,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELMULT_7_NAME,OBS_VALUE
37,2021,E02006845,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1207
38,2021,E02006845,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),564
39,2021,E02006845,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
40,2021,E02006846,2021 super output areas - middle layer,152,Total: All households,3877
41,2021,E02006846,2021 super output areas - middle layer,152,One-person household,993
42,2021,E02006846,2021 super output areas - middle layer,152,Multi-person household,2884
43,2021,E02006846,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,70
44,2021,E02006846,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),884
45,2021,E02006846,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1336
46,2021,E02006846,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),575
47,2021,E02006846,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),19
48,2021,E02003090,2021 super output areas - middle layer,152,Total: All households,3760
49,2021,E02003090,2021 super output areas - middle layer,152,One-person household,936
50,2021,E02003090,2021 super output areas - middle layer,152,Multi-person household,2824
51,2021,E02003090,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,74
52,2021,E02003090,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1103
53,2021,E02003090,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1001
54,2021,E02003090,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),625
55,2021,E02003090,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),21
56,2021,E02003091,2021 super output areas - middle layer,152,Total: All households,2909
57,2021,E02003091,2021 super output areas - middle layer,152,One-person household,828
58,2021,E02003091,2021 super output areas - middle layer,152,Multi-person household,2081
59,2021,E02003091,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,38
60,2021,E02003091,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),819
61,2021,E02003091,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),737
62,2021,E02003091,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),470
63,2021,E02003091,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),17
64,2021,E02003092,2021 super output areas - middle layer,152,Total: All households,3260
65,2021,E02003092,2021 super output areas - middle layer,152,One-person household,662
66,2021,E02003092,2021 super output areas - middle layer,152,Multi-person household,2598
67,2021,E02003092,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,77
68,2021,E02003092,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1046
69,2021,E02003092,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),866
70,2021,E02003092,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),591
71,2021,E02003092,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
72,2021,E02003093,2021 super output areas - middle layer,152,Total: All households,2788
73,2021,E02003093,2021 super output areas - middle layer,152,One-person household,680
74,2021,E02003093,2021 super output areas - middle layer,152,Multi-person household,2108
75,2021,E02003093,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,59
76,2021,E02003093,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),999
77,2021,E02003093,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),525
78,2021,E02003093,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),507
79,2021,E02003093,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
80,2021,E02003094,2021 super output areas - middle layer,152,Total: All households,3568
81,2021,E02003094,2021 super output areas - middle layer,152,One-person household,854
82,2021,E02003094,2021 super output areas - middle layer,152,Multi-person household,2714
83,2021,E02003094,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,67
84,2021,E02003094,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1117
85,2021,E02003094,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),877
86,2021,E02003094,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),627
87,2021,E02003094,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),26
88,2021,E02003095,2021 super output areas - middle layer,152,Total: All households,3445
89,2021,E02003095,2021 super output areas - middle layer,152,One-person household,761
90,2021,E02003095,2021 super output areas - middle layer,152,Multi-person household,2684
91,2021,E02003095,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,51
92,2021,E02003095,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),998
93,2021,E02003095,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1049
94,2021,E02003095,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),559
95,2021,E02003095,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),27
96,2021,E02003096,2021 super output areas - middle layer,152,Total: All households,2713
97,2021,E02003096,2021 super output areas - middle layer,152,One-person household,807
98,2021,E02003096,2021 super output areas - middle layer,152,Multi-person household,1906
99,2021,E02003096,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,63
100,2021,E02003096,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),678
101,2021,E02003096,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),759
102,2021,E02003096,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),394
103,2021,E02003096,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),12
104,2021,E02003097,2021 super output areas - middle layer,152,Total: All households,2884
105,2021,E02003097,2021 super output areas - middle layer,152,One-person household,867
106,2021,E02003097,2021 super output areas - middle layer,152,Multi-person household,2017
107,2021,E02003097,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,61
108,2021,E02003097,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),857
109,2021,E02003097,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),621
110,2021,E02003097,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),454
111,2021,E02003097,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),24
112,2021,E02003098,2021 super output areas - middle layer,152,Total: All households,4075
113,2021,E02003098,2021 super output areas - middle layer,152,One-person household,1023
114,2021,E02003098,2021 super output areas - middle layer,152,Multi-person household,3052
115,2021,E02003098,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,78
116,2021,E02003098,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1211
117,2021,E02003098,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1083
118,2021,E02003098,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),642
119,2021,E02003098,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),38
120,2021,E02003099,2021 super output areas - middle layer,152,Total: All households,3188
121,2021,E02003099,2021 super output areas - middle layer,152,One-person household,875
122,2021,E02003099,2021 super output areas - middle layer,152,Multi-person household,2313
123,2021,E02003099,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,55
124,2021,E02003099,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),871
125,2021,E02003099,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),886
126,2021,E02003099,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),483
127,2021,E02003099,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
128,2021,E02003101,2021 super output areas - middle layer,152,Total: All households,4345
129,2021,E02003101,2021 super output areas - middle layer,152,One-person household,1085
130,2021,E02003101,2021 super output areas - middle layer,152,Multi-person household,3260
131,2021,E02003101,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,66
132,2021,E02003101,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1343
133,2021,E02003101,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1145
134,2021,E02003101,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),675
135,2021,E02003101,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),31
136,2021,E02003102,2021 super output areas - middle layer,152,Total: All households,2827
137,2021,E02003102,2021 super output areas - middle layer,152,One-person household,569
138,2021,E02003102,2021 super output areas - middle layer,152,Multi-person household,2258
139,2021,E02003102,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,64
140,2021,E02003102,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),937
141,2021,E02003102,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),742
142,2021,E02003102,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),499
143,2021,E02003102,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),16
144,2021,E02003103,2021 super output areas - middle layer,152,Total: All households,2861
145,2021,E02003103,2021 super output areas - middle layer,152,One-person household,643
146,2021,E02003103,2021 super output areas - middle layer,152,Multi-person household,2218
147,2021,E02003103,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,62
148,2021,E02003103,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),704
149,2021,E02003103,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),981
150,2021,E02003103,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),462
151,2021,E02003103,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),9
152,2021,E02003104,2021 super output areas - middle layer,152,Total: All households,3173
153,2021,E02003104,2021 super output areas - middle layer,152,One-person household,864
154,2021,E02003104,2021 super output areas - middle layer,152,Multi-person household,2309
155,2021,E02003104,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,66
156,2021,E02003104,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),896
157,2021,E02003104,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),842
158,2021,E02003104,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),477
159,2021,E02003104,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),28
160,2021,E02003105,2021 super output areas - middle layer,152,Total: All households,2604
161,2021,E02003105,2021 super output areas - middle layer,152,One-person household,675
162,2021,E02003105,2021 super output areas - middle layer,152,Multi-person household,1929
163,2021,E02003105,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,44
164,2021,E02003105,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),809
165,2021,E02003105,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),629
166,2021,E02003105,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),429
167,2021,E02003105,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
168,2021,E02003107,2021 super output areas - middle layer,152,Total: All households,4591
169,2021,E02003107,2021 super output areas - middle layer,152,One-person household,1389
170,2021,E02003107,2021 super output areas - middle layer,152,Multi-person household,3202
171,2021,E02003107,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,79
172,2021,E02003107,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1140
173,2021,E02003107,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1099
174,2021,E02003107,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),807
175,2021,E02003107,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),77
176,2021,E02003108,2021 super output areas - middle layer,152,Total: All households,5037
177,2021,E02003108,2021 super output areas - middle layer,152,One-person household,1223
178,2021,E02003108,2021 super output areas - middle layer,152,Multi-person household,3814
179,2021,E02003108,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,95
180,2021,E02003108,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1413
181,2021,E02003108,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1452
182,2021,E02003108,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),812
183,2021,E02003108,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),42
184,2021,E02003109,2021 super output areas - middle layer,152,Total: All households,2441
185,2021,E02003109,2021 super output areas - middle layer,152,One-person household,530
186,2021,E02003109,2021 super output areas - middle layer,152,Multi-person household,1911
187,2021,E02003109,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,42
188,2021,E02003109,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),842
189,2021,E02003109,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),614
190,2021,E02003109,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),395
191,2021,E02003109,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
192,2021,E02003110,2021 super output areas - middle layer,152,Total: All households,4770
193,2021,E02003110,2021 super output areas - middle layer,152,One-person household,920
194,2021,E02003110,2021 super output areas - middle layer,152,Multi-person household,3850
195,2021,E02003110,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,104
196,2021,E02003110,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1450
197,2021,E02003110,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1406
198,2021,E02003110,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),859
199,2021,E02003110,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),31
200,2021,E02003111,2021 super output areas - middle layer,152,Total: All households,2751
201,2021,E02003111,2021 super output areas - middle layer,152,One-person household,840
202,2021,E02003111,2021 super output areas - middle layer,152,Multi-person household,1911
203,2021,E02003111,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,41
204,2021,E02003111,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),731
205,2021,E02003111,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),673
206,2021,E02003111,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),441
207,2021,E02003111,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),25
208,2021,E02003112,2021 super output areas - middle layer,152,Total: All households,2666
209,2021,E02003112,2021 super output areas - middle layer,152,One-person household,748
210,2021,E02003112,2021 super output areas - middle layer,152,Multi-person household,1918
211,2021,E02003112,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,41
212,2021,E02003112,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),682
213,2021,E02003112,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),753
214,2021,E02003112,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),419
215,2021,E02003112,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),23
216,2021,E02003113,2021 super output areas - middle layer,152,Total: All households,4294
217,2021,E02003113,2021 super output areas - middle layer,152,One-person household,1046
218,2021,E02003113,2021 super output areas - middle layer,152,Multi-person household,3248
219,2021,E02003113,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,92
220,2021,E02003113,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1415
221,2021,E02003113,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),980
222,2021,E02003113,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),735
223,2021,E02003113,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),26
224,2021,E02003114,2021 super output areas - middle layer,152,Total: All households,3180
225,2021,E02003114,2021 super output areas - middle layer,152,One-person household,982
226,2021,E02003114,2021 super output areas - middle layer,152,Multi-person household,2198
227,2021,E02003114,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,51
228,2021,E02003114,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),831
229,2021,E02003114,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),839
230,2021,E02003114,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),447
231,2021,E02003114,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),30
232,2021,E02003115,2021 super output areas - middle layer,152,Total: All households,4235
233,2021,E02003115,2021 super output areas - middle layer,152,One-person household,1343
234,2021,E02003115,2021 super output areas - middle layer,152,Multi-person household,2892
235,2021,E02003115,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,77
236,2021,E02003115,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1039
237,2021,E02003115,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1162
238,2021,E02003115,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),577
239,2021,E02003115,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),37
240,2021,E02003116,2021 super output areas - middle layer,152,Total: All households,3321
241,2021,E02003116,2021 super output areas - middle layer,152,One-person household,1069
242,2021,E02003116,2021 super output areas - middle layer,152,Multi-person household,2252
243,2021,E02003116,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,57
244,2021,E02003116,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),793
245,2021,E02003116,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),941
246,2021,E02003116,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),442
247,2021,E02003116,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),19
248,2021,E02003117,2021 super output areas - middle layer,152,Total: All households,3925
249,2021,E02003117,2021 super output areas - middle layer,152,One-person household,1097
250,2021,E02003117,2021 super output areas - middle layer,152,Multi-person household,2828
251,2021,E02003117,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,67
252,2021,E02003117,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),966
253,2021,E02003117,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1201
254,2021,E02003117,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),561
255,2021,E02003117,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),33
256,2021,E02003118,2021 super output areas - middle layer,152,Total: All households,4199
257,2021,E02003118,2021 super output areas - middle layer,152,One-person household,1131
258,2021,E02003118,2021 super output areas - middle layer,152,Multi-person household,3068
259,2021,E02003118,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,81
260,2021,E02003118,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1129
261,2021,E02003118,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1208
262,2021,E02003118,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),630
263,2021,E02003118,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),20
264,2021,E02003119,2021 super output areas - middle layer,152,Total: All households,4206
265,2021,E02003119,2021 super output areas - middle layer,152,One-person household,1012
266,2021,E02003119,2021 super output areas - middle layer,152,Multi-person household,3194
267,2021,E02003119,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,78
268,2021,E02003119,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1180
269,2021,E02003119,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1242
270,2021,E02003119,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),666
271,2021,E02003119,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),28
272,2021,E02003120,2021 super output areas - middle layer,152,Total: All households,3841
273,2021,E02003120,2021 super output areas - middle layer,152,One-person household,1020
274,2021,E02003120,2021 super output areas - middle layer,152,Multi-person household,2821
275,2021,E02003120,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,75
276,2021,E02003120,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1140
277,2021,E02003120,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),976
278,2021,E02003120,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),609
279,2021,E02003120,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),21
280,2021,E02003121,2021 super output areas - middle layer,152,Total: All households,4409
281,2021,E02003121,2021 super output areas - middle layer,152,One-person household,1206
282,2021,E02003121,2021 super output areas - middle layer,152,Multi-person household,3203
283,2021,E02003121,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,88
284,2021,E02003121,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1435
285,2021,E02003121,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1028
286,2021,E02003121,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),634
287,2021,E02003121,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),18
288,2021,E02007064,2021 super output areas - middle layer,152,Total: All households,3338
289,2021,E02007064,2021 super output areas - middle layer,152,One-person household,980
290,2021,E02007064,2021 super output areas - middle layer,152,Multi-person household,2358
291,2021,E02007064,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,62
292,2021,E02007064,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),928
293,2021,E02007064,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),844
294,2021,E02007064,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),495
295,2021,E02007064,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),29
296,2021,E02007065,2021 super output areas - middle layer,152,Total: All households,3190
297,2021,E02007065,2021 super output areas - middle layer,152,One-person household,781
