,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COMEST_26_NAME,OBS_VALUE
64,2021,E02006550,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
65,2021,E02006550,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
66,2021,E02006550,2021 super output areas - middle layer,152,Other establishment,0
67,2021,E02006550,2021 super output areas - middle layer,152,Other establishment: Defence,0
68,2021,E02006550,2021 super output areas - middle layer,152,Other establishment: Prison service,0
69,2021,E02006550,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
70,2021,E02006550,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
71,2021,E02006550,2021 super output areas - middle layer,152,Other establishment: Education,0
72,2021,E02006550,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
73,2021,E02006550,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
74,2021,E02006550,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
75,2021,E02006550,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
76,2021,E02006550,2021 super output areas - middle layer,152,Other establishment: Religious,0
77,2021,E02006550,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
78,2021,E02006550,2021 super output areas - middle layer,152,Establishment not stated,24
79,2021,E02006551,2021 super output areas - middle layer,152,Total,168
80,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment,168
81,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
82,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
83,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
84,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
85,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
86,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
87,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
88,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
89,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
90,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,38
91,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,38
92,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment:Other,130
93,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,52
94,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,78
95,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
96,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
97,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
98,2021,E02006551,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
99,2021,E02006551,2021 super output areas - middle layer,152,Other establishment,0
100,2021,E02006551,2021 super output areas - middle layer,152,Other establishment: Defence,0
101,2021,E02006551,2021 super output areas - middle layer,152,Other establishment: Prison service,0
102,2021,E02006551,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
103,2021,E02006551,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
104,2021,E02006551,2021 super output areas - middle layer,152,Other establishment: Education,0
105,2021,E02006551,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
106,2021,E02006551,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
107,2021,E02006551,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
108,2021,E02006551,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
109,2021,E02006551,2021 super output areas - middle layer,152,Other establishment: Religious,0
110,2021,E02006551,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
111,2021,E02006551,2021 super output areas - middle layer,152,Establishment not stated,0
112,2021,E02006552,2021 super output areas - middle layer,152,Total,263
113,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment,245
114,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
115,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
116,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
117,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
118,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
119,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
120,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
121,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
122,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
123,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
124,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
125,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment:Other,245
126,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,139
127,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,106
128,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
129,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
130,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
131,2021,E02006552,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
132,2021,E02006552,2021 super output areas - middle layer,152,Other establishment,15
133,2021,E02006552,2021 super output areas - middle layer,152,Other establishment: Defence,0
134,2021,E02006552,2021 super output areas - middle layer,152,Other establishment: Prison service,0
135,2021,E02006552,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
136,2021,E02006552,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
137,2021,E02006552,2021 super output areas - middle layer,152,Other establishment: Education,0
138,2021,E02006552,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",4
139,2021,E02006552,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
140,2021,E02006552,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
141,2021,E02006552,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
142,2021,E02006552,2021 super output areas - middle layer,152,Other establishment: Religious,1
143,2021,E02006552,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,10
144,2021,E02006552,2021 super output areas - middle layer,152,Establishment not stated,3
145,2021,E02006553,2021 super output areas - middle layer,152,Total,24
146,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment,20
147,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
148,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
149,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
150,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
151,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
152,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
153,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
154,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
155,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
156,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
157,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
158,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment:Other,20
159,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
160,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,20
161,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
162,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
163,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
164,2021,E02006553,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
165,2021,E02006553,2021 super output areas - middle layer,152,Other establishment,4
166,2021,E02006553,2021 super output areas - middle layer,152,Other establishment: Defence,0
167,2021,E02006553,2021 super output areas - middle layer,152,Other establishment: Prison service,0
168,2021,E02006553,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
169,2021,E02006553,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
170,2021,E02006553,2021 super output areas - middle layer,152,Other establishment: Education,0
171,2021,E02006553,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
172,2021,E02006553,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
173,2021,E02006553,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
174,2021,E02006553,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
175,2021,E02006553,2021 super output areas - middle layer,152,Other establishment: Religious,0
176,2021,E02006553,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,4
177,2021,E02006553,2021 super output areas - middle layer,152,Establishment not stated,0
178,2021,E02006554,2021 super output areas - middle layer,152,Total,34
179,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment,33
180,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
181,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
182,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
183,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
184,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
185,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
186,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
187,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
188,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
189,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
190,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
191,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment:Other,33
192,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,14
193,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,19
194,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
195,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
196,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
197,2021,E02006554,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
198,2021,E02006554,2021 super output areas - middle layer,152,Other establishment,1
199,2021,E02006554,2021 super output areas - middle layer,152,Other establishment: Defence,0
200,2021,E02006554,2021 super output areas - middle layer,152,Other establishment: Prison service,0
201,2021,E02006554,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
202,2021,E02006554,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
203,2021,E02006554,2021 super output areas - middle layer,152,Other establishment: Education,0
204,2021,E02006554,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
205,2021,E02006554,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
206,2021,E02006554,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
207,2021,E02006554,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
208,2021,E02006554,2021 super output areas - middle layer,152,Other establishment: Religious,0
209,2021,E02006554,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,1
210,2021,E02006554,2021 super output areas - middle layer,152,Establishment not stated,0
211,2021,E02006555,2021 super output areas - middle layer,152,Total,127
212,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment,122
213,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment:NHS,6
214,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,6
215,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
216,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
217,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
218,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
219,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
220,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
221,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
222,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
223,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
224,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment:Other,116
225,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,68
226,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,48
227,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
228,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
229,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
230,2021,E02006555,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
231,2021,E02006555,2021 super output areas - middle layer,152,Other establishment,5
232,2021,E02006555,2021 super output areas - middle layer,152,Other establishment: Defence,0
233,2021,E02006555,2021 super output areas - middle layer,152,Other establishment: Prison service,0
234,2021,E02006555,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
235,2021,E02006555,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
236,2021,E02006555,2021 super output areas - middle layer,152,Other establishment: Education,0
237,2021,E02006555,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
238,2021,E02006555,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
239,2021,E02006555,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
240,2021,E02006555,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
241,2021,E02006555,2021 super output areas - middle layer,152,Other establishment: Religious,0
242,2021,E02006555,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,5
243,2021,E02006555,2021 super output areas - middle layer,152,Establishment not stated,0
244,2021,E02006556,2021 super output areas - middle layer,152,Total,79
245,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment,76
246,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
247,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
248,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
249,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
250,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
251,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
252,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
253,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
254,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
255,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
256,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
257,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment:Other,76
258,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
259,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,76
260,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
261,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
262,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
263,2021,E02006556,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
264,2021,E02006556,2021 super output areas - middle layer,152,Other establishment,3
265,2021,E02006556,2021 super output areas - middle layer,152,Other establishment: Defence,0
266,2021,E02006556,2021 super output areas - middle layer,152,Other establishment: Prison service,0
267,2021,E02006556,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
268,2021,E02006556,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
269,2021,E02006556,2021 super output areas - middle layer,152,Other establishment: Education,0
270,2021,E02006556,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",2
271,2021,E02006556,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
272,2021,E02006556,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
273,2021,E02006556,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
274,2021,E02006556,2021 super output areas - middle layer,152,Other establishment: Religious,0
275,2021,E02006556,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,1
276,2021,E02006556,2021 super output areas - middle layer,152,Establishment not stated,0
277,2021,E02006557,2021 super output areas - middle layer,152,Total,144
278,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment,132
279,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
280,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
281,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
282,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
283,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
284,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
285,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
286,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
287,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
288,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
289,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
290,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment:Other,132
291,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,42
292,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,90
293,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
294,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
295,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
296,2021,E02006557,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
297,2021,E02006557,2021 super output areas - middle layer,152,Other establishment,7
298,2021,E02006557,2021 super output areas - middle layer,152,Other establishment: Defence,0
299,2021,E02006557,2021 super output areas - middle layer,152,Other establishment: Prison service,0
300,2021,E02006557,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
301,2021,E02006557,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
302,2021,E02006557,2021 super output areas - middle layer,152,Other establishment: Education,0
303,2021,E02006557,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
304,2021,E02006557,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,5
305,2021,E02006557,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
306,2021,E02006557,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
307,2021,E02006557,2021 super output areas - middle layer,152,Other establishment: Religious,0
308,2021,E02006557,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,2
309,2021,E02006557,2021 super output areas - middle layer,152,Establishment not stated,5
