,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_MIGIND_4_NAME,OBS_VALUE
198,2021,E02002525,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,489
199,2021,E02002525,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,20
200,2021,E02002526,2021 super output areas - middle layer,152,Total: All usual residents,7645
201,2021,E02002526,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7137
202,2021,E02002526,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,12
203,2021,E02002526,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,474
204,2021,E02002526,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,22
205,2021,E02002527,2021 super output areas - middle layer,152,Total: All usual residents,5017
206,2021,E02002527,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,4604
207,2021,E02002527,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,3
208,2021,E02002527,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,408
209,2021,E02002527,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,2
210,2021,E02002529,2021 super output areas - middle layer,152,Total: All usual residents,5680
211,2021,E02002529,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5264
212,2021,E02002529,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,5
213,2021,E02002529,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,398
214,2021,E02002529,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,13
215,2021,E02002530,2021 super output areas - middle layer,152,Total: All usual residents,6131
216,2021,E02002530,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5657
217,2021,E02002530,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,6
218,2021,E02002530,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,466
219,2021,E02002530,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,2
220,2021,E02002532,2021 super output areas - middle layer,152,Total: All usual residents,6678
221,2021,E02002532,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6149
222,2021,E02002532,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,3
223,2021,E02002532,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,513
224,2021,E02002532,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,13
225,2021,E02002533,2021 super output areas - middle layer,152,Total: All usual residents,6512
226,2021,E02002533,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5900
227,2021,E02002533,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,7
228,2021,E02002533,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,591
229,2021,E02002533,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,14
230,2021,E02002534,2021 super output areas - middle layer,152,Total: All usual residents,5549
231,2021,E02002534,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5226
232,2021,E02002534,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,11
233,2021,E02002534,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,297
234,2021,E02002534,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,15
235,2021,E02006812,2021 super output areas - middle layer,152,Total: All usual residents,7534
236,2021,E02006812,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7007
237,2021,E02006812,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,3
238,2021,E02006812,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,508
239,2021,E02006812,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,16
240,2021,E02006910,2021 super output areas - middle layer,152,Total: All usual residents,10498
241,2021,E02006910,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,9728
242,2021,E02006910,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,10
243,2021,E02006910,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,731
244,2021,E02006910,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,29
245,2021,E02002535,2021 super output areas - middle layer,152,Total: All usual residents,9103
246,2021,E02002535,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,8530
247,2021,E02002535,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,5
248,2021,E02002535,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,544
249,2021,E02002535,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,24
250,2021,E02002536,2021 super output areas - middle layer,152,Total: All usual residents,9246
251,2021,E02002536,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,8605
252,2021,E02002536,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,12
253,2021,E02002536,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,594
254,2021,E02002536,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,35
255,2021,E02002537,2021 super output areas - middle layer,152,Total: All usual residents,8283
256,2021,E02002537,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7633
257,2021,E02002537,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,16
258,2021,E02002537,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,618
259,2021,E02002537,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,16
260,2021,E02002538,2021 super output areas - middle layer,152,Total: All usual residents,5588
261,2021,E02002538,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5217
262,2021,E02002538,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,6
263,2021,E02002538,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,354
264,2021,E02002538,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,11
265,2021,E02002539,2021 super output areas - middle layer,152,Total: All usual residents,10446
266,2021,E02002539,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,9400
267,2021,E02002539,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,20
268,2021,E02002539,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,989
269,2021,E02002539,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,37
270,2021,E02002540,2021 super output areas - middle layer,152,Total: All usual residents,6015
271,2021,E02002540,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5489
272,2021,E02002540,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,8
273,2021,E02002540,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,504
274,2021,E02002540,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,14
275,2021,E02002541,2021 super output areas - middle layer,152,Total: All usual residents,5973
276,2021,E02002541,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5530
277,2021,E02002541,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,8
278,2021,E02002541,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,416
279,2021,E02002541,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,19
280,2021,E02002542,2021 super output areas - middle layer,152,Total: All usual residents,7950
281,2021,E02002542,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7337
282,2021,E02002542,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,5
283,2021,E02002542,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,594
284,2021,E02002542,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,14
285,2021,E02002543,2021 super output areas - middle layer,152,Total: All usual residents,9130
286,2021,E02002543,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,8290
287,2021,E02002543,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,6
288,2021,E02002543,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,820
289,2021,E02002543,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,14
290,2021,E02002544,2021 super output areas - middle layer,152,Total: All usual residents,8821
291,2021,E02002544,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7746
292,2021,E02002544,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,8
293,2021,E02002544,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1046
294,2021,E02002544,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,21
295,2021,E02002545,2021 super output areas - middle layer,152,Total: All usual residents,4997
296,2021,E02002545,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,4726
297,2021,E02002545,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,2
