,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESTYPE_3_NAME,OBS_VALUE
162,2021,E02002540,2021 super output areas - middle layer,152,Total: All usual residents,278
163,2021,E02002540,2021 super output areas - middle layer,152,Lives in a household,278
164,2021,E02002540,2021 super output areas - middle layer,152,Lives in a communal establishment,0
165,2021,E02002541,2021 super output areas - middle layer,152,Total: All usual residents,257
166,2021,E02002541,2021 super output areas - middle layer,152,Lives in a household,254
167,2021,E02002541,2021 super output areas - middle layer,152,Lives in a communal establishment,3
168,2021,E02002542,2021 super output areas - middle layer,152,Total: All usual residents,336
169,2021,E02002542,2021 super output areas - middle layer,152,Lives in a household,335
170,2021,E02002542,2021 super output areas - middle layer,152,Lives in a communal establishment,1
171,2021,E02002543,2021 super output areas - middle layer,152,Total: All usual residents,357
172,2021,E02002543,2021 super output areas - middle layer,152,Lives in a household,351
173,2021,E02002543,2021 super output areas - middle layer,152,Lives in a communal establishment,6
174,2021,E02002544,2021 super output areas - middle layer,152,Total: All usual residents,374
175,2021,E02002544,2021 super output areas - middle layer,152,Lives in a household,315
176,2021,E02002544,2021 super output areas - middle layer,152,Lives in a communal establishment,59
177,2021,E02002545,2021 super output areas - middle layer,152,Total: All usual residents,262
178,2021,E02002545,2021 super output areas - middle layer,152,Lives in a household,262
179,2021,E02002545,2021 super output areas - middle layer,152,Lives in a communal establishment,0
180,2021,E02002546,2021 super output areas - middle layer,152,Total: All usual residents,284
181,2021,E02002546,2021 super output areas - middle layer,152,Lives in a household,264
182,2021,E02002546,2021 super output areas - middle layer,152,Lives in a communal establishment,20
183,2021,E02002547,2021 super output areas - middle layer,152,Total: All usual residents,300
184,2021,E02002547,2021 super output areas - middle layer,152,Lives in a household,300
185,2021,E02002547,2021 super output areas - middle layer,152,Lives in a communal establishment,0
186,2021,E02002549,2021 super output areas - middle layer,152,Total: All usual residents,351
187,2021,E02002549,2021 super output areas - middle layer,152,Lives in a household,340
188,2021,E02002549,2021 super output areas - middle layer,152,Lives in a communal establishment,11
189,2021,E02002550,2021 super output areas - middle layer,152,Total: All usual residents,252
190,2021,E02002550,2021 super output areas - middle layer,152,Lives in a household,241
191,2021,E02002550,2021 super output areas - middle layer,152,Lives in a communal establishment,11
192,2021,E02002551,2021 super output areas - middle layer,152,Total: All usual residents,199
193,2021,E02002551,2021 super output areas - middle layer,152,Lives in a household,196
194,2021,E02002551,2021 super output areas - middle layer,152,Lives in a communal establishment,3
195,2021,E02002552,2021 super output areas - middle layer,152,Total: All usual residents,324
196,2021,E02002552,2021 super output areas - middle layer,152,Lives in a household,324
197,2021,E02002552,2021 super output areas - middle layer,152,Lives in a communal establishment,0
198,2021,E02002553,2021 super output areas - middle layer,152,Total: All usual residents,253
199,2021,E02002553,2021 super output areas - middle layer,152,Lives in a household,251
200,2021,E02002553,2021 super output areas - middle layer,152,Lives in a communal establishment,2
201,2021,E02002554,2021 super output areas - middle layer,152,Total: All usual residents,235
202,2021,E02002554,2021 super output areas - middle layer,152,Lives in a household,230
203,2021,E02002554,2021 super output areas - middle layer,152,Lives in a communal establishment,5
204,2021,E02002555,2021 super output areas - middle layer,152,Total: All usual residents,404
205,2021,E02002555,2021 super output areas - middle layer,152,Lives in a household,396
206,2021,E02002555,2021 super output areas - middle layer,152,Lives in a communal establishment,8
207,2021,E02002556,2021 super output areas - middle layer,152,Total: All usual residents,269
208,2021,E02002556,2021 super output areas - middle layer,152,Lives in a household,269
209,2021,E02002556,2021 super output areas - middle layer,152,Lives in a communal establishment,0
210,2021,E02002558,2021 super output areas - middle layer,152,Total: All usual residents,475
211,2021,E02002558,2021 super output areas - middle layer,152,Lives in a household,468
212,2021,E02002558,2021 super output areas - middle layer,152,Lives in a communal establishment,7
213,2021,E02007060,2021 super output areas - middle layer,152,Total: All usual residents,198
214,2021,E02007060,2021 super output areas - middle layer,152,Lives in a household,192
215,2021,E02007060,2021 super output areas - middle layer,152,Lives in a communal establishment,6
216,2021,E02007061,2021 super output areas - middle layer,152,Total: All usual residents,221
217,2021,E02007061,2021 super output areas - middle layer,152,Lives in a household,220
218,2021,E02007061,2021 super output areas - middle layer,152,Lives in a communal establishment,1
219,2021,E02007062,2021 super output areas - middle layer,152,Total: All usual residents,267
220,2021,E02007062,2021 super output areas - middle layer,152,Lives in a household,256
221,2021,E02007062,2021 super output areas - middle layer,152,Lives in a communal establishment,11
222,2021,E02007063,2021 super output areas - middle layer,152,Total: All usual residents,336
223,2021,E02007063,2021 super output areas - middle layer,152,Lives in a household,336
224,2021,E02007063,2021 super output areas - middle layer,152,Lives in a communal establishment,0
225,2021,E02002559,2021 super output areas - middle layer,152,Total: All usual residents,456
226,2021,E02002559,2021 super output areas - middle layer,152,Lives in a household,455
227,2021,E02002559,2021 super output areas - middle layer,152,Lives in a communal establishment,1
228,2021,E02002560,2021 super output areas - middle layer,152,Total: All usual residents,286
229,2021,E02002560,2021 super output areas - middle layer,152,Lives in a household,286
230,2021,E02002560,2021 super output areas - middle layer,152,Lives in a communal establishment,0
231,2021,E02002561,2021 super output areas - middle layer,152,Total: All usual residents,304
232,2021,E02002561,2021 super output areas - middle layer,152,Lives in a household,304
233,2021,E02002561,2021 super output areas - middle layer,152,Lives in a communal establishment,0
234,2021,E02002562,2021 super output areas - middle layer,152,Total: All usual residents,277
235,2021,E02002562,2021 super output areas - middle layer,152,Lives in a household,275
236,2021,E02002562,2021 super output areas - middle layer,152,Lives in a communal establishment,2
237,2021,E02002563,2021 super output areas - middle layer,152,Total: All usual residents,341
238,2021,E02002563,2021 super output areas - middle layer,152,Lives in a household,328
239,2021,E02002563,2021 super output areas - middle layer,152,Lives in a communal establishment,13
240,2021,E02002564,2021 super output areas - middle layer,152,Total: All usual residents,488
241,2021,E02002564,2021 super output areas - middle layer,152,Lives in a household,488
242,2021,E02002564,2021 super output areas - middle layer,152,Lives in a communal establishment,0
243,2021,E02002567,2021 super output areas - middle layer,152,Total: All usual residents,446
244,2021,E02002567,2021 super output areas - middle layer,152,Lives in a household,445
245,2021,E02002567,2021 super output areas - middle layer,152,Lives in a communal establishment,1
246,2021,E02002568,2021 super output areas - middle layer,152,Total: All usual residents,317
247,2021,E02002568,2021 super output areas - middle layer,152,Lives in a household,315
248,2021,E02002568,2021 super output areas - middle layer,152,Lives in a communal establishment,2
249,2021,E02002569,2021 super output areas - middle layer,152,Total: All usual residents,449
250,2021,E02002569,2021 super output areas - middle layer,152,Lives in a household,443
251,2021,E02002569,2021 super output areas - middle layer,152,Lives in a communal establishment,6
252,2021,E02002570,2021 super output areas - middle layer,152,Total: All usual residents,409
253,2021,E02002570,2021 super output areas - middle layer,152,Lives in a household,393
254,2021,E02002570,2021 super output areas - middle layer,152,Lives in a communal establishment,16
255,2021,E02002571,2021 super output areas - middle layer,152,Total: All usual residents,313
256,2021,E02002571,2021 super output areas - middle layer,152,Lives in a household,307
257,2021,E02002571,2021 super output areas - middle layer,152,Lives in a communal establishment,6
258,2021,E02002572,2021 super output areas - middle layer,152,Total: All usual residents,294
259,2021,E02002572,2021 super output areas - middle layer,152,Lives in a household,294
260,2021,E02002572,2021 super output areas - middle layer,152,Lives in a communal establishment,0
261,2021,E02002573,2021 super output areas - middle layer,152,Total: All usual residents,493
262,2021,E02002573,2021 super output areas - middle layer,152,Lives in a household,476
263,2021,E02002573,2021 super output areas - middle layer,152,Lives in a communal establishment,17
264,2021,E02007058,2021 super output areas - middle layer,152,Total: All usual residents,513
265,2021,E02007058,2021 super output areas - middle layer,152,Lives in a household,510
266,2021,E02007058,2021 super output areas - middle layer,152,Lives in a communal establishment,3
267,2021,E02004290,2021 super output areas - middle layer,152,Total: All usual residents,280
268,2021,E02004290,2021 super output areas - middle layer,152,Lives in a household,279
269,2021,E02004290,2021 super output areas - middle layer,152,Lives in a communal establishment,1
270,2021,E02004291,2021 super output areas - middle layer,152,Total: All usual residents,301
271,2021,E02004291,2021 super output areas - middle layer,152,Lives in a household,301
272,2021,E02004291,2021 super output areas - middle layer,152,Lives in a communal establishment,0
273,2021,E02004292,2021 super output areas - middle layer,152,Total: All usual residents,370
274,2021,E02004292,2021 super output areas - middle layer,152,Lives in a household,361
275,2021,E02004292,2021 super output areas - middle layer,152,Lives in a communal establishment,9
276,2021,E02004293,2021 super output areas - middle layer,152,Total: All usual residents,384
277,2021,E02004293,2021 super output areas - middle layer,152,Lives in a household,375
278,2021,E02004293,2021 super output areas - middle layer,152,Lives in a communal establishment,9
279,2021,E02004294,2021 super output areas - middle layer,152,Total: All usual residents,321
280,2021,E02004294,2021 super output areas - middle layer,152,Lives in a household,318
281,2021,E02004294,2021 super output areas - middle layer,152,Lives in a communal establishment,3
282,2021,E02004295,2021 super output areas - middle layer,152,Total: All usual residents,326
283,2021,E02004295,2021 super output areas - middle layer,152,Lives in a household,322
284,2021,E02004295,2021 super output areas - middle layer,152,Lives in a communal establishment,4
285,2021,E02004296,2021 super output areas - middle layer,152,Total: All usual residents,346
286,2021,E02004296,2021 super output areas - middle layer,152,Lives in a household,345
287,2021,E02004296,2021 super output areas - middle layer,152,Lives in a communal establishment,1
288,2021,E02004297,2021 super output areas - middle layer,152,Total: All usual residents,329
289,2021,E02004297,2021 super output areas - middle layer,152,Lives in a household,325
290,2021,E02004297,2021 super output areas - middle layer,152,Lives in a communal establishment,4
291,2021,E02004298,2021 super output areas - middle layer,152,Total: All usual residents,409
292,2021,E02004298,2021 super output areas - middle layer,152,Lives in a household,405
293,2021,E02004298,2021 super output areas - middle layer,152,Lives in a communal establishment,4
294,2021,E02004299,2021 super output areas - middle layer,152,Total: All usual residents,352
295,2021,E02004299,2021 super output areas - middle layer,152,Lives in a household,348
296,2021,E02004299,2021 super output areas - middle layer,152,Lives in a communal establishment,4
297,2021,E02004300,2021 super output areas - middle layer,152,Total: All usual residents,317
298,2021,E02004300,2021 super output areas - middle layer,152,Lives in a household,317
299,2021,E02004300,2021 super output areas - middle layer,152,Lives in a communal establishment,0
300,2021,E02004301,2021 super output areas - middle layer,152,Total: All usual residents,356
301,2021,E02004301,2021 super output areas - middle layer,152,Lives in a household,350
302,2021,E02004301,2021 super output areas - middle layer,152,Lives in a communal establishment,6
303,2021,E02004302,2021 super output areas - middle layer,152,Total: All usual residents,324
304,2021,E02004302,2021 super output areas - middle layer,152,Lives in a household,324
305,2021,E02004302,2021 super output areas - middle layer,152,Lives in a communal establishment,0
306,2021,E02004303,2021 super output areas - middle layer,152,Total: All usual residents,464
307,2021,E02004303,2021 super output areas - middle layer,152,Lives in a household,463
308,2021,E02004303,2021 super output areas - middle layer,152,Lives in a communal establishment,1
309,2021,E02004304,2021 super output areas - middle layer,152,Total: All usual residents,355
310,2021,E02004304,2021 super output areas - middle layer,152,Lives in a household,341
311,2021,E02004304,2021 super output areas - middle layer,152,Lives in a communal establishment,14
312,2021,E02004305,2021 super output areas - middle layer,152,Total: All usual residents,386
313,2021,E02004305,2021 super output areas - middle layer,152,Lives in a household,384
314,2021,E02004305,2021 super output areas - middle layer,152,Lives in a communal establishment,2
315,2021,E02004306,2021 super output areas - middle layer,152,Total: All usual residents,295
316,2021,E02004306,2021 super output areas - middle layer,152,Lives in a household,295
317,2021,E02004306,2021 super output areas - middle layer,152,Lives in a communal establishment,0
318,2021,E02004307,2021 super output areas - middle layer,152,Total: All usual residents,257
319,2021,E02004307,2021 super output areas - middle layer,152,Lives in a household,255
320,2021,E02004307,2021 super output areas - middle layer,152,Lives in a communal establishment,2
321,2021,E02004308,2021 super output areas - middle layer,152,Total: All usual residents,383
322,2021,E02004308,2021 super output areas - middle layer,152,Lives in a household,314
323,2021,E02004308,2021 super output areas - middle layer,152,Lives in a communal establishment,69
324,2021,E02004309,2021 super output areas - middle layer,152,Total: All usual residents,265
325,2021,E02004309,2021 super output areas - middle layer,152,Lives in a household,264
326,2021,E02004309,2021 super output areas - middle layer,152,Lives in a communal establishment,1
327,2021,E02004310,2021 super output areas - middle layer,152,Total: All usual residents,325
328,2021,E02004310,2021 super output areas - middle layer,152,Lives in a household,325
329,2021,E02004310,2021 super output areas - middle layer,152,Lives in a communal establishment,0
330,2021,E02004311,2021 super output areas - middle layer,152,Total: All usual residents,389
331,2021,E02004311,2021 super output areas - middle layer,152,Lives in a household,385
332,2021,E02004311,2021 super output areas - middle layer,152,Lives in a communal establishment,4
333,2021,E02004312,2021 super output areas - middle layer,152,Total: All usual residents,341
334,2021,E02004312,2021 super output areas - middle layer,152,Lives in a household,337
335,2021,E02004312,2021 super output areas - middle layer,152,Lives in a communal establishment,4
336,2021,E02004313,2021 super output areas - middle layer,152,Total: All usual residents,193
337,2021,E02004313,2021 super output areas - middle layer,152,Lives in a household,193
338,2021,E02004313,2021 super output areas - middle layer,152,Lives in a communal establishment,0
339,2021,E02004314,2021 super output areas - middle layer,152,Total: All usual residents,192
340,2021,E02004314,2021 super output areas - middle layer,152,Lives in a household,160
341,2021,E02004314,2021 super output areas - middle layer,152,Lives in a communal establishment,32
342,2021,E02004315,2021 super output areas - middle layer,152,Total: All usual residents,317
343,2021,E02004315,2021 super output areas - middle layer,152,Lives in a household,308
344,2021,E02004315,2021 super output areas - middle layer,152,Lives in a communal establishment,9
345,2021,E02004316,2021 super output areas - middle layer,152,Total: All usual residents,221
346,2021,E02004316,2021 super output areas - middle layer,152,Lives in a household,221
347,2021,E02004316,2021 super output areas - middle layer,152,Lives in a communal establishment,0
348,2021,E02004317,2021 super output areas - middle layer,152,Total: All usual residents,312
349,2021,E02004317,2021 super output areas - middle layer,152,Lives in a household,306
350,2021,E02004317,2021 super output areas - middle layer,152,Lives in a communal establishment,6
351,2021,E02004318,2021 super output areas - middle layer,152,Total: All usual residents,244
352,2021,E02004318,2021 super output areas - middle layer,152,Lives in a household,241
353,2021,E02004318,2021 super output areas - middle layer,152,Lives in a communal establishment,3
354,2021,E02004319,2021 super output areas - middle layer,152,Total: All usual residents,306
355,2021,E02004319,2021 super output areas - middle layer,152,Lives in a household,303
356,2021,E02004319,2021 super output areas - middle layer,152,Lives in a communal establishment,3
357,2021,E02004320,2021 super output areas - middle layer,152,Total: All usual residents,397
358,2021,E02004320,2021 super output areas - middle layer,152,Lives in a household,394
359,2021,E02004320,2021 super output areas - middle layer,152,Lives in a communal establishment,3
360,2021,E02004321,2021 super output areas - middle layer,152,Total: All usual residents,376
361,2021,E02004321,2021 super output areas - middle layer,152,Lives in a household,357
362,2021,E02004321,2021 super output areas - middle layer,152,Lives in a communal establishment,19
363,2021,E02004322,2021 super output areas - middle layer,152,Total: All usual residents,368
364,2021,E02004322,2021 super output areas - middle layer,152,Lives in a household,363
365,2021,E02004322,2021 super output areas - middle layer,152,Lives in a communal establishment,5
366,2021,E02004323,2021 super output areas - middle layer,152,Total: All usual residents,294
367,2021,E02004323,2021 super output areas - middle layer,152,Lives in a household,294
368,2021,E02004323,2021 super output areas - middle layer,152,Lives in a communal establishment,0
369,2021,E02004324,2021 super output areas - middle layer,152,Total: All usual residents,267
370,2021,E02004324,2021 super output areas - middle layer,152,Lives in a household,267
371,2021,E02004324,2021 super output areas - middle layer,152,Lives in a communal establishment,0
372,2021,E02004325,2021 super output areas - middle layer,152,Total: All usual residents,412
373,2021,E02004325,2021 super output areas - middle layer,152,Lives in a household,402
374,2021,E02004325,2021 super output areas - middle layer,152,Lives in a communal establishment,10
375,2021,E02004326,2021 super output areas - middle layer,152,Total: All usual residents,275
376,2021,E02004326,2021 super output areas - middle layer,152,Lives in a household,271
377,2021,E02004326,2021 super output areas - middle layer,152,Lives in a communal establishment,4
378,2021,E02004327,2021 super output areas - middle layer,152,Total: All usual residents,271
379,2021,E02004327,2021 super output areas - middle layer,152,Lives in a household,270
380,2021,E02004327,2021 super output areas - middle layer,152,Lives in a communal establishment,1
381,2021,E02004328,2021 super output areas - middle layer,152,Total: All usual residents,350
382,2021,E02004328,2021 super output areas - middle layer,152,Lives in a household,346
383,2021,E02004328,2021 super output areas - middle layer,152,Lives in a communal establishment,4
