,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_DISABILITY_5_NAME,OBS_VALUE
81,2021,W02000276,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,733
82,2021,W02000276,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5125
83,2021,W02000276,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,505
84,2021,W02000276,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4620
85,2021,W02000277,2021 super output areas - middle layer,152,Total: All usual residents,6942
86,2021,W02000277,2021 super output areas - middle layer,152,Disabled under the Equality Act,1583
87,2021,W02000277,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,770
88,2021,W02000277,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,813
89,2021,W02000277,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5359
90,2021,W02000277,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,493
91,2021,W02000277,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4866
92,2021,W02000278,2021 super output areas - middle layer,152,Total: All usual residents,8945
93,2021,W02000278,2021 super output areas - middle layer,152,Disabled under the Equality Act,1371
94,2021,W02000278,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,552
95,2021,W02000278,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,819
96,2021,W02000278,2021 super output areas - middle layer,152,Not disabled under the Equality Act,7574
97,2021,W02000278,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,735
98,2021,W02000278,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,6839
99,2021,W02000279,2021 super output areas - middle layer,152,Total: All usual residents,7739
100,2021,W02000279,2021 super output areas - middle layer,152,Disabled under the Equality Act,1641
101,2021,W02000279,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,775
102,2021,W02000279,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,866
103,2021,W02000279,2021 super output areas - middle layer,152,Not disabled under the Equality Act,6098
104,2021,W02000279,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,562
105,2021,W02000279,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5536
106,2021,W02000280,2021 super output areas - middle layer,152,Total: All usual residents,9575
107,2021,W02000280,2021 super output areas - middle layer,152,Disabled under the Equality Act,1697
108,2021,W02000280,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,728
109,2021,W02000280,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,969
110,2021,W02000280,2021 super output areas - middle layer,152,Not disabled under the Equality Act,7878
111,2021,W02000280,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,682
112,2021,W02000280,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,7196
113,2021,W02000281,2021 super output areas - middle layer,152,Total: All usual residents,7464
114,2021,W02000281,2021 super output areas - middle layer,152,Disabled under the Equality Act,1592
115,2021,W02000281,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,765
116,2021,W02000281,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,827
117,2021,W02000281,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5872
118,2021,W02000281,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,607
119,2021,W02000281,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5265
120,2021,W02000282,2021 super output areas - middle layer,152,Total: All usual residents,11461
121,2021,W02000282,2021 super output areas - middle layer,152,Disabled under the Equality Act,1985
122,2021,W02000282,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,851
123,2021,W02000282,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1134
124,2021,W02000282,2021 super output areas - middle layer,152,Not disabled under the Equality Act,9476
125,2021,W02000282,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,831
126,2021,W02000282,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,8645
127,2021,W02000290,2021 super output areas - middle layer,152,Total: All usual residents,8545
128,2021,W02000290,2021 super output areas - middle layer,152,Disabled under the Equality Act,2375
129,2021,W02000290,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1349
130,2021,W02000290,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1026
131,2021,W02000290,2021 super output areas - middle layer,152,Not disabled under the Equality Act,6170
132,2021,W02000290,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,455
133,2021,W02000290,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5715
134,2021,W02000291,2021 super output areas - middle layer,152,Total: All usual residents,7088
135,2021,W02000291,2021 super output areas - middle layer,152,Disabled under the Equality Act,1865
136,2021,W02000291,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1044
137,2021,W02000291,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,821
138,2021,W02000291,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5223
139,2021,W02000291,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,407
140,2021,W02000291,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4816
141,2021,W02000292,2021 super output areas - middle layer,152,Total: All usual residents,5823
142,2021,W02000292,2021 super output areas - middle layer,152,Disabled under the Equality Act,1576
143,2021,W02000292,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,881
144,2021,W02000292,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,695
145,2021,W02000292,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4247
146,2021,W02000292,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,294
147,2021,W02000292,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,3953
148,2021,W02000293,2021 super output areas - middle layer,152,Total: All usual residents,6040
149,2021,W02000293,2021 super output areas - middle layer,152,Disabled under the Equality Act,1623
150,2021,W02000293,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,894
151,2021,W02000293,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,729
152,2021,W02000293,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4417
153,2021,W02000293,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,329
154,2021,W02000293,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4088
155,2021,W02000294,2021 super output areas - middle layer,152,Total: All usual residents,5600
156,2021,W02000294,2021 super output areas - middle layer,152,Disabled under the Equality Act,1392
157,2021,W02000294,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,748
158,2021,W02000294,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,644
159,2021,W02000294,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4208
160,2021,W02000294,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,341
161,2021,W02000294,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,3867
162,2021,W02000295,2021 super output areas - middle layer,152,Total: All usual residents,9520
163,2021,W02000295,2021 super output areas - middle layer,152,Disabled under the Equality Act,2013
164,2021,W02000295,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,974
165,2021,W02000295,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1039
166,2021,W02000295,2021 super output areas - middle layer,152,Not disabled under the Equality Act,7507
167,2021,W02000295,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,585
168,2021,W02000295,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,6922
169,2021,W02000296,2021 super output areas - middle layer,152,Total: All usual residents,7393
170,2021,W02000296,2021 super output areas - middle layer,152,Disabled under the Equality Act,1987
171,2021,W02000296,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1075
172,2021,W02000296,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,912
173,2021,W02000296,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5406
174,2021,W02000296,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,437
175,2021,W02000296,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4969
176,2021,W02000297,2021 super output areas - middle layer,152,Total: All usual residents,7491
177,2021,W02000297,2021 super output areas - middle layer,152,Disabled under the Equality Act,1895
178,2021,W02000297,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1014
179,2021,W02000297,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,881
180,2021,W02000297,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5596
181,2021,W02000297,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,467
182,2021,W02000297,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5129
183,2021,W02000298,2021 super output areas - middle layer,152,Total: All usual residents,7145
184,2021,W02000298,2021 super output areas - middle layer,152,Disabled under the Equality Act,1551
185,2021,W02000298,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,744
186,2021,W02000298,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,807
187,2021,W02000298,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5594
188,2021,W02000298,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,473
189,2021,W02000298,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5121
190,2021,W02000299,2021 super output areas - middle layer,152,Total: All usual residents,6236
191,2021,W02000299,2021 super output areas - middle layer,152,Disabled under the Equality Act,1527
192,2021,W02000299,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,799
193,2021,W02000299,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,728
194,2021,W02000299,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4709
195,2021,W02000299,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,380
196,2021,W02000299,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4329
197,2021,W02000300,2021 super output areas - middle layer,152,Total: All usual residents,8381
198,2021,W02000300,2021 super output areas - middle layer,152,Disabled under the Equality Act,1934
199,2021,W02000300,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,992
200,2021,W02000300,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,942
201,2021,W02000300,2021 super output areas - middle layer,152,Not disabled under the Equality Act,6447
202,2021,W02000300,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,542
203,2021,W02000300,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5905
204,2021,W02000301,2021 super output areas - middle layer,152,Total: All usual residents,7931
205,2021,W02000301,2021 super output areas - middle layer,152,Disabled under the Equality Act,1785
206,2021,W02000301,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,892
207,2021,W02000301,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,893
208,2021,W02000301,2021 super output areas - middle layer,152,Not disabled under the Equality Act,6146
209,2021,W02000301,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,524
210,2021,W02000301,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5622
211,2021,W02000302,2021 super output areas - middle layer,152,Total: All usual residents,9958
212,2021,W02000302,2021 super output areas - middle layer,152,Disabled under the Equality Act,2161
213,2021,W02000302,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1044
214,2021,W02000302,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1117
215,2021,W02000302,2021 super output areas - middle layer,152,Not disabled under the Equality Act,7797
216,2021,W02000302,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,666
217,2021,W02000302,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,7131
218,2021,W02000303,2021 super output areas - middle layer,152,Total: All usual residents,7114
219,2021,W02000303,2021 super output areas - middle layer,152,Disabled under the Equality Act,1539
220,2021,W02000303,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,735
221,2021,W02000303,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,804
222,2021,W02000303,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5575
223,2021,W02000303,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,463
224,2021,W02000303,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5112
225,2021,W02000304,2021 super output areas - middle layer,152,Total: All usual residents,5497
226,2021,W02000304,2021 super output areas - middle layer,152,Disabled under the Equality Act,1287
227,2021,W02000304,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,616
228,2021,W02000304,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,671
229,2021,W02000304,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4210
230,2021,W02000304,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,383
231,2021,W02000304,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,3827
232,2021,W02000305,2021 super output areas - middle layer,152,Total: All usual residents,6143
233,2021,W02000305,2021 super output areas - middle layer,152,Disabled under the Equality Act,1458
234,2021,W02000305,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,648
235,2021,W02000305,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,810
236,2021,W02000305,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4685
237,2021,W02000305,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,396
238,2021,W02000305,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4289
239,2021,W02000306,2021 super output areas - middle layer,152,Total: All usual residents,5085
240,2021,W02000306,2021 super output areas - middle layer,152,Disabled under the Equality Act,1239
241,2021,W02000306,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,618
242,2021,W02000306,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,621
243,2021,W02000306,2021 super output areas - middle layer,152,Not disabled under the Equality Act,3846
244,2021,W02000306,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,328
245,2021,W02000306,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,3518
246,2021,W02000307,2021 super output areas - middle layer,152,Total: All usual residents,6508
247,2021,W02000307,2021 super output areas - middle layer,152,Disabled under the Equality Act,1495
248,2021,W02000307,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,771
249,2021,W02000307,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,724
250,2021,W02000307,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5013
251,2021,W02000307,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,359
252,2021,W02000307,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4654
253,2021,W02000308,2021 super output areas - middle layer,152,Total: All usual residents,8772
254,2021,W02000308,2021 super output areas - middle layer,152,Disabled under the Equality Act,2119
255,2021,W02000308,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1111
256,2021,W02000308,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1008
257,2021,W02000308,2021 super output areas - middle layer,152,Not disabled under the Equality Act,6653
258,2021,W02000308,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,603
259,2021,W02000308,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,6050
260,2021,W02000309,2021 super output areas - middle layer,152,Total: All usual residents,6767
261,2021,W02000309,2021 super output areas - middle layer,152,Disabled under the Equality Act,1571
262,2021,W02000309,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,789
263,2021,W02000309,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,782
264,2021,W02000309,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5196
265,2021,W02000309,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,388
266,2021,W02000309,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4808
267,2021,W02000310,2021 super output areas - middle layer,152,Total: All usual residents,5289
268,2021,W02000310,2021 super output areas - middle layer,152,Disabled under the Equality Act,1098
269,2021,W02000310,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,528
270,2021,W02000310,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,570
271,2021,W02000310,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4191
272,2021,W02000310,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,350
273,2021,W02000310,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,3841
274,2021,W02000311,2021 super output areas - middle layer,152,Total: All usual residents,9773
275,2021,W02000311,2021 super output areas - middle layer,152,Disabled under the Equality Act,2377
276,2021,W02000311,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1201
277,2021,W02000311,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1176
278,2021,W02000311,2021 super output areas - middle layer,152,Not disabled under the Equality Act,7396
279,2021,W02000311,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,639
280,2021,W02000311,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,6757
281,2021,W02000312,2021 super output areas - middle layer,152,Total: All usual residents,7231
282,2021,W02000312,2021 super output areas - middle layer,152,Disabled under the Equality Act,1733
