,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TENURE_9_NAME,OBS_VALUE
48,2021,E02002185,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,933
49,2021,E02002185,2021 super output areas - middle layer,152,Private rented or lives rent free,280
50,2021,E02002187,2021 super output areas - middle layer,152,Total: All households,2614
51,2021,E02002187,2021 super output areas - middle layer,152,Owned,2222
52,2021,E02002187,2021 super output areas - middle layer,152,Owned: Owns outright,1262
53,2021,E02002187,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,960
54,2021,E02002187,2021 super output areas - middle layer,152,Shared ownership,16
55,2021,E02002187,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,16
56,2021,E02002187,2021 super output areas - middle layer,152,Social rented,125
57,2021,E02002187,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,31
58,2021,E02002187,2021 super output areas - middle layer,152,Social rented: Other social rented,94
59,2021,E02002187,2021 super output areas - middle layer,152,Private rented,251
60,2021,E02002187,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,211
61,2021,E02002187,2021 super output areas - middle layer,152,Private rented: Other private rented,40
62,2021,E02002187,2021 super output areas - middle layer,152,Lives rent free,0
63,2021,E02002187,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,976
64,2021,E02002187,2021 super output areas - middle layer,152,Private rented or lives rent free,251
65,2021,E02002188,2021 super output areas - middle layer,152,Total: All households,3192
66,2021,E02002188,2021 super output areas - middle layer,152,Owned,2661
67,2021,E02002188,2021 super output areas - middle layer,152,Owned: Owns outright,1361
68,2021,E02002188,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1300
69,2021,E02002188,2021 super output areas - middle layer,152,Shared ownership,39
70,2021,E02002188,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,39
71,2021,E02002188,2021 super output areas - middle layer,152,Social rented,43
72,2021,E02002188,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,17
73,2021,E02002188,2021 super output areas - middle layer,152,Social rented: Other social rented,26
74,2021,E02002188,2021 super output areas - middle layer,152,Private rented,448
75,2021,E02002188,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,393
76,2021,E02002188,2021 super output areas - middle layer,152,Private rented: Other private rented,55
77,2021,E02002188,2021 super output areas - middle layer,152,Lives rent free,1
78,2021,E02002188,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1339
79,2021,E02002188,2021 super output areas - middle layer,152,Private rented or lives rent free,449
80,2021,E02002189,2021 super output areas - middle layer,152,Total: All households,2274
81,2021,E02002189,2021 super output areas - middle layer,152,Owned,1672
82,2021,E02002189,2021 super output areas - middle layer,152,Owned: Owns outright,941
83,2021,E02002189,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,731
84,2021,E02002189,2021 super output areas - middle layer,152,Shared ownership,7
85,2021,E02002189,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,7
86,2021,E02002189,2021 super output areas - middle layer,152,Social rented,111
87,2021,E02002189,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,43
88,2021,E02002189,2021 super output areas - middle layer,152,Social rented: Other social rented,68
89,2021,E02002189,2021 super output areas - middle layer,152,Private rented,481
90,2021,E02002189,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,417
91,2021,E02002189,2021 super output areas - middle layer,152,Private rented: Other private rented,64
92,2021,E02002189,2021 super output areas - middle layer,152,Lives rent free,3
93,2021,E02002189,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,738
94,2021,E02002189,2021 super output areas - middle layer,152,Private rented or lives rent free,484
95,2021,E02002190,2021 super output areas - middle layer,152,Total: All households,4262
96,2021,E02002190,2021 super output areas - middle layer,152,Owned,2430
97,2021,E02002190,2021 super output areas - middle layer,152,Owned: Owns outright,1408
98,2021,E02002190,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1022
99,2021,E02002190,2021 super output areas - middle layer,152,Shared ownership,14
100,2021,E02002190,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,14
101,2021,E02002190,2021 super output areas - middle layer,152,Social rented,443
102,2021,E02002190,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,143
103,2021,E02002190,2021 super output areas - middle layer,152,Social rented: Other social rented,300
104,2021,E02002190,2021 super output areas - middle layer,152,Private rented,1370
105,2021,E02002190,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,1208
106,2021,E02002190,2021 super output areas - middle layer,152,Private rented: Other private rented,162
107,2021,E02002190,2021 super output areas - middle layer,152,Lives rent free,5
108,2021,E02002190,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1036
109,2021,E02002190,2021 super output areas - middle layer,152,Private rented or lives rent free,1375
110,2021,E02002191,2021 super output areas - middle layer,152,Total: All households,3703
111,2021,E02002191,2021 super output areas - middle layer,152,Owned,1939
112,2021,E02002191,2021 super output areas - middle layer,152,Owned: Owns outright,911
113,2021,E02002191,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1028
114,2021,E02002191,2021 super output areas - middle layer,152,Shared ownership,13
115,2021,E02002191,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,13
116,2021,E02002191,2021 super output areas - middle layer,152,Social rented,824
117,2021,E02002191,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,401
118,2021,E02002191,2021 super output areas - middle layer,152,Social rented: Other social rented,423
119,2021,E02002191,2021 super output areas - middle layer,152,Private rented,916
120,2021,E02002191,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,821
121,2021,E02002191,2021 super output areas - middle layer,152,Private rented: Other private rented,95
122,2021,E02002191,2021 super output areas - middle layer,152,Lives rent free,11
123,2021,E02002191,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1041
124,2021,E02002191,2021 super output areas - middle layer,152,Private rented or lives rent free,927
125,2021,E02002192,2021 super output areas - middle layer,152,Total: All households,4021
126,2021,E02002192,2021 super output areas - middle layer,152,Owned,3259
127,2021,E02002192,2021 super output areas - middle layer,152,Owned: Owns outright,1877
128,2021,E02002192,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1382
129,2021,E02002192,2021 super output areas - middle layer,152,Shared ownership,17
130,2021,E02002192,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,17
131,2021,E02002192,2021 super output areas - middle layer,152,Social rented,268
132,2021,E02002192,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,117
133,2021,E02002192,2021 super output areas - middle layer,152,Social rented: Other social rented,151
134,2021,E02002192,2021 super output areas - middle layer,152,Private rented,477
135,2021,E02002192,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,410
136,2021,E02002192,2021 super output areas - middle layer,152,Private rented: Other private rented,67
137,2021,E02002192,2021 super output areas - middle layer,152,Lives rent free,0
138,2021,E02002192,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1399
139,2021,E02002192,2021 super output areas - middle layer,152,Private rented or lives rent free,477
140,2021,E02002193,2021 super output areas - middle layer,152,Total: All households,3087
141,2021,E02002193,2021 super output areas - middle layer,152,Owned,1320
142,2021,E02002193,2021 super output areas - middle layer,152,Owned: Owns outright,682
143,2021,E02002193,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,638
144,2021,E02002193,2021 super output areas - middle layer,152,Shared ownership,6
145,2021,E02002193,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,6
146,2021,E02002193,2021 super output areas - middle layer,152,Social rented,829
147,2021,E02002193,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,298
148,2021,E02002193,2021 super output areas - middle layer,152,Social rented: Other social rented,531
149,2021,E02002193,2021 super output areas - middle layer,152,Private rented,925
150,2021,E02002193,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,871
151,2021,E02002193,2021 super output areas - middle layer,152,Private rented: Other private rented,54
152,2021,E02002193,2021 super output areas - middle layer,152,Lives rent free,7
153,2021,E02002193,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,644
154,2021,E02002193,2021 super output areas - middle layer,152,Private rented or lives rent free,932
155,2021,E02002194,2021 super output areas - middle layer,152,Total: All households,3194
156,2021,E02002194,2021 super output areas - middle layer,152,Owned,2103
157,2021,E02002194,2021 super output areas - middle layer,152,Owned: Owns outright,1115
158,2021,E02002194,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,988
159,2021,E02002194,2021 super output areas - middle layer,152,Shared ownership,18
160,2021,E02002194,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,18
161,2021,E02002194,2021 super output areas - middle layer,152,Social rented,623
162,2021,E02002194,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,303
163,2021,E02002194,2021 super output areas - middle layer,152,Social rented: Other social rented,320
164,2021,E02002194,2021 super output areas - middle layer,152,Private rented,434
165,2021,E02002194,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,369
166,2021,E02002194,2021 super output areas - middle layer,152,Private rented: Other private rented,65
167,2021,E02002194,2021 super output areas - middle layer,152,Lives rent free,16
168,2021,E02002194,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1006
169,2021,E02002194,2021 super output areas - middle layer,152,Private rented or lives rent free,450
170,2021,E02002195,2021 super output areas - middle layer,152,Total: All households,2870
171,2021,E02002195,2021 super output areas - middle layer,152,Owned,2367
172,2021,E02002195,2021 super output areas - middle layer,152,Owned: Owns outright,1398
173,2021,E02002195,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,969
174,2021,E02002195,2021 super output areas - middle layer,152,Shared ownership,16
175,2021,E02002195,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,16
176,2021,E02002195,2021 super output areas - middle layer,152,Social rented,175
177,2021,E02002195,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,59
178,2021,E02002195,2021 super output areas - middle layer,152,Social rented: Other social rented,116
179,2021,E02002195,2021 super output areas - middle layer,152,Private rented,311
180,2021,E02002195,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,254
181,2021,E02002195,2021 super output areas - middle layer,152,Private rented: Other private rented,57
182,2021,E02002195,2021 super output areas - middle layer,152,Lives rent free,1
183,2021,E02002195,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,985
184,2021,E02002195,2021 super output areas - middle layer,152,Private rented or lives rent free,312
185,2021,E02002196,2021 super output areas - middle layer,152,Total: All households,2710
186,2021,E02002196,2021 super output areas - middle layer,152,Owned,2026
187,2021,E02002196,2021 super output areas - middle layer,152,Owned: Owns outright,994
188,2021,E02002196,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1032
189,2021,E02002196,2021 super output areas - middle layer,152,Shared ownership,31
190,2021,E02002196,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,31
191,2021,E02002196,2021 super output areas - middle layer,152,Social rented,201
192,2021,E02002196,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,109
193,2021,E02002196,2021 super output areas - middle layer,152,Social rented: Other social rented,92
194,2021,E02002196,2021 super output areas - middle layer,152,Private rented,452
195,2021,E02002196,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,404
196,2021,E02002196,2021 super output areas - middle layer,152,Private rented: Other private rented,48
197,2021,E02002196,2021 super output areas - middle layer,152,Lives rent free,0
198,2021,E02002196,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1063
199,2021,E02002196,2021 super output areas - middle layer,152,Private rented or lives rent free,452
200,2021,E02002197,2021 super output areas - middle layer,152,Total: All households,4154
201,2021,E02002197,2021 super output areas - middle layer,152,Owned,2513
202,2021,E02002197,2021 super output areas - middle layer,152,Owned: Owns outright,1257
203,2021,E02002197,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1256
204,2021,E02002197,2021 super output areas - middle layer,152,Shared ownership,18
205,2021,E02002197,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,18
206,2021,E02002197,2021 super output areas - middle layer,152,Social rented,537
207,2021,E02002197,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,177
208,2021,E02002197,2021 super output areas - middle layer,152,Social rented: Other social rented,360
209,2021,E02002197,2021 super output areas - middle layer,152,Private rented,1080
210,2021,E02002197,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,987
211,2021,E02002197,2021 super output areas - middle layer,152,Private rented: Other private rented,93
212,2021,E02002197,2021 super output areas - middle layer,152,Lives rent free,6
213,2021,E02002197,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1274
214,2021,E02002197,2021 super output areas - middle layer,152,Private rented or lives rent free,1086
215,2021,E02002198,2021 super output areas - middle layer,152,Total: All households,3946
216,2021,E02002198,2021 super output areas - middle layer,152,Owned,2731
217,2021,E02002198,2021 super output areas - middle layer,152,Owned: Owns outright,1406
218,2021,E02002198,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1325
219,2021,E02002198,2021 super output areas - middle layer,152,Shared ownership,7
220,2021,E02002198,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,7
221,2021,E02002198,2021 super output areas - middle layer,152,Social rented,566
222,2021,E02002198,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,268
223,2021,E02002198,2021 super output areas - middle layer,152,Social rented: Other social rented,298
224,2021,E02002198,2021 super output areas - middle layer,152,Private rented,632
225,2021,E02002198,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,539
226,2021,E02002198,2021 super output areas - middle layer,152,Private rented: Other private rented,93
227,2021,E02002198,2021 super output areas - middle layer,152,Lives rent free,10
228,2021,E02002198,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1332
229,2021,E02002198,2021 super output areas - middle layer,152,Private rented or lives rent free,642
230,2021,E02002199,2021 super output areas - middle layer,152,Total: All households,3267
231,2021,E02002199,2021 super output areas - middle layer,152,Owned,2489
232,2021,E02002199,2021 super output areas - middle layer,152,Owned: Owns outright,1168
233,2021,E02002199,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1321
234,2021,E02002199,2021 super output areas - middle layer,152,Shared ownership,36
235,2021,E02002199,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,36
236,2021,E02002199,2021 super output areas - middle layer,152,Social rented,234
237,2021,E02002199,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,47
238,2021,E02002199,2021 super output areas - middle layer,152,Social rented: Other social rented,187
239,2021,E02002199,2021 super output areas - middle layer,152,Private rented,508
240,2021,E02002199,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,456
241,2021,E02002199,2021 super output areas - middle layer,152,Private rented: Other private rented,52
242,2021,E02002199,2021 super output areas - middle layer,152,Lives rent free,0
243,2021,E02002199,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1357
244,2021,E02002199,2021 super output areas - middle layer,152,Private rented or lives rent free,508
245,2021,E02002200,2021 super output areas - middle layer,152,Total: All households,3965
246,2021,E02002200,2021 super output areas - middle layer,152,Owned,2896
247,2021,E02002200,2021 super output areas - middle layer,152,Owned: Owns outright,1586
248,2021,E02002200,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1310
249,2021,E02002200,2021 super output areas - middle layer,152,Shared ownership,35
250,2021,E02002200,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,35
251,2021,E02002200,2021 super output areas - middle layer,152,Social rented,316
252,2021,E02002200,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,117
253,2021,E02002200,2021 super output areas - middle layer,152,Social rented: Other social rented,199
254,2021,E02002200,2021 super output areas - middle layer,152,Private rented,716
255,2021,E02002200,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,632
256,2021,E02002200,2021 super output areas - middle layer,152,Private rented: Other private rented,84
257,2021,E02002200,2021 super output areas - middle layer,152,Lives rent free,2
258,2021,E02002200,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1345
259,2021,E02002200,2021 super output areas - middle layer,152,Private rented or lives rent free,718
260,2021,E02002201,2021 super output areas - middle layer,152,Total: All households,5430
261,2021,E02002201,2021 super output areas - middle layer,152,Owned,3526
262,2021,E02002201,2021 super output areas - middle layer,152,Owned: Owns outright,1486
263,2021,E02002201,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,2040
264,2021,E02002201,2021 super output areas - middle layer,152,Shared ownership,74
265,2021,E02002201,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,74
266,2021,E02002201,2021 super output areas - middle layer,152,Social rented,936
267,2021,E02002201,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,365
268,2021,E02002201,2021 super output areas - middle layer,152,Social rented: Other social rented,571
269,2021,E02002201,2021 super output areas - middle layer,152,Private rented,889
270,2021,E02002201,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,789
271,2021,E02002201,2021 super output areas - middle layer,152,Private rented: Other private rented,100
272,2021,E02002201,2021 super output areas - middle layer,152,Lives rent free,5
273,2021,E02002201,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,2114
274,2021,E02002201,2021 super output areas - middle layer,152,Private rented or lives rent free,894
275,2021,E02002202,2021 super output areas - middle layer,152,Total: All households,3778
276,2021,E02002202,2021 super output areas - middle layer,152,Owned,1821
277,2021,E02002202,2021 super output areas - middle layer,152,Owned: Owns outright,918
278,2021,E02002202,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,903
279,2021,E02002202,2021 super output areas - middle layer,152,Shared ownership,22
280,2021,E02002202,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,22
281,2021,E02002202,2021 super output areas - middle layer,152,Social rented,635
282,2021,E02002202,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,290
283,2021,E02002202,2021 super output areas - middle layer,152,Social rented: Other social rented,345
284,2021,E02002202,2021 super output areas - middle layer,152,Private rented,1297
285,2021,E02002202,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,1186
286,2021,E02002202,2021 super output areas - middle layer,152,Private rented: Other private rented,111
287,2021,E02002202,2021 super output areas - middle layer,152,Lives rent free,3
288,2021,E02002202,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,925
289,2021,E02002202,2021 super output areas - middle layer,152,Private rented or lives rent free,1300
290,2021,E02002203,2021 super output areas - middle layer,152,Total: All households,3532
291,2021,E02002203,2021 super output areas - middle layer,152,Owned,1981
292,2021,E02002203,2021 super output areas - middle layer,152,Owned: Owns outright,920
293,2021,E02002203,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1061
294,2021,E02002203,2021 super output areas - middle layer,152,Shared ownership,27
295,2021,E02002203,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,27
296,2021,E02002203,2021 super output areas - middle layer,152,Social rented,864
297,2021,E02002203,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,435
298,2021,E02002203,2021 super output areas - middle layer,152,Social rented: Other social rented,429
299,2021,E02002203,2021 super output areas - middle layer,152,Private rented,652
300,2021,E02002203,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,560
301,2021,E02002203,2021 super output areas - middle layer,152,Private rented: Other private rented,92
302,2021,E02002203,2021 super output areas - middle layer,152,Lives rent free,8
303,2021,E02002203,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1088
304,2021,E02002203,2021 super output areas - middle layer,152,Private rented or lives rent free,660
305,2021,E02002204,2021 super output areas - middle layer,152,Total: All households,5071
306,2021,E02002204,2021 super output areas - middle layer,152,Owned,3975
307,2021,E02002204,2021 super output areas - middle layer,152,Owned: Owns outright,2193
308,2021,E02002204,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1782
309,2021,E02002204,2021 super output areas - middle layer,152,Shared ownership,15
310,2021,E02002204,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,15
311,2021,E02002204,2021 super output areas - middle layer,152,Social rented,370
312,2021,E02002204,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,121
313,2021,E02002204,2021 super output areas - middle layer,152,Social rented: Other social rented,249
314,2021,E02002204,2021 super output areas - middle layer,152,Private rented,710
315,2021,E02002204,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,602
316,2021,E02002204,2021 super output areas - middle layer,152,Private rented: Other private rented,108
317,2021,E02002204,2021 super output areas - middle layer,152,Lives rent free,1
318,2021,E02002204,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1797
319,2021,E02002204,2021 super output areas - middle layer,152,Private rented or lives rent free,711
320,2021,E02002205,2021 super output areas - middle layer,152,Total: All households,4569
321,2021,E02002205,2021 super output areas - middle layer,152,Owned,3440
322,2021,E02002205,2021 super output areas - middle layer,152,Owned: Owns outright,1958
323,2021,E02002205,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1482
324,2021,E02002205,2021 super output areas - middle layer,152,Shared ownership,30
325,2021,E02002205,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,30
326,2021,E02002205,2021 super output areas - middle layer,152,Social rented,173
327,2021,E02002205,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,45
328,2021,E02002205,2021 super output areas - middle layer,152,Social rented: Other social rented,128
329,2021,E02002205,2021 super output areas - middle layer,152,Private rented,925
330,2021,E02002205,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,795
331,2021,E02002205,2021 super output areas - middle layer,152,Private rented: Other private rented,130
332,2021,E02002205,2021 super output areas - middle layer,152,Lives rent free,1
333,2021,E02002205,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1512
334,2021,E02002205,2021 super output areas - middle layer,152,Private rented or lives rent free,926
335,2021,E02002206,2021 super output areas - middle layer,152,Total: All households,3566
336,2021,E02002206,2021 super output areas - middle layer,152,Owned,2487
337,2021,E02002206,2021 super output areas - middle layer,152,Owned: Owns outright,1266
338,2021,E02002206,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1221
339,2021,E02002206,2021 super output areas - middle layer,152,Shared ownership,22
340,2021,E02002206,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,22
341,2021,E02002206,2021 super output areas - middle layer,152,Social rented,451
342,2021,E02002206,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,211
343,2021,E02002206,2021 super output areas - middle layer,152,Social rented: Other social rented,240
344,2021,E02002206,2021 super output areas - middle layer,152,Private rented,604
345,2021,E02002206,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,512
346,2021,E02002206,2021 super output areas - middle layer,152,Private rented: Other private rented,92
347,2021,E02002206,2021 super output areas - middle layer,152,Lives rent free,2
348,2021,E02002206,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1243
349,2021,E02002206,2021 super output areas - middle layer,152,Private rented or lives rent free,606
350,2021,E02002207,2021 super output areas - middle layer,152,Total: All households,2392
351,2021,E02002207,2021 super output areas - middle layer,152,Owned,1557
352,2021,E02002207,2021 super output areas - middle layer,152,Owned: Owns outright,812
353,2021,E02002207,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,745
354,2021,E02002207,2021 super output areas - middle layer,152,Shared ownership,14
355,2021,E02002207,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,14
356,2021,E02002207,2021 super output areas - middle layer,152,Social rented,161
357,2021,E02002207,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,57
358,2021,E02002207,2021 super output areas - middle layer,152,Social rented: Other social rented,104
359,2021,E02002207,2021 super output areas - middle layer,152,Private rented,659
360,2021,E02002207,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,572
361,2021,E02002207,2021 super output areas - middle layer,152,Private rented: Other private rented,87
362,2021,E02002207,2021 super output areas - middle layer,152,Lives rent free,1
363,2021,E02002207,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,759
