,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHSIZE_10_NAME,OBS_VALUE
98,2021,E02006909,2021 super output areas - middle layer,152,7 people in household,7
99,2021,E02006909,2021 super output areas - middle layer,152,8 or more people in household,4
100,2021,E02007059,2021 super output areas - middle layer,152,Total: All households,4943
101,2021,E02007059,2021 super output areas - middle layer,152,0 people in household,0
102,2021,E02007059,2021 super output areas - middle layer,152,1 person in household,1873
103,2021,E02007059,2021 super output areas - middle layer,152,2 people in household,1657
104,2021,E02007059,2021 super output areas - middle layer,152,3 people in household,694
105,2021,E02007059,2021 super output areas - middle layer,152,4 people in household,484
106,2021,E02007059,2021 super output areas - middle layer,152,5 people in household,173
107,2021,E02007059,2021 super output areas - middle layer,152,6 people in household,31
108,2021,E02007059,2021 super output areas - middle layer,152,7 people in household,18
109,2021,E02007059,2021 super output areas - middle layer,152,8 or more people in household,13
110,2021,E02002496,2021 super output areas - middle layer,152,Total: All households,4460
111,2021,E02002496,2021 super output areas - middle layer,152,0 people in household,0
112,2021,E02002496,2021 super output areas - middle layer,152,1 person in household,1962
113,2021,E02002496,2021 super output areas - middle layer,152,2 people in household,935
114,2021,E02002496,2021 super output areas - middle layer,152,3 people in household,525
115,2021,E02002496,2021 super output areas - middle layer,152,4 people in household,440
116,2021,E02002496,2021 super output areas - middle layer,152,5 people in household,301
117,2021,E02002496,2021 super output areas - middle layer,152,6 people in household,166
118,2021,E02002496,2021 super output areas - middle layer,152,7 people in household,77
119,2021,E02002496,2021 super output areas - middle layer,152,8 or more people in household,54
120,2021,E02002497,2021 super output areas - middle layer,152,Total: All households,2744
121,2021,E02002497,2021 super output areas - middle layer,152,0 people in household,0
122,2021,E02002497,2021 super output areas - middle layer,152,1 person in household,1067
123,2021,E02002497,2021 super output areas - middle layer,152,2 people in household,783
124,2021,E02002497,2021 super output areas - middle layer,152,3 people in household,432
125,2021,E02002497,2021 super output areas - middle layer,152,4 people in household,271
126,2021,E02002497,2021 super output areas - middle layer,152,5 people in household,119
127,2021,E02002497,2021 super output areas - middle layer,152,6 people in household,48
128,2021,E02002497,2021 super output areas - middle layer,152,7 people in household,16
129,2021,E02002497,2021 super output areas - middle layer,152,8 or more people in household,8
130,2021,E02002498,2021 super output areas - middle layer,152,Total: All households,3644
131,2021,E02002498,2021 super output areas - middle layer,152,0 people in household,0
132,2021,E02002498,2021 super output areas - middle layer,152,1 person in household,1439
133,2021,E02002498,2021 super output areas - middle layer,152,2 people in household,946
134,2021,E02002498,2021 super output areas - middle layer,152,3 people in household,538
135,2021,E02002498,2021 super output areas - middle layer,152,4 people in household,364
136,2021,E02002498,2021 super output areas - middle layer,152,5 people in household,214
137,2021,E02002498,2021 super output areas - middle layer,152,6 people in household,93
138,2021,E02002498,2021 super output areas - middle layer,152,7 people in household,31
139,2021,E02002498,2021 super output areas - middle layer,152,8 or more people in household,19
140,2021,E02002499,2021 super output areas - middle layer,152,Total: All households,3065
141,2021,E02002499,2021 super output areas - middle layer,152,0 people in household,0
142,2021,E02002499,2021 super output areas - middle layer,152,1 person in household,888
143,2021,E02002499,2021 super output areas - middle layer,152,2 people in household,903
144,2021,E02002499,2021 super output areas - middle layer,152,3 people in household,618
145,2021,E02002499,2021 super output areas - middle layer,152,4 people in household,381
146,2021,E02002499,2021 super output areas - middle layer,152,5 people in household,178
147,2021,E02002499,2021 super output areas - middle layer,152,6 people in household,63
148,2021,E02002499,2021 super output areas - middle layer,152,7 people in household,25
149,2021,E02002499,2021 super output areas - middle layer,152,8 or more people in household,9
150,2021,E02002500,2021 super output areas - middle layer,152,Total: All households,2334
151,2021,E02002500,2021 super output areas - middle layer,152,0 people in household,0
152,2021,E02002500,2021 super output areas - middle layer,152,1 person in household,772
153,2021,E02002500,2021 super output areas - middle layer,152,2 people in household,682
154,2021,E02002500,2021 super output areas - middle layer,152,3 people in household,356
155,2021,E02002500,2021 super output areas - middle layer,152,4 people in household,268
156,2021,E02002500,2021 super output areas - middle layer,152,5 people in household,144
157,2021,E02002500,2021 super output areas - middle layer,152,6 people in household,69
158,2021,E02002500,2021 super output areas - middle layer,152,7 people in household,23
159,2021,E02002500,2021 super output areas - middle layer,152,8 or more people in household,20
160,2021,E02002501,2021 super output areas - middle layer,152,Total: All households,2609
161,2021,E02002501,2021 super output areas - middle layer,152,0 people in household,0
162,2021,E02002501,2021 super output areas - middle layer,152,1 person in household,872
163,2021,E02002501,2021 super output areas - middle layer,152,2 people in household,780
164,2021,E02002501,2021 super output areas - middle layer,152,3 people in household,408
165,2021,E02002501,2021 super output areas - middle layer,152,4 people in household,340
166,2021,E02002501,2021 super output areas - middle layer,152,5 people in household,129
167,2021,E02002501,2021 super output areas - middle layer,152,6 people in household,59
168,2021,E02002501,2021 super output areas - middle layer,152,7 people in household,16
169,2021,E02002501,2021 super output areas - middle layer,152,8 or more people in household,5
170,2021,E02002502,2021 super output areas - middle layer,152,Total: All households,4353
171,2021,E02002502,2021 super output areas - middle layer,152,0 people in household,0
172,2021,E02002502,2021 super output areas - middle layer,152,1 person in household,1674
173,2021,E02002502,2021 super output areas - middle layer,152,2 people in household,1184
174,2021,E02002502,2021 super output areas - middle layer,152,3 people in household,742
175,2021,E02002502,2021 super output areas - middle layer,152,4 people in household,453
176,2021,E02002502,2021 super output areas - middle layer,152,5 people in household,183
177,2021,E02002502,2021 super output areas - middle layer,152,6 people in household,73
178,2021,E02002502,2021 super output areas - middle layer,152,7 people in household,36
179,2021,E02002502,2021 super output areas - middle layer,152,8 or more people in household,8
180,2021,E02002503,2021 super output areas - middle layer,152,Total: All households,2740
181,2021,E02002503,2021 super output areas - middle layer,152,0 people in household,0
182,2021,E02002503,2021 super output areas - middle layer,152,1 person in household,775
183,2021,E02002503,2021 super output areas - middle layer,152,2 people in household,834
184,2021,E02002503,2021 super output areas - middle layer,152,3 people in household,518
185,2021,E02002503,2021 super output areas - middle layer,152,4 people in household,360
186,2021,E02002503,2021 super output areas - middle layer,152,5 people in household,162
187,2021,E02002503,2021 super output areas - middle layer,152,6 people in household,65
188,2021,E02002503,2021 super output areas - middle layer,152,7 people in household,19
189,2021,E02002503,2021 super output areas - middle layer,152,8 or more people in household,7
190,2021,E02002504,2021 super output areas - middle layer,152,Total: All households,3779
191,2021,E02002504,2021 super output areas - middle layer,152,0 people in household,0
192,2021,E02002504,2021 super output areas - middle layer,152,1 person in household,1144
193,2021,E02002504,2021 super output areas - middle layer,152,2 people in household,1142
194,2021,E02002504,2021 super output areas - middle layer,152,3 people in household,594
195,2021,E02002504,2021 super output areas - middle layer,152,4 people in household,451
196,2021,E02002504,2021 super output areas - middle layer,152,5 people in household,221
197,2021,E02002504,2021 super output areas - middle layer,152,6 people in household,117
198,2021,E02002504,2021 super output areas - middle layer,152,7 people in household,64
199,2021,E02002504,2021 super output areas - middle layer,152,8 or more people in household,46
200,2021,E02002505,2021 super output areas - middle layer,152,Total: All households,2645
201,2021,E02002505,2021 super output areas - middle layer,152,0 people in household,0
202,2021,E02002505,2021 super output areas - middle layer,152,1 person in household,768
203,2021,E02002505,2021 super output areas - middle layer,152,2 people in household,794
204,2021,E02002505,2021 super output areas - middle layer,152,3 people in household,566
205,2021,E02002505,2021 super output areas - middle layer,152,4 people in household,336
206,2021,E02002505,2021 super output areas - middle layer,152,5 people in household,129
207,2021,E02002505,2021 super output areas - middle layer,152,6 people in household,33
208,2021,E02002505,2021 super output areas - middle layer,152,7 people in household,13
209,2021,E02002505,2021 super output areas - middle layer,152,8 or more people in household,6
210,2021,E02002506,2021 super output areas - middle layer,152,Total: All households,2332
211,2021,E02002506,2021 super output areas - middle layer,152,0 people in household,0
212,2021,E02002506,2021 super output areas - middle layer,152,1 person in household,888
213,2021,E02002506,2021 super output areas - middle layer,152,2 people in household,613
214,2021,E02002506,2021 super output areas - middle layer,152,3 people in household,431
215,2021,E02002506,2021 super output areas - middle layer,152,4 people in household,246
216,2021,E02002506,2021 super output areas - middle layer,152,5 people in household,94
217,2021,E02002506,2021 super output areas - middle layer,152,6 people in household,40
218,2021,E02002506,2021 super output areas - middle layer,152,7 people in household,11
219,2021,E02002506,2021 super output areas - middle layer,152,8 or more people in household,9
220,2021,E02002507,2021 super output areas - middle layer,152,Total: All households,2558
221,2021,E02002507,2021 super output areas - middle layer,152,0 people in household,0
222,2021,E02002507,2021 super output areas - middle layer,152,1 person in household,716
223,2021,E02002507,2021 super output areas - middle layer,152,2 people in household,859
224,2021,E02002507,2021 super output areas - middle layer,152,3 people in household,444
225,2021,E02002507,2021 super output areas - middle layer,152,4 people in household,359
226,2021,E02002507,2021 super output areas - middle layer,152,5 people in household,112
227,2021,E02002507,2021 super output areas - middle layer,152,6 people in household,47
228,2021,E02002507,2021 super output areas - middle layer,152,7 people in household,8
229,2021,E02002507,2021 super output areas - middle layer,152,8 or more people in household,13
230,2021,E02002508,2021 super output areas - middle layer,152,Total: All households,2278
231,2021,E02002508,2021 super output areas - middle layer,152,0 people in household,0
232,2021,E02002508,2021 super output areas - middle layer,152,1 person in household,694
233,2021,E02002508,2021 super output areas - middle layer,152,2 people in household,788
234,2021,E02002508,2021 super output areas - middle layer,152,3 people in household,342
235,2021,E02002508,2021 super output areas - middle layer,152,4 people in household,270
236,2021,E02002508,2021 super output areas - middle layer,152,5 people in household,118
237,2021,E02002508,2021 super output areas - middle layer,152,6 people in household,36
238,2021,E02002508,2021 super output areas - middle layer,152,7 people in household,19
239,2021,E02002508,2021 super output areas - middle layer,152,8 or more people in household,11
240,2021,E02002509,2021 super output areas - middle layer,152,Total: All households,2252
241,2021,E02002509,2021 super output areas - middle layer,152,0 people in household,0
242,2021,E02002509,2021 super output areas - middle layer,152,1 person in household,716
243,2021,E02002509,2021 super output areas - middle layer,152,2 people in household,790
244,2021,E02002509,2021 super output areas - middle layer,152,3 people in household,377
245,2021,E02002509,2021 super output areas - middle layer,152,4 people in household,242
246,2021,E02002509,2021 super output areas - middle layer,152,5 people in household,77
247,2021,E02002509,2021 super output areas - middle layer,152,6 people in household,40
248,2021,E02002509,2021 super output areas - middle layer,152,7 people in household,9
249,2021,E02002509,2021 super output areas - middle layer,152,8 or more people in household,1
250,2021,E02002510,2021 super output areas - middle layer,152,Total: All households,3116
251,2021,E02002510,2021 super output areas - middle layer,152,0 people in household,0
252,2021,E02002510,2021 super output areas - middle layer,152,1 person in household,850
253,2021,E02002510,2021 super output areas - middle layer,152,2 people in household,1218
254,2021,E02002510,2021 super output areas - middle layer,152,3 people in household,533
255,2021,E02002510,2021 super output areas - middle layer,152,4 people in household,402
256,2021,E02002510,2021 super output areas - middle layer,152,5 people in household,87
257,2021,E02002510,2021 super output areas - middle layer,152,6 people in household,19
258,2021,E02002510,2021 super output areas - middle layer,152,7 people in household,6
259,2021,E02002510,2021 super output areas - middle layer,152,8 or more people in household,1
260,2021,E02002512,2021 super output areas - middle layer,152,Total: All households,2307
261,2021,E02002512,2021 super output areas - middle layer,152,0 people in household,0
262,2021,E02002512,2021 super output areas - middle layer,152,1 person in household,602
263,2021,E02002512,2021 super output areas - middle layer,152,2 people in household,934
264,2021,E02002512,2021 super output areas - middle layer,152,3 people in household,368
265,2021,E02002512,2021 super output areas - middle layer,152,4 people in household,304
266,2021,E02002512,2021 super output areas - middle layer,152,5 people in household,69
267,2021,E02002512,2021 super output areas - middle layer,152,6 people in household,22
268,2021,E02002512,2021 super output areas - middle layer,152,7 people in household,4
269,2021,E02002512,2021 super output areas - middle layer,152,8 or more people in household,4
270,2021,E02002513,2021 super output areas - middle layer,152,Total: All households,4533
271,2021,E02002513,2021 super output areas - middle layer,152,0 people in household,0
272,2021,E02002513,2021 super output areas - middle layer,152,1 person in household,1529
273,2021,E02002513,2021 super output areas - middle layer,152,2 people in household,1590
274,2021,E02002513,2021 super output areas - middle layer,152,3 people in household,714
275,2021,E02002513,2021 super output areas - middle layer,152,4 people in household,451
276,2021,E02002513,2021 super output areas - middle layer,152,5 people in household,157
277,2021,E02002513,2021 super output areas - middle layer,152,6 people in household,54
278,2021,E02002513,2021 super output areas - middle layer,152,7 people in household,26
279,2021,E02002513,2021 super output areas - middle layer,152,8 or more people in household,12
280,2021,E02002514,2021 super output areas - middle layer,152,Total: All households,3790
281,2021,E02002514,2021 super output areas - middle layer,152,0 people in household,0
282,2021,E02002514,2021 super output areas - middle layer,152,1 person in household,1386
283,2021,E02002514,2021 super output areas - middle layer,152,2 people in household,1251
284,2021,E02002514,2021 super output areas - middle layer,152,3 people in household,542
285,2021,E02002514,2021 super output areas - middle layer,152,4 people in household,432
286,2021,E02002514,2021 super output areas - middle layer,152,5 people in household,126
287,2021,E02002514,2021 super output areas - middle layer,152,6 people in household,40
288,2021,E02002514,2021 super output areas - middle layer,152,7 people in household,11
289,2021,E02002514,2021 super output areas - middle layer,152,8 or more people in household,2
290,2021,E02006811,2021 super output areas - middle layer,152,Total: All households,4733
291,2021,E02006811,2021 super output areas - middle layer,152,0 people in household,0
292,2021,E02006811,2021 super output areas - middle layer,152,1 person in household,1220
293,2021,E02006811,2021 super output areas - middle layer,152,2 people in household,1759
294,2021,E02006811,2021 super output areas - middle layer,152,3 people in household,771
295,2021,E02006811,2021 super output areas - middle layer,152,4 people in household,712
296,2021,E02006811,2021 super output areas - middle layer,152,5 people in household,202
297,2021,E02006811,2021 super output areas - middle layer,152,6 people in household,49
298,2021,E02006811,2021 super output areas - middle layer,152,7 people in household,9
299,2021,E02006811,2021 super output areas - middle layer,152,8 or more people in household,11
300,2021,E02002515,2021 super output areas - middle layer,152,Total: All households,3133
301,2021,E02002515,2021 super output areas - middle layer,152,0 people in household,0
302,2021,E02002515,2021 super output areas - middle layer,152,1 person in household,1453
303,2021,E02002515,2021 super output areas - middle layer,152,2 people in household,910
304,2021,E02002515,2021 super output areas - middle layer,152,3 people in household,408
305,2021,E02002515,2021 super output areas - middle layer,152,4 people in household,233
306,2021,E02002515,2021 super output areas - middle layer,152,5 people in household,93
307,2021,E02002515,2021 super output areas - middle layer,152,6 people in household,26
308,2021,E02002515,2021 super output areas - middle layer,152,7 people in household,7
309,2021,E02002515,2021 super output areas - middle layer,152,8 or more people in household,3
310,2021,E02002516,2021 super output areas - middle layer,152,Total: All households,2564
311,2021,E02002516,2021 super output areas - middle layer,152,0 people in household,0
312,2021,E02002516,2021 super output areas - middle layer,152,1 person in household,791
313,2021,E02002516,2021 super output areas - middle layer,152,2 people in household,853
314,2021,E02002516,2021 super output areas - middle layer,152,3 people in household,493
315,2021,E02002516,2021 super output areas - middle layer,152,4 people in household,304
316,2021,E02002516,2021 super output areas - middle layer,152,5 people in household,89
317,2021,E02002516,2021 super output areas - middle layer,152,6 people in household,23
318,2021,E02002516,2021 super output areas - middle layer,152,7 people in household,7
319,2021,E02002516,2021 super output areas - middle layer,152,8 or more people in household,4
320,2021,E02002517,2021 super output areas - middle layer,152,Total: All households,2385
321,2021,E02002517,2021 super output areas - middle layer,152,0 people in household,0
322,2021,E02002517,2021 super output areas - middle layer,152,1 person in household,816
323,2021,E02002517,2021 super output areas - middle layer,152,2 people in household,774
324,2021,E02002517,2021 super output areas - middle layer,152,3 people in household,407
325,2021,E02002517,2021 super output areas - middle layer,152,4 people in household,259
326,2021,E02002517,2021 super output areas - middle layer,152,5 people in household,93
327,2021,E02002517,2021 super output areas - middle layer,152,6 people in household,30
328,2021,E02002517,2021 super output areas - middle layer,152,7 people in household,5
329,2021,E02002517,2021 super output areas - middle layer,152,8 or more people in household,1
330,2021,E02002518,2021 super output areas - middle layer,152,Total: All households,4766
331,2021,E02002518,2021 super output areas - middle layer,152,0 people in household,0
332,2021,E02002518,2021 super output areas - middle layer,152,1 person in household,1353
333,2021,E02002518,2021 super output areas - middle layer,152,2 people in household,1795
334,2021,E02002518,2021 super output areas - middle layer,152,3 people in household,806
335,2021,E02002518,2021 super output areas - middle layer,152,4 people in household,604
336,2021,E02002518,2021 super output areas - middle layer,152,5 people in household,158
337,2021,E02002518,2021 super output areas - middle layer,152,6 people in household,44
338,2021,E02002518,2021 super output areas - middle layer,152,7 people in household,4
339,2021,E02002518,2021 super output areas - middle layer,152,8 or more people in household,2
340,2021,E02002519,2021 super output areas - middle layer,152,Total: All households,3395
341,2021,E02002519,2021 super output areas - middle layer,152,0 people in household,0
342,2021,E02002519,2021 super output areas - middle layer,152,1 person in household,1300
343,2021,E02002519,2021 super output areas - middle layer,152,2 people in household,1063
344,2021,E02002519,2021 super output areas - middle layer,152,3 people in household,479
345,2021,E02002519,2021 super output areas - middle layer,152,4 people in household,338
346,2021,E02002519,2021 super output areas - middle layer,152,5 people in household,152
347,2021,E02002519,2021 super output areas - middle layer,152,6 people in household,41
348,2021,E02002519,2021 super output areas - middle layer,152,7 people in household,10
349,2021,E02002519,2021 super output areas - middle layer,152,8 or more people in household,12
350,2021,E02002520,2021 super output areas - middle layer,152,Total: All households,5954
351,2021,E02002520,2021 super output areas - middle layer,152,0 people in household,0
352,2021,E02002520,2021 super output areas - middle layer,152,1 person in household,1868
353,2021,E02002520,2021 super output areas - middle layer,152,2 people in household,2249
354,2021,E02002520,2021 super output areas - middle layer,152,3 people in household,936
355,2021,E02002520,2021 super output areas - middle layer,152,4 people in household,681
356,2021,E02002520,2021 super output areas - middle layer,152,5 people in household,176
357,2021,E02002520,2021 super output areas - middle layer,152,6 people in household,34
358,2021,E02002520,2021 super output areas - middle layer,152,7 people in household,8
359,2021,E02002520,2021 super output areas - middle layer,152,8 or more people in household,2
360,2021,E02002521,2021 super output areas - middle layer,152,Total: All households,2866
361,2021,E02002521,2021 super output areas - middle layer,152,0 people in household,0
362,2021,E02002521,2021 super output areas - middle layer,152,1 person in household,1175
363,2021,E02002521,2021 super output areas - middle layer,152,2 people in household,1039
364,2021,E02002521,2021 super output areas - middle layer,152,3 people in household,335
365,2021,E02002521,2021 super output areas - middle layer,152,4 people in household,234
366,2021,E02002521,2021 super output areas - middle layer,152,5 people in household,56
367,2021,E02002521,2021 super output areas - middle layer,152,6 people in household,24
368,2021,E02002521,2021 super output areas - middle layer,152,7 people in household,3
369,2021,E02002521,2021 super output areas - middle layer,152,8 or more people in household,0
370,2021,E02002523,2021 super output areas - middle layer,152,Total: All households,2673
371,2021,E02002523,2021 super output areas - middle layer,152,0 people in household,0
372,2021,E02002523,2021 super output areas - middle layer,152,1 person in household,907
373,2021,E02002523,2021 super output areas - middle layer,152,2 people in household,718
374,2021,E02002523,2021 super output areas - middle layer,152,3 people in household,504
375,2021,E02002523,2021 super output areas - middle layer,152,4 people in household,304
376,2021,E02002523,2021 super output areas - middle layer,152,5 people in household,164
377,2021,E02002523,2021 super output areas - middle layer,152,6 people in household,50
378,2021,E02002523,2021 super output areas - middle layer,152,7 people in household,15
379,2021,E02002523,2021 super output areas - middle layer,152,8 or more people in household,11
380,2021,E02002524,2021 super output areas - middle layer,152,Total: All households,2379
381,2021,E02002524,2021 super output areas - middle layer,152,0 people in household,0
382,2021,E02002524,2021 super output areas - middle layer,152,1 person in household,677
383,2021,E02002524,2021 super output areas - middle layer,152,2 people in household,942
384,2021,E02002524,2021 super output areas - middle layer,152,3 people in household,393
385,2021,E02002524,2021 super output areas - middle layer,152,4 people in household,248
386,2021,E02002524,2021 super output areas - middle layer,152,5 people in household,91
387,2021,E02002524,2021 super output areas - middle layer,152,6 people in household,20
388,2021,E02002524,2021 super output areas - middle layer,152,7 people in household,3
389,2021,E02002524,2021 super output areas - middle layer,152,8 or more people in household,5
390,2021,E02002525,2021 super output areas - middle layer,152,Total: All households,3797
391,2021,E02002525,2021 super output areas - middle layer,152,0 people in household,0
392,2021,E02002525,2021 super output areas - middle layer,152,1 person in household,1416
393,2021,E02002525,2021 super output areas - middle layer,152,2 people in household,1331
394,2021,E02002525,2021 super output areas - middle layer,152,3 people in household,578
395,2021,E02002525,2021 super output areas - middle layer,152,4 people in household,337
396,2021,E02002525,2021 super output areas - middle layer,152,5 people in household,108
397,2021,E02002525,2021 super output areas - middle layer,152,6 people in household,21
398,2021,E02002525,2021 super output areas - middle layer,152,7 people in household,4
399,2021,E02002525,2021 super output areas - middle layer,152,8 or more people in household,2
400,2021,E02002526,2021 super output areas - middle layer,152,Total: All households,3385
401,2021,E02002526,2021 super output areas - middle layer,152,0 people in household,0
402,2021,E02002526,2021 super output areas - middle layer,152,1 person in household,1002
403,2021,E02002526,2021 super output areas - middle layer,152,2 people in household,1261
404,2021,E02002526,2021 super output areas - middle layer,152,3 people in household,534
405,2021,E02002526,2021 super output areas - middle layer,152,4 people in household,428
406,2021,E02002526,2021 super output areas - middle layer,152,5 people in household,117
407,2021,E02002526,2021 super output areas - middle layer,152,6 people in household,34
408,2021,E02002526,2021 super output areas - middle layer,152,7 people in household,6
409,2021,E02002526,2021 super output areas - middle layer,152,8 or more people in household,3
410,2021,E02002527,2021 super output areas - middle layer,152,Total: All households,2223
411,2021,E02002527,2021 super output areas - middle layer,152,0 people in household,0
412,2021,E02002527,2021 super output areas - middle layer,152,1 person in household,800
413,2021,E02002527,2021 super output areas - middle layer,152,2 people in household,715
