,GEOGRAPHY_CODE,Another address when working away from home,Another parent or guardian's address,Armed forces base address,Holiday home,Other,Partner's address,Student's home address,Student's term-time address,Total: All usual residents
42,E02000044,0.0711864406779661,0.3254237288135593,0.0,0.14915254237288136,0.2576271186440678,0.15932203389830507,0.03389830508474576,0.003389830508474576,1
43,E02000045,0.09978308026030369,0.3362255965292842,0.0,0.11496746203904555,0.28633405639913234,0.12364425162689804,0.0368763557483731,0.0021691973969631237,1
44,E02000046,0.06958762886597938,0.3118556701030928,0.0,0.14432989690721648,0.31958762886597936,0.1134020618556701,0.041237113402061855,0.0,1
45,E02000047,0.09560229445506692,0.25621414913957935,0.0,0.11281070745697896,0.3575525812619503,0.1147227533460803,0.05927342256214149,0.0038240917782026767,1
46,E02000048,0.06797853309481217,0.2146690518783542,0.0,0.22361359570661896,0.3148479427549195,0.11449016100178891,0.06440071556350627,0.0,1
47,E02000049,0.07692307692307693,0.3002481389578164,0.0,0.07444168734491315,0.337468982630273,0.12406947890818859,0.08188585607940446,0.004962779156327543,1
48,E02000050,0.07441016333938294,0.279491833030853,0.003629764065335753,0.2177858439201452,0.23593466424682397,0.09437386569872959,0.08892921960072596,0.0054446460980036296,1
49,E02000051,0.09205776173285199,0.20938628158844766,0.0,0.2328519855595668,0.315884476534296,0.11552346570397112,0.023465703971119134,0.010830324909747292,1
50,E02000052,0.07116788321167883,0.33394160583941607,0.0036496350364963502,0.17153284671532848,0.23722627737226276,0.14963503649635038,0.032846715328467155,0.0,1
51,E02000054,0.09032258064516129,0.25806451612903225,0.0,0.11182795698924732,0.25161290322580643,0.14408602150537633,0.13763440860215054,0.0064516129032258064,1
52,E02000055,0.06673728813559322,0.3146186440677966,0.001059322033898305,0.12076271186440678,0.2468220338983051,0.09004237288135593,0.15677966101694915,0.0031779661016949155,1
53,E02000056,0.063257065948856,0.19246298788694483,0.0,0.34993270524899056,0.2772543741588156,0.08613728129205922,0.029609690444145357,0.0013458950201884253,1
54,E02000057,0.05741626794258373,0.31100478468899523,0.0,0.12440191387559808,0.24880382775119617,0.08851674641148326,0.16028708133971292,0.009569377990430622,1
55,E02000058,0.05799648506151142,0.21441124780316345,0.0,0.28295254833040423,0.28471001757469244,0.0984182776801406,0.054481546572934976,0.007029876977152899,1
56,E02000059,0.08781362007168458,0.2777777777777778,0.0,0.11290322580645161,0.36200716845878134,0.1057347670250896,0.053763440860215055,0.0,1
57,E02000060,0.06471816283924843,0.22964509394572025,0.0020876826722338203,0.17536534446764093,0.35281837160751567,0.08768267223382047,0.07724425887265135,0.010438413361169102,1
58,E02000061,0.07190412782956059,0.23302263648468707,0.0,0.26897470039946736,0.2436750998668442,0.10652463382157124,0.06657789613848203,0.009320905459387484,1
59,E02000062,0.09125475285171103,0.2585551330798479,0.0038022813688212928,0.155893536121673,0.3269961977186312,0.13688212927756654,0.026615969581749048,0.0,1
60,E02000063,0.1,0.3216216216216216,0.0,0.13243243243243244,0.2918918918918919,0.11891891891891893,0.03513513513513514,0.0,1
61,E02000064,0.06693711967545639,0.2535496957403651,0.0,0.18661257606490872,0.29411764705882354,0.08519269776876268,0.11156186612576065,0.002028397565922921,1
62,E02000065,0.11284046692607004,0.15953307392996108,0.0038910505836575876,0.10505836575875487,0.377431906614786,0.17898832684824903,0.05058365758754864,0.011673151750972763,1
63,E02000066,0.07476635514018691,0.24299065420560748,0.0,0.08722741433021806,0.37383177570093457,0.14330218068535824,0.07165109034267912,0.006230529595015576,1
64,E02000067,0.09113924050632911,0.26582278481012656,0.010126582278481013,0.13164556962025317,0.3265822784810127,0.12151898734177215,0.0379746835443038,0.015189873417721518,1
65,E02000068,0.08333333333333333,0.3079710144927536,0.0036231884057971015,0.07608695652173914,0.35507246376811596,0.12318840579710146,0.04710144927536232,0.0036231884057971015,1
66,E02000069,0.07116104868913857,0.29213483146067415,0.003745318352059925,0.1797752808988764,0.2883895131086142,0.15355805243445692,0.00749063670411985,0.003745318352059925,1
67,E02000070,0.06437768240343347,0.31759656652360513,0.0,0.21888412017167383,0.22746781115879827,0.13733905579399142,0.030042918454935622,0.004291845493562232,1
68,E02000071,0.09230769230769231,0.2923076923076923,0.020512820512820513,0.2153846153846154,0.23076923076923078,0.09743589743589744,0.046153846153846156,0.005128205128205128,1
69,E02000072,0.09424083769633508,0.337696335078534,0.013089005235602094,0.10471204188481675,0.24607329842931938,0.11780104712041885,0.08115183246073299,0.005235602094240838,1
70,E02000073,0.11551155115511551,0.25412541254125415,0.006600660066006601,0.19801980198019803,0.2706270627062706,0.1254125412541254,0.013201320132013201,0.0165016501650165,1
71,E02000074,0.06578947368421052,0.38596491228070173,0.008771929824561403,0.10087719298245613,0.2675438596491228,0.12280701754385964,0.03508771929824561,0.013157894736842105,1
72,E02000075,0.027522935779816515,0.3165137614678899,0.009174311926605505,0.2798165137614679,0.1743119266055046,0.10091743119266056,0.0779816513761468,0.013761467889908258,1
73,E02000077,0.07692307692307693,0.25,0.0038461538461538464,0.21923076923076923,0.2653846153846154,0.11923076923076924,0.04230769230769231,0.023076923076923078,1
74,E02000078,0.05581395348837209,0.3116279069767442,0.004651162790697674,0.2558139534883721,0.16744186046511628,0.15813953488372093,0.037209302325581395,0.009302325581395349,1
75,E02000079,0.053691275167785234,0.3187919463087248,0.003355704697986577,0.17114093959731544,0.2684563758389262,0.12416107382550336,0.04697986577181208,0.013422818791946308,1
76,E02000080,0.07220216606498195,0.37545126353790614,0.0,0.16606498194945848,0.24187725631768953,0.10469314079422383,0.039711191335740074,0.0,1
77,E02000081,0.055970149253731345,0.3358208955223881,0.007462686567164179,0.2537313432835821,0.208955223880597,0.12313432835820895,0.014925373134328358,0.0,1
78,E02000082,0.04929577464788732,0.3626760563380282,0.01056338028169014,0.2147887323943662,0.17253521126760563,0.11267605633802817,0.07394366197183098,0.0035211267605633804,1
79,E02000083,0.06017191977077364,0.46131805157593125,0.0057306590257879654,0.11461318051575932,0.1833810888252149,0.14040114613180515,0.034383954154727794,0.0,1
80,E02000084,0.04381443298969072,0.30927835051546393,0.002577319587628866,0.23195876288659795,0.22422680412371135,0.14432989690721648,0.03865979381443299,0.005154639175257732,1
81,E02000085,0.048507462686567165,0.2574626865671642,0.0,0.14925373134328357,0.23880597014925373,0.15298507462686567,0.13432835820895522,0.018656716417910446,1
82,E02000086,0.07009345794392523,0.2616822429906542,0.0,0.2757009345794392,0.1822429906542056,0.14953271028037382,0.056074766355140186,0.004672897196261682,1
83,E02000087,0.05921052631578947,0.24671052631578946,0.009868421052631578,0.3125,0.24013157894736842,0.09868421052631579,0.03289473684210526,0.0,1
84,E02000088,0.08012820512820513,0.3333333333333333,0.009615384615384616,0.1891025641025641,0.16987179487179488,0.10897435897435898,0.10256410256410256,0.00641025641025641,1
85,E02000089,0.10080645161290322,0.29838709677419356,0.004032258064516129,0.1814516129032258,0.15725806451612903,0.10080645161290322,0.1532258064516129,0.004032258064516129,1
86,E02000090,0.02717391304347826,0.24864130434782608,0.006793478260869565,0.07201086956521739,0.10461956521739131,0.08423913043478261,0.453804347826087,0.002717391304347826,1
87,E02000091,0.056133056133056136,0.30145530145530147,0.006237006237006237,0.0997920997920998,0.1600831600831601,0.14760914760914762,0.2203742203742204,0.008316008316008316,1
88,E02000092,0.0593607305936073,0.2922374429223744,0.0045662100456621,0.1187214611872146,0.2648401826484018,0.136986301369863,0.1232876712328767,0.0,1
89,E02000093,0.09001956947162426,0.21330724070450097,0.0019569471624266144,0.19569471624266144,0.3659491193737769,0.11545988258317025,0.0136986301369863,0.003913894324853229,1
90,E02000094,0.09839816933638444,0.2745995423340961,0.002288329519450801,0.16018306636155608,0.2997711670480549,0.13501144164759726,0.02288329519450801,0.006864988558352402,1
91,E02000095,0.10300429184549356,0.15236051502145923,0.0,0.19742489270386265,0.37124463519313305,0.1351931330472103,0.032188841201716736,0.008583690987124463,1
92,E02000096,0.11326860841423948,0.1423948220064725,0.0,0.21359223300970873,0.34627831715210355,0.1488673139158576,0.032362459546925564,0.003236245954692557,1
93,E02000097,0.10109289617486339,0.2103825136612022,0.0,0.1448087431693989,0.36885245901639346,0.1366120218579235,0.03825136612021858,0.0,1
94,E02000098,0.07611548556430446,0.2178477690288714,0.0,0.18635170603674542,0.3989501312335958,0.08398950131233596,0.03412073490813648,0.0026246719160104987,1
95,E02000099,0.07743362831858407,0.19469026548672566,0.0022123893805309734,0.19469026548672566,0.3495575221238938,0.14601769911504425,0.030973451327433628,0.004424778761061947,1
96,E02000100,0.061313868613138686,0.2759124087591241,0.0,0.09927007299270073,0.1854014598540146,0.07445255474452554,0.3021897810218978,0.00145985401459854,1
97,E02000101,0.14782608695652175,0.22608695652173913,0.002173913043478261,0.13478260869565217,0.33260869565217394,0.10869565217391304,0.0391304347826087,0.008695652173913044,1
98,E02000102,0.05220883534136546,0.20481927710843373,0.004016064257028112,0.27309236947791166,0.3413654618473896,0.0963855421686747,0.024096385542168676,0.004016064257028112,1
99,E02000103,0.09718670076726342,0.24296675191815856,0.0,0.13810741687979539,0.35294117647058826,0.13043478260869565,0.03836317135549872,0.0,1
100,E02000104,0.16231884057971013,0.21159420289855072,0.002898550724637681,0.13043478260869565,0.35942028985507246,0.08985507246376812,0.03188405797101449,0.011594202898550725,1
101,E02000105,0.08635097493036212,0.233983286908078,0.0,0.09749303621169916,0.3816155988857939,0.11142061281337047,0.08913649025069638,0.0,1
102,E02000106,0.06352941176470588,0.2541176470588235,0.002352941176470588,0.13647058823529412,0.3623529411764706,0.13411764705882354,0.04,0.007058823529411765,1
103,E02000107,0.05518394648829431,0.32608695652173914,0.0,0.12709030100334448,0.25418060200668896,0.1488294314381271,0.08193979933110368,0.006688963210702341,1
104,E02000108,0.07534246575342465,0.1678082191780822,0.003424657534246575,0.14383561643835616,0.410958904109589,0.14726027397260275,0.04452054794520548,0.00684931506849315,1
105,E02000110,0.12962962962962962,0.2551440329218107,0.0,0.11316872427983539,0.27983539094650206,0.10493827160493827,0.11522633744855967,0.00205761316872428,1
106,E02000111,0.07710280373831775,0.2850467289719626,0.002336448598130841,0.102803738317757,0.3317757009345794,0.1308411214953271,0.06542056074766354,0.004672897196261682,1
107,E02000112,0.05454545454545454,0.301010101010101,0.0,0.1414141414141414,0.30505050505050507,0.14545454545454545,0.052525252525252523,0.0,1
108,E02000113,0.0635593220338983,0.2542372881355932,0.0,0.11440677966101695,0.4152542372881356,0.09745762711864407,0.05508474576271186,0.0,1
109,E02000114,0.04060913705583756,0.3604060913705584,0.0,0.13367174280879865,0.23011844331641285,0.10321489001692047,0.1319796954314721,0.0,1
110,E02000115,0.051775147928994084,0.35355029585798814,0.0,0.16715976331360946,0.23520710059171598,0.1242603550295858,0.0650887573964497,0.0029585798816568047,1
111,E02000116,0.06389776357827476,0.2747603833865815,0.0,0.10543130990415335,0.3610223642172524,0.13099041533546327,0.06070287539936102,0.003194888178913738,1
112,E02000117,0.08860759493670886,0.2510548523206751,0.0,0.16033755274261605,0.3227848101265823,0.1308016877637131,0.04219409282700422,0.004219409282700422,1
113,E02000118,0.07277628032345014,0.1967654986522911,0.0026954177897574125,0.16172506738544473,0.39892183288409705,0.11320754716981132,0.04582210242587601,0.008086253369272238,1
114,E02000119,0.056716417910447764,0.31343283582089554,0.0,0.10149253731343283,0.3701492537313433,0.1044776119402985,0.04776119402985075,0.005970149253731343,1
115,E02000120,0.05864197530864197,0.3487654320987654,0.0,0.18209876543209877,0.22993827160493827,0.09876543209876543,0.08024691358024691,0.0015432098765432098,1
116,E02000121,0.09607843137254903,0.17450980392156862,0.00196078431372549,0.1627450980392157,0.3431372549019608,0.12941176470588237,0.09019607843137255,0.00196078431372549,1
117,E02000122,0.08346709470304976,0.26484751203852325,0.0,0.27287319422150885,0.26163723916532905,0.08025682182985554,0.033707865168539325,0.0032102728731942215,1
118,E02000123,0.07880910683012259,0.3345008756567426,0.0,0.12259194395796848,0.29947460595446584,0.11733800350262696,0.04203152364273205,0.005253940455341506,1
119,E02000124,0.06643356643356643,0.29603729603729606,0.0,0.2564102564102564,0.22261072261072262,0.11305361305361306,0.04195804195804196,0.0034965034965034965,1
120,E02000125,0.047619047619047616,0.29591836734693877,0.0,0.18877551020408162,0.28741496598639454,0.1292517006802721,0.04931972789115646,0.0017006802721088435,1
121,E02000126,0.05027932960893855,0.276536312849162,0.002793296089385475,0.1005586592178771,0.36312849162011174,0.164804469273743,0.03910614525139665,0.002793296089385475,1
122,E02000127,0.1111111111111111,0.3333333333333333,0.003367003367003367,0.12457912457912458,0.29292929292929293,0.10774410774410774,0.020202020202020204,0.006734006734006734,1
123,E02000128,0.053738317757009345,0.21962616822429906,0.0,0.1425233644859813,0.1705607476635514,0.08878504672897196,0.3177570093457944,0.007009345794392523,1
124,E02000130,0.06976744186046512,0.313953488372093,0.005813953488372093,0.19476744186046513,0.2819767441860465,0.12209302325581395,0.0029069767441860465,0.00872093023255814,1
125,E02000131,0.05128205128205128,0.3663003663003663,0.005494505494505495,0.14102564102564102,0.24175824175824176,0.16666666666666666,0.02564102564102564,0.0018315018315018315,1
126,E02000132,0.0728051391862955,0.30406852248394006,0.004282655246252677,0.23126338329764454,0.22698072805139186,0.15203426124197003,0.008565310492505354,0.0,1
127,E02000133,0.0859106529209622,0.20790378006872853,0.0,0.3848797250859107,0.218213058419244,0.08247422680412371,0.012027491408934709,0.00859106529209622,1
128,E02000134,0.05601317957166392,0.3904448105436573,0.004942339373970346,0.15815485996705106,0.2487644151565074,0.12191103789126853,0.018121911037891267,0.0016474464579901153,1
129,E02000135,0.07084468664850137,0.44686648501362397,0.0,0.08446866485013624,0.22615803814713897,0.15258855585831063,0.01907356948228883,0.0,1
130,E02000136,0.0815450643776824,0.27467811158798283,0.0,0.33476394849785407,0.1759656652360515,0.08583690987124463,0.04291845493562232,0.004291845493562232,1
131,E02000137,0.08290155440414508,0.24870466321243523,0.0025906735751295338,0.27461139896373055,0.2538860103626943,0.11917098445595854,0.012953367875647668,0.0051813471502590676,1
132,E02000138,0.06695464362850972,0.2224622030237581,0.0,0.31101511879049676,0.28077753779697623,0.10367170626349892,0.008639308855291577,0.0064794816414686825,1
133,E02000139,0.059233449477351915,0.3170731707317073,0.010452961672473868,0.22996515679442509,0.2229965156794425,0.1254355400696864,0.0313588850174216,0.003484320557491289,1
134,E02000140,0.058394160583941604,0.3978102189781022,0.0036496350364963502,0.12043795620437957,0.2591240875912409,0.12408759124087591,0.025547445255474453,0.010948905109489052,1
135,E02000141,0.07003891050583658,0.3229571984435798,0.0,0.08560311284046693,0.28793774319066145,0.20233463035019456,0.023346303501945526,0.007782101167315175,1
136,E02000142,0.05489260143198091,0.2911694510739857,0.0,0.26014319809069214,0.24821002386634844,0.12171837708830549,0.011933174224343675,0.011933174224343675,1
137,E02000144,0.055970149253731345,0.35261194029850745,0.0,0.22201492537313433,0.25,0.09701492537313433,0.020522388059701493,0.0018656716417910447,1
138,E02000145,0.11026615969581749,0.34980988593155893,0.0038022813688212928,0.10646387832699619,0.2623574144486692,0.11787072243346007,0.026615969581749048,0.022813688212927757,1
139,E02000146,0.06315789473684211,0.3763157894736842,0.015789473684210527,0.20526315789473684,0.15789473684210525,0.14210526315789473,0.031578947368421054,0.007894736842105263,1
140,E02000147,0.06188118811881188,0.16831683168316833,0.007425742574257425,0.44801980198019803,0.2004950495049505,0.08415841584158416,0.027227722772277228,0.0024752475247524753,1
141,E02000148,0.07553956834532374,0.2841726618705036,0.0,0.3273381294964029,0.21942446043165467,0.08992805755395683,0.0035971223021582736,0.0,1
142,E02000149,0.05761316872427984,0.32510288065843623,0.0205761316872428,0.1646090534979424,0.2345679012345679,0.1646090534979424,0.01646090534979424,0.01646090534979424,1
143,E02000150,0.07303370786516854,0.3089887640449438,0.0028089887640449437,0.2050561797752809,0.2612359550561798,0.1348314606741573,0.014044943820224719,0.0,1
144,E02000151,0.04013377926421405,0.27759197324414714,0.0,0.33444816053511706,0.21070234113712374,0.11705685618729098,0.010033444816053512,0.010033444816053512,1
145,E02000152,0.07569721115537849,0.4103585657370518,0.0,0.1593625498007968,0.18326693227091634,0.15139442231075698,0.0199203187250996,0.0,1
146,E02000153,0.06772908366533864,0.2788844621513944,0.03187250996015936,0.32270916334661354,0.18725099601593626,0.08764940239043825,0.0199203187250996,0.00398406374501992,1
147,E02000154,0.07462686567164178,0.30149253731343284,0.005970149253731343,0.28955223880597014,0.21791044776119403,0.09850746268656717,0.011940298507462687,0.0,1
148,E02000155,0.08040201005025126,0.24623115577889448,0.010050251256281407,0.22110552763819097,0.3065326633165829,0.135678391959799,0.0,0.0,1
149,E02000156,0.09465020576131687,0.2613168724279835,0.00205761316872428,0.32510288065843623,0.16872427983539096,0.12757201646090535,0.0102880658436214,0.0102880658436214,1
150,E02000157,0.07801418439716312,0.2801418439716312,0.0070921985815602835,0.31560283687943264,0.17375886524822695,0.11702127659574468,0.02127659574468085,0.0070921985815602835,1
151,E02000158,0.09090909090909091,0.25252525252525254,0.0,0.2962962962962963,0.2222222222222222,0.10437710437710437,0.016835016835016835,0.016835016835016835,1
152,E02000159,0.09968847352024922,0.24922118380062305,0.003115264797507788,0.3987538940809969,0.14330218068535824,0.09345794392523364,0.009345794392523364,0.003115264797507788,1
153,E02000160,0.06748466257668712,0.2361963190184049,0.003067484662576687,0.3128834355828221,0.24846625766871167,0.10429447852760736,0.015337423312883436,0.012269938650306749,1
154,E02000161,0.11578947368421053,0.3684210526315789,0.0,0.20350877192982456,0.18947368421052632,0.10175438596491228,0.021052631578947368,0.0,1
155,E02000162,0.08303249097472924,0.30324909747292417,0.0036101083032490976,0.21299638989169675,0.27075812274368233,0.09386281588447654,0.02527075812274368,0.007220216606498195,1
156,E02000163,0.08870967741935484,0.3024193548387097,0.008064516129032258,0.25806451612903225,0.1935483870967742,0.125,0.016129032258064516,0.008064516129032258,1
157,E02000165,0.0603448275862069,0.44396551724137934,0.01293103448275862,0.1939655172413793,0.11206896551724138,0.14655172413793102,0.03017241379310345,0.0,1
158,E02000166,0.057736720554272515,0.1766743648960739,0.003464203233256351,0.4064665127020785,0.22170900692840648,0.09122401847575058,0.042725173210161664,0.0,1
159,E02000167,0.06473029045643154,0.15684647302904564,0.0016597510373443983,0.4315352697095436,0.22821576763485477,0.08132780082987552,0.03319502074688797,0.0024896265560165973,1
160,E02000168,0.058823529411764705,0.24680306905370844,0.0012787723785166241,0.319693094629156,0.18286445012787725,0.09462915601023018,0.09207161125319693,0.0038363171355498722,1
161,E02000169,0.08535402521823472,0.1542192046556741,0.0009699321047526673,0.41416100872938894,0.22114451988360814,0.06595538312318137,0.05625606207565471,0.0019398642095053346,1
162,E02000170,0.07049608355091384,0.2506527415143603,0.0,0.2402088772845953,0.2506527415143603,0.10443864229765012,0.08224543080939947,0.0013054830287206266,1
163,E02000171,0.08489388264669163,0.2421972534332085,0.0,0.26841448189762795,0.21473158551810237,0.11485642946317104,0.07116104868913857,0.003745318352059925,1
164,E02000172,0.04181600955794504,0.2915173237753883,0.0,0.1135005973715651,0.1827956989247312,0.06571087216248507,0.3022700119474313,0.0023894862604540022,1
165,E02000173,0.07399577167019028,0.24207188160676532,0.0010570824524312897,0.2536997885835095,0.2547568710359408,0.07716701902748414,0.09725158562367865,0.0,1
166,E02000174,0.05391527599486521,0.2644415917843389,0.0012836970474967907,0.21181001283697048,0.15019255455712452,0.09499358151476252,0.220795892169448,0.0025673940949935813,1
167,E02000175,0.04930332261521972,0.32261521972132906,0.0,0.16184351554126475,0.19721329046087888,0.09110396570203644,0.17792068595927116,0.0,1
168,E02000176,0.09230769230769231,0.22937062937062938,0.0,0.2853146853146853,0.22377622377622378,0.1020979020979021,0.06573426573426573,0.0013986013986013986,1
169,E02000177,0.04101838755304102,0.28854314002828857,0.005657708628005658,0.14144271570014144,0.19519094766619519,0.0891089108910891,0.2376237623762376,0.0014144271570014145,1
170,E02000178,0.07152496626180836,0.3657219973009447,0.002699055330634278,0.11605937921727395,0.21187584345479082,0.11605937921727395,0.11336032388663968,0.002699055330634278,1
171,E02000179,0.06563039723661486,0.23316062176165803,0.0051813471502590676,0.2918825561312608,0.229706390328152,0.09326424870466321,0.07772020725388601,0.0034542314335060447,1
172,E02000180,0.053830227743271224,0.29606625258799174,0.0010351966873706005,0.13457556935817805,0.12111801242236025,0.07971014492753623,0.30952380952380953,0.004140786749482402,1
173,E02000181,0.06650544135429262,0.309552599758162,0.0012091898428053204,0.2430471584038694,0.19830713422007254,0.10399032648125756,0.07134220072551391,0.006045949214026602,1
174,E02000182,0.06343283582089553,0.27611940298507465,0.0012437810945273632,0.24875621890547264,0.22388059701492538,0.0945273631840796,0.08830845771144279,0.0037313432835820895,1
175,E02000183,0.06054872280037843,0.1986754966887417,0.000946073793755913,0.3812677388836329,0.18732261116367077,0.0728476821192053,0.09555345316934721,0.002838221381267739,1
176,E02000184,0.03848750844024308,0.26806212018906145,0.0,0.05199189736664416,0.08777852802160702,0.054692775151924375,0.49831195138419987,0.0006752194463200541,1
177,E02000185,0.06581352833638025,0.3510054844606947,0.0,0.12614259597806216,0.21572212065813529,0.09872029250457039,0.14076782449725778,0.0018281535648994515,1
