,GEOGRAPHY_CODE,District or communal heat networks only,Electric only,Mains gas only,No central heating,Oil only,Other central heating only,Renewable energy only,Solid fuel only,Tank or bottled gas only,Total: All households,Two or more types of central heating (including renewable energy),Two or more types of central heating (not including renewable energy),Wood only
1625,E02001698,0.002506265664160401,0.03352130325814536,0.8953634085213033,0.0021929824561403508,0.0015664160401002505,0.0037593984962406013,0.0009398496240601503,0.0003132832080200501,0.0006265664160401002,1,0.0018796992481203006,0.05733082706766917,0.0
1626,E02001699,0.004939084622983207,0.033915047744484686,0.8379980243661508,0.007573263088574251,0.0006585446163977609,0.0135001646361541,0.0006585446163977609,0.0009878169245966415,0.004280540006585446,1,0.0006585446163977609,0.09483042476127758,0.0
1627,E02001700,0.0021987686895338612,0.024626209322779244,0.8691732629727352,0.0043975373790677225,0.0030782761653474055,0.005716798592788039,0.0013192612137203166,0.0013192612137203166,0.0037379067722075636,1,0.002418645558487247,0.08179419525065963,0.00021987686895338611
1628,E02001701,0.0,0.08757786735067791,0.8318065225357274,0.008427995602784902,0.0007328691828508611,0.005130084279956028,0.0,0.0007328691828508611,0.0014657383657017222,1,0.001832172957127153,0.062293880542323196,0.0
1629,E02001702,0.002303484019579614,0.07947019867549669,0.7687877915346962,0.00806219406852865,0.00028793550244745177,0.022171033688453787,0.0020155485171321624,0.0014396775122372588,0.001151742009789807,1,0.0008638065073423554,0.1128707169594011,0.0005758710048949035
1630,E02001703,0.0,0.03006012024048096,0.8248496993987976,0.006412825651302605,0.022444889779559118,0.0032064128256513026,0.0016032064128256513,0.008817635270541082,0.0056112224448897794,1,0.0052104208416833666,0.09098196392785571,0.0008016032064128256
1631,E02001704,0.036093418259023353,0.0870488322717622,0.754018804974219,0.00818926296633303,0.0,0.015165301789505611,0.0075826508947528055,0.0,0.002426448286320898,1,0.00272975432211101,0.08674552623597209,0.0
1632,E02001706,0.005040023717758672,0.028461310406166618,0.8037355469908094,0.0071153276015416544,0.010376519418914912,0.010376519418914912,0.0008894159501927068,0.0014823599169878447,0.010672991402312482,1,0.009783575452119775,0.11117699377408835,0.0008894159501927068
1633,E02001707,0.007321041214750542,0.03009761388286334,0.8459869848156182,0.0067787418655097615,0.0016268980477223427,0.011659436008676789,0.0008134490238611713,0.0016268980477223427,0.0013557483731019523,1,0.004338394793926247,0.08839479392624729,0.0
1634,E02001709,0.001134301270417423,0.07622504537205081,0.8371143375680581,0.007032667876588022,0.002041742286751361,0.0029491833030852997,0.0006805807622504537,0.00022686025408348456,0.0027223230490018148,1,0.004310344827586207,0.06556261343012704,0.0
1635,E02001710,0.01601579640193067,0.08490566037735849,0.7639315489249671,0.013163668275559455,0.00043878894251864854,0.013602457218078104,0.00043878894251864854,0.0017551557700745941,0.0028521281263712154,1,0.008117595436594998,0.09433962264150944,0.00043878894251864854
1636,E02001711,0.010894761242466388,0.07440890125173853,0.7786277236903106,0.006954102920723227,0.008576726935558646,0.01483541956420955,0.0013908205841446453,0.0004636068613815484,0.003245248029670839,1,0.004636068613815485,0.0952712100139082,0.0006954102920723226
1637,E02001712,0.00554350445890576,0.08724993974451675,0.8177874186550976,0.007953723788864787,0.00024102193299590263,0.003856350927934442,0.0,0.0,0.0028922631959508315,1,0.0028922631959508315,0.07158351409978309,0.0
1638,E02001713,0.00593742863667504,0.052980132450331126,0.8374058004110527,0.00959123087462891,0.0006850879196163508,0.006850879196163508,0.00045672527974423386,0.0,0.0015985384791048184,1,0.004338890157570221,0.08015528659511303,0.0
1639,E02001714,0.003527336860670194,0.02670697908793147,0.8808264046359284,0.008314436885865457,0.0002519526329050139,0.00327538422776518,0.0015117157974300832,0.0,0.0030234315948601664,1,0.00327538422776518,0.0692869740488788,0.0
1640,E02001715,0.014477977161500816,0.08544045676998369,0.7550978792822186,0.009584013050570963,0.0002039151712887439,0.013050570962479609,0.0016313213703099511,0.0010195758564437193,0.004690048939641109,1,0.0030587275693311584,0.10909461663947798,0.0026508972267536707
1641,E02001718,0.010469436001350895,0.11313745356298548,0.7396149949341438,0.0070921985815602835,0.0,0.013171225937183385,0.0016886187098953055,0.00033772374197906115,0.0037149611617696724,1,0.007767646065518406,0.10300574130361365,0.0
1642,E02001719,0.008506113769271665,0.05688463583200425,0.8330675172780436,0.007177033492822967,0.0,0.009037745879851143,0.0007974481658692185,0.0,0.0018607123870281765,1,0.003721424774056353,0.07894736842105263,0.0
1643,E02001720,0.0069131349564171924,0.12563871355575593,0.7589419897805831,0.008415990381725278,0.00030057108506161706,0.0036068530207394047,0.00030057108506161706,0.0,0.002705139765554554,1,0.0024045686804929365,0.09017132551848513,0.0006011421701232341
1644,E02001721,0.004244996967859308,0.0351728320194057,0.8445522538912472,0.007883565797453002,0.0014149989892864362,0.009702850212249849,0.001212856276531231,0.0,0.003436426116838488,1,0.0030321406913280777,0.08874065089953508,0.0006064281382656155
1645,E02001722,0.007723871590634806,0.06903210234129857,0.8158339367608014,0.005310161718561429,0.0002413709872073377,0.011344436398744872,0.001448225923244026,0.0,0.002896451846488052,1,0.0024137098720733766,0.08375573256094618,0.0
1646,E02001723,0.014139271827500884,0.039943442912689996,0.8020501944149876,0.013078826440438318,0.0,0.014492753623188406,0.0007069635913750442,0.0003534817956875221,0.0042417815482502655,1,0.002474372569812655,0.10851891127606929,0.0
1647,E02001724,0.013217097862767153,0.14595050618672667,0.7395950506186727,0.00703037120359955,0.001687289088863892,0.003655793025871766,0.0011248593925759281,0.0,0.003374578177727784,1,0.002530933633295838,0.08183352080989877,0.0
1648,E02001725,0.044571428571428574,0.10308571428571428,0.7257142857142858,0.014857142857142857,0.00022857142857142857,0.012114285714285715,0.0006857142857142857,0.0,0.004571428571428572,1,0.0013714285714285714,0.0928,0.0
1649,E02001726,0.005453020134228188,0.054110738255033555,0.8049496644295302,0.008389261744966443,0.0,0.018875838926174497,0.0008389261744966443,0.00041946308724832214,0.0020973154362416107,1,0.002936241610738255,0.10192953020134228,0.0
1650,E02001727,0.005711447727837099,0.04296001986590514,0.8296498634219022,0.01291283834119692,0.0,0.007946362056121183,0.0007449714427613609,0.0007449714427613609,0.0024832381425378696,1,0.0007449714427613609,0.09585299230196176,0.00024832381425378696
1651,E02001728,0.012351433232346772,0.05290142158005127,0.8172920065252854,0.010254020041948263,0.00023304591004427873,0.0072244232113726405,0.0023304591004427873,0.0,0.0032626427406199023,1,0.003961780470752739,0.08995572127709159,0.00023304591004427873
1652,E02001729,0.014684287812041116,0.15712187958883994,0.648556045031816,0.01908957415565345,0.0012236906510034262,0.037444933920704845,0.0007342143906020558,0.0002447381302006853,0.0053842388644150755,1,0.0026921194322075378,0.11233480176211454,0.0004894762604013706
1653,E02001732,0.0615071283095723,0.07576374745417515,0.7221995926680245,0.012627291242362525,0.0004073319755600815,0.015478615071283095,0.0012219959266802445,0.000814663951120163,0.003258655804480652,1,0.003258655804480652,0.10305498981670061,0.0004073319755600815
1654,E02001734,0.03519061583577713,0.08533724340175954,0.7187683284457478,0.012903225806451613,0.0002932551319648094,0.01906158357771261,0.0011730205278592375,0.0,0.0032258064516129032,1,0.005278592375366569,0.11847507331378299,0.0002932551319648094
1655,E02001735,0.02642559109874826,0.048678720445062586,0.7639082058414465,0.011474269819193325,0.0,0.018776077885952713,0.001043115438108484,0.0,0.005563282336578581,1,0.0038247566063977748,0.11995827538247567,0.0003477051460361613
1656,E02001737,0.018795683954054995,0.10372432996867385,0.701009397841977,0.013226592412112773,0.0010442046641141664,0.021232161503654718,0.0013922728854855553,0.0006961364427427776,0.005569091541942221,1,0.003132613992342499,0.1301775147928994,0.0
1657,E02001738,0.0,0.02981651376146789,0.8899082568807339,0.004969418960244648,0.0011467889908256881,0.002675840978593272,0.00038226299694189603,0.0,0.0034403669724770644,1,0.0022935779816513763,0.06498470948012232,0.00038226299694189603
1658,E02001739,0.0040638606676342524,0.07314949201741655,0.8124818577648766,0.006676342525399129,0.0005805515239477503,0.011030478955007257,0.0011611030478955006,0.0008708272859216256,0.002902757619738752,1,0.005805515239477504,0.08127721335268505,0.0
