,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_DISABILITY_5_NAME,OBS_VALUE
25,2021,E02002489,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5185
26,2021,E02002489,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,414
27,2021,E02002489,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4771
28,2021,E02002490,2021 super output areas - middle layer,152,Total: All usual residents,5805
29,2021,E02002490,2021 super output areas - middle layer,152,Disabled under the Equality Act,1387
30,2021,E02002490,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,668
31,2021,E02002490,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,719
32,2021,E02002490,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4418
33,2021,E02002490,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,331
34,2021,E02002490,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4087
35,2021,E02002491,2021 super output areas - middle layer,152,Total: All usual residents,6472
36,2021,E02002491,2021 super output areas - middle layer,152,Disabled under the Equality Act,1705
37,2021,E02002491,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,897
38,2021,E02002491,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,808
39,2021,E02002491,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4767
40,2021,E02002491,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,381
41,2021,E02002491,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4386
42,2021,E02002492,2021 super output areas - middle layer,152,Total: All usual residents,6774
43,2021,E02002492,2021 super output areas - middle layer,152,Disabled under the Equality Act,1629
44,2021,E02002492,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,808
45,2021,E02002492,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,821
46,2021,E02002492,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5145
47,2021,E02002492,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,431
48,2021,E02002492,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4714
49,2021,E02002493,2021 super output areas - middle layer,152,Total: All usual residents,6751
50,2021,E02002493,2021 super output areas - middle layer,152,Disabled under the Equality Act,1302
51,2021,E02002493,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,592
52,2021,E02002493,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,710
53,2021,E02002493,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5449
54,2021,E02002493,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,439
55,2021,E02002493,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5010
56,2021,E02002494,2021 super output areas - middle layer,152,Total: All usual residents,7673
57,2021,E02002494,2021 super output areas - middle layer,152,Disabled under the Equality Act,2019
58,2021,E02002494,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1073
59,2021,E02002494,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,946
60,2021,E02002494,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5654
61,2021,E02002494,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,413
62,2021,E02002494,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5241
63,2021,E02006909,2021 super output areas - middle layer,152,Total: All usual residents,12688
64,2021,E02006909,2021 super output areas - middle layer,152,Disabled under the Equality Act,2118
65,2021,E02006909,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,920
66,2021,E02006909,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1198
67,2021,E02006909,2021 super output areas - middle layer,152,Not disabled under the Equality Act,10570
68,2021,E02006909,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,898
69,2021,E02006909,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,9672
70,2021,E02007059,2021 super output areas - middle layer,152,Total: All usual residents,10532
71,2021,E02007059,2021 super output areas - middle layer,152,Disabled under the Equality Act,2320
72,2021,E02007059,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1054
73,2021,E02007059,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1266
74,2021,E02007059,2021 super output areas - middle layer,152,Not disabled under the Equality Act,8212
75,2021,E02007059,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,699
76,2021,E02007059,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,7513
77,2021,E02002496,2021 super output areas - middle layer,152,Total: All usual residents,11864
78,2021,E02002496,2021 super output areas - middle layer,152,Disabled under the Equality Act,2354
79,2021,E02002496,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1118
80,2021,E02002496,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1236
81,2021,E02002496,2021 super output areas - middle layer,152,Not disabled under the Equality Act,9510
82,2021,E02002496,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,547
83,2021,E02002496,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,8963
84,2021,E02002497,2021 super output areas - middle layer,152,Total: All usual residents,6112
85,2021,E02002497,2021 super output areas - middle layer,152,Disabled under the Equality Act,1503
86,2021,E02002497,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,804
87,2021,E02002497,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,699
88,2021,E02002497,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4609
89,2021,E02002497,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,287
90,2021,E02002497,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4322
91,2021,E02002498,2021 super output areas - middle layer,152,Total: All usual residents,8505
92,2021,E02002498,2021 super output areas - middle layer,152,Disabled under the Equality Act,1676
93,2021,E02002498,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,901
94,2021,E02002498,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,775
95,2021,E02002498,2021 super output areas - middle layer,152,Not disabled under the Equality Act,6829
96,2021,E02002498,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,312
97,2021,E02002498,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,6517
98,2021,E02002499,2021 super output areas - middle layer,152,Total: All usual residents,7682
99,2021,E02002499,2021 super output areas - middle layer,152,Disabled under the Equality Act,1816
100,2021,E02002499,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,939
101,2021,E02002499,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,877
102,2021,E02002499,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5866
103,2021,E02002499,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,347
104,2021,E02002499,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5519
105,2021,E02002500,2021 super output areas - middle layer,152,Total: All usual residents,5906
106,2021,E02002500,2021 super output areas - middle layer,152,Disabled under the Equality Act,1252
107,2021,E02002500,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,603
108,2021,E02002500,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,649
109,2021,E02002500,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4654
110,2021,E02002500,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,362
111,2021,E02002500,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4292
112,2021,E02002501,2021 super output areas - middle layer,152,Total: All usual residents,6267
113,2021,E02002501,2021 super output areas - middle layer,152,Disabled under the Equality Act,1380
114,2021,E02002501,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,711
115,2021,E02002501,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,669
116,2021,E02002501,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4887
117,2021,E02002501,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,359
118,2021,E02002501,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4528
119,2021,E02002502,2021 super output areas - middle layer,152,Total: All usual residents,9792
120,2021,E02002502,2021 super output areas - middle layer,152,Disabled under the Equality Act,2490
121,2021,E02002502,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1340
122,2021,E02002502,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1150
123,2021,E02002502,2021 super output areas - middle layer,152,Not disabled under the Equality Act,7302
124,2021,E02002502,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,488
125,2021,E02002502,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,6814
126,2021,E02002503,2021 super output areas - middle layer,152,Total: All usual residents,6837
127,2021,E02002503,2021 super output areas - middle layer,152,Disabled under the Equality Act,1382
128,2021,E02002503,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,696
129,2021,E02002503,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,686
130,2021,E02002503,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5455
131,2021,E02002503,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,365
132,2021,E02002503,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5090
133,2021,E02002504,2021 super output areas - middle layer,152,Total: All usual residents,9755
134,2021,E02002504,2021 super output areas - middle layer,152,Disabled under the Equality Act,1615
135,2021,E02002504,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,684
136,2021,E02002504,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,931
137,2021,E02002504,2021 super output areas - middle layer,152,Not disabled under the Equality Act,8140
138,2021,E02002504,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,657
139,2021,E02002504,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,7483
140,2021,E02002505,2021 super output areas - middle layer,152,Total: All usual residents,6386
141,2021,E02002505,2021 super output areas - middle layer,152,Disabled under the Equality Act,1526
142,2021,E02002505,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,749
143,2021,E02002505,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,777
144,2021,E02002505,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4860
145,2021,E02002505,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,352
146,2021,E02002505,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4508
147,2021,E02002506,2021 super output areas - middle layer,152,Total: All usual residents,5600
148,2021,E02002506,2021 super output areas - middle layer,152,Disabled under the Equality Act,1495
149,2021,E02002506,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,799
150,2021,E02002506,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,696
151,2021,E02002506,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4105
152,2021,E02002506,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,301
153,2021,E02002506,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,3804
154,2021,E02002507,2021 super output areas - middle layer,152,Total: All usual residents,6235
155,2021,E02002507,2021 super output areas - middle layer,152,Disabled under the Equality Act,961
156,2021,E02002507,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,391
157,2021,E02002507,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,570
158,2021,E02002507,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5274
159,2021,E02002507,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,414
160,2021,E02002507,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4860
161,2021,E02002508,2021 super output areas - middle layer,152,Total: All usual residents,5426
162,2021,E02002508,2021 super output areas - middle layer,152,Disabled under the Equality Act,898
163,2021,E02002508,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,397
164,2021,E02002508,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,501
165,2021,E02002508,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4528
166,2021,E02002508,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,379
167,2021,E02002508,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4149
168,2021,E02002509,2021 super output areas - middle layer,152,Total: All usual residents,5143
169,2021,E02002509,2021 super output areas - middle layer,152,Disabled under the Equality Act,1118
170,2021,E02002509,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,507
171,2021,E02002509,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,611
172,2021,E02002509,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4025
173,2021,E02002509,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,305
174,2021,E02002509,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,3720
175,2021,E02002510,2021 super output areas - middle layer,152,Total: All usual residents,7092
176,2021,E02002510,2021 super output areas - middle layer,152,Disabled under the Equality Act,1156
177,2021,E02002510,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,474
178,2021,E02002510,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,682
179,2021,E02002510,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5936
180,2021,E02002510,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,520
181,2021,E02002510,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5416
182,2021,E02002512,2021 super output areas - middle layer,152,Total: All usual residents,5339
183,2021,E02002512,2021 super output areas - middle layer,152,Disabled under the Equality Act,821
184,2021,E02002512,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,363
185,2021,E02002512,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,458
186,2021,E02002512,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4518
187,2021,E02002512,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,400
188,2021,E02002512,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4118
189,2021,E02002513,2021 super output areas - middle layer,152,Total: All usual residents,10236
190,2021,E02002513,2021 super output areas - middle layer,152,Disabled under the Equality Act,2399
191,2021,E02002513,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1196
192,2021,E02002513,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1203
193,2021,E02002513,2021 super output areas - middle layer,152,Not disabled under the Equality Act,7837
194,2021,E02002513,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,679
195,2021,E02002513,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,7158
196,2021,E02002514,2021 super output areas - middle layer,152,Total: All usual residents,8340
197,2021,E02002514,2021 super output areas - middle layer,152,Disabled under the Equality Act,2018
198,2021,E02002514,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1073
199,2021,E02002514,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,945
200,2021,E02002514,2021 super output areas - middle layer,152,Not disabled under the Equality Act,6322
201,2021,E02002514,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,553
202,2021,E02002514,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5769
203,2021,E02006811,2021 super output areas - middle layer,152,Total: All usual residents,11408
204,2021,E02006811,2021 super output areas - middle layer,152,Disabled under the Equality Act,1660
205,2021,E02006811,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,667
206,2021,E02006811,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,993
207,2021,E02006811,2021 super output areas - middle layer,152,Not disabled under the Equality Act,9748
208,2021,E02006811,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,880
209,2021,E02006811,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,8868
210,2021,E02002515,2021 super output areas - middle layer,152,Total: All usual residents,6471
211,2021,E02002515,2021 super output areas - middle layer,152,Disabled under the Equality Act,1864
212,2021,E02002515,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,943
213,2021,E02002515,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,921
214,2021,E02002515,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4607
215,2021,E02002515,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,432
216,2021,E02002515,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4175
217,2021,E02002516,2021 super output areas - middle layer,152,Total: All usual residents,5869
218,2021,E02002516,2021 super output areas - middle layer,152,Disabled under the Equality Act,1273
219,2021,E02002516,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,586
220,2021,E02002516,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,687
221,2021,E02002516,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4596
222,2021,E02002516,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,414
223,2021,E02002516,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4182
224,2021,E02002517,2021 super output areas - middle layer,152,Total: All usual residents,5315
225,2021,E02002517,2021 super output areas - middle layer,152,Disabled under the Equality Act,1236
226,2021,E02002517,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,595
227,2021,E02002517,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,641
228,2021,E02002517,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4079
229,2021,E02002517,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,377
230,2021,E02002517,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,3702
231,2021,E02002518,2021 super output areas - middle layer,152,Total: All usual residents,10877
232,2021,E02002518,2021 super output areas - middle layer,152,Disabled under the Equality Act,1948
233,2021,E02002518,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,854
234,2021,E02002518,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1094
235,2021,E02002518,2021 super output areas - middle layer,152,Not disabled under the Equality Act,8929
236,2021,E02002518,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,819
237,2021,E02002518,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,8110
238,2021,E02002519,2021 super output areas - middle layer,152,Total: All usual residents,7472
239,2021,E02002519,2021 super output areas - middle layer,152,Disabled under the Equality Act,2087
240,2021,E02002519,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1100
241,2021,E02002519,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,987
242,2021,E02002519,2021 super output areas - middle layer,152,Not disabled under the Equality Act,5385
243,2021,E02002519,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,484
244,2021,E02002519,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4901
245,2021,E02002520,2021 super output areas - middle layer,152,Total: All usual residents,13088
246,2021,E02002520,2021 super output areas - middle layer,152,Disabled under the Equality Act,2548
247,2021,E02002520,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1077
248,2021,E02002520,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,1471
249,2021,E02002520,2021 super output areas - middle layer,152,Not disabled under the Equality Act,10540
250,2021,E02002520,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,1015
251,2021,E02002520,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,9525
252,2021,E02002521,2021 super output areas - middle layer,152,Total: All usual residents,5874
253,2021,E02002521,2021 super output areas - middle layer,152,Disabled under the Equality Act,1512
254,2021,E02002521,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,763
255,2021,E02002521,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,749
256,2021,E02002521,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4362
257,2021,E02002521,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,470
258,2021,E02002521,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,3892
259,2021,E02002523,2021 super output areas - middle layer,152,Total: All usual residents,6388
260,2021,E02002523,2021 super output areas - middle layer,152,Disabled under the Equality Act,1589
261,2021,E02002523,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,851
262,2021,E02002523,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,738
263,2021,E02002523,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4799
264,2021,E02002523,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,331
265,2021,E02002523,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,4468
266,2021,E02002524,2021 super output areas - middle layer,152,Total: All usual residents,5398
267,2021,E02002524,2021 super output areas - middle layer,152,Disabled under the Equality Act,1211
268,2021,E02002524,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,572
269,2021,E02002524,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,639
270,2021,E02002524,2021 super output areas - middle layer,152,Not disabled under the Equality Act,4187
271,2021,E02002524,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,369
272,2021,E02002524,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,3818
273,2021,E02002525,2021 super output areas - middle layer,152,Total: All usual residents,7971
274,2021,E02002525,2021 super output areas - middle layer,152,Disabled under the Equality Act,1940
275,2021,E02002525,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,1006
276,2021,E02002525,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a little,934
277,2021,E02002525,2021 super output areas - middle layer,152,Not disabled under the Equality Act,6031
278,2021,E02002525,2021 super output areas - middle layer,152,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,566
279,2021,E02002525,2021 super output areas - middle layer,152,Not disabled under the Equality Act: No long term physical or mental health conditions,5465
280,2021,E02002526,2021 super output areas - middle layer,152,Total: All usual residents,7707
281,2021,E02002526,2021 super output areas - middle layer,152,Disabled under the Equality Act,1717
282,2021,E02002526,2021 super output areas - middle layer,152,Disabled under the Equality Act: Day-to-day activities limited a lot,830
