,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARER_7_NAME,OBS_VALUE
68,2021,E02004783,2021 super output areas - middle layer,152,Provides no unpaid care,6099
69,2021,E02004783,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,339
70,2021,E02004783,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,244
71,2021,E02004783,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,95
72,2021,E02004783,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,89
73,2021,E02004783,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,44
74,2021,E02004783,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,45
75,2021,E02004783,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,151
76,2021,E02004784,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,5462
77,2021,E02004784,2021 super output areas - middle layer,152,Provides no unpaid care,4921
78,2021,E02004784,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,333
79,2021,E02004784,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,269
80,2021,E02004784,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,64
81,2021,E02004784,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,69
82,2021,E02004784,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,33
83,2021,E02004784,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,36
84,2021,E02004784,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,139
85,2021,E02004785,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,5351
86,2021,E02004785,2021 super output areas - middle layer,152,Provides no unpaid care,4832
87,2021,E02004785,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,318
88,2021,E02004785,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,248
89,2021,E02004785,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,70
90,2021,E02004785,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,70
91,2021,E02004785,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,40
92,2021,E02004785,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,30
93,2021,E02004785,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,131
94,2021,E02004786,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,7816
95,2021,E02004786,2021 super output areas - middle layer,152,Provides no unpaid care,7099
96,2021,E02004786,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,418
97,2021,E02004786,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,325
98,2021,E02004786,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,93
99,2021,E02004786,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,119
100,2021,E02004786,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,57
101,2021,E02004786,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,62
102,2021,E02004786,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,180
103,2021,E02004787,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,6989
104,2021,E02004787,2021 super output areas - middle layer,152,Provides no unpaid care,6306
105,2021,E02004787,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,397
106,2021,E02004787,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,291
107,2021,E02004787,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,106
108,2021,E02004787,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,93
109,2021,E02004787,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,45
110,2021,E02004787,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,48
111,2021,E02004787,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,193
112,2021,E02004788,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,6961
113,2021,E02004788,2021 super output areas - middle layer,152,Provides no unpaid care,6328
114,2021,E02004788,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,396
115,2021,E02004788,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,303
116,2021,E02004788,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,93
117,2021,E02004788,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,108
118,2021,E02004788,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,59
119,2021,E02004788,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,49
120,2021,E02004788,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,129
121,2021,E02004789,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,9908
122,2021,E02004789,2021 super output areas - middle layer,152,Provides no unpaid care,8893
123,2021,E02004789,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,504
124,2021,E02004789,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,384
125,2021,E02004789,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,120
126,2021,E02004789,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,197
127,2021,E02004789,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,99
128,2021,E02004789,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,98
129,2021,E02004789,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,314
130,2021,E02004790,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,7676
131,2021,E02004790,2021 super output areas - middle layer,152,Provides no unpaid care,6996
132,2021,E02004790,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,357
133,2021,E02004790,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,273
134,2021,E02004790,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,84
135,2021,E02004790,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,113
136,2021,E02004790,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,58
137,2021,E02004790,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,55
138,2021,E02004790,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,210
139,2021,E02004791,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,5266
140,2021,E02004791,2021 super output areas - middle layer,152,Provides no unpaid care,4713
141,2021,E02004791,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,246
142,2021,E02004791,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,172
143,2021,E02004791,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,74
144,2021,E02004791,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,118
145,2021,E02004791,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,53
146,2021,E02004791,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,65
147,2021,E02004791,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,189
148,2021,E02004792,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,8068
149,2021,E02004792,2021 super output areas - middle layer,152,Provides no unpaid care,7264
150,2021,E02004792,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,430
151,2021,E02004792,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,317
152,2021,E02004792,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,113
153,2021,E02004792,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,121
154,2021,E02004792,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,67
155,2021,E02004792,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,54
156,2021,E02004792,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,253
157,2021,E02004793,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,7154
158,2021,E02004793,2021 super output areas - middle layer,152,Provides no unpaid care,6469
159,2021,E02004793,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,436
160,2021,E02004793,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,342
161,2021,E02004793,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,94
162,2021,E02004793,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,74
163,2021,E02004793,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,44
164,2021,E02004793,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,30
165,2021,E02004793,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,175
166,2021,E02004794,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,6653
167,2021,E02004794,2021 super output areas - middle layer,152,Provides no unpaid care,5995
168,2021,E02004794,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,382
169,2021,E02004794,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,303
170,2021,E02004794,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,79
171,2021,E02004794,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,83
172,2021,E02004794,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,51
173,2021,E02004794,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,32
174,2021,E02004794,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,193
175,2021,E02004795,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,8244
176,2021,E02004795,2021 super output areas - middle layer,152,Provides no unpaid care,7489
177,2021,E02004795,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,468
178,2021,E02004795,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,375
179,2021,E02004795,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,93
180,2021,E02004795,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,112
181,2021,E02004795,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,55
182,2021,E02004795,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,57
183,2021,E02004795,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,175
184,2021,E02004796,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,9313
185,2021,E02004796,2021 super output areas - middle layer,152,Provides no unpaid care,8421
186,2021,E02004796,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,462
187,2021,E02004796,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,349
188,2021,E02004796,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,113
189,2021,E02004796,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,129
190,2021,E02004796,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,58
191,2021,E02004796,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,71
192,2021,E02004796,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,301
193,2021,E02004797,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,7733
194,2021,E02004797,2021 super output areas - middle layer,152,Provides no unpaid care,6972
195,2021,E02004797,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,421
196,2021,E02004797,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,321
197,2021,E02004797,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,100
198,2021,E02004797,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,128
199,2021,E02004797,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,52
200,2021,E02004797,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,76
201,2021,E02004797,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,212
202,2021,E02004798,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,5860
203,2021,E02004798,2021 super output areas - middle layer,152,Provides no unpaid care,5268
204,2021,E02004798,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,264
205,2021,E02004798,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,182
206,2021,E02004798,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,82
207,2021,E02004798,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,123
208,2021,E02004798,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,50
209,2021,E02004798,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,73
210,2021,E02004798,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,205
211,2021,E02004799,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,7610
212,2021,E02004799,2021 super output areas - middle layer,152,Provides no unpaid care,6889
213,2021,E02004799,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,324
214,2021,E02004799,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,229
215,2021,E02004799,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,95
216,2021,E02004799,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,138
217,2021,E02004799,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,74
218,2021,E02004799,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,64
219,2021,E02004799,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,259
220,2021,E02004800,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,7270
221,2021,E02004800,2021 super output areas - middle layer,152,Provides no unpaid care,6554
222,2021,E02004800,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,369
223,2021,E02004800,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,266
224,2021,E02004800,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,103
225,2021,E02004800,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,106
226,2021,E02004800,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,55
227,2021,E02004800,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,51
228,2021,E02004800,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,241
229,2021,E02004801,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,7539
230,2021,E02004801,2021 super output areas - middle layer,152,Provides no unpaid care,6831
231,2021,E02004801,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,425
232,2021,E02004801,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,326
233,2021,E02004801,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,99
234,2021,E02004801,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,90
235,2021,E02004801,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,49
236,2021,E02004801,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,41
237,2021,E02004801,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,193
238,2021,E02004802,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,6389
239,2021,E02004802,2021 super output areas - middle layer,152,Provides no unpaid care,5889
240,2021,E02004802,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,221
241,2021,E02004802,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,164
242,2021,E02004802,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,57
243,2021,E02004802,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,109
244,2021,E02004802,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,44
245,2021,E02004802,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,65
246,2021,E02004802,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,170
247,2021,E02004803,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,7080
248,2021,E02004803,2021 super output areas - middle layer,152,Provides no unpaid care,6505
249,2021,E02004803,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,227
250,2021,E02004803,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,165
251,2021,E02004803,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,62
252,2021,E02004803,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,150
253,2021,E02004803,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,61
254,2021,E02004803,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,89
255,2021,E02004803,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,198
256,2021,E02004804,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,6776
257,2021,E02004804,2021 super output areas - middle layer,152,Provides no unpaid care,6266
258,2021,E02004804,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,272
259,2021,E02004804,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,193
260,2021,E02004804,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,79
261,2021,E02004804,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,99
262,2021,E02004804,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,48
263,2021,E02004804,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,51
264,2021,E02004804,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,139
265,2021,E02004805,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,8109
266,2021,E02004805,2021 super output areas - middle layer,152,Provides no unpaid care,7524
267,2021,E02004805,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,354
268,2021,E02004805,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,281
269,2021,E02004805,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,73
270,2021,E02004805,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,90
271,2021,E02004805,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,44
272,2021,E02004805,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,46
273,2021,E02004805,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,141
274,2021,E02004806,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,7549
275,2021,E02004806,2021 super output areas - middle layer,152,Provides no unpaid care,7014
276,2021,E02004806,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,337
277,2021,E02004806,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,262
278,2021,E02004806,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,75
279,2021,E02004806,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,80
280,2021,E02004806,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,45
281,2021,E02004806,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,35
282,2021,E02004806,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,118
283,2021,E02004807,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,8872
284,2021,E02004807,2021 super output areas - middle layer,152,Provides no unpaid care,8169
285,2021,E02004807,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,332
286,2021,E02004807,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,243
287,2021,E02004807,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,89
288,2021,E02004807,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,139
289,2021,E02004807,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,75
290,2021,E02004807,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,64
291,2021,E02004807,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,232
292,2021,E02004808,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,11362
293,2021,E02004808,2021 super output areas - middle layer,152,Provides no unpaid care,10649
294,2021,E02004808,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,409
295,2021,E02004808,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,308
296,2021,E02004808,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,101
297,2021,E02004808,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,119
298,2021,E02004808,2021 super output areas - middle layer,152,Provides 20 to 34 hours unpaid care a week,60
299,2021,E02004808,2021 super output areas - middle layer,152,Provides 35 to 49 hours unpaid care a week,59
300,2021,E02004808,2021 super output areas - middle layer,152,Provides 50 or more hours unpaid care a week,185
301,2021,E02004809,2021 super output areas - middle layer,152,Total: All usual residents aged 5 and over,9837
302,2021,E02004809,2021 super output areas - middle layer,152,Provides no unpaid care,9321
303,2021,E02004809,2021 super output areas - middle layer,152,Provides 19 hours or less unpaid care a week,200
304,2021,E02004809,2021 super output areas - middle layer,152,Provides 9 hours or less unpaid care a week,135
305,2021,E02004809,2021 super output areas - middle layer,152,Provides 10 to 19 hours unpaid care a week,65
306,2021,E02004809,2021 super output areas - middle layer,152,Provides 20 to 49 hours unpaid care a week,150
