,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_MIGIND_4_NAME,OBS_VALUE
22,2021,E02000961,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,43
23,2021,E02000961,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1869
24,2021,E02000961,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,311
25,2021,E02000962,2021 super output areas - middle layer,152,Total: All usual residents,7649
26,2021,E02000962,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5985
27,2021,E02000962,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,65
28,2021,E02000962,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1068
29,2021,E02000962,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,531
30,2021,E02000963,2021 super output areas - middle layer,152,Total: All usual residents,10409
31,2021,E02000963,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,9393
32,2021,E02000963,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,41
33,2021,E02000963,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,845
34,2021,E02000963,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,130
35,2021,E02000964,2021 super output areas - middle layer,152,Total: All usual residents,12018
36,2021,E02000964,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,10349
37,2021,E02000964,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,61
38,2021,E02000964,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1378
39,2021,E02000964,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,230
40,2021,E02000965,2021 super output areas - middle layer,152,Total: All usual residents,7762
41,2021,E02000965,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6027
42,2021,E02000965,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,74
43,2021,E02000965,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1422
44,2021,E02000965,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,239
45,2021,E02000966,2021 super output areas - middle layer,152,Total: All usual residents,9165
46,2021,E02000966,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7442
47,2021,E02000966,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,48
48,2021,E02000966,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1345
49,2021,E02000966,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,330
50,2021,E02000967,2021 super output areas - middle layer,152,Total: All usual residents,5994
51,2021,E02000967,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,4184
52,2021,E02000967,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,86
53,2021,E02000967,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,998
54,2021,E02000967,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,726
55,2021,E02000968,2021 super output areas - middle layer,152,Total: All usual residents,14340
56,2021,E02000968,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,12526
57,2021,E02000968,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,79
58,2021,E02000968,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1419
59,2021,E02000968,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,316
60,2021,E02000969,2021 super output areas - middle layer,152,Total: All usual residents,9526
61,2021,E02000969,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,8340
62,2021,E02000969,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,43
63,2021,E02000969,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,939
64,2021,E02000969,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,204
65,2021,E02000970,2021 super output areas - middle layer,152,Total: All usual residents,6775
66,2021,E02000970,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5152
67,2021,E02000970,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,77
68,2021,E02000970,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1078
69,2021,E02000970,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,468
70,2021,E02000971,2021 super output areas - middle layer,152,Total: All usual residents,7383
71,2021,E02000971,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5127
72,2021,E02000971,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,140
73,2021,E02000971,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1522
74,2021,E02000971,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,594
75,2021,E02000972,2021 super output areas - middle layer,152,Total: All usual residents,7837
76,2021,E02000972,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5806
77,2021,E02000972,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,161
78,2021,E02000972,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1242
79,2021,E02000972,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,628
80,2021,E02000973,2021 super output areas - middle layer,152,Total: All usual residents,9859
81,2021,E02000973,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7867
82,2021,E02000973,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,113
83,2021,E02000973,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1526
84,2021,E02000973,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,353
85,2021,E02000974,2021 super output areas - middle layer,152,Total: All usual residents,8606
86,2021,E02000974,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6017
87,2021,E02000974,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,145
88,2021,E02000974,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1661
89,2021,E02000974,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,783
90,2021,E02000975,2021 super output areas - middle layer,152,Total: All usual residents,7336
91,2021,E02000975,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5112
92,2021,E02000975,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,149
93,2021,E02000975,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1589
94,2021,E02000975,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,486
95,2021,E02000976,2021 super output areas - middle layer,152,Total: All usual residents,8361
96,2021,E02000976,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6014
97,2021,E02000976,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,127
98,2021,E02000976,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1637
99,2021,E02000976,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,583
100,2021,E02000977,2021 super output areas - middle layer,152,Total: All usual residents,6339
101,2021,E02000977,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,4452
102,2021,E02000977,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,158
103,2021,E02000977,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1223
104,2021,E02000977,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,506
105,2021,E02000978,2021 super output areas - middle layer,152,Total: All usual residents,7071
106,2021,E02000978,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5074
107,2021,E02000978,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,120
108,2021,E02000978,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1236
109,2021,E02000978,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,641
110,2021,E02000979,2021 super output areas - middle layer,152,Total: All usual residents,8039
111,2021,E02000979,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6289
112,2021,E02000979,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,118
113,2021,E02000979,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1228
114,2021,E02000979,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,404
115,2021,E02000980,2021 super output areas - middle layer,152,Total: All usual residents,8670
116,2021,E02000980,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7189
117,2021,E02000980,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,83
118,2021,E02000980,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1135
119,2021,E02000980,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,263
120,2021,E02000981,2021 super output areas - middle layer,152,Total: All usual residents,8211
121,2021,E02000981,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6302
122,2021,E02000981,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,76
123,2021,E02000981,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1490
124,2021,E02000981,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,343
125,2021,E02000982,2021 super output areas - middle layer,152,Total: All usual residents,7577
126,2021,E02000982,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6440
127,2021,E02000982,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,66
128,2021,E02000982,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,834
129,2021,E02000982,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,237
130,2021,E02000983,2021 super output areas - middle layer,152,Total: All usual residents,7635
131,2021,E02000983,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6394
132,2021,E02000983,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,55
133,2021,E02000983,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,962
134,2021,E02000983,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,224
135,2021,E02003314,2021 super output areas - middle layer,152,Total: All usual residents,6700
136,2021,E02003314,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6106
137,2021,E02003314,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,6
138,2021,E02003314,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,570
139,2021,E02003314,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,18
140,2021,E02003315,2021 super output areas - middle layer,152,Total: All usual residents,5672
141,2021,E02003315,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5343
142,2021,E02003315,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,10
143,2021,E02003315,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,312
144,2021,E02003315,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,7
145,2021,E02003316,2021 super output areas - middle layer,152,Total: All usual residents,12017
146,2021,E02003316,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,10719
147,2021,E02003316,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,14
148,2021,E02003316,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1252
149,2021,E02003316,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,32
150,2021,E02003317,2021 super output areas - middle layer,152,Total: All usual residents,6999
151,2021,E02003317,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6503
152,2021,E02003317,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,9
153,2021,E02003317,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,467
154,2021,E02003317,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,20
155,2021,E02003318,2021 super output areas - middle layer,152,Total: All usual residents,5916
156,2021,E02003318,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5519
157,2021,E02003318,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,16
158,2021,E02003318,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,362
159,2021,E02003318,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,19
160,2021,E02003319,2021 super output areas - middle layer,152,Total: All usual residents,8131
161,2021,E02003319,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7359
162,2021,E02003319,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,7
163,2021,E02003319,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,721
164,2021,E02003319,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,44
165,2021,E02003320,2021 super output areas - middle layer,152,Total: All usual residents,9272
166,2021,E02003320,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7363
167,2021,E02003320,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,54
168,2021,E02003320,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1672
169,2021,E02003320,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,183
170,2021,E02003321,2021 super output areas - middle layer,152,Total: All usual residents,6438
171,2021,E02003321,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5947
172,2021,E02003321,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,13
173,2021,E02003321,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,463
174,2021,E02003321,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,15
175,2021,E02003322,2021 super output areas - middle layer,152,Total: All usual residents,7929
176,2021,E02003322,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6110
177,2021,E02003322,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,139
178,2021,E02003322,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1523
179,2021,E02003322,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,157
180,2021,E02003323,2021 super output areas - middle layer,152,Total: All usual residents,7307
181,2021,E02003323,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6656
182,2021,E02003323,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,7
183,2021,E02003323,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,596
184,2021,E02003323,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,48
185,2021,E02003324,2021 super output areas - middle layer,152,Total: All usual residents,9935
186,2021,E02003324,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,8966
187,2021,E02003324,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,13
188,2021,E02003324,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,912
189,2021,E02003324,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,44
190,2021,E02003325,2021 super output areas - middle layer,152,Total: All usual residents,7229
191,2021,E02003325,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6248
192,2021,E02003325,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,43
193,2021,E02003325,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,793
194,2021,E02003325,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,145
195,2021,E02003326,2021 super output areas - middle layer,152,Total: All usual residents,7652
196,2021,E02003326,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6968
197,2021,E02003326,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,19
198,2021,E02003326,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,618
199,2021,E02003326,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,47
200,2021,E02003327,2021 super output areas - middle layer,152,Total: All usual residents,7352
201,2021,E02003327,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6292
202,2021,E02003327,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,46
203,2021,E02003327,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,947
204,2021,E02003327,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,67
205,2021,E02003328,2021 super output areas - middle layer,152,Total: All usual residents,9750
206,2021,E02003328,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,8046
207,2021,E02003328,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,60
208,2021,E02003328,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,1445
209,2021,E02003328,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,199
210,2021,E02003329,2021 super output areas - middle layer,152,Total: All usual residents,6791
211,2021,E02003329,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5982
212,2021,E02003329,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,18
213,2021,E02003329,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,665
214,2021,E02003329,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,126
215,2021,E02003330,2021 super output areas - middle layer,152,Total: All usual residents,6698
216,2021,E02003330,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6115
217,2021,E02003330,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,19
218,2021,E02003330,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,542
219,2021,E02003330,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,22
220,2021,E02003331,2021 super output areas - middle layer,152,Total: All usual residents,8758
221,2021,E02003331,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,8119
222,2021,E02003331,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,18
223,2021,E02003331,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,597
224,2021,E02003331,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,24
225,2021,E02003332,2021 super output areas - middle layer,152,Total: All usual residents,6233
226,2021,E02003332,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5771
227,2021,E02003332,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,11
228,2021,E02003332,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,418
229,2021,E02003332,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,33
230,2021,E02003333,2021 super output areas - middle layer,152,Total: All usual residents,6705
231,2021,E02003333,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5874
232,2021,E02003333,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,14
233,2021,E02003333,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,750
234,2021,E02003333,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,67
235,2021,E02003334,2021 super output areas - middle layer,152,Total: All usual residents,6130
236,2021,E02003334,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5485
237,2021,E02003334,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,16
238,2021,E02003334,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,570
239,2021,E02003334,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,59
240,2021,E02003335,2021 super output areas - middle layer,152,Total: All usual residents,7292
241,2021,E02003335,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6484
242,2021,E02003335,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,6
243,2021,E02003335,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,737
244,2021,E02003335,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,65
245,2021,E02003336,2021 super output areas - middle layer,152,Total: All usual residents,6301
246,2021,E02003336,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5804
247,2021,E02003336,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,14
248,2021,E02003336,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,469
249,2021,E02003336,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,14
250,2021,E02003337,2021 super output areas - middle layer,152,Total: All usual residents,7336
251,2021,E02003337,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6487
252,2021,E02003337,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,7
253,2021,E02003337,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,824
254,2021,E02003337,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,18
255,2021,E02003338,2021 super output areas - middle layer,152,Total: All usual residents,7219
256,2021,E02003338,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6555
257,2021,E02003338,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,7
258,2021,E02003338,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,635
259,2021,E02003338,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,22
260,2021,E02003339,2021 super output areas - middle layer,152,Total: All usual residents,6382
261,2021,E02003339,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5907
262,2021,E02003339,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,19
263,2021,E02003339,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,438
264,2021,E02003339,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,18
265,2021,E02003340,2021 super output areas - middle layer,152,Total: All usual residents,7990
266,2021,E02003340,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,7310
267,2021,E02003340,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,11
268,2021,E02003340,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,644
269,2021,E02003340,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,25
270,2021,E02003341,2021 super output areas - middle layer,152,Total: All usual residents,6535
271,2021,E02003341,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6056
272,2021,E02003341,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,10
273,2021,E02003341,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,449
274,2021,E02003341,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,20
275,2021,E02003342,2021 super output areas - middle layer,152,Total: All usual residents,6356
276,2021,E02003342,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5866
277,2021,E02003342,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,14
278,2021,E02003342,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,461
279,2021,E02003342,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,15
280,2021,E02003343,2021 super output areas - middle layer,152,Total: All usual residents,5942
281,2021,E02003343,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5541
282,2021,E02003343,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,12
283,2021,E02003343,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,375
284,2021,E02003343,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,14
285,2021,E02003344,2021 super output areas - middle layer,152,Total: All usual residents,6734
286,2021,E02003344,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6246
287,2021,E02003344,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,17
288,2021,E02003344,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,455
289,2021,E02003344,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,16
290,2021,E02003345,2021 super output areas - middle layer,152,Total: All usual residents,6180
291,2021,E02003345,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,5715
292,2021,E02003345,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,6
293,2021,E02003345,2021 super output areas - middle layer,152,Migrant from within the UK: Address one year ago was in the UK,452
294,2021,E02003345,2021 super output areas - middle layer,152,Migrant from outside the UK: Address one year ago was outside the UK,7
295,2021,E02003346,2021 super output areas - middle layer,152,Total: All usual residents,7026
296,2021,E02003346,2021 super output areas - middle layer,152,Address one year ago is the same as the address of enumeration,6547
297,2021,E02003346,2021 super output areas - middle layer,152,Address one year ago is student term-time or boarding school address in the UK,11
