,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHLANG_5_NAME,OBS_VALUE
25,2021,E02000962,2021 super output areas - middle layer,152,Total: All households,3858
26,2021,E02000962,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2552
27,2021,E02000962,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",454
28,2021,E02000962,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",68
29,2021,E02000962,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",784
30,2021,E02000963,2021 super output areas - middle layer,152,Total: All households,4135
31,2021,E02000963,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2822
32,2021,E02000963,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",690
33,2021,E02000963,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",132
34,2021,E02000963,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",491
35,2021,E02000964,2021 super output areas - middle layer,152,Total: All households,5359
36,2021,E02000964,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",3688
37,2021,E02000964,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",764
38,2021,E02000964,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",135
39,2021,E02000964,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",772
40,2021,E02000965,2021 super output areas - middle layer,152,Total: All households,3623
41,2021,E02000965,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2521
42,2021,E02000965,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",486
43,2021,E02000965,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",87
44,2021,E02000965,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",529
45,2021,E02000966,2021 super output areas - middle layer,152,Total: All households,4110
46,2021,E02000966,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2882
47,2021,E02000966,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",526
48,2021,E02000966,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",77
49,2021,E02000966,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",625
50,2021,E02000967,2021 super output areas - middle layer,152,Total: All households,3013
51,2021,E02000967,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2019
52,2021,E02000967,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",331
53,2021,E02000967,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",44
54,2021,E02000967,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",619
55,2021,E02000968,2021 super output areas - middle layer,152,Total: All households,5615
56,2021,E02000968,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",3002
57,2021,E02000968,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",1213
58,2021,E02000968,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",191
59,2021,E02000968,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",1209
60,2021,E02000969,2021 super output areas - middle layer,152,Total: All households,3718
61,2021,E02000969,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2147
62,2021,E02000969,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",744
63,2021,E02000969,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",164
64,2021,E02000969,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",663
65,2021,E02000970,2021 super output areas - middle layer,152,Total: All households,3555
66,2021,E02000970,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2462
67,2021,E02000970,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",385
68,2021,E02000970,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",44
69,2021,E02000970,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",664
70,2021,E02000971,2021 super output areas - middle layer,152,Total: All households,3722
71,2021,E02000971,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2403
72,2021,E02000971,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",417
73,2021,E02000971,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",43
74,2021,E02000971,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",859
75,2021,E02000972,2021 super output areas - middle layer,152,Total: All households,4255
76,2021,E02000972,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2788
77,2021,E02000972,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",426
78,2021,E02000972,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",41
79,2021,E02000972,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",1000
80,2021,E02000973,2021 super output areas - middle layer,152,Total: All households,4797
81,2021,E02000973,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",3360
82,2021,E02000973,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",533
83,2021,E02000973,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",74
84,2021,E02000973,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",830
85,2021,E02000974,2021 super output areas - middle layer,152,Total: All households,3981
86,2021,E02000974,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2458
87,2021,E02000974,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",465
88,2021,E02000974,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",77
89,2021,E02000974,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",981
90,2021,E02000975,2021 super output areas - middle layer,152,Total: All households,3802
91,2021,E02000975,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2386
92,2021,E02000975,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",453
93,2021,E02000975,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",57
94,2021,E02000975,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",906
95,2021,E02000976,2021 super output areas - middle layer,152,Total: All households,4212
96,2021,E02000976,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2590
97,2021,E02000976,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",501
98,2021,E02000976,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",73
99,2021,E02000976,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",1048
100,2021,E02000977,2021 super output areas - middle layer,152,Total: All households,3435
101,2021,E02000977,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2435
102,2021,E02000977,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",294
103,2021,E02000977,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",25
104,2021,E02000977,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",681
105,2021,E02000978,2021 super output areas - middle layer,152,Total: All households,2764
106,2021,E02000978,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",1881
107,2021,E02000978,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",382
108,2021,E02000978,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",62
109,2021,E02000978,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",439
110,2021,E02000979,2021 super output areas - middle layer,152,Total: All households,3927
111,2021,E02000979,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2747
112,2021,E02000979,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",380
113,2021,E02000979,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",69
114,2021,E02000979,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",731
115,2021,E02000980,2021 super output areas - middle layer,152,Total: All households,4324
116,2021,E02000980,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2955
117,2021,E02000980,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",566
118,2021,E02000980,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",88
119,2021,E02000980,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",715
120,2021,E02000981,2021 super output areas - middle layer,152,Total: All households,4159
121,2021,E02000981,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",3127
122,2021,E02000981,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",386
123,2021,E02000981,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",51
124,2021,E02000981,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",595
125,2021,E02000982,2021 super output areas - middle layer,152,Total: All households,3847
126,2021,E02000982,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2677
127,2021,E02000982,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",482
128,2021,E02000982,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",87
129,2021,E02000982,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",601
130,2021,E02000983,2021 super output areas - middle layer,152,Total: All households,3757
131,2021,E02000983,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2579
132,2021,E02000983,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",465
133,2021,E02000983,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",95
134,2021,E02000983,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",618
135,2021,E02003314,2021 super output areas - middle layer,152,Total: All households,2863
136,2021,E02003314,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2803
137,2021,E02003314,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",26
138,2021,E02003314,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",8
139,2021,E02003314,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",26
140,2021,E02003315,2021 super output areas - middle layer,152,Total: All households,2226
141,2021,E02003315,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2177
142,2021,E02003315,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",34
143,2021,E02003315,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2
144,2021,E02003315,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",13
145,2021,E02003316,2021 super output areas - middle layer,152,Total: All households,4664
146,2021,E02003316,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",4512
147,2021,E02003316,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",69
148,2021,E02003316,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",28
149,2021,E02003316,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",55
150,2021,E02003317,2021 super output areas - middle layer,152,Total: All households,2758
151,2021,E02003317,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2631
152,2021,E02003317,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",61
153,2021,E02003317,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",23
154,2021,E02003317,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",43
155,2021,E02003318,2021 super output areas - middle layer,152,Total: All households,2284
156,2021,E02003318,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2127
157,2021,E02003318,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",76
158,2021,E02003318,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",19
159,2021,E02003318,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",62
160,2021,E02003319,2021 super output areas - middle layer,152,Total: All households,3299
161,2021,E02003319,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2953
162,2021,E02003319,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",129
163,2021,E02003319,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",55
164,2021,E02003319,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",162
165,2021,E02003320,2021 super output areas - middle layer,152,Total: All households,3791
166,2021,E02003320,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",3363
167,2021,E02003320,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",168
168,2021,E02003320,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",59
169,2021,E02003320,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",201
170,2021,E02003321,2021 super output areas - middle layer,152,Total: All households,2495
171,2021,E02003321,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2321
172,2021,E02003321,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",67
173,2021,E02003321,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",40
174,2021,E02003321,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",67
175,2021,E02003322,2021 super output areas - middle layer,152,Total: All households,3137
176,2021,E02003322,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2722
177,2021,E02003322,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",138
178,2021,E02003322,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",62
179,2021,E02003322,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",215
180,2021,E02003323,2021 super output areas - middle layer,152,Total: All households,2821
181,2021,E02003323,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2620
182,2021,E02003323,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",82
183,2021,E02003323,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",46
184,2021,E02003323,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",73
185,2021,E02003324,2021 super output areas - middle layer,152,Total: All households,3861
186,2021,E02003324,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",3562
187,2021,E02003324,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",112
188,2021,E02003324,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",56
189,2021,E02003324,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",131
190,2021,E02003325,2021 super output areas - middle layer,152,Total: All households,3008
191,2021,E02003325,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2484
192,2021,E02003325,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",167
193,2021,E02003325,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",92
194,2021,E02003325,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",265
195,2021,E02003326,2021 super output areas - middle layer,152,Total: All households,2962
196,2021,E02003326,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2631
197,2021,E02003326,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",112
198,2021,E02003326,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",57
199,2021,E02003326,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",162
200,2021,E02003327,2021 super output areas - middle layer,152,Total: All households,3662
201,2021,E02003327,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",3371
202,2021,E02003327,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",132
203,2021,E02003327,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",32
204,2021,E02003327,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",127
205,2021,E02003328,2021 super output areas - middle layer,152,Total: All households,4331
206,2021,E02003328,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",3529
207,2021,E02003328,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",244
208,2021,E02003328,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",126
209,2021,E02003328,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",432
210,2021,E02003329,2021 super output areas - middle layer,152,Total: All households,2643
211,2021,E02003329,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2197
212,2021,E02003329,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",167
213,2021,E02003329,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",77
214,2021,E02003329,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",202
215,2021,E02003330,2021 super output areas - middle layer,152,Total: All households,2732
216,2021,E02003330,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2489
217,2021,E02003330,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",110
218,2021,E02003330,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",41
219,2021,E02003330,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",92
220,2021,E02003331,2021 super output areas - middle layer,152,Total: All households,3667
221,2021,E02003331,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",3523
222,2021,E02003331,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",76
223,2021,E02003331,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",26
224,2021,E02003331,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",42
225,2021,E02003332,2021 super output areas - middle layer,152,Total: All households,2313
226,2021,E02003332,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2114
227,2021,E02003332,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",86
228,2021,E02003332,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",36
229,2021,E02003332,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",77
230,2021,E02003333,2021 super output areas - middle layer,152,Total: All households,2787
231,2021,E02003333,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2330
232,2021,E02003333,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",132
233,2021,E02003333,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",67
234,2021,E02003333,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",258
235,2021,E02003334,2021 super output areas - middle layer,152,Total: All households,2311
236,2021,E02003334,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",1889
237,2021,E02003334,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",176
238,2021,E02003334,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",67
239,2021,E02003334,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",179
240,2021,E02003335,2021 super output areas - middle layer,152,Total: All households,2700
241,2021,E02003335,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2286
242,2021,E02003335,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",123
243,2021,E02003335,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",87
244,2021,E02003335,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",204
245,2021,E02003336,2021 super output areas - middle layer,152,Total: All households,2634
246,2021,E02003336,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2557
247,2021,E02003336,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",40
248,2021,E02003336,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",10
249,2021,E02003336,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",27
250,2021,E02003337,2021 super output areas - middle layer,152,Total: All households,2677
251,2021,E02003337,2021 super output areas - middle layer,152,"All adults in household have English in England, or English or Welsh in Wales as a main language",2499
252,2021,E02003337,2021 super output areas - middle layer,152,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",80
253,2021,E02003337,2021 super output areas - middle layer,152,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",39
254,2021,E02003337,2021 super output areas - middle layer,152,"No people in household have English in England, or English or Welsh in Wales as a main language",59
