,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LIVING_11_NAME,OBS_VALUE
44,2021,E02007084,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,251
45,2021,E02000960,2021 super output areas - middle layer,152,Total: All usual residents,5215
46,2021,E02000960,2021 super output areas - middle layer,152,Living in a couple,2646
47,2021,E02000960,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2100
48,2021,E02000960,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2068
49,2021,E02000960,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,32
50,2021,E02000960,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",4
51,2021,E02000960,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,542
52,2021,E02000960,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,514
53,2021,E02000960,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,28
54,2021,E02000960,2021 super output areas - middle layer,152,Not living in a couple,2569
55,2021,E02000960,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1726
56,2021,E02000960,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,185
57,2021,E02000960,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),76
58,2021,E02000960,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,333
59,2021,E02000960,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,249
60,2021,E02000961,2021 super output areas - middle layer,152,Total: All usual residents,8021
61,2021,E02000961,2021 super output areas - middle layer,152,Living in a couple,3750
62,2021,E02000961,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2852
63,2021,E02000961,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2820
64,2021,E02000961,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,32
65,2021,E02000961,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",10
66,2021,E02000961,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,888
67,2021,E02000961,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,814
68,2021,E02000961,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,74
69,2021,E02000961,2021 super output areas - middle layer,152,Not living in a couple,4271
70,2021,E02000961,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),3082
71,2021,E02000961,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,239
72,2021,E02000961,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),149
73,2021,E02000961,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,551
74,2021,E02000961,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,250
75,2021,E02000962,2021 super output areas - middle layer,152,Total: All usual residents,6725
76,2021,E02000962,2021 super output areas - middle layer,152,Living in a couple,2938
77,2021,E02000962,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2312
78,2021,E02000962,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2280
79,2021,E02000962,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,32
80,2021,E02000962,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",8
81,2021,E02000962,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,618
82,2021,E02000962,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,568
83,2021,E02000962,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,50
84,2021,E02000962,2021 super output areas - middle layer,152,Not living in a couple,3787
85,2021,E02000962,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2609
86,2021,E02000962,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,294
87,2021,E02000962,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),108
88,2021,E02000962,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,475
89,2021,E02000962,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,301
90,2021,E02000963,2021 super output areas - middle layer,152,Total: All usual residents,8640
91,2021,E02000963,2021 super output areas - middle layer,152,Living in a couple,3218
92,2021,E02000963,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2352
93,2021,E02000963,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2323
94,2021,E02000963,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,29
95,2021,E02000963,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",18
96,2021,E02000963,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,848
97,2021,E02000963,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,784
98,2021,E02000963,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,64
99,2021,E02000963,2021 super output areas - middle layer,152,Not living in a couple,5422
100,2021,E02000963,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),3898
101,2021,E02000963,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,290
102,2021,E02000963,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),257
103,2021,E02000963,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,628
104,2021,E02000963,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,349
105,2021,E02000964,2021 super output areas - middle layer,152,Total: All usual residents,10291
106,2021,E02000964,2021 super output areas - middle layer,152,Living in a couple,3623
107,2021,E02000964,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2409
108,2021,E02000964,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2360
109,2021,E02000964,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,49
110,2021,E02000964,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",14
111,2021,E02000964,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1200
112,2021,E02000964,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1114
113,2021,E02000964,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,86
114,2021,E02000964,2021 super output areas - middle layer,152,Not living in a couple,6668
115,2021,E02000964,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),5006
116,2021,E02000964,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,314
117,2021,E02000964,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),281
118,2021,E02000964,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,740
119,2021,E02000964,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,327
120,2021,E02000965,2021 super output areas - middle layer,152,Total: All usual residents,6776
121,2021,E02000965,2021 super output areas - middle layer,152,Living in a couple,3102
122,2021,E02000965,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2058
123,2021,E02000965,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2004
124,2021,E02000965,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,54
125,2021,E02000965,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",4
126,2021,E02000965,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1040
127,2021,E02000965,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,982
128,2021,E02000965,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,58
129,2021,E02000965,2021 super output areas - middle layer,152,Not living in a couple,3674
130,2021,E02000965,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2854
131,2021,E02000965,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,153
132,2021,E02000965,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),111
133,2021,E02000965,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,417
134,2021,E02000965,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,139
135,2021,E02000966,2021 super output areas - middle layer,152,Total: All usual residents,7954
136,2021,E02000966,2021 super output areas - middle layer,152,Living in a couple,3940
137,2021,E02000966,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2853
138,2021,E02000966,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2763
139,2021,E02000966,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,90
140,2021,E02000966,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",15
141,2021,E02000966,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1072
142,2021,E02000966,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,984
143,2021,E02000966,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,88
144,2021,E02000966,2021 super output areas - middle layer,152,Not living in a couple,4014
145,2021,E02000966,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2970
146,2021,E02000966,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,248
147,2021,E02000966,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),106
148,2021,E02000966,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,465
149,2021,E02000966,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,225
150,2021,E02000967,2021 super output areas - middle layer,152,Total: All usual residents,5314
151,2021,E02000967,2021 super output areas - middle layer,152,Living in a couple,2295
152,2021,E02000967,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,1705
153,2021,E02000967,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,1640
154,2021,E02000967,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,65
155,2021,E02000967,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",6
156,2021,E02000967,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,584
157,2021,E02000967,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,548
158,2021,E02000967,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,36
159,2021,E02000967,2021 super output areas - middle layer,152,Not living in a couple,3019
160,2021,E02000967,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2303
161,2021,E02000967,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,219
162,2021,E02000967,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),64
163,2021,E02000967,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,246
164,2021,E02000967,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,187
165,2021,E02000968,2021 super output areas - middle layer,152,Total: All usual residents,11964
166,2021,E02000968,2021 super output areas - middle layer,152,Living in a couple,3920
167,2021,E02000968,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3000
168,2021,E02000968,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2973
169,2021,E02000968,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,27
170,2021,E02000968,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",60
171,2021,E02000968,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,860
172,2021,E02000968,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,792
173,2021,E02000968,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,68
174,2021,E02000968,2021 super output areas - middle layer,152,Not living in a couple,8044
175,2021,E02000968,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),5853
176,2021,E02000968,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,392
177,2021,E02000968,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),343
178,2021,E02000968,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,852
179,2021,E02000968,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,604
180,2021,E02000969,2021 super output areas - middle layer,152,Total: All usual residents,7578
181,2021,E02000969,2021 super output areas - middle layer,152,Living in a couple,2668
182,2021,E02000969,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,1924
183,2021,E02000969,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,1912
184,2021,E02000969,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,12
185,2021,E02000969,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",40
186,2021,E02000969,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,704
187,2021,E02000969,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,626
188,2021,E02000969,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,78
189,2021,E02000969,2021 super output areas - middle layer,152,Not living in a couple,4910
190,2021,E02000969,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),3601
191,2021,E02000969,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,202
192,2021,E02000969,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),200
193,2021,E02000969,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,641
194,2021,E02000969,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,266
195,2021,E02000970,2021 super output areas - middle layer,152,Total: All usual residents,6119
196,2021,E02000970,2021 super output areas - middle layer,152,Living in a couple,2710
197,2021,E02000970,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,1908
198,2021,E02000970,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,1870
199,2021,E02000970,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,38
200,2021,E02000970,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",6
201,2021,E02000970,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,796
202,2021,E02000970,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,706
203,2021,E02000970,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,90
204,2021,E02000970,2021 super output areas - middle layer,152,Not living in a couple,3409
205,2021,E02000970,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2369
206,2021,E02000970,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,377
207,2021,E02000970,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),101
208,2021,E02000970,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,346
209,2021,E02000970,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,216
210,2021,E02000971,2021 super output areas - middle layer,152,Total: All usual residents,6554
211,2021,E02000971,2021 super output areas - middle layer,152,Living in a couple,2730
212,2021,E02000971,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,1850
213,2021,E02000971,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,1790
214,2021,E02000971,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,60
215,2021,E02000971,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",4
216,2021,E02000971,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,876
217,2021,E02000971,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,780
218,2021,E02000971,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,96
219,2021,E02000971,2021 super output areas - middle layer,152,Not living in a couple,3824
220,2021,E02000971,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),3007
221,2021,E02000971,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,194
222,2021,E02000971,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),109
223,2021,E02000971,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,342
224,2021,E02000971,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,172
225,2021,E02000972,2021 super output areas - middle layer,152,Total: All usual residents,6978
226,2021,E02000972,2021 super output areas - middle layer,152,Living in a couple,2422
227,2021,E02000972,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,1376
228,2021,E02000972,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,1280
229,2021,E02000972,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,96
230,2021,E02000972,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",12
231,2021,E02000972,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1034
232,2021,E02000972,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,894
233,2021,E02000972,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,140
234,2021,E02000972,2021 super output areas - middle layer,152,Not living in a couple,4556
235,2021,E02000972,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),3559
236,2021,E02000972,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,193
237,2021,E02000972,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),125
238,2021,E02000972,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,462
239,2021,E02000972,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,217
240,2021,E02000973,2021 super output areas - middle layer,152,Total: All usual residents,8724
241,2021,E02000973,2021 super output areas - middle layer,152,Living in a couple,3610
242,2021,E02000973,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2421
243,2021,E02000973,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2361
244,2021,E02000973,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,60
245,2021,E02000973,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",2
246,2021,E02000973,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1187
247,2021,E02000973,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1101
248,2021,E02000973,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,86
249,2021,E02000973,2021 super output areas - middle layer,152,Not living in a couple,5114
250,2021,E02000973,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),3832
251,2021,E02000973,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,282
252,2021,E02000973,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),203
253,2021,E02000973,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,592
254,2021,E02000973,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,205
255,2021,E02000974,2021 super output areas - middle layer,152,Total: All usual residents,7339
256,2021,E02000974,2021 super output areas - middle layer,152,Living in a couple,2844
257,2021,E02000974,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2090
258,2021,E02000974,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2030
259,2021,E02000974,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,60
260,2021,E02000974,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",10
261,2021,E02000974,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,744
262,2021,E02000974,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,676
263,2021,E02000974,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,68
264,2021,E02000974,2021 super output areas - middle layer,152,Not living in a couple,4495
265,2021,E02000974,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),3182
266,2021,E02000974,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,509
267,2021,E02000974,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),157
268,2021,E02000974,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,435
269,2021,E02000974,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,212
270,2021,E02000975,2021 super output areas - middle layer,152,Total: All usual residents,6505
271,2021,E02000975,2021 super output areas - middle layer,152,Living in a couple,2805
272,2021,E02000975,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,1792
273,2021,E02000975,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,1726
274,2021,E02000975,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,66
275,2021,E02000975,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",7
276,2021,E02000975,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1006
277,2021,E02000975,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,872
278,2021,E02000975,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,134
279,2021,E02000975,2021 super output areas - middle layer,152,Not living in a couple,3700
280,2021,E02000975,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2962
281,2021,E02000975,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,193
282,2021,E02000975,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),115
283,2021,E02000975,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,314
284,2021,E02000975,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,116
285,2021,E02000976,2021 super output areas - middle layer,152,Total: All usual residents,7275
286,2021,E02000976,2021 super output areas - middle layer,152,Living in a couple,2859
