,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELMULT_7_NAME,OBS_VALUE
61,2021,E02002493,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),479
62,2021,E02002493,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),409
63,2021,E02002493,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),15
64,2021,E02002494,2021 super output areas - middle layer,152,Total: All households,3387
65,2021,E02002494,2021 super output areas - middle layer,152,One-person household,1127
66,2021,E02002494,2021 super output areas - middle layer,152,Multi-person household,2260
67,2021,E02002494,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,50
68,2021,E02002494,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),798
69,2021,E02002494,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1008
70,2021,E02002494,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),391
71,2021,E02002494,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),13
72,2021,E02006909,2021 super output areas - middle layer,152,Total: All households,5508
73,2021,E02006909,2021 super output areas - middle layer,152,One-person household,1411
74,2021,E02006909,2021 super output areas - middle layer,152,Multi-person household,4097
75,2021,E02006909,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,76
76,2021,E02006909,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2421
77,2021,E02006909,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),860
78,2021,E02006909,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),723
79,2021,E02006909,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),17
80,2021,E02007059,2021 super output areas - middle layer,152,Total: All households,4943
81,2021,E02007059,2021 super output areas - middle layer,152,One-person household,1873
82,2021,E02007059,2021 super output areas - middle layer,152,Multi-person household,3070
83,2021,E02007059,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,73
84,2021,E02007059,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1467
85,2021,E02007059,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),915
86,2021,E02007059,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),592
87,2021,E02007059,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),23
88,2021,E02002496,2021 super output areas - middle layer,152,Total: All households,4460
89,2021,E02002496,2021 super output areas - middle layer,152,One-person household,1962
90,2021,E02002496,2021 super output areas - middle layer,152,Multi-person household,2498
91,2021,E02002496,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,41
92,2021,E02002496,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1583
93,2021,E02002496,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),469
94,2021,E02002496,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),283
95,2021,E02002496,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),122
96,2021,E02002497,2021 super output areas - middle layer,152,Total: All households,2746
97,2021,E02002497,2021 super output areas - middle layer,152,One-person household,1067
98,2021,E02002497,2021 super output areas - middle layer,152,Multi-person household,1679
99,2021,E02002497,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,47
100,2021,E02002497,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),678
101,2021,E02002497,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),619
102,2021,E02002497,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),302
103,2021,E02002497,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),33
104,2021,E02002498,2021 super output areas - middle layer,152,Total: All households,3643
105,2021,E02002498,2021 super output areas - middle layer,152,One-person household,1439
106,2021,E02002498,2021 super output areas - middle layer,152,Multi-person household,2204
107,2021,E02002498,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,47
108,2021,E02002498,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1263
109,2021,E02002498,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),522
110,2021,E02002498,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),249
111,2021,E02002498,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),123
112,2021,E02002499,2021 super output areas - middle layer,152,Total: All households,3065
113,2021,E02002499,2021 super output areas - middle layer,152,One-person household,888
114,2021,E02002499,2021 super output areas - middle layer,152,Multi-person household,2177
115,2021,E02002499,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,56
116,2021,E02002499,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),836
117,2021,E02002499,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),880
118,2021,E02002499,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),391
119,2021,E02002499,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),14
120,2021,E02002500,2021 super output areas - middle layer,152,Total: All households,2334
121,2021,E02002500,2021 super output areas - middle layer,152,One-person household,772
122,2021,E02002500,2021 super output areas - middle layer,152,Multi-person household,1562
123,2021,E02002500,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,30
124,2021,E02002500,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),847
125,2021,E02002500,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),389
126,2021,E02002500,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),271
127,2021,E02002500,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),25
128,2021,E02002501,2021 super output areas - middle layer,152,Total: All households,2610
129,2021,E02002501,2021 super output areas - middle layer,152,One-person household,872
130,2021,E02002501,2021 super output areas - middle layer,152,Multi-person household,1738
131,2021,E02002501,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,31
132,2021,E02002501,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),898
133,2021,E02002501,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),442
134,2021,E02002501,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),348
135,2021,E02002501,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),19
136,2021,E02002502,2021 super output areas - middle layer,152,Total: All households,4353
137,2021,E02002502,2021 super output areas - middle layer,152,One-person household,1674
138,2021,E02002502,2021 super output areas - middle layer,152,Multi-person household,2679
139,2021,E02002502,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,58
140,2021,E02002502,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),990
141,2021,E02002502,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1110
142,2021,E02002502,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),499
143,2021,E02002502,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),22
144,2021,E02002503,2021 super output areas - middle layer,152,Total: All households,2740
145,2021,E02002503,2021 super output areas - middle layer,152,One-person household,775
146,2021,E02002503,2021 super output areas - middle layer,152,Multi-person household,1965
147,2021,E02002503,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,51
148,2021,E02002503,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),868
149,2021,E02002503,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),679
150,2021,E02002503,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),348
151,2021,E02002503,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),19
152,2021,E02002504,2021 super output areas - middle layer,152,Total: All households,3777
153,2021,E02002504,2021 super output areas - middle layer,152,One-person household,1144
154,2021,E02002504,2021 super output areas - middle layer,152,Multi-person household,2633
155,2021,E02002504,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,58
156,2021,E02002504,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1478
157,2021,E02002504,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),617
158,2021,E02002504,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),446
159,2021,E02002504,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),34
160,2021,E02002505,2021 super output areas - middle layer,152,Total: All households,2645
161,2021,E02002505,2021 super output areas - middle layer,152,One-person household,768
162,2021,E02002505,2021 super output areas - middle layer,152,Multi-person household,1877
163,2021,E02002505,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,38
164,2021,E02002505,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),663
165,2021,E02002505,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),807
166,2021,E02002505,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),352
167,2021,E02002505,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),17
168,2021,E02002506,2021 super output areas - middle layer,152,Total: All households,2331
169,2021,E02002506,2021 super output areas - middle layer,152,One-person household,888
170,2021,E02002506,2021 super output areas - middle layer,152,Multi-person household,1443
171,2021,E02002506,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,35
172,2021,E02002506,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),635
173,2021,E02002506,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),492
174,2021,E02002506,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),266
175,2021,E02002506,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),15
176,2021,E02002507,2021 super output areas - middle layer,152,Total: All households,2557
177,2021,E02002507,2021 super output areas - middle layer,152,One-person household,716
178,2021,E02002507,2021 super output areas - middle layer,152,Multi-person household,1841
179,2021,E02002507,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,39
180,2021,E02002507,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1007
181,2021,E02002507,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),405
182,2021,E02002507,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),382
183,2021,E02002507,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
184,2021,E02002508,2021 super output areas - middle layer,152,Total: All households,2280
185,2021,E02002508,2021 super output areas - middle layer,152,One-person household,694
186,2021,E02002508,2021 super output areas - middle layer,152,Multi-person household,1586
187,2021,E02002508,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,31
188,2021,E02002508,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),907
189,2021,E02002508,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),332
190,2021,E02002508,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),306
191,2021,E02002508,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),10
192,2021,E02002509,2021 super output areas - middle layer,152,Total: All households,2253
193,2021,E02002509,2021 super output areas - middle layer,152,One-person household,716
194,2021,E02002509,2021 super output areas - middle layer,152,Multi-person household,1537
195,2021,E02002509,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,32
196,2021,E02002509,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),793
197,2021,E02002509,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),430
198,2021,E02002509,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),260
199,2021,E02002509,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),22
200,2021,E02002510,2021 super output areas - middle layer,152,Total: All households,3116
201,2021,E02002510,2021 super output areas - middle layer,152,One-person household,850
202,2021,E02002510,2021 super output areas - middle layer,152,Multi-person household,2266
203,2021,E02002510,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,36
204,2021,E02002510,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1191
205,2021,E02002510,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),591
206,2021,E02002510,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),431
207,2021,E02002510,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),17
208,2021,E02002512,2021 super output areas - middle layer,152,Total: All households,2306
209,2021,E02002512,2021 super output areas - middle layer,152,One-person household,602
210,2021,E02002512,2021 super output areas - middle layer,152,Multi-person household,1704
211,2021,E02002512,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,42
212,2021,E02002512,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),930
213,2021,E02002512,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),386
214,2021,E02002512,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),338
215,2021,E02002512,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
216,2021,E02002513,2021 super output areas - middle layer,152,Total: All households,4529
217,2021,E02002513,2021 super output areas - middle layer,152,One-person household,1529
218,2021,E02002513,2021 super output areas - middle layer,152,Multi-person household,3000
219,2021,E02002513,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,63
220,2021,E02002513,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1253
221,2021,E02002513,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1057
222,2021,E02002513,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),612
223,2021,E02002513,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),15
224,2021,E02002514,2021 super output areas - middle layer,152,Total: All households,3788
225,2021,E02002514,2021 super output areas - middle layer,152,One-person household,1386
226,2021,E02002514,2021 super output areas - middle layer,152,Multi-person household,2402
227,2021,E02002514,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,44
228,2021,E02002514,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1161
229,2021,E02002514,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),673
230,2021,E02002514,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),505
231,2021,E02002514,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),19
232,2021,E02006811,2021 super output areas - middle layer,152,Total: All households,4732
233,2021,E02006811,2021 super output areas - middle layer,152,One-person household,1220
234,2021,E02006811,2021 super output areas - middle layer,152,Multi-person household,3512
235,2021,E02006811,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,91
236,2021,E02006811,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1855
237,2021,E02006811,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),843
238,2021,E02006811,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),694
239,2021,E02006811,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),29
240,2021,E02002515,2021 super output areas - middle layer,152,Total: All households,3134
241,2021,E02002515,2021 super output areas - middle layer,152,One-person household,1453
242,2021,E02002515,2021 super output areas - middle layer,152,Multi-person household,1681
243,2021,E02002515,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,49
244,2021,E02002515,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),639
245,2021,E02002515,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),608
246,2021,E02002515,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),369
247,2021,E02002515,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),16
248,2021,E02002516,2021 super output areas - middle layer,152,Total: All households,2566
249,2021,E02002516,2021 super output areas - middle layer,152,One-person household,791
250,2021,E02002516,2021 super output areas - middle layer,152,Multi-person household,1775
251,2021,E02002516,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,42
252,2021,E02002516,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),761
253,2021,E02002516,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),608
254,2021,E02002516,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),356
255,2021,E02002516,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
256,2021,E02002517,2021 super output areas - middle layer,152,Total: All households,2386
257,2021,E02002517,2021 super output areas - middle layer,152,One-person household,816
258,2021,E02002517,2021 super output areas - middle layer,152,Multi-person household,1570
259,2021,E02002517,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,35
260,2021,E02002517,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),636
261,2021,E02002517,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),566
262,2021,E02002517,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),322
263,2021,E02002517,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),11
264,2021,E02002518,2021 super output areas - middle layer,152,Total: All households,4766
265,2021,E02002518,2021 super output areas - middle layer,152,One-person household,1353
266,2021,E02002518,2021 super output areas - middle layer,152,Multi-person household,3413
267,2021,E02002518,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,85
268,2021,E02002518,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),1590
269,2021,E02002518,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),977
270,2021,E02002518,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),746
271,2021,E02002518,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),15
272,2021,E02002519,2021 super output areas - middle layer,152,Total: All households,3394
273,2021,E02002519,2021 super output areas - middle layer,152,One-person household,1300
274,2021,E02002519,2021 super output areas - middle layer,152,Multi-person household,2094
275,2021,E02002519,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,43
276,2021,E02002519,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),927
277,2021,E02002519,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),677
278,2021,E02002519,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),438
279,2021,E02002519,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),9
280,2021,E02002520,2021 super output areas - middle layer,152,Total: All households,5953
281,2021,E02002520,2021 super output areas - middle layer,152,One-person household,1868
282,2021,E02002520,2021 super output areas - middle layer,152,Multi-person household,4085
283,2021,E02002520,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,96
284,2021,E02002520,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),2051
285,2021,E02002520,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),1071
286,2021,E02002520,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),841
287,2021,E02002520,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),26
288,2021,E02002521,2021 super output areas - middle layer,152,Total: All households,2866
289,2021,E02002521,2021 super output areas - middle layer,152,One-person household,1175
290,2021,E02002521,2021 super output areas - middle layer,152,Multi-person household,1691
291,2021,E02002521,2021 super output areas - middle layer,152,Multi-person household: No people stated their religion,35
292,2021,E02002521,2021 super output areas - middle layer,152,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),753
293,2021,E02002521,2021 super output areas - middle layer,152,Multi-person household: No religion (household may include people who did not state their religion),546
294,2021,E02002521,2021 super output areas - middle layer,152,Multi-person household: Same religion and no religion (household may include people who did not state their religion),337
295,2021,E02002521,2021 super output areas - middle layer,152,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),20
296,2021,E02002523,2021 super output areas - middle layer,152,Total: All households,2673
297,2021,E02002523,2021 super output areas - middle layer,152,One-person household,907
