,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_RELPUK11_NAME,OBS_VALUE
98,2001,E02003505,2001 super output areas - middle layer,305,No religion,3225
99,2001,E02003505,2001 super output areas - middle layer,305,Religion not stated,695
100,2001,E02003506,2001 super output areas - middle layer,305,All categories: Religion,6086
101,2001,E02003506,2001 super output areas - middle layer,305,Christian,3658
102,2001,E02003506,2001 super output areas - middle layer,305,Buddhist,31
103,2001,E02003506,2001 super output areas - middle layer,305,Hindu,51
104,2001,E02003506,2001 super output areas - middle layer,305,Jewish,90
105,2001,E02003506,2001 super output areas - middle layer,305,Muslim,144
106,2001,E02003506,2001 super output areas - middle layer,305,Sikh,6
107,2001,E02003506,2001 super output areas - middle layer,305,Other religion,62
108,2001,E02003506,2001 super output areas - middle layer,305,No religion,1542
109,2001,E02003506,2001 super output areas - middle layer,305,Religion not stated,502
110,2001,E02003507,2001 super output areas - middle layer,305,All categories: Religion,9547
111,2001,E02003507,2001 super output areas - middle layer,305,Christian,6961
112,2001,E02003507,2001 super output areas - middle layer,305,Buddhist,22
113,2001,E02003507,2001 super output areas - middle layer,305,Hindu,39
114,2001,E02003507,2001 super output areas - middle layer,305,Jewish,21
115,2001,E02003507,2001 super output areas - middle layer,305,Muslim,76
116,2001,E02003507,2001 super output areas - middle layer,305,Sikh,0
117,2001,E02003507,2001 super output areas - middle layer,305,Other religion,28
118,2001,E02003507,2001 super output areas - middle layer,305,No religion,1664
119,2001,E02003507,2001 super output areas - middle layer,305,Religion not stated,736
120,2001,E02003508,2001 super output areas - middle layer,305,All categories: Religion,7448
121,2001,E02003508,2001 super output areas - middle layer,305,Christian,3863
122,2001,E02003508,2001 super output areas - middle layer,305,Buddhist,72
123,2001,E02003508,2001 super output areas - middle layer,305,Hindu,51
124,2001,E02003508,2001 super output areas - middle layer,305,Jewish,48
125,2001,E02003508,2001 super output areas - middle layer,305,Muslim,59
126,2001,E02003508,2001 super output areas - middle layer,305,Sikh,5
127,2001,E02003508,2001 super output areas - middle layer,305,Other religion,79
128,2001,E02003508,2001 super output areas - middle layer,305,No religion,2608
129,2001,E02003508,2001 super output areas - middle layer,305,Religion not stated,663
130,2001,E02003509,2001 super output areas - middle layer,305,All categories: Religion,7459
131,2001,E02003509,2001 super output areas - middle layer,305,Christian,4053
132,2001,E02003509,2001 super output areas - middle layer,305,Buddhist,72
133,2001,E02003509,2001 super output areas - middle layer,305,Hindu,43
134,2001,E02003509,2001 super output areas - middle layer,305,Jewish,244
135,2001,E02003509,2001 super output areas - middle layer,305,Muslim,118
136,2001,E02003509,2001 super output areas - middle layer,305,Sikh,11
137,2001,E02003509,2001 super output areas - middle layer,305,Other religion,105
138,2001,E02003509,2001 super output areas - middle layer,305,No religion,2094
139,2001,E02003509,2001 super output areas - middle layer,305,Religion not stated,719
140,2001,E02003510,2001 super output areas - middle layer,305,All categories: Religion,7524
141,2001,E02003510,2001 super output areas - middle layer,305,Christian,3824
142,2001,E02003510,2001 super output areas - middle layer,305,Buddhist,106
143,2001,E02003510,2001 super output areas - middle layer,305,Hindu,60
144,2001,E02003510,2001 super output areas - middle layer,305,Jewish,250
145,2001,E02003510,2001 super output areas - middle layer,305,Muslim,161
146,2001,E02003510,2001 super output areas - middle layer,305,Sikh,5
147,2001,E02003510,2001 super output areas - middle layer,305,Other religion,77
148,2001,E02003510,2001 super output areas - middle layer,305,No religion,2165
149,2001,E02003510,2001 super output areas - middle layer,305,Religion not stated,876
150,2001,E02003511,2001 super output areas - middle layer,305,All categories: Religion,7245
151,2001,E02003511,2001 super output areas - middle layer,305,Christian,4692
152,2001,E02003511,2001 super output areas - middle layer,305,Buddhist,26
153,2001,E02003511,2001 super output areas - middle layer,305,Hindu,23
154,2001,E02003511,2001 super output areas - middle layer,305,Jewish,151
155,2001,E02003511,2001 super output areas - middle layer,305,Muslim,93
156,2001,E02003511,2001 super output areas - middle layer,305,Sikh,5
157,2001,E02003511,2001 super output areas - middle layer,305,Other religion,47
158,2001,E02003511,2001 super output areas - middle layer,305,No religion,1548
159,2001,E02003511,2001 super output areas - middle layer,305,Religion not stated,660
160,2001,E02003512,2001 super output areas - middle layer,305,All categories: Religion,7624
161,2001,E02003512,2001 super output areas - middle layer,305,Christian,3193
162,2001,E02003512,2001 super output areas - middle layer,305,Buddhist,77
163,2001,E02003512,2001 super output areas - middle layer,305,Hindu,29
164,2001,E02003512,2001 super output areas - middle layer,305,Jewish,61
165,2001,E02003512,2001 super output areas - middle layer,305,Muslim,83
166,2001,E02003512,2001 super output areas - middle layer,305,Sikh,9
167,2001,E02003512,2001 super output areas - middle layer,305,Other religion,86
168,2001,E02003512,2001 super output areas - middle layer,305,No religion,3403
169,2001,E02003512,2001 super output areas - middle layer,305,Religion not stated,683
170,2001,E02003513,2001 super output areas - middle layer,305,All categories: Religion,5730
171,2001,E02003513,2001 super output areas - middle layer,305,Christian,3677
172,2001,E02003513,2001 super output areas - middle layer,305,Buddhist,31
173,2001,E02003513,2001 super output areas - middle layer,305,Hindu,59
174,2001,E02003513,2001 super output areas - middle layer,305,Jewish,231
175,2001,E02003513,2001 super output areas - middle layer,305,Muslim,112
176,2001,E02003513,2001 super output areas - middle layer,305,Sikh,6
177,2001,E02003513,2001 super output areas - middle layer,305,Other religion,44
178,2001,E02003513,2001 super output areas - middle layer,305,No religion,1013
179,2001,E02003513,2001 super output areas - middle layer,305,Religion not stated,557
180,2001,E02003514,2001 super output areas - middle layer,305,All categories: Religion,7671
181,2001,E02003514,2001 super output areas - middle layer,305,Christian,3269
182,2001,E02003514,2001 super output areas - middle layer,305,Buddhist,107
183,2001,E02003514,2001 super output areas - middle layer,305,Hindu,24
184,2001,E02003514,2001 super output areas - middle layer,305,Jewish,102
185,2001,E02003514,2001 super output areas - middle layer,305,Muslim,86
186,2001,E02003514,2001 super output areas - middle layer,305,Sikh,4
187,2001,E02003514,2001 super output areas - middle layer,305,Other religion,92
188,2001,E02003514,2001 super output areas - middle layer,305,No religion,3227
189,2001,E02003514,2001 super output areas - middle layer,305,Religion not stated,760
190,2001,E02003515,2001 super output areas - middle layer,305,All categories: Religion,8920
191,2001,E02003515,2001 super output areas - middle layer,305,Christian,5755
192,2001,E02003515,2001 super output areas - middle layer,305,Buddhist,36
193,2001,E02003515,2001 super output areas - middle layer,305,Hindu,27
194,2001,E02003515,2001 super output areas - middle layer,305,Jewish,23
195,2001,E02003515,2001 super output areas - middle layer,305,Muslim,164
196,2001,E02003515,2001 super output areas - middle layer,305,Sikh,3
197,2001,E02003515,2001 super output areas - middle layer,305,Other religion,28
198,2001,E02003515,2001 super output areas - middle layer,305,No religion,2165
199,2001,E02003515,2001 super output areas - middle layer,305,Religion not stated,719
200,2001,E02003516,2001 super output areas - middle layer,305,All categories: Religion,7186
201,2001,E02003516,2001 super output areas - middle layer,305,Christian,3349
202,2001,E02003516,2001 super output areas - middle layer,305,Buddhist,80
203,2001,E02003516,2001 super output areas - middle layer,305,Hindu,35
204,2001,E02003516,2001 super output areas - middle layer,305,Jewish,157
205,2001,E02003516,2001 super output areas - middle layer,305,Muslim,92
206,2001,E02003516,2001 super output areas - middle layer,305,Sikh,4
207,2001,E02003516,2001 super output areas - middle layer,305,Other religion,90
208,2001,E02003516,2001 super output areas - middle layer,305,No religion,2528
209,2001,E02003516,2001 super output areas - middle layer,305,Religion not stated,851
210,2001,E02003517,2001 super output areas - middle layer,305,All categories: Religion,7081
211,2001,E02003517,2001 super output areas - middle layer,305,Christian,3164
212,2001,E02003517,2001 super output areas - middle layer,305,Buddhist,96
213,2001,E02003517,2001 super output areas - middle layer,305,Hindu,58
214,2001,E02003517,2001 super output areas - middle layer,305,Jewish,83
215,2001,E02003517,2001 super output areas - middle layer,305,Muslim,136
216,2001,E02003517,2001 super output areas - middle layer,305,Sikh,5
217,2001,E02003517,2001 super output areas - middle layer,305,Other religion,84
218,2001,E02003517,2001 super output areas - middle layer,305,No religion,2811
219,2001,E02003517,2001 super output areas - middle layer,305,Religion not stated,644
220,2001,E02003518,2001 super output areas - middle layer,305,All categories: Religion,7189
221,2001,E02003518,2001 super output areas - middle layer,305,Christian,3960
222,2001,E02003518,2001 super output areas - middle layer,305,Buddhist,80
223,2001,E02003518,2001 super output areas - middle layer,305,Hindu,25
224,2001,E02003518,2001 super output areas - middle layer,305,Jewish,390
225,2001,E02003518,2001 super output areas - middle layer,305,Muslim,130
226,2001,E02003518,2001 super output areas - middle layer,305,Sikh,13
227,2001,E02003518,2001 super output areas - middle layer,305,Other religion,63
228,2001,E02003518,2001 super output areas - middle layer,305,No religion,1790
229,2001,E02003518,2001 super output areas - middle layer,305,Religion not stated,738
230,2001,E02003519,2001 super output areas - middle layer,305,All categories: Religion,7483
231,2001,E02003519,2001 super output areas - middle layer,305,Christian,3172
232,2001,E02003519,2001 super output areas - middle layer,305,Buddhist,99
233,2001,E02003519,2001 super output areas - middle layer,305,Hindu,45
234,2001,E02003519,2001 super output areas - middle layer,305,Jewish,111
235,2001,E02003519,2001 super output areas - middle layer,305,Muslim,134
236,2001,E02003519,2001 super output areas - middle layer,305,Sikh,7
237,2001,E02003519,2001 super output areas - middle layer,305,Other religion,121
238,2001,E02003519,2001 super output areas - middle layer,305,No religion,3038
239,2001,E02003519,2001 super output areas - middle layer,305,Religion not stated,756
240,2001,E02003520,2001 super output areas - middle layer,305,All categories: Religion,7496
241,2001,E02003520,2001 super output areas - middle layer,305,Christian,3745
242,2001,E02003520,2001 super output areas - middle layer,305,Buddhist,88
243,2001,E02003520,2001 super output areas - middle layer,305,Hindu,41
244,2001,E02003520,2001 super output areas - middle layer,305,Jewish,54
245,2001,E02003520,2001 super output areas - middle layer,305,Muslim,144
246,2001,E02003520,2001 super output areas - middle layer,305,Sikh,6
247,2001,E02003520,2001 super output areas - middle layer,305,Other religion,99
248,2001,E02003520,2001 super output areas - middle layer,305,No religion,2553
249,2001,E02003520,2001 super output areas - middle layer,305,Religion not stated,766
250,2001,E02003521,2001 super output areas - middle layer,305,All categories: Religion,7274
251,2001,E02003521,2001 super output areas - middle layer,305,Christian,3652
252,2001,E02003521,2001 super output areas - middle layer,305,Buddhist,92
253,2001,E02003521,2001 super output areas - middle layer,305,Hindu,42
254,2001,E02003521,2001 super output areas - middle layer,305,Jewish,113
255,2001,E02003521,2001 super output areas - middle layer,305,Muslim,90
256,2001,E02003521,2001 super output areas - middle layer,305,Sikh,7
257,2001,E02003521,2001 super output areas - middle layer,305,Other religion,104
258,2001,E02003521,2001 super output areas - middle layer,305,No religion,2511
259,2001,E02003521,2001 super output areas - middle layer,305,Religion not stated,663
260,2001,E02003522,2001 super output areas - middle layer,305,All categories: Religion,6527
261,2001,E02003522,2001 super output areas - middle layer,305,Christian,3884
262,2001,E02003522,2001 super output areas - middle layer,305,Buddhist,80
263,2001,E02003522,2001 super output areas - middle layer,305,Hindu,49
264,2001,E02003522,2001 super output areas - middle layer,305,Jewish,67
265,2001,E02003522,2001 super output areas - middle layer,305,Muslim,92
266,2001,E02003522,2001 super output areas - middle layer,305,Sikh,12
267,2001,E02003522,2001 super output areas - middle layer,305,Other religion,50
268,2001,E02003522,2001 super output areas - middle layer,305,No religion,1736
269,2001,E02003522,2001 super output areas - middle layer,305,Religion not stated,557
270,2001,E02003523,2001 super output areas - middle layer,305,All categories: Religion,9054
271,2001,E02003523,2001 super output areas - middle layer,305,Christian,6741
272,2001,E02003523,2001 super output areas - middle layer,305,Buddhist,30
273,2001,E02003523,2001 super output areas - middle layer,305,Hindu,43
274,2001,E02003523,2001 super output areas - middle layer,305,Jewish,85
275,2001,E02003523,2001 super output areas - middle layer,305,Muslim,58
276,2001,E02003523,2001 super output areas - middle layer,305,Sikh,0
277,2001,E02003523,2001 super output areas - middle layer,305,Other religion,35
278,2001,E02003523,2001 super output areas - middle layer,305,No religion,1353
279,2001,E02003523,2001 super output areas - middle layer,305,Religion not stated,709
280,2001,E02003581,2001 super output areas - middle layer,305,All categories: Religion,7602
281,2001,E02003581,2001 super output areas - middle layer,305,Christian,5236
282,2001,E02003581,2001 super output areas - middle layer,305,Buddhist,20
283,2001,E02003581,2001 super output areas - middle layer,305,Hindu,3
284,2001,E02003581,2001 super output areas - middle layer,305,Jewish,9
285,2001,E02003581,2001 super output areas - middle layer,305,Muslim,41
286,2001,E02003581,2001 super output areas - middle layer,305,Sikh,0
287,2001,E02003581,2001 super output areas - middle layer,305,Other religion,44
288,2001,E02003581,2001 super output areas - middle layer,305,No religion,1638
289,2001,E02003581,2001 super output areas - middle layer,305,Religion not stated,611
290,2001,E02003582,2001 super output areas - middle layer,305,All categories: Religion,7517
291,2001,E02003582,2001 super output areas - middle layer,305,Christian,5717
292,2001,E02003582,2001 super output areas - middle layer,305,Buddhist,12
293,2001,E02003582,2001 super output areas - middle layer,305,Hindu,5
294,2001,E02003582,2001 super output areas - middle layer,305,Jewish,0
295,2001,E02003582,2001 super output areas - middle layer,305,Muslim,6
296,2001,E02003582,2001 super output areas - middle layer,305,Sikh,3
297,2001,E02003582,2001 super output areas - middle layer,305,Other religion,28
298,2001,E02003582,2001 super output areas - middle layer,305,No religion,1272
299,2001,E02003582,2001 super output areas - middle layer,305,Religion not stated,474
300,2001,E02003583,2001 super output areas - middle layer,305,All categories: Religion,5365
301,2001,E02003583,2001 super output areas - middle layer,305,Christian,3994
302,2001,E02003583,2001 super output areas - middle layer,305,Buddhist,5
303,2001,E02003583,2001 super output areas - middle layer,305,Hindu,9
304,2001,E02003583,2001 super output areas - middle layer,305,Jewish,5
305,2001,E02003583,2001 super output areas - middle layer,305,Muslim,5
306,2001,E02003583,2001 super output areas - middle layer,305,Sikh,0
307,2001,E02003583,2001 super output areas - middle layer,305,Other religion,20
308,2001,E02003583,2001 super output areas - middle layer,305,No religion,918
309,2001,E02003583,2001 super output areas - middle layer,305,Religion not stated,409
310,2001,E02003584,2001 super output areas - middle layer,305,All categories: Religion,5909
311,2001,E02003584,2001 super output areas - middle layer,305,Christian,3890
312,2001,E02003584,2001 super output areas - middle layer,305,Buddhist,10
313,2001,E02003584,2001 super output areas - middle layer,305,Hindu,13
314,2001,E02003584,2001 super output areas - middle layer,305,Jewish,8
315,2001,E02003584,2001 super output areas - middle layer,305,Muslim,25
316,2001,E02003584,2001 super output areas - middle layer,305,Sikh,6
317,2001,E02003584,2001 super output areas - middle layer,305,Other religion,39
318,2001,E02003584,2001 super output areas - middle layer,305,No religion,1379
319,2001,E02003584,2001 super output areas - middle layer,305,Religion not stated,539
320,2001,E02003585,2001 super output areas - middle layer,305,All categories: Religion,6780
321,2001,E02003585,2001 super output areas - middle layer,305,Christian,5235
322,2001,E02003585,2001 super output areas - middle layer,305,Buddhist,7
323,2001,E02003585,2001 super output areas - middle layer,305,Hindu,14
324,2001,E02003585,2001 super output areas - middle layer,305,Jewish,7
325,2001,E02003585,2001 super output areas - middle layer,305,Muslim,15
326,2001,E02003585,2001 super output areas - middle layer,305,Sikh,5
327,2001,E02003585,2001 super output areas - middle layer,305,Other religion,13
328,2001,E02003585,2001 super output areas - middle layer,305,No religion,998
329,2001,E02003585,2001 super output areas - middle layer,305,Religion not stated,486
330,2001,E02003586,2001 super output areas - middle layer,305,All categories: Religion,7481
331,2001,E02003586,2001 super output areas - middle layer,305,Christian,5527
332,2001,E02003586,2001 super output areas - middle layer,305,Buddhist,7
333,2001,E02003586,2001 super output areas - middle layer,305,Hindu,0
334,2001,E02003586,2001 super output areas - middle layer,305,Jewish,8
335,2001,E02003586,2001 super output areas - middle layer,305,Muslim,27
336,2001,E02003586,2001 super output areas - middle layer,305,Sikh,0
337,2001,E02003586,2001 super output areas - middle layer,305,Other religion,38
338,2001,E02003586,2001 super output areas - middle layer,305,No religion,1370
339,2001,E02003586,2001 super output areas - middle layer,305,Religion not stated,504
340,2001,E02003587,2001 super output areas - middle layer,305,All categories: Religion,7429
341,2001,E02003587,2001 super output areas - middle layer,305,Christian,5241
342,2001,E02003587,2001 super output areas - middle layer,305,Buddhist,20
343,2001,E02003587,2001 super output areas - middle layer,305,Hindu,13
344,2001,E02003587,2001 super output areas - middle layer,305,Jewish,5
345,2001,E02003587,2001 super output areas - middle layer,305,Muslim,6
346,2001,E02003587,2001 super output areas - middle layer,305,Sikh,3
347,2001,E02003587,2001 super output areas - middle layer,305,Other religion,47
348,2001,E02003587,2001 super output areas - middle layer,305,No religion,1455
349,2001,E02003587,2001 super output areas - middle layer,305,Religion not stated,639
350,2001,E02003588,2001 super output areas - middle layer,305,All categories: Religion,7381
351,2001,E02003588,2001 super output areas - middle layer,305,Christian,5139
352,2001,E02003588,2001 super output areas - middle layer,305,Buddhist,13
353,2001,E02003588,2001 super output areas - middle layer,305,Hindu,20
354,2001,E02003588,2001 super output areas - middle layer,305,Jewish,10
355,2001,E02003588,2001 super output areas - middle layer,305,Muslim,54
356,2001,E02003588,2001 super output areas - middle layer,305,Sikh,4
357,2001,E02003588,2001 super output areas - middle layer,305,Other religion,31
358,2001,E02003588,2001 super output areas - middle layer,305,No religion,1419
359,2001,E02003588,2001 super output areas - middle layer,305,Religion not stated,691
360,2001,E02003589,2001 super output areas - middle layer,305,All categories: Religion,7710
361,2001,E02003589,2001 super output areas - middle layer,305,Christian,5008
362,2001,E02003589,2001 super output areas - middle layer,305,Buddhist,33
363,2001,E02003589,2001 super output areas - middle layer,305,Hindu,18
364,2001,E02003589,2001 super output areas - middle layer,305,Jewish,7
365,2001,E02003589,2001 super output areas - middle layer,305,Muslim,93
366,2001,E02003589,2001 super output areas - middle layer,305,Sikh,4
367,2001,E02003589,2001 super output areas - middle layer,305,Other religion,43
368,2001,E02003589,2001 super output areas - middle layer,305,No religion,1705
369,2001,E02003589,2001 super output areas - middle layer,305,Religion not stated,799
370,2001,E02003590,2001 super output areas - middle layer,305,All categories: Religion,8026
371,2001,E02003590,2001 super output areas - middle layer,305,Christian,6374
372,2001,E02003590,2001 super output areas - middle layer,305,Buddhist,11
373,2001,E02003590,2001 super output areas - middle layer,305,Hindu,3
374,2001,E02003590,2001 super output areas - middle layer,305,Jewish,16
375,2001,E02003590,2001 super output areas - middle layer,305,Muslim,14
376,2001,E02003590,2001 super output areas - middle layer,305,Sikh,3
377,2001,E02003590,2001 super output areas - middle layer,305,Other religion,31
378,2001,E02003590,2001 super output areas - middle layer,305,No religion,1002
379,2001,E02003590,2001 super output areas - middle layer,305,Religion not stated,572
380,2001,E02003591,2001 super output areas - middle layer,305,All categories: Religion,8152
381,2001,E02003591,2001 super output areas - middle layer,305,Christian,6194
382,2001,E02003591,2001 super output areas - middle layer,305,Buddhist,6
383,2001,E02003591,2001 super output areas - middle layer,305,Hindu,5
384,2001,E02003591,2001 super output areas - middle layer,305,Jewish,6
385,2001,E02003591,2001 super output areas - middle layer,305,Muslim,10
386,2001,E02003591,2001 super output areas - middle layer,305,Sikh,0
387,2001,E02003591,2001 super output areas - middle layer,305,Other religion,22
388,2001,E02003591,2001 super output areas - middle layer,305,No religion,1321
389,2001,E02003591,2001 super output areas - middle layer,305,Religion not stated,588
390,2001,E02003592,2001 super output areas - middle layer,305,All categories: Religion,9461
391,2001,E02003592,2001 super output areas - middle layer,305,Christian,7274
392,2001,E02003592,2001 super output areas - middle layer,305,Buddhist,13
393,2001,E02003592,2001 super output areas - middle layer,305,Hindu,3
394,2001,E02003592,2001 super output areas - middle layer,305,Jewish,9
395,2001,E02003592,2001 super output areas - middle layer,305,Muslim,7
396,2001,E02003592,2001 super output areas - middle layer,305,Sikh,0
397,2001,E02003592,2001 super output areas - middle layer,305,Other religion,57
398,2001,E02003592,2001 super output areas - middle layer,305,No religion,1408
399,2001,E02003592,2001 super output areas - middle layer,305,Religion not stated,690
400,2001,E02003593,2001 super output areas - middle layer,305,All categories: Religion,5307
401,2001,E02003593,2001 super output areas - middle layer,305,Christian,4117
402,2001,E02003593,2001 super output areas - middle layer,305,Buddhist,11
403,2001,E02003593,2001 super output areas - middle layer,305,Hindu,0
404,2001,E02003593,2001 super output areas - middle layer,305,Jewish,0
405,2001,E02003593,2001 super output areas - middle layer,305,Muslim,5
406,2001,E02003593,2001 super output areas - middle layer,305,Sikh,0
407,2001,E02003593,2001 super output areas - middle layer,305,Other religion,17
408,2001,E02003593,2001 super output areas - middle layer,305,No religion,772
409,2001,E02003593,2001 super output areas - middle layer,305,Religion not stated,385
410,2001,E02003594,2001 super output areas - middle layer,305,All categories: Religion,8574
411,2001,E02003594,2001 super output areas - middle layer,305,Christian,6256
412,2001,E02003594,2001 super output areas - middle layer,305,Buddhist,10
413,2001,E02003594,2001 super output areas - middle layer,305,Hindu,8
414,2001,E02003594,2001 super output areas - middle layer,305,Jewish,6
415,2001,E02003594,2001 super output areas - middle layer,305,Muslim,9
416,2001,E02003594,2001 super output areas - middle layer,305,Sikh,0
417,2001,E02003594,2001 super output areas - middle layer,305,Other religion,41
418,2001,E02003594,2001 super output areas - middle layer,305,No religion,1539
419,2001,E02003594,2001 super output areas - middle layer,305,Religion not stated,705
420,2001,E02003595,2001 super output areas - middle layer,305,All categories: Religion,7956
421,2001,E02003595,2001 super output areas - middle layer,305,Christian,6315
422,2001,E02003595,2001 super output areas - middle layer,305,Buddhist,10
