,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_RELPUK11_NAME,OBS_VALUE
37,2001,E02002562,2001 super output areas - middle layer,305,Other religion,17
38,2001,E02002562,2001 super output areas - middle layer,305,No religion,724
39,2001,E02002562,2001 super output areas - middle layer,305,Religion not stated,492
40,2001,E02002563,2001 super output areas - middle layer,305,All categories: Religion,5572
41,2001,E02002563,2001 super output areas - middle layer,305,Christian,4509
42,2001,E02002563,2001 super output areas - middle layer,305,Buddhist,3
43,2001,E02002563,2001 super output areas - middle layer,305,Hindu,0
44,2001,E02002563,2001 super output areas - middle layer,305,Jewish,3
45,2001,E02002563,2001 super output areas - middle layer,305,Muslim,9
46,2001,E02002563,2001 super output areas - middle layer,305,Sikh,22
47,2001,E02002563,2001 super output areas - middle layer,305,Other religion,11
48,2001,E02002563,2001 super output areas - middle layer,305,No religion,574
49,2001,E02002563,2001 super output areas - middle layer,305,Religion not stated,441
50,2001,E02002564,2001 super output areas - middle layer,305,All categories: Religion,9260
51,2001,E02002564,2001 super output areas - middle layer,305,Christian,7520
52,2001,E02002564,2001 super output areas - middle layer,305,Buddhist,5
53,2001,E02002564,2001 super output areas - middle layer,305,Hindu,0
54,2001,E02002564,2001 super output areas - middle layer,305,Jewish,0
55,2001,E02002564,2001 super output areas - middle layer,305,Muslim,13
56,2001,E02002564,2001 super output areas - middle layer,305,Sikh,3
57,2001,E02002564,2001 super output areas - middle layer,305,Other religion,16
58,2001,E02002564,2001 super output areas - middle layer,305,No religion,1095
59,2001,E02002564,2001 super output areas - middle layer,305,Religion not stated,608
60,2001,E02002565,2001 super output areas - middle layer,305,All categories: Religion,5534
61,2001,E02002565,2001 super output areas - middle layer,305,Christian,4282
62,2001,E02002565,2001 super output areas - middle layer,305,Buddhist,4
63,2001,E02002565,2001 super output areas - middle layer,305,Hindu,4
64,2001,E02002565,2001 super output areas - middle layer,305,Jewish,5
65,2001,E02002565,2001 super output areas - middle layer,305,Muslim,21
66,2001,E02002565,2001 super output areas - middle layer,305,Sikh,3
67,2001,E02002565,2001 super output areas - middle layer,305,Other religion,12
68,2001,E02002565,2001 super output areas - middle layer,305,No religion,801
69,2001,E02002565,2001 super output areas - middle layer,305,Religion not stated,402
70,2001,E02002566,2001 super output areas - middle layer,305,All categories: Religion,6372
71,2001,E02002566,2001 super output areas - middle layer,305,Christian,4279
72,2001,E02002566,2001 super output areas - middle layer,305,Buddhist,19
73,2001,E02002566,2001 super output areas - middle layer,305,Hindu,37
74,2001,E02002566,2001 super output areas - middle layer,305,Jewish,0
75,2001,E02002566,2001 super output areas - middle layer,305,Muslim,294
76,2001,E02002566,2001 super output areas - middle layer,305,Sikh,24
77,2001,E02002566,2001 super output areas - middle layer,305,Other religion,25
78,2001,E02002566,2001 super output areas - middle layer,305,No religion,1079
79,2001,E02002566,2001 super output areas - middle layer,305,Religion not stated,615
80,2001,E02002567,2001 super output areas - middle layer,305,All categories: Religion,6743
81,2001,E02002567,2001 super output areas - middle layer,305,Christian,5325
82,2001,E02002567,2001 super output areas - middle layer,305,Buddhist,8
83,2001,E02002567,2001 super output areas - middle layer,305,Hindu,3
84,2001,E02002567,2001 super output areas - middle layer,305,Jewish,0
85,2001,E02002567,2001 super output areas - middle layer,305,Muslim,33
86,2001,E02002567,2001 super output areas - middle layer,305,Sikh,40
87,2001,E02002567,2001 super output areas - middle layer,305,Other religion,5
88,2001,E02002567,2001 super output areas - middle layer,305,No religion,721
89,2001,E02002567,2001 super output areas - middle layer,305,Religion not stated,608
90,2001,E02002568,2001 super output areas - middle layer,305,All categories: Religion,5395
91,2001,E02002568,2001 super output areas - middle layer,305,Christian,4339
92,2001,E02002568,2001 super output areas - middle layer,305,Buddhist,6
93,2001,E02002568,2001 super output areas - middle layer,305,Hindu,15
94,2001,E02002568,2001 super output areas - middle layer,305,Jewish,9
95,2001,E02002568,2001 super output areas - middle layer,305,Muslim,14
96,2001,E02002568,2001 super output areas - middle layer,305,Sikh,3
97,2001,E02002568,2001 super output areas - middle layer,305,Other religion,13
98,2001,E02002568,2001 super output areas - middle layer,305,No religion,671
99,2001,E02002568,2001 super output areas - middle layer,305,Religion not stated,325
100,2001,E02002569,2001 super output areas - middle layer,305,All categories: Religion,9072
101,2001,E02002569,2001 super output areas - middle layer,305,Christian,7825
102,2001,E02002569,2001 super output areas - middle layer,305,Buddhist,8
103,2001,E02002569,2001 super output areas - middle layer,305,Hindu,29
104,2001,E02002569,2001 super output areas - middle layer,305,Jewish,9
105,2001,E02002569,2001 super output areas - middle layer,305,Muslim,43
106,2001,E02002569,2001 super output areas - middle layer,305,Sikh,36
107,2001,E02002569,2001 super output areas - middle layer,305,Other religion,6
108,2001,E02002569,2001 super output areas - middle layer,305,No religion,724
109,2001,E02002569,2001 super output areas - middle layer,305,Religion not stated,392
110,2001,E02002570,2001 super output areas - middle layer,305,All categories: Religion,7271
111,2001,E02002570,2001 super output areas - middle layer,305,Christian,5714
112,2001,E02002570,2001 super output areas - middle layer,305,Buddhist,16
113,2001,E02002570,2001 super output areas - middle layer,305,Hindu,0
114,2001,E02002570,2001 super output areas - middle layer,305,Jewish,0
115,2001,E02002570,2001 super output areas - middle layer,305,Muslim,26
116,2001,E02002570,2001 super output areas - middle layer,305,Sikh,43
117,2001,E02002570,2001 super output areas - middle layer,305,Other religion,4
118,2001,E02002570,2001 super output areas - middle layer,305,No religion,789
119,2001,E02002570,2001 super output areas - middle layer,305,Religion not stated,679
120,2001,E02002571,2001 super output areas - middle layer,305,All categories: Religion,5090
121,2001,E02002571,2001 super output areas - middle layer,305,Christian,3975
122,2001,E02002571,2001 super output areas - middle layer,305,Buddhist,6
123,2001,E02002571,2001 super output areas - middle layer,305,Hindu,7
124,2001,E02002571,2001 super output areas - middle layer,305,Jewish,0
125,2001,E02002571,2001 super output areas - middle layer,305,Muslim,10
126,2001,E02002571,2001 super output areas - middle layer,305,Sikh,24
127,2001,E02002571,2001 super output areas - middle layer,305,Other religion,4
128,2001,E02002571,2001 super output areas - middle layer,305,No religion,602
129,2001,E02002571,2001 super output areas - middle layer,305,Religion not stated,462
130,2001,E02002572,2001 super output areas - middle layer,305,All categories: Religion,6061
131,2001,E02002572,2001 super output areas - middle layer,305,Christian,4394
132,2001,E02002572,2001 super output areas - middle layer,305,Buddhist,16
133,2001,E02002572,2001 super output areas - middle layer,305,Hindu,6
134,2001,E02002572,2001 super output areas - middle layer,305,Jewish,6
135,2001,E02002572,2001 super output areas - middle layer,305,Muslim,33
136,2001,E02002572,2001 super output areas - middle layer,305,Sikh,18
137,2001,E02002572,2001 super output areas - middle layer,305,Other religion,10
138,2001,E02002572,2001 super output areas - middle layer,305,No religion,934
139,2001,E02002572,2001 super output areas - middle layer,305,Religion not stated,644
140,2001,E02002573,2001 super output areas - middle layer,305,All categories: Religion,7222
141,2001,E02002573,2001 super output areas - middle layer,305,Christian,5916
142,2001,E02002573,2001 super output areas - middle layer,305,Buddhist,8
143,2001,E02002573,2001 super output areas - middle layer,305,Hindu,6
144,2001,E02002573,2001 super output areas - middle layer,305,Jewish,5
145,2001,E02002573,2001 super output areas - middle layer,305,Muslim,14
146,2001,E02002573,2001 super output areas - middle layer,305,Sikh,13
147,2001,E02002573,2001 super output areas - middle layer,305,Other religion,7
148,2001,E02002573,2001 super output areas - middle layer,305,No religion,733
149,2001,E02002573,2001 super output areas - middle layer,305,Religion not stated,520
150,2001,E02002483,2001 super output areas - middle layer,305,All categories: Religion,7337
151,2001,E02002483,2001 super output areas - middle layer,305,Christian,6219
152,2001,E02002483,2001 super output areas - middle layer,305,Buddhist,5
153,2001,E02002483,2001 super output areas - middle layer,305,Hindu,8
154,2001,E02002483,2001 super output areas - middle layer,305,Jewish,3
155,2001,E02002483,2001 super output areas - middle layer,305,Muslim,18
156,2001,E02002483,2001 super output areas - middle layer,305,Sikh,0
157,2001,E02002483,2001 super output areas - middle layer,305,Other religion,5
158,2001,E02002483,2001 super output areas - middle layer,305,No religion,572
159,2001,E02002483,2001 super output areas - middle layer,305,Religion not stated,507
160,2001,E02002484,2001 super output areas - middle layer,305,All categories: Religion,9690
161,2001,E02002484,2001 super output areas - middle layer,305,Christian,7701
162,2001,E02002484,2001 super output areas - middle layer,305,Buddhist,13
163,2001,E02002484,2001 super output areas - middle layer,305,Hindu,32
164,2001,E02002484,2001 super output areas - middle layer,305,Jewish,0
165,2001,E02002484,2001 super output areas - middle layer,305,Muslim,38
166,2001,E02002484,2001 super output areas - middle layer,305,Sikh,0
167,2001,E02002484,2001 super output areas - middle layer,305,Other religion,16
168,2001,E02002484,2001 super output areas - middle layer,305,No religion,927
169,2001,E02002484,2001 super output areas - middle layer,305,Religion not stated,963
170,2001,E02002485,2001 super output areas - middle layer,305,All categories: Religion,8983
171,2001,E02002485,2001 super output areas - middle layer,305,Christian,6910
172,2001,E02002485,2001 super output areas - middle layer,305,Buddhist,3
173,2001,E02002485,2001 super output areas - middle layer,305,Hindu,0
174,2001,E02002485,2001 super output areas - middle layer,305,Jewish,0
175,2001,E02002485,2001 super output areas - middle layer,305,Muslim,14
176,2001,E02002485,2001 super output areas - middle layer,305,Sikh,13
177,2001,E02002485,2001 super output areas - middle layer,305,Other religion,8
178,2001,E02002485,2001 super output areas - middle layer,305,No religion,872
179,2001,E02002485,2001 super output areas - middle layer,305,Religion not stated,1163
180,2001,E02002486,2001 super output areas - middle layer,305,All categories: Religion,5711
181,2001,E02002486,2001 super output areas - middle layer,305,Christian,4893
182,2001,E02002486,2001 super output areas - middle layer,305,Buddhist,8
183,2001,E02002486,2001 super output areas - middle layer,305,Hindu,73
184,2001,E02002486,2001 super output areas - middle layer,305,Jewish,6
185,2001,E02002486,2001 super output areas - middle layer,305,Muslim,22
186,2001,E02002486,2001 super output areas - middle layer,305,Sikh,0
187,2001,E02002486,2001 super output areas - middle layer,305,Other religion,3
188,2001,E02002486,2001 super output areas - middle layer,305,No religion,416
189,2001,E02002486,2001 super output areas - middle layer,305,Religion not stated,290
190,2001,E02002487,2001 super output areas - middle layer,305,All categories: Religion,5455
191,2001,E02002487,2001 super output areas - middle layer,305,Christian,4047
192,2001,E02002487,2001 super output areas - middle layer,305,Buddhist,6
193,2001,E02002487,2001 super output areas - middle layer,305,Hindu,6
194,2001,E02002487,2001 super output areas - middle layer,305,Jewish,0
195,2001,E02002487,2001 super output areas - middle layer,305,Muslim,63
196,2001,E02002487,2001 super output areas - middle layer,305,Sikh,3
197,2001,E02002487,2001 super output areas - middle layer,305,Other religion,4
198,2001,E02002487,2001 super output areas - middle layer,305,No religion,781
199,2001,E02002487,2001 super output areas - middle layer,305,Religion not stated,545
200,2001,E02002488,2001 super output areas - middle layer,305,All categories: Religion,5776
201,2001,E02002488,2001 super output areas - middle layer,305,Christian,4876
202,2001,E02002488,2001 super output areas - middle layer,305,Buddhist,7
203,2001,E02002488,2001 super output areas - middle layer,305,Hindu,13
204,2001,E02002488,2001 super output areas - middle layer,305,Jewish,0
205,2001,E02002488,2001 super output areas - middle layer,305,Muslim,38
206,2001,E02002488,2001 super output areas - middle layer,305,Sikh,0
207,2001,E02002488,2001 super output areas - middle layer,305,Other religion,11
208,2001,E02002488,2001 super output areas - middle layer,305,No religion,516
209,2001,E02002488,2001 super output areas - middle layer,305,Religion not stated,315
210,2001,E02002489,2001 super output areas - middle layer,305,All categories: Religion,7438
211,2001,E02002489,2001 super output areas - middle layer,305,Christian,5638
212,2001,E02002489,2001 super output areas - middle layer,305,Buddhist,8
213,2001,E02002489,2001 super output areas - middle layer,305,Hindu,3
214,2001,E02002489,2001 super output areas - middle layer,305,Jewish,5
215,2001,E02002489,2001 super output areas - middle layer,305,Muslim,127
216,2001,E02002489,2001 super output areas - middle layer,305,Sikh,0
217,2001,E02002489,2001 super output areas - middle layer,305,Other religion,12
218,2001,E02002489,2001 super output areas - middle layer,305,No religion,907
219,2001,E02002489,2001 super output areas - middle layer,305,Religion not stated,738
220,2001,E02002490,2001 super output areas - middle layer,305,All categories: Religion,6602
221,2001,E02002490,2001 super output areas - middle layer,305,Christian,5285
222,2001,E02002490,2001 super output areas - middle layer,305,Buddhist,5
223,2001,E02002490,2001 super output areas - middle layer,305,Hindu,3
224,2001,E02002490,2001 super output areas - middle layer,305,Jewish,3
225,2001,E02002490,2001 super output areas - middle layer,305,Muslim,17
226,2001,E02002490,2001 super output areas - middle layer,305,Sikh,5
227,2001,E02002490,2001 super output areas - middle layer,305,Other religion,3
228,2001,E02002490,2001 super output areas - middle layer,305,No religion,649
229,2001,E02002490,2001 super output areas - middle layer,305,Religion not stated,632
230,2001,E02002491,2001 super output areas - middle layer,305,All categories: Religion,6475
231,2001,E02002491,2001 super output areas - middle layer,305,Christian,5319
232,2001,E02002491,2001 super output areas - middle layer,305,Buddhist,3
233,2001,E02002491,2001 super output areas - middle layer,305,Hindu,0
234,2001,E02002491,2001 super output areas - middle layer,305,Jewish,0
235,2001,E02002491,2001 super output areas - middle layer,305,Muslim,9
236,2001,E02002491,2001 super output areas - middle layer,305,Sikh,0
237,2001,E02002491,2001 super output areas - middle layer,305,Other religion,5
238,2001,E02002491,2001 super output areas - middle layer,305,No religion,557
239,2001,E02002491,2001 super output areas - middle layer,305,Religion not stated,582
240,2001,E02002492,2001 super output areas - middle layer,305,All categories: Religion,5966
241,2001,E02002492,2001 super output areas - middle layer,305,Christian,4857
242,2001,E02002492,2001 super output areas - middle layer,305,Buddhist,3
243,2001,E02002492,2001 super output areas - middle layer,305,Hindu,0
244,2001,E02002492,2001 super output areas - middle layer,305,Jewish,3
245,2001,E02002492,2001 super output areas - middle layer,305,Muslim,6
246,2001,E02002492,2001 super output areas - middle layer,305,Sikh,5
247,2001,E02002492,2001 super output areas - middle layer,305,Other religion,4
248,2001,E02002492,2001 super output areas - middle layer,305,No religion,537
249,2001,E02002492,2001 super output areas - middle layer,305,Religion not stated,551
250,2001,E02002493,2001 super output areas - middle layer,305,All categories: Religion,6018
251,2001,E02002493,2001 super output areas - middle layer,305,Christian,5185
252,2001,E02002493,2001 super output areas - middle layer,305,Buddhist,7
253,2001,E02002493,2001 super output areas - middle layer,305,Hindu,4
254,2001,E02002493,2001 super output areas - middle layer,305,Jewish,0
255,2001,E02002493,2001 super output areas - middle layer,305,Muslim,3
256,2001,E02002493,2001 super output areas - middle layer,305,Sikh,0
257,2001,E02002493,2001 super output areas - middle layer,305,Other religion,6
258,2001,E02002493,2001 super output areas - middle layer,305,No religion,356
259,2001,E02002493,2001 super output areas - middle layer,305,Religion not stated,457
260,2001,E02002494,2001 super output areas - middle layer,305,All categories: Religion,7903
261,2001,E02002494,2001 super output areas - middle layer,305,Christian,6041
262,2001,E02002494,2001 super output areas - middle layer,305,Buddhist,5
263,2001,E02002494,2001 super output areas - middle layer,305,Hindu,0
264,2001,E02002494,2001 super output areas - middle layer,305,Jewish,0
265,2001,E02002494,2001 super output areas - middle layer,305,Muslim,15
266,2001,E02002494,2001 super output areas - middle layer,305,Sikh,4
267,2001,E02002494,2001 super output areas - middle layer,305,Other religion,3
268,2001,E02002494,2001 super output areas - middle layer,305,No religion,939
269,2001,E02002494,2001 super output areas - middle layer,305,Religion not stated,896
270,2001,E02002495,2001 super output areas - middle layer,305,All categories: Religion,5258
271,2001,E02002495,2001 super output areas - middle layer,305,Christian,4561
272,2001,E02002495,2001 super output areas - middle layer,305,Buddhist,0
273,2001,E02002495,2001 super output areas - middle layer,305,Hindu,0
274,2001,E02002495,2001 super output areas - middle layer,305,Jewish,3
275,2001,E02002495,2001 super output areas - middle layer,305,Muslim,0
276,2001,E02002495,2001 super output areas - middle layer,305,Sikh,0
277,2001,E02002495,2001 super output areas - middle layer,305,Other religion,0
278,2001,E02002495,2001 super output areas - middle layer,305,No religion,317
279,2001,E02002495,2001 super output areas - middle layer,305,Religion not stated,377
280,2001,E02002496,2001 super output areas - middle layer,305,All categories: Religion,9726
281,2001,E02002496,2001 super output areas - middle layer,305,Christian,4868
282,2001,E02002496,2001 super output areas - middle layer,305,Buddhist,30
283,2001,E02002496,2001 super output areas - middle layer,305,Hindu,34
284,2001,E02002496,2001 super output areas - middle layer,305,Jewish,7
285,2001,E02002496,2001 super output areas - middle layer,305,Muslim,2501
286,2001,E02002496,2001 super output areas - middle layer,305,Sikh,49
287,2001,E02002496,2001 super output areas - middle layer,305,Other religion,41
288,2001,E02002496,2001 super output areas - middle layer,305,No religion,1271
289,2001,E02002496,2001 super output areas - middle layer,305,Religion not stated,925
290,2001,E02002497,2001 super output areas - middle layer,305,All categories: Religion,6533
291,2001,E02002497,2001 super output areas - middle layer,305,Christian,5008
292,2001,E02002497,2001 super output areas - middle layer,305,Buddhist,4
293,2001,E02002497,2001 super output areas - middle layer,305,Hindu,22
294,2001,E02002497,2001 super output areas - middle layer,305,Jewish,0
295,2001,E02002497,2001 super output areas - middle layer,305,Muslim,67
296,2001,E02002497,2001 super output areas - middle layer,305,Sikh,11
297,2001,E02002497,2001 super output areas - middle layer,305,Other religion,5
298,2001,E02002497,2001 super output areas - middle layer,305,No religion,682
299,2001,E02002497,2001 super output areas - middle layer,305,Religion not stated,734
300,2001,E02002498,2001 super output areas - middle layer,305,All categories: Religion,8768
301,2001,E02002498,2001 super output areas - middle layer,305,Christian,5558
302,2001,E02002498,2001 super output areas - middle layer,305,Buddhist,27
303,2001,E02002498,2001 super output areas - middle layer,305,Hindu,38
304,2001,E02002498,2001 super output areas - middle layer,305,Jewish,3
305,2001,E02002498,2001 super output areas - middle layer,305,Muslim,1039
306,2001,E02002498,2001 super output areas - middle layer,305,Sikh,44
307,2001,E02002498,2001 super output areas - middle layer,305,Other religion,13
308,2001,E02002498,2001 super output areas - middle layer,305,No religion,1389
309,2001,E02002498,2001 super output areas - middle layer,305,Religion not stated,657
310,2001,E02002499,2001 super output areas - middle layer,305,All categories: Religion,7431
311,2001,E02002499,2001 super output areas - middle layer,305,Christian,6072
312,2001,E02002499,2001 super output areas - middle layer,305,Buddhist,3
313,2001,E02002499,2001 super output areas - middle layer,305,Hindu,3
314,2001,E02002499,2001 super output areas - middle layer,305,Jewish,3
315,2001,E02002499,2001 super output areas - middle layer,305,Muslim,27
316,2001,E02002499,2001 super output areas - middle layer,305,Sikh,0
317,2001,E02002499,2001 super output areas - middle layer,305,Other religion,3
318,2001,E02002499,2001 super output areas - middle layer,305,No religion,664
319,2001,E02002499,2001 super output areas - middle layer,305,Religion not stated,656
320,2001,E02002500,2001 super output areas - middle layer,305,All categories: Religion,5550
321,2001,E02002500,2001 super output areas - middle layer,305,Christian,3974
322,2001,E02002500,2001 super output areas - middle layer,305,Buddhist,7
323,2001,E02002500,2001 super output areas - middle layer,305,Hindu,21
324,2001,E02002500,2001 super output areas - middle layer,305,Jewish,3
325,2001,E02002500,2001 super output areas - middle layer,305,Muslim,393
326,2001,E02002500,2001 super output areas - middle layer,305,Sikh,6
327,2001,E02002500,2001 super output areas - middle layer,305,Other religion,12
328,2001,E02002500,2001 super output areas - middle layer,305,No religion,636
329,2001,E02002500,2001 super output areas - middle layer,305,Religion not stated,498
330,2001,E02002501,2001 super output areas - middle layer,305,All categories: Religion,5707
331,2001,E02002501,2001 super output areas - middle layer,305,Christian,4338
332,2001,E02002501,2001 super output areas - middle layer,305,Buddhist,0
333,2001,E02002501,2001 super output areas - middle layer,305,Hindu,5
334,2001,E02002501,2001 super output areas - middle layer,305,Jewish,3
335,2001,E02002501,2001 super output areas - middle layer,305,Muslim,81
336,2001,E02002501,2001 super output areas - middle layer,305,Sikh,5
337,2001,E02002501,2001 super output areas - middle layer,305,Other religion,9
338,2001,E02002501,2001 super output areas - middle layer,305,No religion,634
339,2001,E02002501,2001 super output areas - middle layer,305,Religion not stated,632
340,2001,E02002502,2001 super output areas - middle layer,305,All categories: Religion,9595
341,2001,E02002502,2001 super output areas - middle layer,305,Christian,7535
342,2001,E02002502,2001 super output areas - middle layer,305,Buddhist,7
343,2001,E02002502,2001 super output areas - middle layer,305,Hindu,6
344,2001,E02002502,2001 super output areas - middle layer,305,Jewish,0
345,2001,E02002502,2001 super output areas - middle layer,305,Muslim,28
346,2001,E02002502,2001 super output areas - middle layer,305,Sikh,3
347,2001,E02002502,2001 super output areas - middle layer,305,Other religion,6
348,2001,E02002502,2001 super output areas - middle layer,305,No religion,994
349,2001,E02002502,2001 super output areas - middle layer,305,Religion not stated,1016
350,2001,E02002503,2001 super output areas - middle layer,305,All categories: Religion,6660
351,2001,E02002503,2001 super output areas - middle layer,305,Christian,5106
352,2001,E02002503,2001 super output areas - middle layer,305,Buddhist,9
353,2001,E02002503,2001 super output areas - middle layer,305,Hindu,17
354,2001,E02002503,2001 super output areas - middle layer,305,Jewish,0
355,2001,E02002503,2001 super output areas - middle layer,305,Muslim,143
356,2001,E02002503,2001 super output areas - middle layer,305,Sikh,36
357,2001,E02002503,2001 super output areas - middle layer,305,Other religion,4
358,2001,E02002503,2001 super output areas - middle layer,305,No religion,679
359,2001,E02002503,2001 super output areas - middle layer,305,Religion not stated,666
360,2001,E02002504,2001 super output areas - middle layer,305,All categories: Religion,8170
361,2001,E02002504,2001 super output areas - middle layer,305,Christian,5856
362,2001,E02002504,2001 super output areas - middle layer,305,Buddhist,11
363,2001,E02002504,2001 super output areas - middle layer,305,Hindu,8
364,2001,E02002504,2001 super output areas - middle layer,305,Jewish,9
365,2001,E02002504,2001 super output areas - middle layer,305,Muslim,730
366,2001,E02002504,2001 super output areas - middle layer,305,Sikh,27
367,2001,E02002504,2001 super output areas - middle layer,305,Other religion,11
368,2001,E02002504,2001 super output areas - middle layer,305,No religion,907
369,2001,E02002504,2001 super output areas - middle layer,305,Religion not stated,611
370,2001,E02002505,2001 super output areas - middle layer,305,All categories: Religion,6440
371,2001,E02002505,2001 super output areas - middle layer,305,Christian,5032
372,2001,E02002505,2001 super output areas - middle layer,305,Buddhist,0
373,2001,E02002505,2001 super output areas - middle layer,305,Hindu,0
374,2001,E02002505,2001 super output areas - middle layer,305,Jewish,0
375,2001,E02002505,2001 super output areas - middle layer,305,Muslim,28
376,2001,E02002505,2001 super output areas - middle layer,305,Sikh,6
377,2001,E02002505,2001 super output areas - middle layer,305,Other religion,0
378,2001,E02002505,2001 super output areas - middle layer,305,No religion,679
379,2001,E02002505,2001 super output areas - middle layer,305,Religion not stated,695
380,2001,E02002506,2001 super output areas - middle layer,305,All categories: Religion,5458
381,2001,E02002506,2001 super output areas - middle layer,305,Christian,4288
382,2001,E02002506,2001 super output areas - middle layer,305,Buddhist,9
383,2001,E02002506,2001 super output areas - middle layer,305,Hindu,51
384,2001,E02002506,2001 super output areas - middle layer,305,Jewish,0
385,2001,E02002506,2001 super output areas - middle layer,305,Muslim,62
386,2001,E02002506,2001 super output areas - middle layer,305,Sikh,5
387,2001,E02002506,2001 super output areas - middle layer,305,Other religion,4
388,2001,E02002506,2001 super output areas - middle layer,305,No religion,509
389,2001,E02002506,2001 super output areas - middle layer,305,Religion not stated,530
390,2001,E02002507,2001 super output areas - middle layer,305,All categories: Religion,5665
391,2001,E02002507,2001 super output areas - middle layer,305,Christian,4662
392,2001,E02002507,2001 super output areas - middle layer,305,Buddhist,11
393,2001,E02002507,2001 super output areas - middle layer,305,Hindu,20
394,2001,E02002507,2001 super output areas - middle layer,305,Jewish,4
395,2001,E02002507,2001 super output areas - middle layer,305,Muslim,132
396,2001,E02002507,2001 super output areas - middle layer,305,Sikh,56
397,2001,E02002507,2001 super output areas - middle layer,305,Other religion,4
398,2001,E02002507,2001 super output areas - middle layer,305,No religion,441
399,2001,E02002507,2001 super output areas - middle layer,305,Religion not stated,335
400,2001,E02002508,2001 super output areas - middle layer,305,All categories: Religion,5023
401,2001,E02002508,2001 super output areas - middle layer,305,Christian,4164
402,2001,E02002508,2001 super output areas - middle layer,305,Buddhist,5
403,2001,E02002508,2001 super output areas - middle layer,305,Hindu,14
404,2001,E02002508,2001 super output areas - middle layer,305,Jewish,3
405,2001,E02002508,2001 super output areas - middle layer,305,Muslim,129
406,2001,E02002508,2001 super output areas - middle layer,305,Sikh,98
407,2001,E02002508,2001 super output areas - middle layer,305,Other religion,4
408,2001,E02002508,2001 super output areas - middle layer,305,No religion,340
409,2001,E02002508,2001 super output areas - middle layer,305,Religion not stated,266
410,2001,E02002509,2001 super output areas - middle layer,305,All categories: Religion,5746
411,2001,E02002509,2001 super output areas - middle layer,305,Christian,4899
412,2001,E02002509,2001 super output areas - middle layer,305,Buddhist,3
413,2001,E02002509,2001 super output areas - middle layer,305,Hindu,11
414,2001,E02002509,2001 super output areas - middle layer,305,Jewish,0
415,2001,E02002509,2001 super output areas - middle layer,305,Muslim,52
416,2001,E02002509,2001 super output areas - middle layer,305,Sikh,3
417,2001,E02002509,2001 super output areas - middle layer,305,Other religion,5
418,2001,E02002509,2001 super output areas - middle layer,305,No religion,403
419,2001,E02002509,2001 super output areas - middle layer,305,Religion not stated,370
420,2001,E02002510,2001 super output areas - middle layer,305,All categories: Religion,5995
421,2001,E02002510,2001 super output areas - middle layer,305,Christian,5249
422,2001,E02002510,2001 super output areas - middle layer,305,Buddhist,5
423,2001,E02002510,2001 super output areas - middle layer,305,Hindu,11
