,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_NSSEC_NAME,OBS_VALUE
101,2001,E02002566,2001 super output areas - middle layer,305,Long-term unemployed,107
102,2001,E02002566,2001 super output areas - middle layer,305,Full-time students,109
103,2001,E02002566,2001 super output areas - middle layer,305,Not classifiable for other reasons,376
104,2001,E02002567,2001 super output areas - middle layer,305,All categories: NS-SeC,2241
105,2001,E02002567,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,44
106,2001,E02002567,2001 super output areas - middle layer,305,Higher professional occupations,56
107,2001,E02002567,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",270
108,2001,E02002567,2001 super output areas - middle layer,305,Intermediate occupations,88
109,2001,E02002567,2001 super output areas - middle layer,305,Small employers and own account workers,145
110,2001,E02002567,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,315
111,2001,E02002567,2001 super output areas - middle layer,305,Semi-routine occupations,267
112,2001,E02002567,2001 super output areas - middle layer,305,Routine occupations,382
113,2001,E02002567,2001 super output areas - middle layer,305,Never worked,70
114,2001,E02002567,2001 super output areas - middle layer,305,Long-term unemployed,56
115,2001,E02002567,2001 super output areas - middle layer,305,Full-time students,101
116,2001,E02002567,2001 super output areas - middle layer,305,Not classifiable for other reasons,447
117,2001,E02002568,2001 super output areas - middle layer,305,All categories: NS-SeC,1826
118,2001,E02002568,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,162
119,2001,E02002568,2001 super output areas - middle layer,305,Higher professional occupations,225
120,2001,E02002568,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",471
121,2001,E02002568,2001 super output areas - middle layer,305,Intermediate occupations,73
122,2001,E02002568,2001 super output areas - middle layer,305,Small employers and own account workers,165
123,2001,E02002568,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,90
124,2001,E02002568,2001 super output areas - middle layer,305,Semi-routine occupations,66
125,2001,E02002568,2001 super output areas - middle layer,305,Routine occupations,74
126,2001,E02002568,2001 super output areas - middle layer,305,Never worked,30
127,2001,E02002568,2001 super output areas - middle layer,305,Long-term unemployed,22
128,2001,E02002568,2001 super output areas - middle layer,305,Full-time students,120
129,2001,E02002568,2001 super output areas - middle layer,305,Not classifiable for other reasons,328
130,2001,E02002569,2001 super output areas - middle layer,305,All categories: NS-SeC,3101
131,2001,E02002569,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,265
132,2001,E02002569,2001 super output areas - middle layer,305,Higher professional occupations,321
133,2001,E02002569,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",760
134,2001,E02002569,2001 super output areas - middle layer,305,Intermediate occupations,209
135,2001,E02002569,2001 super output areas - middle layer,305,Small employers and own account workers,247
136,2001,E02002569,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,222
137,2001,E02002569,2001 super output areas - middle layer,305,Semi-routine occupations,146
138,2001,E02002569,2001 super output areas - middle layer,305,Routine occupations,117
139,2001,E02002569,2001 super output areas - middle layer,305,Never worked,22
140,2001,E02002569,2001 super output areas - middle layer,305,Long-term unemployed,10
141,2001,E02002569,2001 super output areas - middle layer,305,Full-time students,150
142,2001,E02002569,2001 super output areas - middle layer,305,Not classifiable for other reasons,632
143,2001,E02002570,2001 super output areas - middle layer,305,All categories: NS-SeC,2514
144,2001,E02002570,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,74
145,2001,E02002570,2001 super output areas - middle layer,305,Higher professional occupations,38
146,2001,E02002570,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",310
147,2001,E02002570,2001 super output areas - middle layer,305,Intermediate occupations,125
148,2001,E02002570,2001 super output areas - middle layer,305,Small employers and own account workers,194
149,2001,E02002570,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,343
150,2001,E02002570,2001 super output areas - middle layer,305,Semi-routine occupations,329
151,2001,E02002570,2001 super output areas - middle layer,305,Routine occupations,401
152,2001,E02002570,2001 super output areas - middle layer,305,Never worked,65
153,2001,E02002570,2001 super output areas - middle layer,305,Long-term unemployed,70
154,2001,E02002570,2001 super output areas - middle layer,305,Full-time students,109
155,2001,E02002570,2001 super output areas - middle layer,305,Not classifiable for other reasons,456
156,2001,E02002571,2001 super output areas - middle layer,305,All categories: NS-SeC,1684
157,2001,E02002571,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,30
158,2001,E02002571,2001 super output areas - middle layer,305,Higher professional occupations,29
159,2001,E02002571,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",182
160,2001,E02002571,2001 super output areas - middle layer,305,Intermediate occupations,82
161,2001,E02002571,2001 super output areas - middle layer,305,Small employers and own account workers,112
162,2001,E02002571,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,243
163,2001,E02002571,2001 super output areas - middle layer,305,Semi-routine occupations,231
164,2001,E02002571,2001 super output areas - middle layer,305,Routine occupations,296
165,2001,E02002571,2001 super output areas - middle layer,305,Never worked,56
166,2001,E02002571,2001 super output areas - middle layer,305,Long-term unemployed,47
167,2001,E02002571,2001 super output areas - middle layer,305,Full-time students,66
168,2001,E02002571,2001 super output areas - middle layer,305,Not classifiable for other reasons,310
169,2001,E02002572,2001 super output areas - middle layer,305,All categories: NS-SeC,2035
170,2001,E02002572,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,72
171,2001,E02002572,2001 super output areas - middle layer,305,Higher professional occupations,88
172,2001,E02002572,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",291
173,2001,E02002572,2001 super output areas - middle layer,305,Intermediate occupations,93
174,2001,E02002572,2001 super output areas - middle layer,305,Small employers and own account workers,128
175,2001,E02002572,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,256
176,2001,E02002572,2001 super output areas - middle layer,305,Semi-routine occupations,218
177,2001,E02002572,2001 super output areas - middle layer,305,Routine occupations,316
178,2001,E02002572,2001 super output areas - middle layer,305,Never worked,67
179,2001,E02002572,2001 super output areas - middle layer,305,Long-term unemployed,59
180,2001,E02002572,2001 super output areas - middle layer,305,Full-time students,72
181,2001,E02002572,2001 super output areas - middle layer,305,Not classifiable for other reasons,375
182,2001,E02002573,2001 super output areas - middle layer,305,All categories: NS-SeC,2544
183,2001,E02002573,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,187
184,2001,E02002573,2001 super output areas - middle layer,305,Higher professional occupations,212
185,2001,E02002573,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",561
186,2001,E02002573,2001 super output areas - middle layer,305,Intermediate occupations,130
187,2001,E02002573,2001 super output areas - middle layer,305,Small employers and own account workers,264
188,2001,E02002573,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,281
189,2001,E02002573,2001 super output areas - middle layer,305,Semi-routine occupations,158
190,2001,E02002573,2001 super output areas - middle layer,305,Routine occupations,205
191,2001,E02002573,2001 super output areas - middle layer,305,Never worked,34
192,2001,E02002573,2001 super output areas - middle layer,305,Long-term unemployed,21
193,2001,E02002573,2001 super output areas - middle layer,305,Full-time students,120
194,2001,E02002573,2001 super output areas - middle layer,305,Not classifiable for other reasons,371
195,2001,E02002483,2001 super output areas - middle layer,305,All categories: NS-SeC,2633
196,2001,E02002483,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,83
197,2001,E02002483,2001 super output areas - middle layer,305,Higher professional occupations,113
198,2001,E02002483,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",409
199,2001,E02002483,2001 super output areas - middle layer,305,Intermediate occupations,116
200,2001,E02002483,2001 super output areas - middle layer,305,Small employers and own account workers,160
201,2001,E02002483,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,445
202,2001,E02002483,2001 super output areas - middle layer,305,Semi-routine occupations,236
203,2001,E02002483,2001 super output areas - middle layer,305,Routine occupations,392
204,2001,E02002483,2001 super output areas - middle layer,305,Never worked,35
205,2001,E02002483,2001 super output areas - middle layer,305,Long-term unemployed,61
206,2001,E02002483,2001 super output areas - middle layer,305,Full-time students,133
207,2001,E02002483,2001 super output areas - middle layer,305,Not classifiable for other reasons,450
208,2001,E02002484,2001 super output areas - middle layer,305,All categories: NS-SeC,3271
209,2001,E02002484,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,54
210,2001,E02002484,2001 super output areas - middle layer,305,Higher professional occupations,92
211,2001,E02002484,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",237
212,2001,E02002484,2001 super output areas - middle layer,305,Intermediate occupations,107
213,2001,E02002484,2001 super output areas - middle layer,305,Small employers and own account workers,180
214,2001,E02002484,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,422
215,2001,E02002484,2001 super output areas - middle layer,305,Semi-routine occupations,384
216,2001,E02002484,2001 super output areas - middle layer,305,Routine occupations,580
217,2001,E02002484,2001 super output areas - middle layer,305,Never worked,163
218,2001,E02002484,2001 super output areas - middle layer,305,Long-term unemployed,122
219,2001,E02002484,2001 super output areas - middle layer,305,Full-time students,144
220,2001,E02002484,2001 super output areas - middle layer,305,Not classifiable for other reasons,786
221,2001,E02002485,2001 super output areas - middle layer,305,All categories: NS-SeC,2974
222,2001,E02002485,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,53
223,2001,E02002485,2001 super output areas - middle layer,305,Higher professional occupations,61
224,2001,E02002485,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",283
225,2001,E02002485,2001 super output areas - middle layer,305,Intermediate occupations,120
226,2001,E02002485,2001 super output areas - middle layer,305,Small employers and own account workers,134
227,2001,E02002485,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,385
228,2001,E02002485,2001 super output areas - middle layer,305,Semi-routine occupations,356
229,2001,E02002485,2001 super output areas - middle layer,305,Routine occupations,560
230,2001,E02002485,2001 super output areas - middle layer,305,Never worked,118
231,2001,E02002485,2001 super output areas - middle layer,305,Long-term unemployed,103
232,2001,E02002485,2001 super output areas - middle layer,305,Full-time students,148
233,2001,E02002485,2001 super output areas - middle layer,305,Not classifiable for other reasons,653
234,2001,E02002486,2001 super output areas - middle layer,305,All categories: NS-SeC,2142
235,2001,E02002486,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,180
236,2001,E02002486,2001 super output areas - middle layer,305,Higher professional occupations,188
237,2001,E02002486,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",496
238,2001,E02002486,2001 super output areas - middle layer,305,Intermediate occupations,95
239,2001,E02002486,2001 super output areas - middle layer,305,Small employers and own account workers,234
240,2001,E02002486,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,239
241,2001,E02002486,2001 super output areas - middle layer,305,Semi-routine occupations,104
242,2001,E02002486,2001 super output areas - middle layer,305,Routine occupations,167
243,2001,E02002486,2001 super output areas - middle layer,305,Never worked,12
244,2001,E02002486,2001 super output areas - middle layer,305,Long-term unemployed,10
245,2001,E02002486,2001 super output areas - middle layer,305,Full-time students,118
246,2001,E02002486,2001 super output areas - middle layer,305,Not classifiable for other reasons,299
247,2001,E02002487,2001 super output areas - middle layer,305,All categories: NS-SeC,1872
248,2001,E02002487,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,42
249,2001,E02002487,2001 super output areas - middle layer,305,Higher professional occupations,57
250,2001,E02002487,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",217
251,2001,E02002487,2001 super output areas - middle layer,305,Intermediate occupations,87
252,2001,E02002487,2001 super output areas - middle layer,305,Small employers and own account workers,100
253,2001,E02002487,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,245
254,2001,E02002487,2001 super output areas - middle layer,305,Semi-routine occupations,228
255,2001,E02002487,2001 super output areas - middle layer,305,Routine occupations,336
256,2001,E02002487,2001 super output areas - middle layer,305,Never worked,67
257,2001,E02002487,2001 super output areas - middle layer,305,Long-term unemployed,73
258,2001,E02002487,2001 super output areas - middle layer,305,Full-time students,76
259,2001,E02002487,2001 super output areas - middle layer,305,Not classifiable for other reasons,344
260,2001,E02002488,2001 super output areas - middle layer,305,All categories: NS-SeC,2035
261,2001,E02002488,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,108
262,2001,E02002488,2001 super output areas - middle layer,305,Higher professional occupations,138
263,2001,E02002488,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",409
264,2001,E02002488,2001 super output areas - middle layer,305,Intermediate occupations,94
265,2001,E02002488,2001 super output areas - middle layer,305,Small employers and own account workers,161
266,2001,E02002488,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,262
267,2001,E02002488,2001 super output areas - middle layer,305,Semi-routine occupations,122
268,2001,E02002488,2001 super output areas - middle layer,305,Routine occupations,198
269,2001,E02002488,2001 super output areas - middle layer,305,Never worked,33
270,2001,E02002488,2001 super output areas - middle layer,305,Long-term unemployed,36
271,2001,E02002488,2001 super output areas - middle layer,305,Full-time students,122
272,2001,E02002488,2001 super output areas - middle layer,305,Not classifiable for other reasons,352
273,2001,E02002489,2001 super output areas - middle layer,305,All categories: NS-SeC,2573
274,2001,E02002489,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,50
275,2001,E02002489,2001 super output areas - middle layer,305,Higher professional occupations,88
276,2001,E02002489,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",339
277,2001,E02002489,2001 super output areas - middle layer,305,Intermediate occupations,123
278,2001,E02002489,2001 super output areas - middle layer,305,Small employers and own account workers,159
279,2001,E02002489,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,317
280,2001,E02002489,2001 super output areas - middle layer,305,Semi-routine occupations,272
281,2001,E02002489,2001 super output areas - middle layer,305,Routine occupations,392
282,2001,E02002489,2001 super output areas - middle layer,305,Never worked,106
283,2001,E02002489,2001 super output areas - middle layer,305,Long-term unemployed,93
284,2001,E02002489,2001 super output areas - middle layer,305,Full-time students,162
285,2001,E02002489,2001 super output areas - middle layer,305,Not classifiable for other reasons,472
286,2001,E02002490,2001 super output areas - middle layer,305,All categories: NS-SeC,2228
287,2001,E02002490,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,48
288,2001,E02002490,2001 super output areas - middle layer,305,Higher professional occupations,51
289,2001,E02002490,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",223
290,2001,E02002490,2001 super output areas - middle layer,305,Intermediate occupations,78
291,2001,E02002490,2001 super output areas - middle layer,305,Small employers and own account workers,145
292,2001,E02002490,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,335
293,2001,E02002490,2001 super output areas - middle layer,305,Semi-routine occupations,287
294,2001,E02002490,2001 super output areas - middle layer,305,Routine occupations,421
295,2001,E02002490,2001 super output areas - middle layer,305,Never worked,50
296,2001,E02002490,2001 super output areas - middle layer,305,Long-term unemployed,61
297,2001,E02002490,2001 super output areas - middle layer,305,Full-time students,111
298,2001,E02002490,2001 super output areas - middle layer,305,Not classifiable for other reasons,418
299,2001,E02002491,2001 super output areas - middle layer,305,All categories: NS-SeC,2094
300,2001,E02002491,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,32
301,2001,E02002491,2001 super output areas - middle layer,305,Higher professional occupations,41
302,2001,E02002491,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",211
303,2001,E02002491,2001 super output areas - middle layer,305,Intermediate occupations,71
304,2001,E02002491,2001 super output areas - middle layer,305,Small employers and own account workers,105
305,2001,E02002491,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,280
306,2001,E02002491,2001 super output areas - middle layer,305,Semi-routine occupations,228
307,2001,E02002491,2001 super output areas - middle layer,305,Routine occupations,350
308,2001,E02002491,2001 super output areas - middle layer,305,Never worked,55
309,2001,E02002491,2001 super output areas - middle layer,305,Long-term unemployed,57
310,2001,E02002491,2001 super output areas - middle layer,305,Full-time students,114
311,2001,E02002491,2001 super output areas - middle layer,305,Not classifiable for other reasons,550
312,2001,E02002492,2001 super output areas - middle layer,305,All categories: NS-SeC,2079
313,2001,E02002492,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,40
314,2001,E02002492,2001 super output areas - middle layer,305,Higher professional occupations,40
315,2001,E02002492,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",228
316,2001,E02002492,2001 super output areas - middle layer,305,Intermediate occupations,74
317,2001,E02002492,2001 super output areas - middle layer,305,Small employers and own account workers,120
318,2001,E02002492,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,308
319,2001,E02002492,2001 super output areas - middle layer,305,Semi-routine occupations,227
320,2001,E02002492,2001 super output areas - middle layer,305,Routine occupations,316
321,2001,E02002492,2001 super output areas - middle layer,305,Never worked,73
322,2001,E02002492,2001 super output areas - middle layer,305,Long-term unemployed,55
323,2001,E02002492,2001 super output areas - middle layer,305,Full-time students,96
324,2001,E02002492,2001 super output areas - middle layer,305,Not classifiable for other reasons,502
325,2001,E02002493,2001 super output areas - middle layer,305,All categories: NS-SeC,2158
326,2001,E02002493,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,105
327,2001,E02002493,2001 super output areas - middle layer,305,Higher professional occupations,74
328,2001,E02002493,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",430
329,2001,E02002493,2001 super output areas - middle layer,305,Intermediate occupations,97
330,2001,E02002493,2001 super output areas - middle layer,305,Small employers and own account workers,131
331,2001,E02002493,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,341
332,2001,E02002493,2001 super output areas - middle layer,305,Semi-routine occupations,161
333,2001,E02002493,2001 super output areas - middle layer,305,Routine occupations,273
334,2001,E02002493,2001 super output areas - middle layer,305,Never worked,27
335,2001,E02002493,2001 super output areas - middle layer,305,Long-term unemployed,31
336,2001,E02002493,2001 super output areas - middle layer,305,Full-time students,96
337,2001,E02002493,2001 super output areas - middle layer,305,Not classifiable for other reasons,392
338,2001,E02002494,2001 super output areas - middle layer,305,All categories: NS-SeC,2540
339,2001,E02002494,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,33
340,2001,E02002494,2001 super output areas - middle layer,305,Higher professional occupations,37
341,2001,E02002494,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",213
342,2001,E02002494,2001 super output areas - middle layer,305,Intermediate occupations,82
343,2001,E02002494,2001 super output areas - middle layer,305,Small employers and own account workers,137
344,2001,E02002494,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,308
345,2001,E02002494,2001 super output areas - middle layer,305,Semi-routine occupations,312
346,2001,E02002494,2001 super output areas - middle layer,305,Routine occupations,469
347,2001,E02002494,2001 super output areas - middle layer,305,Never worked,109
348,2001,E02002494,2001 super output areas - middle layer,305,Long-term unemployed,129
349,2001,E02002494,2001 super output areas - middle layer,305,Full-time students,112
350,2001,E02002494,2001 super output areas - middle layer,305,Not classifiable for other reasons,599
351,2001,E02002495,2001 super output areas - middle layer,305,All categories: NS-SeC,1966
352,2001,E02002495,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,70
353,2001,E02002495,2001 super output areas - middle layer,305,Higher professional occupations,64
354,2001,E02002495,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",344
355,2001,E02002495,2001 super output areas - middle layer,305,Intermediate occupations,90
356,2001,E02002495,2001 super output areas - middle layer,305,Small employers and own account workers,121
357,2001,E02002495,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,318
358,2001,E02002495,2001 super output areas - middle layer,305,Semi-routine occupations,169
359,2001,E02002495,2001 super output areas - middle layer,305,Routine occupations,251
360,2001,E02002495,2001 super output areas - middle layer,305,Never worked,9
361,2001,E02002495,2001 super output areas - middle layer,305,Long-term unemployed,28
362,2001,E02002495,2001 super output areas - middle layer,305,Full-time students,91
363,2001,E02002495,2001 super output areas - middle layer,305,Not classifiable for other reasons,411
364,2001,E02002496,2001 super output areas - middle layer,305,All categories: NS-SeC,3710
365,2001,E02002496,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,27
366,2001,E02002496,2001 super output areas - middle layer,305,Higher professional occupations,51
