,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_CARER_NAME,OBS_VALUE
110,2001,E02002570,2001 super output areas - middle layer,305,All people,7272
111,2001,E02002570,2001 super output areas - middle layer,305,People with limiting long-term illness,1758
112,2001,E02002570,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,828
113,2001,E02002570,2001 super output areas - middle layer,305,People whose health was good,4480
114,2001,E02002570,2001 super output areas - middle layer,305,People whose health was fairly good,1856
115,2001,E02002570,2001 super output areas - middle layer,305,People whose health was not good,936
116,2001,E02002570,2001 super output areas - middle layer,305,All people who provide unpaid care,698
117,2001,E02002570,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,413
118,2001,E02002570,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,94
119,2001,E02002570,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,191
120,2001,E02002571,2001 super output areas - middle layer,305,All people,5090
121,2001,E02002571,2001 super output areas - middle layer,305,People with limiting long-term illness,1127
122,2001,E02002571,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,543
123,2001,E02002571,2001 super output areas - middle layer,305,People whose health was good,3233
124,2001,E02002571,2001 super output areas - middle layer,305,People whose health was fairly good,1272
125,2001,E02002571,2001 super output areas - middle layer,305,People whose health was not good,585
126,2001,E02002571,2001 super output areas - middle layer,305,All people who provide unpaid care,518
127,2001,E02002571,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,292
128,2001,E02002571,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,82
129,2001,E02002571,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,144
130,2001,E02002572,2001 super output areas - middle layer,305,All people,6061
131,2001,E02002572,2001 super output areas - middle layer,305,People with limiting long-term illness,1221
132,2001,E02002572,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,625
133,2001,E02002572,2001 super output areas - middle layer,305,People whose health was good,3955
134,2001,E02002572,2001 super output areas - middle layer,305,People whose health was fairly good,1453
135,2001,E02002572,2001 super output areas - middle layer,305,People whose health was not good,653
136,2001,E02002572,2001 super output areas - middle layer,305,All people who provide unpaid care,629
137,2001,E02002572,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,352
138,2001,E02002572,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,90
139,2001,E02002572,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,187
140,2001,E02002573,2001 super output areas - middle layer,305,All people,7222
141,2001,E02002573,2001 super output areas - middle layer,305,People with limiting long-term illness,1453
142,2001,E02002573,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,555
143,2001,E02002573,2001 super output areas - middle layer,305,People whose health was good,5029
144,2001,E02002573,2001 super output areas - middle layer,305,People whose health was fairly good,1522
145,2001,E02002573,2001 super output areas - middle layer,305,People whose health was not good,671
146,2001,E02002573,2001 super output areas - middle layer,305,All people who provide unpaid care,780
147,2001,E02002573,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,551
148,2001,E02002573,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,73
149,2001,E02002573,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,156
150,2001,E02002483,2001 super output areas - middle layer,305,All people,7336
151,2001,E02002483,2001 super output areas - middle layer,305,People with limiting long-term illness,1510
152,2001,E02002483,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,808
153,2001,E02002483,2001 super output areas - middle layer,305,People whose health was good,5087
154,2001,E02002483,2001 super output areas - middle layer,305,People whose health was fairly good,1575
155,2001,E02002483,2001 super output areas - middle layer,305,People whose health was not good,674
156,2001,E02002483,2001 super output areas - middle layer,305,All people who provide unpaid care,820
157,2001,E02002483,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,509
158,2001,E02002483,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,114
159,2001,E02002483,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,197
160,2001,E02002484,2001 super output areas - middle layer,305,All people,9691
161,2001,E02002484,2001 super output areas - middle layer,305,People with limiting long-term illness,2790
162,2001,E02002484,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,1386
163,2001,E02002484,2001 super output areas - middle layer,305,People whose health was good,5790
164,2001,E02002484,2001 super output areas - middle layer,305,People whose health was fairly good,2447
165,2001,E02002484,2001 super output areas - middle layer,305,People whose health was not good,1454
166,2001,E02002484,2001 super output areas - middle layer,305,All people who provide unpaid care,1072
167,2001,E02002484,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,513
168,2001,E02002484,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,192
169,2001,E02002484,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,367
170,2001,E02002485,2001 super output areas - middle layer,305,All people,8983
171,2001,E02002485,2001 super output areas - middle layer,305,People with limiting long-term illness,2365
172,2001,E02002485,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,1256
173,2001,E02002485,2001 super output areas - middle layer,305,People whose health was good,5523
174,2001,E02002485,2001 super output areas - middle layer,305,People whose health was fairly good,2204
175,2001,E02002485,2001 super output areas - middle layer,305,People whose health was not good,1256
176,2001,E02002485,2001 super output areas - middle layer,305,All people who provide unpaid care,960
177,2001,E02002485,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,495
178,2001,E02002485,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,179
179,2001,E02002485,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,286
180,2001,E02002486,2001 super output areas - middle layer,305,All people,5711
181,2001,E02002486,2001 super output areas - middle layer,305,People with limiting long-term illness,925
182,2001,E02002486,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,435
183,2001,E02002486,2001 super output areas - middle layer,305,People whose health was good,4224
184,2001,E02002486,2001 super output areas - middle layer,305,People whose health was fairly good,1066
185,2001,E02002486,2001 super output areas - middle layer,305,People whose health was not good,421
186,2001,E02002486,2001 super output areas - middle layer,305,All people who provide unpaid care,719
187,2001,E02002486,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,529
188,2001,E02002486,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,65
189,2001,E02002486,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,125
190,2001,E02002487,2001 super output areas - middle layer,305,All people,5453
191,2001,E02002487,2001 super output areas - middle layer,305,People with limiting long-term illness,1223
192,2001,E02002487,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,708
193,2001,E02002487,2001 super output areas - middle layer,305,People whose health was good,3443
194,2001,E02002487,2001 super output areas - middle layer,305,People whose health was fairly good,1311
195,2001,E02002487,2001 super output areas - middle layer,305,People whose health was not good,699
196,2001,E02002487,2001 super output areas - middle layer,305,All people who provide unpaid care,489
197,2001,E02002487,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,290
198,2001,E02002487,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,71
199,2001,E02002487,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,128
200,2001,E02002488,2001 super output areas - middle layer,305,All people,5779
201,2001,E02002488,2001 super output areas - middle layer,305,People with limiting long-term illness,1143
202,2001,E02002488,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,489
203,2001,E02002488,2001 super output areas - middle layer,305,People whose health was good,4057
204,2001,E02002488,2001 super output areas - middle layer,305,People whose health was fairly good,1210
205,2001,E02002488,2001 super output areas - middle layer,305,People whose health was not good,512
206,2001,E02002488,2001 super output areas - middle layer,305,All people who provide unpaid care,673
207,2001,E02002488,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,473
208,2001,E02002488,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,72
209,2001,E02002488,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,128
210,2001,E02002489,2001 super output areas - middle layer,305,All people,7438
211,2001,E02002489,2001 super output areas - middle layer,305,People with limiting long-term illness,1975
212,2001,E02002489,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,952
213,2001,E02002489,2001 super output areas - middle layer,305,People whose health was good,4673
214,2001,E02002489,2001 super output areas - middle layer,305,People whose health was fairly good,1805
215,2001,E02002489,2001 super output areas - middle layer,305,People whose health was not good,960
216,2001,E02002489,2001 super output areas - middle layer,305,All people who provide unpaid care,792
217,2001,E02002489,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,442
218,2001,E02002489,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,112
219,2001,E02002489,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,238
220,2001,E02002490,2001 super output areas - middle layer,305,All people,6600
221,2001,E02002490,2001 super output areas - middle layer,305,People with limiting long-term illness,1493
222,2001,E02002490,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,829
223,2001,E02002490,2001 super output areas - middle layer,305,People whose health was good,4304
224,2001,E02002490,2001 super output areas - middle layer,305,People whose health was fairly good,1551
225,2001,E02002490,2001 super output areas - middle layer,305,People whose health was not good,745
226,2001,E02002490,2001 super output areas - middle layer,305,All people who provide unpaid care,672
227,2001,E02002490,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,378
228,2001,E02002490,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,97
229,2001,E02002490,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,197
230,2001,E02002491,2001 super output areas - middle layer,305,All people,6475
231,2001,E02002491,2001 super output areas - middle layer,305,People with limiting long-term illness,1858
232,2001,E02002491,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,827
233,2001,E02002491,2001 super output areas - middle layer,305,People whose health was good,3845
234,2001,E02002491,2001 super output areas - middle layer,305,People whose health was fairly good,1655
235,2001,E02002491,2001 super output areas - middle layer,305,People whose health was not good,975
236,2001,E02002491,2001 super output areas - middle layer,305,All people who provide unpaid care,815
237,2001,E02002491,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,444
238,2001,E02002491,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,125
239,2001,E02002491,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,246
240,2001,E02002492,2001 super output areas - middle layer,305,All people,5965
241,2001,E02002492,2001 super output areas - middle layer,305,People with limiting long-term illness,1685
242,2001,E02002492,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,799
243,2001,E02002492,2001 super output areas - middle layer,305,People whose health was good,3578
244,2001,E02002492,2001 super output areas - middle layer,305,People whose health was fairly good,1483
245,2001,E02002492,2001 super output areas - middle layer,305,People whose health was not good,904
246,2001,E02002492,2001 super output areas - middle layer,305,All people who provide unpaid care,615
247,2001,E02002492,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,317
248,2001,E02002492,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,110
249,2001,E02002492,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,188
250,2001,E02002493,2001 super output areas - middle layer,305,All people,6018
251,2001,E02002493,2001 super output areas - middle layer,305,People with limiting long-term illness,1381
252,2001,E02002493,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,595
253,2001,E02002493,2001 super output areas - middle layer,305,People whose health was good,4052
254,2001,E02002493,2001 super output areas - middle layer,305,People whose health was fairly good,1313
255,2001,E02002493,2001 super output areas - middle layer,305,People whose health was not good,653
256,2001,E02002493,2001 super output areas - middle layer,305,All people who provide unpaid care,702
257,2001,E02002493,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,469
258,2001,E02002493,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,74
259,2001,E02002493,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,159
260,2001,E02002494,2001 super output areas - middle layer,305,All people,7904
261,2001,E02002494,2001 super output areas - middle layer,305,People with limiting long-term illness,2074
262,2001,E02002494,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,1145
263,2001,E02002494,2001 super output areas - middle layer,305,People whose health was good,4864
264,2001,E02002494,2001 super output areas - middle layer,305,People whose health was fairly good,1940
265,2001,E02002494,2001 super output areas - middle layer,305,People whose health was not good,1100
266,2001,E02002494,2001 super output areas - middle layer,305,All people who provide unpaid care,836
267,2001,E02002494,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,396
268,2001,E02002494,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,166
269,2001,E02002494,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,274
270,2001,E02002495,2001 super output areas - middle layer,305,All people,5258
271,2001,E02002495,2001 super output areas - middle layer,305,People with limiting long-term illness,1168
272,2001,E02002495,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,529
273,2001,E02002495,2001 super output areas - middle layer,305,People whose health was good,3444
274,2001,E02002495,2001 super output areas - middle layer,305,People whose health was fairly good,1265
275,2001,E02002495,2001 super output areas - middle layer,305,People whose health was not good,549
276,2001,E02002495,2001 super output areas - middle layer,305,All people who provide unpaid care,688
277,2001,E02002495,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,445
278,2001,E02002495,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,96
279,2001,E02002495,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,147
280,2001,E02002496,2001 super output areas - middle layer,305,All people,9726
281,2001,E02002496,2001 super output areas - middle layer,305,People with limiting long-term illness,2164
282,2001,E02002496,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,1290
283,2001,E02002496,2001 super output areas - middle layer,305,People whose health was good,5950
284,2001,E02002496,2001 super output areas - middle layer,305,People whose health was fairly good,2504
285,2001,E02002496,2001 super output areas - middle layer,305,People whose health was not good,1272
286,2001,E02002496,2001 super output areas - middle layer,305,All people who provide unpaid care,854
287,2001,E02002496,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,415
288,2001,E02002496,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,160
289,2001,E02002496,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,279
290,2001,E02002497,2001 super output areas - middle layer,305,All people,6533
291,2001,E02002497,2001 super output areas - middle layer,305,People with limiting long-term illness,1658
292,2001,E02002497,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,905
293,2001,E02002497,2001 super output areas - middle layer,305,People whose health was good,4101
294,2001,E02002497,2001 super output areas - middle layer,305,People whose health was fairly good,1472
295,2001,E02002497,2001 super output areas - middle layer,305,People whose health was not good,960
296,2001,E02002497,2001 super output areas - middle layer,305,All people who provide unpaid care,638
297,2001,E02002497,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,297
298,2001,E02002497,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,112
299,2001,E02002497,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,229
300,2001,E02002498,2001 super output areas - middle layer,305,All people,8768
301,2001,E02002498,2001 super output areas - middle layer,305,People with limiting long-term illness,1808
302,2001,E02002498,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,1010
303,2001,E02002498,2001 super output areas - middle layer,305,People whose health was good,5585
304,2001,E02002498,2001 super output areas - middle layer,305,People whose health was fairly good,2243
305,2001,E02002498,2001 super output areas - middle layer,305,People whose health was not good,940
306,2001,E02002498,2001 super output areas - middle layer,305,All people who provide unpaid care,687
307,2001,E02002498,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,367
308,2001,E02002498,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,118
309,2001,E02002498,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,202
310,2001,E02002499,2001 super output areas - middle layer,305,All people,7428
311,2001,E02002499,2001 super output areas - middle layer,305,People with limiting long-term illness,2024
312,2001,E02002499,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,884
313,2001,E02002499,2001 super output areas - middle layer,305,People whose health was good,4427
314,2001,E02002499,2001 super output areas - middle layer,305,People whose health was fairly good,1871
315,2001,E02002499,2001 super output areas - middle layer,305,People whose health was not good,1130
316,2001,E02002499,2001 super output areas - middle layer,305,All people who provide unpaid care,784
317,2001,E02002499,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,345
318,2001,E02002499,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,131
319,2001,E02002499,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,308
320,2001,E02002500,2001 super output areas - middle layer,305,All people,5549
321,2001,E02002500,2001 super output areas - middle layer,305,People with limiting long-term illness,1256
322,2001,E02002500,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,564
323,2001,E02002500,2001 super output areas - middle layer,305,People whose health was good,3652
324,2001,E02002500,2001 super output areas - middle layer,305,People whose health was fairly good,1230
325,2001,E02002500,2001 super output areas - middle layer,305,People whose health was not good,667
326,2001,E02002500,2001 super output areas - middle layer,305,All people who provide unpaid care,522
327,2001,E02002500,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,317
328,2001,E02002500,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,60
329,2001,E02002500,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,145
330,2001,E02002501,2001 super output areas - middle layer,305,All people,5706
331,2001,E02002501,2001 super output areas - middle layer,305,People with limiting long-term illness,1480
332,2001,E02002501,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,712
333,2001,E02002501,2001 super output areas - middle layer,305,People whose health was good,3557
334,2001,E02002501,2001 super output areas - middle layer,305,People whose health was fairly good,1346
335,2001,E02002501,2001 super output areas - middle layer,305,People whose health was not good,803
336,2001,E02002501,2001 super output areas - middle layer,305,All people who provide unpaid care,590
337,2001,E02002501,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,288
338,2001,E02002501,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,94
339,2001,E02002501,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,208
340,2001,E02002502,2001 super output areas - middle layer,305,All people,9596
341,2001,E02002502,2001 super output areas - middle layer,305,People with limiting long-term illness,2738
342,2001,E02002502,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,1417
343,2001,E02002502,2001 super output areas - middle layer,305,People whose health was good,5498
344,2001,E02002502,2001 super output areas - middle layer,305,People whose health was fairly good,2540
345,2001,E02002502,2001 super output areas - middle layer,305,People whose health was not good,1558
346,2001,E02002502,2001 super output areas - middle layer,305,All people who provide unpaid care,1071
