,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_NSSEC_NAME,OBS_VALUE
29,2001,E02005944,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,317
30,2001,E02005944,2001 super output areas - middle layer,305,Semi-routine occupations,600
31,2001,E02005944,2001 super output areas - middle layer,305,Routine occupations,549
32,2001,E02005944,2001 super output areas - middle layer,305,Never worked,123
33,2001,E02005944,2001 super output areas - middle layer,305,Long-term unemployed,40
34,2001,E02005944,2001 super output areas - middle layer,305,Full-time students,313
35,2001,E02005944,2001 super output areas - middle layer,305,Not classifiable for other reasons,636
36,2001,E02005945,2001 super output areas - middle layer,305,All categories: NS-SeC,6893
37,2001,E02005945,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,234
38,2001,E02005945,2001 super output areas - middle layer,305,Higher professional occupations,969
39,2001,E02005945,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1461
40,2001,E02005945,2001 super output areas - middle layer,305,Intermediate occupations,436
41,2001,E02005945,2001 super output areas - middle layer,305,Small employers and own account workers,281
42,2001,E02005945,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,222
43,2001,E02005945,2001 super output areas - middle layer,305,Semi-routine occupations,374
44,2001,E02005945,2001 super output areas - middle layer,305,Routine occupations,237
45,2001,E02005945,2001 super output areas - middle layer,305,Never worked,101
46,2001,E02005945,2001 super output areas - middle layer,305,Long-term unemployed,36
47,2001,E02005945,2001 super output areas - middle layer,305,Full-time students,1815
48,2001,E02005945,2001 super output areas - middle layer,305,Not classifiable for other reasons,727
49,2001,E02005946,2001 super output areas - middle layer,305,All categories: NS-SeC,5474
50,2001,E02005946,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,248
51,2001,E02005946,2001 super output areas - middle layer,305,Higher professional occupations,587
52,2001,E02005946,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1262
53,2001,E02005946,2001 super output areas - middle layer,305,Intermediate occupations,502
54,2001,E02005946,2001 super output areas - middle layer,305,Small employers and own account workers,318
55,2001,E02005946,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,342
56,2001,E02005946,2001 super output areas - middle layer,305,Semi-routine occupations,509
57,2001,E02005946,2001 super output areas - middle layer,305,Routine occupations,364
58,2001,E02005946,2001 super output areas - middle layer,305,Never worked,73
59,2001,E02005946,2001 super output areas - middle layer,305,Long-term unemployed,21
60,2001,E02005946,2001 super output areas - middle layer,305,Full-time students,567
61,2001,E02005946,2001 super output areas - middle layer,305,Not classifiable for other reasons,681
62,2001,E02005947,2001 super output areas - middle layer,305,All categories: NS-SeC,11905
63,2001,E02005947,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,107
64,2001,E02005947,2001 super output areas - middle layer,305,Higher professional occupations,959
65,2001,E02005947,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",924
66,2001,E02005947,2001 super output areas - middle layer,305,Intermediate occupations,182
67,2001,E02005947,2001 super output areas - middle layer,305,Small employers and own account workers,142
68,2001,E02005947,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,167
69,2001,E02005947,2001 super output areas - middle layer,305,Semi-routine occupations,264
70,2001,E02005947,2001 super output areas - middle layer,305,Routine occupations,177
71,2001,E02005947,2001 super output areas - middle layer,305,Never worked,99
72,2001,E02005947,2001 super output areas - middle layer,305,Long-term unemployed,24
73,2001,E02005947,2001 super output areas - middle layer,305,Full-time students,8499
74,2001,E02005947,2001 super output areas - middle layer,305,Not classifiable for other reasons,361
75,2001,E02005948,2001 super output areas - middle layer,305,All categories: NS-SeC,4869
76,2001,E02005948,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,216
77,2001,E02005948,2001 super output areas - middle layer,305,Higher professional occupations,809
78,2001,E02005948,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1017
79,2001,E02005948,2001 super output areas - middle layer,305,Intermediate occupations,315
80,2001,E02005948,2001 super output areas - middle layer,305,Small employers and own account workers,189
81,2001,E02005948,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,172
82,2001,E02005948,2001 super output areas - middle layer,305,Semi-routine occupations,282
83,2001,E02005948,2001 super output areas - middle layer,305,Routine occupations,183
84,2001,E02005948,2001 super output areas - middle layer,305,Never worked,82
85,2001,E02005948,2001 super output areas - middle layer,305,Long-term unemployed,37
86,2001,E02005948,2001 super output areas - middle layer,305,Full-time students,1190
87,2001,E02005948,2001 super output areas - middle layer,305,Not classifiable for other reasons,377
88,2001,E02005949,2001 super output areas - middle layer,305,All categories: NS-SeC,4816
89,2001,E02005949,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,92
90,2001,E02005949,2001 super output areas - middle layer,305,Higher professional occupations,313
91,2001,E02005949,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",680
92,2001,E02005949,2001 super output areas - middle layer,305,Intermediate occupations,306
93,2001,E02005949,2001 super output areas - middle layer,305,Small employers and own account workers,152
94,2001,E02005949,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,226
95,2001,E02005949,2001 super output areas - middle layer,305,Semi-routine occupations,469
96,2001,E02005949,2001 super output areas - middle layer,305,Routine occupations,397
97,2001,E02005949,2001 super output areas - middle layer,305,Never worked,127
98,2001,E02005949,2001 super output areas - middle layer,305,Long-term unemployed,34
99,2001,E02005949,2001 super output areas - middle layer,305,Full-time students,1460
100,2001,E02005949,2001 super output areas - middle layer,305,Not classifiable for other reasons,560
101,2001,E02005950,2001 super output areas - middle layer,305,All categories: NS-SeC,9310
102,2001,E02005950,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,226
103,2001,E02005950,2001 super output areas - middle layer,305,Higher professional occupations,956
104,2001,E02005950,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1398
105,2001,E02005950,2001 super output areas - middle layer,305,Intermediate occupations,433
106,2001,E02005950,2001 super output areas - middle layer,305,Small employers and own account workers,309
107,2001,E02005950,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,202
108,2001,E02005950,2001 super output areas - middle layer,305,Semi-routine occupations,467
109,2001,E02005950,2001 super output areas - middle layer,305,Routine occupations,281
110,2001,E02005950,2001 super output areas - middle layer,305,Never worked,254
111,2001,E02005950,2001 super output areas - middle layer,305,Long-term unemployed,63
112,2001,E02005950,2001 super output areas - middle layer,305,Full-time students,4172
113,2001,E02005950,2001 super output areas - middle layer,305,Not classifiable for other reasons,549
114,2001,E02005951,2001 super output areas - middle layer,305,All categories: NS-SeC,4588
115,2001,E02005951,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,169
116,2001,E02005951,2001 super output areas - middle layer,305,Higher professional occupations,696
117,2001,E02005951,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",933
118,2001,E02005951,2001 super output areas - middle layer,305,Intermediate occupations,312
119,2001,E02005951,2001 super output areas - middle layer,305,Small employers and own account workers,209
120,2001,E02005951,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,161
121,2001,E02005951,2001 super output areas - middle layer,305,Semi-routine occupations,333
122,2001,E02005951,2001 super output areas - middle layer,305,Routine occupations,252
123,2001,E02005951,2001 super output areas - middle layer,305,Never worked,98
124,2001,E02005951,2001 super output areas - middle layer,305,Long-term unemployed,44
125,2001,E02005951,2001 super output areas - middle layer,305,Full-time students,947
126,2001,E02005951,2001 super output areas - middle layer,305,Not classifiable for other reasons,434
127,2001,E02005952,2001 super output areas - middle layer,305,All categories: NS-SeC,8769
128,2001,E02005952,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,316
129,2001,E02005952,2001 super output areas - middle layer,305,Higher professional occupations,751
130,2001,E02005952,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1667
131,2001,E02005952,2001 super output areas - middle layer,305,Intermediate occupations,764
132,2001,E02005952,2001 super output areas - middle layer,305,Small employers and own account workers,402
133,2001,E02005952,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,513
134,2001,E02005952,2001 super output areas - middle layer,305,Semi-routine occupations,873
135,2001,E02005952,2001 super output areas - middle layer,305,Routine occupations,605
136,2001,E02005952,2001 super output areas - middle layer,305,Never worked,243
137,2001,E02005952,2001 super output areas - middle layer,305,Long-term unemployed,52
138,2001,E02005952,2001 super output areas - middle layer,305,Full-time students,1673
139,2001,E02005952,2001 super output areas - middle layer,305,Not classifiable for other reasons,910
140,2001,E02005953,2001 super output areas - middle layer,305,All categories: NS-SeC,4102
141,2001,E02005953,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,121
142,2001,E02005953,2001 super output areas - middle layer,305,Higher professional occupations,516
143,2001,E02005953,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",883
144,2001,E02005953,2001 super output areas - middle layer,305,Intermediate occupations,259
145,2001,E02005953,2001 super output areas - middle layer,305,Small employers and own account workers,162
146,2001,E02005953,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,132
147,2001,E02005953,2001 super output areas - middle layer,305,Semi-routine occupations,312
148,2001,E02005953,2001 super output areas - middle layer,305,Routine occupations,250
149,2001,E02005953,2001 super output areas - middle layer,305,Never worked,154
150,2001,E02005953,2001 super output areas - middle layer,305,Long-term unemployed,29
151,2001,E02005953,2001 super output areas - middle layer,305,Full-time students,910
152,2001,E02005953,2001 super output areas - middle layer,305,Not classifiable for other reasons,374
153,2001,E02005954,2001 super output areas - middle layer,305,All categories: NS-SeC,6057
154,2001,E02005954,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,187
155,2001,E02005954,2001 super output areas - middle layer,305,Higher professional occupations,528
156,2001,E02005954,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1218
157,2001,E02005954,2001 super output areas - middle layer,305,Intermediate occupations,528
158,2001,E02005954,2001 super output areas - middle layer,305,Small employers and own account workers,338
159,2001,E02005954,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,419
160,2001,E02005954,2001 super output areas - middle layer,305,Semi-routine occupations,687
161,2001,E02005954,2001 super output areas - middle layer,305,Routine occupations,584
162,2001,E02005954,2001 super output areas - middle layer,305,Never worked,130
163,2001,E02005954,2001 super output areas - middle layer,305,Long-term unemployed,39
164,2001,E02005954,2001 super output areas - middle layer,305,Full-time students,480
165,2001,E02005954,2001 super output areas - middle layer,305,Not classifiable for other reasons,919
166,2001,E02005955,2001 super output areas - middle layer,305,All categories: NS-SeC,6273
167,2001,E02005955,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,160
168,2001,E02005955,2001 super output areas - middle layer,305,Higher professional occupations,318
169,2001,E02005955,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",996
170,2001,E02005955,2001 super output areas - middle layer,305,Intermediate occupations,539
171,2001,E02005955,2001 super output areas - middle layer,305,Small employers and own account workers,321
172,2001,E02005955,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,527
173,2001,E02005955,2001 super output areas - middle layer,305,Semi-routine occupations,923
174,2001,E02005955,2001 super output areas - middle layer,305,Routine occupations,823
175,2001,E02005955,2001 super output areas - middle layer,305,Never worked,196
176,2001,E02005955,2001 super output areas - middle layer,305,Long-term unemployed,44
177,2001,E02005955,2001 super output areas - middle layer,305,Full-time students,405
178,2001,E02005955,2001 super output areas - middle layer,305,Not classifiable for other reasons,1021
179,2001,E02005956,2001 super output areas - middle layer,305,All categories: NS-SeC,4178
180,2001,E02005956,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,61
181,2001,E02005956,2001 super output areas - middle layer,305,Higher professional occupations,82
182,2001,E02005956,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",534
183,2001,E02005956,2001 super output areas - middle layer,305,Intermediate occupations,310
184,2001,E02005956,2001 super output areas - middle layer,305,Small employers and own account workers,187
185,2001,E02005956,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,415
186,2001,E02005956,2001 super output areas - middle layer,305,Semi-routine occupations,766
187,2001,E02005956,2001 super output areas - middle layer,305,Routine occupations,706
188,2001,E02005956,2001 super output areas - middle layer,305,Never worked,133
189,2001,E02005956,2001 super output areas - middle layer,305,Long-term unemployed,46
190,2001,E02005956,2001 super output areas - middle layer,305,Full-time students,238
191,2001,E02005956,2001 super output areas - middle layer,305,Not classifiable for other reasons,700
192,2001,E02005957,2001 super output areas - middle layer,305,All categories: NS-SeC,4248
193,2001,E02005957,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,140
194,2001,E02005957,2001 super output areas - middle layer,305,Higher professional occupations,165
195,2001,E02005957,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",735
196,2001,E02005957,2001 super output areas - middle layer,305,Intermediate occupations,365
197,2001,E02005957,2001 super output areas - middle layer,305,Small employers and own account workers,160
198,2001,E02005957,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,363
199,2001,E02005957,2001 super output areas - middle layer,305,Semi-routine occupations,778
200,2001,E02005957,2001 super output areas - middle layer,305,Routine occupations,590
201,2001,E02005957,2001 super output areas - middle layer,305,Never worked,148
202,2001,E02005957,2001 super output areas - middle layer,305,Long-term unemployed,48
203,2001,E02005957,2001 super output areas - middle layer,305,Full-time students,231
204,2001,E02005957,2001 super output areas - middle layer,305,Not classifiable for other reasons,525
205,2001,E02005958,2001 super output areas - middle layer,305,All categories: NS-SeC,4132
206,2001,E02005958,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,271
207,2001,E02005958,2001 super output areas - middle layer,305,Higher professional occupations,273
208,2001,E02005958,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1077
209,2001,E02005958,2001 super output areas - middle layer,305,Intermediate occupations,463
210,2001,E02005958,2001 super output areas - middle layer,305,Small employers and own account workers,344
211,2001,E02005958,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,290
212,2001,E02005958,2001 super output areas - middle layer,305,Semi-routine occupations,409
213,2001,E02005958,2001 super output areas - middle layer,305,Routine occupations,311
214,2001,E02005958,2001 super output areas - middle layer,305,Never worked,34
215,2001,E02005958,2001 super output areas - middle layer,305,Long-term unemployed,13
216,2001,E02005958,2001 super output areas - middle layer,305,Full-time students,240
217,2001,E02005958,2001 super output areas - middle layer,305,Not classifiable for other reasons,407
218,2001,E02005959,2001 super output areas - middle layer,305,All categories: NS-SeC,4351
219,2001,E02005959,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,200
220,2001,E02005959,2001 super output areas - middle layer,305,Higher professional occupations,361
221,2001,E02005959,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",846
222,2001,E02005959,2001 super output areas - middle layer,305,Intermediate occupations,353
223,2001,E02005959,2001 super output areas - middle layer,305,Small employers and own account workers,424
224,2001,E02005959,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,246
225,2001,E02005959,2001 super output areas - middle layer,305,Semi-routine occupations,401
226,2001,E02005959,2001 super output areas - middle layer,305,Routine occupations,265
227,2001,E02005959,2001 super output areas - middle layer,305,Never worked,42
228,2001,E02005959,2001 super output areas - middle layer,305,Long-term unemployed,17
229,2001,E02005959,2001 super output areas - middle layer,305,Full-time students,561
230,2001,E02005959,2001 super output areas - middle layer,305,Not classifiable for other reasons,635
231,2001,E02005960,2001 super output areas - middle layer,305,All categories: NS-SeC,3726
232,2001,E02005960,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,281
233,2001,E02005960,2001 super output areas - middle layer,305,Higher professional occupations,252
234,2001,E02005960,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",899
235,2001,E02005960,2001 super output areas - middle layer,305,Intermediate occupations,336
236,2001,E02005960,2001 super output areas - middle layer,305,Small employers and own account workers,314
237,2001,E02005960,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,202
238,2001,E02005960,2001 super output areas - middle layer,305,Semi-routine occupations,362
239,2001,E02005960,2001 super output areas - middle layer,305,Routine occupations,276
240,2001,E02005960,2001 super output areas - middle layer,305,Never worked,28
241,2001,E02005960,2001 super output areas - middle layer,305,Long-term unemployed,12
242,2001,E02005960,2001 super output areas - middle layer,305,Full-time students,179
243,2001,E02005960,2001 super output areas - middle layer,305,Not classifiable for other reasons,585
244,2001,E02005961,2001 super output areas - middle layer,305,All categories: NS-SeC,4837
245,2001,E02005961,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,300
246,2001,E02005961,2001 super output areas - middle layer,305,Higher professional occupations,427
247,2001,E02005961,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1089
248,2001,E02005961,2001 super output areas - middle layer,305,Intermediate occupations,432
249,2001,E02005961,2001 super output areas - middle layer,305,Small employers and own account workers,468
250,2001,E02005961,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,292
251,2001,E02005961,2001 super output areas - middle layer,305,Semi-routine occupations,423
252,2001,E02005961,2001 super output areas - middle layer,305,Routine occupations,348
253,2001,E02005961,2001 super output areas - middle layer,305,Never worked,39
254,2001,E02005961,2001 super output areas - middle layer,305,Long-term unemployed,18
255,2001,E02005961,2001 super output areas - middle layer,305,Full-time students,273
256,2001,E02005961,2001 super output areas - middle layer,305,Not classifiable for other reasons,728
257,2001,E02005962,2001 super output areas - middle layer,305,All categories: NS-SeC,6055
258,2001,E02005962,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,448
259,2001,E02005962,2001 super output areas - middle layer,305,Higher professional occupations,392
260,2001,E02005962,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1462
261,2001,E02005962,2001 super output areas - middle layer,305,Intermediate occupations,628
262,2001,E02005962,2001 super output areas - middle layer,305,Small employers and own account workers,675
263,2001,E02005962,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,359
264,2001,E02005962,2001 super output areas - middle layer,305,Semi-routine occupations,542
265,2001,E02005962,2001 super output areas - middle layer,305,Routine occupations,392
266,2001,E02005962,2001 super output areas - middle layer,305,Never worked,31
267,2001,E02005962,2001 super output areas - middle layer,305,Long-term unemployed,14
268,2001,E02005962,2001 super output areas - middle layer,305,Full-time students,252
269,2001,E02005962,2001 super output areas - middle layer,305,Not classifiable for other reasons,860
270,2001,E02005963,2001 super output areas - middle layer,305,All categories: NS-SeC,5905
271,2001,E02005963,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,269
272,2001,E02005963,2001 super output areas - middle layer,305,Higher professional occupations,455
273,2001,E02005963,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1192
274,2001,E02005963,2001 super output areas - middle layer,305,Intermediate occupations,469
275,2001,E02005963,2001 super output areas - middle layer,305,Small employers and own account workers,489
276,2001,E02005963,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,441
277,2001,E02005963,2001 super output areas - middle layer,305,Semi-routine occupations,642
278,2001,E02005963,2001 super output areas - middle layer,305,Routine occupations,645
279,2001,E02005963,2001 super output areas - middle layer,305,Never worked,109
280,2001,E02005963,2001 super output areas - middle layer,305,Long-term unemployed,31
281,2001,E02005963,2001 super output areas - middle layer,305,Full-time students,278
282,2001,E02005963,2001 super output areas - middle layer,305,Not classifiable for other reasons,885
283,2001,E02005964,2001 super output areas - middle layer,305,All categories: NS-SeC,5194
284,2001,E02005964,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,386
285,2001,E02005964,2001 super output areas - middle layer,305,Higher professional occupations,427
286,2001,E02005964,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1245
287,2001,E02005964,2001 super output areas - middle layer,305,Intermediate occupations,459
288,2001,E02005964,2001 super output areas - middle layer,305,Small employers and own account workers,491
289,2001,E02005964,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,333
290,2001,E02005964,2001 super output areas - middle layer,305,Semi-routine occupations,451
291,2001,E02005964,2001 super output areas - middle layer,305,Routine occupations,383
292,2001,E02005964,2001 super output areas - middle layer,305,Never worked,44
293,2001,E02005964,2001 super output areas - middle layer,305,Long-term unemployed,11
294,2001,E02005964,2001 super output areas - middle layer,305,Full-time students,207
295,2001,E02005964,2001 super output areas - middle layer,305,Not classifiable for other reasons,757
296,2001,E02005965,2001 super output areas - middle layer,305,All categories: NS-SeC,3723
297,2001,E02005965,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,319
298,2001,E02005965,2001 super output areas - middle layer,305,Higher professional occupations,333
299,2001,E02005965,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",897
300,2001,E02005965,2001 super output areas - middle layer,305,Intermediate occupations,264
301,2001,E02005965,2001 super output areas - middle layer,305,Small employers and own account workers,433
302,2001,E02005965,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,188
303,2001,E02005965,2001 super output areas - middle layer,305,Semi-routine occupations,279
304,2001,E02005965,2001 super output areas - middle layer,305,Routine occupations,223
305,2001,E02005965,2001 super output areas - middle layer,305,Never worked,46
306,2001,E02005965,2001 super output areas - middle layer,305,Long-term unemployed,14
307,2001,E02005965,2001 super output areas - middle layer,305,Full-time students,127
308,2001,E02005965,2001 super output areas - middle layer,305,Not classifiable for other reasons,600
309,2001,E02005966,2001 super output areas - middle layer,305,All categories: NS-SeC,5365
310,2001,E02005966,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,414
311,2001,E02005966,2001 super output areas - middle layer,305,Higher professional occupations,599
312,2001,E02005966,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1604
313,2001,E02005966,2001 super output areas - middle layer,305,Intermediate occupations,788
314,2001,E02005966,2001 super output areas - middle layer,305,Small employers and own account workers,255
315,2001,E02005966,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,428
316,2001,E02005966,2001 super output areas - middle layer,305,Semi-routine occupations,468
317,2001,E02005966,2001 super output areas - middle layer,305,Routine occupations,403
318,2001,E02005966,2001 super output areas - middle layer,305,Never worked,23
319,2001,E02005966,2001 super output areas - middle layer,305,Long-term unemployed,19
320,2001,E02005966,2001 super output areas - middle layer,305,Full-time students,146
321,2001,E02005966,2001 super output areas - middle layer,305,Not classifiable for other reasons,218
322,2001,E02005967,2001 super output areas - middle layer,305,All categories: NS-SeC,3846
323,2001,E02005967,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,151
324,2001,E02005967,2001 super output areas - middle layer,305,Higher professional occupations,218
325,2001,E02005967,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",724
326,2001,E02005967,2001 super output areas - middle layer,305,Intermediate occupations,464
327,2001,E02005967,2001 super output areas - middle layer,305,Small employers and own account workers,241
328,2001,E02005967,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,324
329,2001,E02005967,2001 super output areas - middle layer,305,Semi-routine occupations,460
330,2001,E02005967,2001 super output areas - middle layer,305,Routine occupations,491
331,2001,E02005967,2001 super output areas - middle layer,305,Never worked,35
332,2001,E02005967,2001 super output areas - middle layer,305,Long-term unemployed,19
333,2001,E02005967,2001 super output areas - middle layer,305,Full-time students,176
334,2001,E02005967,2001 super output areas - middle layer,305,Not classifiable for other reasons,543
335,2001,E02005968,2001 super output areas - middle layer,305,All categories: NS-SeC,5231
336,2001,E02005968,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,436
337,2001,E02005968,2001 super output areas - middle layer,305,Higher professional occupations,354
338,2001,E02005968,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1428
339,2001,E02005968,2001 super output areas - middle layer,305,Intermediate occupations,655
340,2001,E02005968,2001 super output areas - middle layer,305,Small employers and own account workers,401
341,2001,E02005968,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,304
342,2001,E02005968,2001 super output areas - middle layer,305,Semi-routine occupations,424
343,2001,E02005968,2001 super output areas - middle layer,305,Routine occupations,287
344,2001,E02005968,2001 super output areas - middle layer,305,Never worked,86
345,2001,E02005968,2001 super output areas - middle layer,305,Long-term unemployed,14
346,2001,E02005968,2001 super output areas - middle layer,305,Full-time students,267
347,2001,E02005968,2001 super output areas - middle layer,305,Not classifiable for other reasons,575
348,2001,E02005969,2001 super output areas - middle layer,305,All categories: NS-SeC,5721
349,2001,E02005969,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,332
350,2001,E02005969,2001 super output areas - middle layer,305,Higher professional occupations,511
351,2001,E02005969,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",1360
352,2001,E02005969,2001 super output areas - middle layer,305,Intermediate occupations,560
353,2001,E02005969,2001 super output areas - middle layer,305,Small employers and own account workers,423
354,2001,E02005969,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,370
355,2001,E02005969,2001 super output areas - middle layer,305,Semi-routine occupations,538
356,2001,E02005969,2001 super output areas - middle layer,305,Routine occupations,456
357,2001,E02005969,2001 super output areas - middle layer,305,Never worked,67
358,2001,E02005969,2001 super output areas - middle layer,305,Long-term unemployed,31
359,2001,E02005969,2001 super output areas - middle layer,305,Full-time students,234
360,2001,E02005969,2001 super output areas - middle layer,305,Not classifiable for other reasons,839
361,2001,E02005970,2001 super output areas - middle layer,305,All categories: NS-SeC,3933
362,2001,E02005970,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,150
363,2001,E02005970,2001 super output areas - middle layer,305,Higher professional occupations,304
364,2001,E02005970,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",822
365,2001,E02005970,2001 super output areas - middle layer,305,Intermediate occupations,444
