,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_NSSEC_NAME,OBS_VALUE
38,2001,E02002451,2001 super output areas - middle layer,305,All categories: NS-SeC,2838
39,2001,E02002451,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,53
40,2001,E02002451,2001 super output areas - middle layer,305,Higher professional occupations,69
41,2001,E02002451,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",612
42,2001,E02002451,2001 super output areas - middle layer,305,Intermediate occupations,500
43,2001,E02002451,2001 super output areas - middle layer,305,Small employers and own account workers,98
44,2001,E02002451,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,107
45,2001,E02002451,2001 super output areas - middle layer,305,Semi-routine occupations,416
46,2001,E02002451,2001 super output areas - middle layer,305,Routine occupations,177
47,2001,E02002451,2001 super output areas - middle layer,305,Never worked,61
48,2001,E02002451,2001 super output areas - middle layer,305,Long-term unemployed,17
49,2001,E02002451,2001 super output areas - middle layer,305,Full-time students,149
50,2001,E02002451,2001 super output areas - middle layer,305,Not classifiable for other reasons,579
51,2001,E02002452,2001 super output areas - middle layer,305,All categories: NS-SeC,2651
52,2001,E02002452,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,35
53,2001,E02002452,2001 super output areas - middle layer,305,Higher professional occupations,28
54,2001,E02002452,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",363
55,2001,E02002452,2001 super output areas - middle layer,305,Intermediate occupations,315
56,2001,E02002452,2001 super output areas - middle layer,305,Small employers and own account workers,66
57,2001,E02002452,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,121
58,2001,E02002452,2001 super output areas - middle layer,305,Semi-routine occupations,458
59,2001,E02002452,2001 super output areas - middle layer,305,Routine occupations,336
60,2001,E02002452,2001 super output areas - middle layer,305,Never worked,108
61,2001,E02002452,2001 super output areas - middle layer,305,Long-term unemployed,23
62,2001,E02002452,2001 super output areas - middle layer,305,Full-time students,93
63,2001,E02002452,2001 super output areas - middle layer,305,Not classifiable for other reasons,705
64,2001,E02002453,2001 super output areas - middle layer,305,All categories: NS-SeC,3200
65,2001,E02002453,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,29
66,2001,E02002453,2001 super output areas - middle layer,305,Higher professional occupations,28
67,2001,E02002453,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",381
68,2001,E02002453,2001 super output areas - middle layer,305,Intermediate occupations,385
69,2001,E02002453,2001 super output areas - middle layer,305,Small employers and own account workers,96
70,2001,E02002453,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,156
71,2001,E02002453,2001 super output areas - middle layer,305,Semi-routine occupations,515
72,2001,E02002453,2001 super output areas - middle layer,305,Routine occupations,519
73,2001,E02002453,2001 super output areas - middle layer,305,Never worked,112
74,2001,E02002453,2001 super output areas - middle layer,305,Long-term unemployed,37
75,2001,E02002453,2001 super output areas - middle layer,305,Full-time students,141
76,2001,E02002453,2001 super output areas - middle layer,305,Not classifiable for other reasons,801
77,2001,E02002454,2001 super output areas - middle layer,305,All categories: NS-SeC,2189
78,2001,E02002454,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,35
79,2001,E02002454,2001 super output areas - middle layer,305,Higher professional occupations,48
80,2001,E02002454,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",316
81,2001,E02002454,2001 super output areas - middle layer,305,Intermediate occupations,220
82,2001,E02002454,2001 super output areas - middle layer,305,Small employers and own account workers,57
83,2001,E02002454,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,55
84,2001,E02002454,2001 super output areas - middle layer,305,Semi-routine occupations,250
85,2001,E02002454,2001 super output areas - middle layer,305,Routine occupations,159
86,2001,E02002454,2001 super output areas - middle layer,305,Never worked,240
87,2001,E02002454,2001 super output areas - middle layer,305,Long-term unemployed,14
88,2001,E02002454,2001 super output areas - middle layer,305,Full-time students,322
89,2001,E02002454,2001 super output areas - middle layer,305,Not classifiable for other reasons,473
90,2001,E02002455,2001 super output areas - middle layer,305,All categories: NS-SeC,2160
91,2001,E02002455,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,15
92,2001,E02002455,2001 super output areas - middle layer,305,Higher professional occupations,18
93,2001,E02002455,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",218
94,2001,E02002455,2001 super output areas - middle layer,305,Intermediate occupations,180
95,2001,E02002455,2001 super output areas - middle layer,305,Small employers and own account workers,47
96,2001,E02002455,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,108
97,2001,E02002455,2001 super output areas - middle layer,305,Semi-routine occupations,465
98,2001,E02002455,2001 super output areas - middle layer,305,Routine occupations,320
99,2001,E02002455,2001 super output areas - middle layer,305,Never worked,98
100,2001,E02002455,2001 super output areas - middle layer,305,Long-term unemployed,22
101,2001,E02002455,2001 super output areas - middle layer,305,Full-time students,85
102,2001,E02002455,2001 super output areas - middle layer,305,Not classifiable for other reasons,584
103,2001,E02002456,2001 super output areas - middle layer,305,All categories: NS-SeC,2190
104,2001,E02002456,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,38
105,2001,E02002456,2001 super output areas - middle layer,305,Higher professional occupations,49
106,2001,E02002456,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",402
107,2001,E02002456,2001 super output areas - middle layer,305,Intermediate occupations,306
108,2001,E02002456,2001 super output areas - middle layer,305,Small employers and own account workers,53
109,2001,E02002456,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,94
110,2001,E02002456,2001 super output areas - middle layer,305,Semi-routine occupations,328
111,2001,E02002456,2001 super output areas - middle layer,305,Routine occupations,202
112,2001,E02002456,2001 super output areas - middle layer,305,Never worked,127
113,2001,E02002456,2001 super output areas - middle layer,305,Long-term unemployed,15
114,2001,E02002456,2001 super output areas - middle layer,305,Full-time students,168
115,2001,E02002456,2001 super output areas - middle layer,305,Not classifiable for other reasons,408
116,2001,E02002457,2001 super output areas - middle layer,305,All categories: NS-SeC,2705
117,2001,E02002457,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,36
118,2001,E02002457,2001 super output areas - middle layer,305,Higher professional occupations,49
119,2001,E02002457,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",347
120,2001,E02002457,2001 super output areas - middle layer,305,Intermediate occupations,328
121,2001,E02002457,2001 super output areas - middle layer,305,Small employers and own account workers,49
122,2001,E02002457,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,127
123,2001,E02002457,2001 super output areas - middle layer,305,Semi-routine occupations,458
124,2001,E02002457,2001 super output areas - middle layer,305,Routine occupations,329
125,2001,E02002457,2001 super output areas - middle layer,305,Never worked,154
126,2001,E02002457,2001 super output areas - middle layer,305,Long-term unemployed,23
127,2001,E02002457,2001 super output areas - middle layer,305,Full-time students,137
128,2001,E02002457,2001 super output areas - middle layer,305,Not classifiable for other reasons,668
129,2001,E02002458,2001 super output areas - middle layer,305,All categories: NS-SeC,3191
130,2001,E02002458,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,46
131,2001,E02002458,2001 super output areas - middle layer,305,Higher professional occupations,56
132,2001,E02002458,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",614
133,2001,E02002458,2001 super output areas - middle layer,305,Intermediate occupations,574
134,2001,E02002458,2001 super output areas - middle layer,305,Small employers and own account workers,110
135,2001,E02002458,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,144
136,2001,E02002458,2001 super output areas - middle layer,305,Semi-routine occupations,534
137,2001,E02002458,2001 super output areas - middle layer,305,Routine occupations,340
138,2001,E02002458,2001 super output areas - middle layer,305,Never worked,39
139,2001,E02002458,2001 super output areas - middle layer,305,Long-term unemployed,20
140,2001,E02002458,2001 super output areas - middle layer,305,Full-time students,125
141,2001,E02002458,2001 super output areas - middle layer,305,Not classifiable for other reasons,589
142,2001,E02002459,2001 super output areas - middle layer,305,All categories: NS-SeC,3172
143,2001,E02002459,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,44
144,2001,E02002459,2001 super output areas - middle layer,305,Higher professional occupations,43
145,2001,E02002459,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",478
146,2001,E02002459,2001 super output areas - middle layer,305,Intermediate occupations,448
147,2001,E02002459,2001 super output areas - middle layer,305,Small employers and own account workers,74
148,2001,E02002459,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,137
149,2001,E02002459,2001 super output areas - middle layer,305,Semi-routine occupations,606
150,2001,E02002459,2001 super output areas - middle layer,305,Routine occupations,416
151,2001,E02002459,2001 super output areas - middle layer,305,Never worked,85
152,2001,E02002459,2001 super output areas - middle layer,305,Long-term unemployed,29
153,2001,E02002459,2001 super output areas - middle layer,305,Full-time students,150
154,2001,E02002459,2001 super output areas - middle layer,305,Not classifiable for other reasons,662
155,2001,E02002460,2001 super output areas - middle layer,305,All categories: NS-SeC,2804
156,2001,E02002460,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,44
157,2001,E02002460,2001 super output areas - middle layer,305,Higher professional occupations,70
158,2001,E02002460,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",551
159,2001,E02002460,2001 super output areas - middle layer,305,Intermediate occupations,428
160,2001,E02002460,2001 super output areas - middle layer,305,Small employers and own account workers,103
161,2001,E02002460,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,76
162,2001,E02002460,2001 super output areas - middle layer,305,Semi-routine occupations,409
163,2001,E02002460,2001 super output areas - middle layer,305,Routine occupations,170
164,2001,E02002460,2001 super output areas - middle layer,305,Never worked,39
165,2001,E02002460,2001 super output areas - middle layer,305,Long-term unemployed,11
166,2001,E02002460,2001 super output areas - middle layer,305,Full-time students,150
167,2001,E02002460,2001 super output areas - middle layer,305,Not classifiable for other reasons,753
168,2001,E02002461,2001 super output areas - middle layer,305,All categories: NS-SeC,3224
169,2001,E02002461,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,36
170,2001,E02002461,2001 super output areas - middle layer,305,Higher professional occupations,38
171,2001,E02002461,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",438
172,2001,E02002461,2001 super output areas - middle layer,305,Intermediate occupations,399
173,2001,E02002461,2001 super output areas - middle layer,305,Small employers and own account workers,93
174,2001,E02002461,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,160
175,2001,E02002461,2001 super output areas - middle layer,305,Semi-routine occupations,551
176,2001,E02002461,2001 super output areas - middle layer,305,Routine occupations,444
177,2001,E02002461,2001 super output areas - middle layer,305,Never worked,99
178,2001,E02002461,2001 super output areas - middle layer,305,Long-term unemployed,25
179,2001,E02002461,2001 super output areas - middle layer,305,Full-time students,135
180,2001,E02002461,2001 super output areas - middle layer,305,Not classifiable for other reasons,806
181,2001,E02002462,2001 super output areas - middle layer,305,All categories: NS-SeC,2718
182,2001,E02002462,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,42
183,2001,E02002462,2001 super output areas - middle layer,305,Higher professional occupations,42
184,2001,E02002462,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",493
185,2001,E02002462,2001 super output areas - middle layer,305,Intermediate occupations,466
186,2001,E02002462,2001 super output areas - middle layer,305,Small employers and own account workers,100
187,2001,E02002462,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,116
188,2001,E02002462,2001 super output areas - middle layer,305,Semi-routine occupations,430
189,2001,E02002462,2001 super output areas - middle layer,305,Routine occupations,259
190,2001,E02002462,2001 super output areas - middle layer,305,Never worked,42
191,2001,E02002462,2001 super output areas - middle layer,305,Long-term unemployed,23
192,2001,E02002462,2001 super output areas - middle layer,305,Full-time students,145
193,2001,E02002462,2001 super output areas - middle layer,305,Not classifiable for other reasons,560
194,2001,E02002463,2001 super output areas - middle layer,305,All categories: NS-SeC,3170
195,2001,E02002463,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,28
196,2001,E02002463,2001 super output areas - middle layer,305,Higher professional occupations,17
197,2001,E02002463,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",278
198,2001,E02002463,2001 super output areas - middle layer,305,Intermediate occupations,324
199,2001,E02002463,2001 super output areas - middle layer,305,Small employers and own account workers,70
200,2001,E02002463,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,155
201,2001,E02002463,2001 super output areas - middle layer,305,Semi-routine occupations,601
202,2001,E02002463,2001 super output areas - middle layer,305,Routine occupations,486
203,2001,E02002463,2001 super output areas - middle layer,305,Never worked,179
204,2001,E02002463,2001 super output areas - middle layer,305,Long-term unemployed,50
205,2001,E02002463,2001 super output areas - middle layer,305,Full-time students,132
206,2001,E02002463,2001 super output areas - middle layer,305,Not classifiable for other reasons,850
207,2001,E02002464,2001 super output areas - middle layer,305,All categories: NS-SeC,2997
208,2001,E02002464,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,24
209,2001,E02002464,2001 super output areas - middle layer,305,Higher professional occupations,17
210,2001,E02002464,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",281
211,2001,E02002464,2001 super output areas - middle layer,305,Intermediate occupations,271
212,2001,E02002464,2001 super output areas - middle layer,305,Small employers and own account workers,74
213,2001,E02002464,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,139
214,2001,E02002464,2001 super output areas - middle layer,305,Semi-routine occupations,565
215,2001,E02002464,2001 super output areas - middle layer,305,Routine occupations,453
216,2001,E02002464,2001 super output areas - middle layer,305,Never worked,132
217,2001,E02002464,2001 super output areas - middle layer,305,Long-term unemployed,29
218,2001,E02002464,2001 super output areas - middle layer,305,Full-time students,130
219,2001,E02002464,2001 super output areas - middle layer,305,Not classifiable for other reasons,882
220,2001,E02002465,2001 super output areas - middle layer,305,All categories: NS-SeC,2148
221,2001,E02002465,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,22
222,2001,E02002465,2001 super output areas - middle layer,305,Higher professional occupations,44
223,2001,E02002465,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",370
224,2001,E02002465,2001 super output areas - middle layer,305,Intermediate occupations,310
225,2001,E02002465,2001 super output areas - middle layer,305,Small employers and own account workers,56
226,2001,E02002465,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,77
227,2001,E02002465,2001 super output areas - middle layer,305,Semi-routine occupations,316
228,2001,E02002465,2001 super output areas - middle layer,305,Routine occupations,166
229,2001,E02002465,2001 super output areas - middle layer,305,Never worked,63
230,2001,E02002465,2001 super output areas - middle layer,305,Long-term unemployed,14
231,2001,E02002465,2001 super output areas - middle layer,305,Full-time students,125
232,2001,E02002465,2001 super output areas - middle layer,305,Not classifiable for other reasons,585
233,2001,E02002466,2001 super output areas - middle layer,305,All categories: NS-SeC,3410
234,2001,E02002466,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,55
235,2001,E02002466,2001 super output areas - middle layer,305,Higher professional occupations,58
236,2001,E02002466,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",617
237,2001,E02002466,2001 super output areas - middle layer,305,Intermediate occupations,530
238,2001,E02002466,2001 super output areas - middle layer,305,Small employers and own account workers,113
239,2001,E02002466,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,154
240,2001,E02002466,2001 super output areas - middle layer,305,Semi-routine occupations,570
241,2001,E02002466,2001 super output areas - middle layer,305,Routine occupations,337
242,2001,E02002466,2001 super output areas - middle layer,305,Never worked,58
243,2001,E02002466,2001 super output areas - middle layer,305,Long-term unemployed,31
244,2001,E02002466,2001 super output areas - middle layer,305,Full-time students,163
245,2001,E02002466,2001 super output areas - middle layer,305,Not classifiable for other reasons,724
246,2001,E02002467,2001 super output areas - middle layer,305,All categories: NS-SeC,3012
247,2001,E02002467,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,32
248,2001,E02002467,2001 super output areas - middle layer,305,Higher professional occupations,43
249,2001,E02002467,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",376
250,2001,E02002467,2001 super output areas - middle layer,305,Intermediate occupations,335
251,2001,E02002467,2001 super output areas - middle layer,305,Small employers and own account workers,64
252,2001,E02002467,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,118
253,2001,E02002467,2001 super output areas - middle layer,305,Semi-routine occupations,443
254,2001,E02002467,2001 super output areas - middle layer,305,Routine occupations,324
255,2001,E02002467,2001 super output areas - middle layer,305,Never worked,226
256,2001,E02002467,2001 super output areas - middle layer,305,Long-term unemployed,31
257,2001,E02002467,2001 super output areas - middle layer,305,Full-time students,507
258,2001,E02002467,2001 super output areas - middle layer,305,Not classifiable for other reasons,513
259,2001,E02002468,2001 super output areas - middle layer,305,All categories: NS-SeC,2290
260,2001,E02002468,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,54
261,2001,E02002468,2001 super output areas - middle layer,305,Higher professional occupations,48
262,2001,E02002468,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",525
263,2001,E02002468,2001 super output areas - middle layer,305,Intermediate occupations,387
264,2001,E02002468,2001 super output areas - middle layer,305,Small employers and own account workers,91
265,2001,E02002468,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,82
266,2001,E02002468,2001 super output areas - middle layer,305,Semi-routine occupations,316
267,2001,E02002468,2001 super output areas - middle layer,305,Routine occupations,170
268,2001,E02002468,2001 super output areas - middle layer,305,Never worked,26
269,2001,E02002468,2001 super output areas - middle layer,305,Long-term unemployed,16
270,2001,E02002468,2001 super output areas - middle layer,305,Full-time students,120
271,2001,E02002468,2001 super output areas - middle layer,305,Not classifiable for other reasons,455
272,2001,E02002469,2001 super output areas - middle layer,305,All categories: NS-SeC,2264
273,2001,E02002469,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,33
274,2001,E02002469,2001 super output areas - middle layer,305,Higher professional occupations,42
275,2001,E02002469,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",426
276,2001,E02002469,2001 super output areas - middle layer,305,Intermediate occupations,351
277,2001,E02002469,2001 super output areas - middle layer,305,Small employers and own account workers,73
278,2001,E02002469,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,86
279,2001,E02002469,2001 super output areas - middle layer,305,Semi-routine occupations,382
280,2001,E02002469,2001 super output areas - middle layer,305,Routine occupations,220
281,2001,E02002469,2001 super output areas - middle layer,305,Never worked,35
282,2001,E02002469,2001 super output areas - middle layer,305,Long-term unemployed,11
283,2001,E02002469,2001 super output areas - middle layer,305,Full-time students,104
284,2001,E02002469,2001 super output areas - middle layer,305,Not classifiable for other reasons,501
285,2001,E02002470,2001 super output areas - middle layer,305,All categories: NS-SeC,2430
286,2001,E02002470,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,75
287,2001,E02002470,2001 super output areas - middle layer,305,Higher professional occupations,128
288,2001,E02002470,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",676
289,2001,E02002470,2001 super output areas - middle layer,305,Intermediate occupations,398
290,2001,E02002470,2001 super output areas - middle layer,305,Small employers and own account workers,90
291,2001,E02002470,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,53
292,2001,E02002470,2001 super output areas - middle layer,305,Semi-routine occupations,203
293,2001,E02002470,2001 super output areas - middle layer,305,Routine occupations,40
294,2001,E02002470,2001 super output areas - middle layer,305,Never worked,22
295,2001,E02002470,2001 super output areas - middle layer,305,Long-term unemployed,5
296,2001,E02002470,2001 super output areas - middle layer,305,Full-time students,161
297,2001,E02002470,2001 super output areas - middle layer,305,Not classifiable for other reasons,579
298,2001,E02002471,2001 super output areas - middle layer,305,All categories: NS-SeC,3707
299,2001,E02002471,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,65
300,2001,E02002471,2001 super output areas - middle layer,305,Higher professional occupations,97
301,2001,E02002471,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",858
302,2001,E02002471,2001 super output areas - middle layer,305,Intermediate occupations,518
303,2001,E02002471,2001 super output areas - middle layer,305,Small employers and own account workers,164
304,2001,E02002471,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,113
305,2001,E02002471,2001 super output areas - middle layer,305,Semi-routine occupations,482
306,2001,E02002471,2001 super output areas - middle layer,305,Routine occupations,235
307,2001,E02002471,2001 super output areas - middle layer,305,Never worked,48
308,2001,E02002471,2001 super output areas - middle layer,305,Long-term unemployed,18
309,2001,E02002471,2001 super output areas - middle layer,305,Full-time students,219
310,2001,E02002471,2001 super output areas - middle layer,305,Not classifiable for other reasons,890
311,2001,E02002472,2001 super output areas - middle layer,305,All categories: NS-SeC,2269
312,2001,E02002472,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,53
313,2001,E02002472,2001 super output areas - middle layer,305,Higher professional occupations,50
314,2001,E02002472,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",475
315,2001,E02002472,2001 super output areas - middle layer,305,Intermediate occupations,330
316,2001,E02002472,2001 super output areas - middle layer,305,Small employers and own account workers,101
317,2001,E02002472,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,74
318,2001,E02002472,2001 super output areas - middle layer,305,Semi-routine occupations,320
319,2001,E02002472,2001 super output areas - middle layer,305,Routine occupations,184
320,2001,E02002472,2001 super output areas - middle layer,305,Never worked,65
321,2001,E02002472,2001 super output areas - middle layer,305,Long-term unemployed,10
322,2001,E02002472,2001 super output areas - middle layer,305,Full-time students,130
323,2001,E02002472,2001 super output areas - middle layer,305,Not classifiable for other reasons,477
324,2001,E02002473,2001 super output areas - middle layer,305,All categories: NS-SeC,2357
325,2001,E02002473,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,66
326,2001,E02002473,2001 super output areas - middle layer,305,Higher professional occupations,41
327,2001,E02002473,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",511
328,2001,E02002473,2001 super output areas - middle layer,305,Intermediate occupations,444
329,2001,E02002473,2001 super output areas - middle layer,305,Small employers and own account workers,87
330,2001,E02002473,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,100
331,2001,E02002473,2001 super output areas - middle layer,305,Semi-routine occupations,333
332,2001,E02002473,2001 super output areas - middle layer,305,Routine occupations,182
333,2001,E02002473,2001 super output areas - middle layer,305,Never worked,24
334,2001,E02002473,2001 super output areas - middle layer,305,Long-term unemployed,9
335,2001,E02002473,2001 super output areas - middle layer,305,Full-time students,94
336,2001,E02002473,2001 super output areas - middle layer,305,Not classifiable for other reasons,466
337,2001,E02002474,2001 super output areas - middle layer,305,All categories: NS-SeC,2286
338,2001,E02002474,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,24
339,2001,E02002474,2001 super output areas - middle layer,305,Higher professional occupations,47
340,2001,E02002474,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",321
341,2001,E02002474,2001 super output areas - middle layer,305,Intermediate occupations,236
342,2001,E02002474,2001 super output areas - middle layer,305,Small employers and own account workers,67
343,2001,E02002474,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,85
344,2001,E02002474,2001 super output areas - middle layer,305,Semi-routine occupations,378
345,2001,E02002474,2001 super output areas - middle layer,305,Routine occupations,300
346,2001,E02002474,2001 super output areas - middle layer,305,Never worked,70
347,2001,E02002474,2001 super output areas - middle layer,305,Long-term unemployed,22
348,2001,E02002474,2001 super output areas - middle layer,305,Full-time students,159
349,2001,E02002474,2001 super output areas - middle layer,305,Not classifiable for other reasons,577
350,2001,E02002475,2001 super output areas - middle layer,305,All categories: NS-SeC,2091
351,2001,E02002475,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,71
352,2001,E02002475,2001 super output areas - middle layer,305,Higher professional occupations,81
353,2001,E02002475,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",480
354,2001,E02002475,2001 super output areas - middle layer,305,Intermediate occupations,263
355,2001,E02002475,2001 super output areas - middle layer,305,Small employers and own account workers,86
356,2001,E02002475,2001 super output areas - middle layer,305,Lower supervisory and technical occupations,58
357,2001,E02002475,2001 super output areas - middle layer,305,Semi-routine occupations,221
358,2001,E02002475,2001 super output areas - middle layer,305,Routine occupations,108
359,2001,E02002475,2001 super output areas - middle layer,305,Never worked,18
360,2001,E02002475,2001 super output areas - middle layer,305,Long-term unemployed,8
361,2001,E02002475,2001 super output areas - middle layer,305,Full-time students,208
362,2001,E02002475,2001 super output areas - middle layer,305,Not classifiable for other reasons,489
363,2001,E02002476,2001 super output areas - middle layer,305,All categories: NS-SeC,2130
364,2001,E02002476,2001 super output areas - middle layer,305,Large employers and higher managerial and administrative occupations,10
365,2001,E02002476,2001 super output areas - middle layer,305,Higher professional occupations,13
366,2001,E02002476,2001 super output areas - middle layer,305,"Lower managerial, administrative and professional occupations",148
