,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_ETHPUK11_NAME,OBS_VALUE
46,2001,W02000301,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,7
47,2001,W02000301,2001 super output areas - middle layer,305,Mixed: White and Black African,8
48,2001,W02000301,2001 super output areas - middle layer,305,Mixed: White and Asian,10
49,2001,W02000301,2001 super output areas - middle layer,305,Mixed: Other,6
50,2001,W02000301,2001 super output areas - middle layer,305,Asian/Asian British,12
51,2001,W02000301,2001 super output areas - middle layer,305,Asian/Asian British: Indian,9
52,2001,W02000301,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,0
53,2001,W02000301,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
54,2001,W02000301,2001 super output areas - middle layer,305,Asian/Asian British: Other,3
55,2001,W02000301,2001 super output areas - middle layer,305,Black/Black British,0
56,2001,W02000301,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,0
57,2001,W02000301,2001 super output areas - middle layer,305,Black/Black British: Black African,0
58,2001,W02000301,2001 super output areas - middle layer,305,Black/Black British: Other,0
59,2001,W02000301,2001 super output areas - middle layer,305,Chinese/Other,6
60,2001,W02000301,2001 super output areas - middle layer,305,Chinese/Other: Chinese,3
61,2001,W02000301,2001 super output areas - middle layer,305,Chinese/Other: Other,3
62,2001,W02000302,2001 super output areas - middle layer,305,All categories: Ethnic group,8654
63,2001,W02000302,2001 super output areas - middle layer,305,White,8582
64,2001,W02000302,2001 super output areas - middle layer,305,White: British,8438
65,2001,W02000302,2001 super output areas - middle layer,305,White: Irish,32
66,2001,W02000302,2001 super output areas - middle layer,305,White: Other,112
67,2001,W02000302,2001 super output areas - middle layer,305,Mixed,21
68,2001,W02000302,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,4
69,2001,W02000302,2001 super output areas - middle layer,305,Mixed: White and Black African,0
70,2001,W02000302,2001 super output areas - middle layer,305,Mixed: White and Asian,11
71,2001,W02000302,2001 super output areas - middle layer,305,Mixed: Other,6
72,2001,W02000302,2001 super output areas - middle layer,305,Asian/Asian British,26
73,2001,W02000302,2001 super output areas - middle layer,305,Asian/Asian British: Indian,4
74,2001,W02000302,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,13
75,2001,W02000302,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,5
76,2001,W02000302,2001 super output areas - middle layer,305,Asian/Asian British: Other,4
77,2001,W02000302,2001 super output areas - middle layer,305,Black/Black British,7
78,2001,W02000302,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,4
79,2001,W02000302,2001 super output areas - middle layer,305,Black/Black British: Black African,3
80,2001,W02000302,2001 super output areas - middle layer,305,Black/Black British: Other,0
81,2001,W02000302,2001 super output areas - middle layer,305,Chinese/Other,18
82,2001,W02000302,2001 super output areas - middle layer,305,Chinese/Other: Chinese,14
83,2001,W02000302,2001 super output areas - middle layer,305,Chinese/Other: Other,4
84,2001,W02000303,2001 super output areas - middle layer,305,All categories: Ethnic group,6369
85,2001,W02000303,2001 super output areas - middle layer,305,White,6309
86,2001,W02000303,2001 super output areas - middle layer,305,White: British,6247
87,2001,W02000303,2001 super output areas - middle layer,305,White: Irish,15
88,2001,W02000303,2001 super output areas - middle layer,305,White: Other,47
89,2001,W02000303,2001 super output areas - middle layer,305,Mixed,22
90,2001,W02000303,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,13
91,2001,W02000303,2001 super output areas - middle layer,305,Mixed: White and Black African,3
92,2001,W02000303,2001 super output areas - middle layer,305,Mixed: White and Asian,3
93,2001,W02000303,2001 super output areas - middle layer,305,Mixed: Other,3
94,2001,W02000303,2001 super output areas - middle layer,305,Asian/Asian British,17
95,2001,W02000303,2001 super output areas - middle layer,305,Asian/Asian British: Indian,10
96,2001,W02000303,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,4
97,2001,W02000303,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
98,2001,W02000303,2001 super output areas - middle layer,305,Asian/Asian British: Other,3
99,2001,W02000303,2001 super output areas - middle layer,305,Black/Black British,3
100,2001,W02000303,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,3
101,2001,W02000303,2001 super output areas - middle layer,305,Black/Black British: Black African,0
102,2001,W02000303,2001 super output areas - middle layer,305,Black/Black British: Other,0
103,2001,W02000303,2001 super output areas - middle layer,305,Chinese/Other,18
104,2001,W02000303,2001 super output areas - middle layer,305,Chinese/Other: Chinese,18
105,2001,W02000303,2001 super output areas - middle layer,305,Chinese/Other: Other,0
106,2001,W02000304,2001 super output areas - middle layer,305,All categories: Ethnic group,5214
107,2001,W02000304,2001 super output areas - middle layer,305,White,5172
108,2001,W02000304,2001 super output areas - middle layer,305,White: British,5111
109,2001,W02000304,2001 super output areas - middle layer,305,White: Irish,20
110,2001,W02000304,2001 super output areas - middle layer,305,White: Other,41
111,2001,W02000304,2001 super output areas - middle layer,305,Mixed,21
112,2001,W02000304,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,4
113,2001,W02000304,2001 super output areas - middle layer,305,Mixed: White and Black African,0
114,2001,W02000304,2001 super output areas - middle layer,305,Mixed: White and Asian,3
115,2001,W02000304,2001 super output areas - middle layer,305,Mixed: Other,14
116,2001,W02000304,2001 super output areas - middle layer,305,Asian/Asian British,14
117,2001,W02000304,2001 super output areas - middle layer,305,Asian/Asian British: Indian,3
118,2001,W02000304,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,8
119,2001,W02000304,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
120,2001,W02000304,2001 super output areas - middle layer,305,Asian/Asian British: Other,3
121,2001,W02000304,2001 super output areas - middle layer,305,Black/Black British,7
122,2001,W02000304,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,3
123,2001,W02000304,2001 super output areas - middle layer,305,Black/Black British: Black African,4
124,2001,W02000304,2001 super output areas - middle layer,305,Black/Black British: Other,0
125,2001,W02000304,2001 super output areas - middle layer,305,Chinese/Other,0
126,2001,W02000304,2001 super output areas - middle layer,305,Chinese/Other: Chinese,0
127,2001,W02000304,2001 super output areas - middle layer,305,Chinese/Other: Other,0
128,2001,W02000305,2001 super output areas - middle layer,305,All categories: Ethnic group,6383
129,2001,W02000305,2001 super output areas - middle layer,305,White,6337
130,2001,W02000305,2001 super output areas - middle layer,305,White: British,6270
131,2001,W02000305,2001 super output areas - middle layer,305,White: Irish,17
132,2001,W02000305,2001 super output areas - middle layer,305,White: Other,50
133,2001,W02000305,2001 super output areas - middle layer,305,Mixed,24
134,2001,W02000305,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,8
135,2001,W02000305,2001 super output areas - middle layer,305,Mixed: White and Black African,0
136,2001,W02000305,2001 super output areas - middle layer,305,Mixed: White and Asian,10
137,2001,W02000305,2001 super output areas - middle layer,305,Mixed: Other,6
138,2001,W02000305,2001 super output areas - middle layer,305,Asian/Asian British,3
139,2001,W02000305,2001 super output areas - middle layer,305,Asian/Asian British: Indian,0
140,2001,W02000305,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,0
141,2001,W02000305,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
142,2001,W02000305,2001 super output areas - middle layer,305,Asian/Asian British: Other,3
143,2001,W02000305,2001 super output areas - middle layer,305,Black/Black British,7
144,2001,W02000305,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,3
145,2001,W02000305,2001 super output areas - middle layer,305,Black/Black British: Black African,4
146,2001,W02000305,2001 super output areas - middle layer,305,Black/Black British: Other,0
147,2001,W02000305,2001 super output areas - middle layer,305,Chinese/Other,12
148,2001,W02000305,2001 super output areas - middle layer,305,Chinese/Other: Chinese,0
149,2001,W02000305,2001 super output areas - middle layer,305,Chinese/Other: Other,12
150,2001,W02000306,2001 super output areas - middle layer,305,All categories: Ethnic group,5074
151,2001,W02000306,2001 super output areas - middle layer,305,White,5033
152,2001,W02000306,2001 super output areas - middle layer,305,White: British,4988
153,2001,W02000306,2001 super output areas - middle layer,305,White: Irish,20
154,2001,W02000306,2001 super output areas - middle layer,305,White: Other,25
155,2001,W02000306,2001 super output areas - middle layer,305,Mixed,15
156,2001,W02000306,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,5
157,2001,W02000306,2001 super output areas - middle layer,305,Mixed: White and Black African,3
158,2001,W02000306,2001 super output areas - middle layer,305,Mixed: White and Asian,4
159,2001,W02000306,2001 super output areas - middle layer,305,Mixed: Other,3
160,2001,W02000306,2001 super output areas - middle layer,305,Asian/Asian British,8
161,2001,W02000306,2001 super output areas - middle layer,305,Asian/Asian British: Indian,3
162,2001,W02000306,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,5
163,2001,W02000306,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
164,2001,W02000306,2001 super output areas - middle layer,305,Asian/Asian British: Other,0
165,2001,W02000306,2001 super output areas - middle layer,305,Black/Black British,11
166,2001,W02000306,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,8
167,2001,W02000306,2001 super output areas - middle layer,305,Black/Black British: Black African,3
168,2001,W02000306,2001 super output areas - middle layer,305,Black/Black British: Other,0
169,2001,W02000306,2001 super output areas - middle layer,305,Chinese/Other,7
170,2001,W02000306,2001 super output areas - middle layer,305,Chinese/Other: Chinese,4
171,2001,W02000306,2001 super output areas - middle layer,305,Chinese/Other: Other,3
172,2001,W02000307,2001 super output areas - middle layer,305,All categories: Ethnic group,6698
173,2001,W02000307,2001 super output areas - middle layer,305,White,6636
174,2001,W02000307,2001 super output areas - middle layer,305,White: British,6533
175,2001,W02000307,2001 super output areas - middle layer,305,White: Irish,15
176,2001,W02000307,2001 super output areas - middle layer,305,White: Other,88
177,2001,W02000307,2001 super output areas - middle layer,305,Mixed,27
178,2001,W02000307,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,9
179,2001,W02000307,2001 super output areas - middle layer,305,Mixed: White and Black African,3
180,2001,W02000307,2001 super output areas - middle layer,305,Mixed: White and Asian,7
181,2001,W02000307,2001 super output areas - middle layer,305,Mixed: Other,8
182,2001,W02000307,2001 super output areas - middle layer,305,Asian/Asian British,19
183,2001,W02000307,2001 super output areas - middle layer,305,Asian/Asian British: Indian,10
184,2001,W02000307,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,9
185,2001,W02000307,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
186,2001,W02000307,2001 super output areas - middle layer,305,Asian/Asian British: Other,0
187,2001,W02000307,2001 super output areas - middle layer,305,Black/Black British,6
188,2001,W02000307,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,3
189,2001,W02000307,2001 super output areas - middle layer,305,Black/Black British: Black African,3
190,2001,W02000307,2001 super output areas - middle layer,305,Black/Black British: Other,0
191,2001,W02000307,2001 super output areas - middle layer,305,Chinese/Other,10
192,2001,W02000307,2001 super output areas - middle layer,305,Chinese/Other: Chinese,7
193,2001,W02000307,2001 super output areas - middle layer,305,Chinese/Other: Other,3
194,2001,W02000308,2001 super output areas - middle layer,305,All categories: Ethnic group,9065
195,2001,W02000308,2001 super output areas - middle layer,305,White,8956
196,2001,W02000308,2001 super output areas - middle layer,305,White: British,8827
197,2001,W02000308,2001 super output areas - middle layer,305,White: Irish,33
198,2001,W02000308,2001 super output areas - middle layer,305,White: Other,96
199,2001,W02000308,2001 super output areas - middle layer,305,Mixed,70
200,2001,W02000308,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,33
201,2001,W02000308,2001 super output areas - middle layer,305,Mixed: White and Black African,6
202,2001,W02000308,2001 super output areas - middle layer,305,Mixed: White and Asian,15
203,2001,W02000308,2001 super output areas - middle layer,305,Mixed: Other,16
204,2001,W02000308,2001 super output areas - middle layer,305,Asian/Asian British,24
205,2001,W02000308,2001 super output areas - middle layer,305,Asian/Asian British: Indian,17
206,2001,W02000308,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,3
207,2001,W02000308,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
208,2001,W02000308,2001 super output areas - middle layer,305,Asian/Asian British: Other,4
209,2001,W02000308,2001 super output areas - middle layer,305,Black/Black British,3
210,2001,W02000308,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,0
211,2001,W02000308,2001 super output areas - middle layer,305,Black/Black British: Black African,3
212,2001,W02000308,2001 super output areas - middle layer,305,Black/Black British: Other,0
213,2001,W02000308,2001 super output areas - middle layer,305,Chinese/Other,12
214,2001,W02000308,2001 super output areas - middle layer,305,Chinese/Other: Chinese,5
215,2001,W02000308,2001 super output areas - middle layer,305,Chinese/Other: Other,7
216,2001,W02000309,2001 super output areas - middle layer,305,All categories: Ethnic group,6597
217,2001,W02000309,2001 super output areas - middle layer,305,White,6562
218,2001,W02000309,2001 super output areas - middle layer,305,White: British,6472
219,2001,W02000309,2001 super output areas - middle layer,305,White: Irish,26
220,2001,W02000309,2001 super output areas - middle layer,305,White: Other,64
221,2001,W02000309,2001 super output areas - middle layer,305,Mixed,20
222,2001,W02000309,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,8
223,2001,W02000309,2001 super output areas - middle layer,305,Mixed: White and Black African,3
224,2001,W02000309,2001 super output areas - middle layer,305,Mixed: White and Asian,3
225,2001,W02000309,2001 super output areas - middle layer,305,Mixed: Other,6
226,2001,W02000309,2001 super output areas - middle layer,305,Asian/Asian British,3
227,2001,W02000309,2001 super output areas - middle layer,305,Asian/Asian British: Indian,3
228,2001,W02000309,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,0
229,2001,W02000309,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
230,2001,W02000309,2001 super output areas - middle layer,305,Asian/Asian British: Other,0
231,2001,W02000309,2001 super output areas - middle layer,305,Black/Black British,3
232,2001,W02000309,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,3
233,2001,W02000309,2001 super output areas - middle layer,305,Black/Black British: Black African,0
234,2001,W02000309,2001 super output areas - middle layer,305,Black/Black British: Other,0
235,2001,W02000309,2001 super output areas - middle layer,305,Chinese/Other,9
236,2001,W02000309,2001 super output areas - middle layer,305,Chinese/Other: Chinese,9
237,2001,W02000309,2001 super output areas - middle layer,305,Chinese/Other: Other,0
238,2001,W02000310,2001 super output areas - middle layer,305,All categories: Ethnic group,5192
239,2001,W02000310,2001 super output areas - middle layer,305,White,5115
240,2001,W02000310,2001 super output areas - middle layer,305,White: British,5024
241,2001,W02000310,2001 super output areas - middle layer,305,White: Irish,21
242,2001,W02000310,2001 super output areas - middle layer,305,White: Other,70
243,2001,W02000310,2001 super output areas - middle layer,305,Mixed,23
244,2001,W02000310,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,9
245,2001,W02000310,2001 super output areas - middle layer,305,Mixed: White and Black African,0
246,2001,W02000310,2001 super output areas - middle layer,305,Mixed: White and Asian,11
247,2001,W02000310,2001 super output areas - middle layer,305,Mixed: Other,3
248,2001,W02000310,2001 super output areas - middle layer,305,Asian/Asian British,33
249,2001,W02000310,2001 super output areas - middle layer,305,Asian/Asian British: Indian,22
250,2001,W02000310,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,8
251,2001,W02000310,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,3
252,2001,W02000310,2001 super output areas - middle layer,305,Asian/Asian British: Other,0
253,2001,W02000310,2001 super output areas - middle layer,305,Black/Black British,8
254,2001,W02000310,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,5
255,2001,W02000310,2001 super output areas - middle layer,305,Black/Black British: Black African,3
256,2001,W02000310,2001 super output areas - middle layer,305,Black/Black British: Other,0
257,2001,W02000310,2001 super output areas - middle layer,305,Chinese/Other,13
258,2001,W02000310,2001 super output areas - middle layer,305,Chinese/Other: Chinese,5
259,2001,W02000310,2001 super output areas - middle layer,305,Chinese/Other: Other,8
260,2001,W02000311,2001 super output areas - middle layer,305,All categories: Ethnic group,9396
261,2001,W02000311,2001 super output areas - middle layer,305,White,9266
262,2001,W02000311,2001 super output areas - middle layer,305,White: British,9122
263,2001,W02000311,2001 super output areas - middle layer,305,White: Irish,43
264,2001,W02000311,2001 super output areas - middle layer,305,White: Other,101
265,2001,W02000311,2001 super output areas - middle layer,305,Mixed,53
266,2001,W02000311,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,14
267,2001,W02000311,2001 super output areas - middle layer,305,Mixed: White and Black African,7
268,2001,W02000311,2001 super output areas - middle layer,305,Mixed: White and Asian,24
269,2001,W02000311,2001 super output areas - middle layer,305,Mixed: Other,8
270,2001,W02000311,2001 super output areas - middle layer,305,Asian/Asian British,42
271,2001,W02000311,2001 super output areas - middle layer,305,Asian/Asian British: Indian,34
272,2001,W02000311,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,3
273,2001,W02000311,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
274,2001,W02000311,2001 super output areas - middle layer,305,Asian/Asian British: Other,5
275,2001,W02000311,2001 super output areas - middle layer,305,Black/Black British,8
276,2001,W02000311,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,4
277,2001,W02000311,2001 super output areas - middle layer,305,Black/Black British: Black African,4
278,2001,W02000311,2001 super output areas - middle layer,305,Black/Black British: Other,0
279,2001,W02000311,2001 super output areas - middle layer,305,Chinese/Other,27
280,2001,W02000311,2001 super output areas - middle layer,305,Chinese/Other: Chinese,23
281,2001,W02000311,2001 super output areas - middle layer,305,Chinese/Other: Other,4
282,2001,W02000312,2001 super output areas - middle layer,305,All categories: Ethnic group,7333
283,2001,W02000312,2001 super output areas - middle layer,305,White,7239
284,2001,W02000312,2001 super output areas - middle layer,305,White: British,7156
285,2001,W02000312,2001 super output areas - middle layer,305,White: Irish,28
286,2001,W02000312,2001 super output areas - middle layer,305,White: Other,55
287,2001,W02000312,2001 super output areas - middle layer,305,Mixed,60
288,2001,W02000312,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,32
289,2001,W02000312,2001 super output areas - middle layer,305,Mixed: White and Black African,3
290,2001,W02000312,2001 super output areas - middle layer,305,Mixed: White and Asian,11
291,2001,W02000312,2001 super output areas - middle layer,305,Mixed: Other,14
292,2001,W02000312,2001 super output areas - middle layer,305,Asian/Asian British,24
293,2001,W02000312,2001 super output areas - middle layer,305,Asian/Asian British: Indian,8
294,2001,W02000312,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,5
295,2001,W02000312,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,4
296,2001,W02000312,2001 super output areas - middle layer,305,Asian/Asian British: Other,7
297,2001,W02000312,2001 super output areas - middle layer,305,Black/Black British,3
298,2001,W02000312,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,0
299,2001,W02000312,2001 super output areas - middle layer,305,Black/Black British: Black African,3
300,2001,W02000312,2001 super output areas - middle layer,305,Black/Black British: Other,0
301,2001,W02000312,2001 super output areas - middle layer,305,Chinese/Other,7
302,2001,W02000312,2001 super output areas - middle layer,305,Chinese/Other: Chinese,3
303,2001,W02000312,2001 super output areas - middle layer,305,Chinese/Other: Other,4
304,2001,W02000313,2001 super output areas - middle layer,305,All categories: Ethnic group,8715
305,2001,W02000313,2001 super output areas - middle layer,305,White,8495
306,2001,W02000313,2001 super output areas - middle layer,305,White: British,8366
307,2001,W02000313,2001 super output areas - middle layer,305,White: Irish,40
308,2001,W02000313,2001 super output areas - middle layer,305,White: Other,89
309,2001,W02000313,2001 super output areas - middle layer,305,Mixed,75
310,2001,W02000313,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,39
311,2001,W02000313,2001 super output areas - middle layer,305,Mixed: White and Black African,8
312,2001,W02000313,2001 super output areas - middle layer,305,Mixed: White and Asian,8
313,2001,W02000313,2001 super output areas - middle layer,305,Mixed: Other,20
314,2001,W02000313,2001 super output areas - middle layer,305,Asian/Asian British,72
315,2001,W02000313,2001 super output areas - middle layer,305,Asian/Asian British: Indian,60
316,2001,W02000313,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,0
317,2001,W02000313,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,3
318,2001,W02000313,2001 super output areas - middle layer,305,Asian/Asian British: Other,9
319,2001,W02000313,2001 super output areas - middle layer,305,Black/Black British,15
320,2001,W02000313,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,6
321,2001,W02000313,2001 super output areas - middle layer,305,Black/Black British: Black African,9
322,2001,W02000313,2001 super output areas - middle layer,305,Black/Black British: Other,0
323,2001,W02000313,2001 super output areas - middle layer,305,Chinese/Other,58
324,2001,W02000313,2001 super output areas - middle layer,305,Chinese/Other: Chinese,53
325,2001,W02000313,2001 super output areas - middle layer,305,Chinese/Other: Other,5
326,2001,W02000367,2001 super output areas - middle layer,305,All categories: Ethnic group,6017
327,2001,W02000367,2001 super output areas - middle layer,305,White,5748
328,2001,W02000367,2001 super output areas - middle layer,305,White: British,5617
329,2001,W02000367,2001 super output areas - middle layer,305,White: Irish,32
330,2001,W02000367,2001 super output areas - middle layer,305,White: Other,99
331,2001,W02000367,2001 super output areas - middle layer,305,Mixed,48
332,2001,W02000367,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,15
333,2001,W02000367,2001 super output areas - middle layer,305,Mixed: White and Black African,4
334,2001,W02000367,2001 super output areas - middle layer,305,Mixed: White and Asian,20
335,2001,W02000367,2001 super output areas - middle layer,305,Mixed: Other,9
336,2001,W02000367,2001 super output areas - middle layer,305,Asian/Asian British,134
337,2001,W02000367,2001 super output areas - middle layer,305,Asian/Asian British: Indian,75
338,2001,W02000367,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,25
339,2001,W02000367,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,3
340,2001,W02000367,2001 super output areas - middle layer,305,Asian/Asian British: Other,31
341,2001,W02000367,2001 super output areas - middle layer,305,Black/Black British,4
342,2001,W02000367,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,0
343,2001,W02000367,2001 super output areas - middle layer,305,Black/Black British: Black African,4
344,2001,W02000367,2001 super output areas - middle layer,305,Black/Black British: Other,0
345,2001,W02000367,2001 super output areas - middle layer,305,Chinese/Other,83
346,2001,W02000367,2001 super output areas - middle layer,305,Chinese/Other: Chinese,29
347,2001,W02000367,2001 super output areas - middle layer,305,Chinese/Other: Other,54
348,2001,W02000368,2001 super output areas - middle layer,305,All categories: Ethnic group,5885
349,2001,W02000368,2001 super output areas - middle layer,305,White,5592
350,2001,W02000368,2001 super output areas - middle layer,305,White: British,5467
351,2001,W02000368,2001 super output areas - middle layer,305,White: Irish,26
352,2001,W02000368,2001 super output areas - middle layer,305,White: Other,99
353,2001,W02000368,2001 super output areas - middle layer,305,Mixed,79
354,2001,W02000368,2001 super output areas - middle layer,305,Mixed: White and Black Caribbean,20
355,2001,W02000368,2001 super output areas - middle layer,305,Mixed: White and Black African,6
356,2001,W02000368,2001 super output areas - middle layer,305,Mixed: White and Asian,25
357,2001,W02000368,2001 super output areas - middle layer,305,Mixed: Other,28
358,2001,W02000368,2001 super output areas - middle layer,305,Asian/Asian British,113
359,2001,W02000368,2001 super output areas - middle layer,305,Asian/Asian British: Indian,80
360,2001,W02000368,2001 super output areas - middle layer,305,Asian/Asian British: Pakistani,14
361,2001,W02000368,2001 super output areas - middle layer,305,Asian/Asian British: Bangladeshi,0
362,2001,W02000368,2001 super output areas - middle layer,305,Asian/Asian British: Other,19
363,2001,W02000368,2001 super output areas - middle layer,305,Black/Black British,21
364,2001,W02000368,2001 super output areas - middle layer,305,Black/Black British: Black Caribbean,9
365,2001,W02000368,2001 super output areas - middle layer,305,Black/Black British: Black African,8
366,2001,W02000368,2001 super output areas - middle layer,305,Black/Black British: Other,4
367,2001,W02000368,2001 super output areas - middle layer,305,Chinese/Other,80
368,2001,W02000368,2001 super output areas - middle layer,305,Chinese/Other: Chinese,41
369,2001,W02000368,2001 super output areas - middle layer,305,Chinese/Other: Other,39
370,2001,W02000369,2001 super output areas - middle layer,305,All categories: Ethnic group,6317
371,2001,W02000369,2001 super output areas - middle layer,305,White,5749
372,2001,W02000369,2001 super output areas - middle layer,305,White: British,5587
