,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,COMMTYPE_NAME,OBS_VALUE
82,2001,E02004387,2001 super output areas - middle layer,305,All communal establishments,3
83,2001,E02004387,2001 super output areas - middle layer,305,Number of residents by communal establishment type,45
84,2001,E02004387,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
85,2001,E02004387,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,39
86,2001,E02004387,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
87,2001,E02004387,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
88,2001,E02004387,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
89,2001,E02004387,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
90,2001,E02004387,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,6
91,2001,E02004387,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
92,2001,E02004387,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
93,2001,E02004387,2001 super output areas - middle layer,305,Other establishments,0
94,2001,E02004387,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,43
95,2001,E02004387,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
96,2001,E02004388,2001 super output areas - middle layer,305,All communal establishments,6
97,2001,E02004388,2001 super output areas - middle layer,305,Number of residents by communal establishment type,103
98,2001,E02004388,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
99,2001,E02004388,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
100,2001,E02004388,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
101,2001,E02004388,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
102,2001,E02004388,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,20
103,2001,E02004388,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,39
104,2001,E02004388,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,44
105,2001,E02004388,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
106,2001,E02004388,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
107,2001,E02004388,2001 super output areas - middle layer,305,Other establishments,0
108,2001,E02004388,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,93
109,2001,E02004388,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
110,2001,E02004389,2001 super output areas - middle layer,305,All communal establishments,16
111,2001,E02004389,2001 super output areas - middle layer,305,Number of residents by communal establishment type,293
112,2001,E02004389,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,5
113,2001,E02004389,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
114,2001,E02004389,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
115,2001,E02004389,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
116,2001,E02004389,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
117,2001,E02004389,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,121
118,2001,E02004389,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,111
119,2001,E02004389,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
120,2001,E02004389,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
121,2001,E02004389,2001 super output areas - middle layer,305,Other establishments,56
122,2001,E02004389,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,214
123,2001,E02004389,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,43
124,2001,E02004390,2001 super output areas - middle layer,305,All communal establishments,7
125,2001,E02004390,2001 super output areas - middle layer,305,Number of residents by communal establishment type,219
126,2001,E02004390,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
127,2001,E02004390,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
128,2001,E02004390,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
129,2001,E02004390,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
130,2001,E02004390,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,65
131,2001,E02004390,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
132,2001,E02004390,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,0
133,2001,E02004390,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
134,2001,E02004390,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
135,2001,E02004390,2001 super output areas - middle layer,305,Other establishments,154
136,2001,E02004390,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,58
137,2001,E02004390,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,8
138,2001,E02004391,2001 super output areas - middle layer,305,All communal establishments,15
139,2001,E02004391,2001 super output areas - middle layer,305,Number of residents by communal establishment type,170
140,2001,E02004391,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
141,2001,E02004391,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
142,2001,E02004391,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
143,2001,E02004391,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
144,2001,E02004391,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
145,2001,E02004391,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,42
146,2001,E02004391,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,119
147,2001,E02004391,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
148,2001,E02004391,2001 super output areas - middle layer,305,Medical and care establishments - Other,9
149,2001,E02004391,2001 super output areas - middle layer,305,Other establishments,0
150,2001,E02004391,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,144
151,2001,E02004391,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
152,2001,E02004392,2001 super output areas - middle layer,305,All communal establishments,5
153,2001,E02004392,2001 super output areas - middle layer,305,Number of residents by communal establishment type,266
154,2001,E02004392,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
155,2001,E02004392,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
156,2001,E02004392,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
157,2001,E02004392,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
158,2001,E02004392,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
159,2001,E02004392,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
160,2001,E02004392,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,32
161,2001,E02004392,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
162,2001,E02004392,2001 super output areas - middle layer,305,Medical and care establishments - Other,6
163,2001,E02004392,2001 super output areas - middle layer,305,Other establishments,228
164,2001,E02004392,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,31
165,2001,E02004392,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,25
166,2001,E02004393,2001 super output areas - middle layer,305,All communal establishments,9
167,2001,E02004393,2001 super output areas - middle layer,305,Number of residents by communal establishment type,66
168,2001,E02004393,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
169,2001,E02004393,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,29
170,2001,E02004393,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
171,2001,E02004393,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
172,2001,E02004393,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
173,2001,E02004393,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
174,2001,E02004393,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,37
175,2001,E02004393,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
176,2001,E02004393,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
177,2001,E02004393,2001 super output areas - middle layer,305,Other establishments,0
178,2001,E02004393,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,61
179,2001,E02004393,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
180,2001,E02004394,2001 super output areas - middle layer,305,All communal establishments,9
181,2001,E02004394,2001 super output areas - middle layer,305,Number of residents by communal establishment type,269
182,2001,E02004394,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
183,2001,E02004394,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
184,2001,E02004394,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
185,2001,E02004394,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
186,2001,E02004394,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
187,2001,E02004394,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,77
188,2001,E02004394,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,57
189,2001,E02004394,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
190,2001,E02004394,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
191,2001,E02004394,2001 super output areas - middle layer,305,Other establishments,135
192,2001,E02004394,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,123
193,2001,E02004394,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,3
194,2001,E02004395,2001 super output areas - middle layer,305,All communal establishments,9
195,2001,E02004395,2001 super output areas - middle layer,305,Number of residents by communal establishment type,25
196,2001,E02004395,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
197,2001,E02004395,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
198,2001,E02004395,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
199,2001,E02004395,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
200,2001,E02004395,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
201,2001,E02004395,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
202,2001,E02004395,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,16
203,2001,E02004395,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
204,2001,E02004395,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
205,2001,E02004395,2001 super output areas - middle layer,305,Other establishments,9
206,2001,E02004395,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,16
207,2001,E02004395,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
208,2001,E02004396,2001 super output areas - middle layer,305,All communal establishments,8
209,2001,E02004396,2001 super output areas - middle layer,305,Number of residents by communal establishment type,70
210,2001,E02004396,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
211,2001,E02004396,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,17
212,2001,E02004396,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
213,2001,E02004396,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
214,2001,E02004396,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
215,2001,E02004396,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
216,2001,E02004396,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,53
217,2001,E02004396,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
218,2001,E02004396,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
219,2001,E02004396,2001 super output areas - middle layer,305,Other establishments,0
220,2001,E02004396,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,69
221,2001,E02004396,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
222,2001,E02004397,2001 super output areas - middle layer,305,All communal establishments,13
223,2001,E02004397,2001 super output areas - middle layer,305,Number of residents by communal establishment type,194
224,2001,E02004397,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
225,2001,E02004397,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,10
226,2001,E02004397,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
227,2001,E02004397,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
228,2001,E02004397,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
229,2001,E02004397,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
230,2001,E02004397,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,124
231,2001,E02004397,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
232,2001,E02004397,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
233,2001,E02004397,2001 super output areas - middle layer,305,Other establishments,60
234,2001,E02004397,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,132
235,2001,E02004397,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,3
236,2001,E02004398,2001 super output areas - middle layer,305,All communal establishments,9
237,2001,E02004398,2001 super output areas - middle layer,305,Number of residents by communal establishment type,155
238,2001,E02004398,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
239,2001,E02004398,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
240,2001,E02004398,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
241,2001,E02004398,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
242,2001,E02004398,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,26
243,2001,E02004398,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
244,2001,E02004398,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,102
245,2001,E02004398,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
246,2001,E02004398,2001 super output areas - middle layer,305,Medical and care establishments - Other,27
247,2001,E02004398,2001 super output areas - middle layer,305,Other establishments,0
248,2001,E02004398,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,127
249,2001,E02004398,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
250,2001,E02004399,2001 super output areas - middle layer,305,All communal establishments,23
251,2001,E02004399,2001 super output areas - middle layer,305,Number of residents by communal establishment type,458
252,2001,E02004399,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
253,2001,E02004399,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,6
254,2001,E02004399,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
255,2001,E02004399,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
256,2001,E02004399,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
257,2001,E02004399,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,209
258,2001,E02004399,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,153
259,2001,E02004399,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
260,2001,E02004399,2001 super output areas - middle layer,305,Medical and care establishments - Other,29
261,2001,E02004399,2001 super output areas - middle layer,305,Other establishments,61
262,2001,E02004399,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,343
263,2001,E02004399,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,58
264,2001,E02004400,2001 super output areas - middle layer,305,All communal establishments,17
265,2001,E02004400,2001 super output areas - middle layer,305,Number of residents by communal establishment type,502
266,2001,E02004400,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
267,2001,E02004400,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
268,2001,E02004400,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
269,2001,E02004400,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
270,2001,E02004400,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,27
271,2001,E02004400,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,131
272,2001,E02004400,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,88
273,2001,E02004400,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
274,2001,E02004400,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
275,2001,E02004400,2001 super output areas - middle layer,305,Other establishments,256
276,2001,E02004400,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,210
277,2001,E02004400,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,3
278,2001,E02004401,2001 super output areas - middle layer,305,All communal establishments,9
279,2001,E02004401,2001 super output areas - middle layer,305,Number of residents by communal establishment type,160
280,2001,E02004401,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
281,2001,E02004401,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
282,2001,E02004401,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
283,2001,E02004401,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,18
284,2001,E02004401,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
285,2001,E02004401,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,21
286,2001,E02004401,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,121
287,2001,E02004401,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
288,2001,E02004401,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
289,2001,E02004401,2001 super output areas - middle layer,305,Other establishments,0
290,2001,E02004401,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,145
291,2001,E02004401,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
292,2001,E02004402,2001 super output areas - middle layer,305,All communal establishments,33
293,2001,E02004402,2001 super output areas - middle layer,305,Number of residents by communal establishment type,446
294,2001,E02004402,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
295,2001,E02004402,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
296,2001,E02004402,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
297,2001,E02004402,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,7
298,2001,E02004402,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
299,2001,E02004402,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,14
300,2001,E02004402,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,349
301,2001,E02004402,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
302,2001,E02004402,2001 super output areas - middle layer,305,Medical and care establishments - Other,17
303,2001,E02004402,2001 super output areas - middle layer,305,Other establishments,59
304,2001,E02004402,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,330
305,2001,E02004402,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,35
306,2001,E02004403,2001 super output areas - middle layer,305,All communal establishments,7
307,2001,E02004403,2001 super output areas - middle layer,305,Number of residents by communal establishment type,302
308,2001,E02004403,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
309,2001,E02004403,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
310,2001,E02004403,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
311,2001,E02004403,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
312,2001,E02004403,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
313,2001,E02004403,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
314,2001,E02004403,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,0
315,2001,E02004403,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
