,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HOURS_NAME,OBS_VALUE
24,2001,E02001588,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1382.0
25,2001,E02001588,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,3.0
26,2001,E02001588,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,35.0
27,2001,E02001588,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,105.0
28,2001,E02001588,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,209.0
29,2001,E02001588,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,772.0
30,2001,E02001588,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,258.0
31,2001,E02001588,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1144.0
32,2001,E02001588,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,26.0
33,2001,E02001588,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,185.0
34,2001,E02001588,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,451.0
35,2001,E02001588,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,227.0
36,2001,E02001588,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,228.0
37,2001,E02001588,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,27.0
38,2001,E02001588,2001 super output areas - middle layer,305,Male - Mean hours worked,41.06
39,2001,E02001588,2001 super output areas - middle layer,305,Female - Mean hours worked,27.26
40,2001,E02001589,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1489.0
41,2001,E02001589,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,7.0
42,2001,E02001589,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,19.0
43,2001,E02001589,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,66.0
44,2001,E02001589,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,208.0
45,2001,E02001589,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,844.0
46,2001,E02001589,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,345.0
47,2001,E02001589,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1300.0
48,2001,E02001589,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,27.0
49,2001,E02001589,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,155.0
50,2001,E02001589,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,399.0
51,2001,E02001589,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,321.0
52,2001,E02001589,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,329.0
53,2001,E02001589,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,69.0
54,2001,E02001589,2001 super output areas - middle layer,305,Male - Mean hours worked,42.75
55,2001,E02001589,2001 super output areas - middle layer,305,Female - Mean hours worked,30.55
56,2001,E02001590,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1228.0
57,2001,E02001590,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,5.0
58,2001,E02001590,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,29.0
59,2001,E02001590,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,107.0
60,2001,E02001590,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,171.0
61,2001,E02001590,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,681.0
62,2001,E02001590,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,235.0
63,2001,E02001590,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1006.0
64,2001,E02001590,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,27.0
65,2001,E02001590,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,147.0
66,2001,E02001590,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,383.0
67,2001,E02001590,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,189.0
68,2001,E02001590,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,232.0
69,2001,E02001590,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,28.0
70,2001,E02001590,2001 super output areas - middle layer,305,Male - Mean hours worked,40.97
71,2001,E02001590,2001 super output areas - middle layer,305,Female - Mean hours worked,28.15
72,2001,E02001591,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1530.0
73,2001,E02001591,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,8.0
74,2001,E02001591,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,27.0
75,2001,E02001591,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,141.0
76,2001,E02001591,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,276.0
77,2001,E02001591,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,823.0
78,2001,E02001591,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,255.0
79,2001,E02001591,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1356.0
80,2001,E02001591,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,28.0
81,2001,E02001591,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,172.0
82,2001,E02001591,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,498.0
83,2001,E02001591,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,304.0
84,2001,E02001591,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,296.0
85,2001,E02001591,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,58.0
86,2001,E02001591,2001 super output areas - middle layer,305,Male - Mean hours worked,40.57
87,2001,E02001591,2001 super output areas - middle layer,305,Female - Mean hours worked,29.18
88,2001,E02001592,2001 super output areas - middle layer,305,All males aged 16-74 in employment,2347.0
89,2001,E02001592,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,3.0
90,2001,E02001592,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,66.0
91,2001,E02001592,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,121.0
92,2001,E02001592,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,376.0
93,2001,E02001592,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,1291.0
94,2001,E02001592,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,490.0
95,2001,E02001592,2001 super output areas - middle layer,305,All females aged 16-74 in employment,2025.0
96,2001,E02001592,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,43.0
97,2001,E02001592,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,273.0
98,2001,E02001592,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,767.0
99,2001,E02001592,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,446.0
100,2001,E02001592,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,423.0
101,2001,E02001592,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,73.0
102,2001,E02001592,2001 super output areas - middle layer,305,Male - Mean hours worked,41.59
103,2001,E02001592,2001 super output areas - middle layer,305,Female - Mean hours worked,28.53
104,2001,E02001593,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1266.0
105,2001,E02001593,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,4.0
106,2001,E02001593,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,23.0
107,2001,E02001593,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,106.0
108,2001,E02001593,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,181.0
109,2001,E02001593,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,707.0
110,2001,E02001593,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,245.0
111,2001,E02001593,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1022.0
112,2001,E02001593,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,26.0
113,2001,E02001593,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,125.0
114,2001,E02001593,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,322.0
115,2001,E02001593,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,218.0
116,2001,E02001593,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,286.0
117,2001,E02001593,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,45.0
118,2001,E02001593,2001 super output areas - middle layer,305,Male - Mean hours worked,40.99
119,2001,E02001593,2001 super output areas - middle layer,305,Female - Mean hours worked,30.33
120,2001,E02001594,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1289.0
121,2001,E02001594,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,7.0
122,2001,E02001594,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,52.0
123,2001,E02001594,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,117.0
124,2001,E02001594,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,248.0
125,2001,E02001594,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,642.0
126,2001,E02001594,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,223.0
127,2001,E02001594,2001 super output areas - middle layer,305,All females aged 16-74 in employment,869.0
128,2001,E02001594,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,14.0
129,2001,E02001594,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,96.0
130,2001,E02001594,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,295.0
131,2001,E02001594,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,212.0
132,2001,E02001594,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,200.0
133,2001,E02001594,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,52.0
134,2001,E02001594,2001 super output areas - middle layer,305,Male - Mean hours worked,39.98
135,2001,E02001594,2001 super output areas - middle layer,305,Female - Mean hours worked,30.62
136,2001,E02001595,2001 super output areas - middle layer,305,All males aged 16-74 in employment,2416.0
137,2001,E02001595,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,5.0
138,2001,E02001595,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,59.0
139,2001,E02001595,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,114.0
140,2001,E02001595,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,330.0
141,2001,E02001595,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,1286.0
142,2001,E02001595,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,622.0
143,2001,E02001595,2001 super output areas - middle layer,305,All females aged 16-74 in employment,2140.0
144,2001,E02001595,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,28.0
145,2001,E02001595,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,258.0
146,2001,E02001595,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,703.0
147,2001,E02001595,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,468.0
148,2001,E02001595,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,578.0
149,2001,E02001595,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,105.0
150,2001,E02001595,2001 super output areas - middle layer,305,Male - Mean hours worked,42.87
151,2001,E02001595,2001 super output areas - middle layer,305,Female - Mean hours worked,30.52
152,2001,E02001596,2001 super output areas - middle layer,305,All males aged 16-74 in employment,2103.0
153,2001,E02001596,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,6.0
154,2001,E02001596,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,38.0
155,2001,E02001596,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,123.0
156,2001,E02001596,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,294.0
157,2001,E02001596,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,1142.0
158,2001,E02001596,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,500.0
159,2001,E02001596,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1920.0
160,2001,E02001596,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,32.0
161,2001,E02001596,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,219.0
162,2001,E02001596,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,696.0
163,2001,E02001596,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,450.0
164,2001,E02001596,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,457.0
165,2001,E02001596,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,66.0
166,2001,E02001596,2001 super output areas - middle layer,305,Male - Mean hours worked,42.35
167,2001,E02001596,2001 super output areas - middle layer,305,Female - Mean hours worked,29.38
168,2001,E02001597,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1956.0
169,2001,E02001597,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,6.0
170,2001,E02001597,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,38.0
171,2001,E02001597,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,110.0
172,2001,E02001597,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,272.0
173,2001,E02001597,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,1049.0
174,2001,E02001597,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,481.0
175,2001,E02001597,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1671.0
176,2001,E02001597,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,33.0
177,2001,E02001597,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,196.0
178,2001,E02001597,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,532.0
179,2001,E02001597,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,394.0
180,2001,E02001597,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,440.0
181,2001,E02001597,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,76.0
182,2001,E02001597,2001 super output areas - middle layer,305,Male - Mean hours worked,42.62
183,2001,E02001597,2001 super output areas - middle layer,305,Female - Mean hours worked,30.22
184,2001,E02001598,2001 super output areas - middle layer,305,All males aged 16-74 in employment,2123.0
185,2001,E02001598,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,4.0
186,2001,E02001598,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,52.0
187,2001,E02001598,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,128.0
188,2001,E02001598,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,335.0
189,2001,E02001598,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,1168.0
190,2001,E02001598,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,436.0
191,2001,E02001598,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1902.0
192,2001,E02001598,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,26.0
193,2001,E02001598,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,243.0
194,2001,E02001598,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,702.0
195,2001,E02001598,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,448.0
196,2001,E02001598,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,402.0
197,2001,E02001598,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,81.0
198,2001,E02001598,2001 super output areas - middle layer,305,Male - Mean hours worked,41.7
199,2001,E02001598,2001 super output areas - middle layer,305,Female - Mean hours worked,29.35
200,2001,E02001599,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1498.0
201,2001,E02001599,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,4.0
202,2001,E02001599,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,36.0
203,2001,E02001599,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,85.0
204,2001,E02001599,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,195.0
205,2001,E02001599,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,796.0
206,2001,E02001599,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,382.0
207,2001,E02001599,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1318.0
208,2001,E02001599,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,22.0
209,2001,E02001599,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,144.0
210,2001,E02001599,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,437.0
211,2001,E02001599,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,308.0
212,2001,E02001599,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,339.0
213,2001,E02001599,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,68.0
214,2001,E02001599,2001 super output areas - middle layer,305,Male - Mean hours worked,42.63
215,2001,E02001599,2001 super output areas - middle layer,305,Female - Mean hours worked,30.59
216,2001,E02001600,2001 super output areas - middle layer,305,All males aged 16-74 in employment,2258.0
217,2001,E02001600,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,14.0
218,2001,E02001600,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,61.0
219,2001,E02001600,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,173.0
220,2001,E02001600,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,393.0
221,2001,E02001600,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,1086.0
222,2001,E02001600,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,531.0
223,2001,E02001600,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1939.0
224,2001,E02001600,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,41.0
225,2001,E02001600,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,236.0
226,2001,E02001600,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,616.0
227,2001,E02001600,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,455.0
228,2001,E02001600,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,457.0
229,2001,E02001600,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,134.0
230,2001,E02001600,2001 super output areas - middle layer,305,Male - Mean hours worked,41.59
231,2001,E02001600,2001 super output areas - middle layer,305,Female - Mean hours worked,30.55
232,2001,E02001601,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1214.0
233,2001,E02001601,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,4.0
234,2001,E02001601,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,31.0
235,2001,E02001601,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,54.0
236,2001,E02001601,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,196.0
237,2001,E02001601,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,622.0
238,2001,E02001601,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,307.0
239,2001,E02001601,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1039.0
240,2001,E02001601,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,16.0
241,2001,E02001601,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,129.0
242,2001,E02001601,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,362.0
243,2001,E02001601,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,242.0
244,2001,E02001601,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,254.0
245,2001,E02001601,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,36.0
246,2001,E02001601,2001 super output areas - middle layer,305,Male - Mean hours worked,42.48
247,2001,E02001601,2001 super output areas - middle layer,305,Female - Mean hours worked,29.66
248,2001,E02001602,2001 super output areas - middle layer,305,All males aged 16-74 in employment,2278.0
249,2001,E02001602,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,4.0
250,2001,E02001602,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,61.0
251,2001,E02001602,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,120.0
252,2001,E02001602,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,307.0
253,2001,E02001602,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,1304.0
254,2001,E02001602,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,482.0
255,2001,E02001602,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1952.0
256,2001,E02001602,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,39.0
257,2001,E02001602,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,286.0
258,2001,E02001602,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,698.0
259,2001,E02001602,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,428.0
260,2001,E02001602,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,431.0
261,2001,E02001602,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,70.0
262,2001,E02001602,2001 super output areas - middle layer,305,Male - Mean hours worked,41.91
263,2001,E02001602,2001 super output areas - middle layer,305,Female - Mean hours worked,28.45
264,2001,E02001603,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1457.0
265,2001,E02001603,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,5.0
266,2001,E02001603,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,21.0
267,2001,E02001603,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,85.0
268,2001,E02001603,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,198.0
269,2001,E02001603,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,773.0
270,2001,E02001603,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,375.0
271,2001,E02001603,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1138.0
272,2001,E02001603,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,19.0
273,2001,E02001603,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,166.0
274,2001,E02001603,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,381.0
275,2001,E02001603,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,246.0
276,2001,E02001603,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,277.0
277,2001,E02001603,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,49.0
278,2001,E02001603,2001 super output areas - middle layer,305,Male - Mean hours worked,43.0
279,2001,E02001603,2001 super output areas - middle layer,305,Female - Mean hours worked,29.19
280,2001,E02001604,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1873.0
281,2001,E02001604,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,3.0
282,2001,E02001604,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,31.0
283,2001,E02001604,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,87.0
284,2001,E02001604,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,270.0
285,2001,E02001604,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,1038.0
286,2001,E02001604,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,444.0
287,2001,E02001604,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1591.0
288,2001,E02001604,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,35.0
289,2001,E02001604,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,178.0
290,2001,E02001604,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,538.0
291,2001,E02001604,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,335.0
292,2001,E02001604,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,436.0
293,2001,E02001604,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,69.0
294,2001,E02001604,2001 super output areas - middle layer,305,Male - Mean hours worked,42.82
295,2001,E02001604,2001 super output areas - middle layer,305,Female - Mean hours worked,30.12
296,2001,E02001605,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1549.0
297,2001,E02001605,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,6.0
298,2001,E02001605,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,33.0
299,2001,E02001605,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,86.0
300,2001,E02001605,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,204.0
301,2001,E02001605,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,791.0
302,2001,E02001605,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,429.0
303,2001,E02001605,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1260.0
304,2001,E02001605,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,27.0
