,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,COMMTYPE_NAME,OBS_VALUE
105,2001,E02002318,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
106,2001,E02002318,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
107,2001,E02002318,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
108,2001,E02002318,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
109,2001,E02002318,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
110,2001,E02002318,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,30
111,2001,E02002318,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
112,2001,E02002318,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
113,2001,E02002318,2001 super output areas - middle layer,305,Other establishments,0
114,2001,E02002318,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,29
115,2001,E02002318,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
116,2001,E02002319,2001 super output areas - middle layer,305,All communal establishments,3
117,2001,E02002319,2001 super output areas - middle layer,305,Number of residents by communal establishment type,41
118,2001,E02002319,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
119,2001,E02002319,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
120,2001,E02002319,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
121,2001,E02002319,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
122,2001,E02002319,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
123,2001,E02002319,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
124,2001,E02002319,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,41
125,2001,E02002319,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
126,2001,E02002319,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
127,2001,E02002319,2001 super output areas - middle layer,305,Other establishments,0
128,2001,E02002319,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,41
129,2001,E02002319,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
130,2001,E02002320,2001 super output areas - middle layer,305,All communal establishments,3
131,2001,E02002320,2001 super output areas - middle layer,305,Number of residents by communal establishment type,26
132,2001,E02002320,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
133,2001,E02002320,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
134,2001,E02002320,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
135,2001,E02002320,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,26
136,2001,E02002320,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
137,2001,E02002320,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
138,2001,E02002320,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,0
139,2001,E02002320,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
140,2001,E02002320,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
141,2001,E02002320,2001 super output areas - middle layer,305,Other establishments,0
142,2001,E02002320,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,26
143,2001,E02002320,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
144,2001,E02002321,2001 super output areas - middle layer,305,All communal establishments,3
145,2001,E02002321,2001 super output areas - middle layer,305,Number of residents by communal establishment type,1216
146,2001,E02002321,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
147,2001,E02002321,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
148,2001,E02002321,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
149,2001,E02002321,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
150,2001,E02002321,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
151,2001,E02002321,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
152,2001,E02002321,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,17
153,2001,E02002321,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
154,2001,E02002321,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
155,2001,E02002321,2001 super output areas - middle layer,305,Other establishments,1199
156,2001,E02002321,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,14
157,2001,E02002321,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,48
158,2001,E02002322,2001 super output areas - middle layer,305,All communal establishments,3
159,2001,E02002322,2001 super output areas - middle layer,305,Number of residents by communal establishment type,0
160,2001,E02002322,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
161,2001,E02002322,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
162,2001,E02002322,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
163,2001,E02002322,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
164,2001,E02002322,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
165,2001,E02002322,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
166,2001,E02002322,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,0
167,2001,E02002322,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
168,2001,E02002322,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
169,2001,E02002322,2001 super output areas - middle layer,305,Other establishments,0
170,2001,E02002322,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,0
171,2001,E02002322,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
172,2001,E02002323,2001 super output areas - middle layer,305,All communal establishments,3
173,2001,E02002323,2001 super output areas - middle layer,305,Number of residents by communal establishment type,29
174,2001,E02002323,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
175,2001,E02002323,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,29
176,2001,E02002323,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
177,2001,E02002323,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
178,2001,E02002323,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
179,2001,E02002323,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
180,2001,E02002323,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,0
181,2001,E02002323,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
182,2001,E02002323,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
183,2001,E02002323,2001 super output areas - middle layer,305,Other establishments,0
184,2001,E02002323,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,29
185,2001,E02002323,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
186,2001,E02002324,2001 super output areas - middle layer,305,All communal establishments,3
187,2001,E02002324,2001 super output areas - middle layer,305,Number of residents by communal establishment type,32
188,2001,E02002324,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
189,2001,E02002324,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
190,2001,E02002324,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
191,2001,E02002324,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
192,2001,E02002324,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
193,2001,E02002324,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
194,2001,E02002324,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,32
195,2001,E02002324,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
196,2001,E02002324,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
197,2001,E02002324,2001 super output areas - middle layer,305,Other establishments,0
198,2001,E02002324,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,31
199,2001,E02002324,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
200,2001,E02002325,2001 super output areas - middle layer,305,All communal establishments,4
201,2001,E02002325,2001 super output areas - middle layer,305,Number of residents by communal establishment type,56
202,2001,E02002325,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
203,2001,E02002325,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
204,2001,E02002325,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
205,2001,E02002325,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,3
206,2001,E02002325,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
207,2001,E02002325,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,24
208,2001,E02002325,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,29
209,2001,E02002325,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
210,2001,E02002325,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
211,2001,E02002325,2001 super output areas - middle layer,305,Other establishments,0
212,2001,E02002325,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,54
213,2001,E02002325,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
214,2001,E02002326,2001 super output areas - middle layer,305,All communal establishments,3
215,2001,E02002326,2001 super output areas - middle layer,305,Number of residents by communal establishment type,50
216,2001,E02002326,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
217,2001,E02002326,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
218,2001,E02002326,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
219,2001,E02002326,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,28
220,2001,E02002326,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
221,2001,E02002326,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,22
222,2001,E02002326,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,0
223,2001,E02002326,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
224,2001,E02002326,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
225,2001,E02002326,2001 super output areas - middle layer,305,Other establishments,0
226,2001,E02002326,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,49
227,2001,E02002326,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
228,2001,E02002327,2001 super output areas - middle layer,305,All communal establishments,7
229,2001,E02002327,2001 super output areas - middle layer,305,Number of residents by communal establishment type,147
230,2001,E02002327,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
231,2001,E02002327,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
232,2001,E02002327,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
233,2001,E02002327,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,27
234,2001,E02002327,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
235,2001,E02002327,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,94
236,2001,E02002327,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,23
237,2001,E02002327,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
238,2001,E02002327,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
239,2001,E02002327,2001 super output areas - middle layer,305,Other establishments,3
240,2001,E02002327,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,140
241,2001,E02002327,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,3
242,2001,E02002328,2001 super output areas - middle layer,305,All communal establishments,5
243,2001,E02002328,2001 super output areas - middle layer,305,Number of residents by communal establishment type,37
244,2001,E02002328,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,14
245,2001,E02002328,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
246,2001,E02002328,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
247,2001,E02002328,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,11
248,2001,E02002328,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
249,2001,E02002328,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
250,2001,E02002328,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,9
251,2001,E02002328,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
252,2001,E02002328,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
253,2001,E02002328,2001 super output areas - middle layer,305,Other establishments,3
254,2001,E02002328,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,26
255,2001,E02002328,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
256,2001,E02002329,2001 super output areas - middle layer,305,All communal establishments,4
257,2001,E02002329,2001 super output areas - middle layer,305,Number of residents by communal establishment type,6
258,2001,E02002329,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
259,2001,E02002329,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
260,2001,E02002329,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
261,2001,E02002329,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
262,2001,E02002329,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
263,2001,E02002329,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
264,2001,E02002329,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,6
265,2001,E02002329,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
266,2001,E02002329,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
267,2001,E02002329,2001 super output areas - middle layer,305,Other establishments,0
268,2001,E02002329,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,5
269,2001,E02002329,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
270,2001,E02002330,2001 super output areas - middle layer,305,All communal establishments,3
271,2001,E02002330,2001 super output areas - middle layer,305,Number of residents by communal establishment type,4
272,2001,E02002330,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
273,2001,E02002330,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
274,2001,E02002330,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
275,2001,E02002330,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
276,2001,E02002330,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
277,2001,E02002330,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
278,2001,E02002330,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,4
279,2001,E02002330,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
280,2001,E02002330,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
281,2001,E02002330,2001 super output areas - middle layer,305,Other establishments,0
282,2001,E02002330,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,4
283,2001,E02002330,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
284,2001,E02002331,2001 super output areas - middle layer,305,All communal establishments,18
285,2001,E02002331,2001 super output areas - middle layer,305,Number of residents by communal establishment type,846
286,2001,E02002331,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
287,2001,E02002331,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
288,2001,E02002331,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
289,2001,E02002331,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
290,2001,E02002331,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
291,2001,E02002331,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,72
292,2001,E02002331,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,22
293,2001,E02002331,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
294,2001,E02002331,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
295,2001,E02002331,2001 super output areas - middle layer,305,Other establishments,752
296,2001,E02002331,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,92
297,2001,E02002331,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,70
298,2001,E02002332,2001 super output areas - middle layer,305,All communal establishments,3
299,2001,E02002332,2001 super output areas - middle layer,305,Number of residents by communal establishment type,6
300,2001,E02002332,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
301,2001,E02002332,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,6
302,2001,E02002332,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Children's home,0
303,2001,E02002332,2001 super output areas - middle layer,305,Medical and care establishments - Local Authority - Other,0
304,2001,E02002332,2001 super output areas - middle layer,305,Medical and care establishments - Housing association,0
305,2001,E02002332,2001 super output areas - middle layer,305,Medical and care establishments - Other - Nursing home,0
306,2001,E02002332,2001 super output areas - middle layer,305,Medical and care establishments - Other - Residential care home,0
307,2001,E02002332,2001 super output areas - middle layer,305,Medical and care establishments - Other - Children's home,0
308,2001,E02002332,2001 super output areas - middle layer,305,Medical and care establishments - Other,0
309,2001,E02002332,2001 super output areas - middle layer,305,Other establishments,0
310,2001,E02002332,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - medical and care establishments,4
311,2001,E02002332,2001 super output areas - middle layer,305,Residents in establishments with limiting long-term illness - other establishments,0
312,2001,E02002333,2001 super output areas - middle layer,305,All communal establishments,4
313,2001,E02002333,2001 super output areas - middle layer,305,Number of residents by communal establishment type,95
314,2001,E02002333,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Psychiatric hospital / home,0
315,2001,E02002333,2001 super output areas - middle layer,305,Medical and care establishments - NHS - Other hospital home,0
