,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_TENHUK11_NAME,OBS_VALUE
41,2001,E02002564,2001 super output areas - middle layer,305,Owned outright,858
42,2001,E02002564,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1528
43,2001,E02002564,2001 super output areas - middle layer,305,Shared ownership,36
44,2001,E02002564,2001 super output areas - middle layer,305,Rented from council(local authority),1108
45,2001,E02002564,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,266
46,2001,E02002564,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,108
47,2001,E02002564,2001 super output areas - middle layer,305,Other,64
48,2001,E02002565,2001 super output areas - middle layer,305,All categories: Tenure,2597
49,2001,E02002565,2001 super output areas - middle layer,305,Owned outright,784
50,2001,E02002565,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1273
51,2001,E02002565,2001 super output areas - middle layer,305,Shared ownership,3
52,2001,E02002565,2001 super output areas - middle layer,305,Rented from council(local authority),23
53,2001,E02002565,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,15
54,2001,E02002565,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,447
55,2001,E02002565,2001 super output areas - middle layer,305,Other,52
56,2001,E02002566,2001 super output areas - middle layer,305,All categories: Tenure,2984
57,2001,E02002566,2001 super output areas - middle layer,305,Owned outright,581
58,2001,E02002566,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1000
59,2001,E02002566,2001 super output areas - middle layer,305,Shared ownership,12
60,2001,E02002566,2001 super output areas - middle layer,305,Rented from council(local authority),221
61,2001,E02002566,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,232
62,2001,E02002566,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,818
63,2001,E02002566,2001 super output areas - middle layer,305,Other,120
64,2001,E02002567,2001 super output areas - middle layer,305,All categories: Tenure,2850
65,2001,E02002567,2001 super output areas - middle layer,305,Owned outright,770
66,2001,E02002567,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1003
67,2001,E02002567,2001 super output areas - middle layer,305,Shared ownership,5
68,2001,E02002567,2001 super output areas - middle layer,305,Rented from council(local authority),754
69,2001,E02002567,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,112
70,2001,E02002567,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,159
71,2001,E02002567,2001 super output areas - middle layer,305,Other,47
72,2001,E02002568,2001 super output areas - middle layer,305,All categories: Tenure,2322
73,2001,E02002568,2001 super output areas - middle layer,305,Owned outright,936
74,2001,E02002568,2001 super output areas - middle layer,305,Owned with a mortgage or loan,976
75,2001,E02002568,2001 super output areas - middle layer,305,Shared ownership,4
76,2001,E02002568,2001 super output areas - middle layer,305,Rented from council(local authority),92
77,2001,E02002568,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,120
78,2001,E02002568,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,158
79,2001,E02002568,2001 super output areas - middle layer,305,Other,36
80,2001,E02002569,2001 super output areas - middle layer,305,All categories: Tenure,3866
81,2001,E02002569,2001 super output areas - middle layer,305,Owned outright,1889
82,2001,E02002569,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1667
83,2001,E02002569,2001 super output areas - middle layer,305,Shared ownership,19
84,2001,E02002569,2001 super output areas - middle layer,305,Rented from council(local authority),61
85,2001,E02002569,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,133
86,2001,E02002569,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,57
87,2001,E02002569,2001 super output areas - middle layer,305,Other,40
88,2001,E02002570,2001 super output areas - middle layer,305,All categories: Tenure,3280
89,2001,E02002570,2001 super output areas - middle layer,305,Owned outright,716
90,2001,E02002570,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1309
91,2001,E02002570,2001 super output areas - middle layer,305,Shared ownership,8
92,2001,E02002570,2001 super output areas - middle layer,305,Rented from council(local authority),706
93,2001,E02002570,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,122
94,2001,E02002570,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,365
95,2001,E02002570,2001 super output areas - middle layer,305,Other,54
96,2001,E02002571,2001 super output areas - middle layer,305,All categories: Tenure,2220
97,2001,E02002571,2001 super output areas - middle layer,305,Owned outright,564
98,2001,E02002571,2001 super output areas - middle layer,305,Owned with a mortgage or loan,792
99,2001,E02002571,2001 super output areas - middle layer,305,Shared ownership,7
100,2001,E02002571,2001 super output areas - middle layer,305,Rented from council(local authority),718
101,2001,E02002571,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,20
102,2001,E02002571,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,94
103,2001,E02002571,2001 super output areas - middle layer,305,Other,25
104,2001,E02002572,2001 super output areas - middle layer,305,All categories: Tenure,2620
105,2001,E02002572,2001 super output areas - middle layer,305,Owned outright,566
106,2001,E02002572,2001 super output areas - middle layer,305,Owned with a mortgage or loan,891
107,2001,E02002572,2001 super output areas - middle layer,305,Shared ownership,13
108,2001,E02002572,2001 super output areas - middle layer,305,Rented from council(local authority),670
109,2001,E02002572,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,115
110,2001,E02002572,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,319
111,2001,E02002572,2001 super output areas - middle layer,305,Other,46
112,2001,E02002573,2001 super output areas - middle layer,305,All categories: Tenure,2864
113,2001,E02002573,2001 super output areas - middle layer,305,Owned outright,1062
114,2001,E02002573,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1356
115,2001,E02002573,2001 super output areas - middle layer,305,Shared ownership,10
116,2001,E02002573,2001 super output areas - middle layer,305,Rented from council(local authority),206
117,2001,E02002573,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,25
118,2001,E02002573,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,140
119,2001,E02002573,2001 super output areas - middle layer,305,Other,65
120,2001,E02002483,2001 super output areas - middle layer,305,All categories: Tenure,2966
121,2001,E02002483,2001 super output areas - middle layer,305,Owned outright,781
122,2001,E02002483,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1471
123,2001,E02002483,2001 super output areas - middle layer,305,Shared ownership,10
124,2001,E02002483,2001 super output areas - middle layer,305,Rented from council(local authority),449
125,2001,E02002483,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,83
126,2001,E02002483,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,114
127,2001,E02002483,2001 super output areas - middle layer,305,Other,58
128,2001,E02002484,2001 super output areas - middle layer,305,All categories: Tenure,4251
129,2001,E02002484,2001 super output areas - middle layer,305,Owned outright,615
130,2001,E02002484,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1005
131,2001,E02002484,2001 super output areas - middle layer,305,Shared ownership,14
132,2001,E02002484,2001 super output areas - middle layer,305,Rented from council(local authority),1563
133,2001,E02002484,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,657
134,2001,E02002484,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,219
135,2001,E02002484,2001 super output areas - middle layer,305,Other,178
136,2001,E02002485,2001 super output areas - middle layer,305,All categories: Tenure,3709
137,2001,E02002485,2001 super output areas - middle layer,305,Owned outright,690
138,2001,E02002485,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1204
139,2001,E02002485,2001 super output areas - middle layer,305,Shared ownership,40
140,2001,E02002485,2001 super output areas - middle layer,305,Rented from council(local authority),1110
141,2001,E02002485,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,267
142,2001,E02002485,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,271
143,2001,E02002485,2001 super output areas - middle layer,305,Other,127
144,2001,E02002486,2001 super output areas - middle layer,305,All categories: Tenure,2239
145,2001,E02002486,2001 super output areas - middle layer,305,Owned outright,862
146,2001,E02002486,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1220
147,2001,E02002486,2001 super output areas - middle layer,305,Shared ownership,4
148,2001,E02002486,2001 super output areas - middle layer,305,Rented from council(local authority),69
149,2001,E02002486,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,6
150,2001,E02002486,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,43
151,2001,E02002486,2001 super output areas - middle layer,305,Other,35
152,2001,E02002487,2001 super output areas - middle layer,305,All categories: Tenure,2606
153,2001,E02002487,2001 super output areas - middle layer,305,Owned outright,572
154,2001,E02002487,2001 super output areas - middle layer,305,Owned with a mortgage or loan,754
155,2001,E02002487,2001 super output areas - middle layer,305,Shared ownership,7
156,2001,E02002487,2001 super output areas - middle layer,305,Rented from council(local authority),146
157,2001,E02002487,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,324
158,2001,E02002487,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,734
159,2001,E02002487,2001 super output areas - middle layer,305,Other,69
160,2001,E02002488,2001 super output areas - middle layer,305,All categories: Tenure,2298
161,2001,E02002488,2001 super output areas - middle layer,305,Owned outright,913
162,2001,E02002488,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1107
163,2001,E02002488,2001 super output areas - middle layer,305,Shared ownership,3
164,2001,E02002488,2001 super output areas - middle layer,305,Rented from council(local authority),34
165,2001,E02002488,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,103
166,2001,E02002488,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,103
167,2001,E02002488,2001 super output areas - middle layer,305,Other,35
168,2001,E02002489,2001 super output areas - middle layer,305,All categories: Tenure,3223
169,2001,E02002489,2001 super output areas - middle layer,305,Owned outright,773
170,2001,E02002489,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1098
171,2001,E02002489,2001 super output areas - middle layer,305,Shared ownership,7
172,2001,E02002489,2001 super output areas - middle layer,305,Rented from council(local authority),456
173,2001,E02002489,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,296
174,2001,E02002489,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,487
175,2001,E02002489,2001 super output areas - middle layer,305,Other,106
176,2001,E02002490,2001 super output areas - middle layer,305,All categories: Tenure,2768
177,2001,E02002490,2001 super output areas - middle layer,305,Owned outright,757
178,2001,E02002490,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1082
179,2001,E02002490,2001 super output areas - middle layer,305,Shared ownership,5
180,2001,E02002490,2001 super output areas - middle layer,305,Rented from council(local authority),249
181,2001,E02002490,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,300
182,2001,E02002490,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,313
183,2001,E02002490,2001 super output areas - middle layer,305,Other,62
184,2001,E02002491,2001 super output areas - middle layer,305,All categories: Tenure,2732
185,2001,E02002491,2001 super output areas - middle layer,305,Owned outright,773
186,2001,E02002491,2001 super output areas - middle layer,305,Owned with a mortgage or loan,807
187,2001,E02002491,2001 super output areas - middle layer,305,Shared ownership,13
188,2001,E02002491,2001 super output areas - middle layer,305,Rented from council(local authority),909
189,2001,E02002491,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,38
190,2001,E02002491,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,64
191,2001,E02002491,2001 super output areas - middle layer,305,Other,128
192,2001,E02002492,2001 super output areas - middle layer,305,All categories: Tenure,2602
193,2001,E02002492,2001 super output areas - middle layer,305,Owned outright,687
194,2001,E02002492,2001 super output areas - middle layer,305,Owned with a mortgage or loan,858
195,2001,E02002492,2001 super output areas - middle layer,305,Shared ownership,15
196,2001,E02002492,2001 super output areas - middle layer,305,Rented from council(local authority),762
197,2001,E02002492,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,109
198,2001,E02002492,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,88
199,2001,E02002492,2001 super output areas - middle layer,305,Other,83
200,2001,E02002493,2001 super output areas - middle layer,305,All categories: Tenure,2452
201,2001,E02002493,2001 super output areas - middle layer,305,Owned outright,898
202,2001,E02002493,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1200
203,2001,E02002493,2001 super output areas - middle layer,305,Shared ownership,5
204,2001,E02002493,2001 super output areas - middle layer,305,Rented from council(local authority),75
205,2001,E02002493,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,129
206,2001,E02002493,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,108
207,2001,E02002493,2001 super output areas - middle layer,305,Other,37
208,2001,E02002494,2001 super output areas - middle layer,305,All categories: Tenure,3348
209,2001,E02002494,2001 super output areas - middle layer,305,Owned outright,598
210,2001,E02002494,2001 super output areas - middle layer,305,Owned with a mortgage or loan,804
211,2001,E02002494,2001 super output areas - middle layer,305,Shared ownership,11
212,2001,E02002494,2001 super output areas - middle layer,305,Rented from council(local authority),1466
213,2001,E02002494,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,167
214,2001,E02002494,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,154
215,2001,E02002494,2001 super output areas - middle layer,305,Other,148
216,2001,E02002495,2001 super output areas - middle layer,305,All categories: Tenure,2192
217,2001,E02002495,2001 super output areas - middle layer,305,Owned outright,936
218,2001,E02002495,2001 super output areas - middle layer,305,Owned with a mortgage or loan,957
219,2001,E02002495,2001 super output areas - middle layer,305,Shared ownership,3
220,2001,E02002495,2001 super output areas - middle layer,305,Rented from council(local authority),101
221,2001,E02002495,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,83
222,2001,E02002495,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,74
223,2001,E02002495,2001 super output areas - middle layer,305,Other,38
224,2001,E02002496,2001 super output areas - middle layer,305,All categories: Tenure,3768
225,2001,E02002496,2001 super output areas - middle layer,305,Owned outright,563
226,2001,E02002496,2001 super output areas - middle layer,305,Owned with a mortgage or loan,832
227,2001,E02002496,2001 super output areas - middle layer,305,Shared ownership,13
228,2001,E02002496,2001 super output areas - middle layer,305,Rented from council(local authority),492
229,2001,E02002496,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,803
230,2001,E02002496,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,899
231,2001,E02002496,2001 super output areas - middle layer,305,Other,166
232,2001,E02002497,2001 super output areas - middle layer,305,All categories: Tenure,2850
233,2001,E02002497,2001 super output areas - middle layer,305,Owned outright,516
234,2001,E02002497,2001 super output areas - middle layer,305,Owned with a mortgage or loan,830
235,2001,E02002497,2001 super output areas - middle layer,305,Shared ownership,10
236,2001,E02002497,2001 super output areas - middle layer,305,Rented from council(local authority),919
237,2001,E02002497,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,136
238,2001,E02002497,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,323
239,2001,E02002497,2001 super output areas - middle layer,305,Other,116
240,2001,E02002498,2001 super output areas - middle layer,305,All categories: Tenure,3794
241,2001,E02002498,2001 super output areas - middle layer,305,Owned outright,823
242,2001,E02002498,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1056
243,2001,E02002498,2001 super output areas - middle layer,305,Shared ownership,13
244,2001,E02002498,2001 super output areas - middle layer,305,Rented from council(local authority),520
245,2001,E02002498,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,237
246,2001,E02002498,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,985
247,2001,E02002498,2001 super output areas - middle layer,305,Other,160
248,2001,E02002499,2001 super output areas - middle layer,305,All categories: Tenure,3026
249,2001,E02002499,2001 super output areas - middle layer,305,Owned outright,491
250,2001,E02002499,2001 super output areas - middle layer,305,Owned with a mortgage or loan,743
251,2001,E02002499,2001 super output areas - middle layer,305,Shared ownership,23
252,2001,E02002499,2001 super output areas - middle layer,305,Rented from council(local authority),1433
253,2001,E02002499,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,107
254,2001,E02002499,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,84
255,2001,E02002499,2001 super output areas - middle layer,305,Other,145
256,2001,E02002500,2001 super output areas - middle layer,305,All categories: Tenure,2199
257,2001,E02002500,2001 super output areas - middle layer,305,Owned outright,703
258,2001,E02002500,2001 super output areas - middle layer,305,Owned with a mortgage or loan,968
259,2001,E02002500,2001 super output areas - middle layer,305,Shared ownership,6
260,2001,E02002500,2001 super output areas - middle layer,305,Rented from council(local authority),138
261,2001,E02002500,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,75
262,2001,E02002500,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,251
263,2001,E02002500,2001 super output areas - middle layer,305,Other,58
264,2001,E02002501,2001 super output areas - middle layer,305,All categories: Tenure,2368
265,2001,E02002501,2001 super output areas - middle layer,305,Owned outright,437
266,2001,E02002501,2001 super output areas - middle layer,305,Owned with a mortgage or loan,695
267,2001,E02002501,2001 super output areas - middle layer,305,Shared ownership,13
268,2001,E02002501,2001 super output areas - middle layer,305,Rented from council(local authority),772
269,2001,E02002501,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,260
270,2001,E02002501,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,110
271,2001,E02002501,2001 super output areas - middle layer,305,Other,81
272,2001,E02002502,2001 super output areas - middle layer,305,All categories: Tenure,4296
273,2001,E02002502,2001 super output areas - middle layer,305,Owned outright,640
274,2001,E02002502,2001 super output areas - middle layer,305,Owned with a mortgage or loan,999
275,2001,E02002502,2001 super output areas - middle layer,305,Shared ownership,24
276,2001,E02002502,2001 super output areas - middle layer,305,Rented from council(local authority),2088
277,2001,E02002502,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,109
278,2001,E02002502,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,210
279,2001,E02002502,2001 super output areas - middle layer,305,Other,226
280,2001,E02002503,2001 super output areas - middle layer,305,All categories: Tenure,2660
281,2001,E02002503,2001 super output areas - middle layer,305,Owned outright,596
282,2001,E02002503,2001 super output areas - middle layer,305,Owned with a mortgage or loan,889
283,2001,E02002503,2001 super output areas - middle layer,305,Shared ownership,10
284,2001,E02002503,2001 super output areas - middle layer,305,Rented from council(local authority),706
285,2001,E02002503,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,182
286,2001,E02002503,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,184
287,2001,E02002503,2001 super output areas - middle layer,305,Other,93
288,2001,E02002504,2001 super output areas - middle layer,305,All categories: Tenure,3105
289,2001,E02002504,2001 super output areas - middle layer,305,Owned outright,1105
290,2001,E02002504,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1626
291,2001,E02002504,2001 super output areas - middle layer,305,Shared ownership,23
292,2001,E02002504,2001 super output areas - middle layer,305,Rented from council(local authority),63
293,2001,E02002504,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,77
294,2001,E02002504,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,150
295,2001,E02002504,2001 super output areas - middle layer,305,Other,61
296,2001,E02002505,2001 super output areas - middle layer,305,All categories: Tenure,2579
297,2001,E02002505,2001 super output areas - middle layer,305,Owned outright,421
298,2001,E02002505,2001 super output areas - middle layer,305,Owned with a mortgage or loan,631
299,2001,E02002505,2001 super output areas - middle layer,305,Shared ownership,32
300,2001,E02002505,2001 super output areas - middle layer,305,Rented from council(local authority),1179
301,2001,E02002505,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,116
302,2001,E02002505,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,76
303,2001,E02002505,2001 super output areas - middle layer,305,Other,124
304,2001,E02002506,2001 super output areas - middle layer,305,All categories: Tenure,2208
305,2001,E02002506,2001 super output areas - middle layer,305,Owned outright,334
306,2001,E02002506,2001 super output areas - middle layer,305,Owned with a mortgage or loan,494
307,2001,E02002506,2001 super output areas - middle layer,305,Shared ownership,9
308,2001,E02002506,2001 super output areas - middle layer,305,Rented from council(local authority),702
309,2001,E02002506,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,483
310,2001,E02002506,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,94
311,2001,E02002506,2001 super output areas - middle layer,305,Other,92
312,2001,E02002507,2001 super output areas - middle layer,305,All categories: Tenure,2297
313,2001,E02002507,2001 super output areas - middle layer,305,Owned outright,1016
314,2001,E02002507,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1145
315,2001,E02002507,2001 super output areas - middle layer,305,Shared ownership,3
316,2001,E02002507,2001 super output areas - middle layer,305,Rented from council(local authority),55
317,2001,E02002507,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,5
318,2001,E02002507,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,41
319,2001,E02002507,2001 super output areas - middle layer,305,Other,32
320,2001,E02002508,2001 super output areas - middle layer,305,All categories: Tenure,2094
321,2001,E02002508,2001 super output areas - middle layer,305,Owned outright,1026
322,2001,E02002508,2001 super output areas - middle layer,305,Owned with a mortgage or loan,893
323,2001,E02002508,2001 super output areas - middle layer,305,Shared ownership,0
324,2001,E02002508,2001 super output areas - middle layer,305,Rented from council(local authority),38
325,2001,E02002508,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,32
326,2001,E02002508,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,72
327,2001,E02002508,2001 super output areas - middle layer,305,Other,33
328,2001,E02002509,2001 super output areas - middle layer,305,All categories: Tenure,2306
329,2001,E02002509,2001 super output areas - middle layer,305,Owned outright,609
330,2001,E02002509,2001 super output areas - middle layer,305,Owned with a mortgage or loan,950
331,2001,E02002509,2001 super output areas - middle layer,305,Shared ownership,8
332,2001,E02002509,2001 super output areas - middle layer,305,Rented from council(local authority),541
333,2001,E02002509,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,33
334,2001,E02002509,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,88
335,2001,E02002509,2001 super output areas - middle layer,305,Other,77
336,2001,E02002510,2001 super output areas - middle layer,305,All categories: Tenure,2424
337,2001,E02002510,2001 super output areas - middle layer,305,Owned outright,1045
338,2001,E02002510,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1207
339,2001,E02002510,2001 super output areas - middle layer,305,Shared ownership,8
340,2001,E02002510,2001 super output areas - middle layer,305,Rented from council(local authority),35
341,2001,E02002510,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,35
342,2001,E02002510,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,50
343,2001,E02002510,2001 super output areas - middle layer,305,Other,44
344,2001,E02002511,2001 super output areas - middle layer,305,All categories: Tenure,3670
345,2001,E02002511,2001 super output areas - middle layer,305,Owned outright,1502
346,2001,E02002511,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1896
347,2001,E02002511,2001 super output areas - middle layer,305,Shared ownership,13
348,2001,E02002511,2001 super output areas - middle layer,305,Rented from council(local authority),61
349,2001,E02002511,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,74
350,2001,E02002511,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,70
351,2001,E02002511,2001 super output areas - middle layer,305,Other,54
352,2001,E02002512,2001 super output areas - middle layer,305,All categories: Tenure,2118
353,2001,E02002512,2001 super output areas - middle layer,305,Owned outright,799
354,2001,E02002512,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1115
355,2001,E02002512,2001 super output areas - middle layer,305,Shared ownership,38
356,2001,E02002512,2001 super output areas - middle layer,305,Rented from council(local authority),26
357,2001,E02002512,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,72
358,2001,E02002512,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,46
359,2001,E02002512,2001 super output areas - middle layer,305,Other,22
360,2001,E02002513,2001 super output areas - middle layer,305,All categories: Tenure,3828
361,2001,E02002513,2001 super output areas - middle layer,305,Owned outright,673
362,2001,E02002513,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1269
363,2001,E02002513,2001 super output areas - middle layer,305,Shared ownership,15
364,2001,E02002513,2001 super output areas - middle layer,305,Rented from council(local authority),1063
365,2001,E02002513,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,585
366,2001,E02002513,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,91
367,2001,E02002513,2001 super output areas - middle layer,305,Other,132
368,2001,E02002514,2001 super output areas - middle layer,305,All categories: Tenure,3574
369,2001,E02002514,2001 super output areas - middle layer,305,Owned outright,401
370,2001,E02002514,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1616
371,2001,E02002514,2001 super output areas - middle layer,305,Shared ownership,62
372,2001,E02002514,2001 super output areas - middle layer,305,Rented from council(local authority),741
