,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_METH_6_NAME,OBS_VALUE
70,2021,E01022353,2021 super output areas - lower layer,151,Total: All households,735
71,2021,E01022353,2021 super output areas - lower layer,151,One-person household,225
72,2021,E01022353,2021 super output areas - lower layer,151,All household members have the same ethnic group,469
73,2021,E01022353,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
74,2021,E01022353,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,27
75,2021,E01022353,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,8
76,2021,E01022413,2021 super output areas - lower layer,151,Total: All households,784
77,2021,E01022413,2021 super output areas - lower layer,151,One-person household,162
78,2021,E01022413,2021 super output areas - lower layer,151,All household members have the same ethnic group,581
79,2021,E01022413,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
80,2021,E01022413,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,29
81,2021,E01022413,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,9
82,2021,E01022385,2021 super output areas - lower layer,151,Total: All households,671
83,2021,E01022385,2021 super output areas - lower layer,151,One-person household,169
84,2021,E01022385,2021 super output areas - lower layer,151,All household members have the same ethnic group,424
85,2021,E01022385,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,7
86,2021,E01022385,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,51
87,2021,E01022385,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,20
88,2021,E01022386,2021 super output areas - lower layer,151,Total: All households,744
89,2021,E01022386,2021 super output areas - lower layer,151,One-person household,291
90,2021,E01022386,2021 super output areas - lower layer,151,All household members have the same ethnic group,403
91,2021,E01022386,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
92,2021,E01022386,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,39
93,2021,E01022386,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,8
94,2021,E01022387,2021 super output areas - lower layer,151,Total: All households,715
95,2021,E01022387,2021 super output areas - lower layer,151,One-person household,266
96,2021,E01022387,2021 super output areas - lower layer,151,All household members have the same ethnic group,407
97,2021,E01022387,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,5
98,2021,E01022387,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,30
99,2021,E01022387,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,7
100,2021,E01022388,2021 super output areas - lower layer,151,Total: All households,751
101,2021,E01022388,2021 super output areas - lower layer,151,One-person household,190
102,2021,E01022388,2021 super output areas - lower layer,151,All household members have the same ethnic group,491
103,2021,E01022388,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,11
104,2021,E01022388,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,49
105,2021,E01022388,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,10
106,2021,E01022372,2021 super output areas - lower layer,151,Total: All households,1033
107,2021,E01022372,2021 super output areas - lower layer,151,One-person household,275
108,2021,E01022372,2021 super output areas - lower layer,151,All household members have the same ethnic group,686
109,2021,E01022372,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
110,2021,E01022372,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,55
111,2021,E01022372,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,11
112,2021,E01022373,2021 super output areas - lower layer,151,Total: All households,749
113,2021,E01022373,2021 super output areas - lower layer,151,One-person household,229
114,2021,E01022373,2021 super output areas - lower layer,151,All household members have the same ethnic group,471
115,2021,E01022373,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
116,2021,E01022373,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,37
117,2021,E01022373,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
118,2021,E01022374,2021 super output areas - lower layer,151,Total: All households,984
119,2021,E01022374,2021 super output areas - lower layer,151,One-person household,388
120,2021,E01022374,2021 super output areas - lower layer,151,All household members have the same ethnic group,527
121,2021,E01022374,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,7
122,2021,E01022374,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,46
123,2021,E01022374,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,16
124,2021,E01022375,2021 super output areas - lower layer,151,Total: All households,485
125,2021,E01022375,2021 super output areas - lower layer,151,One-person household,108
126,2021,E01022375,2021 super output areas - lower layer,151,All household members have the same ethnic group,342
127,2021,E01022375,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,8
128,2021,E01022375,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,23
129,2021,E01022375,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,4
130,2021,E01022381,2021 super output areas - lower layer,151,Total: All households,871
131,2021,E01022381,2021 super output areas - lower layer,151,One-person household,183
132,2021,E01022381,2021 super output areas - lower layer,151,All household members have the same ethnic group,632
133,2021,E01022381,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
134,2021,E01022381,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,42
135,2021,E01022381,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,11
136,2021,E01022415,2021 super output areas - lower layer,151,Total: All households,616
137,2021,E01022415,2021 super output areas - lower layer,151,One-person household,151
138,2021,E01022415,2021 super output areas - lower layer,151,All household members have the same ethnic group,423
139,2021,E01022415,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,5
140,2021,E01022415,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,30
141,2021,E01022415,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,7
142,2021,E01022416,2021 super output areas - lower layer,151,Total: All households,609
143,2021,E01022416,2021 super output areas - lower layer,151,One-person household,143
144,2021,E01022416,2021 super output areas - lower layer,151,All household members have the same ethnic group,433
145,2021,E01022416,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,4
146,2021,E01022416,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,24
147,2021,E01022416,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,5
148,2021,E01022417,2021 super output areas - lower layer,151,Total: All households,791
149,2021,E01022417,2021 super output areas - lower layer,151,One-person household,236
150,2021,E01022417,2021 super output areas - lower layer,151,All household members have the same ethnic group,524
151,2021,E01022417,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,1
152,2021,E01022417,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,28
153,2021,E01022417,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,2
154,2021,E01022418,2021 super output areas - lower layer,151,Total: All households,789
155,2021,E01022418,2021 super output areas - lower layer,151,One-person household,336
156,2021,E01022418,2021 super output areas - lower layer,151,All household members have the same ethnic group,410
157,2021,E01022418,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
158,2021,E01022418,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,33
159,2021,E01022418,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,4
160,2021,E01022450,2021 super output areas - lower layer,151,Total: All households,912
161,2021,E01022450,2021 super output areas - lower layer,151,One-person household,311
162,2021,E01022450,2021 super output areas - lower layer,151,All household members have the same ethnic group,551
163,2021,E01022450,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,8
164,2021,E01022450,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,32
165,2021,E01022450,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,10
166,2021,E01022451,2021 super output areas - lower layer,151,Total: All households,649
167,2021,E01022451,2021 super output areas - lower layer,151,One-person household,191
168,2021,E01022451,2021 super output areas - lower layer,151,All household members have the same ethnic group,435
169,2021,E01022451,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
170,2021,E01022451,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,20
171,2021,E01022451,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,1
172,2021,E01022452,2021 super output areas - lower layer,151,Total: All households,528
173,2021,E01022452,2021 super output areas - lower layer,151,One-person household,119
174,2021,E01022452,2021 super output areas - lower layer,151,All household members have the same ethnic group,389
175,2021,E01022452,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,1
176,2021,E01022452,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,12
177,2021,E01022452,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,7
178,2021,E01022455,2021 super output areas - lower layer,151,Total: All households,811
179,2021,E01022455,2021 super output areas - lower layer,151,One-person household,195
180,2021,E01022455,2021 super output areas - lower layer,151,All household members have the same ethnic group,577
181,2021,E01022455,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,8
182,2021,E01022455,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,24
183,2021,E01022455,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,7
184,2021,E01032938,2021 super output areas - lower layer,151,Total: All households,936
185,2021,E01032938,2021 super output areas - lower layer,151,One-person household,186
186,2021,E01032938,2021 super output areas - lower layer,151,All household members have the same ethnic group,680
187,2021,E01032938,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,7
188,2021,E01032938,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,46
189,2021,E01032938,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,17
190,2021,E01032939,2021 super output areas - lower layer,151,Total: All households,583
191,2021,E01032939,2021 super output areas - lower layer,151,One-person household,131
192,2021,E01032939,2021 super output areas - lower layer,151,All household members have the same ethnic group,411
193,2021,E01032939,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
194,2021,E01032939,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,30
195,2021,E01032939,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,5
196,2021,E01032940,2021 super output areas - lower layer,151,Total: All households,582
197,2021,E01032940,2021 super output areas - lower layer,151,One-person household,123
198,2021,E01032940,2021 super output areas - lower layer,151,All household members have the same ethnic group,405
199,2021,E01032940,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,8
200,2021,E01032940,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,36
201,2021,E01032940,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,10
202,2021,E01022456,2021 super output areas - lower layer,151,Total: All households,544
203,2021,E01022456,2021 super output areas - lower layer,151,One-person household,127
204,2021,E01022456,2021 super output areas - lower layer,151,All household members have the same ethnic group,379
205,2021,E01022456,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,5
206,2021,E01022456,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,25
207,2021,E01022456,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,8
208,2021,E01022457,2021 super output areas - lower layer,151,Total: All households,601
209,2021,E01022457,2021 super output areas - lower layer,151,One-person household,216
210,2021,E01022457,2021 super output areas - lower layer,151,All household members have the same ethnic group,356
211,2021,E01022457,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,4
212,2021,E01022457,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,18
213,2021,E01022457,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,7
214,2021,E01022458,2021 super output areas - lower layer,151,Total: All households,667
215,2021,E01022458,2021 super output areas - lower layer,151,One-person household,271
216,2021,E01022458,2021 super output areas - lower layer,151,All household members have the same ethnic group,363
217,2021,E01022458,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,10
218,2021,E01022458,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,16
219,2021,E01022458,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,7
220,2021,E01022459,2021 super output areas - lower layer,151,Total: All households,873
221,2021,E01022459,2021 super output areas - lower layer,151,One-person household,470
222,2021,E01022459,2021 super output areas - lower layer,151,All household members have the same ethnic group,356
223,2021,E01022459,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
224,2021,E01022459,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,35
225,2021,E01022459,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
226,2021,E01022460,2021 super output areas - lower layer,151,Total: All households,931
227,2021,E01022460,2021 super output areas - lower layer,151,One-person household,370
228,2021,E01022460,2021 super output areas - lower layer,151,All household members have the same ethnic group,516
229,2021,E01022460,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,5
230,2021,E01022460,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,35
231,2021,E01022460,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,5
232,2021,E01022461,2021 super output areas - lower layer,151,Total: All households,613
233,2021,E01022461,2021 super output areas - lower layer,151,One-person household,187
234,2021,E01022461,2021 super output areas - lower layer,151,All household members have the same ethnic group,399
235,2021,E01022461,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,4
236,2021,E01022461,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,18
237,2021,E01022461,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,5
238,2021,E01022462,2021 super output areas - lower layer,151,Total: All households,856
239,2021,E01022462,2021 super output areas - lower layer,151,One-person household,206
240,2021,E01022462,2021 super output areas - lower layer,151,All household members have the same ethnic group,604
241,2021,E01022462,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
242,2021,E01022462,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,34
243,2021,E01022462,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,9
244,2021,E01022449,2021 super output areas - lower layer,151,Total: All households,916
245,2021,E01022449,2021 super output areas - lower layer,151,One-person household,219
246,2021,E01022449,2021 super output areas - lower layer,151,All household members have the same ethnic group,647
247,2021,E01022449,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,4
248,2021,E01022449,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,42
249,2021,E01022449,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,4
250,2021,E01022463,2021 super output areas - lower layer,151,Total: All households,710
251,2021,E01022463,2021 super output areas - lower layer,151,One-person household,262
252,2021,E01022463,2021 super output areas - lower layer,151,All household members have the same ethnic group,398
253,2021,E01022463,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,4
254,2021,E01022463,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,41
255,2021,E01022463,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,5
256,2021,E01022464,2021 super output areas - lower layer,151,Total: All households,756
257,2021,E01022464,2021 super output areas - lower layer,151,One-person household,280
258,2021,E01022464,2021 super output areas - lower layer,151,All household members have the same ethnic group,433
259,2021,E01022464,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,5
260,2021,E01022464,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,32
261,2021,E01022464,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
262,2021,E01022465,2021 super output areas - lower layer,151,Total: All households,760
263,2021,E01022465,2021 super output areas - lower layer,151,One-person household,163
264,2021,E01022465,2021 super output areas - lower layer,151,All household members have the same ethnic group,561
265,2021,E01022465,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,4
266,2021,E01022465,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,32
267,2021,E01022465,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,0
268,2021,E01022466,2021 super output areas - lower layer,151,Total: All households,987
269,2021,E01022466,2021 super output areas - lower layer,151,One-person household,263
270,2021,E01022466,2021 super output areas - lower layer,151,All household members have the same ethnic group,658
271,2021,E01022466,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,4
272,2021,E01022466,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,56
273,2021,E01022466,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
274,2021,E01022434,2021 super output areas - lower layer,151,Total: All households,864
275,2021,E01022434,2021 super output areas - lower layer,151,One-person household,180
276,2021,E01022434,2021 super output areas - lower layer,151,All household members have the same ethnic group,605
277,2021,E01022434,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,7
278,2021,E01022434,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,61
279,2021,E01022434,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,11
280,2021,E01022441,2021 super output areas - lower layer,151,Total: All households,682
281,2021,E01022441,2021 super output areas - lower layer,151,One-person household,194
282,2021,E01022441,2021 super output areas - lower layer,151,All household members have the same ethnic group,449
283,2021,E01022441,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
284,2021,E01022441,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,27
285,2021,E01022441,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
286,2021,E01022445,2021 super output areas - lower layer,151,Total: All households,605
287,2021,E01022445,2021 super output areas - lower layer,151,One-person household,135
288,2021,E01022445,2021 super output areas - lower layer,151,All household members have the same ethnic group,427
289,2021,E01022445,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
290,2021,E01022445,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,35
291,2021,E01022445,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,2
292,2021,E01022453,2021 super output areas - lower layer,151,Total: All households,960
293,2021,E01022453,2021 super output areas - lower layer,151,One-person household,197
294,2021,E01022453,2021 super output areas - lower layer,151,All household members have the same ethnic group,696
295,2021,E01022453,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,5
296,2021,E01022453,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,48
297,2021,E01022453,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,14
298,2021,E01022440,2021 super output areas - lower layer,151,Total: All households,1049
299,2021,E01022440,2021 super output areas - lower layer,151,One-person household,332
300,2021,E01022440,2021 super output areas - lower layer,151,All household members have the same ethnic group,640
301,2021,E01022440,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,17
302,2021,E01022440,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,47
303,2021,E01022440,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,13
304,2021,E01022442,2021 super output areas - lower layer,151,Total: All households,685
305,2021,E01022442,2021 super output areas - lower layer,151,One-person household,136
306,2021,E01022442,2021 super output areas - lower layer,151,All household members have the same ethnic group,511
307,2021,E01022442,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
308,2021,E01022442,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,27
309,2021,E01022442,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,8
310,2021,E01022443,2021 super output areas - lower layer,151,Total: All households,631
311,2021,E01022443,2021 super output areas - lower layer,151,One-person household,143
312,2021,E01022443,2021 super output areas - lower layer,151,All household members have the same ethnic group,450
313,2021,E01022443,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
314,2021,E01022443,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,28
315,2021,E01022443,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,8
316,2021,E01022444,2021 super output areas - lower layer,151,Total: All households,642
317,2021,E01022444,2021 super output areas - lower layer,151,One-person household,119
318,2021,E01022444,2021 super output areas - lower layer,151,All household members have the same ethnic group,474
319,2021,E01022444,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
320,2021,E01022444,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,34
321,2021,E01022444,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,12
322,2021,E01022425,2021 super output areas - lower layer,151,Total: All households,493
323,2021,E01022425,2021 super output areas - lower layer,151,One-person household,118
324,2021,E01022425,2021 super output areas - lower layer,151,All household members have the same ethnic group,333
325,2021,E01022425,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
326,2021,E01022425,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,26
327,2021,E01022425,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,10
328,2021,E01022426,2021 super output areas - lower layer,151,Total: All households,634
329,2021,E01022426,2021 super output areas - lower layer,151,One-person household,179
330,2021,E01022426,2021 super output areas - lower layer,151,All household members have the same ethnic group,437
331,2021,E01022426,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
332,2021,E01022426,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,13
333,2021,E01022426,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,3
334,2021,E01022427,2021 super output areas - lower layer,151,Total: All households,659
335,2021,E01022427,2021 super output areas - lower layer,151,One-person household,260
336,2021,E01022427,2021 super output areas - lower layer,151,All household members have the same ethnic group,367
337,2021,E01022427,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,1
338,2021,E01022427,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,28
339,2021,E01022427,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,3
340,2021,E01022428,2021 super output areas - lower layer,151,Total: All households,837
341,2021,E01022428,2021 super output areas - lower layer,151,One-person household,311
342,2021,E01022428,2021 super output areas - lower layer,151,All household members have the same ethnic group,463
343,2021,E01022428,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,20
344,2021,E01022428,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,36
345,2021,E01022428,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,7
346,2021,E01022429,2021 super output areas - lower layer,151,Total: All households,678
347,2021,E01022429,2021 super output areas - lower layer,151,One-person household,206
348,2021,E01022429,2021 super output areas - lower layer,151,All household members have the same ethnic group,434
349,2021,E01022429,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,6
350,2021,E01022429,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,27
