,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
76,2021,E01030306,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,619
77,2021,E01030306,2021 super output areas - lower layer,151,Work mainly at or from home,362
78,2021,E01030306,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",3
79,2021,E01030306,2021 super output areas - lower layer,151,Train,23
80,2021,E01030306,2021 super output areas - lower layer,151,"Bus, minibus or coach",0
81,2021,E01030306,2021 super output areas - lower layer,151,Taxi,2
82,2021,E01030306,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
83,2021,E01030306,2021 super output areas - lower layer,151,Driving a car or van,151
84,2021,E01030306,2021 super output areas - lower layer,151,Passenger in a car or van,7
85,2021,E01030306,2021 super output areas - lower layer,151,Bicycle,7
86,2021,E01030306,2021 super output areas - lower layer,151,On foot,46
87,2021,E01030306,2021 super output areas - lower layer,151,Other method of travel to work,17
88,2021,E01030303,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,716
89,2021,E01030303,2021 super output areas - lower layer,151,Work mainly at or from home,477
90,2021,E01030303,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",5
91,2021,E01030303,2021 super output areas - lower layer,151,Train,48
92,2021,E01030303,2021 super output areas - lower layer,151,"Bus, minibus or coach",0
93,2021,E01030303,2021 super output areas - lower layer,151,Taxi,0
94,2021,E01030303,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
95,2021,E01030303,2021 super output areas - lower layer,151,Driving a car or van,143
96,2021,E01030303,2021 super output areas - lower layer,151,Passenger in a car or van,10
97,2021,E01030303,2021 super output areas - lower layer,151,Bicycle,9
98,2021,E01030303,2021 super output areas - lower layer,151,On foot,13
99,2021,E01030303,2021 super output areas - lower layer,151,Other method of travel to work,8
100,2021,E01030342,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,719
101,2021,E01030342,2021 super output areas - lower layer,151,Work mainly at or from home,475
102,2021,E01030342,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",2
103,2021,E01030342,2021 super output areas - lower layer,151,Train,40
104,2021,E01030342,2021 super output areas - lower layer,151,"Bus, minibus or coach",2
105,2021,E01030342,2021 super output areas - lower layer,151,Taxi,1
106,2021,E01030342,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
107,2021,E01030342,2021 super output areas - lower layer,151,Driving a car or van,156
108,2021,E01030342,2021 super output areas - lower layer,151,Passenger in a car or van,14
109,2021,E01030342,2021 super output areas - lower layer,151,Bicycle,5
110,2021,E01030342,2021 super output areas - lower layer,151,On foot,15
111,2021,E01030342,2021 super output areas - lower layer,151,Other method of travel to work,6
112,2021,E01030343,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,875
113,2021,E01030343,2021 super output areas - lower layer,151,Work mainly at or from home,547
114,2021,E01030343,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",3
115,2021,E01030343,2021 super output areas - lower layer,151,Train,44
116,2021,E01030343,2021 super output areas - lower layer,151,"Bus, minibus or coach",1
117,2021,E01030343,2021 super output areas - lower layer,151,Taxi,1
118,2021,E01030343,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",2
119,2021,E01030343,2021 super output areas - lower layer,151,Driving a car or van,209
120,2021,E01030343,2021 super output areas - lower layer,151,Passenger in a car or van,16
121,2021,E01030343,2021 super output areas - lower layer,151,Bicycle,12
122,2021,E01030343,2021 super output areas - lower layer,151,On foot,34
123,2021,E01030343,2021 super output areas - lower layer,151,Other method of travel to work,6
124,2021,E01030344,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,647
125,2021,E01030344,2021 super output areas - lower layer,151,Work mainly at or from home,440
126,2021,E01030344,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",3
127,2021,E01030344,2021 super output areas - lower layer,151,Train,31
128,2021,E01030344,2021 super output areas - lower layer,151,"Bus, minibus or coach",2
129,2021,E01030344,2021 super output areas - lower layer,151,Taxi,1
130,2021,E01030344,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
131,2021,E01030344,2021 super output areas - lower layer,151,Driving a car or van,139
132,2021,E01030344,2021 super output areas - lower layer,151,Passenger in a car or van,6
133,2021,E01030344,2021 super output areas - lower layer,151,Bicycle,6
134,2021,E01030344,2021 super output areas - lower layer,151,On foot,9
135,2021,E01030344,2021 super output areas - lower layer,151,Other method of travel to work,9
136,2021,E01030345,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,743
137,2021,E01030345,2021 super output areas - lower layer,151,Work mainly at or from home,474
138,2021,E01030345,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",3
139,2021,E01030345,2021 super output areas - lower layer,151,Train,30
140,2021,E01030345,2021 super output areas - lower layer,151,"Bus, minibus or coach",3
141,2021,E01030345,2021 super output areas - lower layer,151,Taxi,1
142,2021,E01030345,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",4
143,2021,E01030345,2021 super output areas - lower layer,151,Driving a car or van,187
144,2021,E01030345,2021 super output areas - lower layer,151,Passenger in a car or van,11
145,2021,E01030345,2021 super output areas - lower layer,151,Bicycle,12
146,2021,E01030345,2021 super output areas - lower layer,151,On foot,15
147,2021,E01030345,2021 super output areas - lower layer,151,Other method of travel to work,3
148,2021,E01030386,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,724
149,2021,E01030386,2021 super output areas - lower layer,151,Work mainly at or from home,384
150,2021,E01030386,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",19
151,2021,E01030386,2021 super output areas - lower layer,151,Train,35
152,2021,E01030386,2021 super output areas - lower layer,151,"Bus, minibus or coach",11
153,2021,E01030386,2021 super output areas - lower layer,151,Taxi,4
154,2021,E01030386,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",22
155,2021,E01030386,2021 super output areas - lower layer,151,Driving a car or van,207
156,2021,E01030386,2021 super output areas - lower layer,151,Passenger in a car or van,7
157,2021,E01030386,2021 super output areas - lower layer,151,Bicycle,11
158,2021,E01030386,2021 super output areas - lower layer,151,On foot,12
159,2021,E01030386,2021 super output areas - lower layer,151,Other method of travel to work,12
160,2021,E01030387,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,867
161,2021,E01030387,2021 super output areas - lower layer,151,Work mainly at or from home,374
162,2021,E01030387,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",10
163,2021,E01030387,2021 super output areas - lower layer,151,Train,55
164,2021,E01030387,2021 super output areas - lower layer,151,"Bus, minibus or coach",15
165,2021,E01030387,2021 super output areas - lower layer,151,Taxi,3
166,2021,E01030387,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",8
167,2021,E01030387,2021 super output areas - lower layer,151,Driving a car or van,314
168,2021,E01030387,2021 super output areas - lower layer,151,Passenger in a car or van,23
169,2021,E01030387,2021 super output areas - lower layer,151,Bicycle,20
170,2021,E01030387,2021 super output areas - lower layer,151,On foot,39
171,2021,E01030387,2021 super output areas - lower layer,151,Other method of travel to work,6
172,2021,E01030388,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,641
173,2021,E01030388,2021 super output areas - lower layer,151,Work mainly at or from home,273
174,2021,E01030388,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",20
175,2021,E01030388,2021 super output areas - lower layer,151,Train,18
176,2021,E01030388,2021 super output areas - lower layer,151,"Bus, minibus or coach",15
177,2021,E01030388,2021 super output areas - lower layer,151,Taxi,2
178,2021,E01030388,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
179,2021,E01030388,2021 super output areas - lower layer,151,Driving a car or van,254
180,2021,E01030388,2021 super output areas - lower layer,151,Passenger in a car or van,11
181,2021,E01030388,2021 super output areas - lower layer,151,Bicycle,16
182,2021,E01030388,2021 super output areas - lower layer,151,On foot,23
183,2021,E01030388,2021 super output areas - lower layer,151,Other method of travel to work,4
184,2021,E01030389,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,759
185,2021,E01030389,2021 super output areas - lower layer,151,Work mainly at or from home,331
186,2021,E01030389,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",14
187,2021,E01030389,2021 super output areas - lower layer,151,Train,52
188,2021,E01030389,2021 super output areas - lower layer,151,"Bus, minibus or coach",24
189,2021,E01030389,2021 super output areas - lower layer,151,Taxi,5
190,2021,E01030389,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",8
191,2021,E01030389,2021 super output areas - lower layer,151,Driving a car or van,261
192,2021,E01030389,2021 super output areas - lower layer,151,Passenger in a car or van,14
193,2021,E01030389,2021 super output areas - lower layer,151,Bicycle,17
194,2021,E01030389,2021 super output areas - lower layer,151,On foot,22
195,2021,E01030389,2021 super output areas - lower layer,151,Other method of travel to work,11
196,2021,E01030393,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,940
197,2021,E01030393,2021 super output areas - lower layer,151,Work mainly at or from home,363
198,2021,E01030393,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",11
199,2021,E01030393,2021 super output areas - lower layer,151,Train,48
200,2021,E01030393,2021 super output areas - lower layer,151,"Bus, minibus or coach",24
201,2021,E01030393,2021 super output areas - lower layer,151,Taxi,5
202,2021,E01030393,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",10
203,2021,E01030393,2021 super output areas - lower layer,151,Driving a car or van,389
204,2021,E01030393,2021 super output areas - lower layer,151,Passenger in a car or van,24
205,2021,E01030393,2021 super output areas - lower layer,151,Bicycle,16
206,2021,E01030393,2021 super output areas - lower layer,151,On foot,39
207,2021,E01030393,2021 super output areas - lower layer,151,Other method of travel to work,11
208,2021,E01030394,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,932
209,2021,E01030394,2021 super output areas - lower layer,151,Work mainly at or from home,374
210,2021,E01030394,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",5
211,2021,E01030394,2021 super output areas - lower layer,151,Train,43
212,2021,E01030394,2021 super output areas - lower layer,151,"Bus, minibus or coach",19
213,2021,E01030394,2021 super output areas - lower layer,151,Taxi,7
214,2021,E01030394,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",8
215,2021,E01030394,2021 super output areas - lower layer,151,Driving a car or van,416
216,2021,E01030394,2021 super output areas - lower layer,151,Passenger in a car or van,20
217,2021,E01030394,2021 super output areas - lower layer,151,Bicycle,7
218,2021,E01030394,2021 super output areas - lower layer,151,On foot,27
219,2021,E01030394,2021 super output areas - lower layer,151,Other method of travel to work,6
220,2021,E01030399,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1240
221,2021,E01030399,2021 super output areas - lower layer,151,Work mainly at or from home,341
222,2021,E01030399,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",12
223,2021,E01030399,2021 super output areas - lower layer,151,Train,45
224,2021,E01030399,2021 super output areas - lower layer,151,"Bus, minibus or coach",61
225,2021,E01030399,2021 super output areas - lower layer,151,Taxi,6
226,2021,E01030399,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",20
227,2021,E01030399,2021 super output areas - lower layer,151,Driving a car or van,611
228,2021,E01030399,2021 super output areas - lower layer,151,Passenger in a car or van,36
229,2021,E01030399,2021 super output areas - lower layer,151,Bicycle,28
230,2021,E01030399,2021 super output areas - lower layer,151,On foot,63
231,2021,E01030399,2021 super output areas - lower layer,151,Other method of travel to work,17
232,2021,E01030400,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,759
233,2021,E01030400,2021 super output areas - lower layer,151,Work mainly at or from home,190
234,2021,E01030400,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",7
235,2021,E01030400,2021 super output areas - lower layer,151,Train,26
236,2021,E01030400,2021 super output areas - lower layer,151,"Bus, minibus or coach",49
237,2021,E01030400,2021 super output areas - lower layer,151,Taxi,3
238,2021,E01030400,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",12
239,2021,E01030400,2021 super output areas - lower layer,151,Driving a car or van,375
240,2021,E01030400,2021 super output areas - lower layer,151,Passenger in a car or van,39
241,2021,E01030400,2021 super output areas - lower layer,151,Bicycle,22
242,2021,E01030400,2021 super output areas - lower layer,151,On foot,33
243,2021,E01030400,2021 super output areas - lower layer,151,Other method of travel to work,3
244,2021,E01030414,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,694
245,2021,E01030414,2021 super output areas - lower layer,151,Work mainly at or from home,222
246,2021,E01030414,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",4
247,2021,E01030414,2021 super output areas - lower layer,151,Train,35
248,2021,E01030414,2021 super output areas - lower layer,151,"Bus, minibus or coach",21
249,2021,E01030414,2021 super output areas - lower layer,151,Taxi,2
250,2021,E01030414,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",12
251,2021,E01030414,2021 super output areas - lower layer,151,Driving a car or van,315
252,2021,E01030414,2021 super output areas - lower layer,151,Passenger in a car or van,22
253,2021,E01030414,2021 super output areas - lower layer,151,Bicycle,14
254,2021,E01030414,2021 super output areas - lower layer,151,On foot,43
255,2021,E01030414,2021 super output areas - lower layer,151,Other method of travel to work,4
256,2021,E01030377,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1163
257,2021,E01030377,2021 super output areas - lower layer,151,Work mainly at or from home,552
258,2021,E01030377,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",12
259,2021,E01030377,2021 super output areas - lower layer,151,Train,58
260,2021,E01030377,2021 super output areas - lower layer,151,"Bus, minibus or coach",18
261,2021,E01030377,2021 super output areas - lower layer,151,Taxi,5
262,2021,E01030377,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",12
263,2021,E01030377,2021 super output areas - lower layer,151,Driving a car or van,411
264,2021,E01030377,2021 super output areas - lower layer,151,Passenger in a car or van,32
265,2021,E01030377,2021 super output areas - lower layer,151,Bicycle,11
266,2021,E01030377,2021 super output areas - lower layer,151,On foot,39
267,2021,E01030377,2021 super output areas - lower layer,151,Other method of travel to work,13
268,2021,E01030378,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,869
269,2021,E01030378,2021 super output areas - lower layer,151,Work mainly at or from home,408
270,2021,E01030378,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",9
271,2021,E01030378,2021 super output areas - lower layer,151,Train,66
272,2021,E01030378,2021 super output areas - lower layer,151,"Bus, minibus or coach",16
273,2021,E01030378,2021 super output areas - lower layer,151,Taxi,7
274,2021,E01030378,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
275,2021,E01030378,2021 super output areas - lower layer,151,Driving a car or van,283
276,2021,E01030378,2021 super output areas - lower layer,151,Passenger in a car or van,16
277,2021,E01030378,2021 super output areas - lower layer,151,Bicycle,11
278,2021,E01030378,2021 super output areas - lower layer,151,On foot,37
279,2021,E01030378,2021 super output areas - lower layer,151,Other method of travel to work,11
280,2021,E01030406,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,797
281,2021,E01030406,2021 super output areas - lower layer,151,Work mainly at or from home,344
282,2021,E01030406,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",6
283,2021,E01030406,2021 super output areas - lower layer,151,Train,63
284,2021,E01030406,2021 super output areas - lower layer,151,"Bus, minibus or coach",18
285,2021,E01030406,2021 super output areas - lower layer,151,Taxi,4
286,2021,E01030406,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
287,2021,E01030406,2021 super output areas - lower layer,151,Driving a car or van,287
288,2021,E01030406,2021 super output areas - lower layer,151,Passenger in a car or van,24
289,2021,E01030406,2021 super output areas - lower layer,151,Bicycle,11
290,2021,E01030406,2021 super output areas - lower layer,151,On foot,30
291,2021,E01030406,2021 super output areas - lower layer,151,Other method of travel to work,7
292,2021,E01030407,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,662
293,2021,E01030407,2021 super output areas - lower layer,151,Work mainly at or from home,323
294,2021,E01030407,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",4
295,2021,E01030407,2021 super output areas - lower layer,151,Train,38
296,2021,E01030407,2021 super output areas - lower layer,151,"Bus, minibus or coach",7
297,2021,E01030407,2021 super output areas - lower layer,151,Taxi,3
298,2021,E01030407,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
299,2021,E01030407,2021 super output areas - lower layer,151,Driving a car or van,228
300,2021,E01030407,2021 super output areas - lower layer,151,Passenger in a car or van,8
301,2021,E01030407,2021 super output areas - lower layer,151,Bicycle,8
302,2021,E01030407,2021 super output areas - lower layer,151,On foot,31
303,2021,E01030407,2021 super output areas - lower layer,151,Other method of travel to work,7
304,2021,E01030408,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,894
305,2021,E01030408,2021 super output areas - lower layer,151,Work mainly at or from home,428
306,2021,E01030408,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",12
307,2021,E01030408,2021 super output areas - lower layer,151,Train,64
308,2021,E01030408,2021 super output areas - lower layer,151,"Bus, minibus or coach",10
309,2021,E01030408,2021 super output areas - lower layer,151,Taxi,6
310,2021,E01030408,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
311,2021,E01030408,2021 super output areas - lower layer,151,Driving a car or van,304
312,2021,E01030408,2021 super output areas - lower layer,151,Passenger in a car or van,16
313,2021,E01030408,2021 super output areas - lower layer,151,Bicycle,4
314,2021,E01030408,2021 super output areas - lower layer,151,On foot,41
315,2021,E01030408,2021 super output areas - lower layer,151,Other method of travel to work,4
316,2021,E01030395,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,782
317,2021,E01030395,2021 super output areas - lower layer,151,Work mainly at or from home,328
318,2021,E01030395,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",7
319,2021,E01030395,2021 super output areas - lower layer,151,Train,39
320,2021,E01030395,2021 super output areas - lower layer,151,"Bus, minibus or coach",16
321,2021,E01030395,2021 super output areas - lower layer,151,Taxi,2
322,2021,E01030395,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
323,2021,E01030395,2021 super output areas - lower layer,151,Driving a car or van,311
324,2021,E01030395,2021 super output areas - lower layer,151,Passenger in a car or van,25
325,2021,E01030395,2021 super output areas - lower layer,151,Bicycle,16
326,2021,E01030395,2021 super output areas - lower layer,151,On foot,27
327,2021,E01030395,2021 super output areas - lower layer,151,Other method of travel to work,6
328,2021,E01030413,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1022
329,2021,E01030413,2021 super output areas - lower layer,151,Work mainly at or from home,439
330,2021,E01030413,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",13
331,2021,E01030413,2021 super output areas - lower layer,151,Train,67
332,2021,E01030413,2021 super output areas - lower layer,151,"Bus, minibus or coach",19
333,2021,E01030413,2021 super output areas - lower layer,151,Taxi,3
334,2021,E01030413,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",7
335,2021,E01030413,2021 super output areas - lower layer,151,Driving a car or van,342
336,2021,E01030413,2021 super output areas - lower layer,151,Passenger in a car or van,28
337,2021,E01030413,2021 super output areas - lower layer,151,Bicycle,27
338,2021,E01030413,2021 super output areas - lower layer,151,On foot,63
339,2021,E01030413,2021 super output areas - lower layer,151,Other method of travel to work,14
340,2021,E01030415,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,890
341,2021,E01030415,2021 super output areas - lower layer,151,Work mainly at or from home,410
342,2021,E01030415,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",7
343,2021,E01030415,2021 super output areas - lower layer,151,Train,30
344,2021,E01030415,2021 super output areas - lower layer,151,"Bus, minibus or coach",17
345,2021,E01030415,2021 super output areas - lower layer,151,Taxi,7
346,2021,E01030415,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",6
347,2021,E01030415,2021 super output areas - lower layer,151,Driving a car or van,341
348,2021,E01030415,2021 super output areas - lower layer,151,Passenger in a car or van,18
349,2021,E01030415,2021 super output areas - lower layer,151,Bicycle,14
350,2021,E01030415,2021 super output areas - lower layer,151,On foot,35
351,2021,E01030415,2021 super output areas - lower layer,151,Other method of travel to work,5
352,2021,E01030416,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,656
353,2021,E01030416,2021 super output areas - lower layer,151,Work mainly at or from home,292
354,2021,E01030416,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",7
355,2021,E01030416,2021 super output areas - lower layer,151,Train,26
356,2021,E01030416,2021 super output areas - lower layer,151,"Bus, minibus or coach",9
357,2021,E01030416,2021 super output areas - lower layer,151,Taxi,6
358,2021,E01030416,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",9
359,2021,E01030416,2021 super output areas - lower layer,151,Driving a car or van,246
360,2021,E01030416,2021 super output areas - lower layer,151,Passenger in a car or van,15
361,2021,E01030416,2021 super output areas - lower layer,151,Bicycle,13
362,2021,E01030416,2021 super output areas - lower layer,151,On foot,27
363,2021,E01030416,2021 super output areas - lower layer,151,Other method of travel to work,6
364,2021,E01030384,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1462
365,2021,E01030384,2021 super output areas - lower layer,151,Work mainly at or from home,638
366,2021,E01030384,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",17
367,2021,E01030384,2021 super output areas - lower layer,151,Train,74
368,2021,E01030384,2021 super output areas - lower layer,151,"Bus, minibus or coach",16
369,2021,E01030384,2021 super output areas - lower layer,151,Taxi,6
370,2021,E01030384,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",16
371,2021,E01030384,2021 super output areas - lower layer,151,Driving a car or van,472
