,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESTYPE_3_NAME,OBS_VALUE
38,2021,E01010592,2021 super output areas - lower layer,151,Total: All usual residents,1668
39,2021,E01010592,2021 super output areas - lower layer,151,Lives in a household,1668
40,2021,E01010592,2021 super output areas - lower layer,151,Lives in a communal establishment,0
41,2021,E01010594,2021 super output areas - lower layer,151,Total: All usual residents,1670
42,2021,E01010594,2021 super output areas - lower layer,151,Lives in a household,1670
43,2021,E01010594,2021 super output areas - lower layer,151,Lives in a communal establishment,0
44,2021,E01010595,2021 super output areas - lower layer,151,Total: All usual residents,2137
45,2021,E01010595,2021 super output areas - lower layer,151,Lives in a household,2137
46,2021,E01010595,2021 super output areas - lower layer,151,Lives in a communal establishment,0
47,2021,E01010601,2021 super output areas - lower layer,151,Total: All usual residents,1831
48,2021,E01010601,2021 super output areas - lower layer,151,Lives in a household,1831
49,2021,E01010601,2021 super output areas - lower layer,151,Lives in a communal establishment,0
50,2021,E01010651,2021 super output areas - lower layer,151,Total: All usual residents,1671
51,2021,E01010651,2021 super output areas - lower layer,151,Lives in a household,1671
52,2021,E01010651,2021 super output areas - lower layer,151,Lives in a communal establishment,0
53,2021,E01010825,2021 super output areas - lower layer,151,Total: All usual residents,1539
54,2021,E01010825,2021 super output areas - lower layer,151,Lives in a household,1539
55,2021,E01010825,2021 super output areas - lower layer,151,Lives in a communal establishment,0
56,2021,E01010827,2021 super output areas - lower layer,151,Total: All usual residents,1557
57,2021,E01010827,2021 super output areas - lower layer,151,Lives in a household,1557
58,2021,E01010827,2021 super output areas - lower layer,151,Lives in a communal establishment,0
59,2021,E01010804,2021 super output areas - lower layer,151,Total: All usual residents,2292
60,2021,E01010804,2021 super output areas - lower layer,151,Lives in a household,2292
61,2021,E01010804,2021 super output areas - lower layer,151,Lives in a communal establishment,0
62,2021,E01010806,2021 super output areas - lower layer,151,Total: All usual residents,1683
63,2021,E01010806,2021 super output areas - lower layer,151,Lives in a household,1683
64,2021,E01010806,2021 super output areas - lower layer,151,Lives in a communal establishment,0
65,2021,E01010807,2021 super output areas - lower layer,151,Total: All usual residents,2326
66,2021,E01010807,2021 super output areas - lower layer,151,Lives in a household,2326
67,2021,E01010807,2021 super output areas - lower layer,151,Lives in a communal establishment,0
68,2021,E01010808,2021 super output areas - lower layer,151,Total: All usual residents,2335
69,2021,E01010808,2021 super output areas - lower layer,151,Lives in a household,2335
70,2021,E01010808,2021 super output areas - lower layer,151,Lives in a communal establishment,0
71,2021,E01010809,2021 super output areas - lower layer,151,Total: All usual residents,2152
72,2021,E01010809,2021 super output areas - lower layer,151,Lives in a household,2152
73,2021,E01010809,2021 super output areas - lower layer,151,Lives in a communal establishment,0
74,2021,E01010676,2021 super output areas - lower layer,151,Total: All usual residents,2420
75,2021,E01010676,2021 super output areas - lower layer,151,Lives in a household,2418
76,2021,E01010676,2021 super output areas - lower layer,151,Lives in a communal establishment,2
77,2021,E01010679,2021 super output areas - lower layer,151,Total: All usual residents,2103
78,2021,E01010679,2021 super output areas - lower layer,151,Lives in a household,1977
79,2021,E01010679,2021 super output areas - lower layer,151,Lives in a communal establishment,126
80,2021,E01010824,2021 super output areas - lower layer,151,Total: All usual residents,1918
81,2021,E01010824,2021 super output areas - lower layer,151,Lives in a household,1861
82,2021,E01010824,2021 super output areas - lower layer,151,Lives in a communal establishment,57
83,2021,E01010840,2021 super output areas - lower layer,151,Total: All usual residents,1882
84,2021,E01010840,2021 super output areas - lower layer,151,Lives in a household,1826
85,2021,E01010840,2021 super output areas - lower layer,151,Lives in a communal establishment,56
86,2021,E01010841,2021 super output areas - lower layer,151,Total: All usual residents,1835
87,2021,E01010841,2021 super output areas - lower layer,151,Lives in a household,1799
88,2021,E01010841,2021 super output areas - lower layer,151,Lives in a communal establishment,36
89,2021,E01010828,2021 super output areas - lower layer,151,Total: All usual residents,1639
90,2021,E01010828,2021 super output areas - lower layer,151,Lives in a household,1639
91,2021,E01010828,2021 super output areas - lower layer,151,Lives in a communal establishment,0
92,2021,E01010829,2021 super output areas - lower layer,151,Total: All usual residents,1694
93,2021,E01010829,2021 super output areas - lower layer,151,Lives in a household,1692
94,2021,E01010829,2021 super output areas - lower layer,151,Lives in a communal establishment,2
95,2021,E01010830,2021 super output areas - lower layer,151,Total: All usual residents,2429
96,2021,E01010830,2021 super output areas - lower layer,151,Lives in a household,2427
97,2021,E01010830,2021 super output areas - lower layer,151,Lives in a communal establishment,2
98,2021,E01010831,2021 super output areas - lower layer,151,Total: All usual residents,2196
99,2021,E01010831,2021 super output areas - lower layer,151,Lives in a household,2195
100,2021,E01010831,2021 super output areas - lower layer,151,Lives in a communal establishment,1
101,2021,E01010832,2021 super output areas - lower layer,151,Total: All usual residents,2429
102,2021,E01010832,2021 super output areas - lower layer,151,Lives in a household,2353
103,2021,E01010832,2021 super output areas - lower layer,151,Lives in a communal establishment,76
104,2021,E01010672,2021 super output areas - lower layer,151,Total: All usual residents,1347
105,2021,E01010672,2021 super output areas - lower layer,151,Lives in a household,1347
106,2021,E01010672,2021 super output areas - lower layer,151,Lives in a communal establishment,0
107,2021,E01010678,2021 super output areas - lower layer,151,Total: All usual residents,1419
108,2021,E01010678,2021 super output areas - lower layer,151,Lives in a household,1419
109,2021,E01010678,2021 super output areas - lower layer,151,Lives in a communal establishment,0
110,2021,E01010799,2021 super output areas - lower layer,151,Total: All usual residents,1598
111,2021,E01010799,2021 super output areas - lower layer,151,Lives in a household,1598
112,2021,E01010799,2021 super output areas - lower layer,151,Lives in a communal establishment,0
113,2021,E01010800,2021 super output areas - lower layer,151,Total: All usual residents,1833
114,2021,E01010800,2021 super output areas - lower layer,151,Lives in a household,1831
115,2021,E01010800,2021 super output areas - lower layer,151,Lives in a communal establishment,2
116,2021,E01010801,2021 super output areas - lower layer,151,Total: All usual residents,2023
117,2021,E01010801,2021 super output areas - lower layer,151,Lives in a household,2023
118,2021,E01010801,2021 super output areas - lower layer,151,Lives in a communal establishment,0
119,2021,E01010802,2021 super output areas - lower layer,151,Total: All usual residents,2063
120,2021,E01010802,2021 super output areas - lower layer,151,Lives in a household,2063
121,2021,E01010802,2021 super output areas - lower layer,151,Lives in a communal establishment,0
122,2021,E01010803,2021 super output areas - lower layer,151,Total: All usual residents,1916
123,2021,E01010803,2021 super output areas - lower layer,151,Lives in a household,1916
124,2021,E01010803,2021 super output areas - lower layer,151,Lives in a communal establishment,0
125,2021,E01010810,2021 super output areas - lower layer,151,Total: All usual residents,2220
126,2021,E01010810,2021 super output areas - lower layer,151,Lives in a household,2209
127,2021,E01010810,2021 super output areas - lower layer,151,Lives in a communal establishment,11
128,2021,E01010811,2021 super output areas - lower layer,151,Total: All usual residents,2249
129,2021,E01010811,2021 super output areas - lower layer,151,Lives in a household,2249
130,2021,E01010811,2021 super output areas - lower layer,151,Lives in a communal establishment,0
131,2021,E01010813,2021 super output areas - lower layer,151,Total: All usual residents,1906
132,2021,E01010813,2021 super output areas - lower layer,151,Lives in a household,1838
133,2021,E01010813,2021 super output areas - lower layer,151,Lives in a communal establishment,68
134,2021,E01010618,2021 super output areas - lower layer,151,Total: All usual residents,1805
135,2021,E01010618,2021 super output areas - lower layer,151,Lives in a household,1805
136,2021,E01010618,2021 super output areas - lower layer,151,Lives in a communal establishment,0
137,2021,E01010619,2021 super output areas - lower layer,151,Total: All usual residents,2216
138,2021,E01010619,2021 super output areas - lower layer,151,Lives in a household,2216
139,2021,E01010619,2021 super output areas - lower layer,151,Lives in a communal establishment,0
140,2021,E01010625,2021 super output areas - lower layer,151,Total: All usual residents,1847
141,2021,E01010625,2021 super output areas - lower layer,151,Lives in a household,1847
142,2021,E01010625,2021 super output areas - lower layer,151,Lives in a communal establishment,0
143,2021,E01010626,2021 super output areas - lower layer,151,Total: All usual residents,2144
144,2021,E01010626,2021 super output areas - lower layer,151,Lives in a household,2144
145,2021,E01010626,2021 super output areas - lower layer,151,Lives in a communal establishment,0
146,2021,E01010627,2021 super output areas - lower layer,151,Total: All usual residents,1662
147,2021,E01010627,2021 super output areas - lower layer,151,Lives in a household,1662
148,2021,E01010627,2021 super output areas - lower layer,151,Lives in a communal establishment,0
149,2021,E01010628,2021 super output areas - lower layer,151,Total: All usual residents,1857
150,2021,E01010628,2021 super output areas - lower layer,151,Lives in a household,1810
151,2021,E01010628,2021 super output areas - lower layer,151,Lives in a communal establishment,47
152,2021,E01010629,2021 super output areas - lower layer,151,Total: All usual residents,2309
153,2021,E01010629,2021 super output areas - lower layer,151,Lives in a household,2253
154,2021,E01010629,2021 super output areas - lower layer,151,Lives in a communal establishment,56
155,2021,E01010630,2021 super output areas - lower layer,151,Total: All usual residents,1941
156,2021,E01010630,2021 super output areas - lower layer,151,Lives in a household,1940
157,2021,E01010630,2021 super output areas - lower layer,151,Lives in a communal establishment,1
158,2021,E01010631,2021 super output areas - lower layer,151,Total: All usual residents,1591
159,2021,E01010631,2021 super output areas - lower layer,151,Lives in a household,1581
160,2021,E01010631,2021 super output areas - lower layer,151,Lives in a communal establishment,10
161,2021,E01010632,2021 super output areas - lower layer,151,Total: All usual residents,1536
162,2021,E01010632,2021 super output areas - lower layer,151,Lives in a household,1536
163,2021,E01010632,2021 super output areas - lower layer,151,Lives in a communal establishment,0
164,2021,E01010658,2021 super output areas - lower layer,151,Total: All usual residents,1987
165,2021,E01010658,2021 super output areas - lower layer,151,Lives in a household,1987
166,2021,E01010658,2021 super output areas - lower layer,151,Lives in a communal establishment,0
167,2021,E01010812,2021 super output areas - lower layer,151,Total: All usual residents,2074
168,2021,E01010812,2021 super output areas - lower layer,151,Lives in a household,2074
169,2021,E01010812,2021 super output areas - lower layer,151,Lives in a communal establishment,0
170,2021,E01010833,2021 super output areas - lower layer,151,Total: All usual residents,1741
171,2021,E01010833,2021 super output areas - lower layer,151,Lives in a household,1740
172,2021,E01010833,2021 super output areas - lower layer,151,Lives in a communal establishment,1
173,2021,E01010843,2021 super output areas - lower layer,151,Total: All usual residents,2045
174,2021,E01010843,2021 super output areas - lower layer,151,Lives in a household,2045
175,2021,E01010843,2021 super output areas - lower layer,151,Lives in a communal establishment,0
176,2021,E01010620,2021 super output areas - lower layer,151,Total: All usual residents,2011
177,2021,E01010620,2021 super output areas - lower layer,151,Lives in a household,1963
178,2021,E01010620,2021 super output areas - lower layer,151,Lives in a communal establishment,48
179,2021,E01010621,2021 super output areas - lower layer,151,Total: All usual residents,2336
180,2021,E01010621,2021 super output areas - lower layer,151,Lives in a household,2336
181,2021,E01010621,2021 super output areas - lower layer,151,Lives in a communal establishment,0
182,2021,E01010622,2021 super output areas - lower layer,151,Total: All usual residents,2626
183,2021,E01010622,2021 super output areas - lower layer,151,Lives in a household,2554
184,2021,E01010622,2021 super output areas - lower layer,151,Lives in a communal establishment,72
185,2021,E01010623,2021 super output areas - lower layer,151,Total: All usual residents,1699
186,2021,E01010623,2021 super output areas - lower layer,151,Lives in a household,1699
187,2021,E01010623,2021 super output areas - lower layer,151,Lives in a communal establishment,0
188,2021,E01010624,2021 super output areas - lower layer,151,Total: All usual residents,2170
189,2021,E01010624,2021 super output areas - lower layer,151,Lives in a household,2170
190,2021,E01010624,2021 super output areas - lower layer,151,Lives in a communal establishment,0
191,2021,E01010794,2021 super output areas - lower layer,151,Total: All usual residents,1983
192,2021,E01010794,2021 super output areas - lower layer,151,Lives in a household,1928
193,2021,E01010794,2021 super output areas - lower layer,151,Lives in a communal establishment,55
194,2021,E01010795,2021 super output areas - lower layer,151,Total: All usual residents,1941
195,2021,E01010795,2021 super output areas - lower layer,151,Lives in a household,1920
196,2021,E01010795,2021 super output areas - lower layer,151,Lives in a communal establishment,21
197,2021,E01010796,2021 super output areas - lower layer,151,Total: All usual residents,1692
198,2021,E01010796,2021 super output areas - lower layer,151,Lives in a household,1679
199,2021,E01010796,2021 super output areas - lower layer,151,Lives in a communal establishment,13
200,2021,E01010797,2021 super output areas - lower layer,151,Total: All usual residents,1414
201,2021,E01010797,2021 super output areas - lower layer,151,Lives in a household,1414
202,2021,E01010797,2021 super output areas - lower layer,151,Lives in a communal establishment,0
203,2021,E01010798,2021 super output areas - lower layer,151,Total: All usual residents,1503
204,2021,E01010798,2021 super output areas - lower layer,151,Lives in a household,1462
205,2021,E01010798,2021 super output areas - lower layer,151,Lives in a communal establishment,41
206,2021,E01010834,2021 super output areas - lower layer,151,Total: All usual residents,2850
207,2021,E01010834,2021 super output areas - lower layer,151,Lives in a household,1620
208,2021,E01010834,2021 super output areas - lower layer,151,Lives in a communal establishment,1230
209,2021,E01010836,2021 super output areas - lower layer,151,Total: All usual residents,2051
210,2021,E01010836,2021 super output areas - lower layer,151,Lives in a household,1892
211,2021,E01010836,2021 super output areas - lower layer,151,Lives in a communal establishment,159
212,2021,E01010837,2021 super output areas - lower layer,151,Total: All usual residents,2109
213,2021,E01010837,2021 super output areas - lower layer,151,Lives in a household,2109
214,2021,E01010837,2021 super output areas - lower layer,151,Lives in a communal establishment,0
215,2021,E01010838,2021 super output areas - lower layer,151,Total: All usual residents,2184
216,2021,E01010838,2021 super output areas - lower layer,151,Lives in a household,2184
217,2021,E01010838,2021 super output areas - lower layer,151,Lives in a communal establishment,0
218,2021,E01010839,2021 super output areas - lower layer,151,Total: All usual residents,1683
219,2021,E01010839,2021 super output areas - lower layer,151,Lives in a household,1683
220,2021,E01010839,2021 super output areas - lower layer,151,Lives in a communal establishment,0
221,2021,E01033900,2021 super output areas - lower layer,151,Total: All usual residents,1584
222,2021,E01033900,2021 super output areas - lower layer,151,Lives in a household,1582
223,2021,E01033900,2021 super output areas - lower layer,151,Lives in a communal establishment,2
224,2021,E01033901,2021 super output areas - lower layer,151,Total: All usual residents,1666
225,2021,E01033901,2021 super output areas - lower layer,151,Lives in a household,1666
226,2021,E01033901,2021 super output areas - lower layer,151,Lives in a communal establishment,0
227,2021,E01010608,2021 super output areas - lower layer,151,Total: All usual residents,1739
228,2021,E01010608,2021 super output areas - lower layer,151,Lives in a household,1739
229,2021,E01010608,2021 super output areas - lower layer,151,Lives in a communal establishment,0
230,2021,E01010613,2021 super output areas - lower layer,151,Total: All usual residents,1642
231,2021,E01010613,2021 super output areas - lower layer,151,Lives in a household,1642
232,2021,E01010613,2021 super output areas - lower layer,151,Lives in a communal establishment,0
233,2021,E01010730,2021 super output areas - lower layer,151,Total: All usual residents,1278
234,2021,E01010730,2021 super output areas - lower layer,151,Lives in a household,1278
235,2021,E01010730,2021 super output areas - lower layer,151,Lives in a communal establishment,0
236,2021,E01010734,2021 super output areas - lower layer,151,Total: All usual residents,1552
237,2021,E01010734,2021 super output areas - lower layer,151,Lives in a household,1552
238,2021,E01010734,2021 super output areas - lower layer,151,Lives in a communal establishment,0
239,2021,E01010609,2021 super output areas - lower layer,151,Total: All usual residents,1616
240,2021,E01010609,2021 super output areas - lower layer,151,Lives in a household,1616
241,2021,E01010609,2021 super output areas - lower layer,151,Lives in a communal establishment,0
242,2021,E01010610,2021 super output areas - lower layer,151,Total: All usual residents,2096
243,2021,E01010610,2021 super output areas - lower layer,151,Lives in a household,2096
244,2021,E01010610,2021 super output areas - lower layer,151,Lives in a communal establishment,0
245,2021,E01010611,2021 super output areas - lower layer,151,Total: All usual residents,2226
246,2021,E01010611,2021 super output areas - lower layer,151,Lives in a household,2226
247,2021,E01010611,2021 super output areas - lower layer,151,Lives in a communal establishment,0
248,2021,E01010614,2021 super output areas - lower layer,151,Total: All usual residents,1708
249,2021,E01010614,2021 super output areas - lower layer,151,Lives in a household,1511
250,2021,E01010614,2021 super output areas - lower layer,151,Lives in a communal establishment,197
251,2021,E01010633,2021 super output areas - lower layer,151,Total: All usual residents,1505
252,2021,E01010633,2021 super output areas - lower layer,151,Lives in a household,1505
253,2021,E01010633,2021 super output areas - lower layer,151,Lives in a communal establishment,0
254,2021,E01010634,2021 super output areas - lower layer,151,Total: All usual residents,1571
255,2021,E01010634,2021 super output areas - lower layer,151,Lives in a household,1537
256,2021,E01010634,2021 super output areas - lower layer,151,Lives in a communal establishment,34
257,2021,E01010635,2021 super output areas - lower layer,151,Total: All usual residents,1460
258,2021,E01010635,2021 super output areas - lower layer,151,Lives in a household,1443
259,2021,E01010635,2021 super output areas - lower layer,151,Lives in a communal establishment,17
260,2021,E01010636,2021 super output areas - lower layer,151,Total: All usual residents,1701
261,2021,E01010636,2021 super output areas - lower layer,151,Lives in a household,1690
262,2021,E01010636,2021 super output areas - lower layer,151,Lives in a communal establishment,11
263,2021,E01010637,2021 super output areas - lower layer,151,Total: All usual residents,2050
264,2021,E01010637,2021 super output areas - lower layer,151,Lives in a household,1488
265,2021,E01010637,2021 super output areas - lower layer,151,Lives in a communal establishment,562
266,2021,E01010731,2021 super output areas - lower layer,151,Total: All usual residents,1615
267,2021,E01010731,2021 super output areas - lower layer,151,Lives in a household,1557
268,2021,E01010731,2021 super output areas - lower layer,151,Lives in a communal establishment,58
269,2021,E01010732,2021 super output areas - lower layer,151,Total: All usual residents,1613
270,2021,E01010732,2021 super output areas - lower layer,151,Lives in a household,1598
271,2021,E01010732,2021 super output areas - lower layer,151,Lives in a communal establishment,15
272,2021,E01010733,2021 super output areas - lower layer,151,Total: All usual residents,1668
273,2021,E01010733,2021 super output areas - lower layer,151,Lives in a household,1668
274,2021,E01010733,2021 super output areas - lower layer,151,Lives in a communal establishment,0
275,2021,E01010736,2021 super output areas - lower layer,151,Total: All usual residents,2057
276,2021,E01010736,2021 super output areas - lower layer,151,Lives in a household,2055
277,2021,E01010736,2021 super output areas - lower layer,151,Lives in a communal establishment,2
278,2021,E01010737,2021 super output areas - lower layer,151,Total: All usual residents,1680
279,2021,E01010737,2021 super output areas - lower layer,151,Lives in a household,1680
280,2021,E01010737,2021 super output areas - lower layer,151,Lives in a communal establishment,0
281,2021,E01010659,2021 super output areas - lower layer,151,Total: All usual residents,1956
282,2021,E01010659,2021 super output areas - lower layer,151,Lives in a household,1956
283,2021,E01010659,2021 super output areas - lower layer,151,Lives in a communal establishment,0
284,2021,E01010662,2021 super output areas - lower layer,151,Total: All usual residents,1483
285,2021,E01010662,2021 super output areas - lower layer,151,Lives in a household,1483
286,2021,E01010662,2021 super output areas - lower layer,151,Lives in a communal establishment,0
287,2021,E01010664,2021 super output areas - lower layer,151,Total: All usual residents,1594
288,2021,E01010664,2021 super output areas - lower layer,151,Lives in a household,1594
289,2021,E01010664,2021 super output areas - lower layer,151,Lives in a communal establishment,0
290,2021,E01010761,2021 super output areas - lower layer,151,Total: All usual residents,1715
291,2021,E01010761,2021 super output areas - lower layer,151,Lives in a household,1701
292,2021,E01010761,2021 super output areas - lower layer,151,Lives in a communal establishment,14
293,2021,E01033695,2021 super output areas - lower layer,151,Total: All usual residents,2168
294,2021,E01033695,2021 super output areas - lower layer,151,Lives in a household,2110
295,2021,E01033695,2021 super output areas - lower layer,151,Lives in a communal establishment,58
296,2021,E01033696,2021 super output areas - lower layer,151,Total: All usual residents,1592
297,2021,E01033696,2021 super output areas - lower layer,151,Lives in a household,1592
298,2021,E01033696,2021 super output areas - lower layer,151,Lives in a communal establishment,0
299,2021,E01033697,2021 super output areas - lower layer,151,Total: All usual residents,2824
300,2021,E01033697,2021 super output areas - lower layer,151,Lives in a household,2824
301,2021,E01033697,2021 super output areas - lower layer,151,Lives in a communal establishment,0
302,2021,E01010663,2021 super output areas - lower layer,151,Total: All usual residents,1798
303,2021,E01010663,2021 super output areas - lower layer,151,Lives in a household,1798
304,2021,E01010663,2021 super output areas - lower layer,151,Lives in a communal establishment,0
305,2021,E01010665,2021 super output areas - lower layer,151,Total: All usual residents,1899
306,2021,E01010665,2021 super output areas - lower layer,151,Lives in a household,1899
307,2021,E01010665,2021 super output areas - lower layer,151,Lives in a communal establishment,0
308,2021,E01010666,2021 super output areas - lower layer,151,Total: All usual residents,1758
309,2021,E01010666,2021 super output areas - lower layer,151,Lives in a household,1710
310,2021,E01010666,2021 super output areas - lower layer,151,Lives in a communal establishment,48
311,2021,E01010667,2021 super output areas - lower layer,151,Total: All usual residents,1862
312,2021,E01010667,2021 super output areas - lower layer,151,Lives in a household,1861
313,2021,E01010667,2021 super output areas - lower layer,151,Lives in a communal establishment,1
314,2021,E01010735,2021 super output areas - lower layer,151,Total: All usual residents,1874
315,2021,E01010735,2021 super output areas - lower layer,151,Lives in a household,1874
316,2021,E01010735,2021 super output areas - lower layer,151,Lives in a communal establishment,0
317,2021,E01010738,2021 super output areas - lower layer,151,Total: All usual residents,2065
318,2021,E01010738,2021 super output areas - lower layer,151,Lives in a household,2056
319,2021,E01010738,2021 super output areas - lower layer,151,Lives in a communal establishment,9
320,2021,E01010739,2021 super output areas - lower layer,151,Total: All usual residents,2075
321,2021,E01010739,2021 super output areas - lower layer,151,Lives in a household,2071
322,2021,E01010739,2021 super output areas - lower layer,151,Lives in a communal establishment,4
323,2021,E01010740,2021 super output areas - lower layer,151,Total: All usual residents,1920
324,2021,E01010740,2021 super output areas - lower layer,151,Lives in a household,1920
325,2021,E01010740,2021 super output areas - lower layer,151,Lives in a communal establishment,0
326,2021,E01010744,2021 super output areas - lower layer,151,Total: All usual residents,1843
327,2021,E01010744,2021 super output areas - lower layer,151,Lives in a household,1843
328,2021,E01010744,2021 super output areas - lower layer,151,Lives in a communal establishment,0
329,2021,E01010612,2021 super output areas - lower layer,151,Total: All usual residents,1448
330,2021,E01010612,2021 super output areas - lower layer,151,Lives in a household,1448
331,2021,E01010612,2021 super output areas - lower layer,151,Lives in a communal establishment,0
332,2021,E01010819,2021 super output areas - lower layer,151,Total: All usual residents,1493
333,2021,E01010819,2021 super output areas - lower layer,151,Lives in a household,1493
334,2021,E01010819,2021 super output areas - lower layer,151,Lives in a communal establishment,0
335,2021,E01010820,2021 super output areas - lower layer,151,Total: All usual residents,1454
336,2021,E01010820,2021 super output areas - lower layer,151,Lives in a household,1454
337,2021,E01010820,2021 super output areas - lower layer,151,Lives in a communal establishment,0
338,2021,E01010821,2021 super output areas - lower layer,151,Total: All usual residents,1931
339,2021,E01010821,2021 super output areas - lower layer,151,Lives in a household,1931
340,2021,E01010821,2021 super output areas - lower layer,151,Lives in a communal establishment,0
341,2021,E01010822,2021 super output areas - lower layer,151,Total: All usual residents,1273
342,2021,E01010822,2021 super output areas - lower layer,151,Lives in a household,1273
343,2021,E01010822,2021 super output areas - lower layer,151,Lives in a communal establishment,0
344,2021,E01010615,2021 super output areas - lower layer,151,Total: All usual residents,1370
345,2021,E01010615,2021 super output areas - lower layer,151,Lives in a household,1370
346,2021,E01010615,2021 super output areas - lower layer,151,Lives in a communal establishment,0
347,2021,E01010616,2021 super output areas - lower layer,151,Total: All usual residents,1934
348,2021,E01010616,2021 super output areas - lower layer,151,Lives in a household,1934
349,2021,E01010616,2021 super output areas - lower layer,151,Lives in a communal establishment,0
350,2021,E01010742,2021 super output areas - lower layer,151,Total: All usual residents,2094
351,2021,E01010742,2021 super output areas - lower layer,151,Lives in a household,2094
352,2021,E01010742,2021 super output areas - lower layer,151,Lives in a communal establishment,0
353,2021,E01010743,2021 super output areas - lower layer,151,Total: All usual residents,1675
354,2021,E01010743,2021 super output areas - lower layer,151,Lives in a household,1675
355,2021,E01010743,2021 super output areas - lower layer,151,Lives in a communal establishment,0
356,2021,E01010847,2021 super output areas - lower layer,151,Total: All usual residents,1619
357,2021,E01010847,2021 super output areas - lower layer,151,Lives in a household,1619
358,2021,E01010847,2021 super output areas - lower layer,151,Lives in a communal establishment,0
359,2021,E01010848,2021 super output areas - lower layer,151,Total: All usual residents,1585
360,2021,E01010848,2021 super output areas - lower layer,151,Lives in a household,1585
361,2021,E01010848,2021 super output areas - lower layer,151,Lives in a communal establishment,0
362,2021,E01010852,2021 super output areas - lower layer,151,Total: All usual residents,1957
363,2021,E01010852,2021 super output areas - lower layer,151,Lives in a household,1957
364,2021,E01010852,2021 super output areas - lower layer,151,Lives in a communal establishment,0
365,2021,E01010853,2021 super output areas - lower layer,151,Total: All usual residents,1431
366,2021,E01010853,2021 super output areas - lower layer,151,Lives in a household,1431
367,2021,E01010853,2021 super output areas - lower layer,151,Lives in a communal establishment,0
368,2021,E01010668,2021 super output areas - lower layer,151,Total: All usual residents,1469
369,2021,E01010668,2021 super output areas - lower layer,151,Lives in a household,1469
370,2021,E01010668,2021 super output areas - lower layer,151,Lives in a communal establishment,0
371,2021,E01010755,2021 super output areas - lower layer,151,Total: All usual residents,2008
372,2021,E01010755,2021 super output areas - lower layer,151,Lives in a household,1992
373,2021,E01010755,2021 super output areas - lower layer,151,Lives in a communal establishment,16
374,2021,E01010762,2021 super output areas - lower layer,151,Total: All usual residents,1574
375,2021,E01010762,2021 super output areas - lower layer,151,Lives in a household,1574
376,2021,E01010762,2021 super output areas - lower layer,151,Lives in a communal establishment,0
