,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHLANG_5_NAME,OBS_VALUE
74,2021,E01009663,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",46
75,2021,E01009710,2021 super output areas - lower layer,151,Total: All households,603
76,2021,E01009710,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",520
77,2021,E01009710,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",15
78,2021,E01009710,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",10
79,2021,E01009710,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",58
80,2021,E01009711,2021 super output areas - lower layer,151,Total: All households,752
81,2021,E01009711,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",658
82,2021,E01009711,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",36
83,2021,E01009711,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",16
84,2021,E01009711,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",42
85,2021,E01009522,2021 super output areas - lower layer,151,Total: All households,739
86,2021,E01009522,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",626
87,2021,E01009522,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",41
88,2021,E01009522,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",29
89,2021,E01009522,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",43
90,2021,E01009529,2021 super output areas - lower layer,151,Total: All households,626
91,2021,E01009529,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",580
92,2021,E01009529,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",21
93,2021,E01009529,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2
94,2021,E01009529,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",23
95,2021,E01009530,2021 super output areas - lower layer,151,Total: All households,555
96,2021,E01009530,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",532
97,2021,E01009530,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",12
98,2021,E01009530,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",4
99,2021,E01009530,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",7
100,2021,E01009645,2021 super output areas - lower layer,151,Total: All households,560
101,2021,E01009645,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",507
102,2021,E01009645,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",24
103,2021,E01009645,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",5
104,2021,E01009645,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",24
105,2021,E01009569,2021 super output areas - lower layer,151,Total: All households,498
106,2021,E01009569,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",261
107,2021,E01009569,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",65
108,2021,E01009569,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",32
109,2021,E01009569,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",140
110,2021,E01009570,2021 super output areas - lower layer,151,Total: All households,684
111,2021,E01009570,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",294
112,2021,E01009570,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",181
113,2021,E01009570,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",30
114,2021,E01009570,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",179
115,2021,E01009571,2021 super output areas - lower layer,151,Total: All households,642
116,2021,E01009571,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",372
117,2021,E01009571,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",76
118,2021,E01009571,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",33
119,2021,E01009571,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",161
120,2021,E01009573,2021 super output areas - lower layer,151,Total: All households,498
121,2021,E01009573,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",247
122,2021,E01009573,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",113
123,2021,E01009573,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",24
124,2021,E01009573,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",114
125,2021,E01009574,2021 super output areas - lower layer,151,Total: All households,561
126,2021,E01009574,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",299
127,2021,E01009574,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",96
128,2021,E01009574,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",31
129,2021,E01009574,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",135
130,2021,E01034735,2021 super output areas - lower layer,151,Total: All households,613
131,2021,E01034735,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",338
132,2021,E01034735,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",68
133,2021,E01034735,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",39
134,2021,E01034735,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",168
135,2021,E01034736,2021 super output areas - lower layer,151,Total: All households,566
136,2021,E01034736,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",294
137,2021,E01034736,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",66
138,2021,E01034736,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",44
139,2021,E01034736,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",162
140,2021,E01009655,2021 super output areas - lower layer,151,Total: All households,845
141,2021,E01009655,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",633
142,2021,E01009655,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",53
143,2021,E01009655,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",41
144,2021,E01009655,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",118
145,2021,E01009656,2021 super output areas - lower layer,151,Total: All households,702
146,2021,E01009656,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",547
147,2021,E01009656,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",39
148,2021,E01009656,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",15
149,2021,E01009656,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",101
150,2021,E01009659,2021 super output areas - lower layer,151,Total: All households,782
151,2021,E01009659,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",496
152,2021,E01009659,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",61
153,2021,E01009659,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",28
154,2021,E01009659,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",197
155,2021,E01009662,2021 super output areas - lower layer,151,Total: All households,569
156,2021,E01009662,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",373
157,2021,E01009662,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",67
158,2021,E01009662,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",15
159,2021,E01009662,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",114
160,2021,E01009664,2021 super output areas - lower layer,151,Total: All households,593
161,2021,E01009664,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",480
162,2021,E01009664,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",39
163,2021,E01009664,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",26
164,2021,E01009664,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",48
165,2021,E01009643,2021 super output areas - lower layer,151,Total: All households,592
166,2021,E01009643,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",556
167,2021,E01009643,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",18
168,2021,E01009643,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",3
169,2021,E01009643,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",15
170,2021,E01009644,2021 super output areas - lower layer,151,Total: All households,682
171,2021,E01009644,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",637
172,2021,E01009644,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",16
173,2021,E01009644,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",8
174,2021,E01009644,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",21
175,2021,E01009647,2021 super output areas - lower layer,151,Total: All households,826
176,2021,E01009647,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",678
177,2021,E01009647,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",56
178,2021,E01009647,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",14
179,2021,E01009647,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",78
180,2021,E01009648,2021 super output areas - lower layer,151,Total: All households,594
181,2021,E01009648,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",541
182,2021,E01009648,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",27
183,2021,E01009648,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",4
184,2021,E01009648,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",22
185,2021,E01009652,2021 super output areas - lower layer,151,Total: All households,620
186,2021,E01009652,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",597
187,2021,E01009652,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",12
188,2021,E01009652,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",2
189,2021,E01009652,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",9
190,2021,E01009653,2021 super output areas - lower layer,151,Total: All households,633
191,2021,E01009653,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",596
192,2021,E01009653,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",15
193,2021,E01009653,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",6
194,2021,E01009653,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",16
195,2021,E01009613,2021 super output areas - lower layer,151,Total: All households,491
196,2021,E01009613,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",421
197,2021,E01009613,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",34
198,2021,E01009613,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",10
199,2021,E01009613,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",26
200,2021,E01009657,2021 super output areas - lower layer,151,Total: All households,610
201,2021,E01009657,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",509
202,2021,E01009657,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",47
203,2021,E01009657,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",13
204,2021,E01009657,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",41
205,2021,E01009712,2021 super output areas - lower layer,151,Total: All households,597
206,2021,E01009712,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",512
207,2021,E01009712,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",24
208,2021,E01009712,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",16
209,2021,E01009712,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",45
210,2021,E01009714,2021 super output areas - lower layer,151,Total: All households,562
211,2021,E01009714,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",499
212,2021,E01009714,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",21
213,2021,E01009714,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",15
214,2021,E01009714,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",27
215,2021,E01009716,2021 super output areas - lower layer,151,Total: All households,644
216,2021,E01009716,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",560
217,2021,E01009716,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",33
218,2021,E01009716,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",13
219,2021,E01009716,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",38
220,2021,E01009580,2021 super output areas - lower layer,151,Total: All households,609
221,2021,E01009580,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",507
222,2021,E01009580,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",31
223,2021,E01009580,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",15
224,2021,E01009580,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",56
225,2021,E01009713,2021 super output areas - lower layer,151,Total: All households,524
226,2021,E01009713,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",454
227,2021,E01009713,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",26
228,2021,E01009713,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",14
229,2021,E01009713,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",30
230,2021,E01009715,2021 super output areas - lower layer,151,Total: All households,583
231,2021,E01009715,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",470
232,2021,E01009715,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",34
233,2021,E01009715,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",24
234,2021,E01009715,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",55
235,2021,E01009717,2021 super output areas - lower layer,151,Total: All households,571
236,2021,E01009717,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",494
237,2021,E01009717,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",23
238,2021,E01009717,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",9
239,2021,E01009717,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",45
240,2021,E01009718,2021 super output areas - lower layer,151,Total: All households,844
241,2021,E01009718,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",713
242,2021,E01009718,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",20
243,2021,E01009718,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",26
244,2021,E01009718,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",85
245,2021,E01009630,2021 super output areas - lower layer,151,Total: All households,707
246,2021,E01009630,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",531
247,2021,E01009630,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",64
248,2021,E01009630,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",25
249,2021,E01009630,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",87
250,2021,E01009631,2021 super output areas - lower layer,151,Total: All households,600
251,2021,E01009631,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",469
252,2021,E01009631,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",49
253,2021,E01009631,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",14
254,2021,E01009631,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",68
255,2021,E01009632,2021 super output areas - lower layer,151,Total: All households,985
256,2021,E01009632,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",687
