,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHLANG_5_NAME,OBS_VALUE
33,2021,E01000303,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",16
34,2021,E01000303,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",81
35,2021,E01000304,2021 super output areas - lower layer,151,Total: All households,603
36,2021,E01000304,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",414
37,2021,E01000304,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",77
38,2021,E01000304,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",27
39,2021,E01000304,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",85
40,2021,E01000130,2021 super output areas - lower layer,151,Total: All households,658
41,2021,E01000130,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",405
42,2021,E01000130,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",96
43,2021,E01000130,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",41
44,2021,E01000130,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",116
45,2021,E01000132,2021 super output areas - lower layer,151,Total: All households,505
46,2021,E01000132,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",291
47,2021,E01000132,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",103
48,2021,E01000132,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",37
49,2021,E01000132,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",74
50,2021,E01000133,2021 super output areas - lower layer,151,Total: All households,577
51,2021,E01000133,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",382
52,2021,E01000133,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",83
53,2021,E01000133,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",31
54,2021,E01000133,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",81
55,2021,E01000234,2021 super output areas - lower layer,151,Total: All households,673
56,2021,E01000234,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",523
57,2021,E01000234,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",61
58,2021,E01000234,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",27
59,2021,E01000234,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",62
60,2021,E01000235,2021 super output areas - lower layer,151,Total: All households,655
61,2021,E01000235,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",441
62,2021,E01000235,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",98
63,2021,E01000235,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",34
64,2021,E01000235,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",82
65,2021,E01000156,2021 super output areas - lower layer,151,Total: All households,747
66,2021,E01000156,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",539
67,2021,E01000156,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",87
68,2021,E01000156,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",44
69,2021,E01000156,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",77
70,2021,E01000157,2021 super output areas - lower layer,151,Total: All households,670
71,2021,E01000157,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",501
72,2021,E01000157,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",62
73,2021,E01000157,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",31
74,2021,E01000157,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",76
75,2021,E01000163,2021 super output areas - lower layer,151,Total: All households,801
76,2021,E01000163,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",543
77,2021,E01000163,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",78
78,2021,E01000163,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",44
79,2021,E01000163,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",136
80,2021,E01000164,2021 super output areas - lower layer,151,Total: All households,648
81,2021,E01000164,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",448
82,2021,E01000164,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",93
83,2021,E01000164,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",28
84,2021,E01000164,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",79
85,2021,E01000165,2021 super output areas - lower layer,151,Total: All households,706
86,2021,E01000165,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",489
87,2021,E01000165,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",86
88,2021,E01000165,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",26
89,2021,E01000165,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",105
90,2021,E01000315,2021 super output areas - lower layer,151,Total: All households,635
91,2021,E01000315,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",460
92,2021,E01000315,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",92
93,2021,E01000315,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",18
94,2021,E01000315,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",65
95,2021,E01000197,2021 super output areas - lower layer,151,Total: All households,733
96,2021,E01000197,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",474
97,2021,E01000197,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",97
98,2021,E01000197,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",30
99,2021,E01000197,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",132
100,2021,E01000295,2021 super output areas - lower layer,151,Total: All households,649
101,2021,E01000295,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",456
102,2021,E01000295,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",84
103,2021,E01000295,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",17
104,2021,E01000295,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",92
105,2021,E01000296,2021 super output areas - lower layer,151,Total: All households,767
106,2021,E01000296,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",475
107,2021,E01000296,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",99
108,2021,E01000296,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",25
109,2021,E01000296,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",168
110,2021,E01000298,2021 super output areas - lower layer,151,Total: All households,733
111,2021,E01000298,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",464
112,2021,E01000298,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",81
113,2021,E01000298,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",35
114,2021,E01000298,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",153
115,2021,E01000127,2021 super output areas - lower layer,151,Total: All households,514
116,2021,E01000127,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",329
117,2021,E01000127,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",75
118,2021,E01000127,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",37
119,2021,E01000127,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",73
120,2021,E01000128,2021 super output areas - lower layer,151,Total: All households,635
121,2021,E01000128,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",377
122,2021,E01000128,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",118
123,2021,E01000128,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",36
124,2021,E01000128,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",104
125,2021,E01000129,2021 super output areas - lower layer,151,Total: All households,574
126,2021,E01000129,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",306
127,2021,E01000129,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",92
128,2021,E01000129,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",35
129,2021,E01000129,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",141
130,2021,E01000131,2021 super output areas - lower layer,151,Total: All households,713
131,2021,E01000131,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",393
132,2021,E01000131,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",120
133,2021,E01000131,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",36
134,2021,E01000131,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",164
135,2021,E01000134,2021 super output areas - lower layer,151,Total: All households,636
136,2021,E01000134,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",362
137,2021,E01000134,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",105
138,2021,E01000134,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",30
139,2021,E01000134,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",139
140,2021,E01033913,2021 super output areas - lower layer,151,Total: All households,539
141,2021,E01033913,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",297
142,2021,E01033913,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",72
143,2021,E01033913,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",58
144,2021,E01033913,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",112
145,2021,E01033914,2021 super output areas - lower layer,151,Total: All households,598
146,2021,E01033914,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",350
147,2021,E01033914,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",82
148,2021,E01033914,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",50
149,2021,E01033914,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",116
150,2021,E01000198,2021 super output areas - lower layer,151,Total: All households,779
151,2021,E01000198,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",591
152,2021,E01000198,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",82
153,2021,E01000198,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",28
154,2021,E01000198,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",78
155,2021,E01000199,2021 super output areas - lower layer,151,Total: All households,657
156,2021,E01000199,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",535
157,2021,E01000199,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",59
158,2021,E01000199,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",12
159,2021,E01000199,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",51
160,2021,E01000204,2021 super output areas - lower layer,151,Total: All households,693
161,2021,E01000204,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",556
162,2021,E01000204,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",65
163,2021,E01000204,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",8
164,2021,E01000204,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",64
165,2021,E01000259,2021 super output areas - lower layer,151,Total: All households,981
166,2021,E01000259,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",709
167,2021,E01000259,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",118
168,2021,E01000259,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",37
169,2021,E01000259,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",117
170,2021,E01000260,2021 super output areas - lower layer,151,Total: All households,840
171,2021,E01000260,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",580
172,2021,E01000260,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",98
173,2021,E01000260,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",44
174,2021,E01000260,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",118
175,2021,E01000126,2021 super output areas - lower layer,151,Total: All households,769
176,2021,E01000126,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",456
177,2021,E01000126,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",144
178,2021,E01000126,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",45
179,2021,E01000126,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",124
180,2021,E01000151,2021 super output areas - lower layer,151,Total: All households,656
181,2021,E01000151,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",384
182,2021,E01000151,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",80
183,2021,E01000151,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",54
184,2021,E01000151,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",138
185,2021,E01000152,2021 super output areas - lower layer,151,Total: All households,928
186,2021,E01000152,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",592
187,2021,E01000152,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",123
188,2021,E01000152,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",73
189,2021,E01000152,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",140
190,2021,E01000153,2021 super output areas - lower layer,151,Total: All households,742
191,2021,E01000153,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",502
192,2021,E01000153,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",95
193,2021,E01000153,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",34
194,2021,E01000153,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",111
195,2021,E01000154,2021 super output areas - lower layer,151,Total: All households,707
196,2021,E01000154,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",421
197,2021,E01000154,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",101
198,2021,E01000154,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",42
199,2021,E01000154,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",143
200,2021,E01000176,2021 super output areas - lower layer,151,Total: All households,720
201,2021,E01000176,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",574
202,2021,E01000176,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",59
203,2021,E01000176,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",18
204,2021,E01000176,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",69
205,2021,E01000178,2021 super output areas - lower layer,151,Total: All households,677
206,2021,E01000178,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",534
207,2021,E01000178,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",62
208,2021,E01000178,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",19
209,2021,E01000178,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",62
210,2021,E01000184,2021 super output areas - lower layer,151,Total: All households,709
211,2021,E01000184,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",448
212,2021,E01000184,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",112
213,2021,E01000184,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",28
214,2021,E01000184,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",121
215,2021,E01000297,2021 super output areas - lower layer,151,Total: All households,538
216,2021,E01000297,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",339
217,2021,E01000297,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",73
218,2021,E01000297,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",23
219,2021,E01000297,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",103
220,2021,E01000316,2021 super output areas - lower layer,151,Total: All households,891
221,2021,E01000316,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",552
222,2021,E01000316,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",115
223,2021,E01000316,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",48
224,2021,E01000316,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",176
225,2021,E01000319,2021 super output areas - lower layer,151,Total: All households,498
226,2021,E01000319,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",383
227,2021,E01000319,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",65
228,2021,E01000319,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",9
229,2021,E01000319,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",41
230,2021,E01000196,2021 super output areas - lower layer,151,Total: All households,1091
231,2021,E01000196,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",679
232,2021,E01000196,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",99
233,2021,E01000196,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",40
234,2021,E01000196,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",273
235,2021,E01000200,2021 super output areas - lower layer,151,Total: All households,875
236,2021,E01000200,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",682
237,2021,E01000200,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",65
238,2021,E01000200,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",33
239,2021,E01000200,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",95
240,2021,E01000201,2021 super output areas - lower layer,151,Total: All households,526
241,2021,E01000201,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",430
242,2021,E01000201,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",45
243,2021,E01000201,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",6
244,2021,E01000201,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",45
245,2021,E01000202,2021 super output areas - lower layer,151,Total: All households,615
246,2021,E01000202,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",457
247,2021,E01000202,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",69
248,2021,E01000202,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",19
249,2021,E01000202,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",70
250,2021,E01000203,2021 super output areas - lower layer,151,Total: All households,684
251,2021,E01000203,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",466
252,2021,E01000203,2021 super output areas - lower layer,151,"At least one but not all adults in household have English in England, or English or Welsh in Wales as a main language",92
253,2021,E01000203,2021 super output areas - lower layer,151,"No adults in household, but at least one person aged 3 to 15 years, has English in England or English or Welsh in Wales as a main language",27
254,2021,E01000203,2021 super output areas - lower layer,151,"No people in household have English in England, or English or Welsh in Wales as a main language",99
255,2021,E01000177,2021 super output areas - lower layer,151,Total: All households,695
256,2021,E01000177,2021 super output areas - lower layer,151,"All adults in household have English in England, or English or Welsh in Wales as a main language",549
