,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESTYPE_3_NAME,OBS_VALUE
57,2021,E01016194,2021 super output areas - lower layer,151,Total: All usual residents,1243
58,2021,E01016194,2021 super output areas - lower layer,151,Lives in a household,1243
59,2021,E01016194,2021 super output areas - lower layer,151,Lives in a communal establishment,0
60,2021,E01016195,2021 super output areas - lower layer,151,Total: All usual residents,1189
61,2021,E01016195,2021 super output areas - lower layer,151,Lives in a household,1189
62,2021,E01016195,2021 super output areas - lower layer,151,Lives in a communal establishment,0
63,2021,E01016227,2021 super output areas - lower layer,151,Total: All usual residents,1332
64,2021,E01016227,2021 super output areas - lower layer,151,Lives in a household,1304
65,2021,E01016227,2021 super output areas - lower layer,151,Lives in a communal establishment,28
66,2021,E01016228,2021 super output areas - lower layer,151,Total: All usual residents,1794
67,2021,E01016228,2021 super output areas - lower layer,151,Lives in a household,1779
68,2021,E01016228,2021 super output areas - lower layer,151,Lives in a communal establishment,15
69,2021,E01016193,2021 super output areas - lower layer,151,Total: All usual residents,1269
70,2021,E01016193,2021 super output areas - lower layer,151,Lives in a household,1269
71,2021,E01016193,2021 super output areas - lower layer,151,Lives in a communal establishment,0
72,2021,E01016196,2021 super output areas - lower layer,151,Total: All usual residents,2116
73,2021,E01016196,2021 super output areas - lower layer,151,Lives in a household,1423
74,2021,E01016196,2021 super output areas - lower layer,151,Lives in a communal establishment,693
75,2021,E01016197,2021 super output areas - lower layer,151,Total: All usual residents,1417
76,2021,E01016197,2021 super output areas - lower layer,151,Lives in a household,1417
77,2021,E01016197,2021 super output areas - lower layer,151,Lives in a communal establishment,0
78,2021,E01016198,2021 super output areas - lower layer,151,Total: All usual residents,1165
79,2021,E01016198,2021 super output areas - lower layer,151,Lives in a household,1165
80,2021,E01016198,2021 super output areas - lower layer,151,Lives in a communal establishment,0
81,2021,E01016199,2021 super output areas - lower layer,151,Total: All usual residents,1165
82,2021,E01016199,2021 super output areas - lower layer,151,Lives in a household,1165
83,2021,E01016199,2021 super output areas - lower layer,151,Lives in a communal establishment,0
84,2021,E01016277,2021 super output areas - lower layer,151,Total: All usual residents,1590
85,2021,E01016277,2021 super output areas - lower layer,151,Lives in a household,1339
86,2021,E01016277,2021 super output areas - lower layer,151,Lives in a communal establishment,251
87,2021,E01016286,2021 super output areas - lower layer,151,Total: All usual residents,1789
88,2021,E01016286,2021 super output areas - lower layer,151,Lives in a household,1788
89,2021,E01016286,2021 super output areas - lower layer,151,Lives in a communal establishment,1
90,2021,E01016287,2021 super output areas - lower layer,151,Total: All usual residents,1425
91,2021,E01016287,2021 super output areas - lower layer,151,Lives in a household,1422
92,2021,E01016287,2021 super output areas - lower layer,151,Lives in a communal establishment,3
93,2021,E01016288,2021 super output areas - lower layer,151,Total: All usual residents,1728
94,2021,E01016288,2021 super output areas - lower layer,151,Lives in a household,1728
95,2021,E01016288,2021 super output areas - lower layer,151,Lives in a communal establishment,0
96,2021,E01016303,2021 super output areas - lower layer,151,Total: All usual residents,1472
97,2021,E01016303,2021 super output areas - lower layer,151,Lives in a household,1472
98,2021,E01016303,2021 super output areas - lower layer,151,Lives in a communal establishment,0
99,2021,E01016304,2021 super output areas - lower layer,151,Total: All usual residents,1611
100,2021,E01016304,2021 super output areas - lower layer,151,Lives in a household,1611
101,2021,E01016304,2021 super output areas - lower layer,151,Lives in a communal establishment,0
102,2021,E01016305,2021 super output areas - lower layer,151,Total: All usual residents,1255
103,2021,E01016305,2021 super output areas - lower layer,151,Lives in a household,1254
104,2021,E01016305,2021 super output areas - lower layer,151,Lives in a communal establishment,1
105,2021,E01016306,2021 super output areas - lower layer,151,Total: All usual residents,1353
106,2021,E01016306,2021 super output areas - lower layer,151,Lives in a household,1353
107,2021,E01016306,2021 super output areas - lower layer,151,Lives in a communal establishment,0
108,2021,E01016256,2021 super output areas - lower layer,151,Total: All usual residents,1771
109,2021,E01016256,2021 super output areas - lower layer,151,Lives in a household,1771
110,2021,E01016256,2021 super output areas - lower layer,151,Lives in a communal establishment,0
111,2021,E01016257,2021 super output areas - lower layer,151,Total: All usual residents,1352
112,2021,E01016257,2021 super output areas - lower layer,151,Lives in a household,1333
113,2021,E01016257,2021 super output areas - lower layer,151,Lives in a communal establishment,19
114,2021,E01016313,2021 super output areas - lower layer,151,Total: All usual residents,1687
115,2021,E01016313,2021 super output areas - lower layer,151,Lives in a household,1687
116,2021,E01016313,2021 super output areas - lower layer,151,Lives in a communal establishment,0
117,2021,E01016314,2021 super output areas - lower layer,151,Total: All usual residents,1590
118,2021,E01016314,2021 super output areas - lower layer,151,Lives in a household,1382
119,2021,E01016314,2021 super output areas - lower layer,151,Lives in a communal establishment,208
120,2021,E01016315,2021 super output areas - lower layer,151,Total: All usual residents,1621
121,2021,E01016315,2021 super output areas - lower layer,151,Lives in a household,1621
122,2021,E01016315,2021 super output areas - lower layer,151,Lives in a communal establishment,0
123,2021,E01016316,2021 super output areas - lower layer,151,Total: All usual residents,2079
124,2021,E01016316,2021 super output areas - lower layer,151,Lives in a household,2076
125,2021,E01016316,2021 super output areas - lower layer,151,Lives in a communal establishment,3
126,2021,E01016317,2021 super output areas - lower layer,151,Total: All usual residents,1543
127,2021,E01016317,2021 super output areas - lower layer,151,Lives in a household,1478
128,2021,E01016317,2021 super output areas - lower layer,151,Lives in a communal establishment,65
129,2021,E01016318,2021 super output areas - lower layer,151,Total: All usual residents,1486
130,2021,E01016318,2021 super output areas - lower layer,151,Lives in a household,1486
131,2021,E01016318,2021 super output areas - lower layer,151,Lives in a communal establishment,0
132,2021,E01016258,2021 super output areas - lower layer,151,Total: All usual residents,1552
133,2021,E01016258,2021 super output areas - lower layer,151,Lives in a household,1533
134,2021,E01016258,2021 super output areas - lower layer,151,Lives in a communal establishment,19
135,2021,E01016261,2021 super output areas - lower layer,151,Total: All usual residents,1628
136,2021,E01016261,2021 super output areas - lower layer,151,Lives in a household,1628
137,2021,E01016261,2021 super output areas - lower layer,151,Lives in a communal establishment,0
138,2021,E01016349,2021 super output areas - lower layer,151,Total: All usual residents,1270
139,2021,E01016349,2021 super output areas - lower layer,151,Lives in a household,1270
140,2021,E01016349,2021 super output areas - lower layer,151,Lives in a communal establishment,0
141,2021,E01016350,2021 super output areas - lower layer,151,Total: All usual residents,1495
142,2021,E01016350,2021 super output areas - lower layer,151,Lives in a household,1495
143,2021,E01016350,2021 super output areas - lower layer,151,Lives in a communal establishment,0
144,2021,E01016259,2021 super output areas - lower layer,151,Total: All usual residents,1534
145,2021,E01016259,2021 super output areas - lower layer,151,Lives in a household,1534
146,2021,E01016259,2021 super output areas - lower layer,151,Lives in a communal establishment,0
147,2021,E01016260,2021 super output areas - lower layer,151,Total: All usual residents,1683
148,2021,E01016260,2021 super output areas - lower layer,151,Lives in a household,1683
149,2021,E01016260,2021 super output areas - lower layer,151,Lives in a communal establishment,0
150,2021,E01016262,2021 super output areas - lower layer,151,Total: All usual residents,1366
151,2021,E01016262,2021 super output areas - lower layer,151,Lives in a household,1366
152,2021,E01016262,2021 super output areas - lower layer,151,Lives in a communal establishment,0
153,2021,E01016272,2021 super output areas - lower layer,151,Total: All usual residents,1537
154,2021,E01016272,2021 super output areas - lower layer,151,Lives in a household,1536
155,2021,E01016272,2021 super output areas - lower layer,151,Lives in a communal establishment,1
156,2021,E01016273,2021 super output areas - lower layer,151,Total: All usual residents,1728
157,2021,E01016273,2021 super output areas - lower layer,151,Lives in a household,1727
158,2021,E01016273,2021 super output areas - lower layer,151,Lives in a communal establishment,1
159,2021,E01016263,2021 super output areas - lower layer,151,Total: All usual residents,2415
160,2021,E01016263,2021 super output areas - lower layer,151,Lives in a household,2410
161,2021,E01016263,2021 super output areas - lower layer,151,Lives in a communal establishment,5
162,2021,E01016284,2021 super output areas - lower layer,151,Total: All usual residents,1373
163,2021,E01016284,2021 super output areas - lower layer,151,Lives in a household,1347
164,2021,E01016284,2021 super output areas - lower layer,151,Lives in a communal establishment,26
165,2021,E01016285,2021 super output areas - lower layer,151,Total: All usual residents,1601
166,2021,E01016285,2021 super output areas - lower layer,151,Lives in a household,1596
167,2021,E01016285,2021 super output areas - lower layer,151,Lives in a communal establishment,5
168,2021,E01033851,2021 super output areas - lower layer,151,Total: All usual residents,3265
169,2021,E01033851,2021 super output areas - lower layer,151,Lives in a household,2622
170,2021,E01033851,2021 super output areas - lower layer,151,Lives in a communal establishment,643
171,2021,E01016271,2021 super output areas - lower layer,151,Total: All usual residents,1470
172,2021,E01016271,2021 super output areas - lower layer,151,Lives in a household,1470
173,2021,E01016271,2021 super output areas - lower layer,151,Lives in a communal establishment,0
174,2021,E01016274,2021 super output areas - lower layer,151,Total: All usual residents,1453
175,2021,E01016274,2021 super output areas - lower layer,151,Lives in a household,1442
176,2021,E01016274,2021 super output areas - lower layer,151,Lives in a communal establishment,11
177,2021,E01016275,2021 super output areas - lower layer,151,Total: All usual residents,1463
178,2021,E01016275,2021 super output areas - lower layer,151,Lives in a household,1463
179,2021,E01016275,2021 super output areas - lower layer,151,Lives in a communal establishment,0
180,2021,E01016276,2021 super output areas - lower layer,151,Total: All usual residents,1477
181,2021,E01016276,2021 super output areas - lower layer,151,Lives in a household,1477
182,2021,E01016276,2021 super output areas - lower layer,151,Lives in a communal establishment,0
183,2021,E01016327,2021 super output areas - lower layer,151,Total: All usual residents,1217
184,2021,E01016327,2021 super output areas - lower layer,151,Lives in a household,1205
185,2021,E01016327,2021 super output areas - lower layer,151,Lives in a communal establishment,12
186,2021,E01016328,2021 super output areas - lower layer,151,Total: All usual residents,1923
187,2021,E01016328,2021 super output areas - lower layer,151,Lives in a household,1923
188,2021,E01016328,2021 super output areas - lower layer,151,Lives in a communal establishment,0
189,2021,E01016344,2021 super output areas - lower layer,151,Total: All usual residents,1572
190,2021,E01016344,2021 super output areas - lower layer,151,Lives in a household,1572
191,2021,E01016344,2021 super output areas - lower layer,151,Lives in a communal establishment,0
192,2021,E01016345,2021 super output areas - lower layer,151,Total: All usual residents,1481
193,2021,E01016345,2021 super output areas - lower layer,151,Lives in a household,1473
194,2021,E01016345,2021 super output areas - lower layer,151,Lives in a communal establishment,8
195,2021,E01016296,2021 super output areas - lower layer,151,Total: All usual residents,1554
196,2021,E01016296,2021 super output areas - lower layer,151,Lives in a household,1554
197,2021,E01016296,2021 super output areas - lower layer,151,Lives in a communal establishment,0
198,2021,E01016297,2021 super output areas - lower layer,151,Total: All usual residents,1637
199,2021,E01016297,2021 super output areas - lower layer,151,Lives in a household,1637
200,2021,E01016297,2021 super output areas - lower layer,151,Lives in a communal establishment,0
201,2021,E01016298,2021 super output areas - lower layer,151,Total: All usual residents,1186
202,2021,E01016298,2021 super output areas - lower layer,151,Lives in a household,1132
203,2021,E01016298,2021 super output areas - lower layer,151,Lives in a communal establishment,54
204,2021,E01016299,2021 super output areas - lower layer,151,Total: All usual residents,1489
205,2021,E01016299,2021 super output areas - lower layer,151,Lives in a household,1471
206,2021,E01016299,2021 super output areas - lower layer,151,Lives in a communal establishment,18
207,2021,E01016254,2021 super output areas - lower layer,151,Total: All usual residents,1484
208,2021,E01016254,2021 super output areas - lower layer,151,Lives in a household,1472
209,2021,E01016254,2021 super output areas - lower layer,151,Lives in a communal establishment,12
210,2021,E01016255,2021 super output areas - lower layer,151,Total: All usual residents,1475
211,2021,E01016255,2021 super output areas - lower layer,151,Lives in a household,1400
212,2021,E01016255,2021 super output areas - lower layer,151,Lives in a communal establishment,75
213,2021,E01016264,2021 super output areas - lower layer,151,Total: All usual residents,1717
214,2021,E01016264,2021 super output areas - lower layer,151,Lives in a household,1032
215,2021,E01016264,2021 super output areas - lower layer,151,Lives in a communal establishment,685
216,2021,E01016265,2021 super output areas - lower layer,151,Total: All usual residents,1553
217,2021,E01016265,2021 super output areas - lower layer,151,Lives in a household,1523
218,2021,E01016265,2021 super output areas - lower layer,151,Lives in a communal establishment,30
219,2021,E01016266,2021 super output areas - lower layer,151,Total: All usual residents,1328
220,2021,E01016266,2021 super output areas - lower layer,151,Lives in a household,1328
221,2021,E01016266,2021 super output areas - lower layer,151,Lives in a communal establishment,0
222,2021,E01016339,2021 super output areas - lower layer,151,Total: All usual residents,2855
223,2021,E01016339,2021 super output areas - lower layer,151,Lives in a household,2768
224,2021,E01016339,2021 super output areas - lower layer,151,Lives in a communal establishment,87
225,2021,E01016310,2021 super output areas - lower layer,151,Total: All usual residents,1971
226,2021,E01016310,2021 super output areas - lower layer,151,Lives in a household,1920
227,2021,E01016310,2021 super output areas - lower layer,151,Lives in a communal establishment,51
228,2021,E01016311,2021 super output areas - lower layer,151,Total: All usual residents,1683
229,2021,E01016311,2021 super output areas - lower layer,151,Lives in a household,1683
230,2021,E01016311,2021 super output areas - lower layer,151,Lives in a communal establishment,0
231,2021,E01016323,2021 super output areas - lower layer,151,Total: All usual residents,1391
232,2021,E01016323,2021 super output areas - lower layer,151,Lives in a household,1360
233,2021,E01016323,2021 super output areas - lower layer,151,Lives in a communal establishment,31
234,2021,E01016324,2021 super output areas - lower layer,151,Total: All usual residents,1401
235,2021,E01016324,2021 super output areas - lower layer,151,Lives in a household,1401
236,2021,E01016324,2021 super output areas - lower layer,151,Lives in a communal establishment,0
237,2021,E01016325,2021 super output areas - lower layer,151,Total: All usual residents,1564
238,2021,E01016325,2021 super output areas - lower layer,151,Lives in a household,1564
239,2021,E01016325,2021 super output areas - lower layer,151,Lives in a communal establishment,0
240,2021,E01016279,2021 super output areas - lower layer,151,Total: All usual residents,2217
241,2021,E01016279,2021 super output areas - lower layer,151,Lives in a household,2217
242,2021,E01016279,2021 super output areas - lower layer,151,Lives in a communal establishment,0
243,2021,E01016280,2021 super output areas - lower layer,151,Total: All usual residents,1851
244,2021,E01016280,2021 super output areas - lower layer,151,Lives in a household,1732
245,2021,E01016280,2021 super output areas - lower layer,151,Lives in a communal establishment,119
246,2021,E01016281,2021 super output areas - lower layer,151,Total: All usual residents,1430
247,2021,E01016281,2021 super output areas - lower layer,151,Lives in a household,1430
248,2021,E01016281,2021 super output areas - lower layer,151,Lives in a communal establishment,0
249,2021,E01016282,2021 super output areas - lower layer,151,Total: All usual residents,1480
250,2021,E01016282,2021 super output areas - lower layer,151,Lives in a household,1480
251,2021,E01016282,2021 super output areas - lower layer,151,Lives in a communal establishment,0
252,2021,E01016329,2021 super output areas - lower layer,151,Total: All usual residents,1404
253,2021,E01016329,2021 super output areas - lower layer,151,Lives in a household,1404
254,2021,E01016329,2021 super output areas - lower layer,151,Lives in a communal establishment,0
255,2021,E01016340,2021 super output areas - lower layer,151,Total: All usual residents,1961
256,2021,E01016340,2021 super output areas - lower layer,151,Lives in a household,1961
257,2021,E01016340,2021 super output areas - lower layer,151,Lives in a communal establishment,0
258,2021,E01016341,2021 super output areas - lower layer,151,Total: All usual residents,1350
259,2021,E01016341,2021 super output areas - lower layer,151,Lives in a household,1349
260,2021,E01016341,2021 super output areas - lower layer,151,Lives in a communal establishment,1
261,2021,E01016342,2021 super output areas - lower layer,151,Total: All usual residents,2023
262,2021,E01016342,2021 super output areas - lower layer,151,Lives in a household,2023
263,2021,E01016342,2021 super output areas - lower layer,151,Lives in a communal establishment,0
264,2021,E01016343,2021 super output areas - lower layer,151,Total: All usual residents,1407
265,2021,E01016343,2021 super output areas - lower layer,151,Lives in a household,1407
266,2021,E01016343,2021 super output areas - lower layer,151,Lives in a communal establishment,0
267,2021,E01016267,2021 super output areas - lower layer,151,Total: All usual residents,1484
268,2021,E01016267,2021 super output areas - lower layer,151,Lives in a household,1484
269,2021,E01016267,2021 super output areas - lower layer,151,Lives in a communal establishment,0
270,2021,E01016268,2021 super output areas - lower layer,151,Total: All usual residents,1733
271,2021,E01016268,2021 super output areas - lower layer,151,Lives in a household,1726
272,2021,E01016268,2021 super output areas - lower layer,151,Lives in a communal establishment,7
273,2021,E01016269,2021 super output areas - lower layer,151,Total: All usual residents,1429
274,2021,E01016269,2021 super output areas - lower layer,151,Lives in a household,1414
275,2021,E01016269,2021 super output areas - lower layer,151,Lives in a communal establishment,15
276,2021,E01016270,2021 super output areas - lower layer,151,Total: All usual residents,1467
277,2021,E01016270,2021 super output areas - lower layer,151,Lives in a household,1432
278,2021,E01016270,2021 super output areas - lower layer,151,Lives in a communal establishment,35
279,2021,E01016330,2021 super output areas - lower layer,151,Total: All usual residents,1393
280,2021,E01016330,2021 super output areas - lower layer,151,Lives in a household,1393
281,2021,E01016330,2021 super output areas - lower layer,151,Lives in a communal establishment,0
282,2021,E01016331,2021 super output areas - lower layer,151,Total: All usual residents,1533
283,2021,E01016331,2021 super output areas - lower layer,151,Lives in a household,1533
284,2021,E01016331,2021 super output areas - lower layer,151,Lives in a communal establishment,0
285,2021,E01016332,2021 super output areas - lower layer,151,Total: All usual residents,1556
286,2021,E01016332,2021 super output areas - lower layer,151,Lives in a household,1556
287,2021,E01016332,2021 super output areas - lower layer,151,Lives in a communal establishment,0
288,2021,E01016334,2021 super output areas - lower layer,151,Total: All usual residents,1718
289,2021,E01016334,2021 super output areas - lower layer,151,Lives in a household,1663
290,2021,E01016334,2021 super output areas - lower layer,151,Lives in a communal establishment,55
291,2021,E01016336,2021 super output areas - lower layer,151,Total: All usual residents,1341
292,2021,E01016336,2021 super output areas - lower layer,151,Lives in a household,1341
293,2021,E01016336,2021 super output areas - lower layer,151,Lives in a communal establishment,0
294,2021,E01016333,2021 super output areas - lower layer,151,Total: All usual residents,1262
295,2021,E01016333,2021 super output areas - lower layer,151,Lives in a household,1262
296,2021,E01016333,2021 super output areas - lower layer,151,Lives in a communal establishment,0
297,2021,E01016335,2021 super output areas - lower layer,151,Total: All usual residents,1503
298,2021,E01016335,2021 super output areas - lower layer,151,Lives in a household,1500
299,2021,E01016335,2021 super output areas - lower layer,151,Lives in a communal establishment,3
300,2021,E01016337,2021 super output areas - lower layer,151,Total: All usual residents,2385
301,2021,E01016337,2021 super output areas - lower layer,151,Lives in a household,2385
302,2021,E01016337,2021 super output areas - lower layer,151,Lives in a communal establishment,0
303,2021,E01016338,2021 super output areas - lower layer,151,Total: All usual residents,1769
304,2021,E01016338,2021 super output areas - lower layer,151,Lives in a household,1769
305,2021,E01016338,2021 super output areas - lower layer,151,Lives in a communal establishment,0
306,2021,E01016300,2021 super output areas - lower layer,151,Total: All usual residents,1455
307,2021,E01016300,2021 super output areas - lower layer,151,Lives in a household,1440
308,2021,E01016300,2021 super output areas - lower layer,151,Lives in a communal establishment,15
309,2021,E01016301,2021 super output areas - lower layer,151,Total: All usual residents,2042
310,2021,E01016301,2021 super output areas - lower layer,151,Lives in a household,2035
311,2021,E01016301,2021 super output areas - lower layer,151,Lives in a communal establishment,7
312,2021,E01016302,2021 super output areas - lower layer,151,Total: All usual residents,1589
313,2021,E01016302,2021 super output areas - lower layer,151,Lives in a household,1578
314,2021,E01016302,2021 super output areas - lower layer,151,Lives in a communal establishment,11
315,2021,E01016326,2021 super output areas - lower layer,151,Total: All usual residents,1393
316,2021,E01016326,2021 super output areas - lower layer,151,Lives in a household,1351
317,2021,E01016326,2021 super output areas - lower layer,151,Lives in a communal establishment,42
318,2021,E01016346,2021 super output areas - lower layer,151,Total: All usual residents,1484
319,2021,E01016346,2021 super output areas - lower layer,151,Lives in a household,1456
320,2021,E01016346,2021 super output areas - lower layer,151,Lives in a communal establishment,28
321,2021,E01016348,2021 super output areas - lower layer,151,Total: All usual residents,2405
322,2021,E01016348,2021 super output areas - lower layer,151,Lives in a household,2395
323,2021,E01016348,2021 super output areas - lower layer,151,Lives in a communal establishment,10
324,2021,E01033852,2021 super output areas - lower layer,151,Total: All usual residents,1585
325,2021,E01033852,2021 super output areas - lower layer,151,Lives in a household,1585
326,2021,E01033852,2021 super output areas - lower layer,151,Lives in a communal establishment,0
327,2021,E01033853,2021 super output areas - lower layer,151,Total: All usual residents,1764
328,2021,E01033853,2021 super output areas - lower layer,151,Lives in a household,1763
329,2021,E01033853,2021 super output areas - lower layer,151,Lives in a communal establishment,1
330,2021,E01033854,2021 super output areas - lower layer,151,Total: All usual residents,1663
331,2021,E01033854,2021 super output areas - lower layer,151,Lives in a household,1663
332,2021,E01033854,2021 super output areas - lower layer,151,Lives in a communal establishment,0
333,2021,E01033855,2021 super output areas - lower layer,151,Total: All usual residents,1171
334,2021,E01033855,2021 super output areas - lower layer,151,Lives in a household,1170
335,2021,E01033855,2021 super output areas - lower layer,151,Lives in a communal establishment,1
336,2021,E01033856,2021 super output areas - lower layer,151,Total: All usual residents,1106
337,2021,E01033856,2021 super output areas - lower layer,151,Lives in a household,1100
338,2021,E01033856,2021 super output areas - lower layer,151,Lives in a communal establishment,6
339,2021,E01016294,2021 super output areas - lower layer,151,Total: All usual residents,1519
340,2021,E01016294,2021 super output areas - lower layer,151,Lives in a household,1519
341,2021,E01016294,2021 super output areas - lower layer,151,Lives in a communal establishment,0
342,2021,E01016295,2021 super output areas - lower layer,151,Total: All usual residents,1481
343,2021,E01016295,2021 super output areas - lower layer,151,Lives in a household,1477
344,2021,E01016295,2021 super output areas - lower layer,151,Lives in a communal establishment,4
345,2021,E01016312,2021 super output areas - lower layer,151,Total: All usual residents,2028
346,2021,E01016312,2021 super output areas - lower layer,151,Lives in a household,2028
347,2021,E01016312,2021 super output areas - lower layer,151,Lives in a communal establishment,0
348,2021,E01016319,2021 super output areas - lower layer,151,Total: All usual residents,1837
349,2021,E01016319,2021 super output areas - lower layer,151,Lives in a household,1817
350,2021,E01016319,2021 super output areas - lower layer,151,Lives in a communal establishment,20
351,2021,E01016320,2021 super output areas - lower layer,151,Total: All usual residents,1442
352,2021,E01016320,2021 super output areas - lower layer,151,Lives in a household,1442
353,2021,E01016320,2021 super output areas - lower layer,151,Lives in a communal establishment,0
354,2021,E01016289,2021 super output areas - lower layer,151,Total: All usual residents,1424
355,2021,E01016289,2021 super output areas - lower layer,151,Lives in a household,1424
356,2021,E01016289,2021 super output areas - lower layer,151,Lives in a communal establishment,0
357,2021,E01016290,2021 super output areas - lower layer,151,Total: All usual residents,1557
358,2021,E01016290,2021 super output areas - lower layer,151,Lives in a household,1557
359,2021,E01016290,2021 super output areas - lower layer,151,Lives in a communal establishment,0
360,2021,E01016291,2021 super output areas - lower layer,151,Total: All usual residents,1903
361,2021,E01016291,2021 super output areas - lower layer,151,Lives in a household,1903
362,2021,E01016291,2021 super output areas - lower layer,151,Lives in a communal establishment,0
363,2021,E01016292,2021 super output areas - lower layer,151,Total: All usual residents,1625
364,2021,E01016292,2021 super output areas - lower layer,151,Lives in a household,1625
365,2021,E01016292,2021 super output areas - lower layer,151,Lives in a communal establishment,0
366,2021,E01016321,2021 super output areas - lower layer,151,Total: All usual residents,1634
367,2021,E01016321,2021 super output areas - lower layer,151,Lives in a household,1599
368,2021,E01016321,2021 super output areas - lower layer,151,Lives in a communal establishment,35
369,2021,E01016322,2021 super output areas - lower layer,151,Total: All usual residents,1446
370,2021,E01016322,2021 super output areas - lower layer,151,Lives in a household,1385
371,2021,E01016322,2021 super output areas - lower layer,151,Lives in a communal establishment,61
372,2021,E01016307,2021 super output areas - lower layer,151,Total: All usual residents,1696
373,2021,E01016307,2021 super output areas - lower layer,151,Lives in a household,1695
374,2021,E01016307,2021 super output areas - lower layer,151,Lives in a communal establishment,1
375,2021,E01016308,2021 super output areas - lower layer,151,Total: All usual residents,1928
376,2021,E01016308,2021 super output areas - lower layer,151,Lives in a household,1928
