,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_DISABILITY_5_NAME,OBS_VALUE
34,2021,E01024729,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,139
35,2021,E01024729,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,199
36,2021,E01024729,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1365
37,2021,E01024729,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,134
38,2021,E01024729,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1231
39,2021,E01024748,2021 super output areas - lower layer,151,Total: All usual residents,1368
40,2021,E01024748,2021 super output areas - lower layer,151,Disabled under the Equality Act,175
41,2021,E01024748,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,51
42,2021,E01024748,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,124
43,2021,E01024748,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1193
44,2021,E01024748,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,109
45,2021,E01024748,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1084
46,2021,E01024749,2021 super output areas - lower layer,151,Total: All usual residents,1625
47,2021,E01024749,2021 super output areas - lower layer,151,Disabled under the Equality Act,296
48,2021,E01024749,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,129
49,2021,E01024749,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,167
50,2021,E01024749,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1329
51,2021,E01024749,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,129
52,2021,E01024749,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1200
53,2021,E01024750,2021 super output areas - lower layer,151,Total: All usual residents,1526
54,2021,E01024750,2021 super output areas - lower layer,151,Disabled under the Equality Act,296
55,2021,E01024750,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,109
56,2021,E01024750,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,187
57,2021,E01024750,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1230
58,2021,E01024750,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,144
59,2021,E01024750,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1086
60,2021,E01024751,2021 super output areas - lower layer,151,Total: All usual residents,1507
61,2021,E01024751,2021 super output areas - lower layer,151,Disabled under the Equality Act,242
62,2021,E01024751,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,88
63,2021,E01024751,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,154
64,2021,E01024751,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1265
65,2021,E01024751,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,134
66,2021,E01024751,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1131
67,2021,E01024732,2021 super output areas - lower layer,151,Total: All usual residents,2071
68,2021,E01024732,2021 super output areas - lower layer,151,Disabled under the Equality Act,227
69,2021,E01024732,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,68
70,2021,E01024732,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,159
71,2021,E01024732,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1844
72,2021,E01024732,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,156
73,2021,E01024732,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1688
74,2021,E01024733,2021 super output areas - lower layer,151,Total: All usual residents,1789
75,2021,E01024733,2021 super output areas - lower layer,151,Disabled under the Equality Act,259
76,2021,E01024733,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,79
77,2021,E01024733,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,180
78,2021,E01024733,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1530
79,2021,E01024733,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,147
80,2021,E01024733,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1383
81,2021,E01024756,2021 super output areas - lower layer,151,Total: All usual residents,1534
82,2021,E01024756,2021 super output areas - lower layer,151,Disabled under the Equality Act,261
83,2021,E01024756,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,106
84,2021,E01024756,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,155
85,2021,E01024756,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1273
86,2021,E01024756,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,130
87,2021,E01024756,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1143
88,2021,E01024767,2021 super output areas - lower layer,151,Total: All usual residents,2085
89,2021,E01024767,2021 super output areas - lower layer,151,Disabled under the Equality Act,448
90,2021,E01024767,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,194
91,2021,E01024767,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,254
92,2021,E01024767,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1637
93,2021,E01024767,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,163
94,2021,E01024767,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1474
95,2021,E01024768,2021 super output areas - lower layer,151,Total: All usual residents,1818
96,2021,E01024768,2021 super output areas - lower layer,151,Disabled under the Equality Act,266
97,2021,E01024768,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,99
98,2021,E01024768,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,167
99,2021,E01024768,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1552
100,2021,E01024768,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,168
101,2021,E01024768,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1384
102,2021,E01035008,2021 super output areas - lower layer,151,Total: All usual residents,1519
103,2021,E01035008,2021 super output areas - lower layer,151,Disabled under the Equality Act,217
104,2021,E01035008,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,57
105,2021,E01035008,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,160
106,2021,E01035008,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1302
107,2021,E01035008,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,100
108,2021,E01035008,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1202
109,2021,E01035009,2021 super output areas - lower layer,151,Total: All usual residents,1693
110,2021,E01035009,2021 super output areas - lower layer,151,Disabled under the Equality Act,247
111,2021,E01035009,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,76
112,2021,E01035009,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,171
113,2021,E01035009,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1446
114,2021,E01035009,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,140
115,2021,E01035009,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1306
116,2021,E01024757,2021 super output areas - lower layer,151,Total: All usual residents,1648
117,2021,E01024757,2021 super output areas - lower layer,151,Disabled under the Equality Act,200
118,2021,E01024757,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,64
119,2021,E01024757,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,136
120,2021,E01024757,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1448
121,2021,E01024757,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,123
122,2021,E01024757,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1325
123,2021,E01024758,2021 super output areas - lower layer,151,Total: All usual residents,1697
124,2021,E01024758,2021 super output areas - lower layer,151,Disabled under the Equality Act,255
125,2021,E01024758,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,89
126,2021,E01024758,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,166
127,2021,E01024758,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1442
128,2021,E01024758,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,158
129,2021,E01024758,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1284
130,2021,E01024778,2021 super output areas - lower layer,151,Total: All usual residents,1847
131,2021,E01024778,2021 super output areas - lower layer,151,Disabled under the Equality Act,192
132,2021,E01024778,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,53
133,2021,E01024778,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,139
134,2021,E01024778,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1655
135,2021,E01024778,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,151
136,2021,E01024778,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1504
137,2021,E01024779,2021 super output areas - lower layer,151,Total: All usual residents,1841
138,2021,E01024779,2021 super output areas - lower layer,151,Disabled under the Equality Act,318
139,2021,E01024779,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,135
140,2021,E01024779,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,183
141,2021,E01024779,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1523
142,2021,E01024779,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,137
143,2021,E01024779,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1386
144,2021,E01024780,2021 super output areas - lower layer,151,Total: All usual residents,1572
145,2021,E01024780,2021 super output areas - lower layer,151,Disabled under the Equality Act,210
146,2021,E01024780,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,80
147,2021,E01024780,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,130
148,2021,E01024780,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1362
149,2021,E01024780,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,132
150,2021,E01024780,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1230
151,2021,E01024740,2021 super output areas - lower layer,151,Total: All usual residents,1986
152,2021,E01024740,2021 super output areas - lower layer,151,Disabled under the Equality Act,324
153,2021,E01024740,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,139
154,2021,E01024740,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,185
155,2021,E01024740,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1662
156,2021,E01024740,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,162
157,2021,E01024740,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1500
158,2021,E01024742,2021 super output areas - lower layer,151,Total: All usual residents,1839
159,2021,E01024742,2021 super output areas - lower layer,151,Disabled under the Equality Act,366
160,2021,E01024742,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,152
161,2021,E01024742,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,214
162,2021,E01024742,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1473
163,2021,E01024742,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,121
164,2021,E01024742,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1352
165,2021,E01024783,2021 super output areas - lower layer,151,Total: All usual residents,1584
166,2021,E01024783,2021 super output areas - lower layer,151,Disabled under the Equality Act,310
167,2021,E01024783,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,156
168,2021,E01024783,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,154
169,2021,E01024783,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1274
170,2021,E01024783,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,111
171,2021,E01024783,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1163
172,2021,E01032620,2021 super output areas - lower layer,151,Total: All usual residents,2324
173,2021,E01032620,2021 super output areas - lower layer,151,Disabled under the Equality Act,300
174,2021,E01032620,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,111
175,2021,E01032620,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,189
176,2021,E01032620,2021 super output areas - lower layer,151,Not disabled under the Equality Act,2024
177,2021,E01032620,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,177
178,2021,E01032620,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1847
179,2021,E01032829,2021 super output areas - lower layer,151,Total: All usual residents,1747
180,2021,E01032829,2021 super output areas - lower layer,151,Disabled under the Equality Act,183
181,2021,E01032829,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,66
182,2021,E01032829,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,117
183,2021,E01032829,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1564
184,2021,E01032829,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,134
185,2021,E01032829,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1430
186,2021,E01035010,2021 super output areas - lower layer,151,Total: All usual residents,1448
187,2021,E01035010,2021 super output areas - lower layer,151,Disabled under the Equality Act,121
188,2021,E01035010,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,34
189,2021,E01035010,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,87
190,2021,E01035010,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1327
191,2021,E01035010,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,95
192,2021,E01035010,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1232
193,2021,E01035011,2021 super output areas - lower layer,151,Total: All usual residents,1474
194,2021,E01035011,2021 super output areas - lower layer,151,Disabled under the Equality Act,172
195,2021,E01035011,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,59
196,2021,E01035011,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,113
197,2021,E01035011,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1302
198,2021,E01035011,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,149
199,2021,E01035011,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1153
200,2021,E01024798,2021 super output areas - lower layer,151,Total: All usual residents,2351
201,2021,E01024798,2021 super output areas - lower layer,151,Disabled under the Equality Act,369
202,2021,E01024798,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,137
203,2021,E01024798,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,232
204,2021,E01024798,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1982
205,2021,E01024798,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,207
206,2021,E01024798,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1775
207,2021,E01024811,2021 super output areas - lower layer,151,Total: All usual residents,1192
208,2021,E01024811,2021 super output areas - lower layer,151,Disabled under the Equality Act,177
209,2021,E01024811,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,51
210,2021,E01024811,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,126
211,2021,E01024811,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1015
212,2021,E01024811,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,105
213,2021,E01024811,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,910
214,2021,E01024812,2021 super output areas - lower layer,151,Total: All usual residents,1389
215,2021,E01024812,2021 super output areas - lower layer,151,Disabled under the Equality Act,197
216,2021,E01024812,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,76
217,2021,E01024812,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,121
218,2021,E01024812,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1192
219,2021,E01024812,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,117
220,2021,E01024812,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1075
221,2021,E01024813,2021 super output areas - lower layer,151,Total: All usual residents,1608
222,2021,E01024813,2021 super output areas - lower layer,151,Disabled under the Equality Act,301
223,2021,E01024813,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,101
224,2021,E01024813,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,200
225,2021,E01024813,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1307
226,2021,E01024813,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,127
227,2021,E01024813,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1180
228,2021,E01024814,2021 super output areas - lower layer,151,Total: All usual residents,1264
229,2021,E01024814,2021 super output areas - lower layer,151,Disabled under the Equality Act,211
230,2021,E01024814,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,73
231,2021,E01024814,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,138
232,2021,E01024814,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1053
233,2021,E01024814,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,119
234,2021,E01024814,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,934
235,2021,E01024815,2021 super output areas - lower layer,151,Total: All usual residents,1196
236,2021,E01024815,2021 super output areas - lower layer,151,Disabled under the Equality Act,196
237,2021,E01024815,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,82
238,2021,E01024815,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,114
239,2021,E01024815,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1000
240,2021,E01024815,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,107
241,2021,E01024815,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,893
242,2021,E01024816,2021 super output areas - lower layer,151,Total: All usual residents,1510
243,2021,E01024816,2021 super output areas - lower layer,151,Disabled under the Equality Act,225
244,2021,E01024816,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,88
245,2021,E01024816,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,137
246,2021,E01024816,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1285
247,2021,E01024816,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,105
248,2021,E01024816,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1180
249,2021,E01024837,2021 super output areas - lower layer,151,Total: All usual residents,1855
250,2021,E01024837,2021 super output areas - lower layer,151,Disabled under the Equality Act,244
251,2021,E01024837,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,88
252,2021,E01024837,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,156
253,2021,E01024837,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1611
254,2021,E01024837,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,133
255,2021,E01024837,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1478
256,2021,E01024844,2021 super output areas - lower layer,151,Total: All usual residents,1585
257,2021,E01024844,2021 super output areas - lower layer,151,Disabled under the Equality Act,264
258,2021,E01024844,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,107
259,2021,E01024844,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,157
260,2021,E01024844,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1321
261,2021,E01024844,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,114
262,2021,E01024844,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1207
263,2021,E01024846,2021 super output areas - lower layer,151,Total: All usual residents,1656
264,2021,E01024846,2021 super output areas - lower layer,151,Disabled under the Equality Act,279
265,2021,E01024846,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,111
266,2021,E01024846,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,168
267,2021,E01024846,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1377
268,2021,E01024846,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,133
269,2021,E01024846,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1244
270,2021,E01024849,2021 super output areas - lower layer,151,Total: All usual residents,1621
271,2021,E01024849,2021 super output areas - lower layer,151,Disabled under the Equality Act,245
272,2021,E01024849,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,84
273,2021,E01024849,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,161
274,2021,E01024849,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1376
275,2021,E01024849,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,135
276,2021,E01024849,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1241
277,2021,E01024850,2021 super output areas - lower layer,151,Total: All usual residents,1361
278,2021,E01024850,2021 super output areas - lower layer,151,Disabled under the Equality Act,196
279,2021,E01024850,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,91
280,2021,E01024850,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,105
281,2021,E01024850,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1165
282,2021,E01024850,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,101
