,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
239,2021,E01017409,2021 super output areas - lower layer,151,Driving a car or van,272
240,2021,E01017409,2021 super output areas - lower layer,151,Passenger in a car or van,14
241,2021,E01017409,2021 super output areas - lower layer,151,Bicycle,3
242,2021,E01017409,2021 super output areas - lower layer,151,On foot,25
243,2021,E01017409,2021 super output areas - lower layer,151,Other method of travel to work,2
244,2021,E01017450,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1140
245,2021,E01017450,2021 super output areas - lower layer,151,Work mainly at or from home,429
246,2021,E01017450,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
247,2021,E01017450,2021 super output areas - lower layer,151,Train,16
248,2021,E01017450,2021 super output areas - lower layer,151,"Bus, minibus or coach",6
249,2021,E01017450,2021 super output areas - lower layer,151,Taxi,1
250,2021,E01017450,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
251,2021,E01017450,2021 super output areas - lower layer,151,Driving a car or van,593
252,2021,E01017450,2021 super output areas - lower layer,151,Passenger in a car or van,46
253,2021,E01017450,2021 super output areas - lower layer,151,Bicycle,3
254,2021,E01017450,2021 super output areas - lower layer,151,On foot,30
255,2021,E01017450,2021 super output areas - lower layer,151,Other method of travel to work,11
256,2021,E01033824,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,903
257,2021,E01033824,2021 super output areas - lower layer,151,Work mainly at or from home,355
258,2021,E01033824,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",4
259,2021,E01033824,2021 super output areas - lower layer,151,Train,18
260,2021,E01033824,2021 super output areas - lower layer,151,"Bus, minibus or coach",1
261,2021,E01033824,2021 super output areas - lower layer,151,Taxi,0
262,2021,E01033824,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
263,2021,E01033824,2021 super output areas - lower layer,151,Driving a car or van,461
264,2021,E01033824,2021 super output areas - lower layer,151,Passenger in a car or van,13
265,2021,E01033824,2021 super output areas - lower layer,151,Bicycle,6
266,2021,E01033824,2021 super output areas - lower layer,151,On foot,29
267,2021,E01033824,2021 super output areas - lower layer,151,Other method of travel to work,11
268,2021,E01033825,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,801
269,2021,E01033825,2021 super output areas - lower layer,151,Work mainly at or from home,345
270,2021,E01033825,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
271,2021,E01033825,2021 super output areas - lower layer,151,Train,14
272,2021,E01033825,2021 super output areas - lower layer,151,"Bus, minibus or coach",0
273,2021,E01033825,2021 super output areas - lower layer,151,Taxi,1
274,2021,E01033825,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
275,2021,E01033825,2021 super output areas - lower layer,151,Driving a car or van,381
276,2021,E01033825,2021 super output areas - lower layer,151,Passenger in a car or van,26
277,2021,E01033825,2021 super output areas - lower layer,151,Bicycle,3
278,2021,E01033825,2021 super output areas - lower layer,151,On foot,23
279,2021,E01033825,2021 super output areas - lower layer,151,Other method of travel to work,7
280,2021,E01017558,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,988
281,2021,E01017558,2021 super output areas - lower layer,151,Work mainly at or from home,342
282,2021,E01017558,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
283,2021,E01017558,2021 super output areas - lower layer,151,Train,18
284,2021,E01017558,2021 super output areas - lower layer,151,"Bus, minibus or coach",3
285,2021,E01017558,2021 super output areas - lower layer,151,Taxi,3
286,2021,E01017558,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",4
287,2021,E01017558,2021 super output areas - lower layer,151,Driving a car or van,531
288,2021,E01017558,2021 super output areas - lower layer,151,Passenger in a car or van,29
289,2021,E01017558,2021 super output areas - lower layer,151,Bicycle,2
290,2021,E01017558,2021 super output areas - lower layer,151,On foot,48
291,2021,E01017558,2021 super output areas - lower layer,151,Other method of travel to work,8
292,2021,E01017559,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,802
293,2021,E01017559,2021 super output areas - lower layer,151,Work mainly at or from home,307
294,2021,E01017559,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
295,2021,E01017559,2021 super output areas - lower layer,151,Train,9
296,2021,E01017559,2021 super output areas - lower layer,151,"Bus, minibus or coach",3
297,2021,E01017559,2021 super output areas - lower layer,151,Taxi,3
298,2021,E01017559,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
299,2021,E01017559,2021 super output areas - lower layer,151,Driving a car or van,409
300,2021,E01017559,2021 super output areas - lower layer,151,Passenger in a car or van,20
301,2021,E01017559,2021 super output areas - lower layer,151,Bicycle,2
302,2021,E01017559,2021 super output areas - lower layer,151,On foot,41
303,2021,E01017559,2021 super output areas - lower layer,151,Other method of travel to work,6
304,2021,E01017560,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,697
305,2021,E01017560,2021 super output areas - lower layer,151,Work mainly at or from home,230
306,2021,E01017560,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
307,2021,E01017560,2021 super output areas - lower layer,151,Train,1
308,2021,E01017560,2021 super output areas - lower layer,151,"Bus, minibus or coach",5
309,2021,E01017560,2021 super output areas - lower layer,151,Taxi,1
310,2021,E01017560,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
311,2021,E01017560,2021 super output areas - lower layer,151,Driving a car or van,407
312,2021,E01017560,2021 super output areas - lower layer,151,Passenger in a car or van,19
313,2021,E01017560,2021 super output areas - lower layer,151,Bicycle,1
314,2021,E01017560,2021 super output areas - lower layer,151,On foot,25
315,2021,E01017560,2021 super output areas - lower layer,151,Other method of travel to work,3
316,2021,E01017616,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1238
317,2021,E01017616,2021 super output areas - lower layer,151,Work mainly at or from home,404
318,2021,E01017616,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
319,2021,E01017616,2021 super output areas - lower layer,151,Train,26
320,2021,E01017616,2021 super output areas - lower layer,151,"Bus, minibus or coach",15
321,2021,E01017616,2021 super output areas - lower layer,151,Taxi,9
322,2021,E01017616,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
323,2021,E01017616,2021 super output areas - lower layer,151,Driving a car or van,678
324,2021,E01017616,2021 super output areas - lower layer,151,Passenger in a car or van,42
325,2021,E01017616,2021 super output areas - lower layer,151,Bicycle,13
326,2021,E01017616,2021 super output areas - lower layer,151,On foot,37
327,2021,E01017616,2021 super output areas - lower layer,151,Other method of travel to work,10
328,2021,E01017577,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1282
329,2021,E01017577,2021 super output areas - lower layer,151,Work mainly at or from home,496
330,2021,E01017577,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
331,2021,E01017577,2021 super output areas - lower layer,151,Train,9
332,2021,E01017577,2021 super output areas - lower layer,151,"Bus, minibus or coach",4
333,2021,E01017577,2021 super output areas - lower layer,151,Taxi,2
334,2021,E01017577,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",4
335,2021,E01017577,2021 super output areas - lower layer,151,Driving a car or van,651
336,2021,E01017577,2021 super output areas - lower layer,151,Passenger in a car or van,47
337,2021,E01017577,2021 super output areas - lower layer,151,Bicycle,5
338,2021,E01017577,2021 super output areas - lower layer,151,On foot,55
339,2021,E01017577,2021 super output areas - lower layer,151,Other method of travel to work,8
340,2021,E01017620,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1024
341,2021,E01017620,2021 super output areas - lower layer,151,Work mainly at or from home,412
342,2021,E01017620,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
343,2021,E01017620,2021 super output areas - lower layer,151,Train,17
344,2021,E01017620,2021 super output areas - lower layer,151,"Bus, minibus or coach",7
345,2021,E01017620,2021 super output areas - lower layer,151,Taxi,2
346,2021,E01017620,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
347,2021,E01017620,2021 super output areas - lower layer,151,Driving a car or van,507
348,2021,E01017620,2021 super output areas - lower layer,151,Passenger in a car or van,38
349,2021,E01017620,2021 super output areas - lower layer,151,Bicycle,4
350,2021,E01017620,2021 super output areas - lower layer,151,On foot,31
351,2021,E01017620,2021 super output areas - lower layer,151,Other method of travel to work,5
352,2021,E01017621,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,719
353,2021,E01017621,2021 super output areas - lower layer,151,Work mainly at or from home,295
354,2021,E01017621,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
355,2021,E01017621,2021 super output areas - lower layer,151,Train,9
356,2021,E01017621,2021 super output areas - lower layer,151,"Bus, minibus or coach",1
357,2021,E01017621,2021 super output areas - lower layer,151,Taxi,3
358,2021,E01017621,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
359,2021,E01017621,2021 super output areas - lower layer,151,Driving a car or van,345
360,2021,E01017621,2021 super output areas - lower layer,151,Passenger in a car or van,14
361,2021,E01017621,2021 super output areas - lower layer,151,Bicycle,3
362,2021,E01017621,2021 super output areas - lower layer,151,On foot,34
363,2021,E01017621,2021 super output areas - lower layer,151,Other method of travel to work,10
364,2021,E01017622,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,889
365,2021,E01017622,2021 super output areas - lower layer,151,Work mainly at or from home,283
366,2021,E01017622,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",2
367,2021,E01017622,2021 super output areas - lower layer,151,Train,11
368,2021,E01017622,2021 super output areas - lower layer,151,"Bus, minibus or coach",8
369,2021,E01017622,2021 super output areas - lower layer,151,Taxi,3
370,2021,E01017622,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",6
371,2021,E01017622,2021 super output areas - lower layer,151,Driving a car or van,485
