,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_DEP_6_NAME,OBS_VALUE
77,2021,E01014075,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
78,2021,E01014076,2021 super output areas - lower layer,151,Total: All households,1037
79,2021,E01014076,2021 super output areas - lower layer,151,Household is not deprived in any dimension,549
80,2021,E01014076,2021 super output areas - lower layer,151,Household is deprived in one dimension,323
81,2021,E01014076,2021 super output areas - lower layer,151,Household is deprived in two dimensions,128
82,2021,E01014076,2021 super output areas - lower layer,151,Household is deprived in three dimensions,33
83,2021,E01014076,2021 super output areas - lower layer,151,Household is deprived in four dimensions,4
84,2021,E01014077,2021 super output areas - lower layer,151,Total: All households,731
85,2021,E01014077,2021 super output areas - lower layer,151,Household is not deprived in any dimension,361
86,2021,E01014077,2021 super output areas - lower layer,151,Household is deprived in one dimension,253
87,2021,E01014077,2021 super output areas - lower layer,151,Household is deprived in two dimensions,103
88,2021,E01014077,2021 super output areas - lower layer,151,Household is deprived in three dimensions,13
89,2021,E01014077,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
90,2021,E01014078,2021 super output areas - lower layer,151,Total: All households,598
91,2021,E01014078,2021 super output areas - lower layer,151,Household is not deprived in any dimension,297
92,2021,E01014078,2021 super output areas - lower layer,151,Household is deprived in one dimension,196
93,2021,E01014078,2021 super output areas - lower layer,151,Household is deprived in two dimensions,94
94,2021,E01014078,2021 super output areas - lower layer,151,Household is deprived in three dimensions,11
95,2021,E01014078,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
96,2021,E01014090,2021 super output areas - lower layer,151,Total: All households,597
97,2021,E01014090,2021 super output areas - lower layer,151,Household is not deprived in any dimension,332
98,2021,E01014090,2021 super output areas - lower layer,151,Household is deprived in one dimension,187
99,2021,E01014090,2021 super output areas - lower layer,151,Household is deprived in two dimensions,67
100,2021,E01014090,2021 super output areas - lower layer,151,Household is deprived in three dimensions,10
101,2021,E01014090,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
102,2021,E01014091,2021 super output areas - lower layer,151,Total: All households,638
103,2021,E01014091,2021 super output areas - lower layer,151,Household is not deprived in any dimension,338
104,2021,E01014091,2021 super output areas - lower layer,151,Household is deprived in one dimension,228
105,2021,E01014091,2021 super output areas - lower layer,151,Household is deprived in two dimensions,67
106,2021,E01014091,2021 super output areas - lower layer,151,Household is deprived in three dimensions,5
107,2021,E01014091,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
108,2021,E01014093,2021 super output areas - lower layer,151,Total: All households,610
109,2021,E01014093,2021 super output areas - lower layer,151,Household is not deprived in any dimension,292
110,2021,E01014093,2021 super output areas - lower layer,151,Household is deprived in one dimension,232
111,2021,E01014093,2021 super output areas - lower layer,151,Household is deprived in two dimensions,68
112,2021,E01014093,2021 super output areas - lower layer,151,Household is deprived in three dimensions,15
113,2021,E01014093,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
114,2021,E01014094,2021 super output areas - lower layer,151,Total: All households,573
115,2021,E01014094,2021 super output areas - lower layer,151,Household is not deprived in any dimension,306
116,2021,E01014094,2021 super output areas - lower layer,151,Household is deprived in one dimension,186
117,2021,E01014094,2021 super output areas - lower layer,151,Household is deprived in two dimensions,72
118,2021,E01014094,2021 super output areas - lower layer,151,Household is deprived in three dimensions,9
119,2021,E01014094,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
120,2021,E01014068,2021 super output areas - lower layer,151,Total: All households,593
121,2021,E01014068,2021 super output areas - lower layer,151,Household is not deprived in any dimension,246
122,2021,E01014068,2021 super output areas - lower layer,151,Household is deprived in one dimension,225
123,2021,E01014068,2021 super output areas - lower layer,151,Household is deprived in two dimensions,94
124,2021,E01014068,2021 super output areas - lower layer,151,Household is deprived in three dimensions,28
125,2021,E01014068,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
126,2021,E01014070,2021 super output areas - lower layer,151,Total: All households,940
127,2021,E01014070,2021 super output areas - lower layer,151,Household is not deprived in any dimension,458
128,2021,E01014070,2021 super output areas - lower layer,151,Household is deprived in one dimension,338
129,2021,E01014070,2021 super output areas - lower layer,151,Household is deprived in two dimensions,117
130,2021,E01014070,2021 super output areas - lower layer,151,Household is deprived in three dimensions,27
131,2021,E01014070,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
132,2021,E01014072,2021 super output areas - lower layer,151,Total: All households,823
133,2021,E01014072,2021 super output areas - lower layer,151,Household is not deprived in any dimension,344
134,2021,E01014072,2021 super output areas - lower layer,151,Household is deprived in one dimension,284
135,2021,E01014072,2021 super output areas - lower layer,151,Household is deprived in two dimensions,164
136,2021,E01014072,2021 super output areas - lower layer,151,Household is deprived in three dimensions,29
137,2021,E01014072,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
138,2021,E01014073,2021 super output areas - lower layer,151,Total: All households,792
139,2021,E01014073,2021 super output areas - lower layer,151,Household is not deprived in any dimension,364
140,2021,E01014073,2021 super output areas - lower layer,151,Household is deprived in one dimension,251
141,2021,E01014073,2021 super output areas - lower layer,151,Household is deprived in two dimensions,127
142,2021,E01014073,2021 super output areas - lower layer,151,Household is deprived in three dimensions,48
143,2021,E01014073,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
144,2021,E01014074,2021 super output areas - lower layer,151,Total: All households,741
145,2021,E01014074,2021 super output areas - lower layer,151,Household is not deprived in any dimension,263
146,2021,E01014074,2021 super output areas - lower layer,151,Household is deprived in one dimension,244
147,2021,E01014074,2021 super output areas - lower layer,151,Household is deprived in two dimensions,171
148,2021,E01014074,2021 super output areas - lower layer,151,Household is deprived in three dimensions,57
149,2021,E01014074,2021 super output areas - lower layer,151,Household is deprived in four dimensions,6
150,2021,E01013996,2021 super output areas - lower layer,151,Total: All households,684
151,2021,E01013996,2021 super output areas - lower layer,151,Household is not deprived in any dimension,381
152,2021,E01013996,2021 super output areas - lower layer,151,Household is deprived in one dimension,230
153,2021,E01013996,2021 super output areas - lower layer,151,Household is deprived in two dimensions,65
154,2021,E01013996,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
155,2021,E01013996,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
156,2021,E01013997,2021 super output areas - lower layer,151,Total: All households,821
157,2021,E01013997,2021 super output areas - lower layer,151,Household is not deprived in any dimension,442
158,2021,E01013997,2021 super output areas - lower layer,151,Household is deprived in one dimension,279
159,2021,E01013997,2021 super output areas - lower layer,151,Household is deprived in two dimensions,89
160,2021,E01013997,2021 super output areas - lower layer,151,Household is deprived in three dimensions,9
161,2021,E01013997,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
162,2021,E01014079,2021 super output areas - lower layer,151,Total: All households,666
163,2021,E01014079,2021 super output areas - lower layer,151,Household is not deprived in any dimension,318
164,2021,E01014079,2021 super output areas - lower layer,151,Household is deprived in one dimension,240
165,2021,E01014079,2021 super output areas - lower layer,151,Household is deprived in two dimensions,89
166,2021,E01014079,2021 super output areas - lower layer,151,Household is deprived in three dimensions,17
167,2021,E01014079,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
168,2021,E01014080,2021 super output areas - lower layer,151,Total: All households,677
169,2021,E01014080,2021 super output areas - lower layer,151,Household is not deprived in any dimension,326
170,2021,E01014080,2021 super output areas - lower layer,151,Household is deprived in one dimension,241
171,2021,E01014080,2021 super output areas - lower layer,151,Household is deprived in two dimensions,96
172,2021,E01014080,2021 super output areas - lower layer,151,Household is deprived in three dimensions,14
173,2021,E01014080,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
174,2021,E01013992,2021 super output areas - lower layer,151,Total: All households,642
175,2021,E01013992,2021 super output areas - lower layer,151,Household is not deprived in any dimension,251
176,2021,E01013992,2021 super output areas - lower layer,151,Household is deprived in one dimension,239
177,2021,E01013992,2021 super output areas - lower layer,151,Household is deprived in two dimensions,116
178,2021,E01013992,2021 super output areas - lower layer,151,Household is deprived in three dimensions,34
179,2021,E01013992,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
180,2021,E01013993,2021 super output areas - lower layer,151,Total: All households,606
181,2021,E01013993,2021 super output areas - lower layer,151,Household is not deprived in any dimension,228
182,2021,E01013993,2021 super output areas - lower layer,151,Household is deprived in one dimension,206
183,2021,E01013993,2021 super output areas - lower layer,151,Household is deprived in two dimensions,132
184,2021,E01013993,2021 super output areas - lower layer,151,Household is deprived in three dimensions,37
185,2021,E01013993,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
186,2021,E01013994,2021 super output areas - lower layer,151,Total: All households,601
187,2021,E01013994,2021 super output areas - lower layer,151,Household is not deprived in any dimension,226
188,2021,E01013994,2021 super output areas - lower layer,151,Household is deprived in one dimension,212
189,2021,E01013994,2021 super output areas - lower layer,151,Household is deprived in two dimensions,130
190,2021,E01013994,2021 super output areas - lower layer,151,Household is deprived in three dimensions,33
191,2021,E01013994,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
192,2021,E01013995,2021 super output areas - lower layer,151,Total: All households,784
193,2021,E01013995,2021 super output areas - lower layer,151,Household is not deprived in any dimension,284
194,2021,E01013995,2021 super output areas - lower layer,151,Household is deprived in one dimension,281
195,2021,E01013995,2021 super output areas - lower layer,151,Household is deprived in two dimensions,159
196,2021,E01013995,2021 super output areas - lower layer,151,Household is deprived in three dimensions,57
197,2021,E01013995,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
198,2021,E01014071,2021 super output areas - lower layer,151,Total: All households,636
199,2021,E01014071,2021 super output areas - lower layer,151,Household is not deprived in any dimension,220
200,2021,E01014071,2021 super output areas - lower layer,151,Household is deprived in one dimension,224
201,2021,E01014071,2021 super output areas - lower layer,151,Household is deprived in two dimensions,137
202,2021,E01014071,2021 super output areas - lower layer,151,Household is deprived in three dimensions,52
203,2021,E01014071,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
204,2021,E01013990,2021 super output areas - lower layer,151,Total: All households,887
205,2021,E01013990,2021 super output areas - lower layer,151,Household is not deprived in any dimension,496
206,2021,E01013990,2021 super output areas - lower layer,151,Household is deprived in one dimension,292
207,2021,E01013990,2021 super output areas - lower layer,151,Household is deprived in two dimensions,81
208,2021,E01013990,2021 super output areas - lower layer,151,Household is deprived in three dimensions,17
209,2021,E01013990,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
210,2021,E01013991,2021 super output areas - lower layer,151,Total: All households,545
211,2021,E01013991,2021 super output areas - lower layer,151,Household is not deprived in any dimension,289
212,2021,E01013991,2021 super output areas - lower layer,151,Household is deprived in one dimension,177
213,2021,E01013991,2021 super output areas - lower layer,151,Household is deprived in two dimensions,74
214,2021,E01013991,2021 super output areas - lower layer,151,Household is deprived in three dimensions,4
215,2021,E01013991,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
216,2021,E01014014,2021 super output areas - lower layer,151,Total: All households,769
217,2021,E01014014,2021 super output areas - lower layer,151,Household is not deprived in any dimension,431
218,2021,E01014014,2021 super output areas - lower layer,151,Household is deprived in one dimension,250
219,2021,E01014014,2021 super output areas - lower layer,151,Household is deprived in two dimensions,74
220,2021,E01014014,2021 super output areas - lower layer,151,Household is deprived in three dimensions,11
221,2021,E01014014,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
222,2021,E01014054,2021 super output areas - lower layer,151,Total: All households,589
223,2021,E01014054,2021 super output areas - lower layer,151,Household is not deprived in any dimension,335
224,2021,E01014054,2021 super output areas - lower layer,151,Household is deprived in one dimension,188
225,2021,E01014054,2021 super output areas - lower layer,151,Household is deprived in two dimensions,50
226,2021,E01014054,2021 super output areas - lower layer,151,Household is deprived in three dimensions,14
227,2021,E01014054,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
228,2021,E01014035,2021 super output areas - lower layer,151,Total: All households,833
229,2021,E01014035,2021 super output areas - lower layer,151,Household is not deprived in any dimension,356
230,2021,E01014035,2021 super output areas - lower layer,151,Household is deprived in one dimension,315
231,2021,E01014035,2021 super output areas - lower layer,151,Household is deprived in two dimensions,126
232,2021,E01014035,2021 super output areas - lower layer,151,Household is deprived in three dimensions,36
233,2021,E01014035,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
234,2021,E01014036,2021 super output areas - lower layer,151,Total: All households,790
235,2021,E01014036,2021 super output areas - lower layer,151,Household is not deprived in any dimension,413
236,2021,E01014036,2021 super output areas - lower layer,151,Household is deprived in one dimension,286
237,2021,E01014036,2021 super output areas - lower layer,151,Household is deprived in two dimensions,81
238,2021,E01014036,2021 super output areas - lower layer,151,Household is deprived in three dimensions,9
239,2021,E01014036,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
240,2021,E01014037,2021 super output areas - lower layer,151,Total: All households,733
241,2021,E01014037,2021 super output areas - lower layer,151,Household is not deprived in any dimension,345
242,2021,E01014037,2021 super output areas - lower layer,151,Household is deprived in one dimension,278
243,2021,E01014037,2021 super output areas - lower layer,151,Household is deprived in two dimensions,98
244,2021,E01014037,2021 super output areas - lower layer,151,Household is deprived in three dimensions,12
245,2021,E01014037,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
246,2021,E01014038,2021 super output areas - lower layer,151,Total: All households,632
247,2021,E01014038,2021 super output areas - lower layer,151,Household is not deprived in any dimension,300
248,2021,E01014038,2021 super output areas - lower layer,151,Household is deprived in one dimension,219
249,2021,E01014038,2021 super output areas - lower layer,151,Household is deprived in two dimensions,87
250,2021,E01014038,2021 super output areas - lower layer,151,Household is deprived in three dimensions,25
251,2021,E01014038,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
252,2021,E01014039,2021 super output areas - lower layer,151,Total: All households,728
253,2021,E01014039,2021 super output areas - lower layer,151,Household is not deprived in any dimension,408
254,2021,E01014039,2021 super output areas - lower layer,151,Household is deprived in one dimension,265
255,2021,E01014039,2021 super output areas - lower layer,151,Household is deprived in two dimensions,50
256,2021,E01014039,2021 super output areas - lower layer,151,Household is deprived in three dimensions,5
257,2021,E01014039,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
258,2021,E01014040,2021 super output areas - lower layer,151,Total: All households,754
259,2021,E01014040,2021 super output areas - lower layer,151,Household is not deprived in any dimension,368
260,2021,E01014040,2021 super output areas - lower layer,151,Household is deprived in one dimension,256
261,2021,E01014040,2021 super output areas - lower layer,151,Household is deprived in two dimensions,105
262,2021,E01014040,2021 super output areas - lower layer,151,Household is deprived in three dimensions,22
263,2021,E01014040,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
264,2021,E01014018,2021 super output areas - lower layer,151,Total: All households,657
265,2021,E01014018,2021 super output areas - lower layer,151,Household is not deprived in any dimension,381
266,2021,E01014018,2021 super output areas - lower layer,151,Household is deprived in one dimension,206
267,2021,E01014018,2021 super output areas - lower layer,151,Household is deprived in two dimensions,63
268,2021,E01014018,2021 super output areas - lower layer,151,Household is deprived in three dimensions,7
269,2021,E01014018,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
270,2021,E01014019,2021 super output areas - lower layer,151,Total: All households,671
271,2021,E01014019,2021 super output areas - lower layer,151,Household is not deprived in any dimension,306
272,2021,E01014019,2021 super output areas - lower layer,151,Household is deprived in one dimension,261
273,2021,E01014019,2021 super output areas - lower layer,151,Household is deprived in two dimensions,84
274,2021,E01014019,2021 super output areas - lower layer,151,Household is deprived in three dimensions,20
275,2021,E01014019,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
276,2021,E01014020,2021 super output areas - lower layer,151,Total: All households,656
277,2021,E01014020,2021 super output areas - lower layer,151,Household is not deprived in any dimension,312
278,2021,E01014020,2021 super output areas - lower layer,151,Household is deprived in one dimension,249
279,2021,E01014020,2021 super output areas - lower layer,151,Household is deprived in two dimensions,86
280,2021,E01014020,2021 super output areas - lower layer,151,Household is deprived in three dimensions,9
281,2021,E01014020,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
282,2021,E01014021,2021 super output areas - lower layer,151,Total: All households,633
283,2021,E01014021,2021 super output areas - lower layer,151,Household is not deprived in any dimension,311
284,2021,E01014021,2021 super output areas - lower layer,151,Household is deprived in one dimension,214
285,2021,E01014021,2021 super output areas - lower layer,151,Household is deprived in two dimensions,86
286,2021,E01014021,2021 super output areas - lower layer,151,Household is deprived in three dimensions,20
287,2021,E01014021,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
288,2021,E01014026,2021 super output areas - lower layer,151,Total: All households,885
289,2021,E01014026,2021 super output areas - lower layer,151,Household is not deprived in any dimension,469
290,2021,E01014026,2021 super output areas - lower layer,151,Household is deprived in one dimension,295
291,2021,E01014026,2021 super output areas - lower layer,151,Household is deprived in two dimensions,100
292,2021,E01014026,2021 super output areas - lower layer,151,Household is deprived in three dimensions,20
293,2021,E01014026,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
294,2021,E01014059,2021 super output areas - lower layer,151,Total: All households,808
295,2021,E01014059,2021 super output areas - lower layer,151,Household is not deprived in any dimension,467
296,2021,E01014059,2021 super output areas - lower layer,151,Household is deprived in one dimension,246
297,2021,E01014059,2021 super output areas - lower layer,151,Household is deprived in two dimensions,85
298,2021,E01014059,2021 super output areas - lower layer,151,Household is deprived in three dimensions,10
299,2021,E01014059,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
300,2021,E01014060,2021 super output areas - lower layer,151,Total: All households,672
301,2021,E01014060,2021 super output areas - lower layer,151,Household is not deprived in any dimension,380
302,2021,E01014060,2021 super output areas - lower layer,151,Household is deprived in one dimension,232
303,2021,E01014060,2021 super output areas - lower layer,151,Household is deprived in two dimensions,52
304,2021,E01014060,2021 super output areas - lower layer,151,Household is deprived in three dimensions,7
305,2021,E01014060,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
306,2021,E01014069,2021 super output areas - lower layer,151,Total: All households,809
307,2021,E01014069,2021 super output areas - lower layer,151,Household is not deprived in any dimension,402
308,2021,E01014069,2021 super output areas - lower layer,151,Household is deprived in one dimension,270
309,2021,E01014069,2021 super output areas - lower layer,151,Household is deprived in two dimensions,110
310,2021,E01014069,2021 super output areas - lower layer,151,Household is deprived in three dimensions,25
311,2021,E01014069,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
312,2021,E01014098,2021 super output areas - lower layer,151,Total: All households,670
313,2021,E01014098,2021 super output areas - lower layer,151,Household is not deprived in any dimension,319
314,2021,E01014098,2021 super output areas - lower layer,151,Household is deprived in one dimension,230
315,2021,E01014098,2021 super output areas - lower layer,151,Household is deprived in two dimensions,98
316,2021,E01014098,2021 super output areas - lower layer,151,Household is deprived in three dimensions,20
317,2021,E01014098,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
318,2021,E01014099,2021 super output areas - lower layer,151,Total: All households,743
319,2021,E01014099,2021 super output areas - lower layer,151,Household is not deprived in any dimension,384
320,2021,E01014099,2021 super output areas - lower layer,151,Household is deprived in one dimension,260
321,2021,E01014099,2021 super output areas - lower layer,151,Household is deprived in two dimensions,88
322,2021,E01014099,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
323,2021,E01014099,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
324,2021,E01014061,2021 super output areas - lower layer,151,Total: All households,818
325,2021,E01014061,2021 super output areas - lower layer,151,Household is not deprived in any dimension,380
326,2021,E01014061,2021 super output areas - lower layer,151,Household is deprived in one dimension,314
327,2021,E01014061,2021 super output areas - lower layer,151,Household is deprived in two dimensions,103
328,2021,E01014061,2021 super output areas - lower layer,151,Household is deprived in three dimensions,21
329,2021,E01014061,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
330,2021,E01014062,2021 super output areas - lower layer,151,Total: All households,972
331,2021,E01014062,2021 super output areas - lower layer,151,Household is not deprived in any dimension,391
332,2021,E01014062,2021 super output areas - lower layer,151,Household is deprived in one dimension,372
333,2021,E01014062,2021 super output areas - lower layer,151,Household is deprived in two dimensions,175
334,2021,E01014062,2021 super output areas - lower layer,151,Household is deprived in three dimensions,33
335,2021,E01014062,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
336,2021,E01014063,2021 super output areas - lower layer,151,Total: All households,778
337,2021,E01014063,2021 super output areas - lower layer,151,Household is not deprived in any dimension,352
338,2021,E01014063,2021 super output areas - lower layer,151,Household is deprived in one dimension,305
339,2021,E01014063,2021 super output areas - lower layer,151,Household is deprived in two dimensions,93
340,2021,E01014063,2021 super output areas - lower layer,151,Household is deprived in three dimensions,28
341,2021,E01014063,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
342,2021,E01014064,2021 super output areas - lower layer,151,Total: All households,768
343,2021,E01014064,2021 super output areas - lower layer,151,Household is not deprived in any dimension,272
344,2021,E01014064,2021 super output areas - lower layer,151,Household is deprived in one dimension,297
345,2021,E01014064,2021 super output areas - lower layer,151,Household is deprived in two dimensions,147
346,2021,E01014064,2021 super output areas - lower layer,151,Household is deprived in three dimensions,48
347,2021,E01014064,2021 super output areas - lower layer,151,Household is deprived in four dimensions,4
348,2021,E01014065,2021 super output areas - lower layer,151,Total: All households,651
349,2021,E01014065,2021 super output areas - lower layer,151,Household is not deprived in any dimension,303
350,2021,E01014065,2021 super output areas - lower layer,151,Household is deprived in one dimension,240
351,2021,E01014065,2021 super output areas - lower layer,151,Household is deprived in two dimensions,91
352,2021,E01014065,2021 super output areas - lower layer,151,Household is deprived in three dimensions,16
353,2021,E01014065,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
354,2021,E01014066,2021 super output areas - lower layer,151,Total: All households,613
355,2021,E01014066,2021 super output areas - lower layer,151,Household is not deprived in any dimension,292
356,2021,E01014066,2021 super output areas - lower layer,151,Household is deprived in one dimension,207
357,2021,E01014066,2021 super output areas - lower layer,151,Household is deprived in two dimensions,96
