,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_METH_6_NAME,OBS_VALUE
160,2021,E01011949,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,10
161,2021,E01011949,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,2
162,2021,E01011980,2021 super output areas - lower layer,151,Total: All households,774
163,2021,E01011980,2021 super output areas - lower layer,151,One-person household,334
164,2021,E01011980,2021 super output areas - lower layer,151,All household members have the same ethnic group,429
165,2021,E01011980,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,1
166,2021,E01011980,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,7
167,2021,E01011980,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,3
168,2021,E01011981,2021 super output areas - lower layer,151,Total: All households,697
169,2021,E01011981,2021 super output areas - lower layer,151,One-person household,219
170,2021,E01011981,2021 super output areas - lower layer,151,All household members have the same ethnic group,470
171,2021,E01011981,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
172,2021,E01011981,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,2
173,2021,E01011981,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,4
174,2021,E01011984,2021 super output areas - lower layer,151,Total: All households,583
175,2021,E01011984,2021 super output areas - lower layer,151,One-person household,192
176,2021,E01011984,2021 super output areas - lower layer,151,All household members have the same ethnic group,382
177,2021,E01011984,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,1
178,2021,E01011984,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,4
179,2021,E01011984,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,4
180,2021,E01011985,2021 super output areas - lower layer,151,Total: All households,573
181,2021,E01011985,2021 super output areas - lower layer,151,One-person household,179
182,2021,E01011985,2021 super output areas - lower layer,151,All household members have the same ethnic group,391
183,2021,E01011985,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,0
184,2021,E01011985,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,2
185,2021,E01011985,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,1
186,2021,E01011988,2021 super output areas - lower layer,151,Total: All households,829
187,2021,E01011988,2021 super output areas - lower layer,151,One-person household,311
188,2021,E01011988,2021 super output areas - lower layer,151,All household members have the same ethnic group,497
189,2021,E01011988,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,4
190,2021,E01011988,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,14
191,2021,E01011988,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,3
192,2021,E01011989,2021 super output areas - lower layer,151,Total: All households,820
193,2021,E01011989,2021 super output areas - lower layer,151,One-person household,287
194,2021,E01011989,2021 super output areas - lower layer,151,All household members have the same ethnic group,511
195,2021,E01011989,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,4
196,2021,E01011989,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,9
197,2021,E01011989,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,9
198,2021,E01011990,2021 super output areas - lower layer,151,Total: All households,752
199,2021,E01011990,2021 super output areas - lower layer,151,One-person household,187
200,2021,E01011990,2021 super output areas - lower layer,151,All household members have the same ethnic group,552
201,2021,E01011990,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,1
202,2021,E01011990,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,9
203,2021,E01011990,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,3
204,2021,E01011995,2021 super output areas - lower layer,151,Total: All households,573
205,2021,E01011995,2021 super output areas - lower layer,151,One-person household,143
206,2021,E01011995,2021 super output areas - lower layer,151,All household members have the same ethnic group,417
207,2021,E01011995,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
208,2021,E01011995,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,8
209,2021,E01011995,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,3
210,2021,E01011996,2021 super output areas - lower layer,151,Total: All households,634
211,2021,E01011996,2021 super output areas - lower layer,151,One-person household,224
212,2021,E01011996,2021 super output areas - lower layer,151,All household members have the same ethnic group,391
213,2021,E01011996,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,1
214,2021,E01011996,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,15
215,2021,E01011996,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,3
216,2021,E01011997,2021 super output areas - lower layer,151,Total: All households,817
217,2021,E01011997,2021 super output areas - lower layer,151,One-person household,190
218,2021,E01011997,2021 super output areas - lower layer,151,All household members have the same ethnic group,610
219,2021,E01011997,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
220,2021,E01011997,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,12
221,2021,E01011997,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,3
222,2021,E01011998,2021 super output areas - lower layer,151,Total: All households,930
223,2021,E01011998,2021 super output areas - lower layer,151,One-person household,270
224,2021,E01011998,2021 super output areas - lower layer,151,All household members have the same ethnic group,647
225,2021,E01011998,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,5
226,2021,E01011998,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,7
227,2021,E01011998,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,1
228,2021,E01011961,2021 super output areas - lower layer,151,Total: All households,615
229,2021,E01011961,2021 super output areas - lower layer,151,One-person household,184
230,2021,E01011961,2021 super output areas - lower layer,151,All household members have the same ethnic group,417
231,2021,E01011961,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
232,2021,E01011961,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,10
233,2021,E01011961,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,1
234,2021,E01011962,2021 super output areas - lower layer,151,Total: All households,612
235,2021,E01011962,2021 super output areas - lower layer,151,One-person household,183
236,2021,E01011962,2021 super output areas - lower layer,151,All household members have the same ethnic group,415
237,2021,E01011962,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,5
238,2021,E01011962,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,6
239,2021,E01011962,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,3
240,2021,E01011977,2021 super output areas - lower layer,151,Total: All households,738
241,2021,E01011977,2021 super output areas - lower layer,151,One-person household,216
242,2021,E01011977,2021 super output areas - lower layer,151,All household members have the same ethnic group,498
243,2021,E01011977,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,8
244,2021,E01011977,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,10
245,2021,E01011977,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
246,2021,E01011978,2021 super output areas - lower layer,151,Total: All households,800
247,2021,E01011978,2021 super output areas - lower layer,151,One-person household,371
248,2021,E01011978,2021 super output areas - lower layer,151,All household members have the same ethnic group,418
249,2021,E01011978,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,4
250,2021,E01011978,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,3
251,2021,E01011978,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,4
252,2021,E01011979,2021 super output areas - lower layer,151,Total: All households,625
253,2021,E01011979,2021 super output areas - lower layer,151,One-person household,173
254,2021,E01011979,2021 super output areas - lower layer,151,All household members have the same ethnic group,441
255,2021,E01011979,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
256,2021,E01011979,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,8
257,2021,E01011979,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,1
258,2021,E01011959,2021 super output areas - lower layer,151,Total: All households,1129
259,2021,E01011959,2021 super output areas - lower layer,151,One-person household,235
260,2021,E01011959,2021 super output areas - lower layer,151,All household members have the same ethnic group,844
261,2021,E01011959,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,1
262,2021,E01011959,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,36
263,2021,E01011959,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,13
264,2021,E01011960,2021 super output areas - lower layer,151,Total: All households,613
265,2021,E01011960,2021 super output areas - lower layer,151,One-person household,180
266,2021,E01011960,2021 super output areas - lower layer,151,All household members have the same ethnic group,428
267,2021,E01011960,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
268,2021,E01011960,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,3
269,2021,E01011960,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,0
270,2021,E01011963,2021 super output areas - lower layer,151,Total: All households,662
271,2021,E01011963,2021 super output areas - lower layer,151,One-person household,204
272,2021,E01011963,2021 super output areas - lower layer,151,All household members have the same ethnic group,449
273,2021,E01011963,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
274,2021,E01011963,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,5
275,2021,E01011963,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,1
276,2021,E01011968,2021 super output areas - lower layer,151,Total: All households,949
277,2021,E01011968,2021 super output areas - lower layer,151,One-person household,346
278,2021,E01011968,2021 super output areas - lower layer,151,All household members have the same ethnic group,592
279,2021,E01011968,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,0
280,2021,E01011968,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,8
281,2021,E01011968,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,3
282,2021,E01011982,2021 super output areas - lower layer,151,Total: All households,677
283,2021,E01011982,2021 super output areas - lower layer,151,One-person household,118
284,2021,E01011982,2021 super output areas - lower layer,151,All household members have the same ethnic group,536
285,2021,E01011982,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,1
286,2021,E01011982,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,20
287,2021,E01011982,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,2
288,2021,E01012003,2021 super output areas - lower layer,151,Total: All households,754
289,2021,E01012003,2021 super output areas - lower layer,151,One-person household,219
290,2021,E01012003,2021 super output areas - lower layer,151,All household members have the same ethnic group,520
291,2021,E01012003,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
292,2021,E01012003,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,11
293,2021,E01012003,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,2
294,2021,E01012005,2021 super output areas - lower layer,151,Total: All households,720
295,2021,E01012005,2021 super output areas - lower layer,151,One-person household,109
296,2021,E01012005,2021 super output areas - lower layer,151,All household members have the same ethnic group,589
297,2021,E01012005,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
298,2021,E01012005,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,13
299,2021,E01012005,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,6
300,2021,E01011965,2021 super output areas - lower layer,151,Total: All households,651
301,2021,E01011965,2021 super output areas - lower layer,151,One-person household,142
302,2021,E01011965,2021 super output areas - lower layer,151,All household members have the same ethnic group,492
303,2021,E01011965,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
304,2021,E01011965,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,12
305,2021,E01011965,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,2
306,2021,E01011966,2021 super output areas - lower layer,151,Total: All households,608
307,2021,E01011966,2021 super output areas - lower layer,151,One-person household,214
308,2021,E01011966,2021 super output areas - lower layer,151,All household members have the same ethnic group,378
309,2021,E01011966,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,0
310,2021,E01011966,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,12
311,2021,E01011966,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,4
312,2021,E01011974,2021 super output areas - lower layer,151,Total: All households,905
313,2021,E01011974,2021 super output areas - lower layer,151,One-person household,535
314,2021,E01011974,2021 super output areas - lower layer,151,All household members have the same ethnic group,327
315,2021,E01011974,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,10
316,2021,E01011974,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,21
317,2021,E01011974,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,12
318,2021,E01011975,2021 super output areas - lower layer,151,Total: All households,561
319,2021,E01011975,2021 super output areas - lower layer,151,One-person household,244
320,2021,E01011975,2021 super output areas - lower layer,151,All household members have the same ethnic group,306
321,2021,E01011975,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
322,2021,E01011975,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,8
323,2021,E01011975,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,1
324,2021,E01011983,2021 super output areas - lower layer,151,Total: All households,653
325,2021,E01011983,2021 super output areas - lower layer,151,One-person household,117
326,2021,E01011983,2021 super output areas - lower layer,151,All household members have the same ethnic group,508
327,2021,E01011983,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,2
328,2021,E01011983,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,22
329,2021,E01011983,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,4
330,2021,E01012002,2021 super output areas - lower layer,151,Total: All households,632
331,2021,E01012002,2021 super output areas - lower layer,151,One-person household,222
332,2021,E01012002,2021 super output areas - lower layer,151,All household members have the same ethnic group,393
333,2021,E01012002,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,3
334,2021,E01012002,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,12
335,2021,E01012002,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,2
336,2021,E01035188,2021 super output areas - lower layer,151,Total: All households,936
337,2021,E01035188,2021 super output areas - lower layer,151,One-person household,399
338,2021,E01035188,2021 super output areas - lower layer,151,All household members have the same ethnic group,499
339,2021,E01035188,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,11
340,2021,E01035188,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,16
341,2021,E01035188,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,11
342,2021,E01012068,2021 super output areas - lower layer,151,Total: All households,697
343,2021,E01012068,2021 super output areas - lower layer,151,One-person household,341
344,2021,E01012068,2021 super output areas - lower layer,151,All household members have the same ethnic group,263
345,2021,E01012068,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,17
346,2021,E01012068,2021 super output areas - lower layer,151,Ethnic groups differ within partnerships,19
347,2021,E01012068,2021 super output areas - lower layer,151,Any other combination of multiple ethnic identities,57
348,2021,E01012092,2021 super output areas - lower layer,151,Total: All households,634
349,2021,E01012092,2021 super output areas - lower layer,151,One-person household,272
350,2021,E01012092,2021 super output areas - lower layer,151,All household members have the same ethnic group,283
351,2021,E01012092,2021 super output areas - lower layer,151,Ethnic groups differ between generations but not within partnerships,11
