,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_MHHLANG_5_NAME,OBS_VALUE
26,2021,E01017449,2021 super output areas - lower layer,151,Total: All households,861
27,2021,E01017449,2021 super output areas - lower layer,151,One-person household,195
28,2021,E01017449,2021 super output areas - lower layer,151,All household members have the same main language,651
29,2021,E01017449,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
30,2021,E01017449,2021 super output areas - lower layer,151,Main language differs within partnerships,9
31,2021,E01017449,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
32,2021,E01033188,2021 super output areas - lower layer,151,Total: All households,602
33,2021,E01033188,2021 super output areas - lower layer,151,One-person household,130
34,2021,E01033188,2021 super output areas - lower layer,151,All household members have the same main language,459
35,2021,E01033188,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
36,2021,E01033188,2021 super output areas - lower layer,151,Main language differs within partnerships,8
37,2021,E01033188,2021 super output areas - lower layer,151,Any other combination of multiple main languages,0
38,2021,E01033189,2021 super output areas - lower layer,151,Total: All households,1054
39,2021,E01033189,2021 super output areas - lower layer,151,One-person household,204
40,2021,E01033189,2021 super output areas - lower layer,151,All household members have the same main language,808
41,2021,E01033189,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
42,2021,E01033189,2021 super output areas - lower layer,151,Main language differs within partnerships,27
43,2021,E01033189,2021 super output areas - lower layer,151,Any other combination of multiple main languages,11
44,2021,E01033190,2021 super output areas - lower layer,151,Total: All households,633
45,2021,E01033190,2021 super output areas - lower layer,151,One-person household,183
46,2021,E01033190,2021 super output areas - lower layer,151,All household members have the same main language,423
47,2021,E01033190,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
48,2021,E01033190,2021 super output areas - lower layer,151,Main language differs within partnerships,18
49,2021,E01033190,2021 super output areas - lower layer,151,Any other combination of multiple main languages,6
50,2021,E01017399,2021 super output areas - lower layer,151,Total: All households,592
51,2021,E01017399,2021 super output areas - lower layer,151,One-person household,134
52,2021,E01017399,2021 super output areas - lower layer,151,All household members have the same main language,444
53,2021,E01017399,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",0
54,2021,E01017399,2021 super output areas - lower layer,151,Main language differs within partnerships,11
55,2021,E01017399,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
56,2021,E01017400,2021 super output areas - lower layer,151,Total: All households,661
57,2021,E01017400,2021 super output areas - lower layer,151,One-person household,222
58,2021,E01017400,2021 super output areas - lower layer,151,All household members have the same main language,417
59,2021,E01017400,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
60,2021,E01017400,2021 super output areas - lower layer,151,Main language differs within partnerships,15
61,2021,E01017400,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
62,2021,E01017401,2021 super output areas - lower layer,151,Total: All households,534
63,2021,E01017401,2021 super output areas - lower layer,151,One-person household,174
64,2021,E01017401,2021 super output areas - lower layer,151,All household members have the same main language,345
65,2021,E01017401,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
66,2021,E01017401,2021 super output areas - lower layer,151,Main language differs within partnerships,10
67,2021,E01017401,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
68,2021,E01017402,2021 super output areas - lower layer,151,Total: All households,656
69,2021,E01017402,2021 super output areas - lower layer,151,One-person household,174
70,2021,E01017402,2021 super output areas - lower layer,151,All household members have the same main language,467
71,2021,E01017402,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",0
72,2021,E01017402,2021 super output areas - lower layer,151,Main language differs within partnerships,10
73,2021,E01017402,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
74,2021,E01017403,2021 super output areas - lower layer,151,Total: All households,625
75,2021,E01017403,2021 super output areas - lower layer,151,One-person household,187
76,2021,E01017403,2021 super output areas - lower layer,151,All household members have the same main language,418
77,2021,E01017403,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
78,2021,E01017403,2021 super output areas - lower layer,151,Main language differs within partnerships,13
79,2021,E01017403,2021 super output areas - lower layer,151,Any other combination of multiple main languages,4
80,2021,E01017404,2021 super output areas - lower layer,151,Total: All households,495
81,2021,E01017404,2021 super output areas - lower layer,151,One-person household,85
82,2021,E01017404,2021 super output areas - lower layer,151,All household members have the same main language,403
83,2021,E01017404,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",1
84,2021,E01017404,2021 super output areas - lower layer,151,Main language differs within partnerships,5
85,2021,E01017404,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
86,2021,E01017405,2021 super output areas - lower layer,151,Total: All households,607
87,2021,E01017405,2021 super output areas - lower layer,151,One-person household,171
88,2021,E01017405,2021 super output areas - lower layer,151,All household members have the same main language,421
89,2021,E01017405,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
90,2021,E01017405,2021 super output areas - lower layer,151,Main language differs within partnerships,6
91,2021,E01017405,2021 super output areas - lower layer,151,Any other combination of multiple main languages,4
92,2021,E01017406,2021 super output areas - lower layer,151,Total: All households,1041
93,2021,E01017406,2021 super output areas - lower layer,151,One-person household,217
94,2021,E01017406,2021 super output areas - lower layer,151,All household members have the same main language,793
95,2021,E01017406,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
96,2021,E01017406,2021 super output areas - lower layer,151,Main language differs within partnerships,24
97,2021,E01017406,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
98,2021,E01017407,2021 super output areas - lower layer,151,Total: All households,680
99,2021,E01017407,2021 super output areas - lower layer,151,One-person household,214
100,2021,E01017407,2021 super output areas - lower layer,151,All household members have the same main language,439
101,2021,E01017407,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
102,2021,E01017407,2021 super output areas - lower layer,151,Main language differs within partnerships,17
103,2021,E01017407,2021 super output areas - lower layer,151,Any other combination of multiple main languages,6
104,2021,E01017398,2021 super output areas - lower layer,151,Total: All households,985
105,2021,E01017398,2021 super output areas - lower layer,151,One-person household,168
106,2021,E01017398,2021 super output areas - lower layer,151,All household members have the same main language,796
107,2021,E01017398,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",1
108,2021,E01017398,2021 super output areas - lower layer,151,Main language differs within partnerships,13
109,2021,E01017398,2021 super output areas - lower layer,151,Any other combination of multiple main languages,7
110,2021,E01017408,2021 super output areas - lower layer,151,Total: All households,433
111,2021,E01017408,2021 super output areas - lower layer,151,One-person household,96
112,2021,E01017408,2021 super output areas - lower layer,151,All household members have the same main language,321
113,2021,E01017408,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
114,2021,E01017408,2021 super output areas - lower layer,151,Main language differs within partnerships,11
115,2021,E01017408,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
116,2021,E01017409,2021 super output areas - lower layer,151,Total: All households,518
117,2021,E01017409,2021 super output areas - lower layer,151,One-person household,136
118,2021,E01017409,2021 super output areas - lower layer,151,All household members have the same main language,368
119,2021,E01017409,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",0
120,2021,E01017409,2021 super output areas - lower layer,151,Main language differs within partnerships,11
121,2021,E01017409,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
122,2021,E01017450,2021 super output areas - lower layer,151,Total: All households,888
123,2021,E01017450,2021 super output areas - lower layer,151,One-person household,185
124,2021,E01017450,2021 super output areas - lower layer,151,All household members have the same main language,687
125,2021,E01017450,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
126,2021,E01017450,2021 super output areas - lower layer,151,Main language differs within partnerships,7
127,2021,E01017450,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
128,2021,E01033824,2021 super output areas - lower layer,151,Total: All households,638
129,2021,E01033824,2021 super output areas - lower layer,151,One-person household,118
130,2021,E01033824,2021 super output areas - lower layer,151,All household members have the same main language,502
131,2021,E01033824,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",6
132,2021,E01033824,2021 super output areas - lower layer,151,Main language differs within partnerships,7
133,2021,E01033824,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
134,2021,E01033825,2021 super output areas - lower layer,151,Total: All households,694
135,2021,E01033825,2021 super output areas - lower layer,151,One-person household,174
136,2021,E01033825,2021 super output areas - lower layer,151,All household members have the same main language,504
137,2021,E01033825,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
138,2021,E01033825,2021 super output areas - lower layer,151,Main language differs within partnerships,9
139,2021,E01033825,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
140,2021,E01017558,2021 super output areas - lower layer,151,Total: All households,751
141,2021,E01017558,2021 super output areas - lower layer,151,One-person household,205
142,2021,E01017558,2021 super output areas - lower layer,151,All household members have the same main language,526
143,2021,E01017558,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
144,2021,E01017558,2021 super output areas - lower layer,151,Main language differs within partnerships,9
145,2021,E01017558,2021 super output areas - lower layer,151,Any other combination of multiple main languages,7
146,2021,E01017559,2021 super output areas - lower layer,151,Total: All households,678
147,2021,E01017559,2021 super output areas - lower layer,151,One-person household,165
148,2021,E01017559,2021 super output areas - lower layer,151,All household members have the same main language,502
149,2021,E01017559,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
150,2021,E01017559,2021 super output areas - lower layer,151,Main language differs within partnerships,6
151,2021,E01017559,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
152,2021,E01017560,2021 super output areas - lower layer,151,Total: All households,627
153,2021,E01017560,2021 super output areas - lower layer,151,One-person household,157
154,2021,E01017560,2021 super output areas - lower layer,151,All household members have the same main language,458
155,2021,E01017560,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
156,2021,E01017560,2021 super output areas - lower layer,151,Main language differs within partnerships,4
157,2021,E01017560,2021 super output areas - lower layer,151,Any other combination of multiple main languages,6
158,2021,E01017616,2021 super output areas - lower layer,151,Total: All households,957
159,2021,E01017616,2021 super output areas - lower layer,151,One-person household,247
160,2021,E01017616,2021 super output areas - lower layer,151,All household members have the same main language,661
161,2021,E01017616,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",14
162,2021,E01017616,2021 super output areas - lower layer,151,Main language differs within partnerships,21
163,2021,E01017616,2021 super output areas - lower layer,151,Any other combination of multiple main languages,14
164,2021,E01017577,2021 super output areas - lower layer,151,Total: All households,1065
165,2021,E01017577,2021 super output areas - lower layer,151,One-person household,250
166,2021,E01017577,2021 super output areas - lower layer,151,All household members have the same main language,793
167,2021,E01017577,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
168,2021,E01017577,2021 super output areas - lower layer,151,Main language differs within partnerships,12
169,2021,E01017577,2021 super output areas - lower layer,151,Any other combination of multiple main languages,6
170,2021,E01017620,2021 super output areas - lower layer,151,Total: All households,762
171,2021,E01017620,2021 super output areas - lower layer,151,One-person household,187
172,2021,E01017620,2021 super output areas - lower layer,151,All household members have the same main language,558
173,2021,E01017620,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",1
174,2021,E01017620,2021 super output areas - lower layer,151,Main language differs within partnerships,11
175,2021,E01017620,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
176,2021,E01017621,2021 super output areas - lower layer,151,Total: All households,635
177,2021,E01017621,2021 super output areas - lower layer,151,One-person household,160
178,2021,E01017621,2021 super output areas - lower layer,151,All household members have the same main language,465
179,2021,E01017621,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
180,2021,E01017621,2021 super output areas - lower layer,151,Main language differs within partnerships,3
181,2021,E01017621,2021 super output areas - lower layer,151,Any other combination of multiple main languages,4
182,2021,E01017622,2021 super output areas - lower layer,151,Total: All households,706
183,2021,E01017622,2021 super output areas - lower layer,151,One-person household,192
184,2021,E01017622,2021 super output areas - lower layer,151,All household members have the same main language,498
185,2021,E01017622,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
186,2021,E01017622,2021 super output areas - lower layer,151,Main language differs within partnerships,8
187,2021,E01017622,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
188,2021,E01033826,2021 super output areas - lower layer,151,Total: All households,438
189,2021,E01033826,2021 super output areas - lower layer,151,One-person household,55
190,2021,E01033826,2021 super output areas - lower layer,151,All household members have the same main language,354
191,2021,E01033826,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",7
192,2021,E01033826,2021 super output areas - lower layer,151,Main language differs within partnerships,16
193,2021,E01033826,2021 super output areas - lower layer,151,Any other combination of multiple main languages,6
194,2021,E01033827,2021 super output areas - lower layer,151,Total: All households,807
195,2021,E01033827,2021 super output areas - lower layer,151,One-person household,173
196,2021,E01033827,2021 super output areas - lower layer,151,All household members have the same main language,624
197,2021,E01033827,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
198,2021,E01033827,2021 super output areas - lower layer,151,Main language differs within partnerships,6
199,2021,E01033827,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
200,2021,E01017603,2021 super output areas - lower layer,151,Total: All households,639
201,2021,E01017603,2021 super output areas - lower layer,151,One-person household,166
202,2021,E01017603,2021 super output areas - lower layer,151,All household members have the same main language,451
203,2021,E01017603,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
204,2021,E01017603,2021 super output areas - lower layer,151,Main language differs within partnerships,17
205,2021,E01017603,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
206,2021,E01017604,2021 super output areas - lower layer,151,Total: All households,640
207,2021,E01017604,2021 super output areas - lower layer,151,One-person household,126
208,2021,E01017604,2021 super output areas - lower layer,151,All household members have the same main language,504
209,2021,E01017604,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
210,2021,E01017604,2021 super output areas - lower layer,151,Main language differs within partnerships,4
211,2021,E01017604,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
212,2021,E01017605,2021 super output areas - lower layer,151,Total: All households,513
213,2021,E01017605,2021 super output areas - lower layer,151,One-person household,105
214,2021,E01017605,2021 super output areas - lower layer,151,All household members have the same main language,393
215,2021,E01017605,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
216,2021,E01017605,2021 super output areas - lower layer,151,Main language differs within partnerships,6
217,2021,E01017605,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
218,2021,E01017606,2021 super output areas - lower layer,151,Total: All households,735
219,2021,E01017606,2021 super output areas - lower layer,151,One-person household,156
220,2021,E01017606,2021 super output areas - lower layer,151,All household members have the same main language,563
221,2021,E01017606,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
222,2021,E01017606,2021 super output areas - lower layer,151,Main language differs within partnerships,11
223,2021,E01017606,2021 super output areas - lower layer,151,Any other combination of multiple main languages,0
224,2021,E01017607,2021 super output areas - lower layer,151,Total: All households,532
225,2021,E01017607,2021 super output areas - lower layer,151,One-person household,93
226,2021,E01017607,2021 super output areas - lower layer,151,All household members have the same main language,426
227,2021,E01017607,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
228,2021,E01017607,2021 super output areas - lower layer,151,Main language differs within partnerships,7
229,2021,E01017607,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
230,2021,E01017555,2021 super output areas - lower layer,151,Total: All households,1059
231,2021,E01017555,2021 super output areas - lower layer,151,One-person household,488
232,2021,E01017555,2021 super output areas - lower layer,151,All household members have the same main language,530
233,2021,E01017555,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",10
234,2021,E01017555,2021 super output areas - lower layer,151,Main language differs within partnerships,26
235,2021,E01017555,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
236,2021,E01017556,2021 super output areas - lower layer,151,Total: All households,721
237,2021,E01017556,2021 super output areas - lower layer,151,One-person household,218
238,2021,E01017556,2021 super output areas - lower layer,151,All household members have the same main language,478
239,2021,E01017556,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
240,2021,E01017556,2021 super output areas - lower layer,151,Main language differs within partnerships,17
241,2021,E01017556,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
242,2021,E01017557,2021 super output areas - lower layer,151,Total: All households,1004
243,2021,E01017557,2021 super output areas - lower layer,151,One-person household,458
244,2021,E01017557,2021 super output areas - lower layer,151,All household members have the same main language,519
245,2021,E01017557,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
246,2021,E01017557,2021 super output areas - lower layer,151,Main language differs within partnerships,18
247,2021,E01017557,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
248,2021,E01017608,2021 super output areas - lower layer,151,Total: All households,754
249,2021,E01017608,2021 super output areas - lower layer,151,One-person household,240
250,2021,E01017608,2021 super output areas - lower layer,151,All household members have the same main language,493
251,2021,E01017608,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",8
252,2021,E01017608,2021 super output areas - lower layer,151,Main language differs within partnerships,9
253,2021,E01017608,2021 super output areas - lower layer,151,Any other combination of multiple main languages,4
254,2021,E01017609,2021 super output areas - lower layer,151,Total: All households,816
255,2021,E01017609,2021 super output areas - lower layer,151,One-person household,185
256,2021,E01017609,2021 super output areas - lower layer,151,All household members have the same main language,604
257,2021,E01017609,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",10
258,2021,E01017609,2021 super output areas - lower layer,151,Main language differs within partnerships,9
259,2021,E01017609,2021 super output areas - lower layer,151,Any other combination of multiple main languages,8
260,2021,E01017589,2021 super output areas - lower layer,151,Total: All households,807
261,2021,E01017589,2021 super output areas - lower layer,151,One-person household,301
262,2021,E01017589,2021 super output areas - lower layer,151,All household members have the same main language,467
263,2021,E01017589,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",9
264,2021,E01017589,2021 super output areas - lower layer,151,Main language differs within partnerships,23
265,2021,E01017589,2021 super output areas - lower layer,151,Any other combination of multiple main languages,7
266,2021,E01017590,2021 super output areas - lower layer,151,Total: All households,660
267,2021,E01017590,2021 super output areas - lower layer,151,One-person household,191
268,2021,E01017590,2021 super output areas - lower layer,151,All household members have the same main language,453
269,2021,E01017590,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",0
270,2021,E01017590,2021 super output areas - lower layer,151,Main language differs within partnerships,10
271,2021,E01017590,2021 super output areas - lower layer,151,Any other combination of multiple main languages,6
272,2021,E01017591,2021 super output areas - lower layer,151,Total: All households,772
273,2021,E01017591,2021 super output areas - lower layer,151,One-person household,230
274,2021,E01017591,2021 super output areas - lower layer,151,All household members have the same main language,519
275,2021,E01017591,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
276,2021,E01017591,2021 super output areas - lower layer,151,Main language differs within partnerships,12
277,2021,E01017591,2021 super output areas - lower layer,151,Any other combination of multiple main languages,7
278,2021,E01017610,2021 super output areas - lower layer,151,Total: All households,450
279,2021,E01017610,2021 super output areas - lower layer,151,One-person household,69
280,2021,E01017610,2021 super output areas - lower layer,151,All household members have the same main language,370
281,2021,E01017610,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
282,2021,E01017610,2021 super output areas - lower layer,151,Main language differs within partnerships,7
283,2021,E01017610,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
284,2021,E01017611,2021 super output areas - lower layer,151,Total: All households,508
285,2021,E01017611,2021 super output areas - lower layer,151,One-person household,118
286,2021,E01017611,2021 super output areas - lower layer,151,All household members have the same main language,385
287,2021,E01017611,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",0
288,2021,E01017611,2021 super output areas - lower layer,151,Main language differs within partnerships,4
289,2021,E01017611,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
290,2021,E01017612,2021 super output areas - lower layer,151,Total: All households,535
291,2021,E01017612,2021 super output areas - lower layer,151,One-person household,137
292,2021,E01017612,2021 super output areas - lower layer,151,All household members have the same main language,381
293,2021,E01017612,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
294,2021,E01017612,2021 super output areas - lower layer,151,Main language differs within partnerships,11
295,2021,E01017612,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
296,2021,E01017613,2021 super output areas - lower layer,151,Total: All households,593
297,2021,E01017613,2021 super output areas - lower layer,151,One-person household,161
298,2021,E01017613,2021 super output areas - lower layer,151,All household members have the same main language,420
299,2021,E01017613,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",1
300,2021,E01017613,2021 super output areas - lower layer,151,Main language differs within partnerships,9
301,2021,E01017613,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
302,2021,E01017614,2021 super output areas - lower layer,151,Total: All households,584
303,2021,E01017614,2021 super output areas - lower layer,151,One-person household,134
304,2021,E01017614,2021 super output areas - lower layer,151,All household members have the same main language,438
305,2021,E01017614,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",1
306,2021,E01017614,2021 super output areas - lower layer,151,Main language differs within partnerships,9
307,2021,E01017614,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
308,2021,E01017600,2021 super output areas - lower layer,151,Total: All households,837
309,2021,E01017600,2021 super output areas - lower layer,151,One-person household,232
310,2021,E01017600,2021 super output areas - lower layer,151,All household members have the same main language,505
311,2021,E01017600,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",38
312,2021,E01017600,2021 super output areas - lower layer,151,Main language differs within partnerships,38
313,2021,E01017600,2021 super output areas - lower layer,151,Any other combination of multiple main languages,24
314,2021,E01017601,2021 super output areas - lower layer,151,Total: All households,506
315,2021,E01017601,2021 super output areas - lower layer,151,One-person household,104
316,2021,E01017601,2021 super output areas - lower layer,151,All household members have the same main language,363
317,2021,E01017601,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",16
318,2021,E01017601,2021 super output areas - lower layer,151,Main language differs within partnerships,9
319,2021,E01017601,2021 super output areas - lower layer,151,Any other combination of multiple main languages,14
320,2021,E01017602,2021 super output areas - lower layer,151,Total: All households,630
321,2021,E01017602,2021 super output areas - lower layer,151,One-person household,219
322,2021,E01017602,2021 super output areas - lower layer,151,All household members have the same main language,373
323,2021,E01017602,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",13
324,2021,E01017602,2021 super output areas - lower layer,151,Main language differs within partnerships,10
325,2021,E01017602,2021 super output areas - lower layer,151,Any other combination of multiple main languages,15
326,2021,E01017618,2021 super output areas - lower layer,151,Total: All households,793
327,2021,E01017618,2021 super output areas - lower layer,151,One-person household,154
328,2021,E01017618,2021 super output areas - lower layer,151,All household members have the same main language,555
329,2021,E01017618,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",39
330,2021,E01017618,2021 super output areas - lower layer,151,Main language differs within partnerships,23
331,2021,E01017618,2021 super output areas - lower layer,151,Any other combination of multiple main languages,22
332,2021,E01017619,2021 super output areas - lower layer,151,Total: All households,777
333,2021,E01017619,2021 super output areas - lower layer,151,One-person household,159
334,2021,E01017619,2021 super output areas - lower layer,151,All household members have the same main language,551
335,2021,E01017619,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",36
336,2021,E01017619,2021 super output areas - lower layer,151,Main language differs within partnerships,11
337,2021,E01017619,2021 super output areas - lower layer,151,Any other combination of multiple main languages,20
338,2021,E01017573,2021 super output areas - lower layer,151,Total: All households,595
339,2021,E01017573,2021 super output areas - lower layer,151,One-person household,144
340,2021,E01017573,2021 super output areas - lower layer,151,All household members have the same main language,438
341,2021,E01017573,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
342,2021,E01017573,2021 super output areas - lower layer,151,Main language differs within partnerships,5
343,2021,E01017573,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
344,2021,E01017576,2021 super output areas - lower layer,151,Total: All households,556
345,2021,E01017576,2021 super output areas - lower layer,151,One-person household,122
346,2021,E01017576,2021 super output areas - lower layer,151,All household members have the same main language,420
347,2021,E01017576,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
348,2021,E01017576,2021 super output areas - lower layer,151,Main language differs within partnerships,11
349,2021,E01017576,2021 super output areas - lower layer,151,Any other combination of multiple main languages,0
350,2021,E01033191,2021 super output areas - lower layer,151,Total: All households,712
351,2021,E01033191,2021 super output areas - lower layer,151,One-person household,161
352,2021,E01033191,2021 super output areas - lower layer,151,All household members have the same main language,531
353,2021,E01033191,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
354,2021,E01033191,2021 super output areas - lower layer,151,Main language differs within partnerships,14
355,2021,E01033191,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
356,2021,E01033192,2021 super output areas - lower layer,151,Total: All households,618
357,2021,E01033192,2021 super output areas - lower layer,151,One-person household,121
358,2021,E01033192,2021 super output areas - lower layer,151,All household members have the same main language,460
359,2021,E01033192,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",10
360,2021,E01033192,2021 super output areas - lower layer,151,Main language differs within partnerships,20
361,2021,E01033192,2021 super output areas - lower layer,151,Any other combination of multiple main languages,7
362,2021,E01033828,2021 super output areas - lower layer,151,Total: All households,542
363,2021,E01033828,2021 super output areas - lower layer,151,One-person household,121
364,2021,E01033828,2021 super output areas - lower layer,151,All household members have the same main language,399
365,2021,E01033828,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",6
366,2021,E01033828,2021 super output areas - lower layer,151,Main language differs within partnerships,13
367,2021,E01033828,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
368,2021,E01033829,2021 super output areas - lower layer,151,Total: All households,510
369,2021,E01033829,2021 super output areas - lower layer,151,One-person household,135
