,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
76,2021,E01003708,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
77,2021,E01003708,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
78,2021,E01003708,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
79,2021,E01003708,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",49
80,2021,E01003708,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",49
81,2021,E01003708,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
82,2021,E01003708,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,141
83,2021,E01003708,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,141
84,2021,E01003708,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
85,2021,E01003708,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,73
86,2021,E01003708,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,73
87,2021,E01003708,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
88,2021,E01003709,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1402
89,2021,E01003709,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,430
90,2021,E01003709,2021 super output areas - lower layer,151,Married or in a registered civil partnership,802
91,2021,E01003709,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,798
92,2021,E01003709,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,798
93,2021,E01003709,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
94,2021,E01003709,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
95,2021,E01003709,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
96,2021,E01003709,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
97,2021,E01003709,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",14
98,2021,E01003709,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",14
99,2021,E01003709,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
100,2021,E01003709,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,63
101,2021,E01003709,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,62
102,2021,E01003709,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
103,2021,E01003709,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,93
104,2021,E01003709,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,93
105,2021,E01003709,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
106,2021,E01003710,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1258
107,2021,E01003710,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,346
108,2021,E01003710,2021 super output areas - lower layer,151,Married or in a registered civil partnership,693
109,2021,E01003710,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,693
110,2021,E01003710,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,690
111,2021,E01003710,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,3
112,2021,E01003710,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
113,2021,E01003710,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
114,2021,E01003710,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
115,2021,E01003710,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",23
116,2021,E01003710,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",23
117,2021,E01003710,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
118,2021,E01003710,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,91
119,2021,E01003710,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,91
120,2021,E01003710,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
121,2021,E01003710,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,105
122,2021,E01003710,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,105
123,2021,E01003710,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
124,2021,E01003759,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1239
125,2021,E01003759,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,374
126,2021,E01003759,2021 super output areas - lower layer,151,Married or in a registered civil partnership,731
127,2021,E01003759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,725
128,2021,E01003759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,720
129,2021,E01003759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,5
130,2021,E01003759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,6
131,2021,E01003759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,4
132,2021,E01003759,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
133,2021,E01003759,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",17
134,2021,E01003759,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",17
135,2021,E01003759,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
136,2021,E01003759,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,53
137,2021,E01003759,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,52
138,2021,E01003759,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
139,2021,E01003759,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,64
140,2021,E01003759,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,64
141,2021,E01003759,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
142,2021,E01003760,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1514
143,2021,E01003760,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,597
144,2021,E01003760,2021 super output areas - lower layer,151,Married or in a registered civil partnership,720
145,2021,E01003760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,718
146,2021,E01003760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,712
147,2021,E01003760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,6
148,2021,E01003760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
149,2021,E01003760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
150,2021,E01003760,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
151,2021,E01003760,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",31
152,2021,E01003760,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",31
153,2021,E01003760,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
154,2021,E01003760,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,112
155,2021,E01003760,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,112
156,2021,E01003760,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
157,2021,E01003760,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,54
158,2021,E01003760,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,54
159,2021,E01003760,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
160,2021,E01003761,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1343
161,2021,E01003761,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,600
162,2021,E01003761,2021 super output areas - lower layer,151,Married or in a registered civil partnership,512
163,2021,E01003761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,509
164,2021,E01003761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,509
165,2021,E01003761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
166,2021,E01003761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,3
167,2021,E01003761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
168,2021,E01003761,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,1
169,2021,E01003761,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",45
170,2021,E01003761,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",45
171,2021,E01003761,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
172,2021,E01003761,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,136
173,2021,E01003761,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,135
174,2021,E01003761,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
175,2021,E01003761,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,50
176,2021,E01003761,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,50
177,2021,E01003761,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
178,2021,E01003762,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1371
179,2021,E01003762,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,511
180,2021,E01003762,2021 super output areas - lower layer,151,Married or in a registered civil partnership,666
181,2021,E01003762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,664
182,2021,E01003762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,663
183,2021,E01003762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,1
184,2021,E01003762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,2
185,2021,E01003762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
186,2021,E01003762,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
187,2021,E01003762,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",29
188,2021,E01003762,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",29
189,2021,E01003762,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
190,2021,E01003762,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,121
191,2021,E01003762,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,121
192,2021,E01003762,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
193,2021,E01003762,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,44
194,2021,E01003762,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,44
195,2021,E01003762,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
196,2021,E01003763,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1568
197,2021,E01003763,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,515
198,2021,E01003763,2021 super output areas - lower layer,151,Married or in a registered civil partnership,866
199,2021,E01003763,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,866
200,2021,E01003763,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,866
201,2021,E01003763,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,0
202,2021,E01003763,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
203,2021,E01003763,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
204,2021,E01003763,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
205,2021,E01003763,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",23
206,2021,E01003763,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",23
207,2021,E01003763,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
208,2021,E01003763,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,83
209,2021,E01003763,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,83
210,2021,E01003763,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
211,2021,E01003763,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,81
212,2021,E01003763,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,81
213,2021,E01003763,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
214,2021,E01003764,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1668
215,2021,E01003764,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,725
216,2021,E01003764,2021 super output areas - lower layer,151,Married or in a registered civil partnership,722
217,2021,E01003764,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,718
218,2021,E01003764,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,708
219,2021,E01003764,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,10
220,2021,E01003764,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,4
221,2021,E01003764,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
222,2021,E01003764,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,4
223,2021,E01003764,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",40
224,2021,E01003764,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",40
225,2021,E01003764,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
226,2021,E01003764,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,118
227,2021,E01003764,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,118
228,2021,E01003764,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
229,2021,E01003764,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,63
230,2021,E01003764,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,63
231,2021,E01003764,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
232,2021,E01003765,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1541
233,2021,E01003765,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,642
234,2021,E01003765,2021 super output areas - lower layer,151,Married or in a registered civil partnership,721
235,2021,E01003765,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,721
236,2021,E01003765,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,710
237,2021,E01003765,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,11
238,2021,E01003765,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,0
239,2021,E01003765,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
240,2021,E01003765,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,0
241,2021,E01003765,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",35
242,2021,E01003765,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",35
243,2021,E01003765,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
244,2021,E01003765,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,94
245,2021,E01003765,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,92
246,2021,E01003765,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,2
247,2021,E01003765,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,49
248,2021,E01003765,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,49
249,2021,E01003765,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
250,2021,E01003705,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1899
251,2021,E01003705,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,640
252,2021,E01003705,2021 super output areas - lower layer,151,Married or in a registered civil partnership,1050
253,2021,E01003705,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,1045
254,2021,E01003705,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,1038
255,2021,E01003705,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,7
256,2021,E01003705,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,5
257,2021,E01003705,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
258,2021,E01003705,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,3
259,2021,E01003705,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",30
260,2021,E01003705,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",30
261,2021,E01003705,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
262,2021,E01003705,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved,113
263,2021,E01003705,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Divorced,113
264,2021,E01003705,2021 super output areas - lower layer,151,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
265,2021,E01003705,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner,66
266,2021,E01003705,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Widowed,66
267,2021,E01003705,2021 super output areas - lower layer,151,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
268,2021,E01003706,2021 super output areas - lower layer,151,Total: All usual residents aged 16 and over,1313
269,2021,E01003706,2021 super output areas - lower layer,151,Never married and never registered a civil partnership,426
270,2021,E01003706,2021 super output areas - lower layer,151,Married or in a registered civil partnership,688
271,2021,E01003706,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married,681
272,2021,E01003706,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Opposite sex,677
273,2021,E01003706,2021 super output areas - lower layer,151,Married or in a registered civil partnership: Married: Same sex,4
274,2021,E01003706,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership,7
275,2021,E01003706,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,5
276,2021,E01003706,2021 super output areas - lower layer,151,Married or in a registered civil partnership: In a registered civil partnership: Same sex,2
277,2021,E01003706,2021 super output areas - lower layer,151,"Separated, but still legally married or still legally in a civil partnership",34
