,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESTYPE_3_NAME,OBS_VALUE
33,2021,E01017401,2021 super output areas - lower layer,151,Lives in a communal establishment,0
34,2021,E01017402,2021 super output areas - lower layer,151,Total: All usual residents,1524
35,2021,E01017402,2021 super output areas - lower layer,151,Lives in a household,1500
36,2021,E01017402,2021 super output areas - lower layer,151,Lives in a communal establishment,24
37,2021,E01017403,2021 super output areas - lower layer,151,Total: All usual residents,1437
38,2021,E01017403,2021 super output areas - lower layer,151,Lives in a household,1430
39,2021,E01017403,2021 super output areas - lower layer,151,Lives in a communal establishment,7
40,2021,E01017404,2021 super output areas - lower layer,151,Total: All usual residents,1252
41,2021,E01017404,2021 super output areas - lower layer,151,Lives in a household,1252
42,2021,E01017404,2021 super output areas - lower layer,151,Lives in a communal establishment,0
43,2021,E01017405,2021 super output areas - lower layer,151,Total: All usual residents,1363
44,2021,E01017405,2021 super output areas - lower layer,151,Lives in a household,1363
45,2021,E01017405,2021 super output areas - lower layer,151,Lives in a communal establishment,0
46,2021,E01017406,2021 super output areas - lower layer,151,Total: All usual residents,2578
47,2021,E01017406,2021 super output areas - lower layer,151,Lives in a household,2578
48,2021,E01017406,2021 super output areas - lower layer,151,Lives in a communal establishment,0
49,2021,E01017407,2021 super output areas - lower layer,151,Total: All usual residents,1512
50,2021,E01017407,2021 super output areas - lower layer,151,Lives in a household,1512
51,2021,E01017407,2021 super output areas - lower layer,151,Lives in a communal establishment,0
52,2021,E01017398,2021 super output areas - lower layer,151,Total: All usual residents,2537
53,2021,E01017398,2021 super output areas - lower layer,151,Lives in a household,2537
54,2021,E01017398,2021 super output areas - lower layer,151,Lives in a communal establishment,0
55,2021,E01017408,2021 super output areas - lower layer,151,Total: All usual residents,1065
56,2021,E01017408,2021 super output areas - lower layer,151,Lives in a household,1065
57,2021,E01017408,2021 super output areas - lower layer,151,Lives in a communal establishment,0
58,2021,E01017409,2021 super output areas - lower layer,151,Total: All usual residents,1222
59,2021,E01017409,2021 super output areas - lower layer,151,Lives in a household,1221
60,2021,E01017409,2021 super output areas - lower layer,151,Lives in a communal establishment,1
61,2021,E01017450,2021 super output areas - lower layer,151,Total: All usual residents,2258
62,2021,E01017450,2021 super output areas - lower layer,151,Lives in a household,2217
63,2021,E01017450,2021 super output areas - lower layer,151,Lives in a communal establishment,41
64,2021,E01033824,2021 super output areas - lower layer,151,Total: All usual residents,1755
65,2021,E01033824,2021 super output areas - lower layer,151,Lives in a household,1731
66,2021,E01033824,2021 super output areas - lower layer,151,Lives in a communal establishment,24
67,2021,E01033825,2021 super output areas - lower layer,151,Total: All usual residents,1667
68,2021,E01033825,2021 super output areas - lower layer,151,Lives in a household,1667
69,2021,E01033825,2021 super output areas - lower layer,151,Lives in a communal establishment,0
70,2021,E01017558,2021 super output areas - lower layer,151,Total: All usual residents,1770
71,2021,E01017558,2021 super output areas - lower layer,151,Lives in a household,1755
72,2021,E01017558,2021 super output areas - lower layer,151,Lives in a communal establishment,15
73,2021,E01017559,2021 super output areas - lower layer,151,Total: All usual residents,1660
74,2021,E01017559,2021 super output areas - lower layer,151,Lives in a household,1660
75,2021,E01017559,2021 super output areas - lower layer,151,Lives in a communal establishment,0
76,2021,E01017560,2021 super output areas - lower layer,151,Total: All usual residents,1508
77,2021,E01017560,2021 super output areas - lower layer,151,Lives in a household,1508
78,2021,E01017560,2021 super output areas - lower layer,151,Lives in a communal establishment,0
79,2021,E01017616,2021 super output areas - lower layer,151,Total: All usual residents,2345
80,2021,E01017616,2021 super output areas - lower layer,151,Lives in a household,2343
81,2021,E01017616,2021 super output areas - lower layer,151,Lives in a communal establishment,2
82,2021,E01017577,2021 super output areas - lower layer,151,Total: All usual residents,2519
83,2021,E01017577,2021 super output areas - lower layer,151,Lives in a household,2519
84,2021,E01017577,2021 super output areas - lower layer,151,Lives in a communal establishment,0
85,2021,E01017620,2021 super output areas - lower layer,151,Total: All usual residents,1863
86,2021,E01017620,2021 super output areas - lower layer,151,Lives in a household,1861
87,2021,E01017620,2021 super output areas - lower layer,151,Lives in a communal establishment,2
88,2021,E01017621,2021 super output areas - lower layer,151,Total: All usual residents,1496
89,2021,E01017621,2021 super output areas - lower layer,151,Lives in a household,1496
90,2021,E01017621,2021 super output areas - lower layer,151,Lives in a communal establishment,0
91,2021,E01017622,2021 super output areas - lower layer,151,Total: All usual residents,1699
92,2021,E01017622,2021 super output areas - lower layer,151,Lives in a household,1699
93,2021,E01017622,2021 super output areas - lower layer,151,Lives in a communal establishment,0
94,2021,E01033826,2021 super output areas - lower layer,151,Total: All usual residents,1146
95,2021,E01033826,2021 super output areas - lower layer,151,Lives in a household,1121
96,2021,E01033826,2021 super output areas - lower layer,151,Lives in a communal establishment,25
97,2021,E01033827,2021 super output areas - lower layer,151,Total: All usual residents,1972
98,2021,E01033827,2021 super output areas - lower layer,151,Lives in a household,1968
99,2021,E01033827,2021 super output areas - lower layer,151,Lives in a communal establishment,4
100,2021,E01017603,2021 super output areas - lower layer,151,Total: All usual residents,1475
101,2021,E01017603,2021 super output areas - lower layer,151,Lives in a household,1475
102,2021,E01017603,2021 super output areas - lower layer,151,Lives in a communal establishment,0
103,2021,E01017604,2021 super output areas - lower layer,151,Total: All usual residents,1571
104,2021,E01017604,2021 super output areas - lower layer,151,Lives in a household,1571
105,2021,E01017604,2021 super output areas - lower layer,151,Lives in a communal establishment,0
106,2021,E01017605,2021 super output areas - lower layer,151,Total: All usual residents,1424
107,2021,E01017605,2021 super output areas - lower layer,151,Lives in a household,1424
108,2021,E01017605,2021 super output areas - lower layer,151,Lives in a communal establishment,0
109,2021,E01017606,2021 super output areas - lower layer,151,Total: All usual residents,1766
110,2021,E01017606,2021 super output areas - lower layer,151,Lives in a household,1766
111,2021,E01017606,2021 super output areas - lower layer,151,Lives in a communal establishment,0
112,2021,E01017607,2021 super output areas - lower layer,151,Total: All usual residents,1452
113,2021,E01017607,2021 super output areas - lower layer,151,Lives in a household,1358
114,2021,E01017607,2021 super output areas - lower layer,151,Lives in a communal establishment,94
115,2021,E01017555,2021 super output areas - lower layer,151,Total: All usual residents,2084
116,2021,E01017555,2021 super output areas - lower layer,151,Lives in a household,2059
117,2021,E01017555,2021 super output areas - lower layer,151,Lives in a communal establishment,25
118,2021,E01017556,2021 super output areas - lower layer,151,Total: All usual residents,1655
119,2021,E01017556,2021 super output areas - lower layer,151,Lives in a household,1655
120,2021,E01017556,2021 super output areas - lower layer,151,Lives in a communal establishment,0
121,2021,E01017557,2021 super output areas - lower layer,151,Total: All usual residents,1907
122,2021,E01017557,2021 super output areas - lower layer,151,Lives in a household,1906
123,2021,E01017557,2021 super output areas - lower layer,151,Lives in a communal establishment,1
124,2021,E01017608,2021 super output areas - lower layer,151,Total: All usual residents,1792
125,2021,E01017608,2021 super output areas - lower layer,151,Lives in a household,1737
126,2021,E01017608,2021 super output areas - lower layer,151,Lives in a communal establishment,55
127,2021,E01017609,2021 super output areas - lower layer,151,Total: All usual residents,2144
128,2021,E01017609,2021 super output areas - lower layer,151,Lives in a household,2144
129,2021,E01017609,2021 super output areas - lower layer,151,Lives in a communal establishment,0
130,2021,E01017589,2021 super output areas - lower layer,151,Total: All usual residents,1659
131,2021,E01017589,2021 super output areas - lower layer,151,Lives in a household,1659
132,2021,E01017589,2021 super output areas - lower layer,151,Lives in a communal establishment,0
133,2021,E01017590,2021 super output areas - lower layer,151,Total: All usual residents,1543
134,2021,E01017590,2021 super output areas - lower layer,151,Lives in a household,1482
135,2021,E01017590,2021 super output areas - lower layer,151,Lives in a communal establishment,61
136,2021,E01017591,2021 super output areas - lower layer,151,Total: All usual residents,1744
137,2021,E01017591,2021 super output areas - lower layer,151,Lives in a household,1744
138,2021,E01017591,2021 super output areas - lower layer,151,Lives in a communal establishment,0
139,2021,E01017610,2021 super output areas - lower layer,151,Total: All usual residents,1099
140,2021,E01017610,2021 super output areas - lower layer,151,Lives in a household,1099
141,2021,E01017610,2021 super output areas - lower layer,151,Lives in a communal establishment,0
142,2021,E01017611,2021 super output areas - lower layer,151,Total: All usual residents,1222
143,2021,E01017611,2021 super output areas - lower layer,151,Lives in a household,1222
144,2021,E01017611,2021 super output areas - lower layer,151,Lives in a communal establishment,0
145,2021,E01017612,2021 super output areas - lower layer,151,Total: All usual residents,1280
146,2021,E01017612,2021 super output areas - lower layer,151,Lives in a household,1280
147,2021,E01017612,2021 super output areas - lower layer,151,Lives in a communal establishment,0
148,2021,E01017613,2021 super output areas - lower layer,151,Total: All usual residents,1399
149,2021,E01017613,2021 super output areas - lower layer,151,Lives in a household,1399
150,2021,E01017613,2021 super output areas - lower layer,151,Lives in a communal establishment,0
151,2021,E01017614,2021 super output areas - lower layer,151,Total: All usual residents,1457
152,2021,E01017614,2021 super output areas - lower layer,151,Lives in a household,1457
153,2021,E01017614,2021 super output areas - lower layer,151,Lives in a communal establishment,0
154,2021,E01017600,2021 super output areas - lower layer,151,Total: All usual residents,2055
155,2021,E01017600,2021 super output areas - lower layer,151,Lives in a household,2055
156,2021,E01017600,2021 super output areas - lower layer,151,Lives in a communal establishment,0
157,2021,E01017601,2021 super output areas - lower layer,151,Total: All usual residents,1512
158,2021,E01017601,2021 super output areas - lower layer,151,Lives in a household,1509
159,2021,E01017601,2021 super output areas - lower layer,151,Lives in a communal establishment,3
160,2021,E01017602,2021 super output areas - lower layer,151,Total: All usual residents,1541
161,2021,E01017602,2021 super output areas - lower layer,151,Lives in a household,1541
162,2021,E01017602,2021 super output areas - lower layer,151,Lives in a communal establishment,0
163,2021,E01017618,2021 super output areas - lower layer,151,Total: All usual residents,2266
164,2021,E01017618,2021 super output areas - lower layer,151,Lives in a household,2264
165,2021,E01017618,2021 super output areas - lower layer,151,Lives in a communal establishment,2
166,2021,E01017619,2021 super output areas - lower layer,151,Total: All usual residents,2232
167,2021,E01017619,2021 super output areas - lower layer,151,Lives in a household,2232
168,2021,E01017619,2021 super output areas - lower layer,151,Lives in a communal establishment,0
169,2021,E01017573,2021 super output areas - lower layer,151,Total: All usual residents,1389
170,2021,E01017573,2021 super output areas - lower layer,151,Lives in a household,1389
171,2021,E01017573,2021 super output areas - lower layer,151,Lives in a communal establishment,0
172,2021,E01017576,2021 super output areas - lower layer,151,Total: All usual residents,1352
173,2021,E01017576,2021 super output areas - lower layer,151,Lives in a household,1352
174,2021,E01017576,2021 super output areas - lower layer,151,Lives in a communal establishment,0
175,2021,E01033191,2021 super output areas - lower layer,151,Total: All usual residents,1806
176,2021,E01033191,2021 super output areas - lower layer,151,Lives in a household,1806
177,2021,E01033191,2021 super output areas - lower layer,151,Lives in a communal establishment,0
178,2021,E01033192,2021 super output areas - lower layer,151,Total: All usual residents,1713
179,2021,E01033192,2021 super output areas - lower layer,151,Lives in a household,1713
180,2021,E01033192,2021 super output areas - lower layer,151,Lives in a communal establishment,0
181,2021,E01033828,2021 super output areas - lower layer,151,Total: All usual residents,1375
182,2021,E01033828,2021 super output areas - lower layer,151,Lives in a household,1375
183,2021,E01033828,2021 super output areas - lower layer,151,Lives in a communal establishment,0
184,2021,E01033829,2021 super output areas - lower layer,151,Total: All usual residents,1216
185,2021,E01033829,2021 super output areas - lower layer,151,Lives in a household,1216
186,2021,E01033829,2021 super output areas - lower layer,151,Lives in a communal establishment,0
187,2021,E01033830,2021 super output areas - lower layer,151,Total: All usual residents,1066
188,2021,E01033830,2021 super output areas - lower layer,151,Lives in a household,1066
189,2021,E01033830,2021 super output areas - lower layer,151,Lives in a communal establishment,0
190,2021,E01033831,2021 super output areas - lower layer,151,Total: All usual residents,1022
191,2021,E01033831,2021 super output areas - lower layer,151,Lives in a household,1022
192,2021,E01033831,2021 super output areas - lower layer,151,Lives in a communal establishment,0
193,2021,E01033832,2021 super output areas - lower layer,151,Total: All usual residents,1262
194,2021,E01033832,2021 super output areas - lower layer,151,Lives in a household,1262
195,2021,E01033832,2021 super output areas - lower layer,151,Lives in a communal establishment,0
196,2021,E01033833,2021 super output areas - lower layer,151,Total: All usual residents,1525
197,2021,E01033833,2021 super output areas - lower layer,151,Lives in a household,1525
198,2021,E01033833,2021 super output areas - lower layer,151,Lives in a communal establishment,0
199,2021,E01017578,2021 super output areas - lower layer,151,Total: All usual residents,2386
200,2021,E01017578,2021 super output areas - lower layer,151,Lives in a household,2357
201,2021,E01017578,2021 super output areas - lower layer,151,Lives in a communal establishment,29
202,2021,E01017579,2021 super output areas - lower layer,151,Total: All usual residents,2020
203,2021,E01017579,2021 super output areas - lower layer,151,Lives in a household,2020
204,2021,E01017579,2021 super output areas - lower layer,151,Lives in a communal establishment,0
205,2021,E01017580,2021 super output areas - lower layer,151,Total: All usual residents,2488
206,2021,E01017580,2021 super output areas - lower layer,151,Lives in a household,2488
207,2021,E01017580,2021 super output areas - lower layer,151,Lives in a communal establishment,0
208,2021,E01017581,2021 super output areas - lower layer,151,Total: All usual residents,1848
209,2021,E01017581,2021 super output areas - lower layer,151,Lives in a household,1781
210,2021,E01017581,2021 super output areas - lower layer,151,Lives in a communal establishment,67
211,2021,E01017617,2021 super output areas - lower layer,151,Total: All usual residents,1316
212,2021,E01017617,2021 super output areas - lower layer,151,Lives in a household,1316
213,2021,E01017617,2021 super output areas - lower layer,151,Lives in a communal establishment,0
214,2021,E01017582,2021 super output areas - lower layer,151,Total: All usual residents,1510
215,2021,E01017582,2021 super output areas - lower layer,151,Lives in a household,1510
216,2021,E01017582,2021 super output areas - lower layer,151,Lives in a communal establishment,0
217,2021,E01017583,2021 super output areas - lower layer,151,Total: All usual residents,1978
218,2021,E01017583,2021 super output areas - lower layer,151,Lives in a household,1978
219,2021,E01017583,2021 super output areas - lower layer,151,Lives in a communal establishment,0
220,2021,E01017584,2021 super output areas - lower layer,151,Total: All usual residents,2103
221,2021,E01017584,2021 super output areas - lower layer,151,Lives in a household,2043
222,2021,E01017584,2021 super output areas - lower layer,151,Lives in a communal establishment,60
223,2021,E01017585,2021 super output areas - lower layer,151,Total: All usual residents,1393
224,2021,E01017585,2021 super output areas - lower layer,151,Lives in a household,1393
225,2021,E01017585,2021 super output areas - lower layer,151,Lives in a communal establishment,0
226,2021,E01017566,2021 super output areas - lower layer,151,Total: All usual residents,1456
227,2021,E01017566,2021 super output areas - lower layer,151,Lives in a household,1440
228,2021,E01017566,2021 super output areas - lower layer,151,Lives in a communal establishment,16
229,2021,E01017595,2021 super output areas - lower layer,151,Total: All usual residents,1196
230,2021,E01017595,2021 super output areas - lower layer,151,Lives in a household,1195
231,2021,E01017595,2021 super output areas - lower layer,151,Lives in a communal establishment,1
232,2021,E01017596,2021 super output areas - lower layer,151,Total: All usual residents,1665
233,2021,E01017596,2021 super output areas - lower layer,151,Lives in a household,1665
234,2021,E01017596,2021 super output areas - lower layer,151,Lives in a communal establishment,0
235,2021,E01017597,2021 super output areas - lower layer,151,Total: All usual residents,1589
236,2021,E01017597,2021 super output areas - lower layer,151,Lives in a household,1589
237,2021,E01017597,2021 super output areas - lower layer,151,Lives in a communal establishment,0
238,2021,E01017598,2021 super output areas - lower layer,151,Total: All usual residents,1681
239,2021,E01017598,2021 super output areas - lower layer,151,Lives in a household,1681
240,2021,E01017598,2021 super output areas - lower layer,151,Lives in a communal establishment,0
241,2021,E01033834,2021 super output areas - lower layer,151,Total: All usual residents,1605
242,2021,E01033834,2021 super output areas - lower layer,151,Lives in a household,1605
243,2021,E01033834,2021 super output areas - lower layer,151,Lives in a communal establishment,0
244,2021,E01033835,2021 super output areas - lower layer,151,Total: All usual residents,1479
245,2021,E01033835,2021 super output areas - lower layer,151,Lives in a household,1479
246,2021,E01033835,2021 super output areas - lower layer,151,Lives in a communal establishment,0
247,2021,E01017565,2021 super output areas - lower layer,151,Total: All usual residents,1502
248,2021,E01017565,2021 super output areas - lower layer,151,Lives in a household,1502
249,2021,E01017565,2021 super output areas - lower layer,151,Lives in a communal establishment,0
250,2021,E01017567,2021 super output areas - lower layer,151,Total: All usual residents,1668
251,2021,E01017567,2021 super output areas - lower layer,151,Lives in a household,1668
252,2021,E01017567,2021 super output areas - lower layer,151,Lives in a communal establishment,0
253,2021,E01017568,2021 super output areas - lower layer,151,Total: All usual residents,2247
254,2021,E01017568,2021 super output areas - lower layer,151,Lives in a household,2211
255,2021,E01017568,2021 super output areas - lower layer,151,Lives in a communal establishment,36
256,2021,E01017569,2021 super output areas - lower layer,151,Total: All usual residents,1835
257,2021,E01017569,2021 super output areas - lower layer,151,Lives in a household,1794
258,2021,E01017569,2021 super output areas - lower layer,151,Lives in a communal establishment,41
259,2021,E01033836,2021 super output areas - lower layer,151,Total: All usual residents,1711
260,2021,E01033836,2021 super output areas - lower layer,151,Lives in a household,1670
261,2021,E01033836,2021 super output areas - lower layer,151,Lives in a communal establishment,41
262,2021,E01033837,2021 super output areas - lower layer,151,Total: All usual residents,1543
263,2021,E01033837,2021 super output areas - lower layer,151,Lives in a household,1529
264,2021,E01033837,2021 super output areas - lower layer,151,Lives in a communal establishment,14
265,2021,E01017592,2021 super output areas - lower layer,151,Total: All usual residents,1689
266,2021,E01017592,2021 super output areas - lower layer,151,Lives in a household,1672
267,2021,E01017592,2021 super output areas - lower layer,151,Lives in a communal establishment,17
268,2021,E01017593,2021 super output areas - lower layer,151,Total: All usual residents,1516
269,2021,E01017593,2021 super output areas - lower layer,151,Lives in a household,1513
270,2021,E01017593,2021 super output areas - lower layer,151,Lives in a communal establishment,3
271,2021,E01017594,2021 super output areas - lower layer,151,Total: All usual residents,2316
272,2021,E01017594,2021 super output areas - lower layer,151,Lives in a household,2316
273,2021,E01017594,2021 super output areas - lower layer,151,Lives in a communal establishment,0
274,2021,E01017623,2021 super output areas - lower layer,151,Total: All usual residents,1693
275,2021,E01017623,2021 super output areas - lower layer,151,Lives in a household,1681
276,2021,E01017623,2021 super output areas - lower layer,151,Lives in a communal establishment,12
277,2021,E01017624,2021 super output areas - lower layer,151,Total: All usual residents,1788
278,2021,E01017624,2021 super output areas - lower layer,151,Lives in a household,1786
279,2021,E01017624,2021 super output areas - lower layer,151,Lives in a communal establishment,2
280,2021,E01017625,2021 super output areas - lower layer,151,Total: All usual residents,1554
281,2021,E01017625,2021 super output areas - lower layer,151,Lives in a household,1554
282,2021,E01017625,2021 super output areas - lower layer,151,Lives in a communal establishment,0
283,2021,E01017626,2021 super output areas - lower layer,151,Total: All usual residents,1571
284,2021,E01017626,2021 super output areas - lower layer,151,Lives in a household,1571
285,2021,E01017626,2021 super output areas - lower layer,151,Lives in a communal establishment,0
286,2021,E01017571,2021 super output areas - lower layer,151,Total: All usual residents,1256
287,2021,E01017571,2021 super output areas - lower layer,151,Lives in a household,1256
288,2021,E01017571,2021 super output areas - lower layer,151,Lives in a communal establishment,0
289,2021,E01017572,2021 super output areas - lower layer,151,Total: All usual residents,1388
290,2021,E01017572,2021 super output areas - lower layer,151,Lives in a household,1386
291,2021,E01017572,2021 super output areas - lower layer,151,Lives in a communal establishment,2
292,2021,E01017586,2021 super output areas - lower layer,151,Total: All usual residents,1517
293,2021,E01017586,2021 super output areas - lower layer,151,Lives in a household,1517
294,2021,E01017586,2021 super output areas - lower layer,151,Lives in a communal establishment,0
295,2021,E01017587,2021 super output areas - lower layer,151,Total: All usual residents,1638
296,2021,E01017587,2021 super output areas - lower layer,151,Lives in a household,1625
297,2021,E01017587,2021 super output areas - lower layer,151,Lives in a communal establishment,13
298,2021,E01017588,2021 super output areas - lower layer,151,Total: All usual residents,1196
299,2021,E01017588,2021 super output areas - lower layer,151,Lives in a household,1196
300,2021,E01017588,2021 super output areas - lower layer,151,Lives in a communal establishment,0
301,2021,E01017561,2021 super output areas - lower layer,151,Total: All usual residents,1479
302,2021,E01017561,2021 super output areas - lower layer,151,Lives in a household,1479
303,2021,E01017561,2021 super output areas - lower layer,151,Lives in a communal establishment,0
304,2021,E01017562,2021 super output areas - lower layer,151,Total: All usual residents,2470
305,2021,E01017562,2021 super output areas - lower layer,151,Lives in a household,2454
306,2021,E01017562,2021 super output areas - lower layer,151,Lives in a communal establishment,16
307,2021,E01017563,2021 super output areas - lower layer,151,Total: All usual residents,1597
308,2021,E01017563,2021 super output areas - lower layer,151,Lives in a household,1597
309,2021,E01017563,2021 super output areas - lower layer,151,Lives in a communal establishment,0
310,2021,E01017564,2021 super output areas - lower layer,151,Total: All usual residents,1446
311,2021,E01017564,2021 super output areas - lower layer,151,Lives in a household,1412
312,2021,E01017564,2021 super output areas - lower layer,151,Lives in a communal establishment,34
313,2021,E01017975,2021 super output areas - lower layer,151,Total: All usual residents,2319
314,2021,E01017975,2021 super output areas - lower layer,151,Lives in a household,2226
315,2021,E01017975,2021 super output areas - lower layer,151,Lives in a communal establishment,93
316,2021,E01017976,2021 super output areas - lower layer,151,Total: All usual residents,1726
317,2021,E01017976,2021 super output areas - lower layer,151,Lives in a household,1726
318,2021,E01017976,2021 super output areas - lower layer,151,Lives in a communal establishment,0
319,2021,E01017977,2021 super output areas - lower layer,151,Total: All usual residents,1772
320,2021,E01017977,2021 super output areas - lower layer,151,Lives in a household,1771
321,2021,E01017977,2021 super output areas - lower layer,151,Lives in a communal establishment,1
322,2021,E01017978,2021 super output areas - lower layer,151,Total: All usual residents,1501
323,2021,E01017978,2021 super output areas - lower layer,151,Lives in a household,1501
324,2021,E01017978,2021 super output areas - lower layer,151,Lives in a communal establishment,0
325,2021,E01017979,2021 super output areas - lower layer,151,Total: All usual residents,1557
326,2021,E01017979,2021 super output areas - lower layer,151,Lives in a household,1490
327,2021,E01017979,2021 super output areas - lower layer,151,Lives in a communal establishment,67
328,2021,E01017980,2021 super output areas - lower layer,151,Total: All usual residents,1438
329,2021,E01017980,2021 super output areas - lower layer,151,Lives in a household,1438
330,2021,E01017980,2021 super output areas - lower layer,151,Lives in a communal establishment,0
331,2021,E01017949,2021 super output areas - lower layer,151,Total: All usual residents,1607
332,2021,E01017949,2021 super output areas - lower layer,151,Lives in a household,1571
333,2021,E01017949,2021 super output areas - lower layer,151,Lives in a communal establishment,36
334,2021,E01017950,2021 super output areas - lower layer,151,Total: All usual residents,1297
335,2021,E01017950,2021 super output areas - lower layer,151,Lives in a household,1191
336,2021,E01017950,2021 super output areas - lower layer,151,Lives in a communal establishment,106
337,2021,E01017951,2021 super output areas - lower layer,151,Total: All usual residents,1500
338,2021,E01017951,2021 super output areas - lower layer,151,Lives in a household,1500
339,2021,E01017951,2021 super output areas - lower layer,151,Lives in a communal establishment,0
340,2021,E01017952,2021 super output areas - lower layer,151,Total: All usual residents,1652
341,2021,E01017952,2021 super output areas - lower layer,151,Lives in a household,1652
342,2021,E01017952,2021 super output areas - lower layer,151,Lives in a communal establishment,0
343,2021,E01017953,2021 super output areas - lower layer,151,Total: All usual residents,2104
344,2021,E01017953,2021 super output areas - lower layer,151,Lives in a household,2104
345,2021,E01017953,2021 super output areas - lower layer,151,Lives in a communal establishment,0
346,2021,E01017954,2021 super output areas - lower layer,151,Total: All usual residents,1558
347,2021,E01017954,2021 super output areas - lower layer,151,Lives in a household,1524
348,2021,E01017954,2021 super output areas - lower layer,151,Lives in a communal establishment,34
349,2021,E01017971,2021 super output areas - lower layer,151,Total: All usual residents,1654
350,2021,E01017971,2021 super output areas - lower layer,151,Lives in a household,1629
351,2021,E01017971,2021 super output areas - lower layer,151,Lives in a communal establishment,25
352,2021,E01017972,2021 super output areas - lower layer,151,Total: All usual residents,1721
353,2021,E01017972,2021 super output areas - lower layer,151,Lives in a household,1708
354,2021,E01017972,2021 super output areas - lower layer,151,Lives in a communal establishment,13
355,2021,E01017973,2021 super output areas - lower layer,151,Total: All usual residents,2011
356,2021,E01017973,2021 super output areas - lower layer,151,Lives in a household,1839
357,2021,E01017973,2021 super output areas - lower layer,151,Lives in a communal establishment,172
358,2021,E01017974,2021 super output areas - lower layer,151,Total: All usual residents,1757
359,2021,E01017974,2021 super output areas - lower layer,151,Lives in a household,1757
360,2021,E01017974,2021 super output areas - lower layer,151,Lives in a communal establishment,0
361,2021,E01032792,2021 super output areas - lower layer,151,Total: All usual residents,1233
362,2021,E01032792,2021 super output areas - lower layer,151,Lives in a household,1233
363,2021,E01032792,2021 super output areas - lower layer,151,Lives in a communal establishment,0
364,2021,E01032802,2021 super output areas - lower layer,151,Total: All usual residents,1341
365,2021,E01032802,2021 super output areas - lower layer,151,Lives in a household,1341
366,2021,E01032802,2021 super output areas - lower layer,151,Lives in a communal establishment,0
367,2021,E01018006,2021 super output areas - lower layer,151,Total: All usual residents,1554
368,2021,E01018006,2021 super output areas - lower layer,151,Lives in a household,1554
369,2021,E01018006,2021 super output areas - lower layer,151,Lives in a communal establishment,0
370,2021,E01018007,2021 super output areas - lower layer,151,Total: All usual residents,1531
371,2021,E01018007,2021 super output areas - lower layer,151,Lives in a household,1531
372,2021,E01018007,2021 super output areas - lower layer,151,Lives in a communal establishment,0
373,2021,E01018008,2021 super output areas - lower layer,151,Total: All usual residents,1588
374,2021,E01018008,2021 super output areas - lower layer,151,Lives in a household,1583
375,2021,E01018008,2021 super output areas - lower layer,151,Lives in a communal establishment,5
376,2021,E01018009,2021 super output areas - lower layer,151,Total: All usual residents,2183
