,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_DEP_6_NAME,OBS_VALUE
145,2021,E01016196,2021 super output areas - lower layer,151,Household is not deprived in any dimension,306
146,2021,E01016196,2021 super output areas - lower layer,151,Household is deprived in one dimension,153
147,2021,E01016196,2021 super output areas - lower layer,151,Household is deprived in two dimensions,36
148,2021,E01016196,2021 super output areas - lower layer,151,Household is deprived in three dimensions,6
149,2021,E01016196,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
150,2021,E01016197,2021 super output areas - lower layer,151,Total: All households,504
151,2021,E01016197,2021 super output areas - lower layer,151,Household is not deprived in any dimension,258
152,2021,E01016197,2021 super output areas - lower layer,151,Household is deprived in one dimension,181
153,2021,E01016197,2021 super output areas - lower layer,151,Household is deprived in two dimensions,51
154,2021,E01016197,2021 super output areas - lower layer,151,Household is deprived in three dimensions,14
155,2021,E01016197,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
156,2021,E01016198,2021 super output areas - lower layer,151,Total: All households,516
157,2021,E01016198,2021 super output areas - lower layer,151,Household is not deprived in any dimension,294
158,2021,E01016198,2021 super output areas - lower layer,151,Household is deprived in one dimension,171
159,2021,E01016198,2021 super output areas - lower layer,151,Household is deprived in two dimensions,48
160,2021,E01016198,2021 super output areas - lower layer,151,Household is deprived in three dimensions,3
161,2021,E01016198,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
162,2021,E01016199,2021 super output areas - lower layer,151,Total: All households,468
163,2021,E01016199,2021 super output areas - lower layer,151,Household is not deprived in any dimension,281
164,2021,E01016199,2021 super output areas - lower layer,151,Household is deprived in one dimension,149
165,2021,E01016199,2021 super output areas - lower layer,151,Household is deprived in two dimensions,37
166,2021,E01016199,2021 super output areas - lower layer,151,Household is deprived in three dimensions,1
167,2021,E01016199,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
168,2021,E01016277,2021 super output areas - lower layer,151,Total: All households,543
169,2021,E01016277,2021 super output areas - lower layer,151,Household is not deprived in any dimension,335
170,2021,E01016277,2021 super output areas - lower layer,151,Household is deprived in one dimension,170
171,2021,E01016277,2021 super output areas - lower layer,151,Household is deprived in two dimensions,33
172,2021,E01016277,2021 super output areas - lower layer,151,Household is deprived in three dimensions,5
173,2021,E01016277,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
174,2021,E01016286,2021 super output areas - lower layer,151,Total: All households,650
175,2021,E01016286,2021 super output areas - lower layer,151,Household is not deprived in any dimension,389
176,2021,E01016286,2021 super output areas - lower layer,151,Household is deprived in one dimension,194
177,2021,E01016286,2021 super output areas - lower layer,151,Household is deprived in two dimensions,60
178,2021,E01016286,2021 super output areas - lower layer,151,Household is deprived in three dimensions,6
179,2021,E01016286,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
180,2021,E01016287,2021 super output areas - lower layer,151,Total: All households,586
181,2021,E01016287,2021 super output areas - lower layer,151,Household is not deprived in any dimension,363
182,2021,E01016287,2021 super output areas - lower layer,151,Household is deprived in one dimension,174
183,2021,E01016287,2021 super output areas - lower layer,151,Household is deprived in two dimensions,41
184,2021,E01016287,2021 super output areas - lower layer,151,Household is deprived in three dimensions,6
185,2021,E01016287,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
186,2021,E01016288,2021 super output areas - lower layer,151,Total: All households,696
187,2021,E01016288,2021 super output areas - lower layer,151,Household is not deprived in any dimension,415
188,2021,E01016288,2021 super output areas - lower layer,151,Household is deprived in one dimension,209
189,2021,E01016288,2021 super output areas - lower layer,151,Household is deprived in two dimensions,61
190,2021,E01016288,2021 super output areas - lower layer,151,Household is deprived in three dimensions,10
191,2021,E01016288,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
192,2021,E01016303,2021 super output areas - lower layer,151,Total: All households,632
193,2021,E01016303,2021 super output areas - lower layer,151,Household is not deprived in any dimension,369
194,2021,E01016303,2021 super output areas - lower layer,151,Household is deprived in one dimension,198
195,2021,E01016303,2021 super output areas - lower layer,151,Household is deprived in two dimensions,56
196,2021,E01016303,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
197,2021,E01016303,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
198,2021,E01016304,2021 super output areas - lower layer,151,Total: All households,709
199,2021,E01016304,2021 super output areas - lower layer,151,Household is not deprived in any dimension,394
200,2021,E01016304,2021 super output areas - lower layer,151,Household is deprived in one dimension,234
201,2021,E01016304,2021 super output areas - lower layer,151,Household is deprived in two dimensions,67
202,2021,E01016304,2021 super output areas - lower layer,151,Household is deprived in three dimensions,14
203,2021,E01016304,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
204,2021,E01016305,2021 super output areas - lower layer,151,Total: All households,612
205,2021,E01016305,2021 super output areas - lower layer,151,Household is not deprived in any dimension,344
206,2021,E01016305,2021 super output areas - lower layer,151,Household is deprived in one dimension,202
207,2021,E01016305,2021 super output areas - lower layer,151,Household is deprived in two dimensions,64
208,2021,E01016305,2021 super output areas - lower layer,151,Household is deprived in three dimensions,2
209,2021,E01016305,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
210,2021,E01016306,2021 super output areas - lower layer,151,Total: All households,554
211,2021,E01016306,2021 super output areas - lower layer,151,Household is not deprived in any dimension,249
212,2021,E01016306,2021 super output areas - lower layer,151,Household is deprived in one dimension,205
213,2021,E01016306,2021 super output areas - lower layer,151,Household is deprived in two dimensions,77
214,2021,E01016306,2021 super output areas - lower layer,151,Household is deprived in three dimensions,21
215,2021,E01016306,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
216,2021,E01016256,2021 super output areas - lower layer,151,Total: All households,699
217,2021,E01016256,2021 super output areas - lower layer,151,Household is not deprived in any dimension,457
218,2021,E01016256,2021 super output areas - lower layer,151,Household is deprived in one dimension,203
219,2021,E01016256,2021 super output areas - lower layer,151,Household is deprived in two dimensions,35
220,2021,E01016256,2021 super output areas - lower layer,151,Household is deprived in three dimensions,4
221,2021,E01016256,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
222,2021,E01016257,2021 super output areas - lower layer,151,Total: All households,515
223,2021,E01016257,2021 super output areas - lower layer,151,Household is not deprived in any dimension,348
224,2021,E01016257,2021 super output areas - lower layer,151,Household is deprived in one dimension,132
225,2021,E01016257,2021 super output areas - lower layer,151,Household is deprived in two dimensions,32
226,2021,E01016257,2021 super output areas - lower layer,151,Household is deprived in three dimensions,3
227,2021,E01016257,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
228,2021,E01016313,2021 super output areas - lower layer,151,Total: All households,751
229,2021,E01016313,2021 super output areas - lower layer,151,Household is not deprived in any dimension,419
230,2021,E01016313,2021 super output areas - lower layer,151,Household is deprived in one dimension,239
231,2021,E01016313,2021 super output areas - lower layer,151,Household is deprived in two dimensions,82
232,2021,E01016313,2021 super output areas - lower layer,151,Household is deprived in three dimensions,11
233,2021,E01016313,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
234,2021,E01016314,2021 super output areas - lower layer,151,Total: All households,601
235,2021,E01016314,2021 super output areas - lower layer,151,Household is not deprived in any dimension,396
236,2021,E01016314,2021 super output areas - lower layer,151,Household is deprived in one dimension,154
237,2021,E01016314,2021 super output areas - lower layer,151,Household is deprived in two dimensions,45
238,2021,E01016314,2021 super output areas - lower layer,151,Household is deprived in three dimensions,5
239,2021,E01016314,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
240,2021,E01016315,2021 super output areas - lower layer,151,Total: All households,724
241,2021,E01016315,2021 super output areas - lower layer,151,Household is not deprived in any dimension,431
242,2021,E01016315,2021 super output areas - lower layer,151,Household is deprived in one dimension,227
243,2021,E01016315,2021 super output areas - lower layer,151,Household is deprived in two dimensions,54
244,2021,E01016315,2021 super output areas - lower layer,151,Household is deprived in three dimensions,11
245,2021,E01016315,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
246,2021,E01016316,2021 super output areas - lower layer,151,Total: All households,800
247,2021,E01016316,2021 super output areas - lower layer,151,Household is not deprived in any dimension,494
248,2021,E01016316,2021 super output areas - lower layer,151,Household is deprived in one dimension,242
249,2021,E01016316,2021 super output areas - lower layer,151,Household is deprived in two dimensions,59
250,2021,E01016316,2021 super output areas - lower layer,151,Household is deprived in three dimensions,5
251,2021,E01016316,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
252,2021,E01016317,2021 super output areas - lower layer,151,Total: All households,565
253,2021,E01016317,2021 super output areas - lower layer,151,Household is not deprived in any dimension,352
254,2021,E01016317,2021 super output areas - lower layer,151,Household is deprived in one dimension,149
255,2021,E01016317,2021 super output areas - lower layer,151,Household is deprived in two dimensions,54
256,2021,E01016317,2021 super output areas - lower layer,151,Household is deprived in three dimensions,10
257,2021,E01016317,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
258,2021,E01016318,2021 super output areas - lower layer,151,Total: All households,629
259,2021,E01016318,2021 super output areas - lower layer,151,Household is not deprived in any dimension,365
260,2021,E01016318,2021 super output areas - lower layer,151,Household is deprived in one dimension,198
261,2021,E01016318,2021 super output areas - lower layer,151,Household is deprived in two dimensions,64
262,2021,E01016318,2021 super output areas - lower layer,151,Household is deprived in three dimensions,2
263,2021,E01016318,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
264,2021,E01016258,2021 super output areas - lower layer,151,Total: All households,685
265,2021,E01016258,2021 super output areas - lower layer,151,Household is not deprived in any dimension,321
266,2021,E01016258,2021 super output areas - lower layer,151,Household is deprived in one dimension,257
267,2021,E01016258,2021 super output areas - lower layer,151,Household is deprived in two dimensions,93
268,2021,E01016258,2021 super output areas - lower layer,151,Household is deprived in three dimensions,13
269,2021,E01016258,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
270,2021,E01016261,2021 super output areas - lower layer,151,Total: All households,591
271,2021,E01016261,2021 super output areas - lower layer,151,Household is not deprived in any dimension,383
272,2021,E01016261,2021 super output areas - lower layer,151,Household is deprived in one dimension,174
273,2021,E01016261,2021 super output areas - lower layer,151,Household is deprived in two dimensions,31
274,2021,E01016261,2021 super output areas - lower layer,151,Household is deprived in three dimensions,3
275,2021,E01016261,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
276,2021,E01016349,2021 super output areas - lower layer,151,Total: All households,483
277,2021,E01016349,2021 super output areas - lower layer,151,Household is not deprived in any dimension,284
278,2021,E01016349,2021 super output areas - lower layer,151,Household is deprived in one dimension,157
279,2021,E01016349,2021 super output areas - lower layer,151,Household is deprived in two dimensions,40
280,2021,E01016349,2021 super output areas - lower layer,151,Household is deprived in three dimensions,2
281,2021,E01016349,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
282,2021,E01016350,2021 super output areas - lower layer,151,Total: All households,590
283,2021,E01016350,2021 super output areas - lower layer,151,Household is not deprived in any dimension,308
284,2021,E01016350,2021 super output areas - lower layer,151,Household is deprived in one dimension,195
285,2021,E01016350,2021 super output areas - lower layer,151,Household is deprived in two dimensions,78
286,2021,E01016350,2021 super output areas - lower layer,151,Household is deprived in three dimensions,9
287,2021,E01016350,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
288,2021,E01016259,2021 super output areas - lower layer,151,Total: All households,605
289,2021,E01016259,2021 super output areas - lower layer,151,Household is not deprived in any dimension,330
290,2021,E01016259,2021 super output areas - lower layer,151,Household is deprived in one dimension,205
291,2021,E01016259,2021 super output areas - lower layer,151,Household is deprived in two dimensions,63
292,2021,E01016259,2021 super output areas - lower layer,151,Household is deprived in three dimensions,7
293,2021,E01016259,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
294,2021,E01016260,2021 super output areas - lower layer,151,Total: All households,644
295,2021,E01016260,2021 super output areas - lower layer,151,Household is not deprived in any dimension,367
296,2021,E01016260,2021 super output areas - lower layer,151,Household is deprived in one dimension,217
297,2021,E01016260,2021 super output areas - lower layer,151,Household is deprived in two dimensions,54
298,2021,E01016260,2021 super output areas - lower layer,151,Household is deprived in three dimensions,6
299,2021,E01016260,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
300,2021,E01016262,2021 super output areas - lower layer,151,Total: All households,535
301,2021,E01016262,2021 super output areas - lower layer,151,Household is not deprived in any dimension,287
302,2021,E01016262,2021 super output areas - lower layer,151,Household is deprived in one dimension,187
303,2021,E01016262,2021 super output areas - lower layer,151,Household is deprived in two dimensions,60
304,2021,E01016262,2021 super output areas - lower layer,151,Household is deprived in three dimensions,1
305,2021,E01016262,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
306,2021,E01016272,2021 super output areas - lower layer,151,Total: All households,613
307,2021,E01016272,2021 super output areas - lower layer,151,Household is not deprived in any dimension,369
308,2021,E01016272,2021 super output areas - lower layer,151,Household is deprived in one dimension,194
309,2021,E01016272,2021 super output areas - lower layer,151,Household is deprived in two dimensions,48
310,2021,E01016272,2021 super output areas - lower layer,151,Household is deprived in three dimensions,2
311,2021,E01016272,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
312,2021,E01016273,2021 super output areas - lower layer,151,Total: All households,696
313,2021,E01016273,2021 super output areas - lower layer,151,Household is not deprived in any dimension,267
314,2021,E01016273,2021 super output areas - lower layer,151,Household is deprived in one dimension,252
315,2021,E01016273,2021 super output areas - lower layer,151,Household is deprived in two dimensions,143
316,2021,E01016273,2021 super output areas - lower layer,151,Household is deprived in three dimensions,34
317,2021,E01016273,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
318,2021,E01016263,2021 super output areas - lower layer,151,Total: All households,895
319,2021,E01016263,2021 super output areas - lower layer,151,Household is not deprived in any dimension,564
320,2021,E01016263,2021 super output areas - lower layer,151,Household is deprived in one dimension,257
321,2021,E01016263,2021 super output areas - lower layer,151,Household is deprived in two dimensions,65
322,2021,E01016263,2021 super output areas - lower layer,151,Household is deprived in three dimensions,7
323,2021,E01016263,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
324,2021,E01016284,2021 super output areas - lower layer,151,Total: All households,527
325,2021,E01016284,2021 super output areas - lower layer,151,Household is not deprived in any dimension,325
326,2021,E01016284,2021 super output areas - lower layer,151,Household is deprived in one dimension,158
327,2021,E01016284,2021 super output areas - lower layer,151,Household is deprived in two dimensions,37
328,2021,E01016284,2021 super output areas - lower layer,151,Household is deprived in three dimensions,7
329,2021,E01016284,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
330,2021,E01016285,2021 super output areas - lower layer,151,Total: All households,636
331,2021,E01016285,2021 super output areas - lower layer,151,Household is not deprived in any dimension,381
332,2021,E01016285,2021 super output areas - lower layer,151,Household is deprived in one dimension,190
333,2021,E01016285,2021 super output areas - lower layer,151,Household is deprived in two dimensions,59
334,2021,E01016285,2021 super output areas - lower layer,151,Household is deprived in three dimensions,5
335,2021,E01016285,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
336,2021,E01033851,2021 super output areas - lower layer,151,Total: All households,980
337,2021,E01033851,2021 super output areas - lower layer,151,Household is not deprived in any dimension,655
338,2021,E01033851,2021 super output areas - lower layer,151,Household is deprived in one dimension,255
339,2021,E01033851,2021 super output areas - lower layer,151,Household is deprived in two dimensions,58
340,2021,E01033851,2021 super output areas - lower layer,151,Household is deprived in three dimensions,9
341,2021,E01033851,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
342,2021,E01016271,2021 super output areas - lower layer,151,Total: All households,646
343,2021,E01016271,2021 super output areas - lower layer,151,Household is not deprived in any dimension,287
344,2021,E01016271,2021 super output areas - lower layer,151,Household is deprived in one dimension,213
345,2021,E01016271,2021 super output areas - lower layer,151,Household is deprived in two dimensions,101
346,2021,E01016271,2021 super output areas - lower layer,151,Household is deprived in three dimensions,41
347,2021,E01016271,2021 super output areas - lower layer,151,Household is deprived in four dimensions,4
348,2021,E01016274,2021 super output areas - lower layer,151,Total: All households,568
349,2021,E01016274,2021 super output areas - lower layer,151,Household is not deprived in any dimension,322
350,2021,E01016274,2021 super output areas - lower layer,151,Household is deprived in one dimension,197
351,2021,E01016274,2021 super output areas - lower layer,151,Household is deprived in two dimensions,39
352,2021,E01016274,2021 super output areas - lower layer,151,Household is deprived in three dimensions,10
353,2021,E01016274,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
354,2021,E01016275,2021 super output areas - lower layer,151,Total: All households,652
355,2021,E01016275,2021 super output areas - lower layer,151,Household is not deprived in any dimension,392
356,2021,E01016275,2021 super output areas - lower layer,151,Household is deprived in one dimension,189
357,2021,E01016275,2021 super output areas - lower layer,151,Household is deprived in two dimensions,63
