,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHDISABLED_4_NAME,OBS_VALUE
25,2021,E01016219,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,370
26,2021,E01016219,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,131
27,2021,E01016219,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,41
28,2021,E01016220,2021 super output areas - lower layer,151,Total: All households,575
29,2021,E01016220,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,403
30,2021,E01016220,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,143
31,2021,E01016220,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,29
32,2021,E01016221,2021 super output areas - lower layer,151,Total: All households,573
33,2021,E01016221,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,407
34,2021,E01016221,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,129
35,2021,E01016221,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,37
36,2021,E01016206,2021 super output areas - lower layer,151,Total: All households,856
37,2021,E01016206,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,635
38,2021,E01016206,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,184
39,2021,E01016206,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,37
40,2021,E01016208,2021 super output areas - lower layer,151,Total: All households,908
41,2021,E01016208,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,679
42,2021,E01016208,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,183
43,2021,E01016208,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,46
44,2021,E01016229,2021 super output areas - lower layer,151,Total: All households,489
45,2021,E01016229,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,350
46,2021,E01016229,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,112
47,2021,E01016229,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,27
48,2021,E01016230,2021 super output areas - lower layer,151,Total: All households,420
49,2021,E01016230,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,318
50,2021,E01016230,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,87
51,2021,E01016230,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,15
52,2021,E01016207,2021 super output areas - lower layer,151,Total: All households,730
53,2021,E01016207,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,559
54,2021,E01016207,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,137
55,2021,E01016207,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,34
56,2021,E01016234,2021 super output areas - lower layer,151,Total: All households,450
57,2021,E01016234,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,340
58,2021,E01016234,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,87
59,2021,E01016234,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,23
60,2021,E01016235,2021 super output areas - lower layer,151,Total: All households,486
61,2021,E01016235,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,393
62,2021,E01016235,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,76
63,2021,E01016235,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,17
64,2021,E01016236,2021 super output areas - lower layer,151,Total: All households,575
65,2021,E01016236,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,408
66,2021,E01016236,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,134
67,2021,E01016236,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,33
68,2021,E01016237,2021 super output areas - lower layer,151,Total: All households,473
69,2021,E01016237,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,363
70,2021,E01016237,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,88
71,2021,E01016237,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,22
72,2021,E01016192,2021 super output areas - lower layer,151,Total: All households,606
73,2021,E01016192,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,405
74,2021,E01016192,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,165
75,2021,E01016192,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,36
76,2021,E01016194,2021 super output areas - lower layer,151,Total: All households,502
77,2021,E01016194,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,358
78,2021,E01016194,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,112
79,2021,E01016194,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,32
80,2021,E01016195,2021 super output areas - lower layer,151,Total: All households,484
81,2021,E01016195,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,368
82,2021,E01016195,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,100
83,2021,E01016195,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,16
84,2021,E01016227,2021 super output areas - lower layer,151,Total: All households,475
85,2021,E01016227,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,347
86,2021,E01016227,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,101
87,2021,E01016227,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,27
88,2021,E01016228,2021 super output areas - lower layer,151,Total: All households,678
89,2021,E01016228,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,521
90,2021,E01016228,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,116
91,2021,E01016228,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,41
92,2021,E01016193,2021 super output areas - lower layer,151,Total: All households,532
93,2021,E01016193,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,393
94,2021,E01016193,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,113
95,2021,E01016193,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,26
96,2021,E01016196,2021 super output areas - lower layer,151,Total: All households,499
97,2021,E01016196,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,390
98,2021,E01016196,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,87
99,2021,E01016196,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,22
100,2021,E01016197,2021 super output areas - lower layer,151,Total: All households,506
101,2021,E01016197,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,361
102,2021,E01016197,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,103
103,2021,E01016197,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,42
104,2021,E01016198,2021 super output areas - lower layer,151,Total: All households,516
105,2021,E01016198,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,388
106,2021,E01016198,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,106
107,2021,E01016198,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,22
108,2021,E01016199,2021 super output areas - lower layer,151,Total: All households,468
109,2021,E01016199,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,351
110,2021,E01016199,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,90
111,2021,E01016199,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,27
112,2021,E01016277,2021 super output areas - lower layer,151,Total: All households,540
113,2021,E01016277,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,399
114,2021,E01016277,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,118
115,2021,E01016277,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,23
116,2021,E01016286,2021 super output areas - lower layer,151,Total: All households,653
117,2021,E01016286,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,467
118,2021,E01016286,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,146
119,2021,E01016286,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,40
120,2021,E01016287,2021 super output areas - lower layer,151,Total: All households,586
121,2021,E01016287,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,449
122,2021,E01016287,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,104
123,2021,E01016287,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,33
124,2021,E01016288,2021 super output areas - lower layer,151,Total: All households,696
125,2021,E01016288,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,500
126,2021,E01016288,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,147
127,2021,E01016288,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,49
128,2021,E01016303,2021 super output areas - lower layer,151,Total: All households,632
129,2021,E01016303,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,454
130,2021,E01016303,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,151
131,2021,E01016303,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,27
132,2021,E01016304,2021 super output areas - lower layer,151,Total: All households,709
133,2021,E01016304,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,517
134,2021,E01016304,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,151
135,2021,E01016304,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,41
136,2021,E01016305,2021 super output areas - lower layer,151,Total: All households,611
137,2021,E01016305,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,463
138,2021,E01016305,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,130
139,2021,E01016305,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,18
140,2021,E01016306,2021 super output areas - lower layer,151,Total: All households,555
141,2021,E01016306,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,369
142,2021,E01016306,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,141
143,2021,E01016306,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,45
144,2021,E01016256,2021 super output areas - lower layer,151,Total: All households,698
145,2021,E01016256,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,529
146,2021,E01016256,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,138
147,2021,E01016256,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,31
148,2021,E01016257,2021 super output areas - lower layer,151,Total: All households,515
149,2021,E01016257,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,390
150,2021,E01016257,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,107
151,2021,E01016257,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,18
152,2021,E01016313,2021 super output areas - lower layer,151,Total: All households,751
153,2021,E01016313,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,538
154,2021,E01016313,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,167
155,2021,E01016313,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,46
156,2021,E01016314,2021 super output areas - lower layer,151,Total: All households,602
157,2021,E01016314,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,463
158,2021,E01016314,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,112
159,2021,E01016314,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,27
160,2021,E01016315,2021 super output areas - lower layer,151,Total: All households,725
161,2021,E01016315,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,548
162,2021,E01016315,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,140
163,2021,E01016315,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,37
164,2021,E01016316,2021 super output areas - lower layer,151,Total: All households,802
165,2021,E01016316,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,598
166,2021,E01016316,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,155
167,2021,E01016316,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,49
168,2021,E01016317,2021 super output areas - lower layer,151,Total: All households,565
169,2021,E01016317,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,416
170,2021,E01016317,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,119
171,2021,E01016317,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,30
172,2021,E01016318,2021 super output areas - lower layer,151,Total: All households,630
173,2021,E01016318,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,473
174,2021,E01016318,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,126
175,2021,E01016318,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,31
176,2021,E01016258,2021 super output areas - lower layer,151,Total: All households,686
177,2021,E01016258,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,474
178,2021,E01016258,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,174
179,2021,E01016258,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,38
180,2021,E01016261,2021 super output areas - lower layer,151,Total: All households,590
181,2021,E01016261,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,450
182,2021,E01016261,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,111
183,2021,E01016261,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,29
184,2021,E01016349,2021 super output areas - lower layer,151,Total: All households,485
185,2021,E01016349,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,350
186,2021,E01016349,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,102
187,2021,E01016349,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,33
188,2021,E01016350,2021 super output areas - lower layer,151,Total: All households,587
189,2021,E01016350,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,397
190,2021,E01016350,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,147
191,2021,E01016350,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,43
192,2021,E01016259,2021 super output areas - lower layer,151,Total: All households,607
193,2021,E01016259,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,436
194,2021,E01016259,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,130
195,2021,E01016259,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,41
196,2021,E01016260,2021 super output areas - lower layer,151,Total: All households,644
197,2021,E01016260,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,469
198,2021,E01016260,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,144
199,2021,E01016260,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,31
200,2021,E01016262,2021 super output areas - lower layer,151,Total: All households,535
201,2021,E01016262,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,389
202,2021,E01016262,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,112
203,2021,E01016262,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,34
204,2021,E01016272,2021 super output areas - lower layer,151,Total: All households,613
205,2021,E01016272,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,462
206,2021,E01016272,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,118
207,2021,E01016272,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,33
208,2021,E01016273,2021 super output areas - lower layer,151,Total: All households,694
209,2021,E01016273,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,425
210,2021,E01016273,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,209
211,2021,E01016273,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,60
212,2021,E01016263,2021 super output areas - lower layer,151,Total: All households,894
213,2021,E01016263,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,673
214,2021,E01016263,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,169
215,2021,E01016263,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,52
216,2021,E01016284,2021 super output areas - lower layer,151,Total: All households,531
217,2021,E01016284,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,384
218,2021,E01016284,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,114
219,2021,E01016284,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,33
220,2021,E01016285,2021 super output areas - lower layer,151,Total: All households,639
221,2021,E01016285,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,484
222,2021,E01016285,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,125
223,2021,E01016285,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,30
224,2021,E01033851,2021 super output areas - lower layer,151,Total: All households,977
225,2021,E01033851,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,741
226,2021,E01033851,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,184
227,2021,E01033851,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,52
228,2021,E01016271,2021 super output areas - lower layer,151,Total: All households,646
229,2021,E01016271,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,409
230,2021,E01016271,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,189
231,2021,E01016271,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,48
232,2021,E01016274,2021 super output areas - lower layer,151,Total: All households,568
233,2021,E01016274,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,414
234,2021,E01016274,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,112
235,2021,E01016274,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,42
236,2021,E01016275,2021 super output areas - lower layer,151,Total: All households,655
237,2021,E01016275,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,513
238,2021,E01016275,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,117
239,2021,E01016275,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,25
240,2021,E01016276,2021 super output areas - lower layer,151,Total: All households,582
241,2021,E01016276,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,452
242,2021,E01016276,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,108
243,2021,E01016276,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,22
244,2021,E01016327,2021 super output areas - lower layer,151,Total: All households,496
245,2021,E01016327,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,364
246,2021,E01016327,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,109
247,2021,E01016327,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,23
248,2021,E01016328,2021 super output areas - lower layer,151,Total: All households,796
249,2021,E01016328,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,560
250,2021,E01016328,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,188
251,2021,E01016328,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,48
252,2021,E01016344,2021 super output areas - lower layer,151,Total: All households,781
253,2021,E01016344,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,552
254,2021,E01016344,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,200
255,2021,E01016344,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,29
256,2021,E01016345,2021 super output areas - lower layer,151,Total: All households,616
257,2021,E01016345,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,445
258,2021,E01016345,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,140
259,2021,E01016345,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,31
260,2021,E01016296,2021 super output areas - lower layer,151,Total: All households,748
261,2021,E01016296,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,533
262,2021,E01016296,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,173
263,2021,E01016296,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,42
264,2021,E01016297,2021 super output areas - lower layer,151,Total: All households,715
265,2021,E01016297,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,479
266,2021,E01016297,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,189
267,2021,E01016297,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,47
268,2021,E01016298,2021 super output areas - lower layer,151,Total: All households,567
269,2021,E01016298,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,426
270,2021,E01016298,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,124
271,2021,E01016298,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,17
272,2021,E01016299,2021 super output areas - lower layer,151,Total: All households,661
273,2021,E01016299,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,506
274,2021,E01016299,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,128
275,2021,E01016299,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,27
276,2021,E01016254,2021 super output areas - lower layer,151,Total: All households,692
277,2021,E01016254,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,458
278,2021,E01016254,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,190
279,2021,E01016254,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,44
280,2021,E01016255,2021 super output areas - lower layer,151,Total: All households,583
281,2021,E01016255,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,429
282,2021,E01016255,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,125
283,2021,E01016255,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,29
284,2021,E01016264,2021 super output areas - lower layer,151,Total: All households,415
285,2021,E01016264,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,331
286,2021,E01016264,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,72
287,2021,E01016264,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,12
288,2021,E01016265,2021 super output areas - lower layer,151,Total: All households,602
289,2021,E01016265,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,445
290,2021,E01016265,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,124
291,2021,E01016265,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,33
292,2021,E01016266,2021 super output areas - lower layer,151,Total: All households,541
293,2021,E01016266,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,412
294,2021,E01016266,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,102
295,2021,E01016266,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,27
296,2021,E01016339,2021 super output areas - lower layer,151,Total: All households,1137
297,2021,E01016339,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,840
298,2021,E01016339,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,249
299,2021,E01016339,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,48
300,2021,E01016310,2021 super output areas - lower layer,151,Total: All households,883
301,2021,E01016310,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,594
302,2021,E01016310,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,250
303,2021,E01016310,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,39
304,2021,E01016311,2021 super output areas - lower layer,151,Total: All households,870
305,2021,E01016311,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,653
306,2021,E01016311,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,182
307,2021,E01016311,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,35
308,2021,E01016323,2021 super output areas - lower layer,151,Total: All households,602
309,2021,E01016323,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,431
310,2021,E01016323,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,146
311,2021,E01016323,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,25
312,2021,E01016324,2021 super output areas - lower layer,151,Total: All households,592
313,2021,E01016324,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,408
314,2021,E01016324,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,145
315,2021,E01016324,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,39
316,2021,E01016325,2021 super output areas - lower layer,151,Total: All households,654
317,2021,E01016325,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,407
318,2021,E01016325,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,201
319,2021,E01016325,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,46
320,2021,E01016279,2021 super output areas - lower layer,151,Total: All households,946
321,2021,E01016279,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,686
322,2021,E01016279,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,208
323,2021,E01016279,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,52
324,2021,E01016280,2021 super output areas - lower layer,151,Total: All households,687
325,2021,E01016280,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,462
326,2021,E01016280,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,175
327,2021,E01016280,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,50
328,2021,E01016281,2021 super output areas - lower layer,151,Total: All households,579
329,2021,E01016281,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,396
330,2021,E01016281,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,142
331,2021,E01016281,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,41
332,2021,E01016282,2021 super output areas - lower layer,151,Total: All households,615
333,2021,E01016282,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,464
334,2021,E01016282,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,122
335,2021,E01016282,2021 super output areas - lower layer,151,2 or more people disabled under the Equality Act in household,29
336,2021,E01016329,2021 super output areas - lower layer,151,Total: All households,626
337,2021,E01016329,2021 super output areas - lower layer,151,No people disabled under the Equality Act in household,465
338,2021,E01016329,2021 super output areas - lower layer,151,1 person disabled under the Equality Act in household,124
