,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_DISABILITY_5_NAME,OBS_VALUE
36,2021,E01032429,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1024
37,2021,E01032472,2021 super output areas - lower layer,151,Total: All usual residents,1251
38,2021,E01032472,2021 super output areas - lower layer,151,Disabled under the Equality Act,198
39,2021,E01032472,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,77
40,2021,E01032472,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,121
41,2021,E01032472,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1053
42,2021,E01032472,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,98
43,2021,E01032472,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,955
44,2021,E01032473,2021 super output areas - lower layer,151,Total: All usual residents,1422
45,2021,E01032473,2021 super output areas - lower layer,151,Disabled under the Equality Act,293
46,2021,E01032473,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,113
47,2021,E01032473,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,180
48,2021,E01032473,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1129
49,2021,E01032473,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,106
50,2021,E01032473,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1023
51,2021,E01032455,2021 super output areas - lower layer,151,Total: All usual residents,1437
52,2021,E01032455,2021 super output areas - lower layer,151,Disabled under the Equality Act,244
53,2021,E01032455,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,96
54,2021,E01032455,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,148
55,2021,E01032455,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1193
56,2021,E01032455,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,117
57,2021,E01032455,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1076
58,2021,E01032456,2021 super output areas - lower layer,151,Total: All usual residents,1249
59,2021,E01032456,2021 super output areas - lower layer,151,Disabled under the Equality Act,318
60,2021,E01032456,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,157
61,2021,E01032456,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,161
62,2021,E01032456,2021 super output areas - lower layer,151,Not disabled under the Equality Act,931
63,2021,E01032456,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,82
64,2021,E01032456,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,849
65,2021,E01032457,2021 super output areas - lower layer,151,Total: All usual residents,1498
66,2021,E01032457,2021 super output areas - lower layer,151,Disabled under the Equality Act,291
67,2021,E01032457,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,128
68,2021,E01032457,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,163
69,2021,E01032457,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1207
70,2021,E01032457,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,110
71,2021,E01032457,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1097
72,2021,E01032458,2021 super output areas - lower layer,151,Total: All usual residents,1514
73,2021,E01032458,2021 super output areas - lower layer,151,Disabled under the Equality Act,280
74,2021,E01032458,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,104
75,2021,E01032458,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,176
76,2021,E01032458,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1234
77,2021,E01032458,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,118
78,2021,E01032458,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1116
79,2021,E01032459,2021 super output areas - lower layer,151,Total: All usual residents,1477
80,2021,E01032459,2021 super output areas - lower layer,151,Disabled under the Equality Act,258
81,2021,E01032459,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,103
82,2021,E01032459,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,155
83,2021,E01032459,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1219
84,2021,E01032459,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,125
85,2021,E01032459,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1094
86,2021,E01032460,2021 super output areas - lower layer,151,Total: All usual residents,1817
87,2021,E01032460,2021 super output areas - lower layer,151,Disabled under the Equality Act,397
88,2021,E01032460,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,172
89,2021,E01032460,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,225
90,2021,E01032460,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1420
91,2021,E01032460,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,135
92,2021,E01032460,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1285
93,2021,E01032461,2021 super output areas - lower layer,151,Total: All usual residents,1969
94,2021,E01032461,2021 super output areas - lower layer,151,Disabled under the Equality Act,454
95,2021,E01032461,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,214
96,2021,E01032461,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,240
97,2021,E01032461,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1515
98,2021,E01032461,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,169
99,2021,E01032461,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1346
100,2021,E01032462,2021 super output areas - lower layer,151,Total: All usual residents,2175
101,2021,E01032462,2021 super output areas - lower layer,151,Disabled under the Equality Act,390
102,2021,E01032462,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,168
103,2021,E01032462,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,222
104,2021,E01032462,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1785
105,2021,E01032462,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,176
106,2021,E01032462,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1609
107,2021,E01032463,2021 super output areas - lower layer,151,Total: All usual residents,1613
108,2021,E01032463,2021 super output areas - lower layer,151,Disabled under the Equality Act,295
109,2021,E01032463,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,130
110,2021,E01032463,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,165
111,2021,E01032463,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1318
112,2021,E01032463,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,131
113,2021,E01032463,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1187
114,2021,E01032423,2021 super output areas - lower layer,151,Total: All usual residents,1699
115,2021,E01032423,2021 super output areas - lower layer,151,Disabled under the Equality Act,419
116,2021,E01032423,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,195
117,2021,E01032423,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,224
118,2021,E01032423,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1280
119,2021,E01032423,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,147
120,2021,E01032423,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1133
121,2021,E01032424,2021 super output areas - lower layer,151,Total: All usual residents,1403
122,2021,E01032424,2021 super output areas - lower layer,151,Disabled under the Equality Act,359
123,2021,E01032424,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,171
124,2021,E01032424,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,188
125,2021,E01032424,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1044
126,2021,E01032424,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,93
127,2021,E01032424,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,951
128,2021,E01032425,2021 super output areas - lower layer,151,Total: All usual residents,1397
129,2021,E01032425,2021 super output areas - lower layer,151,Disabled under the Equality Act,294
130,2021,E01032425,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,130
131,2021,E01032425,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,164
132,2021,E01032425,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1103
133,2021,E01032425,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,96
134,2021,E01032425,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1007
135,2021,E01032426,2021 super output areas - lower layer,151,Total: All usual residents,1405
136,2021,E01032426,2021 super output areas - lower layer,151,Disabled under the Equality Act,283
137,2021,E01032426,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,109
138,2021,E01032426,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,174
139,2021,E01032426,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1122
140,2021,E01032426,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,115
141,2021,E01032426,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1007
142,2021,E01009417,2021 super output areas - lower layer,151,Total: All usual residents,1612
143,2021,E01009417,2021 super output areas - lower layer,151,Disabled under the Equality Act,268
144,2021,E01009417,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,93
145,2021,E01009417,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,175
146,2021,E01009417,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1344
147,2021,E01009417,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,115
148,2021,E01009417,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1229
149,2021,E01009418,2021 super output areas - lower layer,151,Total: All usual residents,1585
150,2021,E01009418,2021 super output areas - lower layer,151,Disabled under the Equality Act,294
151,2021,E01009418,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,134
152,2021,E01009418,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,160
153,2021,E01009418,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1291
154,2021,E01009418,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,108
155,2021,E01009418,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1183
156,2021,E01009419,2021 super output areas - lower layer,151,Total: All usual residents,1464
157,2021,E01009419,2021 super output areas - lower layer,151,Disabled under the Equality Act,258
158,2021,E01009419,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,113
159,2021,E01009419,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,145
160,2021,E01009419,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1206
161,2021,E01009419,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,116
162,2021,E01009419,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1090
163,2021,E01009433,2021 super output areas - lower layer,151,Total: All usual residents,1789
164,2021,E01009433,2021 super output areas - lower layer,151,Disabled under the Equality Act,248
165,2021,E01009433,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,86
166,2021,E01009433,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,162
167,2021,E01009433,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1541
168,2021,E01009433,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,130
169,2021,E01009433,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1411
170,2021,E01009415,2021 super output areas - lower layer,151,Total: All usual residents,1753
171,2021,E01009415,2021 super output areas - lower layer,151,Disabled under the Equality Act,244
172,2021,E01009415,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,93
173,2021,E01009415,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,151
174,2021,E01009415,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1509
175,2021,E01009415,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,135
176,2021,E01009415,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1374
177,2021,E01009422,2021 super output areas - lower layer,151,Total: All usual residents,2001
178,2021,E01009422,2021 super output areas - lower layer,151,Disabled under the Equality Act,268
179,2021,E01009422,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,107
180,2021,E01009422,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,161
181,2021,E01009422,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1733
182,2021,E01009422,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,179
183,2021,E01009422,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1554
184,2021,E01009423,2021 super output areas - lower layer,151,Total: All usual residents,1672
185,2021,E01009423,2021 super output areas - lower layer,151,Disabled under the Equality Act,350
186,2021,E01009423,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,165
187,2021,E01009423,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,185
188,2021,E01009423,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1322
189,2021,E01009423,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,113
190,2021,E01009423,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1209
191,2021,E01009425,2021 super output areas - lower layer,151,Total: All usual residents,1722
192,2021,E01009425,2021 super output areas - lower layer,151,Disabled under the Equality Act,322
193,2021,E01009425,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,121
194,2021,E01009425,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,201
195,2021,E01009425,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1400
196,2021,E01009425,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,130
197,2021,E01009425,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1270
198,2021,E01009416,2021 super output areas - lower layer,151,Total: All usual residents,2795
199,2021,E01009416,2021 super output areas - lower layer,151,Disabled under the Equality Act,295
200,2021,E01009416,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,107
201,2021,E01009416,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,188
202,2021,E01009416,2021 super output areas - lower layer,151,Not disabled under the Equality Act,2500
203,2021,E01009416,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,186
204,2021,E01009416,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,2314
205,2021,E01009420,2021 super output areas - lower layer,151,Total: All usual residents,1702
206,2021,E01009420,2021 super output areas - lower layer,151,Disabled under the Equality Act,216
207,2021,E01009420,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,79
208,2021,E01009420,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,137
209,2021,E01009420,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1486
210,2021,E01009420,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,106
211,2021,E01009420,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1380
212,2021,E01009426,2021 super output areas - lower layer,151,Total: All usual residents,1476
213,2021,E01009426,2021 super output areas - lower layer,151,Disabled under the Equality Act,217
214,2021,E01009426,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,83
215,2021,E01009426,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,134
216,2021,E01009426,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1259
217,2021,E01009426,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,116
218,2021,E01009426,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1143
219,2021,E01009429,2021 super output areas - lower layer,151,Total: All usual residents,1496
220,2021,E01009429,2021 super output areas - lower layer,151,Disabled under the Equality Act,163
221,2021,E01009429,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,51
222,2021,E01009429,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,112
223,2021,E01009429,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1333
224,2021,E01009429,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,142
225,2021,E01009429,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1191
226,2021,E01009431,2021 super output areas - lower layer,151,Total: All usual residents,1689
227,2021,E01009431,2021 super output areas - lower layer,151,Disabled under the Equality Act,230
228,2021,E01009431,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,83
229,2021,E01009431,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,147
230,2021,E01009431,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1459
231,2021,E01009431,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,119
232,2021,E01009431,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1340
233,2021,E01009421,2021 super output areas - lower layer,151,Total: All usual residents,1715
234,2021,E01009421,2021 super output areas - lower layer,151,Disabled under the Equality Act,227
235,2021,E01009421,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,87
236,2021,E01009421,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,140
237,2021,E01009421,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1488
238,2021,E01009421,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,115
239,2021,E01009421,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1373
240,2021,E01009424,2021 super output areas - lower layer,151,Total: All usual residents,1581
241,2021,E01009424,2021 super output areas - lower layer,151,Disabled under the Equality Act,258
242,2021,E01009424,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,96
243,2021,E01009424,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,162
244,2021,E01009424,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1323
245,2021,E01009424,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,129
246,2021,E01009424,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1194
247,2021,E01009427,2021 super output areas - lower layer,151,Total: All usual residents,1490
248,2021,E01009427,2021 super output areas - lower layer,151,Disabled under the Equality Act,225
249,2021,E01009427,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,99
250,2021,E01009427,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,126
251,2021,E01009427,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1265
252,2021,E01009427,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,115
253,2021,E01009427,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1150
254,2021,E01009428,2021 super output areas - lower layer,151,Total: All usual residents,1681
255,2021,E01009428,2021 super output areas - lower layer,151,Disabled under the Equality Act,192
256,2021,E01009428,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,73
257,2021,E01009428,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,119
258,2021,E01009428,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1489
259,2021,E01009428,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,139
260,2021,E01009428,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1350
261,2021,E01009430,2021 super output areas - lower layer,151,Total: All usual residents,1724
262,2021,E01009430,2021 super output areas - lower layer,151,Disabled under the Equality Act,209
263,2021,E01009430,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,69
264,2021,E01009430,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,140
265,2021,E01009430,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1515
266,2021,E01009430,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,119
267,2021,E01009430,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1396
268,2021,E01009468,2021 super output areas - lower layer,151,Total: All usual residents,1492
269,2021,E01009468,2021 super output areas - lower layer,151,Disabled under the Equality Act,259
270,2021,E01009468,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,114
271,2021,E01009468,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,145
272,2021,E01009468,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1233
273,2021,E01009468,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,117
274,2021,E01009468,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1116
275,2021,E01009445,2021 super output areas - lower layer,151,Total: All usual residents,1893
276,2021,E01009445,2021 super output areas - lower layer,151,Disabled under the Equality Act,433
277,2021,E01009445,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a lot,193
278,2021,E01009445,2021 super output areas - lower layer,151,Disabled under the Equality Act: Day-to-day activities limited a little,240
279,2021,E01009445,2021 super output areas - lower layer,151,Not disabled under the Equality Act,1460
280,2021,E01009445,2021 super output areas - lower layer,151,Not disabled under the Equality Act: Has long term physical or mental health condition but day-to-day activities are not limited,101
281,2021,E01009445,2021 super output areas - lower layer,151,Not disabled under the Equality Act: No long term physical or mental health conditions,1359
282,2021,E01009446,2021 super output areas - lower layer,151,Total: All usual residents,2488
283,2021,E01009446,2021 super output areas - lower layer,151,Disabled under the Equality Act,418
