,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_MIGIND_4_NAME,OBS_VALUE
70,2021,E01031538,2021 super output areas - lower layer,151,Total: All usual residents,1579
71,2021,E01031538,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1448
72,2021,E01031538,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,8
73,2021,E01031538,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,113
74,2021,E01031538,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,10
75,2021,E01031539,2021 super output areas - lower layer,151,Total: All usual residents,1705
76,2021,E01031539,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1539
77,2021,E01031539,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
78,2021,E01031539,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,157
79,2021,E01031539,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,3
80,2021,E01035326,2021 super output areas - lower layer,151,Total: All usual residents,1683
81,2021,E01035326,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1433
82,2021,E01035326,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,8
83,2021,E01035326,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,201
84,2021,E01035326,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,41
85,2021,E01035327,2021 super output areas - lower layer,151,Total: All usual residents,1780
86,2021,E01035327,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1592
87,2021,E01035327,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,8
88,2021,E01035327,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,163
89,2021,E01035327,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,17
90,2021,E01031499,2021 super output areas - lower layer,151,Total: All usual residents,1724
91,2021,E01031499,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1536
92,2021,E01031499,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
93,2021,E01031499,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,168
94,2021,E01031499,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,14
95,2021,E01031500,2021 super output areas - lower layer,151,Total: All usual residents,2337
96,2021,E01031500,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,2122
97,2021,E01031500,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,9
98,2021,E01031500,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,198
99,2021,E01031500,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,8
100,2021,E01031501,2021 super output areas - lower layer,151,Total: All usual residents,1425
101,2021,E01031501,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1289
102,2021,E01031501,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,1
103,2021,E01031501,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,135
104,2021,E01031501,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,0
105,2021,E01031529,2021 super output areas - lower layer,151,Total: All usual residents,1296
106,2021,E01031529,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1170
107,2021,E01031529,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
108,2021,E01031529,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,111
109,2021,E01031529,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,10
110,2021,E01031540,2021 super output areas - lower layer,151,Total: All usual residents,1366
111,2021,E01031540,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1194
112,2021,E01031540,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,0
113,2021,E01031540,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,170
114,2021,E01031540,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,2
115,2021,E01031541,2021 super output areas - lower layer,151,Total: All usual residents,1391
116,2021,E01031541,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1239
117,2021,E01031541,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
118,2021,E01031541,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,138
119,2021,E01031541,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,10
120,2021,E01031542,2021 super output areas - lower layer,151,Total: All usual residents,2005
121,2021,E01031542,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1761
122,2021,E01031542,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
123,2021,E01031542,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,218
124,2021,E01031542,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,20
125,2021,E01031522,2021 super output areas - lower layer,151,Total: All usual residents,2004
126,2021,E01031522,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1822
127,2021,E01031522,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
128,2021,E01031522,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,165
129,2021,E01031522,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,13
130,2021,E01031523,2021 super output areas - lower layer,151,Total: All usual residents,1655
131,2021,E01031523,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1488
132,2021,E01031523,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,2
133,2021,E01031523,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,157
134,2021,E01031523,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,8
135,2021,E01031524,2021 super output areas - lower layer,151,Total: All usual residents,1726
136,2021,E01031524,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1570
137,2021,E01031524,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,7
138,2021,E01031524,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,134
139,2021,E01031524,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,15
140,2021,E01031525,2021 super output areas - lower layer,151,Total: All usual residents,1334
141,2021,E01031525,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1217
142,2021,E01031525,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,0
143,2021,E01031525,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,112
144,2021,E01031525,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,5
145,2021,E01031526,2021 super output areas - lower layer,151,Total: All usual residents,1251
146,2021,E01031526,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1106
147,2021,E01031526,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
148,2021,E01031526,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,134
149,2021,E01031526,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,5
150,2021,E01031527,2021 super output areas - lower layer,151,Total: All usual residents,1440
151,2021,E01031527,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1336
152,2021,E01031527,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
153,2021,E01031527,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,97
154,2021,E01031527,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,4
155,2021,E01031528,2021 super output areas - lower layer,151,Total: All usual residents,1463
156,2021,E01031528,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1277
157,2021,E01031528,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,2
158,2021,E01031528,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,177
159,2021,E01031528,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,7
160,2021,E01031573,2021 super output areas - lower layer,151,Total: All usual residents,1824
161,2021,E01031573,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1682
162,2021,E01031573,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,1
163,2021,E01031573,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,132
164,2021,E01031573,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,9
165,2021,E01031574,2021 super output areas - lower layer,151,Total: All usual residents,1998
166,2021,E01031574,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1833
167,2021,E01031574,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,1
168,2021,E01031574,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,128
169,2021,E01031574,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,36
170,2021,E01031575,2021 super output areas - lower layer,151,Total: All usual residents,1765
171,2021,E01031575,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1562
172,2021,E01031575,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
173,2021,E01031575,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,182
174,2021,E01031575,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,17
175,2021,E01031576,2021 super output areas - lower layer,151,Total: All usual residents,1831
176,2021,E01031576,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1664
177,2021,E01031576,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
178,2021,E01031576,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,126
179,2021,E01031576,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,38
180,2021,E01031577,2021 super output areas - lower layer,151,Total: All usual residents,1421
181,2021,E01031577,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1276
182,2021,E01031577,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,2
183,2021,E01031577,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,123
184,2021,E01031577,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,20
185,2021,E01031586,2021 super output areas - lower layer,151,Total: All usual residents,1729
186,2021,E01031586,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1579
187,2021,E01031586,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,1
188,2021,E01031586,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,143
189,2021,E01031586,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,6
190,2021,E01031588,2021 super output areas - lower layer,151,Total: All usual residents,1495
191,2021,E01031588,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1352
192,2021,E01031588,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
193,2021,E01031588,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,135
194,2021,E01031588,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,4
195,2021,E01031590,2021 super output areas - lower layer,151,Total: All usual residents,1556
196,2021,E01031590,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1401
197,2021,E01031590,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
198,2021,E01031590,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,143
199,2021,E01031590,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,9
200,2021,E01031593,2021 super output areas - lower layer,151,Total: All usual residents,1440
201,2021,E01031593,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1267
202,2021,E01031593,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
203,2021,E01031593,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,160
204,2021,E01031593,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,9
205,2021,E01035328,2021 super output areas - lower layer,151,Total: All usual residents,2041
206,2021,E01035328,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1787
207,2021,E01035328,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
208,2021,E01035328,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,247
209,2021,E01035328,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,2
210,2021,E01035329,2021 super output areas - lower layer,151,Total: All usual residents,2312
211,2021,E01035329,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1861
212,2021,E01035329,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
213,2021,E01035329,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,441
214,2021,E01035329,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,7
215,2021,E01031570,2021 super output areas - lower layer,151,Total: All usual residents,1388
216,2021,E01031570,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1248
217,2021,E01031570,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,0
218,2021,E01031570,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,133
219,2021,E01031570,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,7
220,2021,E01031571,2021 super output areas - lower layer,151,Total: All usual residents,1782
221,2021,E01031571,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1618
222,2021,E01031571,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,0
223,2021,E01031571,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,159
224,2021,E01031571,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,5
225,2021,E01031572,2021 super output areas - lower layer,151,Total: All usual residents,2192
226,2021,E01031572,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1986
227,2021,E01031572,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,1
228,2021,E01031572,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,191
229,2021,E01031572,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,14
230,2021,E01031609,2021 super output areas - lower layer,151,Total: All usual residents,1638
231,2021,E01031609,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1476
232,2021,E01031609,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
233,2021,E01031609,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,152
234,2021,E01031609,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,7
235,2021,E01031610,2021 super output areas - lower layer,151,Total: All usual residents,1983
236,2021,E01031610,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1749
237,2021,E01031610,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
238,2021,E01031610,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,212
239,2021,E01031610,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,17
240,2021,E01031583,2021 super output areas - lower layer,151,Total: All usual residents,2273
241,2021,E01031583,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1877
242,2021,E01031583,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,1
243,2021,E01031583,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,365
244,2021,E01031583,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,30
245,2021,E01031584,2021 super output areas - lower layer,151,Total: All usual residents,1870
246,2021,E01031584,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1660
247,2021,E01031584,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
248,2021,E01031584,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,182
249,2021,E01031584,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,25
250,2021,E01031585,2021 super output areas - lower layer,151,Total: All usual residents,2578
251,2021,E01031585,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,2006
252,2021,E01031585,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,7
253,2021,E01031585,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,466
254,2021,E01031585,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,99
255,2021,E01031601,2021 super output areas - lower layer,151,Total: All usual residents,1465
256,2021,E01031601,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1338
257,2021,E01031601,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
258,2021,E01031601,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,111
259,2021,E01031601,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,10
260,2021,E01032835,2021 super output areas - lower layer,151,Total: All usual residents,1930
261,2021,E01032835,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1522
262,2021,E01032835,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,7
263,2021,E01032835,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,342
264,2021,E01032835,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,59
265,2021,E01032836,2021 super output areas - lower layer,151,Total: All usual residents,2291
266,2021,E01032836,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1771
267,2021,E01032836,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,10
268,2021,E01032836,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,475
269,2021,E01032836,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,35
270,2021,E01031589,2021 super output areas - lower layer,151,Total: All usual residents,1773
271,2021,E01031589,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1585
272,2021,E01031589,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
273,2021,E01031589,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,161
274,2021,E01031589,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,22
275,2021,E01031591,2021 super output areas - lower layer,151,Total: All usual residents,1880
276,2021,E01031591,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1694
277,2021,E01031591,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
278,2021,E01031591,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,164
279,2021,E01031591,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,16
280,2021,E01031594,2021 super output areas - lower layer,151,Total: All usual residents,1473
281,2021,E01031594,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1377
282,2021,E01031594,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
283,2021,E01031594,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,87
284,2021,E01031594,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,4
285,2021,E01031600,2021 super output areas - lower layer,151,Total: All usual residents,1572
286,2021,E01031600,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1398
287,2021,E01031600,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
288,2021,E01031600,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,154
289,2021,E01031600,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,17
290,2021,E01031603,2021 super output areas - lower layer,151,Total: All usual residents,1573
291,2021,E01031603,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1388
292,2021,E01031603,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
293,2021,E01031603,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,157
294,2021,E01031603,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,25
295,2021,E01031564,2021 super output areas - lower layer,151,Total: All usual residents,1499
296,2021,E01031564,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1380
297,2021,E01031564,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
