,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RELMULT_7_NAME,OBS_VALUE
46,2021,E01034768,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),52
47,2021,E01034768,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
48,2021,E01034769,2021 super output areas - lower layer,151,Total: All households,578
49,2021,E01034769,2021 super output areas - lower layer,151,One-person household,309
50,2021,E01034769,2021 super output areas - lower layer,151,Multi-person household,269
51,2021,E01034769,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,7
52,2021,E01034769,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),120
53,2021,E01034769,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),86
54,2021,E01034769,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),50
55,2021,E01034769,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),6
56,2021,E01026665,2021 super output areas - lower layer,151,Total: All households,1072
57,2021,E01026665,2021 super output areas - lower layer,151,One-person household,288
58,2021,E01026665,2021 super output areas - lower layer,151,Multi-person household,784
59,2021,E01026665,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,22
60,2021,E01026665,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),374
61,2021,E01026665,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),217
62,2021,E01026665,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),166
63,2021,E01026665,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),5
64,2021,E01026674,2021 super output areas - lower layer,151,Total: All households,511
65,2021,E01026674,2021 super output areas - lower layer,151,One-person household,127
66,2021,E01026674,2021 super output areas - lower layer,151,Multi-person household,384
67,2021,E01026674,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,15
68,2021,E01026674,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),207
69,2021,E01026674,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),105
70,2021,E01026674,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),54
71,2021,E01026674,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
72,2021,E01026675,2021 super output areas - lower layer,151,Total: All households,541
73,2021,E01026675,2021 super output areas - lower layer,151,One-person household,142
74,2021,E01026675,2021 super output areas - lower layer,151,Multi-person household,399
75,2021,E01026675,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,7
76,2021,E01026675,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),179
77,2021,E01026675,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),131
78,2021,E01026675,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),79
79,2021,E01026675,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
80,2021,E01026694,2021 super output areas - lower layer,151,Total: All households,1185
81,2021,E01026694,2021 super output areas - lower layer,151,One-person household,353
82,2021,E01026694,2021 super output areas - lower layer,151,Multi-person household,832
83,2021,E01026694,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,24
84,2021,E01026694,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),399
85,2021,E01026694,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),240
86,2021,E01026694,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),160
87,2021,E01026694,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),9
88,2021,E01026684,2021 super output areas - lower layer,151,Total: All households,551
89,2021,E01026684,2021 super output areas - lower layer,151,One-person household,109
90,2021,E01026684,2021 super output areas - lower layer,151,Multi-person household,442
91,2021,E01026684,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,19
92,2021,E01026684,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),209
93,2021,E01026684,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),127
94,2021,E01026684,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),86
95,2021,E01026684,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),1
96,2021,E01026685,2021 super output areas - lower layer,151,Total: All households,559
97,2021,E01026685,2021 super output areas - lower layer,151,One-person household,159
98,2021,E01026685,2021 super output areas - lower layer,151,Multi-person household,400
99,2021,E01026685,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,9
100,2021,E01026685,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),207
101,2021,E01026685,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),95
102,2021,E01026685,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),81
103,2021,E01026685,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
104,2021,E01026719,2021 super output areas - lower layer,151,Total: All households,998
105,2021,E01026719,2021 super output areas - lower layer,151,One-person household,221
106,2021,E01026719,2021 super output areas - lower layer,151,Multi-person household,777
107,2021,E01026719,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,20
108,2021,E01026719,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),347
109,2021,E01026719,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),242
110,2021,E01026719,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),160
111,2021,E01026719,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
112,2021,E01026720,2021 super output areas - lower layer,151,Total: All households,573
113,2021,E01026720,2021 super output areas - lower layer,151,One-person household,134
114,2021,E01026720,2021 super output areas - lower layer,151,Multi-person household,439
115,2021,E01026720,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,13
116,2021,E01026720,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),192
117,2021,E01026720,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),135
118,2021,E01026720,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),95
119,2021,E01026720,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
120,2021,E01026721,2021 super output areas - lower layer,151,Total: All households,580
121,2021,E01026721,2021 super output areas - lower layer,151,One-person household,141
122,2021,E01026721,2021 super output areas - lower layer,151,Multi-person household,439
123,2021,E01026721,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,16
124,2021,E01026721,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),196
125,2021,E01026721,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),129
126,2021,E01026721,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),91
127,2021,E01026721,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),7
128,2021,E01026642,2021 super output areas - lower layer,151,Total: All households,616
129,2021,E01026642,2021 super output areas - lower layer,151,One-person household,178
130,2021,E01026642,2021 super output areas - lower layer,151,Multi-person household,438
131,2021,E01026642,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,8
132,2021,E01026642,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),205
133,2021,E01026642,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),128
134,2021,E01026642,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),94
135,2021,E01026642,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
136,2021,E01026643,2021 super output areas - lower layer,151,Total: All households,610
137,2021,E01026643,2021 super output areas - lower layer,151,One-person household,143
138,2021,E01026643,2021 super output areas - lower layer,151,Multi-person household,467
139,2021,E01026643,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,8
140,2021,E01026643,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),238
141,2021,E01026643,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),117
142,2021,E01026643,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),98
143,2021,E01026643,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),6
144,2021,E01026644,2021 super output areas - lower layer,151,Total: All households,482
145,2021,E01026644,2021 super output areas - lower layer,151,One-person household,67
146,2021,E01026644,2021 super output areas - lower layer,151,Multi-person household,415
147,2021,E01026644,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,6
148,2021,E01026644,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),121
149,2021,E01026644,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),184
150,2021,E01026644,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),98
151,2021,E01026644,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),6
152,2021,E01026723,2021 super output areas - lower layer,151,Total: All households,680
153,2021,E01026723,2021 super output areas - lower layer,151,One-person household,136
154,2021,E01026723,2021 super output areas - lower layer,151,Multi-person household,544
155,2021,E01026723,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,19
156,2021,E01026723,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),273
157,2021,E01026723,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),148
158,2021,E01026723,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),97
159,2021,E01026723,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),7
160,2021,E01026724,2021 super output areas - lower layer,151,Total: All households,794
161,2021,E01026724,2021 super output areas - lower layer,151,One-person household,195
162,2021,E01026724,2021 super output areas - lower layer,151,Multi-person household,599
163,2021,E01026724,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,22
164,2021,E01026724,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),304
165,2021,E01026724,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),161
166,2021,E01026724,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),107
167,2021,E01026724,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),5
168,2021,E01026725,2021 super output areas - lower layer,151,Total: All households,648
169,2021,E01026725,2021 super output areas - lower layer,151,One-person household,156
170,2021,E01026725,2021 super output areas - lower layer,151,Multi-person household,492
171,2021,E01026725,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,16
172,2021,E01026725,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),224
173,2021,E01026725,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),136
174,2021,E01026725,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),113
175,2021,E01026725,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
176,2021,E01026696,2021 super output areas - lower layer,151,Total: All households,494
177,2021,E01026696,2021 super output areas - lower layer,151,One-person household,115
178,2021,E01026696,2021 super output areas - lower layer,151,Multi-person household,379
179,2021,E01026696,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,12
180,2021,E01026696,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),166
181,2021,E01026696,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),120
182,2021,E01026696,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),80
183,2021,E01026696,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),1
184,2021,E01026697,2021 super output areas - lower layer,151,Total: All households,586
185,2021,E01026697,2021 super output areas - lower layer,151,One-person household,156
186,2021,E01026697,2021 super output areas - lower layer,151,Multi-person household,430
187,2021,E01026697,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,12
188,2021,E01026697,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),195
189,2021,E01026697,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),137
190,2021,E01026697,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),84
191,2021,E01026697,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
192,2021,E01026722,2021 super output areas - lower layer,151,Total: All households,1122
193,2021,E01026722,2021 super output areas - lower layer,151,One-person household,315
194,2021,E01026722,2021 super output areas - lower layer,151,Multi-person household,807
195,2021,E01026722,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,23
196,2021,E01026722,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),347
197,2021,E01026722,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),256
198,2021,E01026722,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),173
199,2021,E01026722,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),8
200,2021,E01026726,2021 super output areas - lower layer,151,Total: All households,924
201,2021,E01026726,2021 super output areas - lower layer,151,One-person household,200
202,2021,E01026726,2021 super output areas - lower layer,151,Multi-person household,724
203,2021,E01026726,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,19
204,2021,E01026726,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),324
205,2021,E01026726,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),209
206,2021,E01026726,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),162
207,2021,E01026726,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),10
208,2021,E01026659,2021 super output areas - lower layer,151,Total: All households,727
209,2021,E01026659,2021 super output areas - lower layer,151,One-person household,226
210,2021,E01026659,2021 super output areas - lower layer,151,Multi-person household,501
211,2021,E01026659,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,23
212,2021,E01026659,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),207
213,2021,E01026659,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),182
214,2021,E01026659,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),86
215,2021,E01026659,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
216,2021,E01026660,2021 super output areas - lower layer,151,Total: All households,754
217,2021,E01026660,2021 super output areas - lower layer,151,One-person household,174
218,2021,E01026660,2021 super output areas - lower layer,151,Multi-person household,580
219,2021,E01026660,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,12
220,2021,E01026660,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),297
221,2021,E01026660,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),144
222,2021,E01026660,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),123
223,2021,E01026660,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
224,2021,E01026661,2021 super output areas - lower layer,151,Total: All households,683
225,2021,E01026661,2021 super output areas - lower layer,151,One-person household,155
226,2021,E01026661,2021 super output areas - lower layer,151,Multi-person household,528
227,2021,E01026661,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,20
228,2021,E01026661,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),241
229,2021,E01026661,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),142
230,2021,E01026661,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),118
231,2021,E01026661,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),7
232,2021,E01026715,2021 super output areas - lower layer,151,Total: All households,671
233,2021,E01026715,2021 super output areas - lower layer,151,One-person household,162
234,2021,E01026715,2021 super output areas - lower layer,151,Multi-person household,509
235,2021,E01026715,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,8
236,2021,E01026715,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),254
237,2021,E01026715,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),140
238,2021,E01026715,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),102
239,2021,E01026715,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),5
240,2021,E01026716,2021 super output areas - lower layer,151,Total: All households,832
241,2021,E01026716,2021 super output areas - lower layer,151,One-person household,212
242,2021,E01026716,2021 super output areas - lower layer,151,Multi-person household,620
243,2021,E01026716,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,19
244,2021,E01026716,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),271
245,2021,E01026716,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),197
246,2021,E01026716,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),126
247,2021,E01026716,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),7
248,2021,E01026717,2021 super output areas - lower layer,151,Total: All households,691
249,2021,E01026717,2021 super output areas - lower layer,151,One-person household,159
250,2021,E01026717,2021 super output areas - lower layer,151,Multi-person household,532
251,2021,E01026717,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,19
252,2021,E01026717,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),220
253,2021,E01026717,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),176
254,2021,E01026717,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),110
255,2021,E01026717,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),7
256,2021,E01033036,2021 super output areas - lower layer,151,Total: All households,652
257,2021,E01033036,2021 super output areas - lower layer,151,One-person household,152
258,2021,E01033036,2021 super output areas - lower layer,151,Multi-person household,500
259,2021,E01033036,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,10
260,2021,E01033036,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),231
261,2021,E01033036,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),150
262,2021,E01033036,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),107
263,2021,E01033036,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),2
264,2021,E01033037,2021 super output areas - lower layer,151,Total: All households,637
265,2021,E01033037,2021 super output areas - lower layer,151,One-person household,160
266,2021,E01033037,2021 super output areas - lower layer,151,Multi-person household,477
267,2021,E01033037,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,12
268,2021,E01033037,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),159
269,2021,E01033037,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),205
270,2021,E01033037,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),98
271,2021,E01033037,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),3
272,2021,E01033038,2021 super output areas - lower layer,151,Total: All households,990
273,2021,E01033038,2021 super output areas - lower layer,151,One-person household,409
274,2021,E01033038,2021 super output areas - lower layer,151,Multi-person household,581
275,2021,E01033038,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,11
276,2021,E01033038,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),225
277,2021,E01033038,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),243
278,2021,E01033038,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),93
279,2021,E01033038,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),9
280,2021,E01033039,2021 super output areas - lower layer,151,Total: All households,495
281,2021,E01033039,2021 super output areas - lower layer,151,One-person household,168
282,2021,E01033039,2021 super output areas - lower layer,151,Multi-person household,327
283,2021,E01033039,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,13
284,2021,E01033039,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),133
285,2021,E01033039,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),100
286,2021,E01033039,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),77
287,2021,E01033039,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
288,2021,E01034770,2021 super output areas - lower layer,151,Total: All households,593
289,2021,E01034770,2021 super output areas - lower layer,151,One-person household,216
290,2021,E01034770,2021 super output areas - lower layer,151,Multi-person household,377
291,2021,E01034770,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,14
292,2021,E01034770,2021 super output areas - lower layer,151,Multi-person household: Same religion (at least one person has stated a religion but the household may include people who did not state their religion),209
293,2021,E01034770,2021 super output areas - lower layer,151,Multi-person household: No religion (household may include people who did not state their religion),86
294,2021,E01034770,2021 super output areas - lower layer,151,Multi-person household: Same religion and no religion (household may include people who did not state their religion),64
295,2021,E01034770,2021 super output areas - lower layer,151,Multi-person household: At least two different religions stated (household may include people with no religion and who did not state their religion),4
296,2021,E01034771,2021 super output areas - lower layer,151,Total: All households,621
297,2021,E01034771,2021 super output areas - lower layer,151,One-person household,179
298,2021,E01034771,2021 super output areas - lower layer,151,Multi-person household,442
299,2021,E01034771,2021 super output areas - lower layer,151,Multi-person household: No people stated their religion,16
