,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HOURS_5_NAME,OBS_VALUE
58,2021,E01001703,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,62
59,2021,E01001704,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,782
60,2021,E01001704,2021 super output areas - lower layer,151,Part-time,249
61,2021,E01001704,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,95
62,2021,E01001704,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,154
63,2021,E01001704,2021 super output areas - lower layer,151,Full-time,533
64,2021,E01001704,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,457
65,2021,E01001704,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,76
66,2021,E01001588,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,730
67,2021,E01001588,2021 super output areas - lower layer,151,Part-time,235
68,2021,E01001588,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,86
69,2021,E01001588,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,149
70,2021,E01001588,2021 super output areas - lower layer,151,Full-time,495
71,2021,E01001588,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,416
72,2021,E01001588,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,79
73,2021,E01001589,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,899
74,2021,E01001589,2021 super output areas - lower layer,151,Part-time,270
75,2021,E01001589,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,94
76,2021,E01001589,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,176
77,2021,E01001589,2021 super output areas - lower layer,151,Full-time,629
78,2021,E01001589,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,527
79,2021,E01001589,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,102
80,2021,E01001591,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,913
81,2021,E01001591,2021 super output areas - lower layer,151,Part-time,278
82,2021,E01001591,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,101
83,2021,E01001591,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,177
84,2021,E01001591,2021 super output areas - lower layer,151,Full-time,635
85,2021,E01001591,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,539
86,2021,E01001591,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,96
87,2021,E01001595,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,955
88,2021,E01001595,2021 super output areas - lower layer,151,Part-time,309
89,2021,E01001595,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,93
90,2021,E01001595,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,216
91,2021,E01001595,2021 super output areas - lower layer,151,Full-time,646
92,2021,E01001595,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,519
93,2021,E01001595,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,127
94,2021,E01001590,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,980
95,2021,E01001590,2021 super output areas - lower layer,151,Part-time,257
96,2021,E01001590,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,100
97,2021,E01001590,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,157
98,2021,E01001590,2021 super output areas - lower layer,151,Full-time,723
99,2021,E01001590,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,610
100,2021,E01001590,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,113
101,2021,E01001592,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1156
102,2021,E01001592,2021 super output areas - lower layer,151,Part-time,279
103,2021,E01001592,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,109
104,2021,E01001592,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,170
105,2021,E01001592,2021 super output areas - lower layer,151,Full-time,877
106,2021,E01001592,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,740
107,2021,E01001592,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,137
108,2021,E01001593,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,952
109,2021,E01001593,2021 super output areas - lower layer,151,Part-time,230
110,2021,E01001593,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,83
111,2021,E01001593,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,147
112,2021,E01001593,2021 super output areas - lower layer,151,Full-time,722
113,2021,E01001593,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,569
114,2021,E01001593,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,153
115,2021,E01001594,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1249
116,2021,E01001594,2021 super output areas - lower layer,151,Part-time,365
117,2021,E01001594,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,132
118,2021,E01001594,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,233
119,2021,E01001594,2021 super output areas - lower layer,151,Full-time,884
120,2021,E01001594,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,764
121,2021,E01001594,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,120
122,2021,E01001698,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,803
123,2021,E01001698,2021 super output areas - lower layer,151,Part-time,271
124,2021,E01001698,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,93
125,2021,E01001698,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,178
126,2021,E01001698,2021 super output areas - lower layer,151,Full-time,532
127,2021,E01001698,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,461
128,2021,E01001698,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,71
129,2021,E01001699,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,756
130,2021,E01001699,2021 super output areas - lower layer,151,Part-time,155
131,2021,E01001699,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,59
132,2021,E01001699,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,96
133,2021,E01001699,2021 super output areas - lower layer,151,Full-time,601
134,2021,E01001699,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,474
135,2021,E01001699,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,127
136,2021,E01001701,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,895
137,2021,E01001701,2021 super output areas - lower layer,151,Part-time,175
138,2021,E01001701,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,78
139,2021,E01001701,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,97
140,2021,E01001701,2021 super output areas - lower layer,151,Full-time,720
141,2021,E01001701,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,556
142,2021,E01001701,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,164
143,2021,E01001702,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,588
144,2021,E01001702,2021 super output areas - lower layer,151,Part-time,204
145,2021,E01001702,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,63
146,2021,E01001702,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,141
147,2021,E01001702,2021 super output areas - lower layer,151,Full-time,384
148,2021,E01001702,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,339
149,2021,E01001702,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,45
150,2021,E01001581,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,879
151,2021,E01001581,2021 super output areas - lower layer,151,Part-time,188
152,2021,E01001581,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,72
153,2021,E01001581,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,116
154,2021,E01001581,2021 super output areas - lower layer,151,Full-time,691
155,2021,E01001581,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,540
156,2021,E01001581,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,151
157,2021,E01001585,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,802
158,2021,E01001585,2021 super output areas - lower layer,151,Part-time,199
159,2021,E01001585,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,79
160,2021,E01001585,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,120
161,2021,E01001585,2021 super output areas - lower layer,151,Full-time,603
162,2021,E01001585,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,452
163,2021,E01001585,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,151
164,2021,E01001586,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,661
165,2021,E01001586,2021 super output areas - lower layer,151,Part-time,176
166,2021,E01001586,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,68
167,2021,E01001586,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,108
168,2021,E01001586,2021 super output areas - lower layer,151,Full-time,485
169,2021,E01001586,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,364
170,2021,E01001586,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,121
171,2021,E01001587,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1139
172,2021,E01001587,2021 super output areas - lower layer,151,Part-time,230
173,2021,E01001587,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,99
174,2021,E01001587,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,131
175,2021,E01001587,2021 super output areas - lower layer,151,Full-time,909
176,2021,E01001587,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,680
177,2021,E01001587,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,229
178,2021,E01001678,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,838
179,2021,E01001678,2021 super output areas - lower layer,151,Part-time,260
180,2021,E01001678,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,100
181,2021,E01001678,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,160
182,2021,E01001678,2021 super output areas - lower layer,151,Full-time,578
183,2021,E01001678,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,514
184,2021,E01001678,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,64
185,2021,E01001683,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,708
186,2021,E01001683,2021 super output areas - lower layer,151,Part-time,210
187,2021,E01001683,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,68
188,2021,E01001683,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,142
189,2021,E01001683,2021 super output areas - lower layer,151,Full-time,498
190,2021,E01001683,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,399
191,2021,E01001683,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,99
192,2021,E01001684,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,672
193,2021,E01001684,2021 super output areas - lower layer,151,Part-time,213
194,2021,E01001684,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,89
195,2021,E01001684,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,124
196,2021,E01001684,2021 super output areas - lower layer,151,Full-time,459
197,2021,E01001684,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,409
198,2021,E01001684,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,50
199,2021,E01001685,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,747
200,2021,E01001685,2021 super output areas - lower layer,151,Part-time,197
201,2021,E01001685,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,75
202,2021,E01001685,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,122
203,2021,E01001685,2021 super output areas - lower layer,151,Full-time,550
204,2021,E01001685,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,460
205,2021,E01001685,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,90
206,2021,E01001646,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1391
207,2021,E01001646,2021 super output areas - lower layer,151,Part-time,389
208,2021,E01001646,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,142
209,2021,E01001646,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,247
210,2021,E01001646,2021 super output areas - lower layer,151,Full-time,1002
211,2021,E01001646,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,862
212,2021,E01001646,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,140
213,2021,E01001650,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,800
214,2021,E01001650,2021 super output areas - lower layer,151,Part-time,264
215,2021,E01001650,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,74
216,2021,E01001650,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,190
217,2021,E01001650,2021 super output areas - lower layer,151,Full-time,536
218,2021,E01001650,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,468
219,2021,E01001650,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,68
220,2021,E01001651,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,786
221,2021,E01001651,2021 super output areas - lower layer,151,Part-time,203
222,2021,E01001651,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,73
223,2021,E01001651,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,130
224,2021,E01001651,2021 super output areas - lower layer,151,Full-time,583
225,2021,E01001651,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,506
226,2021,E01001651,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,77
227,2021,E01001652,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,889
228,2021,E01001652,2021 super output areas - lower layer,151,Part-time,225
229,2021,E01001652,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,88
230,2021,E01001652,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,137
231,2021,E01001652,2021 super output areas - lower layer,151,Full-time,664
232,2021,E01001652,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,547
233,2021,E01001652,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,117
234,2021,E01001679,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,692
235,2021,E01001679,2021 super output areas - lower layer,151,Part-time,197
236,2021,E01001679,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,68
237,2021,E01001679,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,129
238,2021,E01001679,2021 super output areas - lower layer,151,Full-time,495
239,2021,E01001679,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,419
240,2021,E01001679,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,76
241,2021,E01001680,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,768
242,2021,E01001680,2021 super output areas - lower layer,151,Part-time,177
243,2021,E01001680,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,75
244,2021,E01001680,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,102
245,2021,E01001680,2021 super output areas - lower layer,151,Full-time,591
246,2021,E01001680,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,487
247,2021,E01001680,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,104
248,2021,E01001681,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,679
249,2021,E01001681,2021 super output areas - lower layer,151,Part-time,179
250,2021,E01001681,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,69
251,2021,E01001681,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,110
252,2021,E01001681,2021 super output areas - lower layer,151,Full-time,500
253,2021,E01001681,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,422
254,2021,E01001681,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,78
255,2021,E01001682,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,642
256,2021,E01001682,2021 super output areas - lower layer,151,Part-time,196
257,2021,E01001682,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,68
258,2021,E01001682,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,128
259,2021,E01001682,2021 super output areas - lower layer,151,Full-time,446
260,2021,E01001682,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,382
261,2021,E01001682,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,64
262,2021,E01001686,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,917
263,2021,E01001686,2021 super output areas - lower layer,151,Part-time,258
264,2021,E01001686,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,83
265,2021,E01001686,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,175
266,2021,E01001686,2021 super output areas - lower layer,151,Full-time,659
267,2021,E01001686,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,550
268,2021,E01001686,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,109
269,2021,E01001580,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,962
270,2021,E01001580,2021 super output areas - lower layer,151,Part-time,174
271,2021,E01001580,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,76
272,2021,E01001580,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,98
273,2021,E01001580,2021 super output areas - lower layer,151,Full-time,788
274,2021,E01001580,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,609
275,2021,E01001580,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,179
276,2021,E01001582,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,675
277,2021,E01001582,2021 super output areas - lower layer,151,Part-time,189
278,2021,E01001582,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,58
279,2021,E01001582,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,131
280,2021,E01001582,2021 super output areas - lower layer,151,Full-time,486
281,2021,E01001582,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,383
282,2021,E01001582,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,103
283,2021,E01001583,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,897
284,2021,E01001583,2021 super output areas - lower layer,151,Part-time,198
285,2021,E01001583,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,78
286,2021,E01001583,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,120
287,2021,E01001583,2021 super output areas - lower layer,151,Full-time,699
288,2021,E01001583,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,530
289,2021,E01001583,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,169
290,2021,E01001584,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,786
291,2021,E01001584,2021 super output areas - lower layer,151,Part-time,181
292,2021,E01001584,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,71
293,2021,E01001584,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,110
294,2021,E01001584,2021 super output areas - lower layer,151,Full-time,605
295,2021,E01001584,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,426
296,2021,E01001584,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,179
297,2021,E01001645,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,858
298,2021,E01001645,2021 super output areas - lower layer,151,Part-time,244
299,2021,E01001645,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,75
300,2021,E01001645,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,169
301,2021,E01001645,2021 super output areas - lower layer,151,Full-time,614
302,2021,E01001645,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,549
303,2021,E01001645,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,65
304,2021,E01001647,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,690
305,2021,E01001647,2021 super output areas - lower layer,151,Part-time,192
306,2021,E01001647,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,91
307,2021,E01001647,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,101
308,2021,E01001647,2021 super output areas - lower layer,151,Full-time,498
309,2021,E01001647,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,402
310,2021,E01001647,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,96
311,2021,E01001648,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,919
312,2021,E01001648,2021 super output areas - lower layer,151,Part-time,241
313,2021,E01001648,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,82
314,2021,E01001648,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,159
315,2021,E01001648,2021 super output areas - lower layer,151,Full-time,678
316,2021,E01001648,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,550
317,2021,E01001648,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,128
318,2021,E01001649,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,715
319,2021,E01001649,2021 super output areas - lower layer,151,Part-time,203
320,2021,E01001649,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,73
321,2021,E01001649,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,130
322,2021,E01001649,2021 super output areas - lower layer,151,Full-time,512
323,2021,E01001649,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,440
324,2021,E01001649,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,72
325,2021,E01001605,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,747
326,2021,E01001605,2021 super output areas - lower layer,151,Part-time,201
327,2021,E01001605,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,68
328,2021,E01001605,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,133
329,2021,E01001605,2021 super output areas - lower layer,151,Full-time,546
330,2021,E01001605,2021 super output areas - lower layer,151,Full-time: 31 to 48 hours worked,443
331,2021,E01001605,2021 super output areas - lower layer,151,Full-time: 49 or more hours worked,103
332,2021,E01001606,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,857
333,2021,E01001606,2021 super output areas - lower layer,151,Part-time,221
334,2021,E01001606,2021 super output areas - lower layer,151,Part-time: 15 hours or less worked,71
335,2021,E01001606,2021 super output areas - lower layer,151,Part-time: 16 to 30 hours worked,150
