,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESTYPE_3_NAME,OBS_VALUE
123,2021,E01022449,2021 super output areas - lower layer,151,Lives in a household,2034
124,2021,E01022449,2021 super output areas - lower layer,151,Lives in a communal establishment,8
125,2021,E01022463,2021 super output areas - lower layer,151,Total: All usual residents,1430
126,2021,E01022463,2021 super output areas - lower layer,151,Lives in a household,1422
127,2021,E01022463,2021 super output areas - lower layer,151,Lives in a communal establishment,8
128,2021,E01022464,2021 super output areas - lower layer,151,Total: All usual residents,1568
129,2021,E01022464,2021 super output areas - lower layer,151,Lives in a household,1567
130,2021,E01022464,2021 super output areas - lower layer,151,Lives in a communal establishment,1
131,2021,E01022465,2021 super output areas - lower layer,151,Total: All usual residents,1785
132,2021,E01022465,2021 super output areas - lower layer,151,Lives in a household,1785
133,2021,E01022465,2021 super output areas - lower layer,151,Lives in a communal establishment,0
134,2021,E01022466,2021 super output areas - lower layer,151,Total: All usual residents,2283
135,2021,E01022466,2021 super output areas - lower layer,151,Lives in a household,2283
136,2021,E01022466,2021 super output areas - lower layer,151,Lives in a communal establishment,0
137,2021,E01022434,2021 super output areas - lower layer,151,Total: All usual residents,2106
138,2021,E01022434,2021 super output areas - lower layer,151,Lives in a household,2080
139,2021,E01022434,2021 super output areas - lower layer,151,Lives in a communal establishment,26
140,2021,E01022441,2021 super output areas - lower layer,151,Total: All usual residents,1551
141,2021,E01022441,2021 super output areas - lower layer,151,Lives in a household,1532
142,2021,E01022441,2021 super output areas - lower layer,151,Lives in a communal establishment,19
143,2021,E01022445,2021 super output areas - lower layer,151,Total: All usual residents,1436
144,2021,E01022445,2021 super output areas - lower layer,151,Lives in a household,1434
145,2021,E01022445,2021 super output areas - lower layer,151,Lives in a communal establishment,2
146,2021,E01022453,2021 super output areas - lower layer,151,Total: All usual residents,2401
147,2021,E01022453,2021 super output areas - lower layer,151,Lives in a household,2401
148,2021,E01022453,2021 super output areas - lower layer,151,Lives in a communal establishment,0
149,2021,E01022440,2021 super output areas - lower layer,151,Total: All usual residents,2342
150,2021,E01022440,2021 super output areas - lower layer,151,Lives in a household,2341
151,2021,E01022440,2021 super output areas - lower layer,151,Lives in a communal establishment,1
152,2021,E01022442,2021 super output areas - lower layer,151,Total: All usual residents,1672
153,2021,E01022442,2021 super output areas - lower layer,151,Lives in a household,1672
154,2021,E01022442,2021 super output areas - lower layer,151,Lives in a communal establishment,0
155,2021,E01022443,2021 super output areas - lower layer,151,Total: All usual residents,1487
156,2021,E01022443,2021 super output areas - lower layer,151,Lives in a household,1487
157,2021,E01022443,2021 super output areas - lower layer,151,Lives in a communal establishment,0
158,2021,E01022444,2021 super output areas - lower layer,151,Total: All usual residents,1633
159,2021,E01022444,2021 super output areas - lower layer,151,Lives in a household,1618
160,2021,E01022444,2021 super output areas - lower layer,151,Lives in a communal establishment,15
161,2021,E01022425,2021 super output areas - lower layer,151,Total: All usual residents,1215
162,2021,E01022425,2021 super output areas - lower layer,151,Lives in a household,1215
163,2021,E01022425,2021 super output areas - lower layer,151,Lives in a communal establishment,0
164,2021,E01022426,2021 super output areas - lower layer,151,Total: All usual residents,1415
165,2021,E01022426,2021 super output areas - lower layer,151,Lives in a household,1415
166,2021,E01022426,2021 super output areas - lower layer,151,Lives in a communal establishment,0
167,2021,E01022427,2021 super output areas - lower layer,151,Total: All usual residents,1393
168,2021,E01022427,2021 super output areas - lower layer,151,Lives in a household,1370
169,2021,E01022427,2021 super output areas - lower layer,151,Lives in a communal establishment,23
170,2021,E01022428,2021 super output areas - lower layer,151,Total: All usual residents,1907
171,2021,E01022428,2021 super output areas - lower layer,151,Lives in a household,1907
172,2021,E01022428,2021 super output areas - lower layer,151,Lives in a communal establishment,0
173,2021,E01022429,2021 super output areas - lower layer,151,Total: All usual residents,1551
174,2021,E01022429,2021 super output areas - lower layer,151,Lives in a household,1551
175,2021,E01022429,2021 super output areas - lower layer,151,Lives in a communal establishment,0
176,2021,E01022430,2021 super output areas - lower layer,151,Total: All usual residents,1471
177,2021,E01022430,2021 super output areas - lower layer,151,Lives in a household,1471
178,2021,E01022430,2021 super output areas - lower layer,151,Lives in a communal establishment,0
179,2021,E01022431,2021 super output areas - lower layer,151,Total: All usual residents,1898
180,2021,E01022431,2021 super output areas - lower layer,151,Lives in a household,1898
181,2021,E01022431,2021 super output areas - lower layer,151,Lives in a communal establishment,0
182,2021,E01022447,2021 super output areas - lower layer,151,Total: All usual residents,1498
183,2021,E01022447,2021 super output areas - lower layer,151,Lives in a household,1372
184,2021,E01022447,2021 super output areas - lower layer,151,Lives in a communal establishment,126
185,2021,E01022448,2021 super output areas - lower layer,151,Total: All usual residents,2238
186,2021,E01022448,2021 super output areas - lower layer,151,Lives in a household,2220
187,2021,E01022448,2021 super output areas - lower layer,151,Lives in a communal establishment,18
188,2021,E01022454,2021 super output areas - lower layer,151,Total: All usual residents,2586
189,2021,E01022454,2021 super output areas - lower layer,151,Lives in a household,2570
190,2021,E01022454,2021 super output areas - lower layer,151,Lives in a communal establishment,16
191,2021,E01034805,2021 super output areas - lower layer,151,Total: All usual residents,1836
192,2021,E01034805,2021 super output areas - lower layer,151,Lives in a household,1787
193,2021,E01034805,2021 super output areas - lower layer,151,Lives in a communal establishment,49
194,2021,E01034806,2021 super output areas - lower layer,151,Total: All usual residents,1105
195,2021,E01034806,2021 super output areas - lower layer,151,Lives in a household,1105
196,2021,E01034806,2021 super output areas - lower layer,151,Lives in a communal establishment,0
197,2021,E01022421,2021 super output areas - lower layer,151,Total: All usual residents,1720
198,2021,E01022421,2021 super output areas - lower layer,151,Lives in a household,1656
199,2021,E01022421,2021 super output areas - lower layer,151,Lives in a communal establishment,64
200,2021,E01022423,2021 super output areas - lower layer,151,Total: All usual residents,2212
201,2021,E01022423,2021 super output areas - lower layer,151,Lives in a household,2212
202,2021,E01022423,2021 super output areas - lower layer,151,Lives in a communal establishment,0
203,2021,E01022424,2021 super output areas - lower layer,151,Total: All usual residents,1630
204,2021,E01022424,2021 super output areas - lower layer,151,Lives in a household,1580
205,2021,E01022424,2021 super output areas - lower layer,151,Lives in a communal establishment,50
206,2021,E01034807,2021 super output areas - lower layer,151,Total: All usual residents,1531
207,2021,E01034807,2021 super output areas - lower layer,151,Lives in a household,1517
208,2021,E01034807,2021 super output areas - lower layer,151,Lives in a communal establishment,14
209,2021,E01034808,2021 super output areas - lower layer,151,Total: All usual residents,1742
210,2021,E01034808,2021 super output areas - lower layer,151,Lives in a household,1742
211,2021,E01034808,2021 super output areas - lower layer,151,Lives in a communal establishment,0
212,2021,E01034809,2021 super output areas - lower layer,151,Total: All usual residents,1356
213,2021,E01034809,2021 super output areas - lower layer,151,Lives in a household,1356
214,2021,E01034809,2021 super output areas - lower layer,151,Lives in a communal establishment,0
215,2021,E01034810,2021 super output areas - lower layer,151,Total: All usual residents,2061
216,2021,E01034810,2021 super output areas - lower layer,151,Lives in a household,2061
217,2021,E01034810,2021 super output areas - lower layer,151,Lives in a communal establishment,0
218,2021,E01022437,2021 super output areas - lower layer,151,Total: All usual residents,1458
219,2021,E01022437,2021 super output areas - lower layer,151,Lives in a household,1440
220,2021,E01022437,2021 super output areas - lower layer,151,Lives in a communal establishment,18
221,2021,E01022438,2021 super output areas - lower layer,151,Total: All usual residents,1284
222,2021,E01022438,2021 super output areas - lower layer,151,Lives in a household,1284
223,2021,E01022438,2021 super output areas - lower layer,151,Lives in a communal establishment,0
224,2021,E01022439,2021 super output areas - lower layer,151,Total: All usual residents,2651
225,2021,E01022439,2021 super output areas - lower layer,151,Lives in a household,2651
226,2021,E01022439,2021 super output areas - lower layer,151,Lives in a communal establishment,0
227,2021,E01034811,2021 super output areas - lower layer,151,Total: All usual residents,1608
228,2021,E01034811,2021 super output areas - lower layer,151,Lives in a household,1608
229,2021,E01034811,2021 super output areas - lower layer,151,Lives in a communal establishment,0
230,2021,E01034812,2021 super output areas - lower layer,151,Total: All usual residents,1214
231,2021,E01034812,2021 super output areas - lower layer,151,Lives in a household,1214
232,2021,E01034812,2021 super output areas - lower layer,151,Lives in a communal establishment,0
233,2021,E01022432,2021 super output areas - lower layer,151,Total: All usual residents,1983
234,2021,E01022432,2021 super output areas - lower layer,151,Lives in a household,1979
235,2021,E01022432,2021 super output areas - lower layer,151,Lives in a communal establishment,4
236,2021,E01022433,2021 super output areas - lower layer,151,Total: All usual residents,1964
237,2021,E01022433,2021 super output areas - lower layer,151,Lives in a household,1964
238,2021,E01022433,2021 super output areas - lower layer,151,Lives in a communal establishment,0
239,2021,E01034813,2021 super output areas - lower layer,151,Total: All usual residents,1181
240,2021,E01034813,2021 super output areas - lower layer,151,Lives in a household,1181
241,2021,E01034813,2021 super output areas - lower layer,151,Lives in a communal establishment,0
242,2021,E01034814,2021 super output areas - lower layer,151,Total: All usual residents,1227
243,2021,E01034814,2021 super output areas - lower layer,151,Lives in a household,1226
244,2021,E01034814,2021 super output areas - lower layer,151,Lives in a communal establishment,1
245,2021,E01034815,2021 super output areas - lower layer,151,Total: All usual residents,1469
246,2021,E01034815,2021 super output areas - lower layer,151,Lives in a household,1469
247,2021,E01034815,2021 super output areas - lower layer,151,Lives in a communal establishment,0
248,2021,E01029022,2021 super output areas - lower layer,151,Total: All usual residents,1454
249,2021,E01029022,2021 super output areas - lower layer,151,Lives in a household,1454
250,2021,E01029022,2021 super output areas - lower layer,151,Lives in a communal establishment,0
251,2021,E01029023,2021 super output areas - lower layer,151,Total: All usual residents,1315
252,2021,E01029023,2021 super output areas - lower layer,151,Lives in a household,1313
253,2021,E01029023,2021 super output areas - lower layer,151,Lives in a communal establishment,2
254,2021,E01029044,2021 super output areas - lower layer,151,Total: All usual residents,1410
255,2021,E01029044,2021 super output areas - lower layer,151,Lives in a household,1383
256,2021,E01029044,2021 super output areas - lower layer,151,Lives in a communal establishment,27
257,2021,E01029053,2021 super output areas - lower layer,151,Total: All usual residents,2364
258,2021,E01029053,2021 super output areas - lower layer,151,Lives in a household,2361
259,2021,E01029053,2021 super output areas - lower layer,151,Lives in a communal establishment,3
260,2021,E01029057,2021 super output areas - lower layer,151,Total: All usual residents,2215
261,2021,E01029057,2021 super output areas - lower layer,151,Lives in a household,2211
262,2021,E01029057,2021 super output areas - lower layer,151,Lives in a communal establishment,4
263,2021,E01029024,2021 super output areas - lower layer,151,Total: All usual residents,2286
264,2021,E01029024,2021 super output areas - lower layer,151,Lives in a household,2286
265,2021,E01029024,2021 super output areas - lower layer,151,Lives in a communal establishment,0
266,2021,E01029025,2021 super output areas - lower layer,151,Total: All usual residents,1371
267,2021,E01029025,2021 super output areas - lower layer,151,Lives in a household,1371
268,2021,E01029025,2021 super output areas - lower layer,151,Lives in a communal establishment,0
269,2021,E01029068,2021 super output areas - lower layer,151,Total: All usual residents,1441
270,2021,E01029068,2021 super output areas - lower layer,151,Lives in a household,1247
271,2021,E01029068,2021 super output areas - lower layer,151,Lives in a communal establishment,194
272,2021,E01035107,2021 super output areas - lower layer,151,Total: All usual residents,2084
273,2021,E01035107,2021 super output areas - lower layer,151,Lives in a household,2084
274,2021,E01035107,2021 super output areas - lower layer,151,Lives in a communal establishment,0
275,2021,E01029030,2021 super output areas - lower layer,151,Total: All usual residents,1833
276,2021,E01029030,2021 super output areas - lower layer,151,Lives in a household,1833
277,2021,E01029030,2021 super output areas - lower layer,151,Lives in a communal establishment,0
278,2021,E01029031,2021 super output areas - lower layer,151,Total: All usual residents,1632
279,2021,E01029031,2021 super output areas - lower layer,151,Lives in a household,1580
280,2021,E01029031,2021 super output areas - lower layer,151,Lives in a communal establishment,52
281,2021,E01029032,2021 super output areas - lower layer,151,Total: All usual residents,1048
282,2021,E01029032,2021 super output areas - lower layer,151,Lives in a household,1048
283,2021,E01029032,2021 super output areas - lower layer,151,Lives in a communal establishment,0
284,2021,E01029033,2021 super output areas - lower layer,151,Total: All usual residents,1402
285,2021,E01029033,2021 super output areas - lower layer,151,Lives in a household,1402
286,2021,E01029033,2021 super output areas - lower layer,151,Lives in a communal establishment,0
287,2021,E01029034,2021 super output areas - lower layer,151,Total: All usual residents,1299
288,2021,E01029034,2021 super output areas - lower layer,151,Lives in a household,1295
289,2021,E01029034,2021 super output areas - lower layer,151,Lives in a communal establishment,4
290,2021,E01029036,2021 super output areas - lower layer,151,Total: All usual residents,1869
291,2021,E01029036,2021 super output areas - lower layer,151,Lives in a household,1869
292,2021,E01029036,2021 super output areas - lower layer,151,Lives in a communal establishment,0
293,2021,E01029041,2021 super output areas - lower layer,151,Total: All usual residents,2043
294,2021,E01029041,2021 super output areas - lower layer,151,Lives in a household,2017
295,2021,E01029041,2021 super output areas - lower layer,151,Lives in a communal establishment,26
296,2021,E01029042,2021 super output areas - lower layer,151,Total: All usual residents,1509
297,2021,E01029042,2021 super output areas - lower layer,151,Lives in a household,1480
298,2021,E01029042,2021 super output areas - lower layer,151,Lives in a communal establishment,29
299,2021,E01029043,2021 super output areas - lower layer,151,Total: All usual residents,1726
300,2021,E01029043,2021 super output areas - lower layer,151,Lives in a household,1726
301,2021,E01029043,2021 super output areas - lower layer,151,Lives in a communal establishment,0
302,2021,E01029045,2021 super output areas - lower layer,151,Total: All usual residents,1647
303,2021,E01029045,2021 super output areas - lower layer,151,Lives in a household,1596
304,2021,E01029045,2021 super output areas - lower layer,151,Lives in a communal establishment,51
305,2021,E01029052,2021 super output areas - lower layer,151,Total: All usual residents,2086
306,2021,E01029052,2021 super output areas - lower layer,151,Lives in a household,2033
307,2021,E01029052,2021 super output areas - lower layer,151,Lives in a communal establishment,53
308,2021,E01029060,2021 super output areas - lower layer,151,Total: All usual residents,2006
309,2021,E01029060,2021 super output areas - lower layer,151,Lives in a household,1973
310,2021,E01029060,2021 super output areas - lower layer,151,Lives in a communal establishment,33
311,2021,E01029083,2021 super output areas - lower layer,151,Total: All usual residents,1348
312,2021,E01029083,2021 super output areas - lower layer,151,Lives in a household,1131
313,2021,E01029083,2021 super output areas - lower layer,151,Lives in a communal establishment,217
314,2021,E01035108,2021 super output areas - lower layer,151,Total: All usual residents,1670
315,2021,E01035108,2021 super output areas - lower layer,151,Lives in a household,1670
316,2021,E01035108,2021 super output areas - lower layer,151,Lives in a communal establishment,0
317,2021,E01035109,2021 super output areas - lower layer,151,Total: All usual residents,1363
318,2021,E01035109,2021 super output areas - lower layer,151,Lives in a household,1363
319,2021,E01035109,2021 super output areas - lower layer,151,Lives in a communal establishment,0
320,2021,E01029018,2021 super output areas - lower layer,151,Total: All usual residents,2425
321,2021,E01029018,2021 super output areas - lower layer,151,Lives in a household,2363
322,2021,E01029018,2021 super output areas - lower layer,151,Lives in a communal establishment,62
323,2021,E01029056,2021 super output areas - lower layer,151,Total: All usual residents,2336
324,2021,E01029056,2021 super output areas - lower layer,151,Lives in a household,2223
325,2021,E01029056,2021 super output areas - lower layer,151,Lives in a communal establishment,113
326,2021,E01029064,2021 super output areas - lower layer,151,Total: All usual residents,1506
327,2021,E01029064,2021 super output areas - lower layer,151,Lives in a household,1504
328,2021,E01029064,2021 super output areas - lower layer,151,Lives in a communal establishment,2
329,2021,E01029084,2021 super output areas - lower layer,151,Total: All usual residents,1480
330,2021,E01029084,2021 super output areas - lower layer,151,Lives in a household,1480
331,2021,E01029084,2021 super output areas - lower layer,151,Lives in a communal establishment,0
332,2021,E01029029,2021 super output areas - lower layer,151,Total: All usual residents,1684
333,2021,E01029029,2021 super output areas - lower layer,151,Lives in a household,1684
334,2021,E01029029,2021 super output areas - lower layer,151,Lives in a communal establishment,0
335,2021,E01029037,2021 super output areas - lower layer,151,Total: All usual residents,1409
336,2021,E01029037,2021 super output areas - lower layer,151,Lives in a household,1409
337,2021,E01029037,2021 super output areas - lower layer,151,Lives in a communal establishment,0
338,2021,E01029038,2021 super output areas - lower layer,151,Total: All usual residents,1629
339,2021,E01029038,2021 super output areas - lower layer,151,Lives in a household,1629
340,2021,E01029038,2021 super output areas - lower layer,151,Lives in a communal establishment,0
341,2021,E01029039,2021 super output areas - lower layer,151,Total: All usual residents,1539
342,2021,E01029039,2021 super output areas - lower layer,151,Lives in a household,1493
343,2021,E01029039,2021 super output areas - lower layer,151,Lives in a communal establishment,46
344,2021,E01029040,2021 super output areas - lower layer,151,Total: All usual residents,1632
345,2021,E01029040,2021 super output areas - lower layer,151,Lives in a household,1632
346,2021,E01029040,2021 super output areas - lower layer,151,Lives in a communal establishment,0
347,2021,E01035110,2021 super output areas - lower layer,151,Total: All usual residents,1364
348,2021,E01035110,2021 super output areas - lower layer,151,Lives in a household,1364
349,2021,E01035110,2021 super output areas - lower layer,151,Lives in a communal establishment,0
350,2021,E01035111,2021 super output areas - lower layer,151,Total: All usual residents,1891
351,2021,E01035111,2021 super output areas - lower layer,151,Lives in a household,1891
352,2021,E01035111,2021 super output areas - lower layer,151,Lives in a communal establishment,0
353,2021,E01029078,2021 super output areas - lower layer,151,Total: All usual residents,1847
354,2021,E01029078,2021 super output areas - lower layer,151,Lives in a household,1847
355,2021,E01029078,2021 super output areas - lower layer,151,Lives in a communal establishment,0
356,2021,E01029079,2021 super output areas - lower layer,151,Total: All usual residents,1469
357,2021,E01029079,2021 super output areas - lower layer,151,Lives in a household,1469
358,2021,E01029079,2021 super output areas - lower layer,151,Lives in a communal establishment,0
359,2021,E01029080,2021 super output areas - lower layer,151,Total: All usual residents,1728
360,2021,E01029080,2021 super output areas - lower layer,151,Lives in a household,1728
361,2021,E01029080,2021 super output areas - lower layer,151,Lives in a communal establishment,0
362,2021,E01029081,2021 super output areas - lower layer,151,Total: All usual residents,1941
363,2021,E01029081,2021 super output areas - lower layer,151,Lives in a household,1915
364,2021,E01029081,2021 super output areas - lower layer,151,Lives in a communal establishment,26
365,2021,E01029082,2021 super output areas - lower layer,151,Total: All usual residents,1332
366,2021,E01029082,2021 super output areas - lower layer,151,Lives in a household,1332
367,2021,E01029082,2021 super output areas - lower layer,151,Lives in a communal establishment,0
368,2021,E01029062,2021 super output areas - lower layer,151,Total: All usual residents,1530
369,2021,E01029062,2021 super output areas - lower layer,151,Lives in a household,1529
370,2021,E01029062,2021 super output areas - lower layer,151,Lives in a communal establishment,1
371,2021,E01029063,2021 super output areas - lower layer,151,Total: All usual residents,2591
372,2021,E01029063,2021 super output areas - lower layer,151,Lives in a household,2558
373,2021,E01029063,2021 super output areas - lower layer,151,Lives in a communal establishment,33
374,2021,E01029065,2021 super output areas - lower layer,151,Total: All usual residents,1541
375,2021,E01029065,2021 super output areas - lower layer,151,Lives in a household,1541
376,2021,E01029065,2021 super output areas - lower layer,151,Lives in a communal establishment,0
