,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_DEP_6_NAME,OBS_VALUE
55,2021,E01001114,2021 super output areas - lower layer,151,Household is deprived in two dimensions,96
56,2021,E01001114,2021 super output areas - lower layer,151,Household is deprived in three dimensions,49
57,2021,E01001114,2021 super output areas - lower layer,151,Household is deprived in four dimensions,4
58,2021,E01001116,2021 super output areas - lower layer,151,Total: All households,607
59,2021,E01001116,2021 super output areas - lower layer,151,Household is not deprived in any dimension,254
60,2021,E01001116,2021 super output areas - lower layer,151,Household is deprived in one dimension,204
61,2021,E01001116,2021 super output areas - lower layer,151,Household is deprived in two dimensions,109
62,2021,E01001116,2021 super output areas - lower layer,151,Household is deprived in three dimensions,35
63,2021,E01001116,2021 super output areas - lower layer,151,Household is deprived in four dimensions,5
64,2021,E01000992,2021 super output areas - lower layer,151,Total: All households,685
65,2021,E01000992,2021 super output areas - lower layer,151,Household is not deprived in any dimension,271
66,2021,E01000992,2021 super output areas - lower layer,151,Household is deprived in one dimension,237
67,2021,E01000992,2021 super output areas - lower layer,151,Household is deprived in two dimensions,131
68,2021,E01000992,2021 super output areas - lower layer,151,Household is deprived in three dimensions,43
69,2021,E01000992,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
70,2021,E01001185,2021 super output areas - lower layer,151,Total: All households,744
71,2021,E01001185,2021 super output areas - lower layer,151,Household is not deprived in any dimension,381
72,2021,E01001185,2021 super output areas - lower layer,151,Household is deprived in one dimension,246
73,2021,E01001185,2021 super output areas - lower layer,151,Household is deprived in two dimensions,91
74,2021,E01001185,2021 super output areas - lower layer,151,Household is deprived in three dimensions,23
75,2021,E01001185,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
76,2021,E01001186,2021 super output areas - lower layer,151,Total: All households,817
77,2021,E01001186,2021 super output areas - lower layer,151,Household is not deprived in any dimension,337
78,2021,E01001186,2021 super output areas - lower layer,151,Household is deprived in one dimension,262
79,2021,E01001186,2021 super output areas - lower layer,151,Household is deprived in two dimensions,135
80,2021,E01001186,2021 super output areas - lower layer,151,Household is deprived in three dimensions,71
81,2021,E01001186,2021 super output areas - lower layer,151,Household is deprived in four dimensions,12
82,2021,E01001188,2021 super output areas - lower layer,151,Total: All households,748
83,2021,E01001188,2021 super output areas - lower layer,151,Household is not deprived in any dimension,367
84,2021,E01001188,2021 super output areas - lower layer,151,Household is deprived in one dimension,238
85,2021,E01001188,2021 super output areas - lower layer,151,Household is deprived in two dimensions,98
86,2021,E01001188,2021 super output areas - lower layer,151,Household is deprived in three dimensions,45
87,2021,E01001188,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
88,2021,E01001193,2021 super output areas - lower layer,151,Total: All households,567
89,2021,E01001193,2021 super output areas - lower layer,151,Household is not deprived in any dimension,212
90,2021,E01001193,2021 super output areas - lower layer,151,Household is deprived in one dimension,215
91,2021,E01001193,2021 super output areas - lower layer,151,Household is deprived in two dimensions,102
92,2021,E01001193,2021 super output areas - lower layer,151,Household is deprived in three dimensions,36
93,2021,E01001193,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
94,2021,E01001004,2021 super output areas - lower layer,151,Total: All households,783
95,2021,E01001004,2021 super output areas - lower layer,151,Household is not deprived in any dimension,373
96,2021,E01001004,2021 super output areas - lower layer,151,Household is deprived in one dimension,274
97,2021,E01001004,2021 super output areas - lower layer,151,Household is deprived in two dimensions,104
98,2021,E01001004,2021 super output areas - lower layer,151,Household is deprived in three dimensions,32
99,2021,E01001004,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
100,2021,E01001115,2021 super output areas - lower layer,151,Total: All households,650
101,2021,E01001115,2021 super output areas - lower layer,151,Household is not deprived in any dimension,218
102,2021,E01001115,2021 super output areas - lower layer,151,Household is deprived in one dimension,242
103,2021,E01001115,2021 super output areas - lower layer,151,Household is deprived in two dimensions,148
104,2021,E01001115,2021 super output areas - lower layer,151,Household is deprived in three dimensions,41
105,2021,E01001115,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
106,2021,E01001178,2021 super output areas - lower layer,151,Total: All households,601
107,2021,E01001178,2021 super output areas - lower layer,151,Household is not deprived in any dimension,158
108,2021,E01001178,2021 super output areas - lower layer,151,Household is deprived in one dimension,201
109,2021,E01001178,2021 super output areas - lower layer,151,Household is deprived in two dimensions,169
110,2021,E01001178,2021 super output areas - lower layer,151,Household is deprived in three dimensions,62
111,2021,E01001178,2021 super output areas - lower layer,151,Household is deprived in four dimensions,11
112,2021,E01001181,2021 super output areas - lower layer,151,Total: All households,889
113,2021,E01001181,2021 super output areas - lower layer,151,Household is not deprived in any dimension,251
114,2021,E01001181,2021 super output areas - lower layer,151,Household is deprived in one dimension,359
115,2021,E01001181,2021 super output areas - lower layer,151,Household is deprived in two dimensions,164
116,2021,E01001181,2021 super output areas - lower layer,151,Household is deprived in three dimensions,91
117,2021,E01001181,2021 super output areas - lower layer,151,Household is deprived in four dimensions,24
118,2021,E01034139,2021 super output areas - lower layer,151,Total: All households,657
119,2021,E01034139,2021 super output areas - lower layer,151,Household is not deprived in any dimension,249
120,2021,E01034139,2021 super output areas - lower layer,151,Household is deprived in one dimension,248
121,2021,E01034139,2021 super output areas - lower layer,151,Household is deprived in two dimensions,122
122,2021,E01034139,2021 super output areas - lower layer,151,Household is deprived in three dimensions,33
123,2021,E01034139,2021 super output areas - lower layer,151,Household is deprived in four dimensions,5
124,2021,E01034140,2021 super output areas - lower layer,151,Total: All households,520
125,2021,E01034140,2021 super output areas - lower layer,151,Household is not deprived in any dimension,212
126,2021,E01034140,2021 super output areas - lower layer,151,Household is deprived in one dimension,203
127,2021,E01034140,2021 super output areas - lower layer,151,Household is deprived in two dimensions,81
128,2021,E01034140,2021 super output areas - lower layer,151,Household is deprived in three dimensions,23
129,2021,E01034140,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
130,2021,E01001006,2021 super output areas - lower layer,151,Total: All households,690
131,2021,E01001006,2021 super output areas - lower layer,151,Household is not deprived in any dimension,316
132,2021,E01001006,2021 super output areas - lower layer,151,Household is deprived in one dimension,220
133,2021,E01001006,2021 super output areas - lower layer,151,Household is deprived in two dimensions,123
134,2021,E01001006,2021 super output areas - lower layer,151,Household is deprived in three dimensions,31
135,2021,E01001006,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
136,2021,E01001007,2021 super output areas - lower layer,151,Total: All households,598
137,2021,E01001007,2021 super output areas - lower layer,151,Household is not deprived in any dimension,301
138,2021,E01001007,2021 super output areas - lower layer,151,Household is deprived in one dimension,206
139,2021,E01001007,2021 super output areas - lower layer,151,Household is deprived in two dimensions,77
140,2021,E01001007,2021 super output areas - lower layer,151,Household is deprived in three dimensions,14
141,2021,E01001007,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
142,2021,E01001177,2021 super output areas - lower layer,151,Total: All households,554
143,2021,E01001177,2021 super output areas - lower layer,151,Household is not deprived in any dimension,249
144,2021,E01001177,2021 super output areas - lower layer,151,Household is deprived in one dimension,177
145,2021,E01001177,2021 super output areas - lower layer,151,Household is deprived in two dimensions,96
146,2021,E01001177,2021 super output areas - lower layer,151,Household is deprived in three dimensions,30
147,2021,E01001177,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
148,2021,E01001179,2021 super output areas - lower layer,151,Total: All households,548
149,2021,E01001179,2021 super output areas - lower layer,151,Household is not deprived in any dimension,233
150,2021,E01001179,2021 super output areas - lower layer,151,Household is deprived in one dimension,195
151,2021,E01001179,2021 super output areas - lower layer,151,Household is deprived in two dimensions,104
152,2021,E01001179,2021 super output areas - lower layer,151,Household is deprived in three dimensions,16
153,2021,E01001179,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
154,2021,E01001180,2021 super output areas - lower layer,151,Total: All households,677
155,2021,E01001180,2021 super output areas - lower layer,151,Household is not deprived in any dimension,294
156,2021,E01001180,2021 super output areas - lower layer,151,Household is deprived in one dimension,254
157,2021,E01001180,2021 super output areas - lower layer,151,Household is deprived in two dimensions,99
158,2021,E01001180,2021 super output areas - lower layer,151,Household is deprived in three dimensions,28
159,2021,E01001180,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
160,2021,E01000980,2021 super output areas - lower layer,151,Total: All households,577
161,2021,E01000980,2021 super output areas - lower layer,151,Household is not deprived in any dimension,301
162,2021,E01000980,2021 super output areas - lower layer,151,Household is deprived in one dimension,181
163,2021,E01000980,2021 super output areas - lower layer,151,Household is deprived in two dimensions,71
164,2021,E01000980,2021 super output areas - lower layer,151,Household is deprived in three dimensions,23
165,2021,E01000980,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
166,2021,E01000981,2021 super output areas - lower layer,151,Total: All households,658
167,2021,E01000981,2021 super output areas - lower layer,151,Household is not deprived in any dimension,337
168,2021,E01000981,2021 super output areas - lower layer,151,Household is deprived in one dimension,228
169,2021,E01000981,2021 super output areas - lower layer,151,Household is deprived in two dimensions,77
170,2021,E01000981,2021 super output areas - lower layer,151,Household is deprived in three dimensions,13
171,2021,E01000981,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
172,2021,E01000982,2021 super output areas - lower layer,151,Total: All households,673
173,2021,E01000982,2021 super output areas - lower layer,151,Household is not deprived in any dimension,336
174,2021,E01000982,2021 super output areas - lower layer,151,Household is deprived in one dimension,230
175,2021,E01000982,2021 super output areas - lower layer,151,Household is deprived in two dimensions,90
176,2021,E01000982,2021 super output areas - lower layer,151,Household is deprived in three dimensions,16
177,2021,E01000982,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
178,2021,E01000983,2021 super output areas - lower layer,151,Total: All households,723
179,2021,E01000983,2021 super output areas - lower layer,151,Household is not deprived in any dimension,424
180,2021,E01000983,2021 super output areas - lower layer,151,Household is deprived in one dimension,218
181,2021,E01000983,2021 super output areas - lower layer,151,Household is deprived in two dimensions,73
182,2021,E01000983,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
183,2021,E01000983,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
184,2021,E01001187,2021 super output areas - lower layer,151,Total: All households,810
185,2021,E01001187,2021 super output areas - lower layer,151,Household is not deprived in any dimension,370
186,2021,E01001187,2021 super output areas - lower layer,151,Household is deprived in one dimension,278
187,2021,E01001187,2021 super output areas - lower layer,151,Household is deprived in two dimensions,121
188,2021,E01001187,2021 super output areas - lower layer,151,Household is deprived in three dimensions,32
189,2021,E01001187,2021 super output areas - lower layer,151,Household is deprived in four dimensions,9
190,2021,E01000989,2021 super output areas - lower layer,151,Total: All households,630
191,2021,E01000989,2021 super output areas - lower layer,151,Household is not deprived in any dimension,367
192,2021,E01000989,2021 super output areas - lower layer,151,Household is deprived in one dimension,197
193,2021,E01000989,2021 super output areas - lower layer,151,Household is deprived in two dimensions,51
194,2021,E01000989,2021 super output areas - lower layer,151,Household is deprived in three dimensions,14
195,2021,E01000989,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
196,2021,E01000991,2021 super output areas - lower layer,151,Total: All households,685
197,2021,E01000991,2021 super output areas - lower layer,151,Household is not deprived in any dimension,376
198,2021,E01000991,2021 super output areas - lower layer,151,Household is deprived in one dimension,224
199,2021,E01000991,2021 super output areas - lower layer,151,Household is deprived in two dimensions,75
200,2021,E01000991,2021 super output areas - lower layer,151,Household is deprived in three dimensions,10
201,2021,E01000991,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
202,2021,E01001131,2021 super output areas - lower layer,151,Total: All households,661
203,2021,E01001131,2021 super output areas - lower layer,151,Household is not deprived in any dimension,343
204,2021,E01001131,2021 super output areas - lower layer,151,Household is deprived in one dimension,230
205,2021,E01001131,2021 super output areas - lower layer,151,Household is deprived in two dimensions,65
206,2021,E01001131,2021 super output areas - lower layer,151,Household is deprived in three dimensions,20
207,2021,E01001131,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
208,2021,E01001132,2021 super output areas - lower layer,151,Total: All households,643
209,2021,E01001132,2021 super output areas - lower layer,151,Household is not deprived in any dimension,326
210,2021,E01001132,2021 super output areas - lower layer,151,Household is deprived in one dimension,232
211,2021,E01001132,2021 super output areas - lower layer,151,Household is deprived in two dimensions,75
212,2021,E01001132,2021 super output areas - lower layer,151,Household is deprived in three dimensions,10
213,2021,E01001132,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
214,2021,E01001134,2021 super output areas - lower layer,151,Total: All households,676
215,2021,E01001134,2021 super output areas - lower layer,151,Household is not deprived in any dimension,374
216,2021,E01001134,2021 super output areas - lower layer,151,Household is deprived in one dimension,223
217,2021,E01001134,2021 super output areas - lower layer,151,Household is deprived in two dimensions,70
218,2021,E01001134,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
219,2021,E01001134,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
220,2021,E01001005,2021 super output areas - lower layer,151,Total: All households,600
221,2021,E01001005,2021 super output areas - lower layer,151,Household is not deprived in any dimension,242
222,2021,E01001005,2021 super output areas - lower layer,151,Household is deprived in one dimension,240
223,2021,E01001005,2021 super output areas - lower layer,151,Household is deprived in two dimensions,98
224,2021,E01001005,2021 super output areas - lower layer,151,Household is deprived in three dimensions,18
225,2021,E01001005,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
226,2021,E01001008,2021 super output areas - lower layer,151,Total: All households,532
227,2021,E01001008,2021 super output areas - lower layer,151,Household is not deprived in any dimension,186
228,2021,E01001008,2021 super output areas - lower layer,151,Household is deprived in one dimension,198
229,2021,E01001008,2021 super output areas - lower layer,151,Household is deprived in two dimensions,116
230,2021,E01001008,2021 super output areas - lower layer,151,Household is deprived in three dimensions,27
231,2021,E01001008,2021 super output areas - lower layer,151,Household is deprived in four dimensions,5
232,2021,E01001009,2021 super output areas - lower layer,151,Total: All households,664
233,2021,E01001009,2021 super output areas - lower layer,151,Household is not deprived in any dimension,301
234,2021,E01001009,2021 super output areas - lower layer,151,Household is deprived in one dimension,232
235,2021,E01001009,2021 super output areas - lower layer,151,Household is deprived in two dimensions,103
236,2021,E01001009,2021 super output areas - lower layer,151,Household is deprived in three dimensions,25
237,2021,E01001009,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
238,2021,E01001010,2021 super output areas - lower layer,151,Total: All households,604
239,2021,E01001010,2021 super output areas - lower layer,151,Household is not deprived in any dimension,236
240,2021,E01001010,2021 super output areas - lower layer,151,Household is deprived in one dimension,188
241,2021,E01001010,2021 super output areas - lower layer,151,Household is deprived in two dimensions,129
242,2021,E01001010,2021 super output areas - lower layer,151,Household is deprived in three dimensions,44
243,2021,E01001010,2021 super output areas - lower layer,151,Household is deprived in four dimensions,7
244,2021,E01001011,2021 super output areas - lower layer,151,Total: All households,859
245,2021,E01001011,2021 super output areas - lower layer,151,Household is not deprived in any dimension,269
246,2021,E01001011,2021 super output areas - lower layer,151,Household is deprived in one dimension,352
247,2021,E01001011,2021 super output areas - lower layer,151,Household is deprived in two dimensions,175
248,2021,E01001011,2021 super output areas - lower layer,151,Household is deprived in three dimensions,57
249,2021,E01001011,2021 super output areas - lower layer,151,Household is deprived in four dimensions,6
250,2021,E01001012,2021 super output areas - lower layer,151,Total: All households,811
251,2021,E01001012,2021 super output areas - lower layer,151,Household is not deprived in any dimension,284
252,2021,E01001012,2021 super output areas - lower layer,151,Household is deprived in one dimension,319
253,2021,E01001012,2021 super output areas - lower layer,151,Household is deprived in two dimensions,159
254,2021,E01001012,2021 super output areas - lower layer,151,Household is deprived in three dimensions,41
255,2021,E01001012,2021 super output areas - lower layer,151,Household is deprived in four dimensions,8
256,2021,E01001013,2021 super output areas - lower layer,151,Total: All households,899
257,2021,E01001013,2021 super output areas - lower layer,151,Household is not deprived in any dimension,254
258,2021,E01001013,2021 super output areas - lower layer,151,Household is deprived in one dimension,327
259,2021,E01001013,2021 super output areas - lower layer,151,Household is deprived in two dimensions,214
260,2021,E01001013,2021 super output areas - lower layer,151,Household is deprived in three dimensions,95
261,2021,E01001013,2021 super output areas - lower layer,151,Household is deprived in four dimensions,9
262,2021,E01001110,2021 super output areas - lower layer,151,Total: All households,892
263,2021,E01001110,2021 super output areas - lower layer,151,Household is not deprived in any dimension,351
264,2021,E01001110,2021 super output areas - lower layer,151,Household is deprived in one dimension,318
265,2021,E01001110,2021 super output areas - lower layer,151,Household is deprived in two dimensions,173
266,2021,E01001110,2021 super output areas - lower layer,151,Household is deprived in three dimensions,40
267,2021,E01001110,2021 super output areas - lower layer,151,Household is deprived in four dimensions,10
268,2021,E01001118,2021 super output areas - lower layer,151,Total: All households,881
269,2021,E01001118,2021 super output areas - lower layer,151,Household is not deprived in any dimension,285
270,2021,E01001118,2021 super output areas - lower layer,151,Household is deprived in one dimension,331
271,2021,E01001118,2021 super output areas - lower layer,151,Household is deprived in two dimensions,202
272,2021,E01001118,2021 super output areas - lower layer,151,Household is deprived in three dimensions,58
273,2021,E01001118,2021 super output areas - lower layer,151,Household is deprived in four dimensions,5
274,2021,E01034141,2021 super output areas - lower layer,151,Total: All households,591
275,2021,E01034141,2021 super output areas - lower layer,151,Household is not deprived in any dimension,311
276,2021,E01034141,2021 super output areas - lower layer,151,Household is deprived in one dimension,201
277,2021,E01034141,2021 super output areas - lower layer,151,Household is deprived in two dimensions,58
278,2021,E01034141,2021 super output areas - lower layer,151,Household is deprived in three dimensions,18
279,2021,E01034141,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
280,2021,E01034142,2021 super output areas - lower layer,151,Total: All households,647
281,2021,E01034142,2021 super output areas - lower layer,151,Household is not deprived in any dimension,273
282,2021,E01034142,2021 super output areas - lower layer,151,Household is deprived in one dimension,238
283,2021,E01034142,2021 super output areas - lower layer,151,Household is deprived in two dimensions,102
284,2021,E01034142,2021 super output areas - lower layer,151,Household is deprived in three dimensions,26
285,2021,E01034142,2021 super output areas - lower layer,151,Household is deprived in four dimensions,8
286,2021,E01034143,2021 super output areas - lower layer,151,Total: All households,669
287,2021,E01034143,2021 super output areas - lower layer,151,Household is not deprived in any dimension,374
288,2021,E01034143,2021 super output areas - lower layer,151,Household is deprived in one dimension,220
289,2021,E01034143,2021 super output areas - lower layer,151,Household is deprived in two dimensions,66
290,2021,E01034143,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
291,2021,E01034143,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
292,2021,E01000985,2021 super output areas - lower layer,151,Total: All households,521
293,2021,E01000985,2021 super output areas - lower layer,151,Household is not deprived in any dimension,280
294,2021,E01000985,2021 super output areas - lower layer,151,Household is deprived in one dimension,176
295,2021,E01000985,2021 super output areas - lower layer,151,Household is deprived in two dimensions,56
296,2021,E01000985,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
297,2021,E01000985,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
298,2021,E01000986,2021 super output areas - lower layer,151,Total: All households,688
299,2021,E01000986,2021 super output areas - lower layer,151,Household is not deprived in any dimension,361
300,2021,E01000986,2021 super output areas - lower layer,151,Household is deprived in one dimension,223
301,2021,E01000986,2021 super output areas - lower layer,151,Household is deprived in two dimensions,81
302,2021,E01000986,2021 super output areas - lower layer,151,Household is deprived in three dimensions,19
303,2021,E01000986,2021 super output areas - lower layer,151,Household is deprived in four dimensions,4
304,2021,E01000987,2021 super output areas - lower layer,151,Total: All households,514
305,2021,E01000987,2021 super output areas - lower layer,151,Household is not deprived in any dimension,283
306,2021,E01000987,2021 super output areas - lower layer,151,Household is deprived in one dimension,173
307,2021,E01000987,2021 super output areas - lower layer,151,Household is deprived in two dimensions,50
308,2021,E01000987,2021 super output areas - lower layer,151,Household is deprived in three dimensions,8
309,2021,E01000987,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
310,2021,E01000993,2021 super output areas - lower layer,151,Total: All households,604
311,2021,E01000993,2021 super output areas - lower layer,151,Household is not deprived in any dimension,318
312,2021,E01000993,2021 super output areas - lower layer,151,Household is deprived in one dimension,207
313,2021,E01000993,2021 super output areas - lower layer,151,Household is deprived in two dimensions,69
314,2021,E01000993,2021 super output areas - lower layer,151,Household is deprived in three dimensions,10
315,2021,E01000993,2021 super output areas - lower layer,151,Household is deprived in four dimensions,0
316,2021,E01000975,2021 super output areas - lower layer,151,Total: All households,1038
317,2021,E01000975,2021 super output areas - lower layer,151,Household is not deprived in any dimension,572
318,2021,E01000975,2021 super output areas - lower layer,151,Household is deprived in one dimension,295
319,2021,E01000975,2021 super output areas - lower layer,151,Household is deprived in two dimensions,142
320,2021,E01000975,2021 super output areas - lower layer,151,Household is deprived in three dimensions,27
321,2021,E01000975,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
322,2021,E01000976,2021 super output areas - lower layer,151,Total: All households,872
323,2021,E01000976,2021 super output areas - lower layer,151,Household is not deprived in any dimension,364
324,2021,E01000976,2021 super output areas - lower layer,151,Household is deprived in one dimension,326
325,2021,E01000976,2021 super output areas - lower layer,151,Household is deprived in two dimensions,142
326,2021,E01000976,2021 super output areas - lower layer,151,Household is deprived in three dimensions,36
327,2021,E01000976,2021 super output areas - lower layer,151,Household is deprived in four dimensions,4
328,2021,E01000977,2021 super output areas - lower layer,151,Total: All households,944
329,2021,E01000977,2021 super output areas - lower layer,151,Household is not deprived in any dimension,358
330,2021,E01000977,2021 super output areas - lower layer,151,Household is deprived in one dimension,340
331,2021,E01000977,2021 super output areas - lower layer,151,Household is deprived in two dimensions,189
332,2021,E01000977,2021 super output areas - lower layer,151,Household is deprived in three dimensions,47
333,2021,E01000977,2021 super output areas - lower layer,151,Household is deprived in four dimensions,10
334,2021,E01000978,2021 super output areas - lower layer,151,Total: All households,841
335,2021,E01000978,2021 super output areas - lower layer,151,Household is not deprived in any dimension,375
336,2021,E01000978,2021 super output areas - lower layer,151,Household is deprived in one dimension,308
337,2021,E01000978,2021 super output areas - lower layer,151,Household is deprived in two dimensions,122
338,2021,E01000978,2021 super output areas - lower layer,151,Household is deprived in three dimensions,34
339,2021,E01000978,2021 super output areas - lower layer,151,Household is deprived in four dimensions,2
340,2021,E01000979,2021 super output areas - lower layer,151,Total: All households,776
341,2021,E01000979,2021 super output areas - lower layer,151,Household is not deprived in any dimension,426
342,2021,E01000979,2021 super output areas - lower layer,151,Household is deprived in one dimension,236
343,2021,E01000979,2021 super output areas - lower layer,151,Household is deprived in two dimensions,91
344,2021,E01000979,2021 super output areas - lower layer,151,Household is deprived in three dimensions,22
345,2021,E01000979,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
346,2021,E01000984,2021 super output areas - lower layer,151,Total: All households,785
347,2021,E01000984,2021 super output areas - lower layer,151,Household is not deprived in any dimension,299
348,2021,E01000984,2021 super output areas - lower layer,151,Household is deprived in one dimension,299
349,2021,E01000984,2021 super output areas - lower layer,151,Household is deprived in two dimensions,132
350,2021,E01000984,2021 super output areas - lower layer,151,Household is deprived in three dimensions,54
351,2021,E01000984,2021 super output areas - lower layer,151,Household is deprived in four dimensions,1
352,2021,E01001044,2021 super output areas - lower layer,151,Total: All households,834
353,2021,E01001044,2021 super output areas - lower layer,151,Household is not deprived in any dimension,492
354,2021,E01001044,2021 super output areas - lower layer,151,Household is deprived in one dimension,236
355,2021,E01001044,2021 super output areas - lower layer,151,Household is deprived in two dimensions,82
356,2021,E01001044,2021 super output areas - lower layer,151,Household is deprived in three dimensions,21
357,2021,E01001044,2021 super output areas - lower layer,151,Household is deprived in four dimensions,3
