,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_MHHLANG_5_NAME,OBS_VALUE
71,2021,E01014092,2021 super output areas - lower layer,151,Any other combination of multiple main languages,6
72,2021,E01014075,2021 super output areas - lower layer,151,Total: All households,741
73,2021,E01014075,2021 super output areas - lower layer,151,One-person household,219
74,2021,E01014075,2021 super output areas - lower layer,151,All household members have the same main language,497
75,2021,E01014075,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
76,2021,E01014075,2021 super output areas - lower layer,151,Main language differs within partnerships,6
77,2021,E01014075,2021 super output areas - lower layer,151,Any other combination of multiple main languages,17
78,2021,E01014076,2021 super output areas - lower layer,151,Total: All households,1036
79,2021,E01014076,2021 super output areas - lower layer,151,One-person household,465
80,2021,E01014076,2021 super output areas - lower layer,151,All household members have the same main language,529
81,2021,E01014076,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",12
82,2021,E01014076,2021 super output areas - lower layer,151,Main language differs within partnerships,14
83,2021,E01014076,2021 super output areas - lower layer,151,Any other combination of multiple main languages,16
84,2021,E01014077,2021 super output areas - lower layer,151,Total: All households,731
85,2021,E01014077,2021 super output areas - lower layer,151,One-person household,258
86,2021,E01014077,2021 super output areas - lower layer,151,All household members have the same main language,456
87,2021,E01014077,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
88,2021,E01014077,2021 super output areas - lower layer,151,Main language differs within partnerships,9
89,2021,E01014077,2021 super output areas - lower layer,151,Any other combination of multiple main languages,4
90,2021,E01014078,2021 super output areas - lower layer,151,Total: All households,599
91,2021,E01014078,2021 super output areas - lower layer,151,One-person household,187
92,2021,E01014078,2021 super output areas - lower layer,151,All household members have the same main language,388
93,2021,E01014078,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",7
94,2021,E01014078,2021 super output areas - lower layer,151,Main language differs within partnerships,10
95,2021,E01014078,2021 super output areas - lower layer,151,Any other combination of multiple main languages,7
96,2021,E01014090,2021 super output areas - lower layer,151,Total: All households,597
97,2021,E01014090,2021 super output areas - lower layer,151,One-person household,141
98,2021,E01014090,2021 super output areas - lower layer,151,All household members have the same main language,450
99,2021,E01014090,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
100,2021,E01014090,2021 super output areas - lower layer,151,Main language differs within partnerships,3
101,2021,E01014090,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
102,2021,E01014091,2021 super output areas - lower layer,151,Total: All households,638
103,2021,E01014091,2021 super output areas - lower layer,151,One-person household,169
104,2021,E01014091,2021 super output areas - lower layer,151,All household members have the same main language,454
105,2021,E01014091,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
106,2021,E01014091,2021 super output areas - lower layer,151,Main language differs within partnerships,6
107,2021,E01014091,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
108,2021,E01014093,2021 super output areas - lower layer,151,Total: All households,610
109,2021,E01014093,2021 super output areas - lower layer,151,One-person household,197
110,2021,E01014093,2021 super output areas - lower layer,151,All household members have the same main language,401
111,2021,E01014093,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",7
112,2021,E01014093,2021 super output areas - lower layer,151,Main language differs within partnerships,4
113,2021,E01014093,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
114,2021,E01014094,2021 super output areas - lower layer,151,Total: All households,574
115,2021,E01014094,2021 super output areas - lower layer,151,One-person household,135
116,2021,E01014094,2021 super output areas - lower layer,151,All household members have the same main language,427
117,2021,E01014094,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
118,2021,E01014094,2021 super output areas - lower layer,151,Main language differs within partnerships,8
119,2021,E01014094,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
120,2021,E01014068,2021 super output areas - lower layer,151,Total: All households,592
121,2021,E01014068,2021 super output areas - lower layer,151,One-person household,150
122,2021,E01014068,2021 super output areas - lower layer,151,All household members have the same main language,419
123,2021,E01014068,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",12
124,2021,E01014068,2021 super output areas - lower layer,151,Main language differs within partnerships,8
125,2021,E01014068,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
126,2021,E01014070,2021 super output areas - lower layer,151,Total: All households,942
127,2021,E01014070,2021 super output areas - lower layer,151,One-person household,246
128,2021,E01014070,2021 super output areas - lower layer,151,All household members have the same main language,655
129,2021,E01014070,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",16
130,2021,E01014070,2021 super output areas - lower layer,151,Main language differs within partnerships,10
131,2021,E01014070,2021 super output areas - lower layer,151,Any other combination of multiple main languages,15
132,2021,E01014072,2021 super output areas - lower layer,151,Total: All households,823
133,2021,E01014072,2021 super output areas - lower layer,151,One-person household,242
134,2021,E01014072,2021 super output areas - lower layer,151,All household members have the same main language,541
135,2021,E01014072,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",16
136,2021,E01014072,2021 super output areas - lower layer,151,Main language differs within partnerships,15
137,2021,E01014072,2021 super output areas - lower layer,151,Any other combination of multiple main languages,9
138,2021,E01014073,2021 super output areas - lower layer,151,Total: All households,795
139,2021,E01014073,2021 super output areas - lower layer,151,One-person household,267
140,2021,E01014073,2021 super output areas - lower layer,151,All household members have the same main language,482
141,2021,E01014073,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",16
142,2021,E01014073,2021 super output areas - lower layer,151,Main language differs within partnerships,21
143,2021,E01014073,2021 super output areas - lower layer,151,Any other combination of multiple main languages,9
144,2021,E01014074,2021 super output areas - lower layer,151,Total: All households,741
145,2021,E01014074,2021 super output areas - lower layer,151,One-person household,336
146,2021,E01014074,2021 super output areas - lower layer,151,All household members have the same main language,370
147,2021,E01014074,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",14
148,2021,E01014074,2021 super output areas - lower layer,151,Main language differs within partnerships,11
149,2021,E01014074,2021 super output areas - lower layer,151,Any other combination of multiple main languages,10
150,2021,E01013996,2021 super output areas - lower layer,151,Total: All households,685
151,2021,E01013996,2021 super output areas - lower layer,151,One-person household,197
152,2021,E01013996,2021 super output areas - lower layer,151,All household members have the same main language,452
153,2021,E01013996,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",10
154,2021,E01013996,2021 super output areas - lower layer,151,Main language differs within partnerships,19
155,2021,E01013996,2021 super output areas - lower layer,151,Any other combination of multiple main languages,7
156,2021,E01013997,2021 super output areas - lower layer,151,Total: All households,821
157,2021,E01013997,2021 super output areas - lower layer,151,One-person household,243
158,2021,E01013997,2021 super output areas - lower layer,151,All household members have the same main language,547
159,2021,E01013997,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",9
160,2021,E01013997,2021 super output areas - lower layer,151,Main language differs within partnerships,16
161,2021,E01013997,2021 super output areas - lower layer,151,Any other combination of multiple main languages,6
162,2021,E01014079,2021 super output areas - lower layer,151,Total: All households,663
163,2021,E01014079,2021 super output areas - lower layer,151,One-person household,151
164,2021,E01014079,2021 super output areas - lower layer,151,All household members have the same main language,501
165,2021,E01014079,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
166,2021,E01014079,2021 super output areas - lower layer,151,Main language differs within partnerships,6
167,2021,E01014079,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
168,2021,E01014080,2021 super output areas - lower layer,151,Total: All households,678
169,2021,E01014080,2021 super output areas - lower layer,151,One-person household,204
170,2021,E01014080,2021 super output areas - lower layer,151,All household members have the same main language,468
171,2021,E01014080,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
172,2021,E01014080,2021 super output areas - lower layer,151,Main language differs within partnerships,2
173,2021,E01014080,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
174,2021,E01013992,2021 super output areas - lower layer,151,Total: All households,638
175,2021,E01013992,2021 super output areas - lower layer,151,One-person household,187
176,2021,E01013992,2021 super output areas - lower layer,151,All household members have the same main language,405
177,2021,E01013992,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",17
178,2021,E01013992,2021 super output areas - lower layer,151,Main language differs within partnerships,16
179,2021,E01013992,2021 super output areas - lower layer,151,Any other combination of multiple main languages,13
180,2021,E01013993,2021 super output areas - lower layer,151,Total: All households,607
181,2021,E01013993,2021 super output areas - lower layer,151,One-person household,156
182,2021,E01013993,2021 super output areas - lower layer,151,All household members have the same main language,419
183,2021,E01013993,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",13
184,2021,E01013993,2021 super output areas - lower layer,151,Main language differs within partnerships,10
185,2021,E01013993,2021 super output areas - lower layer,151,Any other combination of multiple main languages,9
186,2021,E01013994,2021 super output areas - lower layer,151,Total: All households,602
187,2021,E01013994,2021 super output areas - lower layer,151,One-person household,162
188,2021,E01013994,2021 super output areas - lower layer,151,All household members have the same main language,418
189,2021,E01013994,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",6
190,2021,E01013994,2021 super output areas - lower layer,151,Main language differs within partnerships,9
191,2021,E01013994,2021 super output areas - lower layer,151,Any other combination of multiple main languages,7
192,2021,E01013995,2021 super output areas - lower layer,151,Total: All households,780
193,2021,E01013995,2021 super output areas - lower layer,151,One-person household,246
194,2021,E01013995,2021 super output areas - lower layer,151,All household members have the same main language,471
195,2021,E01013995,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",35
196,2021,E01013995,2021 super output areas - lower layer,151,Main language differs within partnerships,21
197,2021,E01013995,2021 super output areas - lower layer,151,Any other combination of multiple main languages,7
198,2021,E01014071,2021 super output areas - lower layer,151,Total: All households,635
199,2021,E01014071,2021 super output areas - lower layer,151,One-person household,236
200,2021,E01014071,2021 super output areas - lower layer,151,All household members have the same main language,372
201,2021,E01014071,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
202,2021,E01014071,2021 super output areas - lower layer,151,Main language differs within partnerships,12
203,2021,E01014071,2021 super output areas - lower layer,151,Any other combination of multiple main languages,10
204,2021,E01013990,2021 super output areas - lower layer,151,Total: All households,888
205,2021,E01013990,2021 super output areas - lower layer,151,One-person household,241
206,2021,E01013990,2021 super output areas - lower layer,151,All household members have the same main language,631
207,2021,E01013990,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
208,2021,E01013990,2021 super output areas - lower layer,151,Main language differs within partnerships,9
209,2021,E01013990,2021 super output areas - lower layer,151,Any other combination of multiple main languages,4
210,2021,E01013991,2021 super output areas - lower layer,151,Total: All households,544
211,2021,E01013991,2021 super output areas - lower layer,151,One-person household,134
212,2021,E01013991,2021 super output areas - lower layer,151,All household members have the same main language,405
213,2021,E01013991,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",0
214,2021,E01013991,2021 super output areas - lower layer,151,Main language differs within partnerships,5
215,2021,E01013991,2021 super output areas - lower layer,151,Any other combination of multiple main languages,0
216,2021,E01014014,2021 super output areas - lower layer,151,Total: All households,769
217,2021,E01014014,2021 super output areas - lower layer,151,One-person household,177
218,2021,E01014014,2021 super output areas - lower layer,151,All household members have the same main language,578
219,2021,E01014014,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
220,2021,E01014014,2021 super output areas - lower layer,151,Main language differs within partnerships,4
221,2021,E01014014,2021 super output areas - lower layer,151,Any other combination of multiple main languages,8
222,2021,E01014054,2021 super output areas - lower layer,151,Total: All households,588
223,2021,E01014054,2021 super output areas - lower layer,151,One-person household,164
224,2021,E01014054,2021 super output areas - lower layer,151,All household members have the same main language,419
225,2021,E01014054,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",0
226,2021,E01014054,2021 super output areas - lower layer,151,Main language differs within partnerships,4
227,2021,E01014054,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
228,2021,E01014035,2021 super output areas - lower layer,151,Total: All households,833
229,2021,E01014035,2021 super output areas - lower layer,151,One-person household,355
230,2021,E01014035,2021 super output areas - lower layer,151,All household members have the same main language,448
231,2021,E01014035,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",7
232,2021,E01014035,2021 super output areas - lower layer,151,Main language differs within partnerships,13
233,2021,E01014035,2021 super output areas - lower layer,151,Any other combination of multiple main languages,10
234,2021,E01014036,2021 super output areas - lower layer,151,Total: All households,789
235,2021,E01014036,2021 super output areas - lower layer,151,One-person household,287
236,2021,E01014036,2021 super output areas - lower layer,151,All household members have the same main language,485
237,2021,E01014036,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
238,2021,E01014036,2021 super output areas - lower layer,151,Main language differs within partnerships,11
239,2021,E01014036,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
240,2021,E01014037,2021 super output areas - lower layer,151,Total: All households,738
241,2021,E01014037,2021 super output areas - lower layer,151,One-person household,274
242,2021,E01014037,2021 super output areas - lower layer,151,All household members have the same main language,455
243,2021,E01014037,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
244,2021,E01014037,2021 super output areas - lower layer,151,Main language differs within partnerships,3
245,2021,E01014037,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
246,2021,E01014038,2021 super output areas - lower layer,151,Total: All households,633
247,2021,E01014038,2021 super output areas - lower layer,151,One-person household,199
248,2021,E01014038,2021 super output areas - lower layer,151,All household members have the same main language,420
249,2021,E01014038,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",7
250,2021,E01014038,2021 super output areas - lower layer,151,Main language differs within partnerships,4
251,2021,E01014038,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
252,2021,E01014039,2021 super output areas - lower layer,151,Total: All households,728
253,2021,E01014039,2021 super output areas - lower layer,151,One-person household,210
254,2021,E01014039,2021 super output areas - lower layer,151,All household members have the same main language,503
255,2021,E01014039,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
256,2021,E01014039,2021 super output areas - lower layer,151,Main language differs within partnerships,11
257,2021,E01014039,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
258,2021,E01014040,2021 super output areas - lower layer,151,Total: All households,754
259,2021,E01014040,2021 super output areas - lower layer,151,One-person household,277
260,2021,E01014040,2021 super output areas - lower layer,151,All household members have the same main language,466
261,2021,E01014040,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
262,2021,E01014040,2021 super output areas - lower layer,151,Main language differs within partnerships,6
263,2021,E01014040,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
264,2021,E01014018,2021 super output areas - lower layer,151,Total: All households,658
265,2021,E01014018,2021 super output areas - lower layer,151,One-person household,170
266,2021,E01014018,2021 super output areas - lower layer,151,All household members have the same main language,481
267,2021,E01014018,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",0
268,2021,E01014018,2021 super output areas - lower layer,151,Main language differs within partnerships,6
269,2021,E01014018,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
270,2021,E01014019,2021 super output areas - lower layer,151,Total: All households,674
271,2021,E01014019,2021 super output areas - lower layer,151,One-person household,208
272,2021,E01014019,2021 super output areas - lower layer,151,All household members have the same main language,460
273,2021,E01014019,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",1
274,2021,E01014019,2021 super output areas - lower layer,151,Main language differs within partnerships,4
275,2021,E01014019,2021 super output areas - lower layer,151,Any other combination of multiple main languages,1
276,2021,E01014020,2021 super output areas - lower layer,151,Total: All households,655
277,2021,E01014020,2021 super output areas - lower layer,151,One-person household,171
278,2021,E01014020,2021 super output areas - lower layer,151,All household members have the same main language,478
279,2021,E01014020,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
280,2021,E01014020,2021 super output areas - lower layer,151,Main language differs within partnerships,4
281,2021,E01014020,2021 super output areas - lower layer,151,Any other combination of multiple main languages,0
282,2021,E01014021,2021 super output areas - lower layer,151,Total: All households,633
283,2021,E01014021,2021 super output areas - lower layer,151,One-person household,199
284,2021,E01014021,2021 super output areas - lower layer,151,All household members have the same main language,431
285,2021,E01014021,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",1
286,2021,E01014021,2021 super output areas - lower layer,151,Main language differs within partnerships,2
287,2021,E01014021,2021 super output areas - lower layer,151,Any other combination of multiple main languages,0
288,2021,E01014026,2021 super output areas - lower layer,151,Total: All households,884
289,2021,E01014026,2021 super output areas - lower layer,151,One-person household,222
290,2021,E01014026,2021 super output areas - lower layer,151,All household members have the same main language,648
291,2021,E01014026,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
292,2021,E01014026,2021 super output areas - lower layer,151,Main language differs within partnerships,9
293,2021,E01014026,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
294,2021,E01014059,2021 super output areas - lower layer,151,Total: All households,810
295,2021,E01014059,2021 super output areas - lower layer,151,One-person household,182
296,2021,E01014059,2021 super output areas - lower layer,151,All household members have the same main language,613
297,2021,E01014059,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
298,2021,E01014059,2021 super output areas - lower layer,151,Main language differs within partnerships,7
299,2021,E01014059,2021 super output areas - lower layer,151,Any other combination of multiple main languages,5
300,2021,E01014060,2021 super output areas - lower layer,151,Total: All households,674
301,2021,E01014060,2021 super output areas - lower layer,151,One-person household,173
302,2021,E01014060,2021 super output areas - lower layer,151,All household members have the same main language,487
303,2021,E01014060,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",1
304,2021,E01014060,2021 super output areas - lower layer,151,Main language differs within partnerships,10
305,2021,E01014060,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
306,2021,E01014069,2021 super output areas - lower layer,151,Total: All households,805
307,2021,E01014069,2021 super output areas - lower layer,151,One-person household,252
308,2021,E01014069,2021 super output areas - lower layer,151,All household members have the same main language,522
309,2021,E01014069,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",10
310,2021,E01014069,2021 super output areas - lower layer,151,Main language differs within partnerships,13
311,2021,E01014069,2021 super output areas - lower layer,151,Any other combination of multiple main languages,8
312,2021,E01014098,2021 super output areas - lower layer,151,Total: All households,670
313,2021,E01014098,2021 super output areas - lower layer,151,One-person household,152
314,2021,E01014098,2021 super output areas - lower layer,151,All household members have the same main language,507
315,2021,E01014098,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
316,2021,E01014098,2021 super output areas - lower layer,151,Main language differs within partnerships,6
317,2021,E01014098,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
318,2021,E01014099,2021 super output areas - lower layer,151,Total: All households,741
319,2021,E01014099,2021 super output areas - lower layer,151,One-person household,170
320,2021,E01014099,2021 super output areas - lower layer,151,All household members have the same main language,559
321,2021,E01014099,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
322,2021,E01014099,2021 super output areas - lower layer,151,Main language differs within partnerships,3
323,2021,E01014099,2021 super output areas - lower layer,151,Any other combination of multiple main languages,7
324,2021,E01014061,2021 super output areas - lower layer,151,Total: All households,817
325,2021,E01014061,2021 super output areas - lower layer,151,One-person household,241
326,2021,E01014061,2021 super output areas - lower layer,151,All household members have the same main language,566
327,2021,E01014061,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",4
328,2021,E01014061,2021 super output areas - lower layer,151,Main language differs within partnerships,3
329,2021,E01014061,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
330,2021,E01014062,2021 super output areas - lower layer,151,Total: All households,972
331,2021,E01014062,2021 super output areas - lower layer,151,One-person household,489
332,2021,E01014062,2021 super output areas - lower layer,151,All household members have the same main language,445
333,2021,E01014062,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",14
334,2021,E01014062,2021 super output areas - lower layer,151,Main language differs within partnerships,13
335,2021,E01014062,2021 super output areas - lower layer,151,Any other combination of multiple main languages,11
336,2021,E01014063,2021 super output areas - lower layer,151,Total: All households,778
337,2021,E01014063,2021 super output areas - lower layer,151,One-person household,247
338,2021,E01014063,2021 super output areas - lower layer,151,All household members have the same main language,517
339,2021,E01014063,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
340,2021,E01014063,2021 super output areas - lower layer,151,Main language differs within partnerships,7
341,2021,E01014063,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
342,2021,E01014064,2021 super output areas - lower layer,151,Total: All households,768
343,2021,E01014064,2021 super output areas - lower layer,151,One-person household,313
344,2021,E01014064,2021 super output areas - lower layer,151,All household members have the same main language,420
345,2021,E01014064,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",9
346,2021,E01014064,2021 super output areas - lower layer,151,Main language differs within partnerships,15
347,2021,E01014064,2021 super output areas - lower layer,151,Any other combination of multiple main languages,11
348,2021,E01014065,2021 super output areas - lower layer,151,Total: All households,654
349,2021,E01014065,2021 super output areas - lower layer,151,One-person household,186
350,2021,E01014065,2021 super output areas - lower layer,151,All household members have the same main language,447
351,2021,E01014065,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",5
352,2021,E01014065,2021 super output areas - lower layer,151,Main language differs within partnerships,14
353,2021,E01014065,2021 super output areas - lower layer,151,Any other combination of multiple main languages,2
354,2021,E01014066,2021 super output areas - lower layer,151,Total: All households,612
355,2021,E01014066,2021 super output areas - lower layer,151,One-person household,283
356,2021,E01014066,2021 super output areas - lower layer,151,All household members have the same main language,313
357,2021,E01014066,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",7
358,2021,E01014066,2021 super output areas - lower layer,151,Main language differs within partnerships,6
359,2021,E01014066,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
360,2021,E01014067,2021 super output areas - lower layer,151,Total: All households,593
361,2021,E01014067,2021 super output areas - lower layer,151,One-person household,163
362,2021,E01014067,2021 super output areas - lower layer,151,All household members have the same main language,421
363,2021,E01014067,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",3
364,2021,E01014067,2021 super output areas - lower layer,151,Main language differs within partnerships,3
365,2021,E01014067,2021 super output areas - lower layer,151,Any other combination of multiple main languages,3
366,2021,E01014031,2021 super output areas - lower layer,151,Total: All households,654
367,2021,E01014031,2021 super output areas - lower layer,151,One-person household,158
368,2021,E01014031,2021 super output areas - lower layer,151,All household members have the same main language,488
369,2021,E01014031,2021 super output areas - lower layer,151,"Main language differs between generations, but not within partnerships",2
