,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
124,2021,E01009514,2021 super output areas - lower layer,151,Passenger in a car or van,43
125,2021,E01009514,2021 super output areas - lower layer,151,Bicycle,5
126,2021,E01009514,2021 super output areas - lower layer,151,On foot,37
127,2021,E01009514,2021 super output areas - lower layer,151,Other method of travel to work,9
128,2021,E01009516,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,558
129,2021,E01009516,2021 super output areas - lower layer,151,Work mainly at or from home,110
130,2021,E01009516,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
131,2021,E01009516,2021 super output areas - lower layer,151,Train,11
132,2021,E01009516,2021 super output areas - lower layer,151,"Bus, minibus or coach",36
133,2021,E01009516,2021 super output areas - lower layer,151,Taxi,11
134,2021,E01009516,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
135,2021,E01009516,2021 super output areas - lower layer,151,Driving a car or van,326
136,2021,E01009516,2021 super output areas - lower layer,151,Passenger in a car or van,28
137,2021,E01009516,2021 super output areas - lower layer,151,Bicycle,7
138,2021,E01009516,2021 super output areas - lower layer,151,On foot,23
139,2021,E01009516,2021 super output areas - lower layer,151,Other method of travel to work,6
140,2021,E01009517,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,746
141,2021,E01009517,2021 super output areas - lower layer,151,Work mainly at or from home,136
142,2021,E01009517,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
143,2021,E01009517,2021 super output areas - lower layer,151,Train,8
144,2021,E01009517,2021 super output areas - lower layer,151,"Bus, minibus or coach",70
145,2021,E01009517,2021 super output areas - lower layer,151,Taxi,11
146,2021,E01009517,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",5
147,2021,E01009517,2021 super output areas - lower layer,151,Driving a car or van,416
148,2021,E01009517,2021 super output areas - lower layer,151,Passenger in a car or van,37
149,2021,E01009517,2021 super output areas - lower layer,151,Bicycle,13
150,2021,E01009517,2021 super output areas - lower layer,151,On foot,40
151,2021,E01009517,2021 super output areas - lower layer,151,Other method of travel to work,10
152,2021,E01009325,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,582
153,2021,E01009325,2021 super output areas - lower layer,151,Work mainly at or from home,76
154,2021,E01009325,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
155,2021,E01009325,2021 super output areas - lower layer,151,Train,5
156,2021,E01009325,2021 super output areas - lower layer,151,"Bus, minibus or coach",79
157,2021,E01009325,2021 super output areas - lower layer,151,Taxi,26
158,2021,E01009325,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
159,2021,E01009325,2021 super output areas - lower layer,151,Driving a car or van,287
160,2021,E01009325,2021 super output areas - lower layer,151,Passenger in a car or van,48
161,2021,E01009325,2021 super output areas - lower layer,151,Bicycle,4
162,2021,E01009325,2021 super output areas - lower layer,151,On foot,43
163,2021,E01009325,2021 super output areas - lower layer,151,Other method of travel to work,13
164,2021,E01009342,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,552
165,2021,E01009342,2021 super output areas - lower layer,151,Work mainly at or from home,91
166,2021,E01009342,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",2
167,2021,E01009342,2021 super output areas - lower layer,151,Train,2
168,2021,E01009342,2021 super output areas - lower layer,151,"Bus, minibus or coach",52
169,2021,E01009342,2021 super output areas - lower layer,151,Taxi,14
170,2021,E01009342,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
171,2021,E01009342,2021 super output areas - lower layer,151,Driving a car or van,301
172,2021,E01009342,2021 super output areas - lower layer,151,Passenger in a car or van,28
173,2021,E01009342,2021 super output areas - lower layer,151,Bicycle,2
174,2021,E01009342,2021 super output areas - lower layer,151,On foot,52
175,2021,E01009342,2021 super output areas - lower layer,151,Other method of travel to work,8
176,2021,E01009343,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,502
177,2021,E01009343,2021 super output areas - lower layer,151,Work mainly at or from home,82
178,2021,E01009343,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
179,2021,E01009343,2021 super output areas - lower layer,151,Train,11
180,2021,E01009343,2021 super output areas - lower layer,151,"Bus, minibus or coach",89
181,2021,E01009343,2021 super output areas - lower layer,151,Taxi,11
182,2021,E01009343,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
183,2021,E01009343,2021 super output areas - lower layer,151,Driving a car or van,200
184,2021,E01009343,2021 super output areas - lower layer,151,Passenger in a car or van,48
185,2021,E01009343,2021 super output areas - lower layer,151,Bicycle,4
186,2021,E01009343,2021 super output areas - lower layer,151,On foot,45
187,2021,E01009343,2021 super output areas - lower layer,151,Other method of travel to work,12
188,2021,E01033642,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,978
189,2021,E01033642,2021 super output areas - lower layer,151,Work mainly at or from home,153
190,2021,E01033642,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
191,2021,E01033642,2021 super output areas - lower layer,151,Train,6
192,2021,E01033642,2021 super output areas - lower layer,151,"Bus, minibus or coach",106
193,2021,E01033642,2021 super output areas - lower layer,151,Taxi,30
194,2021,E01033642,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
195,2021,E01033642,2021 super output areas - lower layer,151,Driving a car or van,473
196,2021,E01033642,2021 super output areas - lower layer,151,Passenger in a car or van,72
197,2021,E01033642,2021 super output areas - lower layer,151,Bicycle,10
198,2021,E01033642,2021 super output areas - lower layer,151,On foot,103
199,2021,E01033642,2021 super output areas - lower layer,151,Other method of travel to work,24
200,2021,E01008986,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,786
201,2021,E01008986,2021 super output areas - lower layer,151,Work mainly at or from home,298
202,2021,E01008986,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",3
203,2021,E01008986,2021 super output areas - lower layer,151,Train,6
204,2021,E01008986,2021 super output areas - lower layer,151,"Bus, minibus or coach",117
205,2021,E01008986,2021 super output areas - lower layer,151,Taxi,12
206,2021,E01008986,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
207,2021,E01008986,2021 super output areas - lower layer,151,Driving a car or van,224
208,2021,E01008986,2021 super output areas - lower layer,151,Passenger in a car or van,22
209,2021,E01008986,2021 super output areas - lower layer,151,Bicycle,14
210,2021,E01008986,2021 super output areas - lower layer,151,On foot,59
211,2021,E01008986,2021 super output areas - lower layer,151,Other method of travel to work,28
212,2021,E01008987,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,527
213,2021,E01008987,2021 super output areas - lower layer,151,Work mainly at or from home,128
214,2021,E01008987,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
215,2021,E01008987,2021 super output areas - lower layer,151,Train,16
216,2021,E01008987,2021 super output areas - lower layer,151,"Bus, minibus or coach",87
217,2021,E01008987,2021 super output areas - lower layer,151,Taxi,16
218,2021,E01008987,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
219,2021,E01008987,2021 super output areas - lower layer,151,Driving a car or van,146
220,2021,E01008987,2021 super output areas - lower layer,151,Passenger in a car or van,19
221,2021,E01008987,2021 super output areas - lower layer,151,Bicycle,14
222,2021,E01008987,2021 super output areas - lower layer,151,On foot,93
223,2021,E01008987,2021 super output areas - lower layer,151,Other method of travel to work,6
224,2021,E01008988,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,1123
225,2021,E01008988,2021 super output areas - lower layer,151,Work mainly at or from home,428
226,2021,E01008988,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",2
227,2021,E01008988,2021 super output areas - lower layer,151,Train,21
228,2021,E01008988,2021 super output areas - lower layer,151,"Bus, minibus or coach",127
229,2021,E01008988,2021 super output areas - lower layer,151,Taxi,26
230,2021,E01008988,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",4
231,2021,E01008988,2021 super output areas - lower layer,151,Driving a car or van,345
232,2021,E01008988,2021 super output areas - lower layer,151,Passenger in a car or van,18
233,2021,E01008988,2021 super output areas - lower layer,151,Bicycle,14
234,2021,E01008988,2021 super output areas - lower layer,151,On foot,126
235,2021,E01008988,2021 super output areas - lower layer,151,Other method of travel to work,12
236,2021,E01008989,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,793
237,2021,E01008989,2021 super output areas - lower layer,151,Work mainly at or from home,236
238,2021,E01008989,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",2
239,2021,E01008989,2021 super output areas - lower layer,151,Train,14
240,2021,E01008989,2021 super output areas - lower layer,151,"Bus, minibus or coach",142
241,2021,E01008989,2021 super output areas - lower layer,151,Taxi,10
242,2021,E01008989,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
243,2021,E01008989,2021 super output areas - lower layer,151,Driving a car or van,261
244,2021,E01008989,2021 super output areas - lower layer,151,Passenger in a car or van,24
245,2021,E01008989,2021 super output areas - lower layer,151,Bicycle,20
246,2021,E01008989,2021 super output areas - lower layer,151,On foot,73
247,2021,E01008989,2021 super output areas - lower layer,151,Other method of travel to work,8
248,2021,E01008990,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,626
249,2021,E01008990,2021 super output areas - lower layer,151,Work mainly at or from home,273
250,2021,E01008990,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",2
251,2021,E01008990,2021 super output areas - lower layer,151,Train,6
252,2021,E01008990,2021 super output areas - lower layer,151,"Bus, minibus or coach",14
253,2021,E01008990,2021 super output areas - lower layer,151,Taxi,4
254,2021,E01008990,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
255,2021,E01008990,2021 super output areas - lower layer,151,Driving a car or van,229
256,2021,E01008990,2021 super output areas - lower layer,151,Passenger in a car or van,12
257,2021,E01008990,2021 super output areas - lower layer,151,Bicycle,16
258,2021,E01008990,2021 super output areas - lower layer,151,On foot,62
259,2021,E01008990,2021 super output areas - lower layer,151,Other method of travel to work,8
260,2021,E01008991,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,772
261,2021,E01008991,2021 super output areas - lower layer,151,Work mainly at or from home,305
262,2021,E01008991,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
263,2021,E01008991,2021 super output areas - lower layer,151,Train,5
264,2021,E01008991,2021 super output areas - lower layer,151,"Bus, minibus or coach",29
265,2021,E01008991,2021 super output areas - lower layer,151,Taxi,5
266,2021,E01008991,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
267,2021,E01008991,2021 super output areas - lower layer,151,Driving a car or van,363
268,2021,E01008991,2021 super output areas - lower layer,151,Passenger in a car or van,15
269,2021,E01008991,2021 super output areas - lower layer,151,Bicycle,5
270,2021,E01008991,2021 super output areas - lower layer,151,On foot,33
271,2021,E01008991,2021 super output areas - lower layer,151,Other method of travel to work,11
272,2021,E01008882,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,650
273,2021,E01008882,2021 super output areas - lower layer,151,Work mainly at or from home,103
274,2021,E01008882,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
275,2021,E01008882,2021 super output areas - lower layer,151,Train,1
276,2021,E01008882,2021 super output areas - lower layer,151,"Bus, minibus or coach",98
277,2021,E01008882,2021 super output areas - lower layer,151,Taxi,15
278,2021,E01008882,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
279,2021,E01008882,2021 super output areas - lower layer,151,Driving a car or van,320
280,2021,E01008882,2021 super output areas - lower layer,151,Passenger in a car or van,44
281,2021,E01008882,2021 super output areas - lower layer,151,Bicycle,8
282,2021,E01008882,2021 super output areas - lower layer,151,On foot,46
283,2021,E01008882,2021 super output areas - lower layer,151,Other method of travel to work,13
284,2021,E01008896,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,591
285,2021,E01008896,2021 super output areas - lower layer,151,Work mainly at or from home,80
286,2021,E01008896,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
287,2021,E01008896,2021 super output areas - lower layer,151,Train,3
288,2021,E01008896,2021 super output areas - lower layer,151,"Bus, minibus or coach",60
289,2021,E01008896,2021 super output areas - lower layer,151,Taxi,16
290,2021,E01008896,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
291,2021,E01008896,2021 super output areas - lower layer,151,Driving a car or van,341
292,2021,E01008896,2021 super output areas - lower layer,151,Passenger in a car or van,37
293,2021,E01008896,2021 super output areas - lower layer,151,Bicycle,10
294,2021,E01008896,2021 super output areas - lower layer,151,On foot,36
295,2021,E01008896,2021 super output areas - lower layer,151,Other method of travel to work,7
296,2021,E01008898,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,545
297,2021,E01008898,2021 super output areas - lower layer,151,Work mainly at or from home,97
298,2021,E01008898,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",3
299,2021,E01008898,2021 super output areas - lower layer,151,Train,1
300,2021,E01008898,2021 super output areas - lower layer,151,"Bus, minibus or coach",66
301,2021,E01008898,2021 super output areas - lower layer,151,Taxi,12
302,2021,E01008898,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
303,2021,E01008898,2021 super output areas - lower layer,151,Driving a car or van,261
304,2021,E01008898,2021 super output areas - lower layer,151,Passenger in a car or van,45
305,2021,E01008898,2021 super output areas - lower layer,151,Bicycle,8
306,2021,E01008898,2021 super output areas - lower layer,151,On foot,38
307,2021,E01008898,2021 super output areas - lower layer,151,Other method of travel to work,14
308,2021,E01009326,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,633
309,2021,E01009326,2021 super output areas - lower layer,151,Work mainly at or from home,95
310,2021,E01009326,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
311,2021,E01009326,2021 super output areas - lower layer,151,Train,8
312,2021,E01009326,2021 super output areas - lower layer,151,"Bus, minibus or coach",81
313,2021,E01009326,2021 super output areas - lower layer,151,Taxi,11
314,2021,E01009326,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",2
315,2021,E01009326,2021 super output areas - lower layer,151,Driving a car or van,322
316,2021,E01009326,2021 super output areas - lower layer,151,Passenger in a car or van,47
317,2021,E01009326,2021 super output areas - lower layer,151,Bicycle,2
318,2021,E01009326,2021 super output areas - lower layer,151,On foot,51
319,2021,E01009326,2021 super output areas - lower layer,151,Other method of travel to work,13
320,2021,E01009341,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,483
321,2021,E01009341,2021 super output areas - lower layer,151,Work mainly at or from home,76
322,2021,E01009341,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
323,2021,E01009341,2021 super output areas - lower layer,151,Train,5
324,2021,E01009341,2021 super output areas - lower layer,151,"Bus, minibus or coach",66
325,2021,E01009341,2021 super output areas - lower layer,151,Taxi,14
326,2021,E01009341,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",1
327,2021,E01009341,2021 super output areas - lower layer,151,Driving a car or van,226
328,2021,E01009341,2021 super output areas - lower layer,151,Passenger in a car or van,23
329,2021,E01009341,2021 super output areas - lower layer,151,Bicycle,2
330,2021,E01009341,2021 super output areas - lower layer,151,On foot,65
331,2021,E01009341,2021 super output areas - lower layer,151,Other method of travel to work,5
332,2021,E01009513,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,670
333,2021,E01009513,2021 super output areas - lower layer,151,Work mainly at or from home,109
334,2021,E01009513,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",2
335,2021,E01009513,2021 super output areas - lower layer,151,Train,9
336,2021,E01009513,2021 super output areas - lower layer,151,"Bus, minibus or coach",86
337,2021,E01009513,2021 super output areas - lower layer,151,Taxi,20
338,2021,E01009513,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
339,2021,E01009513,2021 super output areas - lower layer,151,Driving a car or van,327
340,2021,E01009513,2021 super output areas - lower layer,151,Passenger in a car or van,52
341,2021,E01009513,2021 super output areas - lower layer,151,Bicycle,11
342,2021,E01009513,2021 super output areas - lower layer,151,On foot,49
343,2021,E01009513,2021 super output areas - lower layer,151,Other method of travel to work,5
344,2021,E01008881,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,675
345,2021,E01008881,2021 super output areas - lower layer,151,Work mainly at or from home,104
346,2021,E01008881,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",3
347,2021,E01008881,2021 super output areas - lower layer,151,Train,7
348,2021,E01008881,2021 super output areas - lower layer,151,"Bus, minibus or coach",86
349,2021,E01008881,2021 super output areas - lower layer,151,Taxi,9
350,2021,E01008881,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",3
351,2021,E01008881,2021 super output areas - lower layer,151,Driving a car or van,365
352,2021,E01008881,2021 super output areas - lower layer,151,Passenger in a car or van,42
353,2021,E01008881,2021 super output areas - lower layer,151,Bicycle,6
354,2021,E01008881,2021 super output areas - lower layer,151,On foot,40
355,2021,E01008881,2021 super output areas - lower layer,151,Other method of travel to work,10
356,2021,E01008897,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,670
357,2021,E01008897,2021 super output areas - lower layer,151,Work mainly at or from home,108
358,2021,E01008897,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",0
359,2021,E01008897,2021 super output areas - lower layer,151,Train,9
360,2021,E01008897,2021 super output areas - lower layer,151,"Bus, minibus or coach",75
361,2021,E01008897,2021 super output areas - lower layer,151,Taxi,13
362,2021,E01008897,2021 super output areas - lower layer,151,"Motorcycle, scooter or moped",0
363,2021,E01008897,2021 super output areas - lower layer,151,Driving a car or van,359
364,2021,E01008897,2021 super output areas - lower layer,151,Passenger in a car or van,41
365,2021,E01008897,2021 super output areas - lower layer,151,Bicycle,4
366,2021,E01008897,2021 super output areas - lower layer,151,On foot,46
367,2021,E01008897,2021 super output areas - lower layer,151,Other method of travel to work,15
368,2021,E01009515,2021 super output areas - lower layer,151,Total: All usual residents aged 16 years and over in employment the week before the census,634
369,2021,E01009515,2021 super output areas - lower layer,151,Work mainly at or from home,119
370,2021,E01009515,2021 super output areas - lower layer,151,"Underground, metro, light rail, tram",1
371,2021,E01009515,2021 super output areas - lower layer,151,Train,12
