,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_CARER_7_NAME,OBS_VALUE
33,2021,E01010671,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1596
34,2021,E01010671,2021 super output areas - lower layer,151,Provides no unpaid care,1454
35,2021,E01010671,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,51
36,2021,E01010671,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,33
37,2021,E01010671,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,18
38,2021,E01010671,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,47
39,2021,E01010671,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,22
40,2021,E01010671,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,25
41,2021,E01010671,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,44
42,2021,E01010673,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1814
43,2021,E01010673,2021 super output areas - lower layer,151,Provides no unpaid care,1634
44,2021,E01010673,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,65
45,2021,E01010673,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,25
46,2021,E01010673,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,40
47,2021,E01010673,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,58
48,2021,E01010673,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,23
49,2021,E01010673,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,35
50,2021,E01010673,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,57
51,2021,E01010675,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2034
52,2021,E01010675,2021 super output areas - lower layer,151,Provides no unpaid care,1848
53,2021,E01010675,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,88
54,2021,E01010675,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,51
55,2021,E01010675,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,37
56,2021,E01010675,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,59
57,2021,E01010675,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,31
58,2021,E01010675,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,28
59,2021,E01010675,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,39
60,2021,E01010669,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2031
61,2021,E01010669,2021 super output areas - lower layer,151,Provides no unpaid care,1862
62,2021,E01010669,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,52
63,2021,E01010669,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,31
64,2021,E01010669,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,21
65,2021,E01010669,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,58
66,2021,E01010669,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,31
67,2021,E01010669,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,27
68,2021,E01010669,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,59
69,2021,E01010674,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2056
70,2021,E01010674,2021 super output areas - lower layer,151,Provides no unpaid care,1918
71,2021,E01010674,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,45
72,2021,E01010674,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,27
73,2021,E01010674,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,18
74,2021,E01010674,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,46
75,2021,E01010674,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,15
76,2021,E01010674,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,31
77,2021,E01010674,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,47
78,2021,E01010805,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1690
79,2021,E01010805,2021 super output areas - lower layer,151,Provides no unpaid care,1535
80,2021,E01010805,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,60
81,2021,E01010805,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,38
82,2021,E01010805,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,22
83,2021,E01010805,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,50
84,2021,E01010805,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,21
85,2021,E01010805,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,29
86,2021,E01010805,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,45
87,2021,E01033898,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1397
88,2021,E01033898,2021 super output areas - lower layer,151,Provides no unpaid care,1268
89,2021,E01033898,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,33
90,2021,E01033898,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,21
91,2021,E01033898,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,12
92,2021,E01033898,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,42
93,2021,E01033898,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,15
94,2021,E01033898,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,27
95,2021,E01033898,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,54
96,2021,E01033899,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1419
97,2021,E01033899,2021 super output areas - lower layer,151,Provides no unpaid care,1302
98,2021,E01033899,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,18
99,2021,E01033899,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,11
100,2021,E01033899,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,7
101,2021,E01033899,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,72
102,2021,E01033899,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,15
103,2021,E01033899,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,57
104,2021,E01033899,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,27
105,2021,E01010590,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2071
106,2021,E01010590,2021 super output areas - lower layer,151,Provides no unpaid care,1872
107,2021,E01010590,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,117
108,2021,E01010590,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,93
109,2021,E01010590,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,24
110,2021,E01010590,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,34
111,2021,E01010590,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,17
112,2021,E01010590,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,17
113,2021,E01010590,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,48
114,2021,E01010592,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1591
115,2021,E01010592,2021 super output areas - lower layer,151,Provides no unpaid care,1436
116,2021,E01010592,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,82
117,2021,E01010592,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,56
118,2021,E01010592,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,26
119,2021,E01010592,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,28
120,2021,E01010592,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,17
121,2021,E01010592,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,11
122,2021,E01010592,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,45
123,2021,E01010594,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1603
124,2021,E01010594,2021 super output areas - lower layer,151,Provides no unpaid care,1431
125,2021,E01010594,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,89
126,2021,E01010594,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,54
127,2021,E01010594,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,35
128,2021,E01010594,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,22
129,2021,E01010594,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,14
130,2021,E01010594,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,8
131,2021,E01010594,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,61
132,2021,E01010595,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2012
133,2021,E01010595,2021 super output areas - lower layer,151,Provides no unpaid care,1823
134,2021,E01010595,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,84
135,2021,E01010595,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,60
136,2021,E01010595,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,24
137,2021,E01010595,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,42
138,2021,E01010595,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,19
139,2021,E01010595,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,23
140,2021,E01010595,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,63
141,2021,E01010601,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1690
142,2021,E01010601,2021 super output areas - lower layer,151,Provides no unpaid care,1545
143,2021,E01010601,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,78
144,2021,E01010601,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,55
145,2021,E01010601,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,23
146,2021,E01010601,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,28
147,2021,E01010601,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,8
148,2021,E01010601,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,20
149,2021,E01010601,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,39
150,2021,E01010651,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1558
151,2021,E01010651,2021 super output areas - lower layer,151,Provides no unpaid care,1415
152,2021,E01010651,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,60
153,2021,E01010651,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,34
154,2021,E01010651,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,26
155,2021,E01010651,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,30
156,2021,E01010651,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,15
157,2021,E01010651,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,15
158,2021,E01010651,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,53
159,2021,E01010825,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1421
160,2021,E01010825,2021 super output areas - lower layer,151,Provides no unpaid care,1288
161,2021,E01010825,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,63
162,2021,E01010825,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,37
163,2021,E01010825,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,26
164,2021,E01010825,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,25
165,2021,E01010825,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,15
166,2021,E01010825,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,10
167,2021,E01010825,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,45
168,2021,E01010827,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1450
169,2021,E01010827,2021 super output areas - lower layer,151,Provides no unpaid care,1333
170,2021,E01010827,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,50
171,2021,E01010827,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,34
172,2021,E01010827,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,16
173,2021,E01010827,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,33
174,2021,E01010827,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,17
175,2021,E01010827,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,16
176,2021,E01010827,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,34
177,2021,E01010804,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2129
178,2021,E01010804,2021 super output areas - lower layer,151,Provides no unpaid care,1926
179,2021,E01010804,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,50
180,2021,E01010804,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,23
181,2021,E01010804,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,27
182,2021,E01010804,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,86
183,2021,E01010804,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,40
184,2021,E01010804,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,46
185,2021,E01010804,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,67
186,2021,E01010806,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1546
187,2021,E01010806,2021 super output areas - lower layer,151,Provides no unpaid care,1369
188,2021,E01010806,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,69
189,2021,E01010806,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,35
190,2021,E01010806,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,34
191,2021,E01010806,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,46
192,2021,E01010806,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,22
193,2021,E01010806,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,24
194,2021,E01010806,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,62
195,2021,E01010807,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2135
196,2021,E01010807,2021 super output areas - lower layer,151,Provides no unpaid care,1935
197,2021,E01010807,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,68
198,2021,E01010807,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,30
199,2021,E01010807,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,38
200,2021,E01010807,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,71
201,2021,E01010807,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,30
202,2021,E01010807,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,41
203,2021,E01010807,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,61
204,2021,E01010808,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2158
205,2021,E01010808,2021 super output areas - lower layer,151,Provides no unpaid care,1993
206,2021,E01010808,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,41
207,2021,E01010808,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,17
208,2021,E01010808,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,24
209,2021,E01010808,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,72
210,2021,E01010808,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,41
211,2021,E01010808,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,31
212,2021,E01010808,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,52
213,2021,E01010809,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1996
214,2021,E01010809,2021 super output areas - lower layer,151,Provides no unpaid care,1817
215,2021,E01010809,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,58
216,2021,E01010809,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,36
217,2021,E01010809,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,22
218,2021,E01010809,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,57
219,2021,E01010809,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,18
220,2021,E01010809,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,39
221,2021,E01010809,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,64
222,2021,E01010676,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2246
223,2021,E01010676,2021 super output areas - lower layer,151,Provides no unpaid care,2040
224,2021,E01010676,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,66
225,2021,E01010676,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,36
226,2021,E01010676,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,30
227,2021,E01010676,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,75
228,2021,E01010676,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,32
229,2021,E01010676,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,43
230,2021,E01010676,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,65
231,2021,E01010679,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1986
232,2021,E01010679,2021 super output areas - lower layer,151,Provides no unpaid care,1840
233,2021,E01010679,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,61
234,2021,E01010679,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,36
235,2021,E01010679,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,25
236,2021,E01010679,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,54
237,2021,E01010679,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,20
238,2021,E01010679,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,34
239,2021,E01010679,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,31
240,2021,E01010824,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1760
241,2021,E01010824,2021 super output areas - lower layer,151,Provides no unpaid care,1649
242,2021,E01010824,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,41
243,2021,E01010824,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,24
244,2021,E01010824,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,17
245,2021,E01010824,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,32
246,2021,E01010824,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,12
247,2021,E01010824,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,20
248,2021,E01010824,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,38
249,2021,E01010840,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1720
250,2021,E01010840,2021 super output areas - lower layer,151,Provides no unpaid care,1607
251,2021,E01010840,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,23
252,2021,E01010840,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,9
253,2021,E01010840,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,14
254,2021,E01010840,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,47
255,2021,E01010840,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,22
256,2021,E01010840,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,25
257,2021,E01010840,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,43
258,2021,E01010841,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1707
259,2021,E01010841,2021 super output areas - lower layer,151,Provides no unpaid care,1547
260,2021,E01010841,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,63
261,2021,E01010841,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,40
262,2021,E01010841,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,23
263,2021,E01010841,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,48
264,2021,E01010841,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,23
265,2021,E01010841,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,25
266,2021,E01010841,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,49
267,2021,E01010828,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1532
268,2021,E01010828,2021 super output areas - lower layer,151,Provides no unpaid care,1407
269,2021,E01010828,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,55
270,2021,E01010828,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,42
271,2021,E01010828,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,13
272,2021,E01010828,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,26
273,2021,E01010828,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,11
274,2021,E01010828,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,15
275,2021,E01010828,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,44
276,2021,E01010829,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,1564
277,2021,E01010829,2021 super output areas - lower layer,151,Provides no unpaid care,1449
278,2021,E01010829,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,44
279,2021,E01010829,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,29
280,2021,E01010829,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,15
281,2021,E01010829,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,32
282,2021,E01010829,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,7
283,2021,E01010829,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,25
284,2021,E01010829,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,39
285,2021,E01010830,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2227
286,2021,E01010830,2021 super output areas - lower layer,151,Provides no unpaid care,2046
287,2021,E01010830,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,72
288,2021,E01010830,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,35
289,2021,E01010830,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,37
290,2021,E01010830,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,63
291,2021,E01010830,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,27
292,2021,E01010830,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,36
293,2021,E01010830,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,46
294,2021,E01010831,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2007
295,2021,E01010831,2021 super output areas - lower layer,151,Provides no unpaid care,1855
296,2021,E01010831,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,43
297,2021,E01010831,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,25
298,2021,E01010831,2021 super output areas - lower layer,151,Provides 10 to 19 hours unpaid care a week,18
299,2021,E01010831,2021 super output areas - lower layer,151,Provides 20 to 49 hours unpaid care a week,59
300,2021,E01010831,2021 super output areas - lower layer,151,Provides 20 to 34 hours unpaid care a week,21
301,2021,E01010831,2021 super output areas - lower layer,151,Provides 35 to 49 hours unpaid care a week,38
302,2021,E01010831,2021 super output areas - lower layer,151,Provides 50 or more hours unpaid care a week,50
303,2021,E01010832,2021 super output areas - lower layer,151,Total: All usual residents aged 5 and over,2280
304,2021,E01010832,2021 super output areas - lower layer,151,Provides no unpaid care,2106
305,2021,E01010832,2021 super output areas - lower layer,151,Provides 19 hours or less unpaid care a week,56
306,2021,E01010832,2021 super output areas - lower layer,151,Provides 9 hours or less unpaid care a week,28
