,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_MIGIND_4_NAME,OBS_VALUE
26,2021,E01000301,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1308
27,2021,E01000301,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
28,2021,E01000301,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,111
29,2021,E01000301,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,60
30,2021,E01000303,2021 super output areas - lower layer,151,Total: All usual residents,1486
31,2021,E01000303,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1334
32,2021,E01000303,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
33,2021,E01000303,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,120
34,2021,E01000303,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,27
35,2021,E01000304,2021 super output areas - lower layer,151,Total: All usual residents,1538
36,2021,E01000304,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1327
37,2021,E01000304,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,7
38,2021,E01000304,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,181
39,2021,E01000304,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,23
40,2021,E01000130,2021 super output areas - lower layer,151,Total: All usual residents,1919
41,2021,E01000130,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1772
42,2021,E01000130,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
43,2021,E01000130,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,127
44,2021,E01000130,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,17
45,2021,E01000132,2021 super output areas - lower layer,151,Total: All usual residents,1597
46,2021,E01000132,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1490
47,2021,E01000132,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
48,2021,E01000132,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,83
49,2021,E01000132,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,21
50,2021,E01000133,2021 super output areas - lower layer,151,Total: All usual residents,1633
51,2021,E01000133,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1526
52,2021,E01000133,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,2
53,2021,E01000133,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,91
54,2021,E01000133,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,14
55,2021,E01000234,2021 super output areas - lower layer,151,Total: All usual residents,1756
56,2021,E01000234,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1557
57,2021,E01000234,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,7
58,2021,E01000234,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,174
59,2021,E01000234,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,18
60,2021,E01000235,2021 super output areas - lower layer,151,Total: All usual residents,1847
61,2021,E01000235,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1690
62,2021,E01000235,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,19
63,2021,E01000235,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,126
64,2021,E01000235,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,12
65,2021,E01000156,2021 super output areas - lower layer,151,Total: All usual residents,2010
66,2021,E01000156,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1809
67,2021,E01000156,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,2
68,2021,E01000156,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,169
69,2021,E01000156,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,30
70,2021,E01000157,2021 super output areas - lower layer,151,Total: All usual residents,1564
71,2021,E01000157,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1394
72,2021,E01000157,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
73,2021,E01000157,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,153
74,2021,E01000157,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,12
75,2021,E01000163,2021 super output areas - lower layer,151,Total: All usual residents,1672
76,2021,E01000163,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1543
77,2021,E01000163,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
78,2021,E01000163,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,115
79,2021,E01000163,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,11
80,2021,E01000164,2021 super output areas - lower layer,151,Total: All usual residents,1691
81,2021,E01000164,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1534
82,2021,E01000164,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,1
83,2021,E01000164,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,132
84,2021,E01000164,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,24
85,2021,E01000165,2021 super output areas - lower layer,151,Total: All usual residents,1793
86,2021,E01000165,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1524
87,2021,E01000165,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,18
88,2021,E01000165,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,229
89,2021,E01000165,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,22
90,2021,E01000315,2021 super output areas - lower layer,151,Total: All usual residents,1690
91,2021,E01000315,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1618
92,2021,E01000315,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
93,2021,E01000315,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,60
94,2021,E01000315,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,9
95,2021,E01000197,2021 super output areas - lower layer,151,Total: All usual residents,1831
96,2021,E01000197,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1585
97,2021,E01000197,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
98,2021,E01000197,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,207
99,2021,E01000197,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,36
100,2021,E01000295,2021 super output areas - lower layer,151,Total: All usual residents,1597
101,2021,E01000295,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1335
102,2021,E01000295,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
103,2021,E01000295,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,232
104,2021,E01000295,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,26
105,2021,E01000296,2021 super output areas - lower layer,151,Total: All usual residents,1760
106,2021,E01000296,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1449
107,2021,E01000296,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,7
108,2021,E01000296,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,264
109,2021,E01000296,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,40
110,2021,E01000298,2021 super output areas - lower layer,151,Total: All usual residents,1688
111,2021,E01000298,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1464
112,2021,E01000298,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,7
113,2021,E01000298,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,192
114,2021,E01000298,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,25
115,2021,E01000127,2021 super output areas - lower layer,151,Total: All usual residents,1538
116,2021,E01000127,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1419
117,2021,E01000127,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,1
118,2021,E01000127,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,105
119,2021,E01000127,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,13
120,2021,E01000128,2021 super output areas - lower layer,151,Total: All usual residents,2024
121,2021,E01000128,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1877
122,2021,E01000128,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
123,2021,E01000128,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,119
124,2021,E01000128,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,22
125,2021,E01000129,2021 super output areas - lower layer,151,Total: All usual residents,1587
126,2021,E01000129,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1420
127,2021,E01000129,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,8
128,2021,E01000129,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,143
129,2021,E01000129,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,16
130,2021,E01000131,2021 super output areas - lower layer,151,Total: All usual residents,1970
131,2021,E01000131,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1746
132,2021,E01000131,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
133,2021,E01000131,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,177
134,2021,E01000131,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,43
135,2021,E01000134,2021 super output areas - lower layer,151,Total: All usual residents,1816
136,2021,E01000134,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1674
137,2021,E01000134,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,2
138,2021,E01000134,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,126
139,2021,E01000134,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,14
140,2021,E01033913,2021 super output areas - lower layer,151,Total: All usual residents,1516
141,2021,E01033913,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1299
142,2021,E01033913,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
143,2021,E01033913,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,192
144,2021,E01033913,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,21
145,2021,E01033914,2021 super output areas - lower layer,151,Total: All usual residents,1776
146,2021,E01033914,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1544
147,2021,E01033914,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,2
148,2021,E01033914,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,206
149,2021,E01033914,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,24
150,2021,E01000198,2021 super output areas - lower layer,151,Total: All usual residents,2162
151,2021,E01000198,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1984
152,2021,E01000198,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,9
153,2021,E01000198,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,153
154,2021,E01000198,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,16
155,2021,E01000199,2021 super output areas - lower layer,151,Total: All usual residents,1569
156,2021,E01000199,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1431
157,2021,E01000199,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,10
158,2021,E01000199,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,118
159,2021,E01000199,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,10
160,2021,E01000204,2021 super output areas - lower layer,151,Total: All usual residents,1680
161,2021,E01000204,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1527
162,2021,E01000204,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
163,2021,E01000204,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,131
164,2021,E01000204,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,18
165,2021,E01000259,2021 super output areas - lower layer,151,Total: All usual residents,2610
166,2021,E01000259,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,2375
167,2021,E01000259,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,9
168,2021,E01000259,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,197
169,2021,E01000259,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,29
170,2021,E01000260,2021 super output areas - lower layer,151,Total: All usual residents,2133
171,2021,E01000260,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1893
172,2021,E01000260,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,9
173,2021,E01000260,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,201
174,2021,E01000260,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,30
175,2021,E01000126,2021 super output areas - lower layer,151,Total: All usual residents,2236
176,2021,E01000126,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,2025
177,2021,E01000126,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
178,2021,E01000126,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,182
179,2021,E01000126,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,25
180,2021,E01000151,2021 super output areas - lower layer,151,Total: All usual residents,1686
181,2021,E01000151,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1571
182,2021,E01000151,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,2
183,2021,E01000151,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,103
184,2021,E01000151,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,10
185,2021,E01000152,2021 super output areas - lower layer,151,Total: All usual residents,2637
186,2021,E01000152,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,2442
187,2021,E01000152,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
188,2021,E01000152,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,156
189,2021,E01000152,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,34
190,2021,E01000153,2021 super output areas - lower layer,151,Total: All usual residents,1892
191,2021,E01000153,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1762
192,2021,E01000153,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
193,2021,E01000153,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,106
194,2021,E01000153,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,20
195,2021,E01000154,2021 super output areas - lower layer,151,Total: All usual residents,1891
196,2021,E01000154,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1709
197,2021,E01000154,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,10
198,2021,E01000154,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,148
199,2021,E01000154,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,24
200,2021,E01000176,2021 super output areas - lower layer,151,Total: All usual residents,1707
201,2021,E01000176,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1591
202,2021,E01000176,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,12
203,2021,E01000176,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,90
204,2021,E01000176,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,14
205,2021,E01000178,2021 super output areas - lower layer,151,Total: All usual residents,1657
206,2021,E01000178,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1494
207,2021,E01000178,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
208,2021,E01000178,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,143
209,2021,E01000178,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,14
210,2021,E01000184,2021 super output areas - lower layer,151,Total: All usual residents,1858
211,2021,E01000184,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1658
212,2021,E01000184,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
213,2021,E01000184,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,171
214,2021,E01000184,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,26
215,2021,E01000297,2021 super output areas - lower layer,151,Total: All usual residents,1399
216,2021,E01000297,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1181
217,2021,E01000297,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
218,2021,E01000297,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,185
219,2021,E01000297,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,27
220,2021,E01000316,2021 super output areas - lower layer,151,Total: All usual residents,2259
221,2021,E01000316,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1961
222,2021,E01000316,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,2
223,2021,E01000316,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,249
224,2021,E01000316,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,47
225,2021,E01000319,2021 super output areas - lower layer,151,Total: All usual residents,1384
226,2021,E01000319,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1264
227,2021,E01000319,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
228,2021,E01000319,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,92
229,2021,E01000319,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,23
230,2021,E01000196,2021 super output areas - lower layer,151,Total: All usual residents,2099
231,2021,E01000196,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1763
232,2021,E01000196,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
233,2021,E01000196,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,278
234,2021,E01000196,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,52
235,2021,E01000200,2021 super output areas - lower layer,151,Total: All usual residents,1958
236,2021,E01000200,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1736
237,2021,E01000200,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
238,2021,E01000200,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,196
239,2021,E01000200,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,22
240,2021,E01000201,2021 super output areas - lower layer,151,Total: All usual residents,1539
241,2021,E01000201,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1403
242,2021,E01000201,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
243,2021,E01000201,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,91
244,2021,E01000201,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,40
245,2021,E01000202,2021 super output areas - lower layer,151,Total: All usual residents,1657
246,2021,E01000202,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1488
247,2021,E01000202,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
248,2021,E01000202,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,152
249,2021,E01000202,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,11
250,2021,E01000203,2021 super output areas - lower layer,151,Total: All usual residents,1830
251,2021,E01000203,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1595
252,2021,E01000203,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
253,2021,E01000203,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,203
254,2021,E01000203,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,29
255,2021,E01000177,2021 super output areas - lower layer,151,Total: All usual residents,1634
256,2021,E01000177,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1419
257,2021,E01000177,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
258,2021,E01000177,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,186
259,2021,E01000177,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,24
260,2021,E01000179,2021 super output areas - lower layer,151,Total: All usual residents,1742
261,2021,E01000179,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1502
262,2021,E01000179,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,4
263,2021,E01000179,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,215
264,2021,E01000179,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,21
265,2021,E01000180,2021 super output areas - lower layer,151,Total: All usual residents,1598
266,2021,E01000180,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1393
267,2021,E01000180,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,3
268,2021,E01000180,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,172
269,2021,E01000180,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,30
270,2021,E01000181,2021 super output areas - lower layer,151,Total: All usual residents,1669
271,2021,E01000181,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1433
272,2021,E01000181,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,13
273,2021,E01000181,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,195
274,2021,E01000181,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,28
275,2021,E01000182,2021 super output areas - lower layer,151,Total: All usual residents,1611
276,2021,E01000182,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1409
277,2021,E01000182,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,6
278,2021,E01000182,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,175
279,2021,E01000182,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,21
280,2021,E01000185,2021 super output areas - lower layer,151,Total: All usual residents,1468
281,2021,E01000185,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1268
282,2021,E01000185,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
283,2021,E01000185,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,178
284,2021,E01000185,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,17
285,2021,E01000239,2021 super output areas - lower layer,151,Total: All usual residents,2027
286,2021,E01000239,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1695
287,2021,E01000239,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,16
288,2021,E01000239,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,259
289,2021,E01000239,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,57
290,2021,E01000240,2021 super output areas - lower layer,151,Total: All usual residents,1718
291,2021,E01000240,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1512
292,2021,E01000240,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,5
293,2021,E01000240,2021 super output areas - lower layer,151,Migrant from within the UK: Address one year ago was in the UK,175
294,2021,E01000240,2021 super output areas - lower layer,151,Migrant from outside the UK: Address one year ago was outside the UK,26
295,2021,E01000241,2021 super output areas - lower layer,151,Total: All usual residents,1766
296,2021,E01000241,2021 super output areas - lower layer,151,Address one year ago is the same as the address of enumeration,1559
297,2021,E01000241,2021 super output areas - lower layer,151,Address one year ago is student term-time or boarding school address in the UK,7
