,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LIVING_11_NAME,OBS_VALUE
58,2021,E02002187,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,22
59,2021,E02002187,2021 super output areas - middle layer,152,Not living in a couple,1459
60,2021,E02002187,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),773
61,2021,E02002187,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,28
62,2021,E02002187,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),78
63,2021,E02002187,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,260
64,2021,E02002187,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,320
65,2021,E02002188,2021 super output areas - middle layer,152,Total: All usual residents,6280
66,2021,E02002188,2021 super output areas - middle layer,152,Living in a couple,4108
67,2021,E02002188,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3219
68,2021,E02002188,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3189
69,2021,E02002188,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,30
70,2021,E02002188,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",3
71,2021,E02002188,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,886
72,2021,E02002188,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,860
73,2021,E02002188,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,26
74,2021,E02002188,2021 super output areas - middle layer,152,Not living in a couple,2172
75,2021,E02002188,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1277
76,2021,E02002188,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,73
77,2021,E02002188,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),109
78,2021,E02002188,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,344
79,2021,E02002188,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,369
80,2021,E02002189,2021 super output areas - middle layer,152,Total: All usual residents,5297
81,2021,E02002189,2021 super output areas - middle layer,152,Living in a couple,2970
82,2021,E02002189,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2553
83,2021,E02002189,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2543
84,2021,E02002189,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,10
85,2021,E02002189,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",3
86,2021,E02002189,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,414
87,2021,E02002189,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,384
88,2021,E02002189,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,30
89,2021,E02002189,2021 super output areas - middle layer,152,Not living in a couple,2327
90,2021,E02002189,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1469
91,2021,E02002189,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,181
92,2021,E02002189,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),94
93,2021,E02002189,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,319
94,2021,E02002189,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,264
95,2021,E02002190,2021 super output areas - middle layer,152,Total: All usual residents,8965
96,2021,E02002190,2021 super output areas - middle layer,152,Living in a couple,4518
97,2021,E02002190,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3619
98,2021,E02002190,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3607
99,2021,E02002190,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,12
100,2021,E02002190,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",11
101,2021,E02002190,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,888
102,2021,E02002190,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,842
103,2021,E02002190,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,46
104,2021,E02002190,2021 super output areas - middle layer,152,Not living in a couple,4447
105,2021,E02002190,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2803
106,2021,E02002190,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,357
107,2021,E02002190,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),217
108,2021,E02002190,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,613
109,2021,E02002190,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,457
110,2021,E02002191,2021 super output areas - middle layer,152,Total: All usual residents,7110
111,2021,E02002191,2021 super output areas - middle layer,152,Living in a couple,3533
112,2021,E02002191,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2704
113,2021,E02002191,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2698
114,2021,E02002191,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,6
115,2021,E02002191,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",5
116,2021,E02002191,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,824
117,2021,E02002191,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,784
118,2021,E02002191,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,40
119,2021,E02002191,2021 super output areas - middle layer,152,Not living in a couple,3577
120,2021,E02002191,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2245
121,2021,E02002191,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,133
122,2021,E02002191,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),252
123,2021,E02002191,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,578
124,2021,E02002191,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,369
125,2021,E02002192,2021 super output areas - middle layer,152,Total: All usual residents,7550
126,2021,E02002192,2021 super output areas - middle layer,152,Living in a couple,5161
127,2021,E02002192,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,4258
128,2021,E02002192,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,4240
129,2021,E02002192,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,18
130,2021,E02002192,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",4
131,2021,E02002192,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,899
132,2021,E02002192,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,858
133,2021,E02002192,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,41
134,2021,E02002192,2021 super output areas - middle layer,152,Not living in a couple,2389
135,2021,E02002192,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1256
136,2021,E02002192,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,47
137,2021,E02002192,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),109
138,2021,E02002192,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,460
139,2021,E02002192,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,517
140,2021,E02002193,2021 super output areas - middle layer,152,Total: All usual residents,5128
141,2021,E02002193,2021 super output areas - middle layer,152,Living in a couple,2412
142,2021,E02002193,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,1610
143,2021,E02002193,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,1590
144,2021,E02002193,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,20
145,2021,E02002193,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",4
146,2021,E02002193,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,798
147,2021,E02002193,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,754
148,2021,E02002193,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,44
149,2021,E02002193,2021 super output areas - middle layer,152,Not living in a couple,2716
150,2021,E02002193,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1664
151,2021,E02002193,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,55
152,2021,E02002193,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),144
153,2021,E02002193,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,554
154,2021,E02002193,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,299
155,2021,E02002194,2021 super output areas - middle layer,152,Total: All usual residents,5908
156,2021,E02002194,2021 super output areas - middle layer,152,Living in a couple,3484
157,2021,E02002194,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2564
158,2021,E02002194,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2552
159,2021,E02002194,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,12
160,2021,E02002194,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",0
161,2021,E02002194,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,920
162,2021,E02002194,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,892
163,2021,E02002194,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,28
164,2021,E02002194,2021 super output areas - middle layer,152,Not living in a couple,2424
165,2021,E02002194,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1516
166,2021,E02002194,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,43
167,2021,E02002194,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),103
168,2021,E02002194,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,399
169,2021,E02002194,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,363
170,2021,E02002195,2021 super output areas - middle layer,152,Total: All usual residents,5339
171,2021,E02002195,2021 super output areas - middle layer,152,Living in a couple,3588
172,2021,E02002195,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3000
173,2021,E02002195,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2988
174,2021,E02002195,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,12
175,2021,E02002195,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",4
176,2021,E02002195,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,584
177,2021,E02002195,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,560
178,2021,E02002195,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,24
179,2021,E02002195,2021 super output areas - middle layer,152,Not living in a couple,1751
180,2021,E02002195,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),908
181,2021,E02002195,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,26
182,2021,E02002195,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),97
183,2021,E02002195,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,364
184,2021,E02002195,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,356
185,2021,E02002196,2021 super output areas - middle layer,152,Total: All usual residents,5173
186,2021,E02002196,2021 super output areas - middle layer,152,Living in a couple,3382
187,2021,E02002196,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2479
188,2021,E02002196,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2459
189,2021,E02002196,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,20
190,2021,E02002196,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",5
191,2021,E02002196,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,898
192,2021,E02002196,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,872
193,2021,E02002196,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,26
194,2021,E02002196,2021 super output areas - middle layer,152,Not living in a couple,1791
195,2021,E02002196,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1092
196,2021,E02002196,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,34
197,2021,E02002196,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),94
198,2021,E02002196,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,315
199,2021,E02002196,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,256
200,2021,E02002197,2021 super output areas - middle layer,152,Total: All usual residents,7108
201,2021,E02002197,2021 super output areas - middle layer,152,Living in a couple,3885
202,2021,E02002197,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2636
203,2021,E02002197,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2618
204,2021,E02002197,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,18
205,2021,E02002197,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",9
206,2021,E02002197,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1240
207,2021,E02002197,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1202
208,2021,E02002197,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,38
209,2021,E02002197,2021 super output areas - middle layer,152,Not living in a couple,3223
210,2021,E02002197,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1808
211,2021,E02002197,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,61
212,2021,E02002197,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),186
213,2021,E02002197,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,667
214,2021,E02002197,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,501
215,2021,E02002198,2021 super output areas - middle layer,152,Total: All usual residents,6863
216,2021,E02002198,2021 super output areas - middle layer,152,Living in a couple,4096
217,2021,E02002198,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2992
218,2021,E02002198,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2980
219,2021,E02002198,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,12
220,2021,E02002198,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",4
221,2021,E02002198,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1100
222,2021,E02002198,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1062
223,2021,E02002198,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,38
224,2021,E02002198,2021 super output areas - middle layer,152,Not living in a couple,2767
225,2021,E02002198,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1573
226,2021,E02002198,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,42
227,2021,E02002198,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),136
228,2021,E02002198,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,529
229,2021,E02002198,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,487
230,2021,E02002199,2021 super output areas - middle layer,152,Total: All usual residents,5995
231,2021,E02002199,2021 super output areas - middle layer,152,Living in a couple,3938
232,2021,E02002199,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2978
233,2021,E02002199,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2950
234,2021,E02002199,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,28
235,2021,E02002199,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",2
236,2021,E02002199,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,958
237,2021,E02002199,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,902
238,2021,E02002199,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,56
239,2021,E02002199,2021 super output areas - middle layer,152,Not living in a couple,2057
240,2021,E02002199,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1178
241,2021,E02002199,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,38
242,2021,E02002199,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),96
243,2021,E02002199,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,400
244,2021,E02002199,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,345
245,2021,E02002200,2021 super output areas - middle layer,152,Total: All usual residents,7296
246,2021,E02002200,2021 super output areas - middle layer,152,Living in a couple,4482
247,2021,E02002200,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3425
248,2021,E02002200,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3397
249,2021,E02002200,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,28
250,2021,E02002200,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",5
251,2021,E02002200,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1052
252,2021,E02002200,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,976
253,2021,E02002200,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,76
254,2021,E02002200,2021 super output areas - middle layer,152,Not living in a couple,2814
255,2021,E02002200,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1679
256,2021,E02002200,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,83
257,2021,E02002200,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),173
258,2021,E02002200,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,450
259,2021,E02002200,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,429
260,2021,E02002201,2021 super output areas - middle layer,152,Total: All usual residents,9786
261,2021,E02002201,2021 super output areas - middle layer,152,Living in a couple,5726
262,2021,E02002201,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,4029
263,2021,E02002201,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,4000
264,2021,E02002201,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,29
265,2021,E02002201,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",5
266,2021,E02002201,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1692
267,2021,E02002201,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1628
268,2021,E02002201,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,64
269,2021,E02002201,2021 super output areas - middle layer,152,Not living in a couple,4060
270,2021,E02002201,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2541
271,2021,E02002201,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,80
272,2021,E02002201,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),227
273,2021,E02002201,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,712
274,2021,E02002201,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,500
275,2021,E02002202,2021 super output areas - middle layer,152,Total: All usual residents,6157
276,2021,E02002202,2021 super output areas - middle layer,152,Living in a couple,3048
277,2021,E02002202,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,1976
278,2021,E02002202,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,1944
279,2021,E02002202,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,32
280,2021,E02002202,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",0
281,2021,E02002202,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1072
282,2021,E02002202,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1000
283,2021,E02002202,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,72
284,2021,E02002202,2021 super output areas - middle layer,152,Not living in a couple,3109
285,2021,E02002202,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2046
