,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TTWMETH_12_NAME,OBS_VALUE
74,2021,E02000148,2021 super output areas - middle layer,152,On foot,98
75,2021,E02000148,2021 super output areas - middle layer,152,Other method of travel to work,30
76,2021,E02000149,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3983
77,2021,E02000149,2021 super output areas - middle layer,152,Work mainly at or from home,1427
78,2021,E02000149,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",46
79,2021,E02000149,2021 super output areas - middle layer,152,Train,394
80,2021,E02000149,2021 super output areas - middle layer,152,"Bus, minibus or coach",224
81,2021,E02000149,2021 super output areas - middle layer,152,Taxi,12
82,2021,E02000149,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",29
83,2021,E02000149,2021 super output areas - middle layer,152,Driving a car or van,1476
84,2021,E02000149,2021 super output areas - middle layer,152,Passenger in a car or van,89
85,2021,E02000149,2021 super output areas - middle layer,152,Bicycle,33
86,2021,E02000149,2021 super output areas - middle layer,152,On foot,203
87,2021,E02000149,2021 super output areas - middle layer,152,Other method of travel to work,50
88,2021,E02000150,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4165
89,2021,E02000150,2021 super output areas - middle layer,152,Work mainly at or from home,2029
90,2021,E02000150,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",50
91,2021,E02000150,2021 super output areas - middle layer,152,Train,318
92,2021,E02000150,2021 super output areas - middle layer,152,"Bus, minibus or coach",148
93,2021,E02000150,2021 super output areas - middle layer,152,Taxi,6
94,2021,E02000150,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",21
95,2021,E02000150,2021 super output areas - middle layer,152,Driving a car or van,1236
96,2021,E02000150,2021 super output areas - middle layer,152,Passenger in a car or van,81
97,2021,E02000150,2021 super output areas - middle layer,152,Bicycle,54
98,2021,E02000150,2021 super output areas - middle layer,152,On foot,179
99,2021,E02000150,2021 super output areas - middle layer,152,Other method of travel to work,43
100,2021,E02000151,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3508
101,2021,E02000151,2021 super output areas - middle layer,152,Work mainly at or from home,1985
102,2021,E02000151,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",23
103,2021,E02000151,2021 super output areas - middle layer,152,Train,346
104,2021,E02000151,2021 super output areas - middle layer,152,"Bus, minibus or coach",69
105,2021,E02000151,2021 super output areas - middle layer,152,Taxi,5
106,2021,E02000151,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",13
107,2021,E02000151,2021 super output areas - middle layer,152,Driving a car or van,841
108,2021,E02000151,2021 super output areas - middle layer,152,Passenger in a car or van,48
109,2021,E02000151,2021 super output areas - middle layer,152,Bicycle,18
110,2021,E02000151,2021 super output areas - middle layer,152,On foot,129
111,2021,E02000151,2021 super output areas - middle layer,152,Other method of travel to work,31
112,2021,E02000152,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3741
113,2021,E02000152,2021 super output areas - middle layer,152,Work mainly at or from home,1471
114,2021,E02000152,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",42
115,2021,E02000152,2021 super output areas - middle layer,152,Train,331
116,2021,E02000152,2021 super output areas - middle layer,152,"Bus, minibus or coach",264
117,2021,E02000152,2021 super output areas - middle layer,152,Taxi,9
118,2021,E02000152,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",29
119,2021,E02000152,2021 super output areas - middle layer,152,Driving a car or van,1280
120,2021,E02000152,2021 super output areas - middle layer,152,Passenger in a car or van,85
121,2021,E02000152,2021 super output areas - middle layer,152,Bicycle,34
122,2021,E02000152,2021 super output areas - middle layer,152,On foot,153
123,2021,E02000152,2021 super output areas - middle layer,152,Other method of travel to work,43
124,2021,E02000153,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3943
125,2021,E02000153,2021 super output areas - middle layer,152,Work mainly at or from home,1871
126,2021,E02000153,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",30
127,2021,E02000153,2021 super output areas - middle layer,152,Train,339
128,2021,E02000153,2021 super output areas - middle layer,152,"Bus, minibus or coach",119
129,2021,E02000153,2021 super output areas - middle layer,152,Taxi,21
130,2021,E02000153,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",24
131,2021,E02000153,2021 super output areas - middle layer,152,Driving a car or van,1262
132,2021,E02000153,2021 super output areas - middle layer,152,Passenger in a car or van,83
133,2021,E02000153,2021 super output areas - middle layer,152,Bicycle,34
134,2021,E02000153,2021 super output areas - middle layer,152,On foot,125
135,2021,E02000153,2021 super output areas - middle layer,152,Other method of travel to work,35
136,2021,E02000154,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4228
137,2021,E02000154,2021 super output areas - middle layer,152,Work mainly at or from home,2018
138,2021,E02000154,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",45
139,2021,E02000154,2021 super output areas - middle layer,152,Train,413
140,2021,E02000154,2021 super output areas - middle layer,152,"Bus, minibus or coach",299
141,2021,E02000154,2021 super output areas - middle layer,152,Taxi,13
142,2021,E02000154,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",28
143,2021,E02000154,2021 super output areas - middle layer,152,Driving a car or van,1093
144,2021,E02000154,2021 super output areas - middle layer,152,Passenger in a car or van,72
145,2021,E02000154,2021 super output areas - middle layer,152,Bicycle,22
146,2021,E02000154,2021 super output areas - middle layer,152,On foot,193
147,2021,E02000154,2021 super output areas - middle layer,152,Other method of travel to work,32
148,2021,E02000155,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3281
149,2021,E02000155,2021 super output areas - middle layer,152,Work mainly at or from home,1165
150,2021,E02000155,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",30
151,2021,E02000155,2021 super output areas - middle layer,152,Train,297
152,2021,E02000155,2021 super output areas - middle layer,152,"Bus, minibus or coach",182
153,2021,E02000155,2021 super output areas - middle layer,152,Taxi,18
154,2021,E02000155,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",20
155,2021,E02000155,2021 super output areas - middle layer,152,Driving a car or van,1266
156,2021,E02000155,2021 super output areas - middle layer,152,Passenger in a car or van,81
157,2021,E02000155,2021 super output areas - middle layer,152,Bicycle,22
158,2021,E02000155,2021 super output areas - middle layer,152,On foot,165
159,2021,E02000155,2021 super output areas - middle layer,152,Other method of travel to work,35
160,2021,E02000156,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,5785
161,2021,E02000156,2021 super output areas - middle layer,152,Work mainly at or from home,2817
162,2021,E02000156,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",50
163,2021,E02000156,2021 super output areas - middle layer,152,Train,454
164,2021,E02000156,2021 super output areas - middle layer,152,"Bus, minibus or coach",169
165,2021,E02000156,2021 super output areas - middle layer,152,Taxi,30
166,2021,E02000156,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",21
167,2021,E02000156,2021 super output areas - middle layer,152,Driving a car or van,1767
168,2021,E02000156,2021 super output areas - middle layer,152,Passenger in a car or van,86
169,2021,E02000156,2021 super output areas - middle layer,152,Bicycle,63
170,2021,E02000156,2021 super output areas - middle layer,152,On foot,279
171,2021,E02000156,2021 super output areas - middle layer,152,Other method of travel to work,49
172,2021,E02000157,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3921
173,2021,E02000157,2021 super output areas - middle layer,152,Work mainly at or from home,2025
174,2021,E02000157,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",31
175,2021,E02000157,2021 super output areas - middle layer,152,Train,326
176,2021,E02000157,2021 super output areas - middle layer,152,"Bus, minibus or coach",96
177,2021,E02000157,2021 super output areas - middle layer,152,Taxi,17
178,2021,E02000157,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",9
179,2021,E02000157,2021 super output areas - middle layer,152,Driving a car or van,1123
180,2021,E02000157,2021 super output areas - middle layer,152,Passenger in a car or van,76
181,2021,E02000157,2021 super output areas - middle layer,152,Bicycle,22
182,2021,E02000157,2021 super output areas - middle layer,152,On foot,174
183,2021,E02000157,2021 super output areas - middle layer,152,Other method of travel to work,22
184,2021,E02000158,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3373
185,2021,E02000158,2021 super output areas - middle layer,152,Work mainly at or from home,1381
186,2021,E02000158,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",45
187,2021,E02000158,2021 super output areas - middle layer,152,Train,278
188,2021,E02000158,2021 super output areas - middle layer,152,"Bus, minibus or coach",189
189,2021,E02000158,2021 super output areas - middle layer,152,Taxi,15
190,2021,E02000158,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",17
191,2021,E02000158,2021 super output areas - middle layer,152,Driving a car or van,1140
192,2021,E02000158,2021 super output areas - middle layer,152,Passenger in a car or van,101
193,2021,E02000158,2021 super output areas - middle layer,152,Bicycle,18
194,2021,E02000158,2021 super output areas - middle layer,152,On foot,146
195,2021,E02000158,2021 super output areas - middle layer,152,Other method of travel to work,43
196,2021,E02000159,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3350
197,2021,E02000159,2021 super output areas - middle layer,152,Work mainly at or from home,1542
198,2021,E02000159,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",25
199,2021,E02000159,2021 super output areas - middle layer,152,Train,223
200,2021,E02000159,2021 super output areas - middle layer,152,"Bus, minibus or coach",103
201,2021,E02000159,2021 super output areas - middle layer,152,Taxi,13
202,2021,E02000159,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",10
203,2021,E02000159,2021 super output areas - middle layer,152,Driving a car or van,1171
204,2021,E02000159,2021 super output areas - middle layer,152,Passenger in a car or van,66
205,2021,E02000159,2021 super output areas - middle layer,152,Bicycle,30
206,2021,E02000159,2021 super output areas - middle layer,152,On foot,136
207,2021,E02000159,2021 super output areas - middle layer,152,Other method of travel to work,31
208,2021,E02000160,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3804
209,2021,E02000160,2021 super output areas - middle layer,152,Work mainly at or from home,1717
210,2021,E02000160,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",27
211,2021,E02000160,2021 super output areas - middle layer,152,Train,288
212,2021,E02000160,2021 super output areas - middle layer,152,"Bus, minibus or coach",138
213,2021,E02000160,2021 super output areas - middle layer,152,Taxi,18
214,2021,E02000160,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",25
215,2021,E02000160,2021 super output areas - middle layer,152,Driving a car or van,1301
216,2021,E02000160,2021 super output areas - middle layer,152,Passenger in a car or van,78
217,2021,E02000160,2021 super output areas - middle layer,152,Bicycle,39
218,2021,E02000160,2021 super output areas - middle layer,152,On foot,133
219,2021,E02000160,2021 super output areas - middle layer,152,Other method of travel to work,40
220,2021,E02000161,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4143
221,2021,E02000161,2021 super output areas - middle layer,152,Work mainly at or from home,2054
222,2021,E02000161,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",44
223,2021,E02000161,2021 super output areas - middle layer,152,Train,376
224,2021,E02000161,2021 super output areas - middle layer,152,"Bus, minibus or coach",108
225,2021,E02000161,2021 super output areas - middle layer,152,Taxi,15
226,2021,E02000161,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",19
227,2021,E02000161,2021 super output areas - middle layer,152,Driving a car or van,1217
228,2021,E02000161,2021 super output areas - middle layer,152,Passenger in a car or van,75
229,2021,E02000161,2021 super output areas - middle layer,152,Bicycle,24
230,2021,E02000161,2021 super output areas - middle layer,152,On foot,174
231,2021,E02000161,2021 super output areas - middle layer,152,Other method of travel to work,37
232,2021,E02000162,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3151
233,2021,E02000162,2021 super output areas - middle layer,152,Work mainly at or from home,1305
234,2021,E02000162,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",24
235,2021,E02000162,2021 super output areas - middle layer,152,Train,199
236,2021,E02000162,2021 super output areas - middle layer,152,"Bus, minibus or coach",139
237,2021,E02000162,2021 super output areas - middle layer,152,Taxi,15
238,2021,E02000162,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",9
239,2021,E02000162,2021 super output areas - middle layer,152,Driving a car or van,1138
240,2021,E02000162,2021 super output areas - middle layer,152,Passenger in a car or van,79
241,2021,E02000162,2021 super output areas - middle layer,152,Bicycle,21
242,2021,E02000162,2021 super output areas - middle layer,152,On foot,188
243,2021,E02000162,2021 super output areas - middle layer,152,Other method of travel to work,34
244,2021,E02000163,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3692
245,2021,E02000163,2021 super output areas - middle layer,152,Work mainly at or from home,1828
246,2021,E02000163,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",20
247,2021,E02000163,2021 super output areas - middle layer,152,Train,303
248,2021,E02000163,2021 super output areas - middle layer,152,"Bus, minibus or coach",93
249,2021,E02000163,2021 super output areas - middle layer,152,Taxi,15
250,2021,E02000163,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",10
251,2021,E02000163,2021 super output areas - middle layer,152,Driving a car or van,1140
252,2021,E02000163,2021 super output areas - middle layer,152,Passenger in a car or van,92
253,2021,E02000163,2021 super output areas - middle layer,152,Bicycle,28
254,2021,E02000163,2021 super output areas - middle layer,152,On foot,129
255,2021,E02000163,2021 super output areas - middle layer,152,Other method of travel to work,34
256,2021,E02000165,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3723
257,2021,E02000165,2021 super output areas - middle layer,152,Work mainly at or from home,1138
258,2021,E02000165,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",28
259,2021,E02000165,2021 super output areas - middle layer,152,Train,186
260,2021,E02000165,2021 super output areas - middle layer,152,"Bus, minibus or coach",128
261,2021,E02000165,2021 super output areas - middle layer,152,Taxi,9
262,2021,E02000165,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",35
263,2021,E02000165,2021 super output areas - middle layer,152,Driving a car or van,1935
264,2021,E02000165,2021 super output areas - middle layer,152,Passenger in a car or van,104
265,2021,E02000165,2021 super output areas - middle layer,152,Bicycle,11
266,2021,E02000165,2021 super output areas - middle layer,152,On foot,112
267,2021,E02000165,2021 super output areas - middle layer,152,Other method of travel to work,37
268,2021,E02006782,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3875
269,2021,E02006782,2021 super output areas - middle layer,152,Work mainly at or from home,1534
270,2021,E02006782,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",96
271,2021,E02006782,2021 super output areas - middle layer,152,Train,347
272,2021,E02006782,2021 super output areas - middle layer,152,"Bus, minibus or coach",306
273,2021,E02006782,2021 super output areas - middle layer,152,Taxi,21
274,2021,E02006782,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",22
275,2021,E02006782,2021 super output areas - middle layer,152,Driving a car or van,1194
276,2021,E02006782,2021 super output areas - middle layer,152,Passenger in a car or van,96
277,2021,E02006782,2021 super output areas - middle layer,152,Bicycle,41
278,2021,E02006782,2021 super output areas - middle layer,152,On foot,161
279,2021,E02006782,2021 super output areas - middle layer,152,Other method of travel to work,57
280,2021,E02006787,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3943
281,2021,E02006787,2021 super output areas - middle layer,152,Work mainly at or from home,1999
282,2021,E02006787,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",92
283,2021,E02006787,2021 super output areas - middle layer,152,Train,372
284,2021,E02006787,2021 super output areas - middle layer,152,"Bus, minibus or coach",160
285,2021,E02006787,2021 super output areas - middle layer,152,Taxi,11
286,2021,E02006787,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",19
287,2021,E02006787,2021 super output areas - middle layer,152,Driving a car or van,923
288,2021,E02006787,2021 super output areas - middle layer,152,Passenger in a car or van,61
289,2021,E02006787,2021 super output areas - middle layer,152,Bicycle,49
290,2021,E02006787,2021 super output areas - middle layer,152,On foot,215
291,2021,E02006787,2021 super output areas - middle layer,152,Other method of travel to work,42
292,2021,E02006789,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3049
293,2021,E02006789,2021 super output areas - middle layer,152,Work mainly at or from home,1144
294,2021,E02006789,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",10
295,2021,E02006789,2021 super output areas - middle layer,152,Train,148
296,2021,E02006789,2021 super output areas - middle layer,152,"Bus, minibus or coach",64
297,2021,E02006789,2021 super output areas - middle layer,152,Taxi,18
298,2021,E02006789,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",14
299,2021,E02006789,2021 super output areas - middle layer,152,Driving a car or van,1431
300,2021,E02006789,2021 super output areas - middle layer,152,Passenger in a car or van,63
301,2021,E02006789,2021 super output areas - middle layer,152,Bicycle,13
302,2021,E02006789,2021 super output areas - middle layer,152,On foot,104
303,2021,E02006789,2021 super output areas - middle layer,152,Other method of travel to work,40
304,2021,E02000166,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3667
305,2021,E02000166,2021 super output areas - middle layer,152,Work mainly at or from home,2191
306,2021,E02000166,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",278
307,2021,E02000166,2021 super output areas - middle layer,152,Train,87
308,2021,E02000166,2021 super output areas - middle layer,152,"Bus, minibus or coach",225
309,2021,E02000166,2021 super output areas - middle layer,152,Taxi,19
310,2021,E02000166,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",25
311,2021,E02000166,2021 super output areas - middle layer,152,Driving a car or van,294
312,2021,E02000166,2021 super output areas - middle layer,152,Passenger in a car or van,22
313,2021,E02000166,2021 super output areas - middle layer,152,Bicycle,175
314,2021,E02000166,2021 super output areas - middle layer,152,On foot,314
315,2021,E02000166,2021 super output areas - middle layer,152,Other method of travel to work,37
316,2021,E02000167,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3825
317,2021,E02000167,2021 super output areas - middle layer,152,Work mainly at or from home,2680
318,2021,E02000167,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",332
319,2021,E02000167,2021 super output areas - middle layer,152,Train,55
320,2021,E02000167,2021 super output areas - middle layer,152,"Bus, minibus or coach",86
321,2021,E02000167,2021 super output areas - middle layer,152,Taxi,42
322,2021,E02000167,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",7
323,2021,E02000167,2021 super output areas - middle layer,152,Driving a car or van,209
324,2021,E02000167,2021 super output areas - middle layer,152,Passenger in a car or van,16
325,2021,E02000167,2021 super output areas - middle layer,152,Bicycle,106
326,2021,E02000167,2021 super output areas - middle layer,152,On foot,264
327,2021,E02000167,2021 super output areas - middle layer,152,Other method of travel to work,28
328,2021,E02000168,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4338
329,2021,E02000168,2021 super output areas - middle layer,152,Work mainly at or from home,2637
330,2021,E02000168,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",410
331,2021,E02000168,2021 super output areas - middle layer,152,Train,112
332,2021,E02000168,2021 super output areas - middle layer,152,"Bus, minibus or coach",191
333,2021,E02000168,2021 super output areas - middle layer,152,Taxi,29
334,2021,E02000168,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",10
335,2021,E02000168,2021 super output areas - middle layer,152,Driving a car or van,264
336,2021,E02000168,2021 super output areas - middle layer,152,Passenger in a car or van,12
337,2021,E02000168,2021 super output areas - middle layer,152,Bicycle,253
338,2021,E02000168,2021 super output areas - middle layer,152,On foot,384
339,2021,E02000168,2021 super output areas - middle layer,152,Other method of travel to work,36
340,2021,E02000169,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3573
341,2021,E02000169,2021 super output areas - middle layer,152,Work mainly at or from home,2472
342,2021,E02000169,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",321
343,2021,E02000169,2021 super output areas - middle layer,152,Train,52
344,2021,E02000169,2021 super output areas - middle layer,152,"Bus, minibus or coach",91
345,2021,E02000169,2021 super output areas - middle layer,152,Taxi,42
346,2021,E02000169,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",17
347,2021,E02000169,2021 super output areas - middle layer,152,Driving a car or van,297
348,2021,E02000169,2021 super output areas - middle layer,152,Passenger in a car or van,22
349,2021,E02000169,2021 super output areas - middle layer,152,Bicycle,81
350,2021,E02000169,2021 super output areas - middle layer,152,On foot,142
351,2021,E02000169,2021 super output areas - middle layer,152,Other method of travel to work,36
352,2021,E02000170,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4448
353,2021,E02000170,2021 super output areas - middle layer,152,Work mainly at or from home,2737
354,2021,E02000170,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",494
355,2021,E02000170,2021 super output areas - middle layer,152,Train,140
356,2021,E02000170,2021 super output areas - middle layer,152,"Bus, minibus or coach",244
357,2021,E02000170,2021 super output areas - middle layer,152,Taxi,22
358,2021,E02000170,2021 super output areas - middle layer,152,"Motorcycle, scooter or moped",28
359,2021,E02000170,2021 super output areas - middle layer,152,Driving a car or van,361
360,2021,E02000170,2021 super output areas - middle layer,152,Passenger in a car or van,19
361,2021,E02000170,2021 super output areas - middle layer,152,Bicycle,130
362,2021,E02000170,2021 super output areas - middle layer,152,On foot,223
363,2021,E02000170,2021 super output areas - middle layer,152,Other method of travel to work,50
364,2021,E02000171,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3962
365,2021,E02000171,2021 super output areas - middle layer,152,Work mainly at or from home,2416
366,2021,E02000171,2021 super output areas - middle layer,152,"Underground, metro, light rail, tram",384
367,2021,E02000171,2021 super output areas - middle layer,152,Train,78
368,2021,E02000171,2021 super output areas - middle layer,152,"Bus, minibus or coach",174
369,2021,E02000171,2021 super output areas - middle layer,152,Taxi,30
