,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHSIZE_10_NAME,OBS_VALUE
38,2021,E02005881,2021 super output areas - middle layer,152,7 people in household,3
39,2021,E02005881,2021 super output areas - middle layer,152,8 or more people in household,3
40,2021,E02005882,2021 super output areas - middle layer,152,Total: All households,3429
41,2021,E02005882,2021 super output areas - middle layer,152,0 people in household,0
42,2021,E02005882,2021 super output areas - middle layer,152,1 person in household,911
43,2021,E02005882,2021 super output areas - middle layer,152,2 people in household,1390
44,2021,E02005882,2021 super output areas - middle layer,152,3 people in household,556
45,2021,E02005882,2021 super output areas - middle layer,152,4 people in household,441
46,2021,E02005882,2021 super output areas - middle layer,152,5 people in household,98
47,2021,E02005882,2021 super output areas - middle layer,152,6 people in household,25
48,2021,E02005882,2021 super output areas - middle layer,152,7 people in household,7
49,2021,E02005882,2021 super output areas - middle layer,152,8 or more people in household,1
50,2021,E02005883,2021 super output areas - middle layer,152,Total: All households,3603
51,2021,E02005883,2021 super output areas - middle layer,152,0 people in household,0
52,2021,E02005883,2021 super output areas - middle layer,152,1 person in household,1151
53,2021,E02005883,2021 super output areas - middle layer,152,2 people in household,1180
54,2021,E02005883,2021 super output areas - middle layer,152,3 people in household,608
55,2021,E02005883,2021 super output areas - middle layer,152,4 people in household,448
56,2021,E02005883,2021 super output areas - middle layer,152,5 people in household,164
57,2021,E02005883,2021 super output areas - middle layer,152,6 people in household,36
58,2021,E02005883,2021 super output areas - middle layer,152,7 people in household,8
59,2021,E02005883,2021 super output areas - middle layer,152,8 or more people in household,8
60,2021,E02005884,2021 super output areas - middle layer,152,Total: All households,2778
61,2021,E02005884,2021 super output areas - middle layer,152,0 people in household,0
62,2021,E02005884,2021 super output areas - middle layer,152,1 person in household,869
63,2021,E02005884,2021 super output areas - middle layer,152,2 people in household,1109
64,2021,E02005884,2021 super output areas - middle layer,152,3 people in household,423
65,2021,E02005884,2021 super output areas - middle layer,152,4 people in household,259
66,2021,E02005884,2021 super output areas - middle layer,152,5 people in household,80
67,2021,E02005884,2021 super output areas - middle layer,152,6 people in household,24
68,2021,E02005884,2021 super output areas - middle layer,152,7 people in household,10
69,2021,E02005884,2021 super output areas - middle layer,152,8 or more people in household,4
70,2021,E02005885,2021 super output areas - middle layer,152,Total: All households,3891
71,2021,E02005885,2021 super output areas - middle layer,152,0 people in household,0
72,2021,E02005885,2021 super output areas - middle layer,152,1 person in household,1188
73,2021,E02005885,2021 super output areas - middle layer,152,2 people in household,1454
74,2021,E02005885,2021 super output areas - middle layer,152,3 people in household,609
75,2021,E02005885,2021 super output areas - middle layer,152,4 people in household,430
76,2021,E02005885,2021 super output areas - middle layer,152,5 people in household,145
77,2021,E02005885,2021 super output areas - middle layer,152,6 people in household,47
78,2021,E02005885,2021 super output areas - middle layer,152,7 people in household,10
79,2021,E02005885,2021 super output areas - middle layer,152,8 or more people in household,8
80,2021,E02005886,2021 super output areas - middle layer,152,Total: All households,4737
81,2021,E02005886,2021 super output areas - middle layer,152,0 people in household,0
82,2021,E02005886,2021 super output areas - middle layer,152,1 person in household,1140
83,2021,E02005886,2021 super output areas - middle layer,152,2 people in household,1814
84,2021,E02005886,2021 super output areas - middle layer,152,3 people in household,870
85,2021,E02005886,2021 super output areas - middle layer,152,4 people in household,657
86,2021,E02005886,2021 super output areas - middle layer,152,5 people in household,195
87,2021,E02005886,2021 super output areas - middle layer,152,6 people in household,38
88,2021,E02005886,2021 super output areas - middle layer,152,7 people in household,17
89,2021,E02005886,2021 super output areas - middle layer,152,8 or more people in household,6
90,2021,E02005887,2021 super output areas - middle layer,152,Total: All households,4584
91,2021,E02005887,2021 super output areas - middle layer,152,0 people in household,0
92,2021,E02005887,2021 super output areas - middle layer,152,1 person in household,1684
93,2021,E02005887,2021 super output areas - middle layer,152,2 people in household,1444
94,2021,E02005887,2021 super output areas - middle layer,152,3 people in household,773
95,2021,E02005887,2021 super output areas - middle layer,152,4 people in household,461
96,2021,E02005887,2021 super output areas - middle layer,152,5 people in household,149
97,2021,E02005887,2021 super output areas - middle layer,152,6 people in household,47
98,2021,E02005887,2021 super output areas - middle layer,152,7 people in household,15
99,2021,E02005887,2021 super output areas - middle layer,152,8 or more people in household,11
100,2021,E02005888,2021 super output areas - middle layer,152,Total: All households,3831
101,2021,E02005888,2021 super output areas - middle layer,152,0 people in household,0
102,2021,E02005888,2021 super output areas - middle layer,152,1 person in household,1438
103,2021,E02005888,2021 super output areas - middle layer,152,2 people in household,1157
104,2021,E02005888,2021 super output areas - middle layer,152,3 people in household,630
105,2021,E02005888,2021 super output areas - middle layer,152,4 people in household,406
106,2021,E02005888,2021 super output areas - middle layer,152,5 people in household,139
107,2021,E02005888,2021 super output areas - middle layer,152,6 people in household,48
108,2021,E02005888,2021 super output areas - middle layer,152,7 people in household,13
109,2021,E02005888,2021 super output areas - middle layer,152,8 or more people in household,0
110,2021,E02005889,2021 super output areas - middle layer,152,Total: All households,4565
111,2021,E02005889,2021 super output areas - middle layer,152,0 people in household,0
112,2021,E02005889,2021 super output areas - middle layer,152,1 person in household,1354
113,2021,E02005889,2021 super output areas - middle layer,152,2 people in household,1575
114,2021,E02005889,2021 super output areas - middle layer,152,3 people in household,805
115,2021,E02005889,2021 super output areas - middle layer,152,4 people in household,550
116,2021,E02005889,2021 super output areas - middle layer,152,5 people in household,202
117,2021,E02005889,2021 super output areas - middle layer,152,6 people in household,54
118,2021,E02005889,2021 super output areas - middle layer,152,7 people in household,21
119,2021,E02005889,2021 super output areas - middle layer,152,8 or more people in household,4
120,2021,E02005890,2021 super output areas - middle layer,152,Total: All households,2854
121,2021,E02005890,2021 super output areas - middle layer,152,0 people in household,0
122,2021,E02005890,2021 super output areas - middle layer,152,1 person in household,738
123,2021,E02005890,2021 super output areas - middle layer,152,2 people in household,1163
124,2021,E02005890,2021 super output areas - middle layer,152,3 people in household,474
125,2021,E02005890,2021 super output areas - middle layer,152,4 people in household,357
126,2021,E02005890,2021 super output areas - middle layer,152,5 people in household,94
127,2021,E02005890,2021 super output areas - middle layer,152,6 people in household,26
128,2021,E02005890,2021 super output areas - middle layer,152,7 people in household,1
129,2021,E02005890,2021 super output areas - middle layer,152,8 or more people in household,1
130,2021,E02005891,2021 super output areas - middle layer,152,Total: All households,2833
131,2021,E02005891,2021 super output areas - middle layer,152,0 people in household,0
132,2021,E02005891,2021 super output areas - middle layer,152,1 person in household,1069
133,2021,E02005891,2021 super output areas - middle layer,152,2 people in household,879
134,2021,E02005891,2021 super output areas - middle layer,152,3 people in household,395
135,2021,E02005891,2021 super output areas - middle layer,152,4 people in household,285
136,2021,E02005891,2021 super output areas - middle layer,152,5 people in household,117
137,2021,E02005891,2021 super output areas - middle layer,152,6 people in household,60
138,2021,E02005891,2021 super output areas - middle layer,152,7 people in household,13
139,2021,E02005891,2021 super output areas - middle layer,152,8 or more people in household,15
140,2021,E02005892,2021 super output areas - middle layer,152,Total: All households,5621
141,2021,E02005892,2021 super output areas - middle layer,152,0 people in household,0
142,2021,E02005892,2021 super output areas - middle layer,152,1 person in household,1469
143,2021,E02005892,2021 super output areas - middle layer,152,2 people in household,2203
144,2021,E02005892,2021 super output areas - middle layer,152,3 people in household,952
145,2021,E02005892,2021 super output areas - middle layer,152,4 people in household,782
146,2021,E02005892,2021 super output areas - middle layer,152,5 people in household,163
147,2021,E02005892,2021 super output areas - middle layer,152,6 people in household,39
148,2021,E02005892,2021 super output areas - middle layer,152,7 people in household,11
149,2021,E02005892,2021 super output areas - middle layer,152,8 or more people in household,2
150,2021,E02005893,2021 super output areas - middle layer,152,Total: All households,4931
151,2021,E02005893,2021 super output areas - middle layer,152,0 people in household,0
152,2021,E02005893,2021 super output areas - middle layer,152,1 person in household,1528
153,2021,E02005893,2021 super output areas - middle layer,152,2 people in household,1772
154,2021,E02005893,2021 super output areas - middle layer,152,3 people in household,822
155,2021,E02005893,2021 super output areas - middle layer,152,4 people in household,540
156,2021,E02005893,2021 super output areas - middle layer,152,5 people in household,181
157,2021,E02005893,2021 super output areas - middle layer,152,6 people in household,59
158,2021,E02005893,2021 super output areas - middle layer,152,7 people in household,18
159,2021,E02005893,2021 super output areas - middle layer,152,8 or more people in household,11
160,2021,E02005894,2021 super output areas - middle layer,152,Total: All households,4891
161,2021,E02005894,2021 super output areas - middle layer,152,0 people in household,0
162,2021,E02005894,2021 super output areas - middle layer,152,1 person in household,1301
163,2021,E02005894,2021 super output areas - middle layer,152,2 people in household,1803
164,2021,E02005894,2021 super output areas - middle layer,152,3 people in household,829
165,2021,E02005894,2021 super output areas - middle layer,152,4 people in household,682
166,2021,E02005894,2021 super output areas - middle layer,152,5 people in household,180
167,2021,E02005894,2021 super output areas - middle layer,152,6 people in household,71
168,2021,E02005894,2021 super output areas - middle layer,152,7 people in household,18
169,2021,E02005894,2021 super output areas - middle layer,152,8 or more people in household,7
170,2021,E02005895,2021 super output areas - middle layer,152,Total: All households,3534
171,2021,E02005895,2021 super output areas - middle layer,152,0 people in household,0
172,2021,E02005895,2021 super output areas - middle layer,152,1 person in household,864
173,2021,E02005895,2021 super output areas - middle layer,152,2 people in household,1623
174,2021,E02005895,2021 super output areas - middle layer,152,3 people in household,483
175,2021,E02005895,2021 super output areas - middle layer,152,4 people in household,396
176,2021,E02005895,2021 super output areas - middle layer,152,5 people in household,119
177,2021,E02005895,2021 super output areas - middle layer,152,6 people in household,31
178,2021,E02005895,2021 super output areas - middle layer,152,7 people in household,15
179,2021,E02005895,2021 super output areas - middle layer,152,8 or more people in household,3
180,2021,E02005896,2021 super output areas - middle layer,152,Total: All households,3385
181,2021,E02005896,2021 super output areas - middle layer,152,0 people in household,0
182,2021,E02005896,2021 super output areas - middle layer,152,1 person in household,921
183,2021,E02005896,2021 super output areas - middle layer,152,2 people in household,1462
184,2021,E02005896,2021 super output areas - middle layer,152,3 people in household,516
185,2021,E02005896,2021 super output areas - middle layer,152,4 people in household,350
186,2021,E02005896,2021 super output areas - middle layer,152,5 people in household,98
187,2021,E02005896,2021 super output areas - middle layer,152,6 people in household,33
188,2021,E02005896,2021 super output areas - middle layer,152,7 people in household,4
189,2021,E02005896,2021 super output areas - middle layer,152,8 or more people in household,1
190,2021,E02005897,2021 super output areas - middle layer,152,Total: All households,3969
191,2021,E02005897,2021 super output areas - middle layer,152,0 people in household,0
192,2021,E02005897,2021 super output areas - middle layer,152,1 person in household,1005
193,2021,E02005897,2021 super output areas - middle layer,152,2 people in household,1641
194,2021,E02005897,2021 super output areas - middle layer,152,3 people in household,618
195,2021,E02005897,2021 super output areas - middle layer,152,4 people in household,526
196,2021,E02005897,2021 super output areas - middle layer,152,5 people in household,136
197,2021,E02005897,2021 super output areas - middle layer,152,6 people in household,33
198,2021,E02005897,2021 super output areas - middle layer,152,7 people in household,5
199,2021,E02005897,2021 super output areas - middle layer,152,8 or more people in household,5
200,2021,E02005898,2021 super output areas - middle layer,152,Total: All households,4942
201,2021,E02005898,2021 super output areas - middle layer,152,0 people in household,0
202,2021,E02005898,2021 super output areas - middle layer,152,1 person in household,1441
203,2021,E02005898,2021 super output areas - middle layer,152,2 people in household,1825
204,2021,E02005898,2021 super output areas - middle layer,152,3 people in household,863
205,2021,E02005898,2021 super output areas - middle layer,152,4 people in household,587
206,2021,E02005898,2021 super output areas - middle layer,152,5 people in household,174
207,2021,E02005898,2021 super output areas - middle layer,152,6 people in household,36
208,2021,E02005898,2021 super output areas - middle layer,152,7 people in household,8
209,2021,E02005898,2021 super output areas - middle layer,152,8 or more people in household,8
210,2021,E02005899,2021 super output areas - middle layer,152,Total: All households,5540
211,2021,E02005899,2021 super output areas - middle layer,152,0 people in household,0
212,2021,E02005899,2021 super output areas - middle layer,152,1 person in household,2190
213,2021,E02005899,2021 super output areas - middle layer,152,2 people in household,1737
214,2021,E02005899,2021 super output areas - middle layer,152,3 people in household,845
215,2021,E02005899,2021 super output areas - middle layer,152,4 people in household,505
216,2021,E02005899,2021 super output areas - middle layer,152,5 people in household,196
217,2021,E02005899,2021 super output areas - middle layer,152,6 people in household,49
218,2021,E02005899,2021 super output areas - middle layer,152,7 people in household,14
219,2021,E02005899,2021 super output areas - middle layer,152,8 or more people in household,4
220,2021,E02005900,2021 super output areas - middle layer,152,Total: All households,3217
221,2021,E02005900,2021 super output areas - middle layer,152,0 people in household,0
222,2021,E02005900,2021 super output areas - middle layer,152,1 person in household,1047
223,2021,E02005900,2021 super output areas - middle layer,152,2 people in household,1251
224,2021,E02005900,2021 super output areas - middle layer,152,3 people in household,391
225,2021,E02005900,2021 super output areas - middle layer,152,4 people in household,379
226,2021,E02005900,2021 super output areas - middle layer,152,5 people in household,121
227,2021,E02005900,2021 super output areas - middle layer,152,6 people in household,17
228,2021,E02005900,2021 super output areas - middle layer,152,7 people in household,9
229,2021,E02005900,2021 super output areas - middle layer,152,8 or more people in household,2
230,2021,E02005901,2021 super output areas - middle layer,152,Total: All households,4221
231,2021,E02005901,2021 super output areas - middle layer,152,0 people in household,0
232,2021,E02005901,2021 super output areas - middle layer,152,1 person in household,1309
233,2021,E02005901,2021 super output areas - middle layer,152,2 people in household,1499
234,2021,E02005901,2021 super output areas - middle layer,152,3 people in household,674
235,2021,E02005901,2021 super output areas - middle layer,152,4 people in household,528
236,2021,E02005901,2021 super output areas - middle layer,152,5 people in household,155
237,2021,E02005901,2021 super output areas - middle layer,152,6 people in household,42
238,2021,E02005901,2021 super output areas - middle layer,152,7 people in household,11
239,2021,E02005901,2021 super output areas - middle layer,152,8 or more people in household,3
240,2021,E02005902,2021 super output areas - middle layer,152,Total: All households,3594
241,2021,E02005902,2021 super output areas - middle layer,152,0 people in household,0
242,2021,E02005902,2021 super output areas - middle layer,152,1 person in household,1137
243,2021,E02005902,2021 super output areas - middle layer,152,2 people in household,1284
244,2021,E02005902,2021 super output areas - middle layer,152,3 people in household,583
245,2021,E02005902,2021 super output areas - middle layer,152,4 people in household,372
246,2021,E02005902,2021 super output areas - middle layer,152,5 people in household,149
247,2021,E02005902,2021 super output areas - middle layer,152,6 people in household,42
248,2021,E02005902,2021 super output areas - middle layer,152,7 people in household,18
249,2021,E02005902,2021 super output areas - middle layer,152,8 or more people in household,9
250,2021,E02005903,2021 super output areas - middle layer,152,Total: All households,4630
251,2021,E02005903,2021 super output areas - middle layer,152,0 people in household,0
252,2021,E02005903,2021 super output areas - middle layer,152,1 person in household,1393
253,2021,E02005903,2021 super output areas - middle layer,152,2 people in household,1821
254,2021,E02005903,2021 super output areas - middle layer,152,3 people in household,690
255,2021,E02005903,2021 super output areas - middle layer,152,4 people in household,534
256,2021,E02005903,2021 super output areas - middle layer,152,5 people in household,131
257,2021,E02005903,2021 super output areas - middle layer,152,6 people in household,44
258,2021,E02005903,2021 super output areas - middle layer,152,7 people in household,11
259,2021,E02005903,2021 super output areas - middle layer,152,8 or more people in household,6
260,2021,E02005904,2021 super output areas - middle layer,152,Total: All households,3956
261,2021,E02005904,2021 super output areas - middle layer,152,0 people in household,0
262,2021,E02005904,2021 super output areas - middle layer,152,1 person in household,970
263,2021,E02005904,2021 super output areas - middle layer,152,2 people in household,1627
264,2021,E02005904,2021 super output areas - middle layer,152,3 people in household,602
265,2021,E02005904,2021 super output areas - middle layer,152,4 people in household,541
266,2021,E02005904,2021 super output areas - middle layer,152,5 people in household,167
267,2021,E02005904,2021 super output areas - middle layer,152,6 people in household,37
268,2021,E02005904,2021 super output areas - middle layer,152,7 people in household,5
269,2021,E02005904,2021 super output areas - middle layer,152,8 or more people in household,7
270,2021,E02005905,2021 super output areas - middle layer,152,Total: All households,2528
271,2021,E02005905,2021 super output areas - middle layer,152,0 people in household,0
272,2021,E02005905,2021 super output areas - middle layer,152,1 person in household,640
273,2021,E02005905,2021 super output areas - middle layer,152,2 people in household,1047
274,2021,E02005905,2021 super output areas - middle layer,152,3 people in household,404
275,2021,E02005905,2021 super output areas - middle layer,152,4 people in household,333
276,2021,E02005905,2021 super output areas - middle layer,152,5 people in household,86
277,2021,E02005905,2021 super output areas - middle layer,152,6 people in household,14
278,2021,E02005905,2021 super output areas - middle layer,152,7 people in household,2
279,2021,E02005905,2021 super output areas - middle layer,152,8 or more people in household,2
280,2021,E02005906,2021 super output areas - middle layer,152,Total: All households,2782
281,2021,E02005906,2021 super output areas - middle layer,152,0 people in household,0
282,2021,E02005906,2021 super output areas - middle layer,152,1 person in household,678
283,2021,E02005906,2021 super output areas - middle layer,152,2 people in household,1210
284,2021,E02005906,2021 super output areas - middle layer,152,3 people in household,414
285,2021,E02005906,2021 super output areas - middle layer,152,4 people in household,342
286,2021,E02005906,2021 super output areas - middle layer,152,5 people in household,97
287,2021,E02005906,2021 super output areas - middle layer,152,6 people in household,29
288,2021,E02005906,2021 super output areas - middle layer,152,7 people in household,7
289,2021,E02005906,2021 super output areas - middle layer,152,8 or more people in household,5
290,2021,E02005907,2021 super output areas - middle layer,152,Total: All households,4408
291,2021,E02005907,2021 super output areas - middle layer,152,0 people in household,0
292,2021,E02005907,2021 super output areas - middle layer,152,1 person in household,1299
293,2021,E02005907,2021 super output areas - middle layer,152,2 people in household,1619
294,2021,E02005907,2021 super output areas - middle layer,152,3 people in household,666
295,2021,E02005907,2021 super output areas - middle layer,152,4 people in household,633
296,2021,E02005907,2021 super output areas - middle layer,152,5 people in household,150
297,2021,E02005907,2021 super output areas - middle layer,152,6 people in household,30
298,2021,E02005907,2021 super output areas - middle layer,152,7 people in household,10
299,2021,E02005907,2021 super output areas - middle layer,152,8 or more people in household,1
300,2021,E02005908,2021 super output areas - middle layer,152,Total: All households,4104
301,2021,E02005908,2021 super output areas - middle layer,152,0 people in household,0
302,2021,E02005908,2021 super output areas - middle layer,152,1 person in household,1259
303,2021,E02005908,2021 super output areas - middle layer,152,2 people in household,1548
304,2021,E02005908,2021 super output areas - middle layer,152,3 people in household,596
305,2021,E02005908,2021 super output areas - middle layer,152,4 people in household,555
306,2021,E02005908,2021 super output areas - middle layer,152,5 people in household,116
307,2021,E02005908,2021 super output areas - middle layer,152,6 people in household,21
308,2021,E02005908,2021 super output areas - middle layer,152,7 people in household,6
309,2021,E02005908,2021 super output areas - middle layer,152,8 or more people in household,3
310,2021,E02005909,2021 super output areas - middle layer,152,Total: All households,3260
311,2021,E02005909,2021 super output areas - middle layer,152,0 people in household,0
312,2021,E02005909,2021 super output areas - middle layer,152,1 person in household,779
313,2021,E02005909,2021 super output areas - middle layer,152,2 people in household,1057
314,2021,E02005909,2021 super output areas - middle layer,152,3 people in household,573
315,2021,E02005909,2021 super output areas - middle layer,152,4 people in household,631
316,2021,E02005909,2021 super output areas - middle layer,152,5 people in household,178
317,2021,E02005909,2021 super output areas - middle layer,152,6 people in household,31
318,2021,E02005909,2021 super output areas - middle layer,152,7 people in household,7
319,2021,E02005909,2021 super output areas - middle layer,152,8 or more people in household,4
320,2021,E02005910,2021 super output areas - middle layer,152,Total: All households,3924
321,2021,E02005910,2021 super output areas - middle layer,152,0 people in household,0
322,2021,E02005910,2021 super output areas - middle layer,152,1 person in household,1470
323,2021,E02005910,2021 super output areas - middle layer,152,2 people in household,1187
324,2021,E02005910,2021 super output areas - middle layer,152,3 people in household,499
325,2021,E02005910,2021 super output areas - middle layer,152,4 people in household,481
326,2021,E02005910,2021 super output areas - middle layer,152,5 people in household,181
327,2021,E02005910,2021 super output areas - middle layer,152,6 people in household,66
328,2021,E02005910,2021 super output areas - middle layer,152,7 people in household,30
329,2021,E02005910,2021 super output areas - middle layer,152,8 or more people in household,10
330,2021,E02005911,2021 super output areas - middle layer,152,Total: All households,3516
331,2021,E02005911,2021 super output areas - middle layer,152,0 people in household,0
332,2021,E02005911,2021 super output areas - middle layer,152,1 person in household,963
333,2021,E02005911,2021 super output areas - middle layer,152,2 people in household,1183
334,2021,E02005911,2021 super output areas - middle layer,152,3 people in household,577
335,2021,E02005911,2021 super output areas - middle layer,152,4 people in household,630
336,2021,E02005911,2021 super output areas - middle layer,152,5 people in household,127
337,2021,E02005911,2021 super output areas - middle layer,152,6 people in household,34
338,2021,E02005911,2021 super output areas - middle layer,152,7 people in household,2
339,2021,E02005911,2021 super output areas - middle layer,152,8 or more people in household,0
340,2021,E02005912,2021 super output areas - middle layer,152,Total: All households,3906
341,2021,E02005912,2021 super output areas - middle layer,152,0 people in household,0
342,2021,E02005912,2021 super output areas - middle layer,152,1 person in household,1138
343,2021,E02005912,2021 super output areas - middle layer,152,2 people in household,1349
344,2021,E02005912,2021 super output areas - middle layer,152,3 people in household,609
345,2021,E02005912,2021 super output areas - middle layer,152,4 people in household,583
346,2021,E02005912,2021 super output areas - middle layer,152,5 people in household,162
347,2021,E02005912,2021 super output areas - middle layer,152,6 people in household,41
348,2021,E02005912,2021 super output areas - middle layer,152,7 people in household,16
349,2021,E02005912,2021 super output areas - middle layer,152,8 or more people in household,8
350,2021,E02005913,2021 super output areas - middle layer,152,Total: All households,3456
351,2021,E02005913,2021 super output areas - middle layer,152,0 people in household,0
352,2021,E02005913,2021 super output areas - middle layer,152,1 person in household,901
353,2021,E02005913,2021 super output areas - middle layer,152,2 people in household,1179
354,2021,E02005913,2021 super output areas - middle layer,152,3 people in household,561
355,2021,E02005913,2021 super output areas - middle layer,152,4 people in household,587
356,2021,E02005913,2021 super output areas - middle layer,152,5 people in household,176
357,2021,E02005913,2021 super output areas - middle layer,152,6 people in household,37
358,2021,E02005913,2021 super output areas - middle layer,152,7 people in household,9
359,2021,E02005913,2021 super output areas - middle layer,152,8 or more people in household,6
360,2021,E02005914,2021 super output areas - middle layer,152,Total: All households,3420
361,2021,E02005914,2021 super output areas - middle layer,152,0 people in household,0
362,2021,E02005914,2021 super output areas - middle layer,152,1 person in household,844
363,2021,E02005914,2021 super output areas - middle layer,152,2 people in household,1364
364,2021,E02005914,2021 super output areas - middle layer,152,3 people in household,554
365,2021,E02005914,2021 super output areas - middle layer,152,4 people in household,478
366,2021,E02005914,2021 super output areas - middle layer,152,5 people in household,139
367,2021,E02005914,2021 super output areas - middle layer,152,6 people in household,29
368,2021,E02005914,2021 super output areas - middle layer,152,7 people in household,9
369,2021,E02005914,2021 super output areas - middle layer,152,8 or more people in household,3
370,2021,E02005915,2021 super output areas - middle layer,152,Total: All households,2485
371,2021,E02005915,2021 super output areas - middle layer,152,0 people in household,0
372,2021,E02005915,2021 super output areas - middle layer,152,1 person in household,618
373,2021,E02005915,2021 super output areas - middle layer,152,2 people in household,1096
374,2021,E02005915,2021 super output areas - middle layer,152,3 people in household,358
375,2021,E02005915,2021 super output areas - middle layer,152,4 people in household,321
376,2021,E02005915,2021 super output areas - middle layer,152,5 people in household,72
377,2021,E02005915,2021 super output areas - middle layer,152,6 people in household,15
378,2021,E02005915,2021 super output areas - middle layer,152,7 people in household,2
379,2021,E02005915,2021 super output areas - middle layer,152,8 or more people in household,3
380,2021,E02005916,2021 super output areas - middle layer,152,Total: All households,3324
381,2021,E02005916,2021 super output areas - middle layer,152,0 people in household,0
382,2021,E02005916,2021 super output areas - middle layer,152,1 person in household,999
383,2021,E02005916,2021 super output areas - middle layer,152,2 people in household,1178
384,2021,E02005916,2021 super output areas - middle layer,152,3 people in household,555
385,2021,E02005916,2021 super output areas - middle layer,152,4 people in household,454
386,2021,E02005916,2021 super output areas - middle layer,152,5 people in household,115
387,2021,E02005916,2021 super output areas - middle layer,152,6 people in household,17
388,2021,E02005916,2021 super output areas - middle layer,152,7 people in household,6
389,2021,E02005916,2021 super output areas - middle layer,152,8 or more people in household,0
390,2021,E02005917,2021 super output areas - middle layer,152,Total: All households,2529
391,2021,E02005917,2021 super output areas - middle layer,152,0 people in household,0
392,2021,E02005917,2021 super output areas - middle layer,152,1 person in household,582
393,2021,E02005917,2021 super output areas - middle layer,152,2 people in household,1118
394,2021,E02005917,2021 super output areas - middle layer,152,3 people in household,370
395,2021,E02005917,2021 super output areas - middle layer,152,4 people in household,352
396,2021,E02005917,2021 super output areas - middle layer,152,5 people in household,89
397,2021,E02005917,2021 super output areas - middle layer,152,6 people in household,16
398,2021,E02005917,2021 super output areas - middle layer,152,7 people in household,2
399,2021,E02005917,2021 super output areas - middle layer,152,8 or more people in household,0
400,2021,E02005918,2021 super output areas - middle layer,152,Total: All households,2322
401,2021,E02005918,2021 super output areas - middle layer,152,0 people in household,0
402,2021,E02005918,2021 super output areas - middle layer,152,1 person in household,736
403,2021,E02005918,2021 super output areas - middle layer,152,2 people in household,877
404,2021,E02005918,2021 super output areas - middle layer,152,3 people in household,352
405,2021,E02005918,2021 super output areas - middle layer,152,4 people in household,266
406,2021,E02005918,2021 super output areas - middle layer,152,5 people in household,74
407,2021,E02005918,2021 super output areas - middle layer,152,6 people in household,12
408,2021,E02005918,2021 super output areas - middle layer,152,7 people in household,4
409,2021,E02005918,2021 super output areas - middle layer,152,8 or more people in household,1
410,2021,E02005919,2021 super output areas - middle layer,152,Total: All households,2762
411,2021,E02005919,2021 super output areas - middle layer,152,0 people in household,0
412,2021,E02005919,2021 super output areas - middle layer,152,1 person in household,680
413,2021,E02005919,2021 super output areas - middle layer,152,2 people in household,1102
