,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHDISABLED_4_NAME,OBS_VALUE
97,2021,E02003110,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,3558
98,2021,E02003110,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,988
99,2021,E02003110,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,225
100,2021,E02003111,2021 super output areas - middle layer,152,Total: All households,2750
101,2021,E02003111,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1898
102,2021,E02003111,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,697
103,2021,E02003111,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,155
104,2021,E02003112,2021 super output areas - middle layer,152,Total: All households,2666
105,2021,E02003112,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1635
106,2021,E02003112,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,814
107,2021,E02003112,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,217
108,2021,E02003113,2021 super output areas - middle layer,152,Total: All households,4296
109,2021,E02003113,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,3038
110,2021,E02003113,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1012
111,2021,E02003113,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,246
112,2021,E02003114,2021 super output areas - middle layer,152,Total: All households,3180
113,2021,E02003114,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2145
114,2021,E02003114,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,833
115,2021,E02003114,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,202
116,2021,E02003115,2021 super output areas - middle layer,152,Total: All households,4234
117,2021,E02003115,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2831
118,2021,E02003115,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1147
119,2021,E02003115,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,256
120,2021,E02003116,2021 super output areas - middle layer,152,Total: All households,3322
121,2021,E02003116,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2051
122,2021,E02003116,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1016
123,2021,E02003116,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,255
124,2021,E02003117,2021 super output areas - middle layer,152,Total: All households,3925
125,2021,E02003117,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2671
126,2021,E02003117,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,971
127,2021,E02003117,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,283
128,2021,E02003118,2021 super output areas - middle layer,152,Total: All households,4202
129,2021,E02003118,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,3054
130,2021,E02003118,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,936
131,2021,E02003118,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,212
132,2021,E02003119,2021 super output areas - middle layer,152,Total: All households,4206
133,2021,E02003119,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2823
134,2021,E02003119,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1079
135,2021,E02003119,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,304
136,2021,E02003120,2021 super output areas - middle layer,152,Total: All households,3841
137,2021,E02003120,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2618
138,2021,E02003120,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,978
139,2021,E02003120,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,245
140,2021,E02003121,2021 super output areas - middle layer,152,Total: All households,4410
141,2021,E02003121,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,3071
142,2021,E02003121,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1076
143,2021,E02003121,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,263
144,2021,E02007064,2021 super output areas - middle layer,152,Total: All households,3337
145,2021,E02007064,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2211
146,2021,E02007064,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,881
147,2021,E02007064,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,245
148,2021,E02007065,2021 super output areas - middle layer,152,Total: All households,3190
149,2021,E02007065,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2290
150,2021,E02007065,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,713
151,2021,E02007065,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,187
152,2021,E02007066,2021 super output areas - middle layer,152,Total: All households,2645
153,2021,E02007066,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1897
154,2021,E02007066,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,590
155,2021,E02007066,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,158
156,2021,E02007067,2021 super output areas - middle layer,152,Total: All households,2656
157,2021,E02007067,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1925
158,2021,E02007067,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,570
159,2021,E02007067,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,161
160,2021,E02003122,2021 super output areas - middle layer,152,Total: All households,3151
161,2021,E02003122,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2070
162,2021,E02003122,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,820
163,2021,E02003122,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,261
164,2021,E02003123,2021 super output areas - middle layer,152,Total: All households,3735
165,2021,E02003123,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2169
166,2021,E02003123,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1193
167,2021,E02003123,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,373
168,2021,E02003124,2021 super output areas - middle layer,152,Total: All households,3547
169,2021,E02003124,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2096
170,2021,E02003124,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1096
171,2021,E02003124,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,355
172,2021,E02003125,2021 super output areas - middle layer,152,Total: All households,2733
173,2021,E02003125,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1477
174,2021,E02003125,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,976
175,2021,E02003125,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,280
176,2021,E02003126,2021 super output areas - middle layer,152,Total: All households,3469
177,2021,E02003126,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2229
178,2021,E02003126,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,938
179,2021,E02003126,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,302
180,2021,E02003127,2021 super output areas - middle layer,152,Total: All households,3076
181,2021,E02003127,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1700
182,2021,E02003127,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,990
183,2021,E02003127,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,386
184,2021,E02003128,2021 super output areas - middle layer,152,Total: All households,4090
185,2021,E02003128,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2346
186,2021,E02003128,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1325
187,2021,E02003128,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,419
188,2021,E02003129,2021 super output areas - middle layer,152,Total: All households,2814
189,2021,E02003129,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1808
190,2021,E02003129,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,774
191,2021,E02003129,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,232
192,2021,E02003130,2021 super output areas - middle layer,152,Total: All households,4529
193,2021,E02003130,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2584
194,2021,E02003130,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1425
195,2021,E02003130,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,520
196,2021,E02003131,2021 super output areas - middle layer,152,Total: All households,3183
197,2021,E02003131,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1911
198,2021,E02003131,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,972
199,2021,E02003131,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,300
200,2021,E02003132,2021 super output areas - middle layer,152,Total: All households,3742
201,2021,E02003132,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2352
202,2021,E02003132,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1057
203,2021,E02003132,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,333
204,2021,E02003133,2021 super output areas - middle layer,152,Total: All households,3056
205,2021,E02003133,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1930
206,2021,E02003133,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,850
207,2021,E02003133,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,276
208,2021,E02003134,2021 super output areas - middle layer,152,Total: All households,2880
209,2021,E02003134,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1654
210,2021,E02003134,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,906
211,2021,E02003134,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,320
212,2021,E02003135,2021 super output areas - middle layer,152,Total: All households,2931
213,2021,E02003135,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1701
214,2021,E02003135,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,906
215,2021,E02003135,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,324
216,2021,E02003136,2021 super output areas - middle layer,152,Total: All households,3328
217,2021,E02003136,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2174
218,2021,E02003136,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,885
219,2021,E02003136,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,269
220,2021,E02003137,2021 super output areas - middle layer,152,Total: All households,3164
221,2021,E02003137,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2202
222,2021,E02003137,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,757
223,2021,E02003137,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,205
224,2021,E02003138,2021 super output areas - middle layer,152,Total: All households,3219
225,2021,E02003138,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2328
226,2021,E02003138,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,705
227,2021,E02003138,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,186
228,2021,E02003139,2021 super output areas - middle layer,152,Total: All households,2735
229,2021,E02003139,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1957
230,2021,E02003139,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,596
231,2021,E02003139,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,182
232,2021,E02003140,2021 super output areas - middle layer,152,Total: All households,3245
233,2021,E02003140,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2179
234,2021,E02003140,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,836
235,2021,E02003140,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,230
236,2021,E02003141,2021 super output areas - middle layer,152,Total: All households,3781
237,2021,E02003141,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2372
238,2021,E02003141,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1153
239,2021,E02003141,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,256
240,2021,E02003142,2021 super output areas - middle layer,152,Total: All households,4004
241,2021,E02003142,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2335
242,2021,E02003142,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1271
243,2021,E02003142,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,398
244,2021,E02003143,2021 super output areas - middle layer,152,Total: All households,3284
245,2021,E02003143,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2131
246,2021,E02003143,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,919
247,2021,E02003143,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,234
248,2021,E02003144,2021 super output areas - middle layer,152,Total: All households,3212
249,2021,E02003144,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2070
250,2021,E02003144,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,870
251,2021,E02003144,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,272
252,2021,E02003145,2021 super output areas - middle layer,152,Total: All households,2863
253,2021,E02003145,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1841
254,2021,E02003145,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,825
255,2021,E02003145,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,197
256,2021,E02003146,2021 super output areas - middle layer,152,Total: All households,3513
257,2021,E02003146,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2277
258,2021,E02003146,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,966
259,2021,E02003146,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,270
260,2021,E02003147,2021 super output areas - middle layer,152,Total: All households,4348
261,2021,E02003147,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2610
262,2021,E02003147,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1380
263,2021,E02003147,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,358
264,2021,E02003148,2021 super output areas - middle layer,152,Total: All households,4423
265,2021,E02003148,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2723
266,2021,E02003148,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1446
267,2021,E02003148,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,254
268,2021,E02003149,2021 super output areas - middle layer,152,Total: All households,4325
269,2021,E02003149,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2641
270,2021,E02003149,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1361
271,2021,E02003149,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,323
272,2021,E02003151,2021 super output areas - middle layer,152,Total: All households,3564
273,2021,E02003151,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2305
274,2021,E02003151,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,972
275,2021,E02003151,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,287
276,2021,E02003152,2021 super output areas - middle layer,152,Total: All households,4768
277,2021,E02003152,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,3118
278,2021,E02003152,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1271
279,2021,E02003152,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,379
280,2021,E02003153,2021 super output areas - middle layer,152,Total: All households,3335
281,2021,E02003153,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2178
282,2021,E02003153,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,941
283,2021,E02003153,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,216
284,2021,E02006989,2021 super output areas - middle layer,152,Total: All households,2685
285,2021,E02006989,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1577
286,2021,E02006989,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,895
287,2021,E02006989,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,213
288,2021,E02006990,2021 super output areas - middle layer,152,Total: All households,3826
289,2021,E02006990,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2390
290,2021,E02006990,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1210
291,2021,E02006990,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,226
292,2021,E02003154,2021 super output areas - middle layer,152,Total: All households,3041
293,2021,E02003154,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1639
294,2021,E02003154,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1047
295,2021,E02003154,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,355
296,2021,E02003155,2021 super output areas - middle layer,152,Total: All households,2720
297,2021,E02003155,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1606
298,2021,E02003155,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,895
299,2021,E02003155,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,219
300,2021,E02003156,2021 super output areas - middle layer,152,Total: All households,4405
301,2021,E02003156,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2812
302,2021,E02003156,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1208
303,2021,E02003156,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,385
304,2021,E02003157,2021 super output areas - middle layer,152,Total: All households,3067
305,2021,E02003157,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1793
306,2021,E02003157,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1006
307,2021,E02003157,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,268
308,2021,E02003158,2021 super output areas - middle layer,152,Total: All households,2617
309,2021,E02003158,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1582
310,2021,E02003158,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,821
311,2021,E02003158,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,214
312,2021,E02003159,2021 super output areas - middle layer,152,Total: All households,2592
313,2021,E02003159,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1626
314,2021,E02003159,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,749
315,2021,E02003159,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,217
316,2021,E02003161,2021 super output areas - middle layer,152,Total: All households,3957
317,2021,E02003161,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2282
318,2021,E02003161,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1384
319,2021,E02003161,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,291
320,2021,E02003163,2021 super output areas - middle layer,152,Total: All households,4341
321,2021,E02003163,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2838
322,2021,E02003163,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1243
323,2021,E02003163,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,260
324,2021,E02003164,2021 super output areas - middle layer,152,Total: All households,3923
325,2021,E02003164,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,2518
326,2021,E02003164,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1098
327,2021,E02003164,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,307
328,2021,E02003165,2021 super output areas - middle layer,152,Total: All households,3073
329,2021,E02003165,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,1925
330,2021,E02003165,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,838
331,2021,E02003165,2021 super output areas - middle layer,152,2 or more people disabled under the Equality Act in household,310
332,2021,E02003166,2021 super output areas - middle layer,152,Total: All households,5193
333,2021,E02003166,2021 super output areas - middle layer,152,No people disabled under the Equality Act in household,3034
334,2021,E02003166,2021 super output areas - middle layer,152,1 person disabled under the Equality Act in household,1529
