,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_MHHLANG_5_NAME,OBS_VALUE
27,2021,E02000147,2021 super output areas - middle layer,152,One-person household,781
28,2021,E02000147,2021 super output areas - middle layer,152,All household members have the same main language,2192
29,2021,E02000147,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",57
30,2021,E02000147,2021 super output areas - middle layer,152,Main language differs within partnerships,94
31,2021,E02000147,2021 super output areas - middle layer,152,Any other combination of multiple main languages,45
32,2021,E02000148,2021 super output areas - middle layer,152,Total: All households,2699
33,2021,E02000148,2021 super output areas - middle layer,152,One-person household,673
34,2021,E02000148,2021 super output areas - middle layer,152,All household members have the same main language,1871
35,2021,E02000148,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",40
36,2021,E02000148,2021 super output areas - middle layer,152,Main language differs within partnerships,80
37,2021,E02000148,2021 super output areas - middle layer,152,Any other combination of multiple main languages,35
38,2021,E02000149,2021 super output areas - middle layer,152,Total: All households,3284
39,2021,E02000149,2021 super output areas - middle layer,152,One-person household,898
40,2021,E02000149,2021 super output areas - middle layer,152,All household members have the same main language,2189
41,2021,E02000149,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",65
42,2021,E02000149,2021 super output areas - middle layer,152,Main language differs within partnerships,75
43,2021,E02000149,2021 super output areas - middle layer,152,Any other combination of multiple main languages,57
44,2021,E02000150,2021 super output areas - middle layer,152,Total: All households,3115
45,2021,E02000150,2021 super output areas - middle layer,152,One-person household,654
46,2021,E02000150,2021 super output areas - middle layer,152,All household members have the same main language,2259
47,2021,E02000150,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",50
48,2021,E02000150,2021 super output areas - middle layer,152,Main language differs within partnerships,96
49,2021,E02000150,2021 super output areas - middle layer,152,Any other combination of multiple main languages,56
50,2021,E02000151,2021 super output areas - middle layer,152,Total: All households,2970
51,2021,E02000151,2021 super output areas - middle layer,152,One-person household,644
52,2021,E02000151,2021 super output areas - middle layer,152,All household members have the same main language,2147
53,2021,E02000151,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",51
54,2021,E02000151,2021 super output areas - middle layer,152,Main language differs within partnerships,91
55,2021,E02000151,2021 super output areas - middle layer,152,Any other combination of multiple main languages,37
56,2021,E02000152,2021 super output areas - middle layer,152,Total: All households,3096
57,2021,E02000152,2021 super output areas - middle layer,152,One-person household,825
58,2021,E02000152,2021 super output areas - middle layer,152,All household members have the same main language,2045
59,2021,E02000152,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",84
60,2021,E02000152,2021 super output areas - middle layer,152,Main language differs within partnerships,96
61,2021,E02000152,2021 super output areas - middle layer,152,Any other combination of multiple main languages,46
62,2021,E02000153,2021 super output areas - middle layer,152,Total: All households,2893
63,2021,E02000153,2021 super output areas - middle layer,152,One-person household,516
64,2021,E02000153,2021 super output areas - middle layer,152,All household members have the same main language,2211
65,2021,E02000153,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",48
66,2021,E02000153,2021 super output areas - middle layer,152,Main language differs within partnerships,83
67,2021,E02000153,2021 super output areas - middle layer,152,Any other combination of multiple main languages,35
68,2021,E02000154,2021 super output areas - middle layer,152,Total: All households,3573
69,2021,E02000154,2021 super output areas - middle layer,152,One-person household,997
70,2021,E02000154,2021 super output areas - middle layer,152,All household members have the same main language,2312
71,2021,E02000154,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",94
72,2021,E02000154,2021 super output areas - middle layer,152,Main language differs within partnerships,104
73,2021,E02000154,2021 super output areas - middle layer,152,Any other combination of multiple main languages,66
74,2021,E02000155,2021 super output areas - middle layer,152,Total: All households,3040
75,2021,E02000155,2021 super output areas - middle layer,152,One-person household,899
76,2021,E02000155,2021 super output areas - middle layer,152,All household members have the same main language,1968
77,2021,E02000155,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",58
78,2021,E02000155,2021 super output areas - middle layer,152,Main language differs within partnerships,68
79,2021,E02000155,2021 super output areas - middle layer,152,Any other combination of multiple main languages,47
80,2021,E02000156,2021 super output areas - middle layer,152,Total: All households,4861
81,2021,E02000156,2021 super output areas - middle layer,152,One-person household,1195
82,2021,E02000156,2021 super output areas - middle layer,152,All household members have the same main language,3434
83,2021,E02000156,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",51
84,2021,E02000156,2021 super output areas - middle layer,152,Main language differs within partnerships,115
85,2021,E02000156,2021 super output areas - middle layer,152,Any other combination of multiple main languages,66
86,2021,E02000157,2021 super output areas - middle layer,152,Total: All households,3278
87,2021,E02000157,2021 super output areas - middle layer,152,One-person household,732
88,2021,E02000157,2021 super output areas - middle layer,152,All household members have the same main language,2379
89,2021,E02000157,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",78
90,2021,E02000157,2021 super output areas - middle layer,152,Main language differs within partnerships,71
91,2021,E02000157,2021 super output areas - middle layer,152,Any other combination of multiple main languages,18
92,2021,E02000158,2021 super output areas - middle layer,152,Total: All households,3034
93,2021,E02000158,2021 super output areas - middle layer,152,One-person household,715
94,2021,E02000158,2021 super output areas - middle layer,152,All household members have the same main language,2097
95,2021,E02000158,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",85
96,2021,E02000158,2021 super output areas - middle layer,152,Main language differs within partnerships,91
97,2021,E02000158,2021 super output areas - middle layer,152,Any other combination of multiple main languages,46
98,2021,E02000159,2021 super output areas - middle layer,152,Total: All households,2821
99,2021,E02000159,2021 super output areas - middle layer,152,One-person household,661
100,2021,E02000159,2021 super output areas - middle layer,152,All household members have the same main language,2035
101,2021,E02000159,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",33
102,2021,E02000159,2021 super output areas - middle layer,152,Main language differs within partnerships,54
103,2021,E02000159,2021 super output areas - middle layer,152,Any other combination of multiple main languages,38
104,2021,E02000160,2021 super output areas - middle layer,152,Total: All households,3043
105,2021,E02000160,2021 super output areas - middle layer,152,One-person household,657
106,2021,E02000160,2021 super output areas - middle layer,152,All household members have the same main language,2246
107,2021,E02000160,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",41
108,2021,E02000160,2021 super output areas - middle layer,152,Main language differs within partnerships,69
109,2021,E02000160,2021 super output areas - middle layer,152,Any other combination of multiple main languages,30
110,2021,E02000161,2021 super output areas - middle layer,152,Total: All households,3345
111,2021,E02000161,2021 super output areas - middle layer,152,One-person household,740
112,2021,E02000161,2021 super output areas - middle layer,152,All household members have the same main language,2371
113,2021,E02000161,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",95
114,2021,E02000161,2021 super output areas - middle layer,152,Main language differs within partnerships,99
115,2021,E02000161,2021 super output areas - middle layer,152,Any other combination of multiple main languages,40
116,2021,E02000162,2021 super output areas - middle layer,152,Total: All households,2963
117,2021,E02000162,2021 super output areas - middle layer,152,One-person household,932
118,2021,E02000162,2021 super output areas - middle layer,152,All household members have the same main language,1899
119,2021,E02000162,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",61
120,2021,E02000162,2021 super output areas - middle layer,152,Main language differs within partnerships,43
121,2021,E02000162,2021 super output areas - middle layer,152,Any other combination of multiple main languages,28
122,2021,E02000163,2021 super output areas - middle layer,152,Total: All households,3068
123,2021,E02000163,2021 super output areas - middle layer,152,One-person household,734
124,2021,E02000163,2021 super output areas - middle layer,152,All household members have the same main language,2170
125,2021,E02000163,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",56
126,2021,E02000163,2021 super output areas - middle layer,152,Main language differs within partnerships,64
127,2021,E02000163,2021 super output areas - middle layer,152,Any other combination of multiple main languages,44
128,2021,E02000165,2021 super output areas - middle layer,152,Total: All households,2741
129,2021,E02000165,2021 super output areas - middle layer,152,One-person household,566
130,2021,E02000165,2021 super output areas - middle layer,152,All household members have the same main language,2112
131,2021,E02000165,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",17
132,2021,E02000165,2021 super output areas - middle layer,152,Main language differs within partnerships,30
133,2021,E02000165,2021 super output areas - middle layer,152,Any other combination of multiple main languages,16
134,2021,E02006782,2021 super output areas - middle layer,152,Total: All households,3196
135,2021,E02006782,2021 super output areas - middle layer,152,One-person household,828
136,2021,E02006782,2021 super output areas - middle layer,152,All household members have the same main language,2090
137,2021,E02006782,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",108
138,2021,E02006782,2021 super output areas - middle layer,152,Main language differs within partnerships,91
139,2021,E02006782,2021 super output areas - middle layer,152,Any other combination of multiple main languages,79
140,2021,E02006787,2021 super output areas - middle layer,152,Total: All households,3089
141,2021,E02006787,2021 super output areas - middle layer,152,One-person household,777
142,2021,E02006787,2021 super output areas - middle layer,152,All household members have the same main language,2098
143,2021,E02006787,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",42
144,2021,E02006787,2021 super output areas - middle layer,152,Main language differs within partnerships,120
145,2021,E02006787,2021 super output areas - middle layer,152,Any other combination of multiple main languages,52
146,2021,E02006789,2021 super output areas - middle layer,152,Total: All households,2788
147,2021,E02006789,2021 super output areas - middle layer,152,One-person household,698
148,2021,E02006789,2021 super output areas - middle layer,152,All household members have the same main language,2026
149,2021,E02006789,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",16
150,2021,E02006789,2021 super output areas - middle layer,152,Main language differs within partnerships,28
151,2021,E02006789,2021 super output areas - middle layer,152,Any other combination of multiple main languages,20
152,2021,E02000166,2021 super output areas - middle layer,152,Total: All households,3396
153,2021,E02000166,2021 super output areas - middle layer,152,One-person household,1197
154,2021,E02000166,2021 super output areas - middle layer,152,All household members have the same main language,1837
155,2021,E02000166,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",95
156,2021,E02000166,2021 super output areas - middle layer,152,Main language differs within partnerships,147
157,2021,E02000166,2021 super output areas - middle layer,152,Any other combination of multiple main languages,120
158,2021,E02000167,2021 super output areas - middle layer,152,Total: All households,3373
159,2021,E02000167,2021 super output areas - middle layer,152,One-person household,1273
160,2021,E02000167,2021 super output areas - middle layer,152,All household members have the same main language,1714
161,2021,E02000167,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",77
162,2021,E02000167,2021 super output areas - middle layer,152,Main language differs within partnerships,215
163,2021,E02000167,2021 super output areas - middle layer,152,Any other combination of multiple main languages,94
164,2021,E02000168,2021 super output areas - middle layer,152,Total: All households,3494
165,2021,E02000168,2021 super output areas - middle layer,152,One-person household,1256
166,2021,E02000168,2021 super output areas - middle layer,152,All household members have the same main language,1831
167,2021,E02000168,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",101
168,2021,E02000168,2021 super output areas - middle layer,152,Main language differs within partnerships,169
169,2021,E02000168,2021 super output areas - middle layer,152,Any other combination of multiple main languages,137
170,2021,E02000169,2021 super output areas - middle layer,152,Total: All households,3027
171,2021,E02000169,2021 super output areas - middle layer,152,One-person household,878
172,2021,E02000169,2021 super output areas - middle layer,152,All household members have the same main language,1692
173,2021,E02000169,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",122
174,2021,E02000169,2021 super output areas - middle layer,152,Main language differs within partnerships,220
175,2021,E02000169,2021 super output areas - middle layer,152,Any other combination of multiple main languages,115
176,2021,E02000170,2021 super output areas - middle layer,152,Total: All households,3465
177,2021,E02000170,2021 super output areas - middle layer,152,One-person household,1158
178,2021,E02000170,2021 super output areas - middle layer,152,All household members have the same main language,1806
179,2021,E02000170,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",111
180,2021,E02000170,2021 super output areas - middle layer,152,Main language differs within partnerships,217
181,2021,E02000170,2021 super output areas - middle layer,152,Any other combination of multiple main languages,173
182,2021,E02000171,2021 super output areas - middle layer,152,Total: All households,3331
183,2021,E02000171,2021 super output areas - middle layer,152,One-person household,1209
184,2021,E02000171,2021 super output areas - middle layer,152,All household members have the same main language,1671
185,2021,E02000171,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",110
186,2021,E02000171,2021 super output areas - middle layer,152,Main language differs within partnerships,200
187,2021,E02000171,2021 super output areas - middle layer,152,Any other combination of multiple main languages,141
188,2021,E02000172,2021 super output areas - middle layer,152,Total: All households,4035
189,2021,E02000172,2021 super output areas - middle layer,152,One-person household,1452
190,2021,E02000172,2021 super output areas - middle layer,152,All household members have the same main language,1903
191,2021,E02000172,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",265
192,2021,E02000172,2021 super output areas - middle layer,152,Main language differs within partnerships,209
193,2021,E02000172,2021 super output areas - middle layer,152,Any other combination of multiple main languages,206
194,2021,E02000173,2021 super output areas - middle layer,152,Total: All households,3501
195,2021,E02000173,2021 super output areas - middle layer,152,One-person household,1426
196,2021,E02000173,2021 super output areas - middle layer,152,All household members have the same main language,1559
197,2021,E02000173,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",114
198,2021,E02000173,2021 super output areas - middle layer,152,Main language differs within partnerships,258
199,2021,E02000173,2021 super output areas - middle layer,152,Any other combination of multiple main languages,144
200,2021,E02000174,2021 super output areas - middle layer,152,Total: All households,3551
201,2021,E02000174,2021 super output areas - middle layer,152,One-person household,1273
202,2021,E02000174,2021 super output areas - middle layer,152,All household members have the same main language,1778
203,2021,E02000174,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",167
204,2021,E02000174,2021 super output areas - middle layer,152,Main language differs within partnerships,182
205,2021,E02000174,2021 super output areas - middle layer,152,Any other combination of multiple main languages,151
206,2021,E02000175,2021 super output areas - middle layer,152,Total: All households,4309
207,2021,E02000175,2021 super output areas - middle layer,152,One-person household,1706
208,2021,E02000175,2021 super output areas - middle layer,152,All household members have the same main language,2057
209,2021,E02000175,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",113
210,2021,E02000175,2021 super output areas - middle layer,152,Main language differs within partnerships,263
211,2021,E02000175,2021 super output areas - middle layer,152,Any other combination of multiple main languages,170
212,2021,E02000176,2021 super output areas - middle layer,152,Total: All households,3002
213,2021,E02000176,2021 super output areas - middle layer,152,One-person household,1345
214,2021,E02000176,2021 super output areas - middle layer,152,All household members have the same main language,1286
215,2021,E02000176,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",87
216,2021,E02000176,2021 super output areas - middle layer,152,Main language differs within partnerships,210
217,2021,E02000176,2021 super output areas - middle layer,152,Any other combination of multiple main languages,74
218,2021,E02000177,2021 super output areas - middle layer,152,Total: All households,3653
219,2021,E02000177,2021 super output areas - middle layer,152,One-person household,1328
220,2021,E02000177,2021 super output areas - middle layer,152,All household members have the same main language,1715
221,2021,E02000177,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",228
222,2021,E02000177,2021 super output areas - middle layer,152,Main language differs within partnerships,189
223,2021,E02000177,2021 super output areas - middle layer,152,Any other combination of multiple main languages,193
224,2021,E02000178,2021 super output areas - middle layer,152,Total: All households,4166
225,2021,E02000178,2021 super output areas - middle layer,152,One-person household,1611
226,2021,E02000178,2021 super output areas - middle layer,152,All household members have the same main language,1896
227,2021,E02000178,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",214
228,2021,E02000178,2021 super output areas - middle layer,152,Main language differs within partnerships,235
229,2021,E02000178,2021 super output areas - middle layer,152,Any other combination of multiple main languages,210
230,2021,E02000179,2021 super output areas - middle layer,152,Total: All households,2548
231,2021,E02000179,2021 super output areas - middle layer,152,One-person household,972
232,2021,E02000179,2021 super output areas - middle layer,152,All household members have the same main language,1145
233,2021,E02000179,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",161
234,2021,E02000179,2021 super output areas - middle layer,152,Main language differs within partnerships,151
235,2021,E02000179,2021 super output areas - middle layer,152,Any other combination of multiple main languages,119
236,2021,E02000180,2021 super output areas - middle layer,152,Total: All households,3516
237,2021,E02000180,2021 super output areas - middle layer,152,One-person household,1288
238,2021,E02000180,2021 super output areas - middle layer,152,All household members have the same main language,1660
239,2021,E02000180,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",163
240,2021,E02000180,2021 super output areas - middle layer,152,Main language differs within partnerships,177
241,2021,E02000180,2021 super output areas - middle layer,152,Any other combination of multiple main languages,228
242,2021,E02000181,2021 super output areas - middle layer,152,Total: All households,3751
243,2021,E02000181,2021 super output areas - middle layer,152,One-person household,1295
244,2021,E02000181,2021 super output areas - middle layer,152,All household members have the same main language,1877
245,2021,E02000181,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",131
246,2021,E02000181,2021 super output areas - middle layer,152,Main language differs within partnerships,308
247,2021,E02000181,2021 super output areas - middle layer,152,Any other combination of multiple main languages,140
248,2021,E02000182,2021 super output areas - middle layer,152,Total: All households,3082
249,2021,E02000182,2021 super output areas - middle layer,152,One-person household,1100
250,2021,E02000182,2021 super output areas - middle layer,152,All household members have the same main language,1437
251,2021,E02000182,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",172
252,2021,E02000182,2021 super output areas - middle layer,152,Main language differs within partnerships,205
253,2021,E02000182,2021 super output areas - middle layer,152,Any other combination of multiple main languages,168
254,2021,E02000183,2021 super output areas - middle layer,152,Total: All households,3613
255,2021,E02000183,2021 super output areas - middle layer,152,One-person household,1537
256,2021,E02000183,2021 super output areas - middle layer,152,All household members have the same main language,1653
257,2021,E02000183,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",131
258,2021,E02000183,2021 super output areas - middle layer,152,Main language differs within partnerships,166
259,2021,E02000183,2021 super output areas - middle layer,152,Any other combination of multiple main languages,126
260,2021,E02000184,2021 super output areas - middle layer,152,Total: All households,3634
261,2021,E02000184,2021 super output areas - middle layer,152,One-person household,1322
262,2021,E02000184,2021 super output areas - middle layer,152,All household members have the same main language,1593
263,2021,E02000184,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",246
264,2021,E02000184,2021 super output areas - middle layer,152,Main language differs within partnerships,191
265,2021,E02000184,2021 super output areas - middle layer,152,Any other combination of multiple main languages,282
266,2021,E02000185,2021 super output areas - middle layer,152,Total: All households,4069
267,2021,E02000185,2021 super output areas - middle layer,152,One-person household,1749
268,2021,E02000185,2021 super output areas - middle layer,152,All household members have the same main language,1565
269,2021,E02000185,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",330
270,2021,E02000185,2021 super output areas - middle layer,152,Main language differs within partnerships,210
271,2021,E02000185,2021 super output areas - middle layer,152,Any other combination of multiple main languages,215
272,2021,E02000186,2021 super output areas - middle layer,152,Total: All households,2940
273,2021,E02000186,2021 super output areas - middle layer,152,One-person household,1212
274,2021,E02000186,2021 super output areas - middle layer,152,All household members have the same main language,1281
275,2021,E02000186,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",108
276,2021,E02000186,2021 super output areas - middle layer,152,Main language differs within partnerships,143
277,2021,E02000186,2021 super output areas - middle layer,152,Any other combination of multiple main languages,196
278,2021,E02000187,2021 super output areas - middle layer,152,Total: All households,3817
279,2021,E02000187,2021 super output areas - middle layer,152,One-person household,1373
280,2021,E02000187,2021 super output areas - middle layer,152,All household members have the same main language,1570
281,2021,E02000187,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",372
282,2021,E02000187,2021 super output areas - middle layer,152,Main language differs within partnerships,210
283,2021,E02000187,2021 super output areas - middle layer,152,Any other combination of multiple main languages,292
284,2021,E02000188,2021 super output areas - middle layer,152,Total: All households,2719
285,2021,E02000188,2021 super output areas - middle layer,152,One-person household,937
286,2021,E02000188,2021 super output areas - middle layer,152,All household members have the same main language,1096
287,2021,E02000188,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",260
288,2021,E02000188,2021 super output areas - middle layer,152,Main language differs within partnerships,167
289,2021,E02000188,2021 super output areas - middle layer,152,Any other combination of multiple main languages,259
290,2021,E02000191,2021 super output areas - middle layer,152,Total: All households,2106
291,2021,E02000191,2021 super output areas - middle layer,152,One-person household,1068
292,2021,E02000191,2021 super output areas - middle layer,152,All household members have the same main language,740
293,2021,E02000191,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",55
294,2021,E02000191,2021 super output areas - middle layer,152,Main language differs within partnerships,105
295,2021,E02000191,2021 super output areas - middle layer,152,Any other combination of multiple main languages,138
296,2021,E02000192,2021 super output areas - middle layer,152,Total: All households,3090
297,2021,E02000192,2021 super output areas - middle layer,152,One-person household,1305
298,2021,E02000192,2021 super output areas - middle layer,152,All household members have the same main language,1236
299,2021,E02000192,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",176
300,2021,E02000192,2021 super output areas - middle layer,152,Main language differs within partnerships,187
301,2021,E02000192,2021 super output areas - middle layer,152,Any other combination of multiple main languages,186
302,2021,E02000193,2021 super output areas - middle layer,152,Total: All households,3100
303,2021,E02000193,2021 super output areas - middle layer,152,One-person household,1630
304,2021,E02000193,2021 super output areas - middle layer,152,All household members have the same main language,1084
305,2021,E02000193,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",84
306,2021,E02000193,2021 super output areas - middle layer,152,Main language differs within partnerships,136
307,2021,E02000193,2021 super output areas - middle layer,152,Any other combination of multiple main languages,166
308,2021,E02007115,2021 super output areas - middle layer,152,Total: All households,4469
309,2021,E02007115,2021 super output areas - middle layer,152,One-person household,2031
310,2021,E02007115,2021 super output areas - middle layer,152,All household members have the same main language,1574
311,2021,E02007115,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",298
312,2021,E02007115,2021 super output areas - middle layer,152,Main language differs within partnerships,222
313,2021,E02007115,2021 super output areas - middle layer,152,Any other combination of multiple main languages,344
314,2021,E02000194,2021 super output areas - middle layer,152,Total: All households,4202
315,2021,E02000194,2021 super output areas - middle layer,152,One-person household,1522
316,2021,E02000194,2021 super output areas - middle layer,152,All household members have the same main language,2283
317,2021,E02000194,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",120
318,2021,E02000194,2021 super output areas - middle layer,152,Main language differs within partnerships,186
319,2021,E02000194,2021 super output areas - middle layer,152,Any other combination of multiple main languages,91
320,2021,E02000195,2021 super output areas - middle layer,152,Total: All households,3488
321,2021,E02000195,2021 super output areas - middle layer,152,One-person household,825
322,2021,E02000195,2021 super output areas - middle layer,152,All household members have the same main language,2137
323,2021,E02000195,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",177
324,2021,E02000195,2021 super output areas - middle layer,152,Main language differs within partnerships,161
325,2021,E02000195,2021 super output areas - middle layer,152,Any other combination of multiple main languages,188
326,2021,E02000196,2021 super output areas - middle layer,152,Total: All households,2816
327,2021,E02000196,2021 super output areas - middle layer,152,One-person household,707
328,2021,E02000196,2021 super output areas - middle layer,152,All household members have the same main language,1616
329,2021,E02000196,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",149
330,2021,E02000196,2021 super output areas - middle layer,152,Main language differs within partnerships,133
331,2021,E02000196,2021 super output areas - middle layer,152,Any other combination of multiple main languages,211
332,2021,E02000197,2021 super output areas - middle layer,152,Total: All households,3318
333,2021,E02000197,2021 super output areas - middle layer,152,One-person household,843
334,2021,E02000197,2021 super output areas - middle layer,152,All household members have the same main language,1901
335,2021,E02000197,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",195
336,2021,E02000197,2021 super output areas - middle layer,152,Main language differs within partnerships,166
337,2021,E02000197,2021 super output areas - middle layer,152,Any other combination of multiple main languages,213
338,2021,E02000198,2021 super output areas - middle layer,152,Total: All households,3501
339,2021,E02000198,2021 super output areas - middle layer,152,One-person household,1100
340,2021,E02000198,2021 super output areas - middle layer,152,All household members have the same main language,1941
341,2021,E02000198,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",183
342,2021,E02000198,2021 super output areas - middle layer,152,Main language differs within partnerships,118
343,2021,E02000198,2021 super output areas - middle layer,152,Any other combination of multiple main languages,159
344,2021,E02000199,2021 super output areas - middle layer,152,Total: All households,3205
345,2021,E02000199,2021 super output areas - middle layer,152,One-person household,828
346,2021,E02000199,2021 super output areas - middle layer,152,All household members have the same main language,1986
347,2021,E02000199,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",134
348,2021,E02000199,2021 super output areas - middle layer,152,Main language differs within partnerships,131
349,2021,E02000199,2021 super output areas - middle layer,152,Any other combination of multiple main languages,126
350,2021,E02000200,2021 super output areas - middle layer,152,Total: All households,4002
351,2021,E02000200,2021 super output areas - middle layer,152,One-person household,1433
352,2021,E02000200,2021 super output areas - middle layer,152,All household members have the same main language,2159
353,2021,E02000200,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",139
354,2021,E02000200,2021 super output areas - middle layer,152,Main language differs within partnerships,157
355,2021,E02000200,2021 super output areas - middle layer,152,Any other combination of multiple main languages,114
356,2021,E02000201,2021 super output areas - middle layer,152,Total: All households,3821
357,2021,E02000201,2021 super output areas - middle layer,152,One-person household,1377
358,2021,E02000201,2021 super output areas - middle layer,152,All household members have the same main language,2033
359,2021,E02000201,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",156
360,2021,E02000201,2021 super output areas - middle layer,152,Main language differs within partnerships,139
361,2021,E02000201,2021 super output areas - middle layer,152,Any other combination of multiple main languages,116
362,2021,E02000202,2021 super output areas - middle layer,152,Total: All households,3034
363,2021,E02000202,2021 super output areas - middle layer,152,One-person household,724
364,2021,E02000202,2021 super output areas - middle layer,152,All household members have the same main language,1724
365,2021,E02000202,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",196
