,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_MHHLANG_5_NAME,OBS_VALUE
74,2021,E02002497,2021 super output areas - middle layer,152,All household members have the same main language,1565
75,2021,E02002497,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",36
76,2021,E02002497,2021 super output areas - middle layer,152,Main language differs within partnerships,34
77,2021,E02002497,2021 super output areas - middle layer,152,Any other combination of multiple main languages,45
78,2021,E02002498,2021 super output areas - middle layer,152,Total: All households,3643
79,2021,E02002498,2021 super output areas - middle layer,152,One-person household,1439
80,2021,E02002498,2021 super output areas - middle layer,152,All household members have the same main language,1734
81,2021,E02002498,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",150
82,2021,E02002498,2021 super output areas - middle layer,152,Main language differs within partnerships,124
83,2021,E02002498,2021 super output areas - middle layer,152,Any other combination of multiple main languages,196
84,2021,E02002499,2021 super output areas - middle layer,152,Total: All households,3065
85,2021,E02002499,2021 super output areas - middle layer,152,One-person household,888
86,2021,E02002499,2021 super output areas - middle layer,152,All household members have the same main language,2122
87,2021,E02002499,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",25
88,2021,E02002499,2021 super output areas - middle layer,152,Main language differs within partnerships,19
89,2021,E02002499,2021 super output areas - middle layer,152,Any other combination of multiple main languages,11
90,2021,E02002500,2021 super output areas - middle layer,152,Total: All households,2335
91,2021,E02002500,2021 super output areas - middle layer,152,One-person household,772
92,2021,E02002500,2021 super output areas - middle layer,152,All household members have the same main language,1369
93,2021,E02002500,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",54
94,2021,E02002500,2021 super output areas - middle layer,152,Main language differs within partnerships,76
95,2021,E02002500,2021 super output areas - middle layer,152,Any other combination of multiple main languages,64
96,2021,E02002501,2021 super output areas - middle layer,152,Total: All households,2607
97,2021,E02002501,2021 super output areas - middle layer,152,One-person household,872
98,2021,E02002501,2021 super output areas - middle layer,152,All household members have the same main language,1585
99,2021,E02002501,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",62
100,2021,E02002501,2021 super output areas - middle layer,152,Main language differs within partnerships,61
101,2021,E02002501,2021 super output areas - middle layer,152,Any other combination of multiple main languages,27
102,2021,E02002502,2021 super output areas - middle layer,152,Total: All households,4354
103,2021,E02002502,2021 super output areas - middle layer,152,One-person household,1674
104,2021,E02002502,2021 super output areas - middle layer,152,All household members have the same main language,2629
105,2021,E02002502,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",16
106,2021,E02002502,2021 super output areas - middle layer,152,Main language differs within partnerships,22
107,2021,E02002502,2021 super output areas - middle layer,152,Any other combination of multiple main languages,13
108,2021,E02002503,2021 super output areas - middle layer,152,Total: All households,2737
109,2021,E02002503,2021 super output areas - middle layer,152,One-person household,775
110,2021,E02002503,2021 super output areas - middle layer,152,All household members have the same main language,1841
111,2021,E02002503,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",58
112,2021,E02002503,2021 super output areas - middle layer,152,Main language differs within partnerships,40
113,2021,E02002503,2021 super output areas - middle layer,152,Any other combination of multiple main languages,23
114,2021,E02002504,2021 super output areas - middle layer,152,Total: All households,3777
115,2021,E02002504,2021 super output areas - middle layer,152,One-person household,1144
116,2021,E02002504,2021 super output areas - middle layer,152,All household members have the same main language,2322
117,2021,E02002504,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",106
118,2021,E02002504,2021 super output areas - middle layer,152,Main language differs within partnerships,110
119,2021,E02002504,2021 super output areas - middle layer,152,Any other combination of multiple main languages,95
120,2021,E02002505,2021 super output areas - middle layer,152,Total: All households,2645
121,2021,E02002505,2021 super output areas - middle layer,152,One-person household,768
122,2021,E02002505,2021 super output areas - middle layer,152,All household members have the same main language,1837
123,2021,E02002505,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",14
124,2021,E02002505,2021 super output areas - middle layer,152,Main language differs within partnerships,14
125,2021,E02002505,2021 super output areas - middle layer,152,Any other combination of multiple main languages,12
126,2021,E02002506,2021 super output areas - middle layer,152,Total: All households,2331
127,2021,E02002506,2021 super output areas - middle layer,152,One-person household,888
128,2021,E02002506,2021 super output areas - middle layer,152,All household members have the same main language,1370
129,2021,E02002506,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",33
130,2021,E02002506,2021 super output areas - middle layer,152,Main language differs within partnerships,18
131,2021,E02002506,2021 super output areas - middle layer,152,Any other combination of multiple main languages,22
132,2021,E02002507,2021 super output areas - middle layer,152,Total: All households,2555
133,2021,E02002507,2021 super output areas - middle layer,152,One-person household,716
134,2021,E02002507,2021 super output areas - middle layer,152,All household members have the same main language,1748
135,2021,E02002507,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",24
136,2021,E02002507,2021 super output areas - middle layer,152,Main language differs within partnerships,43
137,2021,E02002507,2021 super output areas - middle layer,152,Any other combination of multiple main languages,24
138,2021,E02002508,2021 super output areas - middle layer,152,Total: All households,2281
139,2021,E02002508,2021 super output areas - middle layer,152,One-person household,694
140,2021,E02002508,2021 super output areas - middle layer,152,All household members have the same main language,1510
141,2021,E02002508,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",20
142,2021,E02002508,2021 super output areas - middle layer,152,Main language differs within partnerships,33
143,2021,E02002508,2021 super output areas - middle layer,152,Any other combination of multiple main languages,24
144,2021,E02002509,2021 super output areas - middle layer,152,Total: All households,2253
145,2021,E02002509,2021 super output areas - middle layer,152,One-person household,716
146,2021,E02002509,2021 super output areas - middle layer,152,All household members have the same main language,1491
147,2021,E02002509,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",15
148,2021,E02002509,2021 super output areas - middle layer,152,Main language differs within partnerships,19
149,2021,E02002509,2021 super output areas - middle layer,152,Any other combination of multiple main languages,12
150,2021,E02002510,2021 super output areas - middle layer,152,Total: All households,3118
151,2021,E02002510,2021 super output areas - middle layer,152,One-person household,850
152,2021,E02002510,2021 super output areas - middle layer,152,All household members have the same main language,2223
153,2021,E02002510,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",13
154,2021,E02002510,2021 super output areas - middle layer,152,Main language differs within partnerships,21
155,2021,E02002510,2021 super output areas - middle layer,152,Any other combination of multiple main languages,11
156,2021,E02002512,2021 super output areas - middle layer,152,Total: All households,2303
157,2021,E02002512,2021 super output areas - middle layer,152,One-person household,602
158,2021,E02002512,2021 super output areas - middle layer,152,All household members have the same main language,1670
159,2021,E02002512,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",13
160,2021,E02002512,2021 super output areas - middle layer,152,Main language differs within partnerships,12
161,2021,E02002512,2021 super output areas - middle layer,152,Any other combination of multiple main languages,6
162,2021,E02002513,2021 super output areas - middle layer,152,Total: All households,4529
163,2021,E02002513,2021 super output areas - middle layer,152,One-person household,1529
164,2021,E02002513,2021 super output areas - middle layer,152,All household members have the same main language,2971
165,2021,E02002513,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",13
166,2021,E02002513,2021 super output areas - middle layer,152,Main language differs within partnerships,12
167,2021,E02002513,2021 super output areas - middle layer,152,Any other combination of multiple main languages,4
168,2021,E02002514,2021 super output areas - middle layer,152,Total: All households,3789
169,2021,E02002514,2021 super output areas - middle layer,152,One-person household,1386
170,2021,E02002514,2021 super output areas - middle layer,152,All household members have the same main language,2354
171,2021,E02002514,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",14
172,2021,E02002514,2021 super output areas - middle layer,152,Main language differs within partnerships,25
173,2021,E02002514,2021 super output areas - middle layer,152,Any other combination of multiple main languages,10
174,2021,E02006811,2021 super output areas - middle layer,152,Total: All households,4730
175,2021,E02006811,2021 super output areas - middle layer,152,One-person household,1220
176,2021,E02006811,2021 super output areas - middle layer,152,All household members have the same main language,3412
177,2021,E02006811,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",24
178,2021,E02006811,2021 super output areas - middle layer,152,Main language differs within partnerships,53
179,2021,E02006811,2021 super output areas - middle layer,152,Any other combination of multiple main languages,21
180,2021,E02002515,2021 super output areas - middle layer,152,Total: All households,3135
181,2021,E02002515,2021 super output areas - middle layer,152,One-person household,1453
182,2021,E02002515,2021 super output areas - middle layer,152,All household members have the same main language,1652
183,2021,E02002515,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",8
184,2021,E02002515,2021 super output areas - middle layer,152,Main language differs within partnerships,14
185,2021,E02002515,2021 super output areas - middle layer,152,Any other combination of multiple main languages,8
186,2021,E02002516,2021 super output areas - middle layer,152,Total: All households,2566
187,2021,E02002516,2021 super output areas - middle layer,152,One-person household,791
188,2021,E02002516,2021 super output areas - middle layer,152,All household members have the same main language,1754
189,2021,E02002516,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",4
190,2021,E02002516,2021 super output areas - middle layer,152,Main language differs within partnerships,9
191,2021,E02002516,2021 super output areas - middle layer,152,Any other combination of multiple main languages,8
192,2021,E02002517,2021 super output areas - middle layer,152,Total: All households,2386
193,2021,E02002517,2021 super output areas - middle layer,152,One-person household,816
194,2021,E02002517,2021 super output areas - middle layer,152,All household members have the same main language,1547
195,2021,E02002517,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",9
196,2021,E02002517,2021 super output areas - middle layer,152,Main language differs within partnerships,10
197,2021,E02002517,2021 super output areas - middle layer,152,Any other combination of multiple main languages,4
198,2021,E02002518,2021 super output areas - middle layer,152,Total: All households,4768
199,2021,E02002518,2021 super output areas - middle layer,152,One-person household,1353
200,2021,E02002518,2021 super output areas - middle layer,152,All household members have the same main language,3383
201,2021,E02002518,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",7
202,2021,E02002518,2021 super output areas - middle layer,152,Main language differs within partnerships,21
203,2021,E02002518,2021 super output areas - middle layer,152,Any other combination of multiple main languages,4
204,2021,E02002519,2021 super output areas - middle layer,152,Total: All households,3394
205,2021,E02002519,2021 super output areas - middle layer,152,One-person household,1300
206,2021,E02002519,2021 super output areas - middle layer,152,All household members have the same main language,2075
207,2021,E02002519,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",4
208,2021,E02002519,2021 super output areas - middle layer,152,Main language differs within partnerships,14
209,2021,E02002519,2021 super output areas - middle layer,152,Any other combination of multiple main languages,1
210,2021,E02002520,2021 super output areas - middle layer,152,Total: All households,5954
211,2021,E02002520,2021 super output areas - middle layer,152,One-person household,1868
212,2021,E02002520,2021 super output areas - middle layer,152,All household members have the same main language,4044
213,2021,E02002520,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",7
214,2021,E02002520,2021 super output areas - middle layer,152,Main language differs within partnerships,26
215,2021,E02002520,2021 super output areas - middle layer,152,Any other combination of multiple main languages,9
216,2021,E02002521,2021 super output areas - middle layer,152,Total: All households,2865
217,2021,E02002521,2021 super output areas - middle layer,152,One-person household,1175
218,2021,E02002521,2021 super output areas - middle layer,152,All household members have the same main language,1654
219,2021,E02002521,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",10
220,2021,E02002521,2021 super output areas - middle layer,152,Main language differs within partnerships,19
221,2021,E02002521,2021 super output areas - middle layer,152,Any other combination of multiple main languages,7
222,2021,E02002523,2021 super output areas - middle layer,152,Total: All households,2673
223,2021,E02002523,2021 super output areas - middle layer,152,One-person household,907
224,2021,E02002523,2021 super output areas - middle layer,152,All household members have the same main language,1737
225,2021,E02002523,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",10
226,2021,E02002523,2021 super output areas - middle layer,152,Main language differs within partnerships,12
227,2021,E02002523,2021 super output areas - middle layer,152,Any other combination of multiple main languages,7
228,2021,E02002524,2021 super output areas - middle layer,152,Total: All households,2380
229,2021,E02002524,2021 super output areas - middle layer,152,One-person household,677
230,2021,E02002524,2021 super output areas - middle layer,152,All household members have the same main language,1697
231,2021,E02002524,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",0
232,2021,E02002524,2021 super output areas - middle layer,152,Main language differs within partnerships,5
233,2021,E02002524,2021 super output areas - middle layer,152,Any other combination of multiple main languages,1
234,2021,E02002525,2021 super output areas - middle layer,152,Total: All households,3797
235,2021,E02002525,2021 super output areas - middle layer,152,One-person household,1416
236,2021,E02002525,2021 super output areas - middle layer,152,All household members have the same main language,2363
237,2021,E02002525,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",5
238,2021,E02002525,2021 super output areas - middle layer,152,Main language differs within partnerships,9
239,2021,E02002525,2021 super output areas - middle layer,152,Any other combination of multiple main languages,4
240,2021,E02002526,2021 super output areas - middle layer,152,Total: All households,3385
241,2021,E02002526,2021 super output areas - middle layer,152,One-person household,1002
242,2021,E02002526,2021 super output areas - middle layer,152,All household members have the same main language,2360
243,2021,E02002526,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",4
244,2021,E02002526,2021 super output areas - middle layer,152,Main language differs within partnerships,15
245,2021,E02002526,2021 super output areas - middle layer,152,Any other combination of multiple main languages,4
246,2021,E02002527,2021 super output areas - middle layer,152,Total: All households,2223
247,2021,E02002527,2021 super output areas - middle layer,152,One-person household,800
248,2021,E02002527,2021 super output areas - middle layer,152,All household members have the same main language,1412
249,2021,E02002527,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",1
250,2021,E02002527,2021 super output areas - middle layer,152,Main language differs within partnerships,8
251,2021,E02002527,2021 super output areas - middle layer,152,Any other combination of multiple main languages,2
252,2021,E02002529,2021 super output areas - middle layer,152,Total: All households,2613
253,2021,E02002529,2021 super output areas - middle layer,152,One-person household,871
254,2021,E02002529,2021 super output areas - middle layer,152,All household members have the same main language,1729
255,2021,E02002529,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",3
256,2021,E02002529,2021 super output areas - middle layer,152,Main language differs within partnerships,6
257,2021,E02002529,2021 super output areas - middle layer,152,Any other combination of multiple main languages,4
258,2021,E02002530,2021 super output areas - middle layer,152,Total: All households,2886
259,2021,E02002530,2021 super output areas - middle layer,152,One-person household,957
260,2021,E02002530,2021 super output areas - middle layer,152,All household members have the same main language,1917
261,2021,E02002530,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",2
262,2021,E02002530,2021 super output areas - middle layer,152,Main language differs within partnerships,8
263,2021,E02002530,2021 super output areas - middle layer,152,Any other combination of multiple main languages,2
264,2021,E02002532,2021 super output areas - middle layer,152,Total: All households,3232
265,2021,E02002532,2021 super output areas - middle layer,152,One-person household,1299
266,2021,E02002532,2021 super output areas - middle layer,152,All household members have the same main language,1912
267,2021,E02002532,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",4
268,2021,E02002532,2021 super output areas - middle layer,152,Main language differs within partnerships,14
269,2021,E02002532,2021 super output areas - middle layer,152,Any other combination of multiple main languages,3
270,2021,E02002533,2021 super output areas - middle layer,152,Total: All households,2850
271,2021,E02002533,2021 super output areas - middle layer,152,One-person household,738
272,2021,E02002533,2021 super output areas - middle layer,152,All household members have the same main language,2093
273,2021,E02002533,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",0
274,2021,E02002533,2021 super output areas - middle layer,152,Main language differs within partnerships,15
275,2021,E02002533,2021 super output areas - middle layer,152,Any other combination of multiple main languages,4
276,2021,E02002534,2021 super output areas - middle layer,152,Total: All households,2502
277,2021,E02002534,2021 super output areas - middle layer,152,One-person household,646
278,2021,E02002534,2021 super output areas - middle layer,152,All household members have the same main language,1840
279,2021,E02002534,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",2
280,2021,E02002534,2021 super output areas - middle layer,152,Main language differs within partnerships,12
281,2021,E02002534,2021 super output areas - middle layer,152,Any other combination of multiple main languages,2
282,2021,E02006812,2021 super output areas - middle layer,152,Total: All households,3447
283,2021,E02006812,2021 super output areas - middle layer,152,One-person household,1168
284,2021,E02006812,2021 super output areas - middle layer,152,All household members have the same main language,2252
285,2021,E02006812,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",12
286,2021,E02006812,2021 super output areas - middle layer,152,Main language differs within partnerships,9
287,2021,E02006812,2021 super output areas - middle layer,152,Any other combination of multiple main languages,6
288,2021,E02006910,2021 super output areas - middle layer,152,Total: All households,4586
289,2021,E02006910,2021 super output areas - middle layer,152,One-person household,1425
290,2021,E02006910,2021 super output areas - middle layer,152,All household members have the same main language,3085
291,2021,E02006910,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",21
292,2021,E02006910,2021 super output areas - middle layer,152,Main language differs within partnerships,26
293,2021,E02006910,2021 super output areas - middle layer,152,Any other combination of multiple main languages,29
294,2021,E02002535,2021 super output areas - middle layer,152,Total: All households,4040
295,2021,E02002535,2021 super output areas - middle layer,152,One-person household,1151
296,2021,E02002535,2021 super output areas - middle layer,152,All household members have the same main language,2863
297,2021,E02002535,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",2
298,2021,E02002535,2021 super output areas - middle layer,152,Main language differs within partnerships,16
299,2021,E02002535,2021 super output areas - middle layer,152,Any other combination of multiple main languages,8
300,2021,E02002536,2021 super output areas - middle layer,152,Total: All households,4258
301,2021,E02002536,2021 super output areas - middle layer,152,One-person household,1482
302,2021,E02002536,2021 super output areas - middle layer,152,All household members have the same main language,2738
303,2021,E02002536,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",7
304,2021,E02002536,2021 super output areas - middle layer,152,Main language differs within partnerships,21
305,2021,E02002536,2021 super output areas - middle layer,152,Any other combination of multiple main languages,10
306,2021,E02002537,2021 super output areas - middle layer,152,Total: All households,3604
307,2021,E02002537,2021 super output areas - middle layer,152,One-person household,1183
308,2021,E02002537,2021 super output areas - middle layer,152,All household members have the same main language,2380
309,2021,E02002537,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",12
310,2021,E02002537,2021 super output areas - middle layer,152,Main language differs within partnerships,19
311,2021,E02002537,2021 super output areas - middle layer,152,Any other combination of multiple main languages,10
312,2021,E02002538,2021 super output areas - middle layer,152,Total: All households,2448
313,2021,E02002538,2021 super output areas - middle layer,152,One-person household,758
314,2021,E02002538,2021 super output areas - middle layer,152,All household members have the same main language,1667
315,2021,E02002538,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",9
316,2021,E02002538,2021 super output areas - middle layer,152,Main language differs within partnerships,11
317,2021,E02002538,2021 super output areas - middle layer,152,Any other combination of multiple main languages,3
318,2021,E02002539,2021 super output areas - middle layer,152,Total: All households,4301
319,2021,E02002539,2021 super output areas - middle layer,152,One-person household,916
320,2021,E02002539,2021 super output areas - middle layer,152,All household members have the same main language,3314
321,2021,E02002539,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",23
322,2021,E02002539,2021 super output areas - middle layer,152,Main language differs within partnerships,36
323,2021,E02002539,2021 super output areas - middle layer,152,Any other combination of multiple main languages,12
324,2021,E02002540,2021 super output areas - middle layer,152,Total: All households,2827
325,2021,E02002540,2021 super output areas - middle layer,152,One-person household,888
326,2021,E02002540,2021 super output areas - middle layer,152,All household members have the same main language,1919
327,2021,E02002540,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",2
328,2021,E02002540,2021 super output areas - middle layer,152,Main language differs within partnerships,12
329,2021,E02002540,2021 super output areas - middle layer,152,Any other combination of multiple main languages,6
330,2021,E02002541,2021 super output areas - middle layer,152,Total: All households,2875
331,2021,E02002541,2021 super output areas - middle layer,152,One-person household,1118
332,2021,E02002541,2021 super output areas - middle layer,152,All household members have the same main language,1720
333,2021,E02002541,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",3
334,2021,E02002541,2021 super output areas - middle layer,152,Main language differs within partnerships,15
335,2021,E02002541,2021 super output areas - middle layer,152,Any other combination of multiple main languages,19
336,2021,E02002542,2021 super output areas - middle layer,152,Total: All households,3367
337,2021,E02002542,2021 super output areas - middle layer,152,One-person household,1006
338,2021,E02002542,2021 super output areas - middle layer,152,All household members have the same main language,2315
339,2021,E02002542,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",23
340,2021,E02002542,2021 super output areas - middle layer,152,Main language differs within partnerships,15
341,2021,E02002542,2021 super output areas - middle layer,152,Any other combination of multiple main languages,8
342,2021,E02002543,2021 super output areas - middle layer,152,Total: All households,3861
343,2021,E02002543,2021 super output areas - middle layer,152,One-person household,1187
344,2021,E02002543,2021 super output areas - middle layer,152,All household members have the same main language,2613
345,2021,E02002543,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",22
346,2021,E02002543,2021 super output areas - middle layer,152,Main language differs within partnerships,25
347,2021,E02002543,2021 super output areas - middle layer,152,Any other combination of multiple main languages,14
348,2021,E02002544,2021 super output areas - middle layer,152,Total: All households,3569
349,2021,E02002544,2021 super output areas - middle layer,152,One-person household,1356
350,2021,E02002544,2021 super output areas - middle layer,152,All household members have the same main language,2165
351,2021,E02002544,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",19
352,2021,E02002544,2021 super output areas - middle layer,152,Main language differs within partnerships,16
353,2021,E02002544,2021 super output areas - middle layer,152,Any other combination of multiple main languages,13
354,2021,E02002545,2021 super output areas - middle layer,152,Total: All households,2266
355,2021,E02002545,2021 super output areas - middle layer,152,One-person household,671
356,2021,E02002545,2021 super output areas - middle layer,152,All household members have the same main language,1566
357,2021,E02002545,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",9
358,2021,E02002545,2021 super output areas - middle layer,152,Main language differs within partnerships,11
359,2021,E02002545,2021 super output areas - middle layer,152,Any other combination of multiple main languages,9
360,2021,E02002546,2021 super output areas - middle layer,152,Total: All households,3059
361,2021,E02002546,2021 super output areas - middle layer,152,One-person household,951
362,2021,E02002546,2021 super output areas - middle layer,152,All household members have the same main language,2006
363,2021,E02002546,2021 super output areas - middle layer,152,"Main language differs between generations, but not within partnerships",27
364,2021,E02002546,2021 super output areas - middle layer,152,Main language differs within partnerships,39
365,2021,E02002546,2021 super output areas - middle layer,152,Any other combination of multiple main languages,36
