,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WORKED_4_NAME,OBS_VALUE
53,2021,E02003097,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,222
54,2021,E02003097,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1934
55,2021,E02003097,2021 super output areas - middle layer,152,Not in employment: Never worked,338
56,2021,E02003098,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1985
57,2021,E02003098,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,400
58,2021,E02003098,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1157
59,2021,E02003098,2021 super output areas - middle layer,152,Not in employment: Never worked,428
60,2021,E02003099,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2453
61,2021,E02003099,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,267
62,2021,E02003099,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1766
63,2021,E02003099,2021 super output areas - middle layer,152,Not in employment: Never worked,420
64,2021,E02003101,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2324
65,2021,E02003101,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,390
66,2021,E02003101,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1402
67,2021,E02003101,2021 super output areas - middle layer,152,Not in employment: Never worked,532
68,2021,E02003102,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2339
69,2021,E02003102,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,262
70,2021,E02003102,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1687
71,2021,E02003102,2021 super output areas - middle layer,152,Not in employment: Never worked,390
72,2021,E02003103,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1762
73,2021,E02003103,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,285
74,2021,E02003103,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1119
75,2021,E02003103,2021 super output areas - middle layer,152,Not in employment: Never worked,358
76,2021,E02003104,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2263
77,2021,E02003104,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,303
78,2021,E02003104,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1580
79,2021,E02003104,2021 super output areas - middle layer,152,Not in employment: Never worked,380
80,2021,E02003105,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2302
81,2021,E02003105,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,242
82,2021,E02003105,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1707
83,2021,E02003105,2021 super output areas - middle layer,152,Not in employment: Never worked,353
84,2021,E02003107,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3991
85,2021,E02003107,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,870
86,2021,E02003107,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2272
87,2021,E02003107,2021 super output areas - middle layer,152,Not in employment: Never worked,849
88,2021,E02003108,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3765
89,2021,E02003108,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,452
90,2021,E02003108,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2643
91,2021,E02003108,2021 super output areas - middle layer,152,Not in employment: Never worked,670
92,2021,E02003109,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1943
93,2021,E02003109,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,184
94,2021,E02003109,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1474
95,2021,E02003109,2021 super output areas - middle layer,152,Not in employment: Never worked,285
96,2021,E02003110,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2846
97,2021,E02003110,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,461
98,2021,E02003110,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1789
99,2021,E02003110,2021 super output areas - middle layer,152,Not in employment: Never worked,596
100,2021,E02003111,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2199
101,2021,E02003111,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,260
102,2021,E02003111,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1566
103,2021,E02003111,2021 super output areas - middle layer,152,Not in employment: Never worked,373
104,2021,E02003112,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2072
105,2021,E02003112,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,242
106,2021,E02003112,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1395
107,2021,E02003112,2021 super output areas - middle layer,152,Not in employment: Never worked,435
108,2021,E02003113,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3455
109,2021,E02003113,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,423
110,2021,E02003113,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2481
111,2021,E02003113,2021 super output areas - middle layer,152,Not in employment: Never worked,551
112,2021,E02003114,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2409
113,2021,E02003114,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,275
114,2021,E02003114,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1710
115,2021,E02003114,2021 super output areas - middle layer,152,Not in employment: Never worked,424
116,2021,E02003115,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2929
117,2021,E02003115,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,374
118,2021,E02003115,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1943
119,2021,E02003115,2021 super output areas - middle layer,152,Not in employment: Never worked,612
120,2021,E02003116,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2581
121,2021,E02003116,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,286
122,2021,E02003116,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1686
123,2021,E02003116,2021 super output areas - middle layer,152,Not in employment: Never worked,609
124,2021,E02003117,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2772
125,2021,E02003117,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,401
126,2021,E02003117,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1834
127,2021,E02003117,2021 super output areas - middle layer,152,Not in employment: Never worked,537
128,2021,E02003118,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2716
129,2021,E02003118,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,364
130,2021,E02003118,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1803
131,2021,E02003118,2021 super output areas - middle layer,152,Not in employment: Never worked,549
132,2021,E02003119,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3099
133,2021,E02003119,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,402
134,2021,E02003119,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2085
135,2021,E02003119,2021 super output areas - middle layer,152,Not in employment: Never worked,612
136,2021,E02003120,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3087
137,2021,E02003120,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,317
138,2021,E02003120,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2276
139,2021,E02003120,2021 super output areas - middle layer,152,Not in employment: Never worked,494
140,2021,E02003121,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3516
141,2021,E02003121,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,355
142,2021,E02003121,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2673
143,2021,E02003121,2021 super output areas - middle layer,152,Not in employment: Never worked,488
144,2021,E02007064,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2454
145,2021,E02007064,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,309
146,2021,E02007064,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1693
147,2021,E02007064,2021 super output areas - middle layer,152,Not in employment: Never worked,452
148,2021,E02007065,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1622
149,2021,E02007065,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,275
150,2021,E02007065,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,973
151,2021,E02007065,2021 super output areas - middle layer,152,Not in employment: Never worked,374
152,2021,E02007066,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,4307
153,2021,E02007066,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,1949
154,2021,E02007066,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1335
155,2021,E02007066,2021 super output areas - middle layer,152,Not in employment: Never worked,1023
156,2021,E02007067,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1989
157,2021,E02007067,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,308
158,2021,E02007067,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1250
159,2021,E02007067,2021 super output areas - middle layer,152,Not in employment: Never worked,431
160,2021,E02003122,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2972
161,2021,E02003122,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,258
162,2021,E02003122,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2240
163,2021,E02003122,2021 super output areas - middle layer,152,Not in employment: Never worked,474
164,2021,E02003123,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3096
165,2021,E02003123,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,342
166,2021,E02003123,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1972
167,2021,E02003123,2021 super output areas - middle layer,152,Not in employment: Never worked,782
168,2021,E02003124,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2744
169,2021,E02003124,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,274
170,2021,E02003124,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1740
171,2021,E02003124,2021 super output areas - middle layer,152,Not in employment: Never worked,730
172,2021,E02003125,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2411
173,2021,E02003125,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,246
174,2021,E02003125,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1528
175,2021,E02003125,2021 super output areas - middle layer,152,Not in employment: Never worked,637
176,2021,E02003126,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3165
177,2021,E02003126,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,501
178,2021,E02003126,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2001
179,2021,E02003126,2021 super output areas - middle layer,152,Not in employment: Never worked,663
180,2021,E02003127,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2723
181,2021,E02003127,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,299
182,2021,E02003127,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1689
183,2021,E02003127,2021 super output areas - middle layer,152,Not in employment: Never worked,735
184,2021,E02003128,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3252
185,2021,E02003128,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,310
186,2021,E02003128,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2042
187,2021,E02003128,2021 super output areas - middle layer,152,Not in employment: Never worked,900
188,2021,E02003129,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2256
189,2021,E02003129,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,225
190,2021,E02003129,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1624
191,2021,E02003129,2021 super output areas - middle layer,152,Not in employment: Never worked,407
192,2021,E02003130,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3940
193,2021,E02003130,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,414
194,2021,E02003130,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2431
195,2021,E02003130,2021 super output areas - middle layer,152,Not in employment: Never worked,1095
196,2021,E02003131,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2574
197,2021,E02003131,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,245
198,2021,E02003131,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1700
199,2021,E02003131,2021 super output areas - middle layer,152,Not in employment: Never worked,629
200,2021,E02003132,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2899
201,2021,E02003132,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,315
202,2021,E02003132,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1927
203,2021,E02003132,2021 super output areas - middle layer,152,Not in employment: Never worked,657
204,2021,E02003133,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2561
205,2021,E02003133,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,209
206,2021,E02003133,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1816
207,2021,E02003133,2021 super output areas - middle layer,152,Not in employment: Never worked,536
208,2021,E02003134,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2404
209,2021,E02003134,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,240
210,2021,E02003134,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1473
211,2021,E02003134,2021 super output areas - middle layer,152,Not in employment: Never worked,691
212,2021,E02003135,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2294
213,2021,E02003135,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,246
214,2021,E02003135,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1353
215,2021,E02003135,2021 super output areas - middle layer,152,Not in employment: Never worked,695
216,2021,E02003136,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3140
217,2021,E02003136,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,265
218,2021,E02003136,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2344
219,2021,E02003136,2021 super output areas - middle layer,152,Not in employment: Never worked,531
220,2021,E02003137,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2778
221,2021,E02003137,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,267
222,2021,E02003137,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1984
223,2021,E02003137,2021 super output areas - middle layer,152,Not in employment: Never worked,527
224,2021,E02003138,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2024
225,2021,E02003138,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,332
226,2021,E02003138,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1346
227,2021,E02003138,2021 super output areas - middle layer,152,Not in employment: Never worked,346
228,2021,E02003139,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1726
229,2021,E02003139,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,242
230,2021,E02003139,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1155
231,2021,E02003139,2021 super output areas - middle layer,152,Not in employment: Never worked,329
232,2021,E02003140,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2555
233,2021,E02003140,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,244
234,2021,E02003140,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1824
235,2021,E02003140,2021 super output areas - middle layer,152,Not in employment: Never worked,487
236,2021,E02003141,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2671
237,2021,E02003141,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,362
238,2021,E02003141,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1596
239,2021,E02003141,2021 super output areas - middle layer,152,Not in employment: Never worked,713
240,2021,E02003142,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3301
241,2021,E02003142,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,340
242,2021,E02003142,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2038
243,2021,E02003142,2021 super output areas - middle layer,152,Not in employment: Never worked,923
244,2021,E02003143,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2508
245,2021,E02003143,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,239
246,2021,E02003143,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1852
247,2021,E02003143,2021 super output areas - middle layer,152,Not in employment: Never worked,417
248,2021,E02003144,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,4077
249,2021,E02003144,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,1430
250,2021,E02003144,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1787
251,2021,E02003144,2021 super output areas - middle layer,152,Not in employment: Never worked,860
252,2021,E02003145,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2488
253,2021,E02003145,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,347
254,2021,E02003145,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1542
255,2021,E02003145,2021 super output areas - middle layer,152,Not in employment: Never worked,599
256,2021,E02003146,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2963
257,2021,E02003146,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,765
258,2021,E02003146,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1514
259,2021,E02003146,2021 super output areas - middle layer,152,Not in employment: Never worked,684
260,2021,E02003147,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3311
261,2021,E02003147,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,415
262,2021,E02003147,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1850
263,2021,E02003147,2021 super output areas - middle layer,152,Not in employment: Never worked,1046
264,2021,E02003148,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,6282
265,2021,E02003148,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,2121
266,2021,E02003148,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2557
267,2021,E02003148,2021 super output areas - middle layer,152,Not in employment: Never worked,1604
268,2021,E02003149,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3567
269,2021,E02003149,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,801
270,2021,E02003149,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1865
271,2021,E02003149,2021 super output areas - middle layer,152,Not in employment: Never worked,901
272,2021,E02003151,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3529
273,2021,E02003151,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,266
274,2021,E02003151,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2718
275,2021,E02003151,2021 super output areas - middle layer,152,Not in employment: Never worked,545
276,2021,E02003152,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3779
277,2021,E02003152,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,425
278,2021,E02003152,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2660
279,2021,E02003152,2021 super output areas - middle layer,152,Not in employment: Never worked,694
280,2021,E02003153,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2665
281,2021,E02003153,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,252
282,2021,E02003153,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1981
283,2021,E02003153,2021 super output areas - middle layer,152,Not in employment: Never worked,432
284,2021,E02006989,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2128
285,2021,E02006989,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,331
286,2021,E02006989,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1187
287,2021,E02006989,2021 super output areas - middle layer,152,Not in employment: Never worked,610
288,2021,E02006990,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2829
289,2021,E02006990,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,370
290,2021,E02006990,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1768
291,2021,E02006990,2021 super output areas - middle layer,152,Not in employment: Never worked,691
292,2021,E02003154,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2940
293,2021,E02003154,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,298
294,2021,E02003154,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2024
295,2021,E02003154,2021 super output areas - middle layer,152,Not in employment: Never worked,618
296,2021,E02003155,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2610
297,2021,E02003155,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,221
298,2021,E02003155,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1921
299,2021,E02003155,2021 super output areas - middle layer,152,Not in employment: Never worked,468
300,2021,E02003156,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3408
301,2021,E02003156,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,393
302,2021,E02003156,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2330
303,2021,E02003156,2021 super output areas - middle layer,152,Not in employment: Never worked,685
