,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LPSTAT_12_NAME,OBS_VALUE
86,2021,E02000147,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,6
87,2021,E02000147,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",79
88,2021,E02000147,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",78
89,2021,E02000147,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
90,2021,E02000147,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,378
91,2021,E02000147,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,376
92,2021,E02000147,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,2
93,2021,E02000147,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,377
94,2021,E02000147,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,377
95,2021,E02000147,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
96,2021,E02000148,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5410
97,2021,E02000148,2021 super output areas - middle layer,152,Never married and never registered a civil partnership,1527
98,2021,E02000148,2021 super output areas - middle layer,152,Married or in a registered civil partnership,3074
99,2021,E02000148,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married,3064
100,2021,E02000148,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Opposite sex,3051
101,2021,E02000148,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Same sex,13
102,2021,E02000148,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership,10
103,2021,E02000148,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
104,2021,E02000148,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,8
105,2021,E02000148,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",84
106,2021,E02000148,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",84
107,2021,E02000148,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
108,2021,E02000148,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,367
109,2021,E02000148,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,367
110,2021,E02000148,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
111,2021,E02000148,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,358
112,2021,E02000148,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,358
113,2021,E02000148,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
114,2021,E02000149,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6499
115,2021,E02000149,2021 super output areas - middle layer,152,Never married and never registered a civil partnership,2581
116,2021,E02000149,2021 super output areas - middle layer,152,Married or in a registered civil partnership,2876
117,2021,E02000149,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married,2860
118,2021,E02000149,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Opposite sex,2834
119,2021,E02000149,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Same sex,26
120,2021,E02000149,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership,16
121,2021,E02000149,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,4
122,2021,E02000149,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,12
123,2021,E02000149,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",135
124,2021,E02000149,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",135
125,2021,E02000149,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
126,2021,E02000149,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,554
127,2021,E02000149,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,554
128,2021,E02000149,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
129,2021,E02000149,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,353
130,2021,E02000149,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,353
131,2021,E02000149,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
132,2021,E02000150,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6743
133,2021,E02000150,2021 super output areas - middle layer,152,Never married and never registered a civil partnership,2224
134,2021,E02000150,2021 super output areas - middle layer,152,Married or in a registered civil partnership,3529
135,2021,E02000150,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married,3516
136,2021,E02000150,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Opposite sex,3510
137,2021,E02000150,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Same sex,6
138,2021,E02000150,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership,13
139,2021,E02000150,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
140,2021,E02000150,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,11
141,2021,E02000150,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",132
142,2021,E02000150,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",132
143,2021,E02000150,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
144,2021,E02000150,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,480
145,2021,E02000150,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,480
146,2021,E02000150,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
147,2021,E02000150,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,378
148,2021,E02000150,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,378
149,2021,E02000150,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
150,2021,E02000151,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6004
151,2021,E02000151,2021 super output areas - middle layer,152,Never married and never registered a civil partnership,1457
152,2021,E02000151,2021 super output areas - middle layer,152,Married or in a registered civil partnership,3754
153,2021,E02000151,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married,3741
154,2021,E02000151,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Opposite sex,3732
155,2021,E02000151,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Same sex,9
156,2021,E02000151,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership,13
157,2021,E02000151,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
158,2021,E02000151,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,11
159,2021,E02000151,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",63
160,2021,E02000151,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",62
161,2021,E02000151,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
162,2021,E02000151,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,369
163,2021,E02000151,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,368
164,2021,E02000151,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
165,2021,E02000151,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,361
166,2021,E02000151,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,361
167,2021,E02000151,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
168,2021,E02000152,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6130
169,2021,E02000152,2021 super output areas - middle layer,152,Never married and never registered a civil partnership,2450
170,2021,E02000152,2021 super output areas - middle layer,152,Married or in a registered civil partnership,2581
171,2021,E02000152,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married,2567
172,2021,E02000152,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Opposite sex,2552
173,2021,E02000152,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Same sex,15
174,2021,E02000152,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership,14
175,2021,E02000152,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
176,2021,E02000152,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,12
177,2021,E02000152,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",150
178,2021,E02000152,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",149
179,2021,E02000152,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",1
180,2021,E02000152,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,590
181,2021,E02000152,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,590
182,2021,E02000152,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
183,2021,E02000152,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,359
184,2021,E02000152,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,359
185,2021,E02000152,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
186,2021,E02000153,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6379
187,2021,E02000153,2021 super output areas - middle layer,152,Never married and never registered a civil partnership,1839
188,2021,E02000153,2021 super output areas - middle layer,152,Married or in a registered civil partnership,3743
189,2021,E02000153,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married,3737
190,2021,E02000153,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Opposite sex,3726
191,2021,E02000153,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Same sex,11
192,2021,E02000153,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership,6
193,2021,E02000153,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
194,2021,E02000153,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,6
195,2021,E02000153,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",97
196,2021,E02000153,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",97
197,2021,E02000153,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
198,2021,E02000153,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,373
199,2021,E02000153,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,373
200,2021,E02000153,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
201,2021,E02000153,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,327
202,2021,E02000153,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,325
203,2021,E02000153,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,2
204,2021,E02000154,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6981
205,2021,E02000154,2021 super output areas - middle layer,152,Never married and never registered a civil partnership,2337
206,2021,E02000154,2021 super output areas - middle layer,152,Married or in a registered civil partnership,3600
207,2021,E02000154,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married,3589
208,2021,E02000154,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Opposite sex,3570
209,2021,E02000154,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Same sex,19
210,2021,E02000154,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership,11
211,2021,E02000154,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,0
212,2021,E02000154,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,11
213,2021,E02000154,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",137
214,2021,E02000154,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",137
215,2021,E02000154,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
216,2021,E02000154,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,493
217,2021,E02000154,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,493
218,2021,E02000154,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
219,2021,E02000154,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,414
220,2021,E02000154,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,414
221,2021,E02000154,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
222,2021,E02000155,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,5973
223,2021,E02000155,2021 super output areas - middle layer,152,Never married and never registered a civil partnership,1897
224,2021,E02000155,2021 super output areas - middle layer,152,Married or in a registered civil partnership,2943
225,2021,E02000155,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married,2927
226,2021,E02000155,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Opposite sex,2916
227,2021,E02000155,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Same sex,11
228,2021,E02000155,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership,16
229,2021,E02000155,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,4
230,2021,E02000155,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,12
231,2021,E02000155,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",105
232,2021,E02000155,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",102
233,2021,E02000155,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",3
234,2021,E02000155,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,544
235,2021,E02000155,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,544
236,2021,E02000155,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,0
237,2021,E02000155,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,484
238,2021,E02000155,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,482
239,2021,E02000155,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,2
240,2021,E02000156,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,10073
241,2021,E02000156,2021 super output areas - middle layer,152,Never married and never registered a civil partnership,2850
242,2021,E02000156,2021 super output areas - middle layer,152,Married or in a registered civil partnership,5588
243,2021,E02000156,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married,5571
244,2021,E02000156,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Opposite sex,5541
245,2021,E02000156,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Same sex,30
246,2021,E02000156,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership,17
247,2021,E02000156,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
248,2021,E02000156,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,15
249,2021,E02000156,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",173
250,2021,E02000156,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",171
251,2021,E02000156,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",2
252,2021,E02000156,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,703
253,2021,E02000156,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,702
254,2021,E02000156,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
255,2021,E02000156,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,759
256,2021,E02000156,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,759
257,2021,E02000156,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
258,2021,E02000157,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6746
259,2021,E02000157,2021 super output areas - middle layer,152,Never married and never registered a civil partnership,1837
260,2021,E02000157,2021 super output areas - middle layer,152,Married or in a registered civil partnership,3980
261,2021,E02000157,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married,3969
262,2021,E02000157,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Opposite sex,3960
263,2021,E02000157,2021 super output areas - middle layer,152,Married or in a registered civil partnership: Married: Same sex,9
264,2021,E02000157,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership,11
265,2021,E02000157,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Opposite sex,2
266,2021,E02000157,2021 super output areas - middle layer,152,Married or in a registered civil partnership: In a registered civil partnership: Same sex,9
267,2021,E02000157,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership",80
268,2021,E02000157,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still married",80
269,2021,E02000157,2021 super output areas - middle layer,152,"Separated, but still legally married or still legally in a civil partnership: Separated, but still in a registered civil partnership",0
270,2021,E02000157,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved,390
271,2021,E02000157,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Divorced,389
272,2021,E02000157,2021 super output areas - middle layer,152,Divorced or civil partnership dissolved: Formerly in a civil partnership now legally dissolved,1
273,2021,E02000157,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner,459
274,2021,E02000157,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Widowed,459
275,2021,E02000157,2021 super output areas - middle layer,152,Widowed or surviving civil partnership partner: Surviving partner from civil partnership,0
276,2021,E02000158,2021 super output areas - middle layer,152,Total: All usual residents aged 16 and over,6125
