,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_LIVING_11_NAME,OBS_VALUE
42,2021,E02003292,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2479
43,2021,E02003292,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2459
44,2021,E02003292,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,20
45,2021,E02003292,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",5
46,2021,E02003292,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1752
47,2021,E02003292,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1632
48,2021,E02003292,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,120
49,2021,E02003292,2021 super output areas - middle layer,152,Not living in a couple,5119
50,2021,E02003292,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),3318
51,2021,E02003292,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,110
52,2021,E02003292,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),306
53,2021,E02003292,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,1004
54,2021,E02003292,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,381
55,2021,E02003293,2021 super output areas - middle layer,152,Total: All usual residents,9285
56,2021,E02003293,2021 super output areas - middle layer,152,Living in a couple,4121
57,2021,E02003293,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2415
58,2021,E02003293,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2365
59,2021,E02003293,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,50
60,2021,E02003293,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",4
61,2021,E02003293,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1702
62,2021,E02003293,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1542
63,2021,E02003293,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,160
64,2021,E02003293,2021 super output areas - middle layer,152,Not living in a couple,5164
65,2021,E02003293,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),3241
66,2021,E02003293,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,155
67,2021,E02003293,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),295
68,2021,E02003293,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,1012
69,2021,E02003293,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,461
70,2021,E02003294,2021 super output areas - middle layer,152,Total: All usual residents,7656
71,2021,E02003294,2021 super output areas - middle layer,152,Living in a couple,4862
72,2021,E02003294,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3945
73,2021,E02003294,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3913
74,2021,E02003294,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,32
75,2021,E02003294,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",19
76,2021,E02003294,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,898
77,2021,E02003294,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,858
78,2021,E02003294,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,40
79,2021,E02003294,2021 super output areas - middle layer,152,Not living in a couple,2794
80,2021,E02003294,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1501
81,2021,E02003294,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,67
82,2021,E02003294,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),108
83,2021,E02003294,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,472
84,2021,E02003294,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,646
85,2021,E02003295,2021 super output areas - middle layer,152,Total: All usual residents,7976
86,2021,E02003295,2021 super output areas - middle layer,152,Living in a couple,4735
87,2021,E02003295,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3645
88,2021,E02003295,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3626
89,2021,E02003295,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,19
90,2021,E02003295,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",2
91,2021,E02003295,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1088
92,2021,E02003295,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1046
93,2021,E02003295,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,42
94,2021,E02003295,2021 super output areas - middle layer,152,Not living in a couple,3241
95,2021,E02003295,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2072
96,2021,E02003295,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,56
97,2021,E02003295,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),154
98,2021,E02003295,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,502
99,2021,E02003295,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,457
100,2021,E02003296,2021 super output areas - middle layer,152,Total: All usual residents,5914
101,2021,E02003296,2021 super output areas - middle layer,152,Living in a couple,3952
102,2021,E02003296,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3156
103,2021,E02003296,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3156
104,2021,E02003296,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,0
105,2021,E02003296,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",6
106,2021,E02003296,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,790
107,2021,E02003296,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,772
108,2021,E02003296,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,18
109,2021,E02003296,2021 super output areas - middle layer,152,Not living in a couple,1962
110,2021,E02003296,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1237
111,2021,E02003296,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,40
112,2021,E02003296,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),74
113,2021,E02003296,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,260
114,2021,E02003296,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,351
115,2021,E02003297,2021 super output areas - middle layer,152,Total: All usual residents,5871
116,2021,E02003297,2021 super output areas - middle layer,152,Living in a couple,3398
117,2021,E02003297,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2630
118,2021,E02003297,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2623
119,2021,E02003297,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,7
120,2021,E02003297,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",11
121,2021,E02003297,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,757
122,2021,E02003297,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,733
123,2021,E02003297,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,24
124,2021,E02003297,2021 super output areas - middle layer,152,Not living in a couple,2473
125,2021,E02003297,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1517
126,2021,E02003297,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,35
127,2021,E02003297,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),104
128,2021,E02003297,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,405
129,2021,E02003297,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,412
130,2021,E02003298,2021 super output areas - middle layer,152,Total: All usual residents,5779
131,2021,E02003298,2021 super output areas - middle layer,152,Living in a couple,3488
132,2021,E02003298,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2671
133,2021,E02003298,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2669
134,2021,E02003298,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,2
135,2021,E02003298,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",5
136,2021,E02003298,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,812
137,2021,E02003298,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,784
138,2021,E02003298,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,28
139,2021,E02003298,2021 super output areas - middle layer,152,Not living in a couple,2291
140,2021,E02003298,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1380
141,2021,E02003298,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,57
142,2021,E02003298,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),87
143,2021,E02003298,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,347
144,2021,E02003298,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,420
145,2021,E02003299,2021 super output areas - middle layer,152,Total: All usual residents,5318
146,2021,E02003299,2021 super output areas - middle layer,152,Living in a couple,3455
147,2021,E02003299,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2652
148,2021,E02003299,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2645
149,2021,E02003299,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,7
150,2021,E02003299,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",15
151,2021,E02003299,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,788
152,2021,E02003299,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,758
153,2021,E02003299,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,30
154,2021,E02003299,2021 super output areas - middle layer,152,Not living in a couple,1863
155,2021,E02003299,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1181
156,2021,E02003299,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,58
157,2021,E02003299,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),79
158,2021,E02003299,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,256
159,2021,E02003299,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,289
160,2021,E02003300,2021 super output areas - middle layer,152,Total: All usual residents,7098
161,2021,E02003300,2021 super output areas - middle layer,152,Living in a couple,4342
162,2021,E02003300,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3092
163,2021,E02003300,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3074
164,2021,E02003300,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,18
165,2021,E02003300,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",8
166,2021,E02003300,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1242
167,2021,E02003300,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1188
168,2021,E02003300,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,54
169,2021,E02003300,2021 super output areas - middle layer,152,Not living in a couple,2756
170,2021,E02003300,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1779
171,2021,E02003300,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,65
172,2021,E02003300,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),127
173,2021,E02003300,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,416
174,2021,E02003300,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,369
175,2021,E02003301,2021 super output areas - middle layer,152,Total: All usual residents,9175
176,2021,E02003301,2021 super output areas - middle layer,152,Living in a couple,5326
177,2021,E02003301,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3899
178,2021,E02003301,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3887
179,2021,E02003301,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,12
180,2021,E02003301,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",19
181,2021,E02003301,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1408
182,2021,E02003301,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1350
183,2021,E02003301,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,58
184,2021,E02003301,2021 super output areas - middle layer,152,Not living in a couple,3849
185,2021,E02003301,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2538
186,2021,E02003301,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,168
187,2021,E02003301,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),201
188,2021,E02003301,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,549
189,2021,E02003301,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,393
190,2021,E02003302,2021 super output areas - middle layer,152,Total: All usual residents,7873
191,2021,E02003302,2021 super output areas - middle layer,152,Living in a couple,4074
192,2021,E02003302,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2905
193,2021,E02003302,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2891
194,2021,E02003302,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,14
195,2021,E02003302,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",13
196,2021,E02003302,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1156
197,2021,E02003302,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1126
198,2021,E02003302,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,30
199,2021,E02003302,2021 super output areas - middle layer,152,Not living in a couple,3799
200,2021,E02003302,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2577
201,2021,E02003302,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,149
202,2021,E02003302,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),183
203,2021,E02003302,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,557
204,2021,E02003302,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,333
205,2021,E02003303,2021 super output areas - middle layer,152,Total: All usual residents,7319
206,2021,E02003303,2021 super output areas - middle layer,152,Living in a couple,4194
207,2021,E02003303,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3045
208,2021,E02003303,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3041
209,2021,E02003303,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,4
210,2021,E02003303,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",9
211,2021,E02003303,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1140
212,2021,E02003303,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1100
213,2021,E02003303,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,40
214,2021,E02003303,2021 super output areas - middle layer,152,Not living in a couple,3125
215,2021,E02003303,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2041
216,2021,E02003303,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,110
217,2021,E02003303,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),139
218,2021,E02003303,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,490
219,2021,E02003303,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,345
220,2021,E02003304,2021 super output areas - middle layer,152,Total: All usual residents,7654
221,2021,E02003304,2021 super output areas - middle layer,152,Living in a couple,4410
222,2021,E02003304,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3544
223,2021,E02003304,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3536
224,2021,E02003304,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,8
225,2021,E02003304,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",10
226,2021,E02003304,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,856
227,2021,E02003304,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,826
228,2021,E02003304,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,30
229,2021,E02003304,2021 super output areas - middle layer,152,Not living in a couple,3244
230,2021,E02003304,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1942
231,2021,E02003304,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,123
232,2021,E02003304,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),149
233,2021,E02003304,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,500
234,2021,E02003304,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,530
235,2021,E02003305,2021 super output areas - middle layer,152,Total: All usual residents,5568
236,2021,E02003305,2021 super output areas - middle layer,152,Living in a couple,3569
237,2021,E02003305,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2853
238,2021,E02003305,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2845
239,2021,E02003305,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,8
240,2021,E02003305,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",5
241,2021,E02003305,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,711
242,2021,E02003305,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,697
243,2021,E02003305,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,14
244,2021,E02003305,2021 super output areas - middle layer,152,Not living in a couple,1999
245,2021,E02003305,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1263
246,2021,E02003305,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,55
247,2021,E02003305,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),86
248,2021,E02003305,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,263
249,2021,E02003305,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,332
250,2021,E02003307,2021 super output areas - middle layer,152,Total: All usual residents,8032
251,2021,E02003307,2021 super output areas - middle layer,152,Living in a couple,4391
252,2021,E02003307,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,3237
253,2021,E02003307,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,3229
254,2021,E02003307,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,8
255,2021,E02003307,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",10
256,2021,E02003307,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,1144
257,2021,E02003307,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,1114
258,2021,E02003307,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,30
259,2021,E02003307,2021 super output areas - middle layer,152,Not living in a couple,3641
260,2021,E02003307,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),2323
261,2021,E02003307,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,115
262,2021,E02003307,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),146
263,2021,E02003307,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,494
264,2021,E02003307,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,563
265,2021,E02003308,2021 super output areas - middle layer,152,Total: All usual residents,5829
266,2021,E02003308,2021 super output areas - middle layer,152,Living in a couple,3594
267,2021,E02003308,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2631
268,2021,E02003308,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2612
269,2021,E02003308,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,19
270,2021,E02003308,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",10
271,2021,E02003308,2021 super output areas - middle layer,152,Living in a couple: Cohabiting,953
272,2021,E02003308,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Opposite-sex couple,936
273,2021,E02003308,2021 super output areas - middle layer,152,Living in a couple: Cohabiting: Same-sex couple,17
274,2021,E02003308,2021 super output areas - middle layer,152,Not living in a couple,2235
275,2021,E02003308,2021 super output areas - middle layer,152,Not living in a couple: Single (never married and never registered a civil partnership),1519
276,2021,E02003308,2021 super output areas - middle layer,152,Not living in a couple: Married or in a registered civil partnership,73
277,2021,E02003308,2021 super output areas - middle layer,152,Not living in a couple: Separated (including those who are married and those who are in civil partnerships),99
278,2021,E02003308,2021 super output areas - middle layer,152,Not living in a couple: Divorced or formerly in a civil partnership which is now legally dissolved,306
279,2021,E02003308,2021 super output areas - middle layer,152,Not living in a couple: Widowed or surviving partner from a civil partnership,238
280,2021,E02003309,2021 super output areas - middle layer,152,Total: All usual residents,6328
281,2021,E02003309,2021 super output areas - middle layer,152,Living in a couple,3805
282,2021,E02003309,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership,2966
283,2021,E02003309,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Opposite-sex couple,2957
284,2021,E02003309,2021 super output areas - middle layer,152,Living in a couple: Married or in a civil partnership: Same-sex couple,9
285,2021,E02003309,2021 super output areas - middle layer,152,"Living in a couple: Separated, but still married or in a civil partnership",9
