,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HOURS_5_NAME,OBS_VALUE
43,2021,E02002492,2021 super output areas - middle layer,152,Part-time,963
44,2021,E02002492,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,248
45,2021,E02002492,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,715
46,2021,E02002492,2021 super output areas - middle layer,152,Full-time,1854
47,2021,E02002492,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1628
48,2021,E02002492,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,226
49,2021,E02002493,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3097
50,2021,E02002493,2021 super output areas - middle layer,152,Part-time,861
51,2021,E02002493,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,252
52,2021,E02002493,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,609
53,2021,E02002493,2021 super output areas - middle layer,152,Full-time,2236
54,2021,E02002493,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1928
55,2021,E02002493,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,308
56,2021,E02002494,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2689
57,2021,E02002494,2021 super output areas - middle layer,152,Part-time,1030
58,2021,E02002494,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,289
59,2021,E02002494,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,741
60,2021,E02002494,2021 super output areas - middle layer,152,Full-time,1659
61,2021,E02002494,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1442
62,2021,E02002494,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,217
63,2021,E02006909,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,6003
64,2021,E02006909,2021 super output areas - middle layer,152,Part-time,1712
65,2021,E02006909,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,558
66,2021,E02006909,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,1154
67,2021,E02006909,2021 super output areas - middle layer,152,Full-time,4291
68,2021,E02006909,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,3502
69,2021,E02006909,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,789
70,2021,E02007059,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4576
71,2021,E02007059,2021 super output areas - middle layer,152,Part-time,1397
72,2021,E02007059,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,427
73,2021,E02007059,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,970
74,2021,E02007059,2021 super output areas - middle layer,152,Full-time,3179
75,2021,E02007059,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,2738
76,2021,E02007059,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,441
77,2021,E02002496,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3520
78,2021,E02002496,2021 super output areas - middle layer,152,Part-time,1644
79,2021,E02002496,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,609
80,2021,E02002496,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,1035
81,2021,E02002496,2021 super output areas - middle layer,152,Full-time,1876
82,2021,E02002496,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1671
83,2021,E02002496,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,205
84,2021,E02002497,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2041
85,2021,E02002497,2021 super output areas - middle layer,152,Part-time,738
86,2021,E02002497,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,209
87,2021,E02002497,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,529
88,2021,E02002497,2021 super output areas - middle layer,152,Full-time,1303
89,2021,E02002497,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1148
90,2021,E02002497,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,155
91,2021,E02002498,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2621
92,2021,E02002498,2021 super output areas - middle layer,152,Part-time,1175
93,2021,E02002498,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,404
94,2021,E02002498,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,771
95,2021,E02002498,2021 super output areas - middle layer,152,Full-time,1446
96,2021,E02002498,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1292
97,2021,E02002498,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,154
98,2021,E02002499,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2732
99,2021,E02002499,2021 super output areas - middle layer,152,Part-time,994
100,2021,E02002499,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,264
101,2021,E02002499,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,730
102,2021,E02002499,2021 super output areas - middle layer,152,Full-time,1738
103,2021,E02002499,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1574
104,2021,E02002499,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,164
105,2021,E02002500,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2355
106,2021,E02002500,2021 super output areas - middle layer,152,Part-time,797
107,2021,E02002500,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,249
108,2021,E02002500,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,548
109,2021,E02002500,2021 super output areas - middle layer,152,Full-time,1558
110,2021,E02002500,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1359
111,2021,E02002500,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,199
112,2021,E02002501,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2373
113,2021,E02002501,2021 super output areas - middle layer,152,Part-time,827
114,2021,E02002501,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,211
115,2021,E02002501,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,616
116,2021,E02002501,2021 super output areas - middle layer,152,Full-time,1546
117,2021,E02002501,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1355
118,2021,E02002501,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,191
119,2021,E02002502,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3310
120,2021,E02002502,2021 super output areas - middle layer,152,Part-time,1221
121,2021,E02002502,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,345
122,2021,E02002502,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,876
123,2021,E02002502,2021 super output areas - middle layer,152,Full-time,2089
124,2021,E02002502,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1841
125,2021,E02002502,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,248
126,2021,E02002503,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2692
127,2021,E02002503,2021 super output areas - middle layer,152,Part-time,947
128,2021,E02002503,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,277
129,2021,E02002503,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,670
130,2021,E02002503,2021 super output areas - middle layer,152,Full-time,1745
131,2021,E02002503,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1555
132,2021,E02002503,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,190
133,2021,E02002504,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4237
134,2021,E02002504,2021 super output areas - middle layer,152,Part-time,1357
135,2021,E02002504,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,403
136,2021,E02002504,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,954
137,2021,E02002504,2021 super output areas - middle layer,152,Full-time,2880
138,2021,E02002504,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,2510
139,2021,E02002504,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,370
140,2021,E02002505,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2270
141,2021,E02002505,2021 super output areas - middle layer,152,Part-time,885
142,2021,E02002505,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,236
143,2021,E02002505,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,649
144,2021,E02002505,2021 super output areas - middle layer,152,Full-time,1385
145,2021,E02002505,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1247
146,2021,E02002505,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,138
147,2021,E02002506,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,1921
148,2021,E02002506,2021 super output areas - middle layer,152,Part-time,681
149,2021,E02002506,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,197
150,2021,E02002506,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,484
151,2021,E02002506,2021 super output areas - middle layer,152,Full-time,1240
152,2021,E02002506,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1104
153,2021,E02002506,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,136
154,2021,E02002507,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2959
155,2021,E02002507,2021 super output areas - middle layer,152,Part-time,856
156,2021,E02002507,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,240
157,2021,E02002507,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,616
158,2021,E02002507,2021 super output areas - middle layer,152,Full-time,2103
159,2021,E02002507,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1803
160,2021,E02002507,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,300
161,2021,E02002508,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2412
162,2021,E02002508,2021 super output areas - middle layer,152,Part-time,732
163,2021,E02002508,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,211
164,2021,E02002508,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,521
165,2021,E02002508,2021 super output areas - middle layer,152,Full-time,1680
166,2021,E02002508,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1448
167,2021,E02002508,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,232
168,2021,E02002509,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2090
169,2021,E02002509,2021 super output areas - middle layer,152,Part-time,700
170,2021,E02002509,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,171
171,2021,E02002509,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,529
172,2021,E02002509,2021 super output areas - middle layer,152,Full-time,1390
173,2021,E02002509,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1221
174,2021,E02002509,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,169
175,2021,E02002510,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3345
176,2021,E02002510,2021 super output areas - middle layer,152,Part-time,920
177,2021,E02002510,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,285
178,2021,E02002510,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,635
179,2021,E02002510,2021 super output areas - middle layer,152,Full-time,2425
180,2021,E02002510,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,2071
181,2021,E02002510,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,354
182,2021,E02002512,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2459
183,2021,E02002512,2021 super output areas - middle layer,152,Part-time,687
184,2021,E02002512,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,210
185,2021,E02002512,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,477
186,2021,E02002512,2021 super output areas - middle layer,152,Full-time,1772
187,2021,E02002512,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1486
188,2021,E02002512,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,286
189,2021,E02002513,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,4189
190,2021,E02002513,2021 super output areas - middle layer,152,Part-time,1290
191,2021,E02002513,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,368
192,2021,E02002513,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,922
193,2021,E02002513,2021 super output areas - middle layer,152,Full-time,2899
194,2021,E02002513,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,2477
195,2021,E02002513,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,422
196,2021,E02002514,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3605
197,2021,E02002514,2021 super output areas - middle layer,152,Part-time,1130
198,2021,E02002514,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,338
199,2021,E02002514,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,792
200,2021,E02002514,2021 super output areas - middle layer,152,Full-time,2475
201,2021,E02002514,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,2147
202,2021,E02002514,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,328
203,2021,E02006811,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,5305
204,2021,E02006811,2021 super output areas - middle layer,152,Part-time,1446
205,2021,E02006811,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,456
206,2021,E02006811,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,990
207,2021,E02006811,2021 super output areas - middle layer,152,Full-time,3859
208,2021,E02006811,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,3247
209,2021,E02006811,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,612
210,2021,E02002515,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2590
211,2021,E02002515,2021 super output areas - middle layer,152,Part-time,903
212,2021,E02002515,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,266
213,2021,E02002515,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,637
214,2021,E02002515,2021 super output areas - middle layer,152,Full-time,1687
215,2021,E02002515,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1445
216,2021,E02002515,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,242
217,2021,E02002516,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2529
218,2021,E02002516,2021 super output areas - middle layer,152,Part-time,805
219,2021,E02002516,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,212
220,2021,E02002516,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,593
221,2021,E02002516,2021 super output areas - middle layer,152,Full-time,1724
222,2021,E02002516,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1489
223,2021,E02002516,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,235
224,2021,E02002517,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2084
225,2021,E02002517,2021 super output areas - middle layer,152,Part-time,697
226,2021,E02002517,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,198
227,2021,E02002517,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,499
228,2021,E02002517,2021 super output areas - middle layer,152,Full-time,1387
229,2021,E02002517,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1177
230,2021,E02002517,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,210
231,2021,E02002518,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,5105
232,2021,E02002518,2021 super output areas - middle layer,152,Part-time,1524
233,2021,E02002518,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,441
234,2021,E02002518,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,1083
235,2021,E02002518,2021 super output areas - middle layer,152,Full-time,3581
236,2021,E02002518,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,3062
237,2021,E02002518,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,519
238,2021,E02002519,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2631
239,2021,E02002519,2021 super output areas - middle layer,152,Part-time,893
240,2021,E02002519,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,244
241,2021,E02002519,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,649
242,2021,E02002519,2021 super output areas - middle layer,152,Full-time,1738
243,2021,E02002519,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1495
244,2021,E02002519,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,243
245,2021,E02002520,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,5635
246,2021,E02002520,2021 super output areas - middle layer,152,Part-time,1687
247,2021,E02002520,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,495
248,2021,E02002520,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,1192
249,2021,E02002520,2021 super output areas - middle layer,152,Full-time,3948
250,2021,E02002520,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,3332
251,2021,E02002520,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,616
252,2021,E02002521,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2290
253,2021,E02002521,2021 super output areas - middle layer,152,Part-time,803
254,2021,E02002521,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,265
255,2021,E02002521,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,538
256,2021,E02002521,2021 super output areas - middle layer,152,Full-time,1487
257,2021,E02002521,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1224
258,2021,E02002521,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,263
259,2021,E02002523,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,1950
260,2021,E02002523,2021 super output areas - middle layer,152,Part-time,749
261,2021,E02002523,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,162
262,2021,E02002523,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,587
263,2021,E02002523,2021 super output areas - middle layer,152,Full-time,1201
264,2021,E02002523,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1038
265,2021,E02002523,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,163
266,2021,E02002524,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2142
267,2021,E02002524,2021 super output areas - middle layer,152,Part-time,685
268,2021,E02002524,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,214
269,2021,E02002524,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,471
270,2021,E02002524,2021 super output areas - middle layer,152,Full-time,1457
271,2021,E02002524,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1246
272,2021,E02002524,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,211
273,2021,E02002525,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3349
274,2021,E02002525,2021 super output areas - middle layer,152,Part-time,1099
275,2021,E02002525,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,299
276,2021,E02002525,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,800
277,2021,E02002525,2021 super output areas - middle layer,152,Full-time,2250
278,2021,E02002525,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1931
279,2021,E02002525,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,319
280,2021,E02002526,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3310
281,2021,E02002526,2021 super output areas - middle layer,152,Part-time,1094
282,2021,E02002526,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,338
283,2021,E02002526,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,756
284,2021,E02002526,2021 super output areas - middle layer,152,Full-time,2216
285,2021,E02002526,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1877
286,2021,E02002526,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,339
287,2021,E02002527,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,1860
288,2021,E02002527,2021 super output areas - middle layer,152,Part-time,652
289,2021,E02002527,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,177
290,2021,E02002527,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,475
291,2021,E02002527,2021 super output areas - middle layer,152,Full-time,1208
292,2021,E02002527,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1055
293,2021,E02002527,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,153
294,2021,E02002529,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2396
295,2021,E02002529,2021 super output areas - middle layer,152,Part-time,748
296,2021,E02002529,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,208
297,2021,E02002529,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,540
298,2021,E02002529,2021 super output areas - middle layer,152,Full-time,1648
299,2021,E02002529,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1384
300,2021,E02002529,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,264
301,2021,E02002530,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2426
302,2021,E02002530,2021 super output areas - middle layer,152,Part-time,811
303,2021,E02002530,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,257
304,2021,E02002530,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,554
305,2021,E02002530,2021 super output areas - middle layer,152,Full-time,1615
306,2021,E02002530,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1325
307,2021,E02002530,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,290
308,2021,E02002532,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2756
309,2021,E02002532,2021 super output areas - middle layer,152,Part-time,883
310,2021,E02002532,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,300
311,2021,E02002532,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,583
312,2021,E02002532,2021 super output areas - middle layer,152,Full-time,1873
313,2021,E02002532,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1572
314,2021,E02002532,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,301
315,2021,E02002533,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2804
316,2021,E02002533,2021 super output areas - middle layer,152,Part-time,896
317,2021,E02002533,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,296
318,2021,E02002533,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,600
319,2021,E02002533,2021 super output areas - middle layer,152,Full-time,1908
320,2021,E02002533,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1585
321,2021,E02002533,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,323
322,2021,E02002534,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,2293
323,2021,E02002534,2021 super output areas - middle layer,152,Part-time,684
324,2021,E02002534,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,215
325,2021,E02002534,2021 super output areas - middle layer,152,Part-time: 16 to 30 hours worked,469
326,2021,E02002534,2021 super output areas - middle layer,152,Full-time,1609
327,2021,E02002534,2021 super output areas - middle layer,152,Full-time: 31 to 48 hours worked,1347
328,2021,E02002534,2021 super output areas - middle layer,152,Full-time: 49 or more hours worked,262
329,2021,E02006812,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over in employment the week before the census,3135
330,2021,E02006812,2021 super output areas - middle layer,152,Part-time,1028
331,2021,E02006812,2021 super output areas - middle layer,152,Part-time: 15 hours or less worked,278
