,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_RESTYPE_3_NAME,OBS_VALUE
58,2021,E02002504,2021 super output areas - middle layer,152,Lives in a household,9655
59,2021,E02002504,2021 super output areas - middle layer,152,Lives in a communal establishment,101
60,2021,E02002505,2021 super output areas - middle layer,152,Total: All usual residents,6386
61,2021,E02002505,2021 super output areas - middle layer,152,Lives in a household,6385
62,2021,E02002505,2021 super output areas - middle layer,152,Lives in a communal establishment,1
63,2021,E02002506,2021 super output areas - middle layer,152,Total: All usual residents,5600
64,2021,E02002506,2021 super output areas - middle layer,152,Lives in a household,5297
65,2021,E02002506,2021 super output areas - middle layer,152,Lives in a communal establishment,303
66,2021,E02002507,2021 super output areas - middle layer,152,Total: All usual residents,6236
67,2021,E02002507,2021 super output areas - middle layer,152,Lives in a household,6214
68,2021,E02002507,2021 super output areas - middle layer,152,Lives in a communal establishment,22
69,2021,E02002508,2021 super output areas - middle layer,152,Total: All usual residents,5429
70,2021,E02002508,2021 super output areas - middle layer,152,Lives in a household,5421
71,2021,E02002508,2021 super output areas - middle layer,152,Lives in a communal establishment,8
72,2021,E02002509,2021 super output areas - middle layer,152,Total: All usual residents,5143
73,2021,E02002509,2021 super output areas - middle layer,152,Lives in a household,5100
74,2021,E02002509,2021 super output areas - middle layer,152,Lives in a communal establishment,43
75,2021,E02002510,2021 super output areas - middle layer,152,Total: All usual residents,7092
76,2021,E02002510,2021 super output areas - middle layer,152,Lives in a household,7092
77,2021,E02002510,2021 super output areas - middle layer,152,Lives in a communal establishment,0
78,2021,E02002512,2021 super output areas - middle layer,152,Total: All usual residents,5337
79,2021,E02002512,2021 super output areas - middle layer,152,Lives in a household,5325
80,2021,E02002512,2021 super output areas - middle layer,152,Lives in a communal establishment,12
81,2021,E02002513,2021 super output areas - middle layer,152,Total: All usual residents,10236
82,2021,E02002513,2021 super output areas - middle layer,152,Lives in a household,10040
83,2021,E02002513,2021 super output areas - middle layer,152,Lives in a communal establishment,196
84,2021,E02002514,2021 super output areas - middle layer,152,Total: All usual residents,8340
85,2021,E02002514,2021 super output areas - middle layer,152,Lives in a household,8202
86,2021,E02002514,2021 super output areas - middle layer,152,Lives in a communal establishment,138
87,2021,E02006811,2021 super output areas - middle layer,152,Total: All usual residents,11410
88,2021,E02006811,2021 super output areas - middle layer,152,Lives in a household,11347
89,2021,E02006811,2021 super output areas - middle layer,152,Lives in a communal establishment,63
90,2021,E02002515,2021 super output areas - middle layer,152,Total: All usual residents,6473
91,2021,E02002515,2021 super output areas - middle layer,152,Lives in a household,6129
92,2021,E02002515,2021 super output areas - middle layer,152,Lives in a communal establishment,344
93,2021,E02002516,2021 super output areas - middle layer,152,Total: All usual residents,5870
94,2021,E02002516,2021 super output areas - middle layer,152,Lives in a household,5863
95,2021,E02002516,2021 super output areas - middle layer,152,Lives in a communal establishment,7
96,2021,E02002517,2021 super output areas - middle layer,152,Total: All usual residents,5315
97,2021,E02002517,2021 super output areas - middle layer,152,Lives in a household,5315
98,2021,E02002517,2021 super output areas - middle layer,152,Lives in a communal establishment,0
99,2021,E02002518,2021 super output areas - middle layer,152,Total: All usual residents,10877
100,2021,E02002518,2021 super output areas - middle layer,152,Lives in a household,10876
101,2021,E02002518,2021 super output areas - middle layer,152,Lives in a communal establishment,1
102,2021,E02002519,2021 super output areas - middle layer,152,Total: All usual residents,7473
103,2021,E02002519,2021 super output areas - middle layer,152,Lives in a household,7384
104,2021,E02002519,2021 super output areas - middle layer,152,Lives in a communal establishment,89
105,2021,E02002520,2021 super output areas - middle layer,152,Total: All usual residents,13088
106,2021,E02002520,2021 super output areas - middle layer,152,Lives in a household,13054
107,2021,E02002520,2021 super output areas - middle layer,152,Lives in a communal establishment,34
108,2021,E02002521,2021 super output areas - middle layer,152,Total: All usual residents,5874
109,2021,E02002521,2021 super output areas - middle layer,152,Lives in a household,5643
110,2021,E02002521,2021 super output areas - middle layer,152,Lives in a communal establishment,231
111,2021,E02002523,2021 super output areas - middle layer,152,Total: All usual residents,6388
112,2021,E02002523,2021 super output areas - middle layer,152,Lives in a household,6387
113,2021,E02002523,2021 super output areas - middle layer,152,Lives in a communal establishment,1
114,2021,E02002524,2021 super output areas - middle layer,152,Total: All usual residents,5398
115,2021,E02002524,2021 super output areas - middle layer,152,Lives in a household,5376
116,2021,E02002524,2021 super output areas - middle layer,152,Lives in a communal establishment,22
117,2021,E02002525,2021 super output areas - middle layer,152,Total: All usual residents,7971
118,2021,E02002525,2021 super output areas - middle layer,152,Lives in a household,7871
119,2021,E02002525,2021 super output areas - middle layer,152,Lives in a communal establishment,100
120,2021,E02002526,2021 super output areas - middle layer,152,Total: All usual residents,7707
121,2021,E02002526,2021 super output areas - middle layer,152,Lives in a household,7696
122,2021,E02002526,2021 super output areas - middle layer,152,Lives in a communal establishment,11
123,2021,E02002527,2021 super output areas - middle layer,152,Total: All usual residents,5086
124,2021,E02002527,2021 super output areas - middle layer,152,Lives in a household,5034
125,2021,E02002527,2021 super output areas - middle layer,152,Lives in a communal establishment,52
126,2021,E02002529,2021 super output areas - middle layer,152,Total: All usual residents,5740
127,2021,E02002529,2021 super output areas - middle layer,152,Lives in a household,5731
128,2021,E02002529,2021 super output areas - middle layer,152,Lives in a communal establishment,9
129,2021,E02002530,2021 super output areas - middle layer,152,Total: All usual residents,6180
130,2021,E02002530,2021 super output areas - middle layer,152,Lives in a household,6176
131,2021,E02002530,2021 super output areas - middle layer,152,Lives in a communal establishment,4
132,2021,E02002532,2021 super output areas - middle layer,152,Total: All usual residents,6735
133,2021,E02002532,2021 super output areas - middle layer,152,Lives in a household,6618
134,2021,E02002532,2021 super output areas - middle layer,152,Lives in a communal establishment,117
135,2021,E02002533,2021 super output areas - middle layer,152,Total: All usual residents,6565
136,2021,E02002533,2021 super output areas - middle layer,152,Lives in a household,6510
137,2021,E02002533,2021 super output areas - middle layer,152,Lives in a communal establishment,55
138,2021,E02002534,2021 super output areas - middle layer,152,Total: All usual residents,5574
139,2021,E02002534,2021 super output areas - middle layer,152,Lives in a household,5498
140,2021,E02002534,2021 super output areas - middle layer,152,Lives in a communal establishment,76
141,2021,E02006812,2021 super output areas - middle layer,152,Total: All usual residents,7603
142,2021,E02006812,2021 super output areas - middle layer,152,Lives in a household,7597
143,2021,E02006812,2021 super output areas - middle layer,152,Lives in a communal establishment,6
144,2021,E02006910,2021 super output areas - middle layer,152,Total: All usual residents,10612
145,2021,E02006910,2021 super output areas - middle layer,152,Lives in a household,10539
146,2021,E02006910,2021 super output areas - middle layer,152,Lives in a communal establishment,73
147,2021,E02002535,2021 super output areas - middle layer,152,Total: All usual residents,9165
148,2021,E02002535,2021 super output areas - middle layer,152,Lives in a household,9110
149,2021,E02002535,2021 super output areas - middle layer,152,Lives in a communal establishment,55
150,2021,E02002536,2021 super output areas - middle layer,152,Total: All usual residents,9328
151,2021,E02002536,2021 super output areas - middle layer,152,Lives in a household,9309
152,2021,E02002536,2021 super output areas - middle layer,152,Lives in a communal establishment,19
153,2021,E02002537,2021 super output areas - middle layer,152,Total: All usual residents,8365
154,2021,E02002537,2021 super output areas - middle layer,152,Lives in a household,8305
155,2021,E02002537,2021 super output areas - middle layer,152,Lives in a communal establishment,60
156,2021,E02002538,2021 super output areas - middle layer,152,Total: All usual residents,5637
157,2021,E02002538,2021 super output areas - middle layer,152,Lives in a household,5538
158,2021,E02002538,2021 super output areas - middle layer,152,Lives in a communal establishment,99
159,2021,E02002539,2021 super output areas - middle layer,152,Total: All usual residents,10538
160,2021,E02002539,2021 super output areas - middle layer,152,Lives in a household,10453
161,2021,E02002539,2021 super output areas - middle layer,152,Lives in a communal establishment,85
162,2021,E02002540,2021 super output areas - middle layer,152,Total: All usual residents,6066
163,2021,E02002540,2021 super output areas - middle layer,152,Lives in a household,6066
164,2021,E02002540,2021 super output areas - middle layer,152,Lives in a communal establishment,0
165,2021,E02002541,2021 super output areas - middle layer,152,Total: All usual residents,6014
166,2021,E02002541,2021 super output areas - middle layer,152,Lives in a household,5970
167,2021,E02002541,2021 super output areas - middle layer,152,Lives in a communal establishment,44
168,2021,E02002542,2021 super output areas - middle layer,152,Total: All usual residents,8024
169,2021,E02002542,2021 super output areas - middle layer,152,Lives in a household,7961
170,2021,E02002542,2021 super output areas - middle layer,152,Lives in a communal establishment,63
171,2021,E02002543,2021 super output areas - middle layer,152,Total: All usual residents,9246
172,2021,E02002543,2021 super output areas - middle layer,152,Lives in a household,9199
173,2021,E02002543,2021 super output areas - middle layer,152,Lives in a communal establishment,47
174,2021,E02002544,2021 super output areas - middle layer,152,Total: All usual residents,8919
175,2021,E02002544,2021 super output areas - middle layer,152,Lives in a household,7672
176,2021,E02002544,2021 super output areas - middle layer,152,Lives in a communal establishment,1247
177,2021,E02002545,2021 super output areas - middle layer,152,Total: All usual residents,5032
178,2021,E02002545,2021 super output areas - middle layer,152,Lives in a household,5021
179,2021,E02002545,2021 super output areas - middle layer,152,Lives in a communal establishment,11
180,2021,E02002546,2021 super output areas - middle layer,152,Total: All usual residents,7453
181,2021,E02002546,2021 super output areas - middle layer,152,Lives in a household,7350
182,2021,E02002546,2021 super output areas - middle layer,152,Lives in a communal establishment,103
183,2021,E02002547,2021 super output areas - middle layer,152,Total: All usual residents,6090
184,2021,E02002547,2021 super output areas - middle layer,152,Lives in a household,6078
185,2021,E02002547,2021 super output areas - middle layer,152,Lives in a communal establishment,12
186,2021,E02002549,2021 super output areas - middle layer,152,Total: All usual residents,7454
187,2021,E02002549,2021 super output areas - middle layer,152,Lives in a household,7402
188,2021,E02002549,2021 super output areas - middle layer,152,Lives in a communal establishment,52
189,2021,E02002550,2021 super output areas - middle layer,152,Total: All usual residents,6046
190,2021,E02002550,2021 super output areas - middle layer,152,Lives in a household,5974
191,2021,E02002550,2021 super output areas - middle layer,152,Lives in a communal establishment,72
192,2021,E02002551,2021 super output areas - middle layer,152,Total: All usual residents,5364
193,2021,E02002551,2021 super output areas - middle layer,152,Lives in a household,5258
194,2021,E02002551,2021 super output areas - middle layer,152,Lives in a communal establishment,106
195,2021,E02002552,2021 super output areas - middle layer,152,Total: All usual residents,7147
196,2021,E02002552,2021 super output areas - middle layer,152,Lives in a household,7147
197,2021,E02002552,2021 super output areas - middle layer,152,Lives in a communal establishment,0
198,2021,E02002553,2021 super output areas - middle layer,152,Total: All usual residents,5798
199,2021,E02002553,2021 super output areas - middle layer,152,Lives in a household,5756
200,2021,E02002553,2021 super output areas - middle layer,152,Lives in a communal establishment,42
201,2021,E02002554,2021 super output areas - middle layer,152,Total: All usual residents,5042
202,2021,E02002554,2021 super output areas - middle layer,152,Lives in a household,4954
203,2021,E02002554,2021 super output areas - middle layer,152,Lives in a communal establishment,88
204,2021,E02002555,2021 super output areas - middle layer,152,Total: All usual residents,10308
205,2021,E02002555,2021 super output areas - middle layer,152,Lives in a household,10255
206,2021,E02002555,2021 super output areas - middle layer,152,Lives in a communal establishment,53
207,2021,E02002556,2021 super output areas - middle layer,152,Total: All usual residents,7267
208,2021,E02002556,2021 super output areas - middle layer,152,Lives in a household,7265
209,2021,E02002556,2021 super output areas - middle layer,152,Lives in a communal establishment,2
210,2021,E02002558,2021 super output areas - middle layer,152,Total: All usual residents,11015
211,2021,E02002558,2021 super output areas - middle layer,152,Lives in a household,10793
212,2021,E02002558,2021 super output areas - middle layer,152,Lives in a communal establishment,222
213,2021,E02007060,2021 super output areas - middle layer,152,Total: All usual residents,6102
214,2021,E02007060,2021 super output areas - middle layer,152,Lives in a household,6010
215,2021,E02007060,2021 super output areas - middle layer,152,Lives in a communal establishment,92
216,2021,E02007061,2021 super output areas - middle layer,152,Total: All usual residents,8369
217,2021,E02007061,2021 super output areas - middle layer,152,Lives in a household,8236
218,2021,E02007061,2021 super output areas - middle layer,152,Lives in a communal establishment,133
219,2021,E02007062,2021 super output areas - middle layer,152,Total: All usual residents,7670
220,2021,E02007062,2021 super output areas - middle layer,152,Lives in a household,7562
221,2021,E02007062,2021 super output areas - middle layer,152,Lives in a communal establishment,108
222,2021,E02007063,2021 super output areas - middle layer,152,Total: All usual residents,9135
223,2021,E02007063,2021 super output areas - middle layer,152,Lives in a household,9135
224,2021,E02007063,2021 super output areas - middle layer,152,Lives in a communal establishment,0
225,2021,E02002559,2021 super output areas - middle layer,152,Total: All usual residents,9657
226,2021,E02002559,2021 super output areas - middle layer,152,Lives in a household,9656
227,2021,E02002559,2021 super output areas - middle layer,152,Lives in a communal establishment,1
228,2021,E02002560,2021 super output areas - middle layer,152,Total: All usual residents,6240
229,2021,E02002560,2021 super output areas - middle layer,152,Lives in a household,6217
230,2021,E02002560,2021 super output areas - middle layer,152,Lives in a communal establishment,23
231,2021,E02002561,2021 super output areas - middle layer,152,Total: All usual residents,5422
232,2021,E02002561,2021 super output areas - middle layer,152,Lives in a household,5414
233,2021,E02002561,2021 super output areas - middle layer,152,Lives in a communal establishment,8
234,2021,E02002562,2021 super output areas - middle layer,152,Total: All usual residents,5619
235,2021,E02002562,2021 super output areas - middle layer,152,Lives in a household,5529
236,2021,E02002562,2021 super output areas - middle layer,152,Lives in a communal establishment,90
237,2021,E02002563,2021 super output areas - middle layer,152,Total: All usual residents,5549
238,2021,E02002563,2021 super output areas - middle layer,152,Lives in a household,5408
239,2021,E02002563,2021 super output areas - middle layer,152,Lives in a communal establishment,141
240,2021,E02002564,2021 super output areas - middle layer,152,Total: All usual residents,9733
241,2021,E02002564,2021 super output areas - middle layer,152,Lives in a household,9729
242,2021,E02002564,2021 super output areas - middle layer,152,Lives in a communal establishment,4
243,2021,E02002567,2021 super output areas - middle layer,152,Total: All usual residents,9403
244,2021,E02002567,2021 super output areas - middle layer,152,Lives in a household,9344
245,2021,E02002567,2021 super output areas - middle layer,152,Lives in a communal establishment,59
246,2021,E02002568,2021 super output areas - middle layer,152,Total: All usual residents,6033
247,2021,E02002568,2021 super output areas - middle layer,152,Lives in a household,5936
248,2021,E02002568,2021 super output areas - middle layer,152,Lives in a communal establishment,97
249,2021,E02002569,2021 super output areas - middle layer,152,Total: All usual residents,9145
250,2021,E02002569,2021 super output areas - middle layer,152,Lives in a household,9071
251,2021,E02002569,2021 super output areas - middle layer,152,Lives in a communal establishment,74
252,2021,E02002570,2021 super output areas - middle layer,152,Total: All usual residents,7506
253,2021,E02002570,2021 super output areas - middle layer,152,Lives in a household,7306
254,2021,E02002570,2021 super output areas - middle layer,152,Lives in a communal establishment,200
255,2021,E02002571,2021 super output areas - middle layer,152,Total: All usual residents,6354
256,2021,E02002571,2021 super output areas - middle layer,152,Lives in a household,6283
257,2021,E02002571,2021 super output areas - middle layer,152,Lives in a communal establishment,71
258,2021,E02002572,2021 super output areas - middle layer,152,Total: All usual residents,6286
259,2021,E02002572,2021 super output areas - middle layer,152,Lives in a household,6279
260,2021,E02002572,2021 super output areas - middle layer,152,Lives in a communal establishment,7
261,2021,E02002573,2021 super output areas - middle layer,152,Total: All usual residents,9369
262,2021,E02002573,2021 super output areas - middle layer,152,Lives in a household,9220
263,2021,E02002573,2021 super output areas - middle layer,152,Lives in a communal establishment,149
264,2021,E02007058,2021 super output areas - middle layer,152,Total: All usual residents,11484
265,2021,E02007058,2021 super output areas - middle layer,152,Lives in a household,11427
266,2021,E02007058,2021 super output areas - middle layer,152,Lives in a communal establishment,57
267,2021,E02004290,2021 super output areas - middle layer,152,Total: All usual residents,5722
268,2021,E02004290,2021 super output areas - middle layer,152,Lives in a household,5677
269,2021,E02004290,2021 super output areas - middle layer,152,Lives in a communal establishment,45
270,2021,E02004291,2021 super output areas - middle layer,152,Total: All usual residents,7120
271,2021,E02004291,2021 super output areas - middle layer,152,Lives in a household,7108
272,2021,E02004291,2021 super output areas - middle layer,152,Lives in a communal establishment,12
273,2021,E02004292,2021 super output areas - middle layer,152,Total: All usual residents,7960
274,2021,E02004292,2021 super output areas - middle layer,152,Lives in a household,7894
275,2021,E02004292,2021 super output areas - middle layer,152,Lives in a communal establishment,66
276,2021,E02004293,2021 super output areas - middle layer,152,Total: All usual residents,9614
277,2021,E02004293,2021 super output areas - middle layer,152,Lives in a household,9506
278,2021,E02004293,2021 super output areas - middle layer,152,Lives in a communal establishment,108
279,2021,E02004294,2021 super output areas - middle layer,152,Total: All usual residents,7899
280,2021,E02004294,2021 super output areas - middle layer,152,Lives in a household,7836
281,2021,E02004294,2021 super output areas - middle layer,152,Lives in a communal establishment,63
282,2021,E02004295,2021 super output areas - middle layer,152,Total: All usual residents,7274
283,2021,E02004295,2021 super output areas - middle layer,152,Lives in a household,7242
284,2021,E02004295,2021 super output areas - middle layer,152,Lives in a communal establishment,32
285,2021,E02004296,2021 super output areas - middle layer,152,Total: All usual residents,8425
286,2021,E02004296,2021 super output areas - middle layer,152,Lives in a household,8360
287,2021,E02004296,2021 super output areas - middle layer,152,Lives in a communal establishment,65
288,2021,E02004297,2021 super output areas - middle layer,152,Total: All usual residents,7937
289,2021,E02004297,2021 super output areas - middle layer,152,Lives in a household,7843
290,2021,E02004297,2021 super output areas - middle layer,152,Lives in a communal establishment,94
291,2021,E02004298,2021 super output areas - middle layer,152,Total: All usual residents,9956
292,2021,E02004298,2021 super output areas - middle layer,152,Lives in a household,9859
293,2021,E02004298,2021 super output areas - middle layer,152,Lives in a communal establishment,97
294,2021,E02004299,2021 super output areas - middle layer,152,Total: All usual residents,8191
295,2021,E02004299,2021 super output areas - middle layer,152,Lives in a household,8092
296,2021,E02004299,2021 super output areas - middle layer,152,Lives in a communal establishment,99
297,2021,E02004300,2021 super output areas - middle layer,152,Total: All usual residents,7683
298,2021,E02004300,2021 super output areas - middle layer,152,Lives in a household,7683
299,2021,E02004300,2021 super output areas - middle layer,152,Lives in a communal establishment,0
300,2021,E02004301,2021 super output areas - middle layer,152,Total: All usual residents,9599
301,2021,E02004301,2021 super output areas - middle layer,152,Lives in a household,9507
302,2021,E02004301,2021 super output areas - middle layer,152,Lives in a communal establishment,92
303,2021,E02004302,2021 super output areas - middle layer,152,Total: All usual residents,7827
304,2021,E02004302,2021 super output areas - middle layer,152,Lives in a household,7799
305,2021,E02004302,2021 super output areas - middle layer,152,Lives in a communal establishment,28
306,2021,E02004303,2021 super output areas - middle layer,152,Total: All usual residents,11018
307,2021,E02004303,2021 super output areas - middle layer,152,Lives in a household,10927
308,2021,E02004303,2021 super output areas - middle layer,152,Lives in a communal establishment,91
309,2021,E02004304,2021 super output areas - middle layer,152,Total: All usual residents,9004
310,2021,E02004304,2021 super output areas - middle layer,152,Lives in a household,8880
311,2021,E02004304,2021 super output areas - middle layer,152,Lives in a communal establishment,124
312,2021,E02004305,2021 super output areas - middle layer,152,Total: All usual residents,10187
313,2021,E02004305,2021 super output areas - middle layer,152,Lives in a household,10157
314,2021,E02004305,2021 super output areas - middle layer,152,Lives in a communal establishment,30
315,2021,E02004306,2021 super output areas - middle layer,152,Total: All usual residents,5993
316,2021,E02004306,2021 super output areas - middle layer,152,Lives in a household,5987
317,2021,E02004306,2021 super output areas - middle layer,152,Lives in a communal establishment,6
318,2021,E02004307,2021 super output areas - middle layer,152,Total: All usual residents,6454
319,2021,E02004307,2021 super output areas - middle layer,152,Lives in a household,6365
320,2021,E02004307,2021 super output areas - middle layer,152,Lives in a communal establishment,89
321,2021,E02004308,2021 super output areas - middle layer,152,Total: All usual residents,7722
322,2021,E02004308,2021 super output areas - middle layer,152,Lives in a household,6670
323,2021,E02004308,2021 super output areas - middle layer,152,Lives in a communal establishment,1052
324,2021,E02004309,2021 super output areas - middle layer,152,Total: All usual residents,6194
325,2021,E02004309,2021 super output areas - middle layer,152,Lives in a household,6166
326,2021,E02004309,2021 super output areas - middle layer,152,Lives in a communal establishment,28
327,2021,E02004310,2021 super output areas - middle layer,152,Total: All usual residents,7826
328,2021,E02004310,2021 super output areas - middle layer,152,Lives in a household,7790
329,2021,E02004310,2021 super output areas - middle layer,152,Lives in a communal establishment,36
330,2021,E02004311,2021 super output areas - middle layer,152,Total: All usual residents,9129
331,2021,E02004311,2021 super output areas - middle layer,152,Lives in a household,9093
332,2021,E02004311,2021 super output areas - middle layer,152,Lives in a communal establishment,36
333,2021,E02004312,2021 super output areas - middle layer,152,Total: All usual residents,7425
334,2021,E02004312,2021 super output areas - middle layer,152,Lives in a household,7394
335,2021,E02004312,2021 super output areas - middle layer,152,Lives in a communal establishment,31
336,2021,E02004313,2021 super output areas - middle layer,152,Total: All usual residents,6746
337,2021,E02004313,2021 super output areas - middle layer,152,Lives in a household,6581
338,2021,E02004313,2021 super output areas - middle layer,152,Lives in a communal establishment,165
339,2021,E02004314,2021 super output areas - middle layer,152,Total: All usual residents,12666
340,2021,E02004314,2021 super output areas - middle layer,152,Lives in a household,6351
341,2021,E02004314,2021 super output areas - middle layer,152,Lives in a communal establishment,6315
342,2021,E02004315,2021 super output areas - middle layer,152,Total: All usual residents,13300
343,2021,E02004315,2021 super output areas - middle layer,152,Lives in a household,11944
344,2021,E02004315,2021 super output areas - middle layer,152,Lives in a communal establishment,1356
345,2021,E02004316,2021 super output areas - middle layer,152,Total: All usual residents,6479
346,2021,E02004316,2021 super output areas - middle layer,152,Lives in a household,6479
347,2021,E02004316,2021 super output areas - middle layer,152,Lives in a communal establishment,0
348,2021,E02004317,2021 super output areas - middle layer,152,Total: All usual residents,7318
349,2021,E02004317,2021 super output areas - middle layer,152,Lives in a household,7235
350,2021,E02004317,2021 super output areas - middle layer,152,Lives in a communal establishment,83
351,2021,E02004318,2021 super output areas - middle layer,152,Total: All usual residents,6584
352,2021,E02004318,2021 super output areas - middle layer,152,Lives in a household,6482
353,2021,E02004318,2021 super output areas - middle layer,152,Lives in a communal establishment,102
354,2021,E02004319,2021 super output areas - middle layer,152,Total: All usual residents,7962
355,2021,E02004319,2021 super output areas - middle layer,152,Lives in a household,7942
356,2021,E02004319,2021 super output areas - middle layer,152,Lives in a communal establishment,20
357,2021,E02004320,2021 super output areas - middle layer,152,Total: All usual residents,8557
358,2021,E02004320,2021 super output areas - middle layer,152,Lives in a household,8525
359,2021,E02004320,2021 super output areas - middle layer,152,Lives in a communal establishment,32
360,2021,E02004321,2021 super output areas - middle layer,152,Total: All usual residents,8166
361,2021,E02004321,2021 super output areas - middle layer,152,Lives in a household,7938
362,2021,E02004321,2021 super output areas - middle layer,152,Lives in a communal establishment,228
363,2021,E02004322,2021 super output areas - middle layer,152,Total: All usual residents,8659
364,2021,E02004322,2021 super output areas - middle layer,152,Lives in a household,8602
365,2021,E02004322,2021 super output areas - middle layer,152,Lives in a communal establishment,57
366,2021,E02004323,2021 super output areas - middle layer,152,Total: All usual residents,7383
367,2021,E02004323,2021 super output areas - middle layer,152,Lives in a household,7290
368,2021,E02004323,2021 super output areas - middle layer,152,Lives in a communal establishment,93
369,2021,E02004324,2021 super output areas - middle layer,152,Total: All usual residents,5762
370,2021,E02004324,2021 super output areas - middle layer,152,Lives in a household,5747
371,2021,E02004324,2021 super output areas - middle layer,152,Lives in a communal establishment,15
372,2021,E02004325,2021 super output areas - middle layer,152,Total: All usual residents,9012
373,2021,E02004325,2021 super output areas - middle layer,152,Lives in a household,8821
374,2021,E02004325,2021 super output areas - middle layer,152,Lives in a communal establishment,191
375,2021,E02004326,2021 super output areas - middle layer,152,Total: All usual residents,6766
376,2021,E02004326,2021 super output areas - middle layer,152,Lives in a household,6713
