,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TENURE_9_NAME,OBS_VALUE
43,2021,E02002485,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,823
44,2021,E02002485,2021 super output areas - middle layer,152,Private rented or lives rent free,638
45,2021,E02002489,2021 super output areas - middle layer,152,Total: All households,3241
46,2021,E02002489,2021 super output areas - middle layer,152,Owned,1408
47,2021,E02002489,2021 super output areas - middle layer,152,Owned: Owns outright,749
48,2021,E02002489,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,659
49,2021,E02002489,2021 super output areas - middle layer,152,Shared ownership,6
50,2021,E02002489,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,6
51,2021,E02002489,2021 super output areas - middle layer,152,Social rented,861
52,2021,E02002489,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,298
53,2021,E02002489,2021 super output areas - middle layer,152,Social rented: Other social rented,563
54,2021,E02002489,2021 super output areas - middle layer,152,Private rented,961
55,2021,E02002489,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,875
56,2021,E02002489,2021 super output areas - middle layer,152,Private rented: Other private rented,86
57,2021,E02002489,2021 super output areas - middle layer,152,Lives rent free,5
58,2021,E02002489,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,665
59,2021,E02002489,2021 super output areas - middle layer,152,Private rented or lives rent free,966
60,2021,E02002490,2021 super output areas - middle layer,152,Total: All households,2649
61,2021,E02002490,2021 super output areas - middle layer,152,Owned,1346
62,2021,E02002490,2021 super output areas - middle layer,152,Owned: Owns outright,773
63,2021,E02002490,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,573
64,2021,E02002490,2021 super output areas - middle layer,152,Shared ownership,19
65,2021,E02002490,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,19
66,2021,E02002490,2021 super output areas - middle layer,152,Social rented,603
67,2021,E02002490,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,175
68,2021,E02002490,2021 super output areas - middle layer,152,Social rented: Other social rented,428
69,2021,E02002490,2021 super output areas - middle layer,152,Private rented,672
70,2021,E02002490,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,599
71,2021,E02002490,2021 super output areas - middle layer,152,Private rented: Other private rented,73
72,2021,E02002490,2021 super output areas - middle layer,152,Lives rent free,9
73,2021,E02002490,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,592
74,2021,E02002490,2021 super output areas - middle layer,152,Private rented or lives rent free,681
75,2021,E02002491,2021 super output areas - middle layer,152,Total: All households,2811
76,2021,E02002491,2021 super output areas - middle layer,152,Owned,1513
77,2021,E02002491,2021 super output areas - middle layer,152,Owned: Owns outright,873
78,2021,E02002491,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,640
79,2021,E02002491,2021 super output areas - middle layer,152,Shared ownership,19
80,2021,E02002491,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,19
81,2021,E02002491,2021 super output areas - middle layer,152,Social rented,872
82,2021,E02002491,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,448
83,2021,E02002491,2021 super output areas - middle layer,152,Social rented: Other social rented,424
84,2021,E02002491,2021 super output areas - middle layer,152,Private rented,399
85,2021,E02002491,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,344
86,2021,E02002491,2021 super output areas - middle layer,152,Private rented: Other private rented,55
87,2021,E02002491,2021 super output areas - middle layer,152,Lives rent free,8
88,2021,E02002491,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,659
89,2021,E02002491,2021 super output areas - middle layer,152,Private rented or lives rent free,407
90,2021,E02002492,2021 super output areas - middle layer,152,Total: All households,2972
91,2021,E02002492,2021 super output areas - middle layer,152,Owned,1762
92,2021,E02002492,2021 super output areas - middle layer,152,Owned: Owns outright,893
93,2021,E02002492,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,869
94,2021,E02002492,2021 super output areas - middle layer,152,Shared ownership,3
95,2021,E02002492,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,3
96,2021,E02002492,2021 super output areas - middle layer,152,Social rented,793
97,2021,E02002492,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,363
98,2021,E02002492,2021 super output areas - middle layer,152,Social rented: Other social rented,430
99,2021,E02002492,2021 super output areas - middle layer,152,Private rented,409
100,2021,E02002492,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,346
101,2021,E02002492,2021 super output areas - middle layer,152,Private rented: Other private rented,63
102,2021,E02002492,2021 super output areas - middle layer,152,Lives rent free,5
103,2021,E02002492,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,872
104,2021,E02002492,2021 super output areas - middle layer,152,Private rented or lives rent free,414
105,2021,E02002493,2021 super output areas - middle layer,152,Total: All households,2955
106,2021,E02002493,2021 super output areas - middle layer,152,Owned,2427
107,2021,E02002493,2021 super output areas - middle layer,152,Owned: Owns outright,1325
108,2021,E02002493,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1102
109,2021,E02002493,2021 super output areas - middle layer,152,Shared ownership,8
110,2021,E02002493,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,8
111,2021,E02002493,2021 super output areas - middle layer,152,Social rented,203
112,2021,E02002493,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,34
113,2021,E02002493,2021 super output areas - middle layer,152,Social rented: Other social rented,169
114,2021,E02002493,2021 super output areas - middle layer,152,Private rented,315
115,2021,E02002493,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,255
116,2021,E02002493,2021 super output areas - middle layer,152,Private rented: Other private rented,60
117,2021,E02002493,2021 super output areas - middle layer,152,Lives rent free,2
118,2021,E02002493,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1110
119,2021,E02002493,2021 super output areas - middle layer,152,Private rented or lives rent free,317
120,2021,E02002494,2021 super output areas - middle layer,152,Total: All households,3389
121,2021,E02002494,2021 super output areas - middle layer,152,Owned,1330
122,2021,E02002494,2021 super output areas - middle layer,152,Owned: Owns outright,730
123,2021,E02002494,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,600
124,2021,E02002494,2021 super output areas - middle layer,152,Shared ownership,5
125,2021,E02002494,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,5
126,2021,E02002494,2021 super output areas - middle layer,152,Social rented,1456
127,2021,E02002494,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,780
128,2021,E02002494,2021 super output areas - middle layer,152,Social rented: Other social rented,676
129,2021,E02002494,2021 super output areas - middle layer,152,Private rented,589
130,2021,E02002494,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,551
131,2021,E02002494,2021 super output areas - middle layer,152,Private rented: Other private rented,38
132,2021,E02002494,2021 super output areas - middle layer,152,Lives rent free,9
133,2021,E02002494,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,605
134,2021,E02002494,2021 super output areas - middle layer,152,Private rented or lives rent free,598
135,2021,E02006909,2021 super output areas - middle layer,152,Total: All households,5509
136,2021,E02006909,2021 super output areas - middle layer,152,Owned,4646
137,2021,E02006909,2021 super output areas - middle layer,152,Owned: Owns outright,2677
138,2021,E02006909,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1969
139,2021,E02006909,2021 super output areas - middle layer,152,Shared ownership,19
140,2021,E02006909,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,19
141,2021,E02006909,2021 super output areas - middle layer,152,Social rented,298
142,2021,E02006909,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,79
143,2021,E02006909,2021 super output areas - middle layer,152,Social rented: Other social rented,219
144,2021,E02006909,2021 super output areas - middle layer,152,Private rented,545
145,2021,E02006909,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,428
146,2021,E02006909,2021 super output areas - middle layer,152,Private rented: Other private rented,117
147,2021,E02006909,2021 super output areas - middle layer,152,Lives rent free,1
148,2021,E02006909,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1988
149,2021,E02006909,2021 super output areas - middle layer,152,Private rented or lives rent free,546
150,2021,E02007059,2021 super output areas - middle layer,152,Total: All households,4943
151,2021,E02007059,2021 super output areas - middle layer,152,Owned,2876
152,2021,E02007059,2021 super output areas - middle layer,152,Owned: Owns outright,1614
153,2021,E02007059,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1262
154,2021,E02007059,2021 super output areas - middle layer,152,Shared ownership,17
155,2021,E02007059,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,17
156,2021,E02007059,2021 super output areas - middle layer,152,Social rented,640
157,2021,E02007059,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,156
158,2021,E02007059,2021 super output areas - middle layer,152,Social rented: Other social rented,484
159,2021,E02007059,2021 super output areas - middle layer,152,Private rented,1404
160,2021,E02007059,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,1291
161,2021,E02007059,2021 super output areas - middle layer,152,Private rented: Other private rented,113
162,2021,E02007059,2021 super output areas - middle layer,152,Lives rent free,6
163,2021,E02007059,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1279
164,2021,E02007059,2021 super output areas - middle layer,152,Private rented or lives rent free,1410
165,2021,E02002496,2021 super output areas - middle layer,152,Total: All households,4459
166,2021,E02002496,2021 super output areas - middle layer,152,Owned,1111
167,2021,E02002496,2021 super output areas - middle layer,152,Owned: Owns outright,598
168,2021,E02002496,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,513
169,2021,E02002496,2021 super output areas - middle layer,152,Shared ownership,11
170,2021,E02002496,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,11
171,2021,E02002496,2021 super output areas - middle layer,152,Social rented,1339
172,2021,E02002496,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,320
173,2021,E02002496,2021 super output areas - middle layer,152,Social rented: Other social rented,1019
174,2021,E02002496,2021 super output areas - middle layer,152,Private rented,1988
175,2021,E02002496,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,1842
176,2021,E02002496,2021 super output areas - middle layer,152,Private rented: Other private rented,146
177,2021,E02002496,2021 super output areas - middle layer,152,Lives rent free,10
178,2021,E02002496,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,524
179,2021,E02002496,2021 super output areas - middle layer,152,Private rented or lives rent free,1998
180,2021,E02002497,2021 super output areas - middle layer,152,Total: All households,2744
181,2021,E02002497,2021 super output areas - middle layer,152,Owned,912
182,2021,E02002497,2021 super output areas - middle layer,152,Owned: Owns outright,492
183,2021,E02002497,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,420
184,2021,E02002497,2021 super output areas - middle layer,152,Shared ownership,8
185,2021,E02002497,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,8
186,2021,E02002497,2021 super output areas - middle layer,152,Social rented,821
187,2021,E02002497,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,479
188,2021,E02002497,2021 super output areas - middle layer,152,Social rented: Other social rented,342
189,2021,E02002497,2021 super output areas - middle layer,152,Private rented,991
190,2021,E02002497,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,902
191,2021,E02002497,2021 super output areas - middle layer,152,Private rented: Other private rented,89
192,2021,E02002497,2021 super output areas - middle layer,152,Lives rent free,12
193,2021,E02002497,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,428
194,2021,E02002497,2021 super output areas - middle layer,152,Private rented or lives rent free,1003
195,2021,E02002498,2021 super output areas - middle layer,152,Total: All households,3643
196,2021,E02002498,2021 super output areas - middle layer,152,Owned,889
197,2021,E02002498,2021 super output areas - middle layer,152,Owned: Owns outright,574
198,2021,E02002498,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,315
199,2021,E02002498,2021 super output areas - middle layer,152,Shared ownership,12
200,2021,E02002498,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,12
201,2021,E02002498,2021 super output areas - middle layer,152,Social rented,772
202,2021,E02002498,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,347
203,2021,E02002498,2021 super output areas - middle layer,152,Social rented: Other social rented,425
204,2021,E02002498,2021 super output areas - middle layer,152,Private rented,1955
205,2021,E02002498,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,1846
206,2021,E02002498,2021 super output areas - middle layer,152,Private rented: Other private rented,109
207,2021,E02002498,2021 super output areas - middle layer,152,Lives rent free,15
208,2021,E02002498,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,327
209,2021,E02002498,2021 super output areas - middle layer,152,Private rented or lives rent free,1970
210,2021,E02002499,2021 super output areas - middle layer,152,Total: All households,3064
211,2021,E02002499,2021 super output areas - middle layer,152,Owned,1314
212,2021,E02002499,2021 super output areas - middle layer,152,Owned: Owns outright,610
213,2021,E02002499,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,704
214,2021,E02002499,2021 super output areas - middle layer,152,Shared ownership,15
215,2021,E02002499,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,15
216,2021,E02002499,2021 super output areas - middle layer,152,Social rented,1216
217,2021,E02002499,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,823
218,2021,E02002499,2021 super output areas - middle layer,152,Social rented: Other social rented,393
219,2021,E02002499,2021 super output areas - middle layer,152,Private rented,509
220,2021,E02002499,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,450
221,2021,E02002499,2021 super output areas - middle layer,152,Private rented: Other private rented,59
222,2021,E02002499,2021 super output areas - middle layer,152,Lives rent free,10
223,2021,E02002499,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,719
224,2021,E02002499,2021 super output areas - middle layer,152,Private rented or lives rent free,519
225,2021,E02002500,2021 super output areas - middle layer,152,Total: All households,2334
226,2021,E02002500,2021 super output areas - middle layer,152,Owned,1397
227,2021,E02002500,2021 super output areas - middle layer,152,Owned: Owns outright,706
228,2021,E02002500,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,691
229,2021,E02002500,2021 super output areas - middle layer,152,Shared ownership,9
230,2021,E02002500,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,9
231,2021,E02002500,2021 super output areas - middle layer,152,Social rented,178
232,2021,E02002500,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,57
233,2021,E02002500,2021 super output areas - middle layer,152,Social rented: Other social rented,121
234,2021,E02002500,2021 super output areas - middle layer,152,Private rented,746
235,2021,E02002500,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,668
236,2021,E02002500,2021 super output areas - middle layer,152,Private rented: Other private rented,78
237,2021,E02002500,2021 super output areas - middle layer,152,Lives rent free,4
238,2021,E02002500,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,700
239,2021,E02002500,2021 super output areas - middle layer,152,Private rented or lives rent free,750
240,2021,E02002501,2021 super output areas - middle layer,152,Total: All households,2608
241,2021,E02002501,2021 super output areas - middle layer,152,Owned,1250
242,2021,E02002501,2021 super output areas - middle layer,152,Owned: Owns outright,583
243,2021,E02002501,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,667
244,2021,E02002501,2021 super output areas - middle layer,152,Shared ownership,20
245,2021,E02002501,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,20
246,2021,E02002501,2021 super output areas - middle layer,152,Social rented,968
247,2021,E02002501,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,514
248,2021,E02002501,2021 super output areas - middle layer,152,Social rented: Other social rented,454
249,2021,E02002501,2021 super output areas - middle layer,152,Private rented,365
250,2021,E02002501,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,319
251,2021,E02002501,2021 super output areas - middle layer,152,Private rented: Other private rented,46
252,2021,E02002501,2021 super output areas - middle layer,152,Lives rent free,5
253,2021,E02002501,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,687
254,2021,E02002501,2021 super output areas - middle layer,152,Private rented or lives rent free,370
255,2021,E02002502,2021 super output areas - middle layer,152,Total: All households,4353
256,2021,E02002502,2021 super output areas - middle layer,152,Owned,1622
257,2021,E02002502,2021 super output areas - middle layer,152,Owned: Owns outright,875
258,2021,E02002502,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,747
259,2021,E02002502,2021 super output areas - middle layer,152,Shared ownership,11
260,2021,E02002502,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,11
261,2021,E02002502,2021 super output areas - middle layer,152,Social rented,2048
262,2021,E02002502,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,1302
263,2021,E02002502,2021 super output areas - middle layer,152,Social rented: Other social rented,746
264,2021,E02002502,2021 super output areas - middle layer,152,Private rented,660
265,2021,E02002502,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,589
266,2021,E02002502,2021 super output areas - middle layer,152,Private rented: Other private rented,71
267,2021,E02002502,2021 super output areas - middle layer,152,Lives rent free,12
268,2021,E02002502,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,758
269,2021,E02002502,2021 super output areas - middle layer,152,Private rented or lives rent free,672
270,2021,E02002503,2021 super output areas - middle layer,152,Total: All households,2739
271,2021,E02002503,2021 super output areas - middle layer,152,Owned,1424
272,2021,E02002503,2021 super output areas - middle layer,152,Owned: Owns outright,625
273,2021,E02002503,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,799
274,2021,E02002503,2021 super output areas - middle layer,152,Shared ownership,22
275,2021,E02002503,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,22
276,2021,E02002503,2021 super output areas - middle layer,152,Social rented,789
277,2021,E02002503,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,435
278,2021,E02002503,2021 super output areas - middle layer,152,Social rented: Other social rented,354
279,2021,E02002503,2021 super output areas - middle layer,152,Private rented,498
280,2021,E02002503,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,426
281,2021,E02002503,2021 super output areas - middle layer,152,Private rented: Other private rented,72
282,2021,E02002503,2021 super output areas - middle layer,152,Lives rent free,6
283,2021,E02002503,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,821
284,2021,E02002503,2021 super output areas - middle layer,152,Private rented or lives rent free,504
285,2021,E02002504,2021 super output areas - middle layer,152,Total: All households,3775
286,2021,E02002504,2021 super output areas - middle layer,152,Owned,2547
287,2021,E02002504,2021 super output areas - middle layer,152,Owned: Owns outright,1295
288,2021,E02002504,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1252
289,2021,E02002504,2021 super output areas - middle layer,152,Shared ownership,50
290,2021,E02002504,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,50
291,2021,E02002504,2021 super output areas - middle layer,152,Social rented,174
292,2021,E02002504,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,61
293,2021,E02002504,2021 super output areas - middle layer,152,Social rented: Other social rented,113
294,2021,E02002504,2021 super output areas - middle layer,152,Private rented,1000
295,2021,E02002504,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,896
296,2021,E02002504,2021 super output areas - middle layer,152,Private rented: Other private rented,104
297,2021,E02002504,2021 super output areas - middle layer,152,Lives rent free,4
298,2021,E02002504,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1302
299,2021,E02002504,2021 super output areas - middle layer,152,Private rented or lives rent free,1004
300,2021,E02002505,2021 super output areas - middle layer,152,Total: All households,2644
301,2021,E02002505,2021 super output areas - middle layer,152,Owned,990
302,2021,E02002505,2021 super output areas - middle layer,152,Owned: Owns outright,512
303,2021,E02002505,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,478
304,2021,E02002505,2021 super output areas - middle layer,152,Shared ownership,14
305,2021,E02002505,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,14
306,2021,E02002505,2021 super output areas - middle layer,152,Social rented,1125
307,2021,E02002505,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,729
308,2021,E02002505,2021 super output areas - middle layer,152,Social rented: Other social rented,396
309,2021,E02002505,2021 super output areas - middle layer,152,Private rented,507
310,2021,E02002505,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,465
311,2021,E02002505,2021 super output areas - middle layer,152,Private rented: Other private rented,42
312,2021,E02002505,2021 super output areas - middle layer,152,Lives rent free,8
313,2021,E02002505,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,492
314,2021,E02002505,2021 super output areas - middle layer,152,Private rented or lives rent free,515
315,2021,E02002506,2021 super output areas - middle layer,152,Total: All households,2331
316,2021,E02002506,2021 super output areas - middle layer,152,Owned,813
317,2021,E02002506,2021 super output areas - middle layer,152,Owned: Owns outright,401
318,2021,E02002506,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,412
319,2021,E02002506,2021 super output areas - middle layer,152,Shared ownership,9
320,2021,E02002506,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,9
321,2021,E02002506,2021 super output areas - middle layer,152,Social rented,1060
322,2021,E02002506,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,404
323,2021,E02002506,2021 super output areas - middle layer,152,Social rented: Other social rented,656
324,2021,E02002506,2021 super output areas - middle layer,152,Private rented,443
325,2021,E02002506,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,327
326,2021,E02002506,2021 super output areas - middle layer,152,Private rented: Other private rented,116
327,2021,E02002506,2021 super output areas - middle layer,152,Lives rent free,6
328,2021,E02002506,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,421
329,2021,E02002506,2021 super output areas - middle layer,152,Private rented or lives rent free,449
330,2021,E02002507,2021 super output areas - middle layer,152,Total: All households,2558
331,2021,E02002507,2021 super output areas - middle layer,152,Owned,2128
332,2021,E02002507,2021 super output areas - middle layer,152,Owned: Owns outright,1128
333,2021,E02002507,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1000
334,2021,E02002507,2021 super output areas - middle layer,152,Shared ownership,0
335,2021,E02002507,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,0
336,2021,E02002507,2021 super output areas - middle layer,152,Social rented,36
337,2021,E02002507,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,18
338,2021,E02002507,2021 super output areas - middle layer,152,Social rented: Other social rented,18
339,2021,E02002507,2021 super output areas - middle layer,152,Private rented,393
340,2021,E02002507,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,332
341,2021,E02002507,2021 super output areas - middle layer,152,Private rented: Other private rented,61
342,2021,E02002507,2021 super output areas - middle layer,152,Lives rent free,1
343,2021,E02002507,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1000
344,2021,E02002507,2021 super output areas - middle layer,152,Private rented or lives rent free,394
345,2021,E02002508,2021 super output areas - middle layer,152,Total: All households,2279
346,2021,E02002508,2021 super output areas - middle layer,152,Owned,1951
347,2021,E02002508,2021 super output areas - middle layer,152,Owned: Owns outright,1104
348,2021,E02002508,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,847
349,2021,E02002508,2021 super output areas - middle layer,152,Shared ownership,1
350,2021,E02002508,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,1
351,2021,E02002508,2021 super output areas - middle layer,152,Social rented,63
352,2021,E02002508,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,20
353,2021,E02002508,2021 super output areas - middle layer,152,Social rented: Other social rented,43
354,2021,E02002508,2021 super output areas - middle layer,152,Private rented,263
355,2021,E02002508,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,217
356,2021,E02002508,2021 super output areas - middle layer,152,Private rented: Other private rented,46
357,2021,E02002508,2021 super output areas - middle layer,152,Lives rent free,1
358,2021,E02002508,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,848
359,2021,E02002508,2021 super output areas - middle layer,152,Private rented or lives rent free,264
360,2021,E02002509,2021 super output areas - middle layer,152,Total: All households,2253
361,2021,E02002509,2021 super output areas - middle layer,152,Owned,1375
362,2021,E02002509,2021 super output areas - middle layer,152,Owned: Owns outright,827
363,2021,E02002509,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,548
364,2021,E02002509,2021 super output areas - middle layer,152,Shared ownership,10
