,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_AGEARRUK_18_NAME,OBS_VALUE
34,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,11
35,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,13
36,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,33
37,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,104
38,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,113
39,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,166
40,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,41
41,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,3
42,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,3
43,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,2
44,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
45,2021,E02006018,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,6
46,2021,E02006019,2021 super output areas - middle layer,152,Total: All usual residents,6282
47,2021,E02006019,2021 super output areas - middle layer,152,Born in the UK,5980
48,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK,302
49,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,77
50,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,15
51,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,14
52,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,18
53,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,2
54,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,14
55,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,15
56,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,38
57,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,40
58,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,56
59,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,12
60,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,0
61,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,0
62,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,1
63,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
64,2021,E02006019,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
65,2021,E02006020,2021 super output areas - middle layer,152,Total: All usual residents,7744
66,2021,E02006020,2021 super output areas - middle layer,152,Born in the UK,7270
67,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK,474
68,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,113
69,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,13
70,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,4
71,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,25
72,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,3
73,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,20
74,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,42
75,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,110
76,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,68
77,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,54
78,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,19
79,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,1
80,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,2
81,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,0
82,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
83,2021,E02006020,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
84,2021,E02006021,2021 super output areas - middle layer,152,Total: All usual residents,8767
85,2021,E02006021,2021 super output areas - middle layer,152,Born in the UK,8438
86,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK,329
87,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,88
88,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,34
89,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,12
90,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,20
91,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,7
92,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,12
93,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,10
94,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,34
95,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,33
96,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,58
97,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,15
98,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,4
99,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,2
100,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,0
101,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
102,2021,E02006021,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
103,2021,E02006022,2021 super output areas - middle layer,152,Total: All usual residents,6063
104,2021,E02006022,2021 super output areas - middle layer,152,Born in the UK,5769
105,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK,294
106,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,103
107,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,19
108,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,16
109,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,18
110,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,2
111,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,5
112,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,14
113,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,36
114,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,31
115,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,35
116,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,13
117,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,0
118,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,2
119,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,0
120,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
121,2021,E02006022,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
122,2021,E02006023,2021 super output areas - middle layer,152,Total: All usual residents,10038
123,2021,E02006023,2021 super output areas - middle layer,152,Born in the UK,9618
124,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK,420
125,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,77
126,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,14
127,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,17
128,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,41
129,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,16
130,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,27
131,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,16
132,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,53
133,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,49
134,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,78
135,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,23
136,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,6
137,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,2
138,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,1
139,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
140,2021,E02006023,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
141,2021,E02006024,2021 super output areas - middle layer,152,Total: All usual residents,9916
142,2021,E02006024,2021 super output areas - middle layer,152,Born in the UK,8924
143,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK,992
144,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,132
145,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,35
146,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,31
147,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,63
148,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,17
149,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,17
150,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,34
151,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,135
152,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,138
153,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,243
154,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,115
155,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,8
156,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,16
157,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,7
158,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,1
159,2021,E02006024,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
160,2021,E02006025,2021 super output areas - middle layer,152,Total: All usual residents,9571
161,2021,E02006025,2021 super output areas - middle layer,152,Born in the UK,8371
162,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK,1200
163,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,135
164,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,41
165,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,14
166,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,75
167,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,16
168,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,70
169,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,51
170,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,141
171,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,170
172,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,323
173,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,143
174,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,9
175,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,7
176,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,4
177,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
178,2021,E02006025,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,1
179,2021,E02006026,2021 super output areas - middle layer,152,Total: All usual residents,7373
180,2021,E02006026,2021 super output areas - middle layer,152,Born in the UK,7046
181,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK,327
182,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,86
183,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,14
184,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,6
185,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,21
186,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,2
187,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,25
188,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,20
189,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,41
190,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,37
191,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,56
192,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,15
193,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,2
194,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,2
195,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,0
196,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
197,2021,E02006026,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
198,2021,E02006027,2021 super output areas - middle layer,152,Total: All usual residents,5454
199,2021,E02006027,2021 super output areas - middle layer,152,Born in the UK,5238
200,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK,216
201,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,46
202,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,15
203,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,8
204,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,16
205,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,5
206,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,6
207,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,8
208,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,30
209,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,33
210,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,32
211,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,11
212,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,2
213,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,3
214,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,1
215,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
216,2021,E02006027,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
217,2021,E02006028,2021 super output areas - middle layer,152,Total: All usual residents,9811
218,2021,E02006028,2021 super output areas - middle layer,152,Born in the UK,9333
219,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK,478
220,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,98
221,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,22
222,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,24
223,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,40
224,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,5
225,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,12
226,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,21
227,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,66
228,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,59
229,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,97
230,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,17
231,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,3
232,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,14
233,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,0
234,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
235,2021,E02006028,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
236,2021,E02006029,2021 super output areas - middle layer,152,Total: All usual residents,8183
237,2021,E02006029,2021 super output areas - middle layer,152,Born in the UK,7560
238,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK,623
239,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,116
240,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,19
241,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,18
242,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,21
243,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,9
244,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,11
245,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,33
246,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,112
247,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,104
248,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,135
249,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,35
250,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,5
251,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,3
252,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,1
253,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
254,2021,E02006029,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,1
255,2021,E02006030,2021 super output areas - middle layer,152,Total: All usual residents,9094
256,2021,E02006030,2021 super output areas - middle layer,152,Born in the UK,8473
257,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK,621
258,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,121
259,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,17
260,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,20
261,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,35
262,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,10
263,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,11
264,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,40
265,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,95
266,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,94
267,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,145
268,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,30
269,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,2
270,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,1
271,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,0
272,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
273,2021,E02006030,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
274,2021,E02006031,2021 super output areas - middle layer,152,Total: All usual residents,7952
275,2021,E02006031,2021 super output areas - middle layer,152,Born in the UK,6983
276,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK,969
277,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,158
278,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,42
279,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,23
280,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,54
281,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,11
282,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,30
283,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 18 to 19 years,59
284,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 20 to 24 years,151
285,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 25 to 29 years,150
286,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 30 to 44 years,217
287,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 45 to 59 years,64
288,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 60 to 64 years,3
289,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 65 to 74 years,5
290,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 75 to 84 years,2
291,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 85 to 89 years,0
292,2021,E02006031,2021 super output areas - middle layer,152,Arrived in the UK: Aged 90 years and over,0
293,2021,E02006032,2021 super output areas - middle layer,152,Total: All usual residents,8652
294,2021,E02006032,2021 super output areas - middle layer,152,Born in the UK,8235
295,2021,E02006032,2021 super output areas - middle layer,152,Arrived in the UK,417
296,2021,E02006032,2021 super output areas - middle layer,152,Arrived in the UK: Aged 0 to 4 years,106
297,2021,E02006032,2021 super output areas - middle layer,152,Arrived in the UK: Aged 5 to 7 years,22
298,2021,E02006032,2021 super output areas - middle layer,152,Arrived in the UK: Aged 8 to 9 years,11
299,2021,E02006032,2021 super output areas - middle layer,152,Arrived in the UK: Aged 10 to 14 years,27
300,2021,E02006032,2021 super output areas - middle layer,152,Arrived in the UK: Aged 15 years,4
301,2021,E02006032,2021 super output areas - middle layer,152,Arrived in the UK: Aged 16 to 17 years,15
